osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,width,access,tunnel
28882914,True,,,Grand-Rue,residential,30,False,4.828,"LINESTRING (6.238386 46.3805664, 6.2383657 46.3805253)",,,,
30009303,False,,,Chemin du Vallon,residential,30,False,170.27200000000002,"LINESTRING (6.2442181 46.3859626, 6.2456598 46.3852059, 6.2459849 46.3850355)",,,,
24233333,False,,,Avenue Perdtemps,residential,50,True,100.552,"LINESTRING (6.2396751 46.3856513, 6.2396041 46.3856334, 6.2395388 46.3856009, 6.2394573 46.3855324, 6.2392013 46.3852347, 6.2390349 46.3850552, 6.2389379 46.3849223)",,,,
30014789,True,,,Chemin Albert-Usteri,residential,50,False,12.587,"LINESTRING (6.2396751 46.3856513, 6.2397137 46.3856293, 6.2397637 46.3856175, 6.2398248 46.3856198)",,,,
"[299747104, 176630545, 300187931, 300187932]",False,2,,Rue de la Morâche,tertiary,50,False,61.863,"LINESTRING (6.2339583 46.3834518, 6.2341898 46.3833838, 6.2342471 46.3833666, 6.2343465 46.3833361, 6.2346134 46.383257, 6.2346977 46.3832297)",,,,yes
1106353999,False,,,Route de Saint-Cergue,living_street,20,False,56.36,"LINESTRING (6.2339583 46.3834518, 6.2340062 46.3835233, 6.2341102 46.38366, 6.2341646 46.3837194, 6.2343349 46.3838855)",,,,
36853544,False,,,Chemin du Crozet,residential,50,False,123.12200000000001,"LINESTRING (6.2407889 46.3846323, 6.2414104 46.3843879, 6.2421677 46.3840657)",,,,
242030460,False,,,Rue Saint-Jean,tertiary,50,False,21.213,"LINESTRING (6.2407889 46.3846323, 6.2407704 46.3845871, 6.2407039 46.3844508)",,,,
242030460,False,,,Rue Saint-Jean,tertiary,50,True,65.166,"LINESTRING (6.2407889 46.3846323, 6.240879 46.3848457, 6.2409572 46.3850451, 6.2410065 46.3851986)",,,,
36853544,False,,,Chemin du Crozet,residential,50,True,123.12200000000001,"LINESTRING (6.2421677 46.3840657, 6.2414104 46.3843879, 6.2407889 46.3846323)",,,,
36853545,False,,,Quartier Château Mafroi,residential,30,False,151.274,"LINESTRING (6.2411765 46.3857638, 6.241326 46.3857417, 6.2420786 46.3854998, 6.2419309 46.3853226, 6.2419537 46.3852625, 6.2416406 46.3849073)",,,,
338335843,False,,,Rue Saint-Jean,tertiary,50,False,64.275,"LINESTRING (6.2411765 46.3857638, 6.2411671 46.3856967, 6.2411468 46.3856069, 6.2410659 46.3853934, 6.2410065 46.3851986)",,,,
30008499,False,,,Vy-Creuse,tertiary,30,False,47.825,"LINESTRING (6.2416406 46.3849073, 6.2421609 46.3846703)",,,,
30008499,False,,,Vy-Creuse,tertiary,30,True,58.72,"LINESTRING (6.2416406 46.3849073, 6.2411275 46.3851663, 6.2410065 46.3851986)",,,,
36853545,False,,,Quartier Château Mafroi,residential,30,True,151.274,"LINESTRING (6.2416406 46.3849073, 6.2419537 46.3852625, 6.2419309 46.3853226, 6.2420786 46.3854998, 6.241326 46.3857417, 6.2411765 46.3857638)",,,,
30009232,True,,,Rue Neuve,residential,30,False,66.095,"LINESTRING (6.2382686 46.3830709, 6.2384062 46.3831336, 6.2385551 46.3831931, 6.2386941 46.3832328, 6.2388554 46.3832596, 6.2389223 46.383269, 6.2389859 46.3832956, 6.2390269 46.383331)",,,,
36919687,False,,,Rue de l'Industrie,residential,30,False,59.586,"LINESTRING (6.2382686 46.3830709, 6.2386576 46.3830032, 6.2388139 46.3829765, 6.2388477 46.3829707, 6.2390235 46.3829448)",,,,
30008493,False,,,Rue de la Combe,residential,30,False,72.39,"LINESTRING (6.2365743 46.3814828, 6.2363491 46.3814622, 6.2360779 46.3814576, 6.2357979 46.3814607, 6.2356328 46.3814649)",,,,
30008493,False,,,Rue de la Combe,residential,30,True,83.46000000000001,"LINESTRING (6.2365743 46.3814828, 6.2366661 46.3815379, 6.2368159 46.3816871, 6.2371748 46.3821043)",,,,
30008494,False,,,Rue de la Combe,residential,30,False,46.650999999999996,"LINESTRING (6.2365743 46.3814828, 6.2365865 46.3813535, 6.2366059 46.3812157, 6.2366523 46.3810676)",,,,
30008628,True,,,Rue du Prieuré,living_street,20,False,24.534,"LINESTRING (6.2380881 46.3806467, 6.238386 46.3805664)",,,,
93289549,False,,,Rue du Prieuré,living_street,20,True,24.788,"LINESTRING (6.2380881 46.3806467, 6.238182 46.38086)",,,,
"[30009091, 30008687]",False,,,"['Rue du Prieuré', 'Parvis du Temple']",living_street,20,True,72.047,"LINESTRING (6.2380881 46.3806467, 6.2375375 46.3808073, 6.2376177 46.3809445, 6.2376263 46.3810319)",,,,
36919687,False,,,Rue de l'Industrie,residential,30,True,59.586,"LINESTRING (6.2390235 46.3829448, 6.2388477 46.3829707, 6.2388139 46.3829765, 6.2386576 46.3830032, 6.2382686 46.3830709)",,,,
28882914,True,,,Grand-Rue,residential,30,False,83.332,"LINESTRING (6.2389547 46.3821413, 6.238823 46.3819004, 6.2388045 46.381857, 6.2387173 46.3816175, 6.2386343 46.3814261)",,,,
30008630,False,,,Grand-Rue,residential,30,False,37.739,"LINESTRING (6.2389547 46.3821413, 6.2390382 46.3822643, 6.2391184 46.3823574, 6.239176 46.382444)",,,,
242030416,True,1,,,primary,50,False,12.98,"LINESTRING (6.2383365 46.3783309, 6.2383266 46.3783591, 6.2383062 46.378384, 6.2382759 46.3784048, 6.2382382 46.378419)",roundabout,,,
1235066441,True,2,1,Quai Louis-Bonnard,primary,50,False,24.872999999999998,"LINESTRING (6.2383365 46.3783309, 6.2384418 46.3784155, 6.2385292 46.3785101)",,,,
242030416,True,1,,,primary,50,False,6.925000000000001,"LINESTRING (6.2382382 46.378419, 6.2381972 46.3784254, 6.2381491 46.378423)",roundabout,,,
219404969,False,,,Chemin des Pensées,residential,50,True,116.818,"LINESTRING (6.2352501 46.3799065, 6.2352008 46.3798417, 6.2350524 46.3796466, 6.2349596 46.3795876, 6.234667 46.3793118, 6.2344694 46.3791422, 6.2344273 46.379109, 6.2343639 46.3790589)",,,,
30008499,False,,,Vy-Creuse,tertiary,30,True,47.825,"LINESTRING (6.2421609 46.3846703, 6.2416406 46.3849073)",,,,
30008499,False,,,Vy-Creuse,tertiary,30,False,171.411,"LINESTRING (6.2421609 46.3846703, 6.2423621 46.3845798, 6.2427211 46.3844246, 6.2428816 46.384297, 6.2431281 46.3840714, 6.2431762 46.3840372, 6.2433267 46.3839301, 6.2433939 46.3838841, 6.2436771 46.3836928, 6.2437751 46.3836238)",,,,
93289550,False,,,Quartier Château Mafroi,residential,30,False,96.003,"LINESTRING (6.2421609 46.3846703, 6.2424522 46.3850344, 6.2425613 46.3851664, 6.2427739 46.385423)",,,,
28882911,False,,,Rue du Temple,residential,30,True,7.103,"LINESTRING (6.238182 46.38086, 6.2382696 46.3808393)",,,,
93289549,False,,,Rue du Prieuré,living_street,20,False,24.788,"LINESTRING (6.238182 46.38086, 6.2380881 46.3806467)",,,,
693953236,False,,,Rue du Temple,living_street,20,False,24.674,"LINESTRING (6.238182 46.38086, 6.2378878 46.3809497)",,,,
93289550,False,,,Quartier Château Mafroi,residential,30,True,96.003,"LINESTRING (6.2427739 46.385423, 6.2425613 46.3851664, 6.2424522 46.3850344, 6.2421609 46.3846703)",,,,
954181475,False,,,Route de Saint-Cergue,living_street,,True,22.024,"LINESTRING (6.2343349 46.3838855, 6.2342495 46.3839374, 6.234188 46.3839693, 6.2340925 46.3839782)",,,,
"[1093107104, 35210423]",True,,,Route de Saint-Cergue,living_street,20,False,263.15,"LINESTRING (6.2343349 46.3838855, 6.2344525 46.3839648, 6.2345258 46.3840227, 6.2347703 46.3842275, 6.2348813 46.3843489, 6.234902 46.3843788, 6.2349527 46.3844454, 6.2350017 46.3845086, 6.2350701 46.3846364, 6.2351091 46.3847374, 6.2351206 46.384767, 6.2351319 46.3848769, 6.2351386 46.3850196, 6.2351127 46.385187, 6.235005 46.385359, 6.2349553 46.3854384, 6.2349093 46.3855072, 6.2347194 46.3857816, 6.2346495 46.385855, 6.2345275 46.385983)",,4,,
1106353999,False,,,Route de Saint-Cergue,living_street,20,True,56.36,"LINESTRING (6.2343349 46.3838855, 6.2341646 46.3837194, 6.2341102 46.38366, 6.2340062 46.3835233, 6.2339583 46.3834518)",,,,
954181475,False,,,Route de Saint-Cergue,living_street,,False,22.024,"LINESTRING (6.2340925 46.3839782, 6.234188 46.3839693, 6.2342495 46.3839374, 6.2343349 46.3838855)",,,,
172853525,True,,,Avenue Reverdil,tertiary,50,False,31.749000000000002,"LINESTRING (6.2344294 46.3829183, 6.234652 46.3830248, 6.2347624 46.3830875)",,,,
176334416,True,,,,tertiary,50,False,12.218,"LINESTRING (6.2347624 46.3830875, 6.2348022 46.3830862, 6.2348405 46.3830936, 6.2348735 46.3831091, 6.2348976 46.3831309)",roundabout,,,
176334416,True,,,,tertiary,50,False,9.652000000000001,"LINESTRING (6.2348976 46.3831309, 6.2349108 46.3831584, 6.23491 46.3831873, 6.2348953 46.3832144)",roundabout,,,
"[483387593, 172853534]",True,,,Rue de la Morâche,living_street,20,False,72.745,"LINESTRING (6.2348976 46.3831309, 6.2349552 46.3831225, 6.2350483 46.3831009, 6.2352523 46.3830378, 6.2353894 46.3830119, 6.2354661 46.3830052, 6.2355382 46.3830015, 6.2356321 46.3830031, 6.2357195 46.3830135, 6.2358093 46.383031)",,,,
176334416,True,,,,tertiary,50,False,9.996,"LINESTRING (6.2346699 46.3831455, 6.23469 46.383119, 6.2347221 46.3830988, 6.2347624 46.3830875)",roundabout,,,
"[176338362, 383438323]",True,,,Avenue Reverdil,tertiary,50,False,31.295,"LINESTRING (6.2346699 46.3831455, 6.2346194 46.3831017, 6.2345835 46.3830705, 6.2344294 46.3829183)",,,,
"[24387569, 337358411]",False,2,,Avenue Edouard-Rod,tertiary,50,False,81.16399999999999,"LINESTRING (6.2348953 46.3832144, 6.2349981 46.3832643, 6.2350702 46.3833032, 6.2353608 46.3835435, 6.2356084 46.3837489)",,,,
176334416,True,,,,tertiary,50,False,17.637999999999998,"LINESTRING (6.2348953 46.3832144, 6.2348751 46.3832323, 6.2348488 46.3832458, 6.2348182 46.3832542, 6.2347856 46.3832567, 6.2347637 46.3832544, 6.2347531 46.3832533, 6.2347231 46.383244, 6.2346977 46.3832297)",roundabout,,,
24387582,True,,,Rue Juste-Olivier,living_street,20,False,142.81699999999998,"LINESTRING (6.2360739 46.3834115, 6.2361418 46.3834524, 6.2366408 46.3837481, 6.2366901 46.3837765, 6.2372048 46.3840683, 6.2372358 46.3840772, 6.2374439 46.3841992, 6.2375001 46.3842353)",,,,
26637239,True,,,Rue de la Gare,living_street,20,False,51.996,"LINESTRING (6.2360739 46.3834115, 6.2359008 46.3835415, 6.2357289 46.3836819, 6.2356733 46.3837198, 6.2356084 46.3837489)",,,,
176334416,True,,,,tertiary,50,False,10.012,"LINESTRING (6.2346977 46.3832297, 6.234674 46.3832045, 6.2346643 46.3831753, 6.2346699 46.3831455)",roundabout,,,
"[299747104, 176630545, 300187931, 300187932]",False,2,,Rue de la Morâche,tertiary,50,True,61.863,"LINESTRING (6.2346977 46.3832297, 6.2346134 46.383257, 6.2343465 46.3833361, 6.2342471 46.3833666, 6.2341898 46.3833838, 6.2339583 46.3834518)",,,,yes
242030416,True,1,,,primary,50,False,22.272,"LINESTRING (6.2381493 46.3782174, 6.2381904 46.3782147, 6.2382311 46.3782197, 6.2382683 46.378232, 6.2382995 46.3782507, 6.2383224 46.3782747, 6.2383351 46.3783021, 6.2383365 46.3783309)",roundabout,,,
171947635,False,2,1,Quai Louis-Bonnard,primary,50,False,263.68699999999995,"LINESTRING (6.2385292 46.3785101, 6.2398427 46.3794617, 6.2403878 46.3798566, 6.2405567 46.3799787, 6.24066 46.3800403, 6.240756 46.3800879, 6.2409619 46.3801767)",,,,
1235066442,True,2,1,Quai Louis-Bonnard,primary,50,False,24.514,"LINESTRING (6.2385292 46.3785101, 6.2383889 46.3784664, 6.2382382 46.378419)",,,,
28882914,True,,,Grand-Rue,residential,30,False,13.434,"LINESTRING (6.2384387 46.3809221, 6.2384416 46.3808013)",,,,
210674972,True,,,Rue Gaudin,residential,30,False,53.147,"LINESTRING (6.2384387 46.3809221, 6.23851 46.3809009, 6.2388282 46.380811, 6.2390759 46.3807346)",,,,
375033605,True,1,122,Route de Clémenty,secondary,50,False,14.436,"LINESTRING (6.2378666 46.3783855, 6.2379678 46.3783466, 6.2380313 46.3783227)",,,,
1214547637,True,1,122,Route de Clémenty,secondary,50,False,18.788,"LINESTRING (6.2378666 46.3783855, 6.2379033 46.3783233, 6.2379105 46.3782714, 6.2379064 46.3782218)",,,,
918606974,True,1,,Route de Genève,primary,50,False,19.295,"LINESTRING (6.2379064 46.3782218, 6.2378391 46.3781524, 6.2377776 46.378073)",,,,
242030441,False,,1,Route de Genève,primary,50,True,8.013,"LINESTRING (6.2377776 46.378073, 6.2377521 46.3780574, 6.2376997 46.378025)",,,,
375033504,True,1,1,Route de Genève,primary,50,False,32.775,"LINESTRING (6.2377776 46.378073, 6.2378914 46.378119, 6.2380684 46.3781935, 6.2381493 46.3782174)",,,,
447044587,False,,,Rue de la Porcelaine,residential,30,True,13.604,"LINESTRING (6.2434906 46.383061, 6.2436244 46.3829807)",,,,
488472940,False,,,Rue de la Combe,residential,50,True,266.52,"LINESTRING (6.2366455 46.3796428, 6.2360098 46.3798075, 6.2354519 46.3804607, 6.235393 46.380614, 6.235328 46.3807309, 6.2351692 46.3809661, 6.2349703 46.3811317, 6.2349256 46.3812554, 6.2349348 46.3813114, 6.235119 46.3815008)",,,,
1229517100,False,,,,living_street,,False,35.604,"LINESTRING (6.2371843 46.381128, 6.2372244 46.3811201, 6.2375456 46.3810567, 6.2376263 46.3810319)",,,,
242030416,True,1,,,primary,50,False,0.834,"LINESTRING (6.2380313 46.3783227, 6.2380314 46.3783152)",roundabout,,,
