osmid,lanes,name,highway,oneway,reversed,length,ref,geometry,junction,maxspeed
1183871232,,,residential,False,False,16.252,,"LINESTRING (28.1812337 -25.8344938, 28.181396 -25.8344986)",,
4397512,,Jean Avenue,residential,False,True,15.475,,"LINESTRING (28.181396 -25.8344986, 28.1813847 -25.8346374)",,
1183871232,,,residential,False,True,16.252,,"LINESTRING (28.181396 -25.8344986, 28.1812337 -25.8344938)",,
816942073,,,residential,False,True,22.385,,"LINESTRING (28.180912 -25.8381639, 28.1809451 -25.8379648)",,
816942074,,,residential,False,True,51.083,,"LINESTRING (28.1808217 -25.8375318, 28.1808898 -25.8379035, 28.1809068 -25.8379418, 28.1809451 -25.8379648)",,
816942073,,,residential,False,False,22.385,,"LINESTRING (28.1809451 -25.8379648, 28.180912 -25.8381639)",,
816942074,,,residential,False,False,51.083,,"LINESTRING (28.1809451 -25.8379648, 28.1809068 -25.8379418, 28.1808898 -25.8379035, 28.1808217 -25.8375318)",,
816942074,,,residential,False,True,45.39,,"LINESTRING (28.1809451 -25.8379648, 28.181309 -25.8379448, 28.1813976 -25.8379376)",,
4230398,,Jean Avenue,residential,False,False,85.075,,"LINESTRING (28.1813976 -25.8379376, 28.1812017 -25.8371931)",,
4230398,,Jean Avenue,residential,False,True,20.167,,"LINESTRING (28.1813976 -25.8379376, 28.1814467 -25.8381135)",,
816942074,,,residential,False,False,45.39,,"LINESTRING (28.1813976 -25.8379376, 28.181309 -25.8379448, 28.1809451 -25.8379648)",,
4230397,2,Jonk Avenue,residential,False,False,51.318,,"LINESTRING (28.1798817 -25.8380378, 28.1799786 -25.838491)",,
4230397,2,Jonk Avenue,residential,False,True,63.164,,"LINESTRING (28.1798817 -25.8380378, 28.1797653 -25.8374795)",,
975603067,,,residential,False,True,79.189,,"LINESTRING (28.1798817 -25.8380378, 28.1796389 -25.8381528, 28.1794817 -25.8381959, 28.1793731 -25.8381977, 28.1792879 -25.8381567, 28.179247 -25.8380293)",,
975603067,,,residential,False,False,79.189,,"LINESTRING (28.179247 -25.8380293, 28.1792879 -25.8381567, 28.1793731 -25.8381977, 28.1794817 -25.8381959, 28.1796389 -25.8381528, 28.1798817 -25.8380378)",,
979294183,,,residential,False,False,36.268,,"LINESTRING (28.1827547 -25.8354052, 28.1827312 -25.8354378, 28.1826957 -25.8354595, 28.1826212 -25.8354957, 28.1824449 -25.8355633)",,
979294182,,,residential,False,True,75.41399999999999,,"LINESTRING (28.1828633 -25.8358591, 28.182811 -25.8358898, 28.1827345 -25.8359212, 28.1826776 -25.8359375, 28.1826219 -25.835943, 28.1825817 -25.8359206, 28.1825602 -25.8358929, 28.1825394 -25.8358398, 28.1825387 -25.8357251, 28.1825206 -25.8356267, 28.1824952 -25.8355923, 28.1824449 -25.8355633)",,
979294182,,,residential,False,False,75.41399999999999,,"LINESTRING (28.1824449 -25.8355633, 28.1824952 -25.8355923, 28.1825206 -25.8356267, 28.1825387 -25.8357251, 28.1825394 -25.8358398, 28.1825602 -25.8358929, 28.1825817 -25.8359206, 28.1826219 -25.835943, 28.1826776 -25.8359375, 28.1827345 -25.8359212, 28.182811 -25.8358898, 28.1828633 -25.8358591)",,
979294183,,,residential,False,False,73.53500000000001,,"LINESTRING (28.1824449 -25.8355633, 28.1822699 -25.8356315, 28.1821076 -25.8356937, 28.1820117 -25.8357468, 28.1819681 -25.8357866, 28.1818876 -25.835876, 28.1818524 -25.8359253)",,
979294183,,,residential,False,True,36.268,,"LINESTRING (28.1824449 -25.8355633, 28.1826212 -25.8354957, 28.1826957 -25.8354595, 28.1827312 -25.8354378, 28.1827547 -25.8354052)",,
4397512,,Jean Avenue,residential,False,False,29.645,,"LINESTRING (28.1820612 -25.8361144, 28.1818524 -25.8359253)",,
4397512,,Jean Avenue,residential,False,True,64.735,,"LINESTRING (28.1820612 -25.8361144, 28.1825172 -25.8365273)",,
1101188763,,Jean Avenue,residential,False,False,30.695,,"LINESTRING (28.1820612 -25.8361144, 28.1818446 -25.8361539, 28.1817594 -25.8361622)",,
