osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,geometry,name,bridge,junction
168655239,False,,,residential,,True,8.691,"LINESTRING (5.3972568 43.8741125, 5.3973036 43.874042)",Rue Saint-Martin,,
168655247,False,,,residential,,True,21.07,"LINESTRING (5.3972568 43.8741125, 5.3970031 43.8741621)",Rue des Suisses,,
168655239,False,,,residential,,False,45.94,"LINESTRING (5.3972568 43.8741125, 5.3972779 43.8743426, 5.3973108 43.8745236)",Rue Saint-Martin,,
168655247,False,,,residential,,False,21.07,"LINESTRING (5.3970031 43.8741621, 5.3972568 43.8741125)",Rue des Suisses,,
168655231,False,,,residential,,False,37.822,"LINESTRING (5.3970031 43.8741621, 5.3969802 43.874047, 5.3969545 43.8739293, 5.3969152 43.8738285)",Rue Charivari,,
"[168655274, 168655247]",False,,,residential,,True,74.932,"LINESTRING (5.3970031 43.8741621, 5.3967811 43.8741813, 5.3967716 43.8742396, 5.396765 43.87428, 5.396714 43.8743538, 5.3966922 43.8744005, 5.3966983 43.8744856, 5.3967929 43.8744974, 5.3968552 43.8746164)","['Rue Chevalier Aude', 'Rue des Suisses']",,
168655263,False,,,residential,,True,24.398,"LINESTRING (5.3919376 43.8743618, 5.3916383 43.8744017)",,,
168655263,False,,,residential,,False,68.951,"LINESTRING (5.3919376 43.8743618, 5.3920143 43.8746845, 5.3920873 43.874928, 5.3921043 43.8749698)",,,
168655266,False,,,residential,,True,22.171,"LINESTRING (5.3919376 43.8743618, 5.3919765 43.8743214, 5.3920346 43.8742863, 5.3921272 43.8742179)",,,
"[168655236, 168655239]",False,,,residential,,False,62.051,"LINESTRING (5.3973108 43.8745236, 5.3973158 43.8745514, 5.3973243 43.8745982, 5.397365 43.8749174, 5.397141 43.8749334)","['Rue Saint-Martin', 'Rue Paul Valéry']",,
168655239,False,,,residential,,True,45.94,"LINESTRING (5.3973108 43.8745236, 5.3972779 43.8743426, 5.3972568 43.8741125)",Rue Saint-Martin,,
168655268,False,,,residential,,True,38.498999999999995,"LINESTRING (5.3973108 43.8745236, 5.3970877 43.8745388, 5.3968552 43.8746164)",,,
168655268,False,,,residential,,False,38.498999999999995,"LINESTRING (5.3968552 43.8746164, 5.3970877 43.8745388, 5.3973108 43.8745236)",,,
168655268,False,,,residential,,True,35.714,"LINESTRING (5.3968552 43.8746164, 5.3968541 43.8746339, 5.3968481 43.8747347, 5.3968553 43.8749374)",,,
"[168655274, 168655247]",False,,,residential,,False,74.932,"LINESTRING (5.3968552 43.8746164, 5.3967929 43.8744974, 5.3966983 43.8744856, 5.3966922 43.8744005, 5.396714 43.8743538, 5.396765 43.87428, 5.3967716 43.8742396, 5.3967811 43.8741813, 5.3970031 43.8741621)","['Rue Chevalier Aude', 'Rue des Suisses']",,
168655236,False,,,residential,,False,17.113000000000003,"LINESTRING (5.3968553 43.8749374, 5.396846 43.8749384, 5.396644 43.8749594)",Rue Paul Valéry,,
168655236,False,,,residential,,True,22.905,"LINESTRING (5.3968553 43.8749374, 5.3969473 43.8749361, 5.397141 43.8749334)",Rue Paul Valéry,,
168655268,False,,,residential,,False,35.714,"LINESTRING (5.3968553 43.8749374, 5.3968481 43.8747347, 5.3968541 43.8746339, 5.3968552 43.8746164)",,,
168655236,False,,,residential,,False,22.905,"LINESTRING (5.397141 43.8749334, 5.3969473 43.8749361, 5.3968553 43.8749374)",Rue Paul Valéry,,
"[168655236, 168655239]",False,,,residential,,True,62.050999999999995,"LINESTRING (5.397141 43.8749334, 5.397365 43.8749174, 5.3973243 43.8745982, 5.3973158 43.8745514, 5.3973108 43.8745236)","['Rue Saint-Martin', 'Rue Paul Valéry']",,
168655265,False,,,residential,,False,41.49400000000001,"LINESTRING (5.397141 43.8749334, 5.3971371 43.8752522, 5.3971489 43.8752612, 5.3971686 43.8753007)",Rue Fortuné,,
115711028,False,,,residential,,True,41.794000000000004,"LINESTRING (5.3975035 43.8754245, 5.3974864 43.8754253, 5.3974841 43.8752895, 5.3973323 43.8752949, 5.3971686 43.8753007)",,,
168655227,False,,,living_street,,True,52.034,"LINESTRING (5.3929948 43.8756699, 5.3929996 43.8757885, 5.3928432 43.8757861, 5.3928372 43.8760226)",Impasse des Capucins,,
168655243,False,,,residential,,False,60.61300000000001,"LINESTRING (5.3929948 43.8756699, 5.3924624 43.8756624, 5.3924471 43.8757618, 5.3923633 43.8757517)",Rue des Capucins,,
168655243,False,,,residential,,True,16.619999999999997,"LINESTRING (5.3929948 43.8756699, 5.392996 43.8755699, 5.3930646 43.8755709)",Rue des Capucins,,
26981044,True,,,unclassified,,False,82.926,"LINESTRING (5.3923633 43.8757517, 5.3923811 43.8760432, 5.3925384 43.8764828)",Montée des Capucins,,
168655226,False,,,residential,,True,104.935,"LINESTRING (5.3923633 43.8757517, 5.3920714 43.8758099, 5.3911318 43.8760696)",Impasse des Barriettes,,
168655243,False,,,residential,,True,60.613,"LINESTRING (5.3923633 43.8757517, 5.3924471 43.8757618, 5.3924624 43.8756624, 5.3929948 43.8756699)",Rue des Capucins,,
168655246,False,,,residential,,False,38.843,"LINESTRING (5.3987552 43.8758735, 5.39885 43.8760608, 5.3989168 43.8762028)",Rue des Quatre Poulies,,
168655227,False,,,living_street,,False,52.034,"LINESTRING (5.3928372 43.8760226, 5.3928432 43.8757861, 5.3929996 43.8757885, 5.3929948 43.8756699)",Impasse des Capucins,,
168655226,False,,,residential,,False,104.935,"LINESTRING (5.3911318 43.8760696, 5.3920714 43.8758099, 5.3923633 43.8757517)",Impasse des Barriettes,,
115711032,False,,,residential,,True,99.911,"LINESTRING (5.3955813 43.8759821, 5.3959736 43.8760256, 5.3960387 43.8760328, 5.3962084 43.8760075, 5.3966024 43.875979, 5.3968158 43.8759637)",Rue des Marchands,,
115711032,False,,,residential,,False,77.47399999999999,"LINESTRING (5.3976698 43.8759846, 5.39767 43.8759744, 5.3976711 43.8759072, 5.3976608 43.8759061, 5.3968158 43.8759637)",Rue des Marchands,,
"[1134051131, 168655253]",False,,,residential,,False,141.52800000000002,"LINESTRING (5.3934274 43.8760886, 5.3939746 43.8759483, 5.3943523 43.8758675, 5.3946207 43.8758351, 5.3947563 43.8758641, 5.3948258 43.8758663, 5.3950448 43.8758618, 5.3951335 43.8758614)",Rue du Jardin de l'Evéché,,
168655233,False,,,residential,,True,63.168,"LINESTRING (5.3989168 43.8762028, 5.3991533 43.8767447)",Rue Joseph Bernard,,
168655244,False,,,residential,,False,61.655,"LINESTRING (5.3989168 43.8762028, 5.3996451 43.8760244)",Rue des Martyrs de la Résistance,,
168655246,False,,,residential,,True,38.843,"LINESTRING (5.3989168 43.8762028, 5.39885 43.8760608, 5.3987552 43.8758735)",Rue des Quatre Poulies,,
169241098,False,,,residential,,False,8.780999999999999,"LINESTRING (5.3935163 43.8785321, 5.3934972 43.8785039, 5.3934825 43.8784575)",,,
169241098,False,,,residential,,True,57.717999999999996,"LINESTRING (5.3935163 43.8785321, 5.3935482 43.8785426, 5.3936102 43.8785539, 5.3942259 43.878495)",,,
384947026,False,,,residential,,True,91.134,"LINESTRING (5.396679 43.8786168, 5.3964193 43.8787462, 5.3956161 43.8788699)",Impasse des Trois Pins,,
168678474,False,,,residential,,True,316.758,"LINESTRING (5.3994918 43.8787735, 5.3991127 43.8787387, 5.3985982 43.8787948, 5.3976875 43.87878, 5.3969978 43.8788524, 5.396385 43.8789773, 5.3959625 43.8789862, 5.3956161 43.8788699)",Chemin François Marini,,
168678474,False,,,residential,,False,316.758,"LINESTRING (5.3956161 43.8788699, 5.3959625 43.8789862, 5.396385 43.8789773, 5.3969978 43.8788524, 5.3976875 43.87878, 5.3985982 43.8787948, 5.3991127 43.8787387, 5.3994918 43.8787735)",Chemin François Marini,,
168678477,False,,,residential,,True,26.146,"LINESTRING (5.3956161 43.8788699, 5.3953634 43.8789325, 5.3953145 43.8789563)",,,
384947026,False,,,residential,,False,91.134,"LINESTRING (5.3956161 43.8788699, 5.3964193 43.8787462, 5.396679 43.8786168)",Impasse des Trois Pins,,
168678477,False,,,residential,,False,26.146,"LINESTRING (5.3953145 43.8789563, 5.3953634 43.8789325, 5.3956161 43.8788699)",,,
168678477,False,,,residential,,True,162.53300000000002,"LINESTRING (5.3953145 43.8789563, 5.3952983 43.8789771, 5.3952989 43.8790085, 5.3953441 43.8791226, 5.3954198 43.8792364, 5.3955206 43.8793116, 5.3957241 43.8794186, 5.3958723 43.8795332, 5.3959868 43.879664, 5.3962188 43.8801234, 5.3962545 43.8801941)",,,
168678488,False,,,residential,,False,178.551,"LINESTRING (5.3953145 43.8789563, 5.3952899 43.8789062, 5.395239 43.8788977, 5.3950091 43.8789087, 5.3948309 43.8789652, 5.3947451 43.8790389, 5.3946997 43.8791152, 5.3946506 43.8792425, 5.3946176 43.8792635, 5.3945741 43.8792618, 5.3945297 43.8792499, 5.3944756 43.8792041, 5.3943655 43.8790515, 5.3942687 43.8788056, 5.3942259 43.878495)",Chemin de l'Oratoire,,
168678475,False,,,unclassified,,True,213.158,"LINESTRING (5.3973439 43.8797858, 5.3982091 43.8793574, 5.3984089 43.8793117, 5.3989342 43.8793056, 5.3990767 43.8792995, 5.3991987 43.879279, 5.3994459 43.8791685, 5.3995864 43.8791167, 5.3997423 43.8790976)",Impasse Georges Guynemer,,
484585533,False,,,unclassified,,False,66.053,"LINESTRING (5.3992248 43.8799784, 5.3994935 43.8799039, 5.399596 43.8798488, 5.3996715 43.8797894, 5.3997574 43.8796859, 5.3997882 43.8795954)",Avenue Saint-Michel,,
1134038380,False,,,residential,,False,44.89,"LINESTRING (5.3992248 43.8799784, 5.3994366 43.8800168, 5.3996069 43.8800551, 5.3996723 43.8800767, 5.3997458 43.8801158)",Avenue Normandie Niemen,,
1134038380,False,,,residential,,True,44.89,"LINESTRING (5.3997458 43.8801158, 5.3996723 43.8800767, 5.3996069 43.8800551, 5.3994366 43.8800168, 5.3992248 43.8799784)",Avenue Normandie Niemen,,
168678477,False,,,residential,,False,162.53299999999996,"LINESTRING (5.3962545 43.8801941, 5.3962188 43.8801234, 5.3959868 43.879664, 5.3958723 43.8795332, 5.3957241 43.8794186, 5.3955206 43.8793116, 5.3954198 43.8792364, 5.3953441 43.8791226, 5.3952989 43.8790085, 5.3952983 43.8789771, 5.3953145 43.8789563)",,,
28103458,False,,,residential,,False,87.631,"LINESTRING (5.3955903 43.8776666, 5.3957383 43.8776812, 5.3959598 43.8776707, 5.3963631 43.8776305, 5.3966697 43.877579)",Quai du Midi,,
28103458,False,,,residential,,True,34.393,"LINESTRING (5.3955903 43.8776666, 5.3952532 43.8776008, 5.3951835 43.8775727)",Quai du Midi,,
169241096,False,,,residential,,True,138.80599999999998,"LINESTRING (5.3955903 43.8776666, 5.3955902 43.8777544, 5.3955998 43.8778352, 5.3953371 43.8778759, 5.3950834 43.8779271, 5.3949712 43.8779249, 5.3945181 43.8778549, 5.3941329 43.8778123)",Rue du Ballet,,
169241092,False,,,residential,,True,77.115,"LINESTRING (5.3935558 43.878355, 5.3936302 43.8781547, 5.3936808 43.877993, 5.393689 43.8778797, 5.3936659 43.8777777, 5.3936109 43.877682)",Impasse du Ballet,,
"[166450402, 167433831]",False,,,residential,,False,198.58499999999998,"LINESTRING (5.3940156 43.8733878, 5.3940704 43.8735367, 5.3940729 43.8735884, 5.39406 43.8736335, 5.3940568 43.8736801, 5.3941368 43.8738576, 5.3942597 43.8740718, 5.3942883 43.8741239, 5.394305 43.8741703, 5.3943413 43.8742905, 5.3943928 43.8744416, 5.3944203 43.8745686, 5.3944435 43.8747081, 5.3944717 43.87492, 5.3945186 43.8751217)","['Rue du Docteur Vallon', 'Chemin de Saint-Massian']",,
166450402,False,,,residential,,True,213.851,"LINESTRING (5.3940156 43.8733878, 5.394003 43.8733041, 5.3940282 43.8730116, 5.3940433 43.872844, 5.3940209 43.8727721, 5.393949 43.8726875, 5.3939016 43.8725893, 5.3938575 43.8723426, 5.3938124 43.8722356, 5.3937069 43.8720801, 5.3935808 43.8719654, 5.3934794 43.8718948, 5.3934489 43.8718069, 5.3934455 43.8716821, 5.3934426 43.8715781)",Chemin de Saint-Massian,,
167437787,False,,,residential,,True,216.254,"LINESTRING (5.3940156 43.8733878, 5.3942023 43.8732212, 5.3944134 43.8730323, 5.3945453 43.8729361, 5.3948986 43.8728257, 5.3953291 43.8727623, 5.3954805 43.8727321, 5.3956697 43.872693, 5.3959406 43.8726369, 5.3961926 43.8725726, 5.3963326 43.8725357)",Rue Fernand Sauve,,
166450519,False,,,residential,,False,121.152,"LINESTRING (5.3921043 43.8749698, 5.3922667 43.874942, 5.3926529 43.8748715, 5.3926946 43.8748519, 5.3927052 43.8748029, 5.3926931 43.8747081, 5.3926475 43.874537, 5.3925848 43.8742731, 5.3925577 43.874217)",Chemin de la Blancherie,,
166450519,False,,,residential,,True,107.85400000000001,"LINESTRING (5.3921043 43.8749698, 5.3919233 43.8749952, 5.3917302 43.8750078, 5.3914566 43.8750232, 5.3912367 43.8750348, 5.391132 43.87507, 5.3910825 43.8751253, 5.391065 43.8751857, 5.3910618 43.8752519, 5.3910932 43.8753112)",Chemin de la Blancherie,,
168655263,False,,,residential,,True,68.951,"LINESTRING (5.3921043 43.8749698, 5.3920873 43.874928, 5.3920143 43.8746845, 5.3919376 43.8743618)",,,
28197072,False,,,residential,,False,12.877,"LINESTRING (5.4028585 43.8742869, 5.4028066 43.8741773)",Rue du Mont Ventoux,,
169388687,False,,,residential,,False,157.263,"LINESTRING (5.4019959 43.8788322, 5.4019883 43.8789095, 5.4020257 43.8792234, 5.4020789 43.8793188, 5.4021399 43.8793837, 5.402222 43.8794189, 5.4023431 43.8794609, 5.4024313 43.8795202, 5.4025484 43.8796304, 5.4026932 43.8798012, 5.4027682 43.8798422, 5.4028725 43.8798666, 5.4029641 43.8798775, 5.403001 43.8799004)",Draille des Rabassières,,
484585559,False,,,unclassified,,False,158.69,"LINESTRING (5.4019959 43.8788322, 5.4020689 43.8788623, 5.4021155 43.8788703, 5.402166 43.878871, 5.4022001 43.878864, 5.4022296 43.8788483, 5.4022441 43.8788317, 5.4022502 43.8788118, 5.4022447 43.8787899, 5.4022295 43.8787675, 5.4022106 43.8787512, 5.4019766 43.8786593, 5.4019073 43.8786146, 5.4018487 43.8785664, 5.4017692 43.8784623, 5.4016745 43.8783265, 5.40166 43.8782798, 5.4016687 43.8782177, 5.401757 43.877906, 5.4017952 43.8778586, 5.4018514 43.8778172)",Avenue Saint-Michel,,
"[169241088, 484585559]",False,,,unclassified,,True,341.634,"LINESTRING (5.4019959 43.8788322, 5.4019553 43.8788129, 5.4016895 43.8786852, 5.4015709 43.8786338, 5.4014402 43.8786031, 5.4012112 43.878588, 5.4008265 43.8785948, 5.4007223 43.8785856, 5.4006287 43.8785681, 5.4004669 43.8785242, 5.4003569 43.8784575, 5.4003257 43.8784481, 5.4002819 43.8784444, 5.4002438 43.8784452, 5.4002201 43.8784538, 5.4001994 43.8784698, 5.4001966 43.8784883, 5.4002009 43.8785095, 5.4002479 43.8785739, 5.4003107 43.8786401, 5.4004012 43.8786943, 5.4005477 43.8787807, 5.4006697 43.8788743, 5.4008966 43.87912, 5.4010707 43.8792479, 5.4012984 43.8793894, 5.4014601 43.8794753, 5.4015078 43.8794987, 5.4015807 43.8795368, 5.4016779 43.8795992, 5.4016949 43.8796254, 5.401698 43.8796575, 5.4016859 43.879683)","['Avenue Saint-Michel', 'Avenue de la Garde']",,
120480320,False,,C 13,residential,,True,100.12299999999999,"LINESTRING (5.402702 43.8801968, 5.40253 43.880096, 5.402144 43.879856, 5.401968 43.87978, 5.4018318 43.8797309, 5.4016859 43.879683)",Chemin des Puits,,
169388685,False,,,residential,,True,43.191,"LINESTRING (5.402702 43.8801968, 5.4027624 43.8800929, 5.402848 43.8799557, 5.402898 43.8799275, 5.4029412 43.8799112, 5.403001 43.8799004)",Chemin de Farette,,
275933872,False,,,living_street,20,False,15.934000000000001,"LINESTRING (5.3922479 43.8786464, 5.3922225 43.878587, 5.3922096 43.8785064)",,,
155016119,False,,,tertiary,,True,31.954,"LINESTRING (5.3922096 43.8785064, 5.3922973 43.878506, 5.3923977 43.8784968, 5.3924645 43.8784763, 5.3925115 43.8784425, 5.3925478 43.8783987)",Rue Georges Santoni,,
275933872,False,,,living_street,20,True,15.934000000000001,"LINESTRING (5.3922096 43.8785064, 5.3922225 43.878587, 5.3922479 43.8786464)",,,
276018732,True,,,unclassified,,False,18.047,"LINESTRING (5.4028929 43.8782124, 5.4030145 43.8780758)",,,
484585556,False,,,unclassified,,True,96.858,"LINESTRING (5.4028929 43.8782124, 5.4025029 43.8781154, 5.4022855 43.8780341, 5.4021513 43.8779645, 5.4019735 43.8778309, 5.4019162 43.8778112, 5.4018514 43.8778172)",Avenue Saint-Michel,,
1046913164,False,,,unclassified,,False,17.069,"LINESTRING (5.4028929 43.8782124, 5.4030478 43.8782509, 5.4030947 43.8782614)",Avenue Saint-Michel,,
1046913165,False,,D 22,secondary,,False,17.687,"LINESTRING (5.4030145 43.8780758, 5.4031799 43.8781811)",Avenue de Viton,,
"[409752050, 484585551]",False,,D 22,secondary,,True,274.19,"LINESTRING (5.4030145 43.8780758, 5.4023038 43.8776099, 5.4022151 43.8775608, 5.4021644 43.8775317, 5.4019361 43.8773842, 5.4013188 43.8770468, 5.4010798 43.8769116, 5.4008297 43.8767701, 5.4006452 43.8766648, 5.4005118 43.8765971, 5.400363 43.8765215)",Avenue de Viton,,
168655267,False,,,residential,,False,52.275999999999996,"LINESTRING (5.400138 43.8769543, 5.400159 43.8769434, 5.4002331 43.8768637, 5.4002681 43.8768032, 5.4003472 43.8765577, 5.400363 43.8765215)",Rue Jacques Heiries,,
292913681,False,,,residential,,False,55.245000000000005,"LINESTRING (5.3968848 43.8764568, 5.3968864 43.8764293, 5.3968725 43.8762021, 5.3968158 43.8759637)",Rue de la Cathédrale,,
168645590,True,,,residential,,False,6.071,"LINESTRING (5.396885 43.8765114, 5.3968848 43.8764568)",,,
"[168645586, 168645596]",False,,,residential,,"[False, True]",78.89099999999999,"LINESTRING (5.396885 43.8765114, 5.397093 43.8765323, 5.3973723 43.8765594, 5.3974204 43.87657, 5.397485 43.8765956, 5.3975573 43.8766073, 5.3976465 43.8766147, 5.3976875 43.8766144, 5.397765 43.8766088, 5.397836 43.8765743)","['Rue de la Cathédrale', ""Rue de l'Amphitéâtre""]",,
5055980,True,1,D 900,primary,50,False,5.598999999999999,"LINESTRING (5.4008466 43.8749799, 5.4008354 43.8749901, 5.4008051 43.8750204)",Avenue de la Libération,,
316719812,True,,,tertiary_link,,False,10.216999999999999,"LINESTRING (5.4008455 43.8748884, 5.4008491 43.8749207, 5.4008518 43.8749455, 5.4008466 43.8749799)",,,
"[461348323, 503536093]",True,1,D 900,primary,50,False,23.717,"LINESTRING (5.4008455 43.8748884, 5.4009065 43.8748654, 5.400937 43.8748506, 5.4010225 43.8748188, 5.4011101 43.8747941)",Avenue de la Libération,,
178633890,False,3,D 900,primary,50,True,6.741,"LINESTRING (5.3999064 43.8762472, 5.3998666 43.8763006)",,,
369090592,True,,,residential,,False,23.646,"LINESTRING (5.3999064 43.8762472, 5.3998368 43.8761072, 5.399804 43.8760478)",Place Saint-Pierre,,
369090596,False,3,D 900,primary,50,False,24.674,"LINESTRING (5.3999064 43.8762472, 5.3999611 43.8761738, 5.3999881 43.8761306, 5.400038 43.8760468)",,,
369090622,False,3,D 900,primary,50,False,24.487,"LINESTRING (5.400038 43.8760468, 5.400151 43.8758422)",,,
369090596,False,3,D 900,primary,50,True,24.674,"LINESTRING (5.400038 43.8760468, 5.3999881 43.8761306, 5.3999611 43.8761738, 5.3999064 43.8762472)",,,
369090594,False,,,residential,,True,13.0,"LINESTRING (5.399804 43.8760478, 5.3996451 43.8760244)",Place Saint-Pierre,,
369090592,True,,,residential,,False,18.762,"LINESTRING (5.399804 43.8760478, 5.3998676 43.8760458, 5.400038 43.8760468)",Place Saint-Pierre,,
316720363,True,1,D 900,primary,50,False,52.037000000000006,"LINESTRING (5.4004423 43.8754247, 5.4003536 43.8755313, 5.4002938 43.8756292, 5.4002292 43.8757349, 5.400151 43.8758422)",,,
369090258,True,,,tertiary_link,,False,29.412999999999997,"LINESTRING (5.4004423 43.8754247, 5.4003921 43.8754492, 5.400324 43.8755144, 5.4002691 43.8756002, 5.4002427 43.8756133, 5.4002137 43.8756188)",,,
687955238,False,,,secondary,,False,8.788,"LINESTRING (5.3937376 43.8766815, 5.3936648 43.8767406)",Rue du Docteur Gros,,
"[168655249, 168655222]",True,,,living_street,,False,152.625,"LINESTRING (5.3937376 43.8766815, 5.3937921 43.8766346, 5.3939286 43.8765466, 5.3939645 43.8765258, 5.394015 43.8765039, 5.3942089 43.8764382, 5.3943229 43.8764079, 5.3946333 43.8763336, 5.3947397 43.8763013, 5.3948205 43.8762653, 5.3949201 43.8762003, 5.3949919 43.876133, 5.3950435 43.8760659, 5.3950957 43.8759827, 5.395118 43.875924, 5.3951335 43.8758614)","['Boulevard du Maréchal Foch', 'Rue du Docteur Gros']",,
369091323,True,1,D 900,primary,30,False,43.647999999999996,"LINESTRING (5.3937376 43.8766815, 5.3937803 43.8767068, 5.3938606 43.8767618, 5.3940202 43.8768673, 5.3941348 43.8769498)",,,
115711028,False,,,residential,,False,41.794000000000004,"LINESTRING (5.3971686 43.8753007, 5.3973323 43.8752949, 5.3974841 43.8752895, 5.3974864 43.8754253, 5.3975035 43.8754245)",,,
115711028,False,,,residential,,True,49.686,"LINESTRING (5.3971686 43.8753007, 5.3971674 43.8754757, 5.3971287 43.875478, 5.3967908 43.8754894)",,,
168655265,False,,,residential,,True,41.494,"LINESTRING (5.3971686 43.8753007, 5.3971489 43.8752612, 5.3971371 43.8752522, 5.397141 43.8749334)",Rue Fortuné,,
5055800,True,1,D 900,primary,50,False,5.942,"LINESTRING (5.3936648 43.8767406, 5.3936005 43.876714)",,,
687955238,False,,,secondary,,True,8.788,"LINESTRING (5.3936648 43.8767406, 5.3937376 43.8766815)",Rue du Docteur Gros,,
"[607903518, 316722191]",True,,D 943,secondary,,False,43.663999999999994,"LINESTRING (5.3936005 43.876714, 5.3935757 43.876687, 5.3935244 43.8766611, 5.3934148 43.876632, 5.3933907 43.876629, 5.3932862 43.8766164, 5.393179 43.8766202, 5.3930991 43.8766049)",Avenue Philippe de Girard,,
"[624678121, 624678122, 83489619]",True,1,D 900,primary,50,False,48.767,"LINESTRING (5.3936005 43.876714, 5.3935394 43.8766933, 5.3934808 43.8766758, 5.3934422 43.8766634, 5.3933881 43.8766516, 5.3933201 43.8766421, 5.3932375 43.8766555, 5.3932068 43.8766664, 5.393053 43.8767475)",Pont de la Bouquerie,yes,
1116322198,False,,D 114,tertiary,30,True,12.493,"LINESTRING (5.3977931 43.8726974, 5.3976938 43.872784)",Route de Rocsalière,,
28103517,False,,,residential,,False,60.945,"LINESTRING (5.3977931 43.8726974, 5.3978296 43.8727146, 5.3979047 43.8727127, 5.3979899 43.872703, 5.398519 43.8725815)",Boulevard du Maréchal Joffre,,
369090257,True,1,D 900,primary,50,False,7.557,"LINESTRING (5.400193 43.8756851, 5.4002137 43.8756188)",,,
1116322200,True,,,tertiary,,False,11.143,"LINESTRING (5.400193 43.8756851, 5.4000827 43.8756241)",,,
"[1135883416, 1135883417, 441539909]",True,,,tertiary,,False,118.08,"LINESTRING (5.4000827 43.8756241, 5.4000598 43.875603, 5.3999729 43.8754985, 5.3999493 43.8754757, 5.3999034 43.8754405, 5.3996914 43.8753422, 5.3990298 43.8750788, 5.3989749 43.8750595, 5.3989205 43.8750281, 5.398904 43.8750178)",,,
23349961,False,,,tertiary,,False,8.962,"LINESTRING (5.3973386 43.87372, 5.3974438 43.8736927)",,,
23349961,False,,,tertiary,,True,12.495,"LINESTRING (5.3973386 43.87372, 5.3971916 43.8737574)",,,
27944314,True,,,tertiary,,False,15.079,"LINESTRING (5.3973474 43.873833, 5.3972657 43.8737981, 5.3971916 43.8737574)",,,
653529465,True,,,tertiary,,False,12.924,"LINESTRING (5.3973474 43.873833, 5.3973254 43.8737725, 5.3973274 43.8737522, 5.3973304 43.8737375, 5.3973386 43.87372)",,,
"[1239665412, 1239665414]",True,1,D 900,primary,50,False,30.308,"LINESTRING (5.393053 43.8767475, 5.3927972 43.8768848, 5.3927459 43.8769061)",Pont de la Bouquerie,yes,
5055803,True,,D 943,secondary,,False,23.653,"LINESTRING (5.3929789 43.876514, 5.3930841 43.8765241, 5.3931941 43.8765371, 5.3932701 43.876548)",Avenue Philippe de Girard,,
687955237,True,,D 943,secondary,,False,14.756,"LINESTRING (5.3929789 43.876514, 5.3930546 43.8765434, 5.3930774 43.8765608, 5.3930991 43.8766049)",Avenue Philippe de Girard,,
28103458,False,,,residential,,True,61.962,"LINESTRING (5.3974172 43.8774371, 5.3973605 43.8774484, 5.3971719 43.8774874, 5.3966697 43.877579)",Quai du Midi,,
169388685,False,,,residential,,False,43.191,"LINESTRING (5.403001 43.8799004, 5.4029412 43.8799112, 5.402898 43.8799275, 5.402848 43.8799557, 5.4027624 43.8800929, 5.402702 43.8801968)",Chemin de Farette,,
169388687,False,,,residential,,True,157.263,"LINESTRING (5.403001 43.8799004, 5.4029641 43.8798775, 5.4028725 43.8798666, 5.4027682 43.8798422, 5.4026932 43.8798012, 5.4025484 43.8796304, 5.4024313 43.8795202, 5.4023431 43.8794609, 5.402222 43.8794189, 5.4021399 43.8793837, 5.4020789 43.8793188, 5.4020257 43.8792234, 5.4019883 43.8789095, 5.4019959 43.8788322)",Draille des Rabassières,,
693686029,False,,,residential,,True,18.524,"LINESTRING (5.3939035 43.877731, 5.3936927 43.8776627)",,,
169241093,False,,,residential,,False,23.801000000000002,"LINESTRING (5.3939035 43.877731, 5.3939036 43.8777537, 5.393919 43.8777847, 5.3939552 43.8777987, 5.3941329 43.8778123)",Place Faubourg du Ballet,,
169241093,False,,,residential,,True,25.793,"LINESTRING (5.3939035 43.877731, 5.3939034 43.8777136, 5.3939349 43.8776332, 5.3939165 43.8776083, 5.3938015 43.8775475)",Place Faubourg du Ballet,,
42941320,False,,,residential,,True,19.359,"LINESTRING (5.4005554 43.8721716, 5.4003247 43.8722231)",Impasse de la Ronde,,
825831537,True,,,residential,,False,54.926,"LINESTRING (5.3975953 43.8741556, 5.3975473 43.8741217, 5.3973509 43.873955, 5.3972849 43.8739198, 5.3972206 43.8738983, 5.3970625 43.873874)",,,
827584971,True,,,residential,,False,27.051000000000002,"LINESTRING (5.3975953 43.8741556, 5.3975265 43.8741493, 5.397495 43.8741362, 5.3973036 43.874042)",,,
825831537,True,,,residential,,False,8.94,"LINESTRING (5.3970625 43.873874, 5.3970019 43.8738065)",,,
26954469,False,,,tertiary,,False,7.368,"LINESTRING (5.3970019 43.8738065, 5.3969152 43.8738285)",Boulevard National,,
26954469,False,,,tertiary,,True,16.156,"LINESTRING (5.3970019 43.8738065, 5.3971916 43.8737574)",Boulevard National,,
