osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,bridge,junction,access
"[586340129, 318874550]",False,Rue de la Harpe,unclassified,30,False,99.19600000000001,"LINESTRING (1.1494643 49.02338, 1.149395 49.0234385, 1.1493819 49.0234496, 1.1492971 49.0235129, 1.1492481 49.0235582, 1.1491856 49.0236236, 1.1490529 49.0237884, 1.1489444 49.024051, 1.1489238 49.0241007, 1.1488916 49.0241748)",2,,,
80512198,False,Rue du Moulin l'Abbesse,residential,50,False,98.878,"LINESTRING (1.1541632 49.0290699, 1.1547557 49.0288445, 1.155237 49.0286675, 1.1553048 49.0286554, 1.1553522 49.028647)",,,,
588114340,True,Rue Georges Bernard,residential,30,False,98.309,"LINESTRING (1.1541632 49.0290699, 1.1538274 49.0287416, 1.1535343 49.028472, 1.1534452 49.0283899, 1.1533948 49.0283435)",,,,
327314910,False,Rue Lepouzé,secondary,50,False,57.114,"LINESTRING (1.1555338 49.0230576, 1.1553592 49.0233692, 1.1552961 49.0234755, 1.155276 49.0235418)",,,,
"[318961529, 128185235]",True,Rue Henri Ducy,residential,50,False,119.84600000000002,"LINESTRING (1.1485078 49.0230143, 1.1484508 49.0231398, 1.1479846 49.0239666, 1.1479768 49.0239816, 1.1479505 49.024028)",,yes,,
80512191,False,Rue Saint-Nicolas,residential,50,True,97.33200000000001,"LINESTRING (1.1495825 49.0255525, 1.1496454 49.0255669, 1.1507636 49.0257908, 1.1508576 49.0258114)",,,,
"[80512194, 475601532]",True,Rue de la Petite Cité,"['residential', 'living_street']","['20', '50']",False,139.205,"LINESTRING (1.1495825 49.0255525, 1.149647 49.0254636, 1.1497025 49.0253899, 1.1497288 49.025339, 1.1497467 49.0253028, 1.1497583 49.0252691, 1.1497586 49.0252435, 1.1497572 49.0251937, 1.1497458 49.0250462, 1.1497328 49.0248729, 1.1497461 49.0247195, 1.1497867 49.0246215, 1.1498407 49.0245234, 1.1498922 49.0244428, 1.1499022 49.0244299, 1.1499371 49.0243848, 1.1499568 49.0243508)",,,,
80522132,False,Rue du Duc de Bouillon,residential,50,True,56.082,"LINESTRING (1.1474164 49.0277214, 1.1477177 49.0273802, 1.1478028 49.0272853)",,,,
586342102,False,Rue Saint-Thomas,residential,30,False,34.027,"LINESTRING (1.1474164 49.0277214, 1.1471956 49.0275452, 1.1471323 49.0274792)",,,,
"[586342101, 586342102]",False,Rue Saint-Thomas,residential,30,True,60.289,"LINESTRING (1.1474164 49.0277214, 1.1475291 49.0278163, 1.1477383 49.0279447, 1.1478214 49.0279904, 1.1480414 49.0280661)",,,,
26204049,False,Boulevard Adelaide et Jules Janin,tertiary,50,True,8.278,"LINESTRING (1.1569927 49.0259707, 1.1568862 49.0259449)",2,,,
26204049,False,Boulevard Adelaide et Jules Janin,tertiary,50,False,54.431999999999995,"LINESTRING (1.1569927 49.0259707, 1.157175 49.0260149, 1.1575461 49.0261049, 1.1576929 49.0261405)",2,,,
80751589,True,Place de la République,residential,50,False,82.53800000000001,"LINESTRING (1.1569927 49.0259707, 1.157059 49.0259405, 1.1574701 49.0257947, 1.1574972 49.0258235, 1.1576612 49.0260351, 1.1576974 49.0260774, 1.1576929 49.0261405)",,,,
80761638,False,Place de la République,residential,50,False,58.492999999999995,"LINESTRING (1.1572582 49.0264096, 1.1572422 49.0263715, 1.1570707 49.0261815, 1.1569326 49.0260044, 1.1568862 49.0259449)",2,,,
93450707,False,Rue Buzot,residential,,False,164.84799999999998,"LINESTRING (1.1572582 49.0264096, 1.1571782 49.0264505, 1.1556476 49.0271914, 1.1555436 49.0272409, 1.1554395 49.0272903)",2,,,
93450707,False,Rue Buzot,residential,,True,49.47,"LINESTRING (1.1572582 49.0264096, 1.1577575 49.0262056, 1.1578345 49.0261748)",2,,,
26204049,False,Boulevard Adelaide et Jules Janin,tertiary,50,False,8.278,"LINESTRING (1.1568862 49.0259449, 1.1569927 49.0259707)",2,,,
26204049,False,Boulevard Adelaide et Jules Janin,tertiary,50,True,65.654,"LINESTRING (1.1568862 49.0259449, 1.1560416 49.0257402)",2,,,
80761638,False,Place de la République,residential,50,True,58.493,"LINESTRING (1.1568862 49.0259449, 1.1569326 49.0260044, 1.1570707 49.0261815, 1.1572422 49.0263715, 1.1572582 49.0264096)",2,,,
80761637,True,Rue Maillot,residential,50,False,45.358,"LINESTRING (1.1572005 49.0294644, 1.1566736 49.0296813)",,,,
80761642,False,Rue Maillot,residential,50,True,14.844,"LINESTRING (1.1572005 49.0294644, 1.1573665 49.0293871)",,,,
80761640,True,Rue Del'Homme,residential,50,False,170.53199999999998,"LINESTRING (1.1572005 49.0294644, 1.1570205 49.0292906, 1.1567333 49.0290272, 1.1564844 49.0287845, 1.1562537 49.028593, 1.1560877 49.0284181, 1.155881 49.0282324, 1.1558599 49.0282088)",,,,
80761642,False,Rue Maillot,residential,50,False,14.844,"LINESTRING (1.1573665 49.0293871, 1.1572005 49.0294644)",,,,
80761637,True,Rue Maillot,residential,50,False,72.269,"LINESTRING (1.1566736 49.0296813, 1.155989 49.0299297, 1.1558063 49.029996)",,,,
"[318984258, 475601530]",False,Rue Charles Corbeau,"['living_street', 'secondary']","['20', '50']",False,134.657,"LINESTRING (1.1511172 49.0245689, 1.1514933 49.0246453, 1.1516313 49.0246733, 1.1517368 49.0246979, 1.1523156 49.0248318, 1.1527846 49.0249488, 1.1528606 49.0249673)",,,,
318984259,True,Rue Charles Corbeau,living_street,20,False,13.735,"LINESTRING (1.1511172 49.0245689, 1.1509987 49.0245752, 1.150935 49.0245934)",,,,
588114341,False,Rue du Colonel Arnaud Beltrame,residential,,False,55.748000000000005,"LINESTRING (1.1525087 49.0288597, 1.1523983 49.0289253, 1.152271 49.0289963, 1.1522402 49.0290146, 1.1520003 49.0291441, 1.1519268 49.0291848)",2,,,
588114341,False,Rue du Colonel Arnaud Beltrame,residential,,True,86.42,"LINESTRING (1.1525087 49.0288597, 1.1533096 49.0283931, 1.1533948 49.0283435)",2,,,
588114340,True,Rue Georges Bernard,residential,30,False,123.096,"LINESTRING (1.1557387 49.0312456, 1.1557 49.0311656, 1.155528 49.0308091, 1.1554001 49.0305623, 1.1553672 49.0305045, 1.1551826 49.0302009)",,,,
80512188,False,Boulevard Pasteur,residential,50,True,158.085,"LINESTRING (1.1574288 49.0249751, 1.1565773 49.0238711, 1.1565599 49.0237874, 1.1565692 49.0237354, 1.1565737 49.0236878)",,,,
307462253,False,Place Dupont de l'Eure,secondary,50,False,22.315,"LINESTRING (1.1520997 49.0293504, 1.1519268 49.0291848)",,,,
80925467,False,Place Dupont de l'Eure,residential,50,True,76.039,"LINESTRING (1.1520997 49.0293504, 1.152085 49.0294635, 1.1520894 49.0295171, 1.1521423 49.029648, 1.1521998 49.0297134, 1.1522387 49.0297559, 1.1522682 49.0297861, 1.1523739 49.0298969, 1.1524577 49.0299677)",,,,
307462253,False,Place Dupont de l'Eure,secondary,50,True,75.91000000000001,"LINESTRING (1.1520997 49.0293504, 1.1521029 49.0293535, 1.1522124 49.0294632, 1.1523213 49.0295723, 1.1524294 49.0296726, 1.1524622 49.0297046, 1.1526168 49.0298605, 1.1526711 49.0299209)",,,,
80925456,True,Place Dupont de l'Eure,residential,50,False,187.717,"LINESTRING (1.1530755 49.0303131, 1.1531686 49.0302722, 1.1532515 49.0302344, 1.153321 49.0302055, 1.1533742 49.0301819, 1.1533973 49.0301428, 1.153361 49.0300567, 1.1532114 49.0298436, 1.1529637 49.0295082, 1.1527868 49.0292691, 1.1525087 49.0288597)",,,,
80927407,True,Rue du Commandant Letellier,residential,50,False,41.262,"LINESTRING (1.1553549 49.0283763, 1.1558599 49.0282088)",,,,
307461289,False,Rue Lepouzé,secondary,50,False,30.116,"LINESTRING (1.1553549 49.0283763, 1.1553522 49.0284071, 1.15535 49.0284606, 1.155347 49.0285353, 1.1553522 49.028647)",,,,
"[307461289, 903361429]",False,Rue Lepouzé,secondary,50,True,120.918,"LINESTRING (1.1553549 49.0283763, 1.1554084 49.0277556, 1.1554254 49.0275012, 1.1554395 49.0272903)",,,,
81169010,True,Allée Robert de Flocques,residential,20,False,222.29500000000002,"LINESTRING (1.1494812 49.0242683, 1.1494752 49.0242986, 1.1494104 49.024397, 1.1492879 49.0246126, 1.1490776 49.0249824, 1.1489968 49.0250866, 1.1489154 49.0251917, 1.1487504 49.0254045, 1.1485348 49.0257899, 1.1484978 49.0259115, 1.1485101 49.0260006, 1.1485524 49.026137)",,,,no
"[468291336, 318983787]",True,Rue Charles Corbeau,living_street,20,False,35.906,"LINESTRING (1.1494812 49.0242683, 1.1496858 49.0242966, 1.1499568 49.0243508)",1,yes,,yes
"[339761016, 339761013]",True,Rue de Grenoble,residential,50,False,53.626999999999995,"LINESTRING (1.1485524 49.026137, 1.1486836 49.0261262, 1.1491535 49.0260967, 1.1492845 49.0260917)",,yes,,
23075430,False,Rue des Lombards,tertiary,50,True,46.194,"LINESTRING (1.1476576 49.0299059, 1.1476174 49.0299443, 1.1475974 49.0299631, 1.1474899 49.0300778, 1.1473211 49.0302578)",,,,
81188174,False,Rue des Tisserands,residential,50,False,105.70600000000002,"LINESTRING (1.1476576 49.0299059, 1.1477471 49.0299495, 1.1481099 49.0301258, 1.1482864 49.0302239, 1.1483334 49.03025, 1.1483593 49.0303362, 1.1482669 49.0304394, 1.1481518 49.0305599, 1.1481197 49.0305935)",,,,
"[352614723, 352614724]",False,Rue des Lombards,tertiary,50,False,136.1,"LINESTRING (1.1476576 49.0299059, 1.1477744 49.0297964, 1.1481423 49.0294126, 1.1482442 49.0293121, 1.1485691 49.0289641, 1.148651 49.02887)",,yes,,
319596359,False,Boulevard du Jardin-l'Évêque,tertiary,50,True,64.306,"LINESTRING (1.1481197 49.0305935, 1.1488789 49.0308879)",,,,
81188174,False,Rue des Tisserands,residential,50,True,105.706,"LINESTRING (1.1481197 49.0305935, 1.1481518 49.0305599, 1.1482669 49.0304394, 1.1483593 49.0303362, 1.1483334 49.03025, 1.1482864 49.0302239, 1.1481099 49.0301258, 1.1477471 49.0299495, 1.1476576 49.0299059)",,,,
319596359,False,Boulevard du Jardin-l'Évêque,tertiary,50,False,69.163,"LINESTRING (1.1481197 49.0305935, 1.1477904 49.0304561, 1.1474772 49.0303254, 1.1473438 49.0302676, 1.1473211 49.0302578)",,,,
274512310,False,Rue Isambard,primary,30,False,95.83,"LINESTRING (1.1498933 49.0297878, 1.1503106 49.0301292, 1.1504781 49.0302897, 1.150676 49.0304794)",,,,
"[561720379, 274512310]",False,Rue Isambard,primary,"['30', '50']",True,75.434,"LINESTRING (1.1498933 49.0297878, 1.1496945 49.0296249, 1.1496245 49.0295676, 1.1492467 49.0292582)",,,,
"[81188183, 352614782, 352614783]",False,Rue Désiré Piedfer,residential,50,True,144.98100000000002,"LINESTRING (1.1498933 49.0297878, 1.1498415 49.0298331, 1.1492661 49.030337, 1.1490196 49.0305624, 1.1489462 49.0306672, 1.1488908 49.0308507, 1.1488789 49.0308879)",,yes,,
81212072,True,Rue Guillaume Costeley,residential,50,False,148.43200000000002,"LINESTRING (1.1458748 49.025245, 1.1458977 49.0252123, 1.1463069 49.024628, 1.147198 49.024926)",,,,
80512574,True,Rue du Meilet,residential,50,False,107.374,"LINESTRING (1.147198 49.024926, 1.1465232 49.0257451, 1.1464981 49.0257756)",,,,
"[320968089, 475601531, 561636284]",True,Rue de l'Horloge,"['living_street', 'secondary']","['20', '50', '10']",False,136.044,"LINESTRING (1.150935 49.0245934, 1.1509535 49.0247557, 1.1509559 49.02483, 1.1509623 49.0250149, 1.1509641 49.0250615, 1.1509586 49.0252953, 1.1509569 49.0253699, 1.1509474 49.0254217, 1.1509221 49.0255607, 1.1508837 49.0257099, 1.1508576 49.0258114)",,,,
319596359,False,Boulevard du Jardin-l'Évêque,tertiary,50,False,64.306,"LINESTRING (1.1488789 49.0308879, 1.1481197 49.0305935)",,,,
"[352614783, 352614782, 81188183]",False,Rue Désiré Piedfer,residential,50,False,144.981,"LINESTRING (1.1488789 49.0308879, 1.1488908 49.0308507, 1.1489462 49.0306672, 1.1490196 49.0305624, 1.1492661 49.030337, 1.1498415 49.0298331, 1.1498933 49.0297878)",,yes,,
307462253,False,Place Dupont de l'Eure,secondary,50,True,22.315,"LINESTRING (1.1519268 49.0291848, 1.1520997 49.0293504)",,,,
307461294,False,Rue Edouard Feray,secondary,50,False,97.162,"LINESTRING (1.1519268 49.0291848, 1.1518063 49.0290645, 1.1516265 49.0288948, 1.1512426 49.028533, 1.1511707 49.0284653)",,,,
588114341,False,Rue du Colonel Arnaud Beltrame,residential,,True,55.748,"LINESTRING (1.1519268 49.0291848, 1.1520003 49.0291441, 1.1522402 49.0290146, 1.152271 49.0289963, 1.1523983 49.0289253, 1.1525087 49.0288597)",2,,,
1025700185,False,Rue 28 Régiment d'Infanterie,residential,50,True,16.406,"LINESTRING (1.1526711 49.0299209, 1.1524577 49.0299677)",,,,
307462253,False,Place Dupont de l'Eure,secondary,50,False,75.91,"LINESTRING (1.1526711 49.0299209, 1.1526168 49.0298605, 1.1524622 49.0297046, 1.1524294 49.0296726, 1.1523213 49.0295723, 1.1522124 49.0294632, 1.1521029 49.0293535, 1.1520997 49.0293504)",,,,
1270373344,True,Rue du Maréchal Joffre,secondary,50,False,52.641999999999996,"LINESTRING (1.1526711 49.0299209, 1.1528134 49.0300581, 1.1530755 49.0303131)",,,,
376890029,True,Rue de Verdun,secondary,50,False,198.856,"LINESTRING (1.1441735 49.02392, 1.144224 49.0239237, 1.1445834 49.0239399, 1.1448151 49.0239504, 1.1450553 49.0239593, 1.1451973 49.0239645, 1.1453671 49.0239552, 1.1455219 49.0239335, 1.1459007 49.0238856, 1.145989 49.0238761, 1.146131 49.023866, 1.1464903 49.0238802, 1.146774 49.0238938, 1.1468838 49.0238969)",2,,,
"[1030897920, 1030897918]",False,Rue Georges Bernard,residential,30,False,30.43,"LINESTRING (1.1516911 49.0275016, 1.1517365 49.0275199, 1.1520441 49.0276476)",,,,
561634887,False,Rue du Duc de Bouillon,residential,10,False,33.168,"LINESTRING (1.148005 49.0270181, 1.1478028 49.0272853)",,,,
13028134,True,Rue Saint-Louis,residential,50,False,304.63400000000007,"LINESTRING (1.1537965 49.0252006, 1.1537526 49.0252536, 1.1532257 49.0259105, 1.1531039 49.0260804, 1.1529302 49.0262873, 1.152812 49.0266114, 1.1527499 49.0268847, 1.1527167 49.0270072, 1.1526057 49.0271417, 1.1525347 49.0272003, 1.152338 49.0273626, 1.1523106 49.0273883, 1.1522799 49.0274175, 1.1520897 49.0275979, 1.1520845 49.0276035, 1.1520733 49.0276157, 1.1520441 49.0276476)",,,,
80299690,False,Boulevard Jules Janin,secondary,50,False,122.237,"LINESTRING (1.1537965 49.0252006, 1.1539325 49.0252296, 1.1543035 49.0253212, 1.1550103 49.0254958, 1.1553692 49.0255811)",,,,
80299690,False,Boulevard Jules Janin,secondary,50,True,73.005,"LINESTRING (1.1537965 49.0252006, 1.1537017 49.025177, 1.1529856 49.0249988, 1.1528606 49.0249673)",,,,
81188178,True,Rue du Duc de Bouillon,residential,50,False,33.187,"LINESTRING (1.1483022 49.026678, 1.1482582 49.0267262, 1.1480726 49.0269357)",,,,
274513321,True,Rue Docteur Oursel,secondary,50,False,32.283,"LINESTRING (1.1483022 49.026678, 1.1479977 49.0265594, 1.1479199 49.0265316)",2,,,
22777157,True,Rue du Docteur Oursel,secondary,50,False,116.43599999999999,"LINESTRING (1.1479199 49.0265316, 1.1478415 49.0264996, 1.1475014 49.0263357, 1.1474148 49.0262962, 1.1473223 49.0262487, 1.1472251 49.026196, 1.1471699 49.0261645, 1.1466688 49.0258826)",,,,
1037797168,True,Rue Chartraine,tertiary,30,False,36.389,"LINESTRING (1.1479199 49.0265316, 1.147919 49.0264396, 1.147933 49.026329, 1.1479496 49.0262052)",,,,
26204049,False,Boulevard Adelaide et Jules Janin,tertiary,50,False,65.654,"LINESTRING (1.1560416 49.0257402, 1.1568862 49.0259449)",2,,,
26204049,False,Boulevard Adelaide et Jules Janin,tertiary,50,True,26.749000000000002,"LINESTRING (1.1560416 49.0257402, 1.1558181 49.025686, 1.1556975 49.0256568)",2,,,
1040159240,True,Rue Lepouzé,tertiary,,False,30.834,"LINESTRING (1.1560416 49.0257402, 1.1558961 49.0257483, 1.1558106 49.0257835, 1.1556894 49.0258671)",,,,
327314909,False,Rue Lepouzé,secondary,50,False,159.755,"LINESTRING (1.1556894 49.0258671, 1.1556959 49.0262357, 1.1556399 49.0264763, 1.1556031 49.0266183, 1.1554786 49.0270866, 1.1554395 49.0272903)",,,,
327314909,False,Rue Lepouzé,secondary,50,True,23.414,"LINESTRING (1.1556894 49.0258671, 1.1556872 49.025745, 1.1556975 49.0256568)",,,,
80299690,False,Boulevard Jules Janin,secondary,50,False,25.375999999999998,"LINESTRING (1.1553692 49.0255811, 1.1555455 49.025623, 1.1556975 49.0256568)",,,,
80299690,False,Boulevard Jules Janin,secondary,50,True,122.237,"LINESTRING (1.1553692 49.0255811, 1.1550103 49.0254958, 1.1543035 49.0253212, 1.1539325 49.0252296, 1.1537965 49.0252006)",,,,
1040159243,True,Rue Lepouzé,secondary,,False,30.630000000000003,"LINESTRING (1.1553692 49.0255811, 1.1554636 49.0255626, 1.1555335 49.0255224, 1.1556162 49.0254625, 1.1556642 49.025401)",,,,
327314909,False,Rue Lepouzé,secondary,50,False,28.548000000000002,"LINESTRING (1.1556642 49.025401, 1.1556845 49.0255571, 1.1556975 49.0256568)",,,,
327314909,False,Rue Lepouzé,secondary,50,True,209.13,"LINESTRING (1.1556642 49.025401, 1.155659 49.0253612, 1.1556225 49.0251088, 1.1555903 49.0247363, 1.155537 49.024467, 1.1552927 49.0237033, 1.1552764 49.0236308, 1.155276 49.0235418)",,,,
79623454,False,Allée des Soupirs,unclassified,50,False,9.498999999999999,"LINESTRING (1.151884 49.0268133, 1.1518974 49.0267845, 1.1519235 49.0267319)",,,,
26204049,False,Boulevard Adelaide et Jules Janin,tertiary,50,False,11.006,"LINESTRING (1.1576929 49.0261405, 1.1578345 49.0261748)",2,,,
26204049,False,Boulevard Adelaide et Jules Janin,tertiary,50,True,54.432,"LINESTRING (1.1576929 49.0261405, 1.1575461 49.0261049, 1.157175 49.0260149, 1.1569927 49.0259707)",2,,,
