osmid,oneway,name,highway,reversed,length,geometry,ref,lanes,junction,bridge,maxspeed
"[1084678666, 1084678669]",False,Résidence Sainte-Sabine,residential,True,56.093,"LINESTRING (1.0464247 44.8664024, 1.0465155 44.8663876, 1.0465365 44.8663578, 1.0465539 44.8663331, 1.0464841 44.8662194, 1.0463864 44.8661699, 1.0463096 44.8661921, 1.0461819 44.8662539)",,,,,
1084678668,False,,residential,False,25.748,"LINESTRING (1.0464247 44.8664024, 1.0462747 44.8662837, 1.0461819 44.8662539)",,,,,
1084678667,False,Résidence Sainte-Sabine,residential,False,41.738,"LINESTRING (1.0464247 44.8664024, 1.0463585 44.8664352, 1.0461955 44.8664275, 1.0460759 44.8664151, 1.0459401 44.8663492)",,,,,
207066250,False,Résidence Sainte-Sabine,residential,False,26.342,"LINESTRING (1.044884 44.8665849, 1.0452057 44.8665206)",,,,,
1084678670,False,Rue du Pigeonnier,residential,False,110.92699999999999,"LINESTRING (1.044884 44.8665849, 1.0448379 44.8664409, 1.0446797 44.8655984)",,,,,
"[943690185, 943690186, 1084678670, 207066257, 283066780]",False,"['Rue du Pigeonnier', 'Hlm le Priolat', 'HLM le Priolat']",residential,True,154.19100000000003,"LINESTRING (1.044884 44.8665849, 1.0450698 44.867165, 1.0449909 44.867228, 1.0446011 44.8673843, 1.0444449 44.8674408, 1.044246 44.8675061, 1.0442182 44.8675154, 1.0441803 44.8675281, 1.0441059 44.8675546)",,,,yes,
27375828,False,Rue du Priolat,secondary,False,131.404,"LINESTRING (1.0441059 44.8675546, 1.0441531 44.86762, 1.0442564 44.8677892, 1.0444562 44.8682815, 1.0445324 44.8684534, 1.0445903 44.8685486, 1.0446819 44.8686587)",,,,,
27375828,False,Rue du Priolat,secondary,True,97.422,"LINESTRING (1.0441059 44.8675546, 1.0440807 44.867526, 1.0438612 44.867369, 1.0437396 44.8672877, 1.0433889 44.8671129, 1.0431749 44.866984)",,,,,
"[943690185, 943690186, 1084678670, 207066257, 283066780]",False,"['Hlm le Priolat', 'Rue du Pigeonnier', 'HLM le Priolat']",residential,False,154.191,"LINESTRING (1.0441059 44.8675546, 1.0441803 44.8675281, 1.0442182 44.8675154, 1.044246 44.8675061, 1.0444449 44.8674408, 1.0446011 44.8673843, 1.0449909 44.867228, 1.0450698 44.867165, 1.044884 44.8665849)",,,,yes,
1084678675,False,,secondary,True,7.04,"LINESTRING (1.0494176 44.8680033, 1.0493394 44.8680339)",D 703e1,,,,
283066393,False,Rue de Luziers,secondary,False,70.527,"LINESTRING (1.0494176 44.8680033, 1.0495635 44.8679544, 1.0498041 44.8678545, 1.0501405 44.8676377)",D 703e1,,,,
207165107,False,Rue de l'Ancien Moulin,unclassified,False,62.453,"LINESTRING (1.0483505 44.8691241, 1.0484173 44.8690669, 1.0484793 44.8690138, 1.0486188 44.8687059, 1.0485877 44.8686134)",,,,,
207066252,False,Route du Château de la Roque,tertiary,False,12.091,"LINESTRING (1.0479429 44.8692628, 1.0478157 44.869202)",D 25,2,,,
614075976,True,Rue de l'Ancien Moulin,unclassified,False,35.632,"LINESTRING (1.0479429 44.8692628, 1.0483505 44.8691241)",,,,,
207066252,False,Route du Château de la Roque,tertiary,True,308.85699999999997,"LINESTRING (1.0479429 44.8692628, 1.050047 44.8703048, 1.0511366 44.8708725)",D 25,2,,,
"[141606937, 613997497]",False,Rue de la Grange des Pères,residential,True,193.03900000000004,"LINESTRING (1.0463677 44.8679985, 1.0464692 44.8679879, 1.046633 44.8679977, 1.0471598 44.8680879, 1.047181 44.8680924, 1.0473 44.8681175, 1.0474486 44.8681488, 1.0477368 44.8682056, 1.0479619 44.8682773, 1.0482418 44.8683789, 1.0483766 44.8684641, 1.0485877 44.8686134)",,,,,30
"[613997498, 283066605]",False,Rue de la Grange des Pères,residential,False,152.891,"LINESTRING (1.0463677 44.8679985, 1.0463037 44.8680231, 1.0461119 44.8681132, 1.0458402 44.8682569, 1.0457212 44.8682942, 1.0456991 44.8683012, 1.0451093 44.8684773, 1.0449685 44.8685201, 1.0447888 44.8685857, 1.0446819 44.8686587)",,,,,
1084678664,False,Rue de la Confection,residential,True,340.13300000000004,"LINESTRING (1.0463677 44.8679985, 1.0460275 44.8676338, 1.045834 44.8672992, 1.0463969 44.867108, 1.0468453 44.8671877, 1.0474379 44.867293, 1.047778 44.867187, 1.0487939 44.866853)",,,,,
283066393,False,Rue de Luziers,secondary,True,105.11300000000001,"LINESTRING (1.0499842 44.8667199, 1.0499628 44.8668805, 1.0499896 44.8669993, 1.0500433 44.8671295, 1.0501251 44.8673063, 1.050176 44.8674584, 1.0501854 44.8675582, 1.0501405 44.8676377)",D 703e1,,,,
289083859,False,Place de la Mairie,unclassified,False,119.595,"LINESTRING (1.0499842 44.8667199, 1.049693 44.8664771, 1.049595 44.8665565, 1.0495366 44.8665863, 1.048845 44.866933)",,,,,
124621619,False,Rue Sainte-Sabine,residential,False,9.783000000000001,"LINESTRING (1.048845 44.866933, 1.0488273 44.8668989, 1.0487939 44.866853)",D 49,,,,
124621619,False,Rue Sainte-Sabine,residential,True,129.125,"LINESTRING (1.048845 44.866933, 1.0492606 44.8676837, 1.0493075 44.867927, 1.0493394 44.8680339)",D 49,,,,
289083859,False,Place de la Mairie,unclassified,True,119.59500000000001,"LINESTRING (1.048845 44.866933, 1.0495366 44.8665863, 1.049595 44.8665565, 1.049693 44.8664771, 1.0499842 44.8667199)",,,,,
27375828,False,Rue du Priolat,secondary,False,73.73400000000001,"LINESTRING (1.0446819 44.8686587, 1.0447365 44.8687321, 1.0447977 44.8687851, 1.044876 44.8688363, 1.0450399 44.8688873, 1.0452039 44.8689231, 1.0452944 44.8689621, 1.0453574 44.8690125, 1.0453629 44.8690576)",,,,,
27375828,False,Rue du Priolat,secondary,True,131.404,"LINESTRING (1.0446819 44.8686587, 1.0445903 44.8685486, 1.0445324 44.8684534, 1.0444562 44.8682815, 1.0442564 44.8677892, 1.0441531 44.86762, 1.0441059 44.8675546)",,,,,
324473114,True,Rue de la Fontaine,residential,False,66.297,"LINESTRING (1.0446819 44.8686587, 1.0446413 44.8686988, 1.0444686 44.8687592, 1.0444147 44.8687764, 1.0441776 44.8688523, 1.0439312 44.8689106)",,,,,
"[613997498, 283066605]",False,Rue de la Grange des Pères,residential,True,152.89100000000002,"LINESTRING (1.0446819 44.8686587, 1.0447888 44.8685857, 1.0449685 44.8685201, 1.0451093 44.8684773, 1.0456991 44.8683012, 1.0457212 44.8682942, 1.0458402 44.8682569, 1.0461119 44.8681132, 1.0463037 44.8680231, 1.0463677 44.8679985)",,,,,
450896711,False,,residential,False,63.768,"LINESTRING (1.0482715 44.8662429, 1.0475524 44.8665058)",,,,,
124621619,False,Rue Sainte-Sabine,residential,False,65.82,"LINESTRING (1.0482715 44.8662429, 1.0480776 44.866023, 1.0477934 44.8657583)",D 49,,,,
124621619,False,Rue Sainte-Sabine,residential,True,79.50800000000001,"LINESTRING (1.0482715 44.8662429, 1.0485921 44.8665749, 1.0487939 44.866853)",D 49,,,,
450896711,False,,residential,True,63.768,"LINESTRING (1.0475524 44.8665058, 1.0482715 44.8662429)",,,,,
127755758,False,Route de la Salle des Fêtes,unclassified,True,59.836999999999996,"LINESTRING (1.0508748 44.867615, 1.0506542 44.8675622, 1.0504182 44.8675812, 1.0501405 44.8676377)",,,,,
450896714,False,Impasse de Luziers Nord,residential,False,132.002,"LINESTRING (1.0508748 44.867615, 1.0505913 44.8673149, 1.0505242 44.8672009, 1.0505108 44.8671324, 1.0505966 44.8669024, 1.0508166 44.8669309, 1.0509158 44.8667047)",,,,,
450896714,False,Impasse de Luziers Nord,residential,True,132.002,"LINESTRING (1.0509158 44.8667047, 1.0508166 44.8669309, 1.0505966 44.8669024, 1.0505108 44.8671324, 1.0505242 44.8672009, 1.0505913 44.8673149, 1.0508748 44.867615)",,,,,
206847060,False,Place du Ley,residential,True,21.429,"LINESTRING (1.0444695 44.8699491, 1.0442183 44.8698753)",,,,,
"[614004833, 1085019839]",False,Rue Abbaye des Augustins,tertiary,False,51.252,"LINESTRING (1.0444695 44.8699491, 1.0441624 44.8699738, 1.0439886 44.8700029, 1.0438363 44.8700435)",D 48,,,,
614004833,False,Rue Abbaye des Augustins,tertiary,True,155.843,"LINESTRING (1.0444695 44.8699491, 1.0445597 44.8699442, 1.0446136 44.8699413, 1.0447646 44.8699332, 1.0448547 44.8699098, 1.045278 44.8697997, 1.045501 44.8697535, 1.0457972 44.8696918, 1.0459825 44.8696618, 1.0463425 44.8696036, 1.046376 44.8695982)",D 48,,,,
686212053,False,Impasse du Dancing,residential,True,109.106,"LINESTRING (1.0433148 44.86604, 1.0434169 44.8663653, 1.0434276 44.8664433, 1.0431749 44.866984)",,,,,
27375828,False,Rue du Priolat,secondary,True,55.369,"LINESTRING (1.0431749 44.866984, 1.0426396 44.8666615)",,,,,
27375828,False,Rue du Priolat,secondary,False,97.422,"LINESTRING (1.0431749 44.866984, 1.0433889 44.8671129, 1.0437396 44.8672877, 1.0438612 44.867369, 1.0440807 44.867526, 1.0441059 44.8675546)",,,,,
686212053,False,Impasse du Dancing,residential,False,109.106,"LINESTRING (1.0431749 44.866984, 1.0434276 44.8664433, 1.0434169 44.8663653, 1.0433148 44.86604)",,,,,
722547026,False,,residential,True,89.14500000000001,"LINESTRING (1.0432559 44.8650688, 1.0423641 44.8651933, 1.0422367 44.8651791, 1.0421533 44.8651496)",,,,,
"[283066964, 283066965, 27375830]",False,Avenue de la Gare,tertiary,True,75.63499999999999,"LINESTRING (1.0421533 44.8651496, 1.0419031 44.8655043, 1.0418199 44.8656235, 1.041783 44.865653, 1.041747 44.8656845, 1.0416847 44.8657397)",D 49,,,,
722547026,False,,residential,False,89.14500000000001,"LINESTRING (1.0421533 44.8651496, 1.0422367 44.8651791, 1.0423641 44.8651933, 1.0432559 44.8650688)",,,,,
206847062,False,Rue Joseph Prunis,residential,False,18.528,"LINESTRING (1.0417882 44.8697066, 1.0418904 44.8697286, 1.042018 44.8697191)",,,,,
206847062,False,Rue Joseph Prunis,residential,True,17.872,"LINESTRING (1.0417882 44.8697066, 1.0417258 44.8696877, 1.0415858 44.8696344)",,,,,
943690176,False,Rue Fénelon,residential,True,66.97,"LINESTRING (1.0417882 44.8697066, 1.0417029 44.8697814, 1.0415628 44.8698688, 1.041664 44.8699387, 1.0416721 44.869961, 1.0417978 44.8700261, 1.0419538 44.8701125)",,,,,
943690176,False,Rue Fénelon,residential,False,66.97,"LINESTRING (1.0419538 44.8701125, 1.0417978 44.8700261, 1.0416721 44.869961, 1.041664 44.8699387, 1.0415628 44.8698688, 1.0417029 44.8697814, 1.0417882 44.8697066)",,,,,
206847059,False,Rue du Terme,residential,True,12.007,"LINESTRING (1.0431009 44.8695786, 1.0432412 44.8696207)",,,,,
"[206847059, 206847068]",False,Rue du Terme,residential,"[False, True]",37.085,"LINESTRING (1.0431009 44.8695786, 1.0429913 44.8695333, 1.042863 44.8695153, 1.0428087 44.8694335, 1.0427349 44.8694031)",,,,,
943690180,False,Impasse Talbot,residential,True,28.587,"LINESTRING (1.0431009 44.8695786, 1.0431755 44.8695305, 1.043331 44.8694682, 1.0434081 44.8694459)",,,,,
943690180,False,Impasse Talbot,residential,False,28.587,"LINESTRING (1.0434081 44.8694459, 1.043331 44.8694682, 1.0431755 44.8695305, 1.0431009 44.8695786)",,,,,
943690181,False,Impasse du Lot Sainte-Sabine,residential,True,52.525000000000006,"LINESTRING (1.0456632 44.8666819, 1.0454272 44.8667341, 1.0453548 44.8667398, 1.0453118 44.8667056, 1.0452057 44.8665206)",,,,,
207066250,False,Résidence Sainte-Sabine,residential,True,26.342,"LINESTRING (1.0452057 44.8665206, 1.044884 44.8665849)",,,,,
207066250,False,Résidence Sainte-Sabine,residential,False,61.065,"LINESTRING (1.0452057 44.8665206, 1.0457233 44.8664172, 1.0459401 44.8663492)",,,,,
943690181,False,Impasse du Lot Sainte-Sabine,residential,False,52.525,"LINESTRING (1.0452057 44.8665206, 1.0453118 44.8667056, 1.0453548 44.8667398, 1.0454272 44.8667341, 1.0456632 44.8666819)",,,,,
206847058,False,Rue des Commerces,residential,False,4.761,"LINESTRING (1.0421627 44.869779, 1.0421642 44.8697362)",,,,,
"[786245168, 206847058]",False,"['Rue Bertrand de Got', 'Rue des Commerces']",residential,"[False, True]",100.72,"LINESTRING (1.0421627 44.869779, 1.0421599 44.8698605, 1.0422218 44.8700051, 1.0422391 44.8700454, 1.0423332 44.8701424, 1.0425964 44.8700829, 1.042717 44.8700547, 1.0428462 44.8699673, 1.0429515 44.8698993)",,,,,
"[1084678699, 943690182]",False,Impasse des Oies,residential,"[False, True]",60.774,"LINESTRING (1.0421627 44.869779, 1.0422025 44.8697766, 1.0424452 44.8697434, 1.0424273 44.8696742, 1.042483 44.8696477, 1.0425761 44.8696446, 1.0426942 44.8696197, 1.0427469 44.869681)",,,,,
206849955,False,Rue de la Gravette,residential,False,47.054,"LINESTRING (1.0505215 44.8707894, 1.0505573 44.8707965, 1.0506839 44.8708601, 1.0509667 44.8710653)",,,,,
206849955,False,Rue de la Gravette,residential,True,80.017,"LINESTRING (1.0505215 44.8707894, 1.0502743 44.87074, 1.0499045 44.8706604, 1.049564 44.8705541)",,,,,
1084678645,False,Chemin des Moulins,unclassified,True,147.90999999999997,"LINESTRING (1.0505215 44.8707894, 1.0503668 44.8709439, 1.050116 44.8712171, 1.0499551 44.8714902, 1.0496894 44.8714637, 1.0492293 44.8714222)",,,,,
124621619,False,Rue Sainte-Sabine,residential,False,79.50800000000001,"LINESTRING (1.0487939 44.866853, 1.0485921 44.8665749, 1.0482715 44.8662429)",D 49,,,,
124621619,False,Rue Sainte-Sabine,residential,True,9.783000000000001,"LINESTRING (1.0487939 44.866853, 1.0488273 44.8668989, 1.048845 44.866933)",D 49,,,,
1084678664,False,Rue de la Confection,residential,False,340.1329999999999,"LINESTRING (1.0487939 44.866853, 1.047778 44.867187, 1.0474379 44.867293, 1.0468453 44.8671877, 1.0463969 44.867108, 1.045834 44.8672992, 1.0460275 44.8676338, 1.0463677 44.8679985)",,,,,
207066250,False,Résidence Sainte-Sabine,residential,False,21.831000000000003,"LINESTRING (1.0459401 44.8663492, 1.045999 44.8663307, 1.0461819 44.8662539)",,,,,
207066250,False,Résidence Sainte-Sabine,residential,True,61.065,"LINESTRING (1.0459401 44.8663492, 1.0457233 44.8664172, 1.0452057 44.8665206)",,,,,
1084678667,False,Résidence Sainte-Sabine,residential,True,41.738,"LINESTRING (1.0459401 44.8663492, 1.0460759 44.8664151, 1.0461955 44.8664275, 1.0463585 44.8664352, 1.0464247 44.8664024)",,,,,
"[835511832, 324473114]",True,Rue de la Fontaine,residential,False,111.37,"LINESTRING (1.0439312 44.8689106, 1.0438718 44.8689246, 1.0438317 44.8689333, 1.0436101 44.868981, 1.043377 44.8690313, 1.0429507 44.8691232, 1.0429022 44.8691337, 1.0428808 44.8691222, 1.0427999 44.8689099)",,,,,
1084678687,False,Passage des Sangsues,residential,False,34.856,"LINESTRING (1.0439312 44.8689106, 1.043908 44.8687895, 1.0438783 44.8685994)",,,,,
1084678687,False,Passage des Sangsues,residential,True,34.856,"LINESTRING (1.0438783 44.8685994, 1.043908 44.8687895, 1.0439312 44.8689106)",,,,,
"[206847064, 1084678694]",False,Rue de la Justice de Paix,residential,False,47.391999999999996,"LINESTRING (1.0437151 44.8696422, 1.0439031 44.869724, 1.0440726 44.8698019, 1.0442183 44.8698753)",,,,,
206847064,False,Rue de la Justice de Paix,residential,True,38.746,"LINESTRING (1.0437151 44.8696422, 1.0436679 44.869627, 1.0436562 44.869624, 1.0435637 44.8696003, 1.0434454 44.8695907, 1.0433156 44.8696013, 1.0432412 44.8696207)",,,,,
1084678692,False,Impasse de la Justice de Paix,residential,False,25.519000000000002,"LINESTRING (1.0437151 44.8696422, 1.0437757 44.8695675, 1.0438683 44.8695972, 1.0439565 44.8696315)",,,,,
1084678692,False,Impasse de la Justice de Paix,residential,True,25.519,"LINESTRING (1.0439565 44.8696315, 1.0438683 44.8695972, 1.0437757 44.8695675, 1.0437151 44.8696422)",,,,,
"[1084678699, 943690182]",False,Impasse des Oies,residential,"[False, True]",60.774,"LINESTRING (1.0427469 44.869681, 1.0426942 44.8696197, 1.0425761 44.8696446, 1.042483 44.8696477, 1.0424273 44.8696742, 1.0424452 44.8697434, 1.0422025 44.8697766, 1.0421627 44.869779)",,,,,
206847075,False,Rue du Docteur Boissel,residential,False,22.868,"LINESTRING (1.0419514 44.8694472, 1.0422242 44.8693771)",,,,,
1084678701,False,Venelle de la Quincarlotte,residential,False,30.686,"LINESTRING (1.0419514 44.8694472, 1.042018 44.8697191)",,,,,
206847075,False,Rue du Docteur Boissel,residential,True,26.983,"LINESTRING (1.0419514 44.8694472, 1.0418348 44.869477, 1.0416389 44.8695455)",,,,,
1084678701,False,Venelle de la Quincarlotte,residential,True,30.686,"LINESTRING (1.042018 44.8697191, 1.0419514 44.8694472)",,,,,
206847062,False,Rue Joseph Prunis,residential,False,12.196,"LINESTRING (1.042018 44.8697191, 1.0420936 44.8697119, 1.0421642 44.8697362)",,,,,
206847062,False,Rue Joseph Prunis,residential,True,18.528,"LINESTRING (1.042018 44.8697191, 1.0418904 44.8697286, 1.0417882 44.8697066)",,,,,
