osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,tunnel,bridge,junction
37907848,,Rue Michel Brodon,residential,,False,False,197.814,,"LINESTRING (-1.0897692 49.112394, -1.0892002 49.1122908, -1.0887899 49.1121818, -1.0875525 49.1117855, -1.0872888 49.1116827)",,,
"[37907848, 37907851, 37907847]",,Rue Michel Brodon,residential,,False,True,107.036,,"LINESTRING (-1.0897692 49.112394, -1.0899787 49.1124208, -1.0904164 49.1124769, -1.0907954 49.11251, -1.0910411 49.1125168, -1.0912237 49.1125109)",,yes,
226265187,,,residential,,False,True,85.724,,"LINESTRING (-1.0897692 49.112394, -1.0897927 49.1123006, -1.0897968 49.111759, -1.0897081 49.1116375)",,,
35341426,,Rue Fontaine Venise,residential,,False,True,58.19,,"LINESTRING (-1.0875745 49.1124571, -1.0873626 49.1119525)",,,
35341426,,Rue Fontaine Venise,residential,,False,False,99.72,,"LINESTRING (-1.0875745 49.1124571, -1.0876221 49.1125677, -1.0877229 49.1128021, -1.0877585 49.1129144, -1.0877531 49.113012, -1.0877157 49.1131818, -1.0877112 49.1132053, -1.0876855 49.113335)",,,
232810734,,Rue de la Source,residential,,False,True,53.349000000000004,,"LINESTRING (-1.0875745 49.1124571, -1.0875029 49.1124728, -1.0873567 49.1125048, -1.0868725 49.1125947)",,,
"[309382897, 25023499]",,Rue de la Marne,tertiary,30,False,False,191.903,2,"LINESTRING (-1.0876855 49.113335, -1.088002 49.1133298, -1.0882065 49.1133412, -1.0885517 49.1133768, -1.0887607 49.1133984, -1.0893129 49.1134555, -1.0894529 49.1134699, -1.0896028 49.1134854, -1.0901052 49.1135373, -1.0902954 49.113557)",,,
25023499,,Rue de la Marne,tertiary,30,False,True,156.699,2,"LINESTRING (-1.0876855 49.113335, -1.085669 49.1134939, -1.085548 49.1135034)",,,
35341426,,Rue Fontaine Venise,residential,,False,True,99.72,,"LINESTRING (-1.0876855 49.113335, -1.0877112 49.1132053, -1.0877157 49.1131818, -1.0877531 49.113012, -1.0877585 49.1129144, -1.0877229 49.1128021, -1.0876221 49.1125677, -1.0875745 49.1124571)",,,
24774691,,Rue Croix au Capel,residential,30,False,True,53.43300000000001,,"LINESTRING (-1.0917582 49.114319, -1.0917661 49.1142097, -1.091785 49.1140836, -1.091864 49.1139267, -1.0918645 49.1138475)",,,
989678225,,Rue Croix au Capel,residential,30,False,False,40.962,,"LINESTRING (-1.0917582 49.114319, -1.0917801 49.1146011, -1.0917867 49.1146869)",,,
35485824,,Rue Jean Dubois,residential,,False,True,134.165,,"LINESTRING (-1.0885418 49.1138909, -1.088794 49.113934, -1.0893107 49.1140223, -1.0893617 49.114031, -1.0897691 49.1140461, -1.0902554 49.1140642, -1.0903554 49.1140557)",,,
35485827,,Rue des Courtils,residential,,True,False,219.01500000000001,,"LINESTRING (-1.0885418 49.1138909, -1.0885244 49.1138423, -1.088487 49.1138038, -1.0884387 49.1137693, -1.0883408 49.1137429, -1.0882161 49.1137222, -1.0879894 49.1137091, -1.0877595 49.1137219, -1.0875879 49.1137342, -1.0873017 49.1137823, -1.086815 49.1138458, -1.0862782 49.1139013, -1.0856937 49.1139586)",,,
991360912,,Rue Docteur Leturc,residential,50,False,True,54.36,,"LINESTRING (-1.0885418 49.1138909, -1.0884659 49.1140452, -1.0884929 49.1143212, -1.0884978 49.1143713)",,,
35485825,,Rue Général Dagobert,residential,30,True,False,201.158,1,"LINESTRING (-1.0884978 49.1143713, -1.0882732 49.1143845, -1.0880491 49.1143976, -1.0872799 49.1145395, -1.0871321 49.1145571, -1.0870689 49.1145611, -1.0870177 49.1145628, -1.0866166 49.1145754, -1.0860745 49.1145926, -1.08577 49.1146022)",,,
991360912,,Rue Docteur Leturc,residential,50,False,False,54.36,,"LINESTRING (-1.0884978 49.1143713, -1.0884929 49.1143212, -1.0884659 49.1140452, -1.0885418 49.1138909)",,,
35485828,,Rue Le Verrier,residential,,False,False,71.81,,"LINESTRING (-1.08577 49.1146022, -1.0857517 49.1145236, -1.085716 49.114147, -1.0857112 49.1141067, -1.0856937 49.1139586)",,,
35485828,,Rue Le Verrier,residential,,False,True,97.483,,"LINESTRING (-1.08577 49.1146022, -1.085565 49.1146022, -1.0852162 49.1145989, -1.0851602 49.1146159, -1.0851484 49.1146566, -1.0851082 49.1150215, -1.0851046 49.115054, -1.0851002 49.1150878)",,,
35485828,,Rue Le Verrier,residential,,False,True,71.81,,"LINESTRING (-1.0856937 49.1139586, -1.0857112 49.1141067, -1.085716 49.114147, -1.0857517 49.1145236, -1.08577 49.1146022)",,,
35485829,,Rue du Pont Letton,residential,,False,False,106.48,,"LINESTRING (-1.0856937 49.1139586, -1.0851316 49.113992, -1.084973 49.113988, -1.0848308 49.113936, -1.0847674 49.1138296, -1.0847201 49.1136707, -1.0847089 49.1136298, -1.0846913 49.1135709)",,,
25454408,,Rue Maréchal Leclerc,secondary,30,False,True,159.35299999999998,2,"LINESTRING (-1.0851002 49.1150878, -1.0852106 49.1150839, -1.0871192 49.1150167, -1.0872865 49.1150108)",,,
26607107,,Rue Le Verrier,residential,,False,True,55.943,,"LINESTRING (-1.0851002 49.1150878, -1.0850978 49.1151328, -1.0850959 49.1151619, -1.0850715 49.1155375, -1.0850712 49.115564, -1.0850708 49.1155905)",,,
35485828,,Rue Le Verrier,residential,,False,False,97.483,,"LINESTRING (-1.0851002 49.1150878, -1.0851046 49.115054, -1.0851082 49.1150215, -1.0851484 49.1146566, -1.0851602 49.1146159, -1.0852162 49.1145989, -1.085565 49.1146022, -1.08577 49.1146022)",,,
25023499,,Rue de la Marne,tertiary,30,False,True,24.947,2,"LINESTRING (-1.0846913 49.1135709, -1.084351 49.1135977)",,,
25023499,,Rue de la Marne,tertiary,30,False,False,62.804,2,"LINESTRING (-1.0846913 49.1135709, -1.0854008 49.113515, -1.085548 49.1135034)",,,
35485829,,Rue du Pont Letton,residential,,False,True,106.48,,"LINESTRING (-1.0846913 49.1135709, -1.0847089 49.1136298, -1.0847201 49.1136707, -1.0847674 49.1138296, -1.0848308 49.113936, -1.084973 49.113988, -1.0851316 49.113992, -1.0856937 49.1139586)",,,
35486546,,Impasse Michel Brodon,residential,,False,False,88.086,,"LINESTRING (-1.0918106 49.1128798, -1.0910954 49.1128199, -1.0912237 49.1125109)",,,
35486546,,Impasse Michel Brodon,residential,,False,True,88.086,,"LINESTRING (-1.0912237 49.1125109, -1.0910954 49.1128199, -1.0918106 49.1128798)",,,
37699205,,Rue du Pain de Seigle,residential,,False,True,52.422,2,"LINESTRING (-1.0912237 49.1125109, -1.0914822 49.1124918, -1.0917827 49.1124514, -1.0919295 49.1124225)",,,
"[37907848, 37907851, 37907847]",,Rue Michel Brodon,residential,,False,False,107.036,,"LINESTRING (-1.0912237 49.1125109, -1.0910411 49.1125168, -1.0907954 49.11251, -1.0904164 49.1124769, -1.0899787 49.1124208, -1.0897692 49.112394)",,yes,
37699205,,Rue du Pain de Seigle,residential,,False,False,13.55,2,"LINESTRING (-1.0921099 49.1123924, -1.0919295 49.1124225)",,,
35486540,,Rue de la Herbaudière,residential,,True,False,179.718,,"LINESTRING (-1.0921099 49.1123924, -1.0921465 49.1124567, -1.0921717 49.1125619, -1.0921737 49.1126302, -1.0921551 49.1126949, -1.092135 49.1127539, -1.0920842 49.1128248, -1.0919904 49.1129058, -1.0917863 49.1130822, -1.0917294 49.1131513, -1.0917196 49.1132049, -1.0917327 49.1132663, -1.0917835 49.1133762, -1.0919793 49.1136074, -1.092188 49.1138422)",,,
37699205,,Rue du Pain de Seigle,residential,,False,True,39.938,2,"LINESTRING (-1.0921099 49.1123924, -1.0923093 49.1123585, -1.0926424 49.1123058)",,,
25454407,,Rue Saint-Thomas,tertiary,30,False,False,93.231,2,"LINESTRING (-1.0921804 49.1139489, -1.093318 49.1143343)",,,
25454407,,Rue Saint-Thomas,tertiary,30,False,True,25.608,2,"LINESTRING (-1.0921804 49.1139489, -1.0918645 49.1138475)",,,
159866315,,Rue de la Herbaudière,residential,30,False,True,12.818,,"LINESTRING (-1.0921804 49.1139489, -1.0922175 49.1138868, -1.092188 49.1138422)",,,
37699205,,Rue du Pain de Seigle,residential,,False,True,13.55,2,"LINESTRING (-1.0919295 49.1124225, -1.0921099 49.1123924)",,,
