osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,width,access,junction,tunnel,ref
556781904,,,tertiary,30,True,False,16.317,"LINESTRING (5.5633895 46.674465, 5.5633858 46.6745261, 5.5633683 46.6745568, 5.5633121 46.6745926)",,,,,
1194248652,,Rue des Mouillères,tertiary,30,True,False,19.249,"LINESTRING (5.5633895 46.674465, 5.5634467 46.6745116, 5.5634948 46.6745387, 5.5635852 46.67457)",,,,,
"[1214337771, 1194248651, 1214337773, 707247414, 707247416, 707247417]",2,Rue François Bussenet,tertiary,30,True,False,74.00399999999999,"LINESTRING (5.5633121 46.6745926, 5.5632547 46.6745973, 5.5631932 46.6746036, 5.563176 46.6746054, 5.5629253 46.6746334, 5.5626063 46.6746691, 5.5625462 46.6746758, 5.5624635 46.674685, 5.5623542 46.6746971)",,,,,
"[50008410, 641247987]",2,Rue François Bussenet,tertiary,30,True,False,20.163,"LINESTRING (5.5601006 46.6744582, 5.5599576 46.6744191, 5.5599238 46.6744097, 5.5598867 46.6743997, 5.5598572 46.6743881)",,,,,
556782974,,Carrefour du 19 Mars 1962,tertiary,30,True,False,30.819000000000003,"LINESTRING (5.5601006 46.6744582, 5.5600621 46.6744185, 5.5600136 46.6743673, 5.5599982 46.6743519, 5.5599936 46.6743364, 5.5599947 46.6743114, 5.5600016 46.6742979, 5.5600721 46.6742166)",,,,,
556783138,,,tertiary_link,30,True,False,12.942,"LINESTRING (5.5596655 46.6742316, 5.5598215 46.6741859)",,,,,
"[778310940, 964624791]",2,Avenue Paul Seguin,secondary,30,True,False,80.24000000000001,"LINESTRING (5.5596655 46.6742316, 5.5596539 46.6741819, 5.5596186 46.6740303, 5.5595994 46.6739478, 5.5594922 46.673572, 5.5594855 46.6735484, 5.5594785 46.6735216)",,,,,
"[577160716, 1207757431]",,Avenue Pierre Mendès-France,tertiary,30,False,False,79.404,"LINESTRING (5.5604496 46.676379, 5.5605412 46.6763752, 5.5607156 46.6763837, 5.561067 46.6764029, 5.5611843 46.6764093, 5.56128 46.6764145, 5.5613882 46.6764222, 5.561486 46.6764337)",,,,,
1207757431,,Avenue Pierre Mendès-France,tertiary,30,False,True,51.102,"LINESTRING (5.5604496 46.676379, 5.5598508 46.6764743, 5.5597971 46.6764828)",,,,,
802271980,,Avenue Paul Seguin,secondary,50,False,False,68.001,"LINESTRING (5.5597971 46.6764828, 5.5598081 46.6758713)",,,,,
1207757431,,Avenue Pierre Mendès-France,tertiary,30,False,False,51.102,"LINESTRING (5.5597971 46.6764828, 5.5598508 46.6764743, 5.5604496 46.676379)",,,,,
51362314,,Rue du Général Desvernois,residential,30,False,False,63.798,"LINESTRING (5.5594591 46.6691001, 5.5594619 46.6690858, 5.5595427 46.6686653, 5.5595594 46.6685306)",,,,,
51362314,,Rue du Général Desvernois,residential,30,False,True,5.6979999999999995,"LINESTRING (5.5594591 46.6691001, 5.5594613 46.669114, 5.5594715 46.6691506)",,,,,
352755895,,Rue des Rochettes,residential,30,True,False,157.839,"LINESTRING (5.5594591 46.6691001, 5.5606074 46.6688232, 5.5611889 46.6687124, 5.5614348 46.6686907)",,,,,
"[49628955, 1175245100]",,Rue Perrin,living_street,,False,True,65.708,"LINESTRING (5.554597 46.67453, 5.5546166 46.6745712, 5.5547228 46.6747943, 5.5548505 46.6750623, 5.5548645 46.6750917)",,destination,,,
"[612913722, 1232193084, 612704234, 859641773]",,Rue des Lilas,residential,30,True,False,182.51300000000003,"LINESTRING (5.5631321 46.6742075, 5.5632211 46.6741883, 5.5633287 46.674165, 5.5637015 46.6740943, 5.5638014 46.6740589, 5.563978 46.6740267, 5.5641105 46.6740026, 5.564191 46.6739961, 5.5642343 46.6739892, 5.5646023 46.6739267, 5.564739 46.6739034, 5.5648274 46.6738899, 5.5653382 46.6738119, 5.5653478 46.6738104, 5.5653933 46.6737883, 5.5654347 46.6737831)",,,,,
"[612913730, 1194248652]",,Rue des Mouillères,tertiary,30,True,False,34.82,"LINESTRING (5.5631321 46.6742075, 5.5632158 46.6742765, 5.5633264 46.6743852, 5.5633553 46.6744202, 5.5633895 46.674465)",,,,,
641252946,,Avenue Paul Seguin,secondary,30,True,False,22.726,"LINESTRING (5.5598215 46.6741859, 5.5598413 46.6742482, 5.5598572 46.6743313, 5.5598572 46.6743881)",,,,,
"[546356184, 641252950]",2,Rue des Mouillères,"['tertiary_link', 'tertiary']",30,True,False,19.438,"LINESTRING (5.5598215 46.6741859, 5.5599249 46.674202, 5.5599594 46.6742061, 5.5600721 46.6742166)",,,,,
641247913,,Avenue du 44e Régiment d'Infanterie,secondary,30,True,False,30.902,"LINESTRING (5.558889 46.672456, 5.5589484 46.6721811)",,,,,
641247906,,,residential,30,True,False,11.957,"LINESTRING (5.558889 46.672456, 5.558999 46.6724593, 5.5590456 46.6724595)",,,,,
641247935,,,residential,30,True,False,16.07,"LINESTRING (5.558889 46.672456, 5.5589403 46.6723859, 5.5589695 46.6723602, 5.5590023 46.6723354)",,,,,
641247936,,Avenue du 44e Régiment d'Infanterie,secondary,30,True,False,14.189,"LINESTRING (5.5590023 46.6723354, 5.5590456 46.6724595)",,,,,
"[189091290, 641247966, 641247934]",,Rue de Pavigny,residential,30,True,False,285.67199999999997,"LINESTRING (5.5590023 46.6723354, 5.5591406 46.6722378, 5.5595755 46.6719242, 5.5595803 46.6719206, 5.5596834 46.6718592, 5.5597272 46.6718286, 5.5601045 46.6716446, 5.5603999 46.671508, 5.5606799 46.6713672, 5.5607627 46.6713224, 5.5608384 46.6712782, 5.5614018 46.6708409, 5.561468 46.670776, 5.5615202 46.6707147, 5.5615495 46.6706674, 5.5615715 46.6706168, 5.5615832 46.6705709, 5.5615888 46.670538)",,,,,
"[647379792, 1153349993, 647379794]",,Avenue Jean Moulin,secondary,30,True,False,125.358,"LINESTRING (5.5584773 46.6730548, 5.5577074 46.6730454, 5.5570409 46.6730342, 5.5568348 46.6730283)",,,,,
1036850872,,Avenue Paul Seguin,secondary,30,True,False,18.324,"LINESTRING (5.5594785 46.6735216, 5.5595138 46.6733586)",,,,,
346948799,1,,tertiary_link,30,True,False,19.38,"LINESTRING (5.5594785 46.6735216, 5.5593991 46.6734789, 5.5593553 46.673463, 5.5592553 46.6734445)",,,,,
50008404,,Rue François Bussenet,residential,30,False,False,136.94299999999998,"LINESTRING (5.5639048 46.6746968, 5.5638912 46.6747499, 5.563918 46.6747858, 5.5641315 46.674933, 5.5641619 46.67528, 5.5642272 46.6753702, 5.564777 46.6756691)",,,,,
50008405,,Rue des Mouillères,residential,30,True,False,129.622,"LINESTRING (5.5639048 46.6746968, 5.5639978 46.6747323, 5.5640066 46.6747357, 5.5640823 46.6747582, 5.5647335 46.6748785, 5.5650949 46.6749729, 5.565495 46.6750966)",,,,,
1053624556,,Rue des Mouillères,residential,30,False,True,10.739,"LINESTRING (5.5639048 46.6746968, 5.5638941 46.6746819, 5.5638872 46.6746629, 5.5638865 46.674639, 5.5638918 46.6746027)",,,,,
1102605631,2,Place Perraud,secondary,30,True,False,13.956,"LINESTRING (5.5530207 46.6763491, 5.5529827 46.6763476, 5.5529183 46.6763385, 5.5528495 46.6763117)",,,,,
1164888663,,Rue du Docteur Jean Michel,tertiary,,True,False,19.887,"LINESTRING (5.5530207 46.6763491, 5.5529793 46.6763711, 5.5528146 46.6764586)",,,,,
88275170,,Rue du Docteur Jean Michel,tertiary,30,True,False,16.604,"LINESTRING (5.5528146 46.6764586, 5.5528393 46.6763917, 5.5528447 46.6763535, 5.5528495 46.6763117)",,,,,
"[1221496568, 967583577, 967583579]",,Rue du Docteur Jean Michel,tertiary,30,False,"[False, True]",57.795,"LINESTRING (5.5528146 46.6764586, 5.5527691 46.6764958, 5.5527203 46.6765357, 5.5527006 46.6765594, 5.552689 46.6765856, 5.5526792 46.6766153, 5.5526733 46.6766421, 5.5526695 46.6766809, 5.5526719 46.6767237, 5.5526774 46.6767529, 5.5526858 46.6767811, 5.5527617 46.6769397)",,,,,
"[1173219937, 314377772]",,Impasse Louis Rousseau,residential,30,False,True,82.773,"LINESTRING (5.5568491 46.6708202, 5.556838 46.6708368, 5.5568498 46.6708942, 5.5569389 46.6714947, 5.5569418 46.6715216, 5.5569522 46.6715585)",,,,,
49628961,2,Place Perraud,living_street,,True,False,17.024,"LINESTRING (5.5537693 46.6761507, 5.5537624 46.6762021, 5.5537541 46.6762341, 5.553736 46.6762587, 5.5536926 46.6762875)",,,,,
380103653,,Place Perraud,living_street,,True,False,25.522000000000002,"LINESTRING (5.5537693 46.6761507, 5.5538034 46.6761897, 5.5538353 46.6762103, 5.5538873 46.6762297, 5.5539623 46.676238, 5.5540509 46.6762455)",,,,,
49618932,2,Place Perraud,secondary,30,False,False,64.513,"LINESTRING (5.5548853 46.6762025, 5.5548337 46.6761891, 5.5547904 46.6761827, 5.5547516 46.6761805, 5.55469 46.6761835, 5.5543466 46.6762168, 5.5541246 46.6762384, 5.5540509 46.6762455)",,,,,
"[964954224, 49618932, 487219893]",2,"['Rue Georges Trouillot', 'Place Perraud']",secondary,30,False,"[False, True]",27.828000000000003,"LINESTRING (5.5548853 46.6762025, 5.5549455 46.6762281, 5.5549776 46.6762535, 5.5550062 46.6762899, 5.5550116 46.6763034, 5.5550324 46.6764152)",,,,,
45343010,,Place de l'Ancien Collège,residential,30,False,False,54.78,"LINESTRING (5.5570067 46.6750691, 5.5568202 46.6750754, 5.5567247 46.6750772, 5.5563911 46.6750592, 5.5562904 46.675053)",,,,,
"[49864886, 1178041326]",,"[""Place de l'Ancien Collège"", 'Rue Richebourg']",tertiary,30,False,False,8.939,"LINESTRING (5.5570067 46.6750691, 5.5570297 46.6750945, 5.5570565 46.6751182, 5.557074 46.6751348)",,,,,
"[1178041326, 49705983]",,"[""Place de l'Ancien Collège"", 'Rue de la Chevalerie']",tertiary,30,False,True,100.34800000000001,"LINESTRING (5.5570067 46.6750691, 5.5569965 46.6750282, 5.5569918 46.674987, 5.5569906 46.6749126, 5.5569922 46.6747505, 5.5569893 46.6746275, 5.5569712 46.6744691, 5.5569408 46.6741686)",,,,,
346631435,1,,secondary_link,30,True,False,47.001999999999995,"LINESTRING (5.5599117 46.673052, 5.5597106 46.6731526, 5.5596818 46.6731654, 5.5596365 46.6731908, 5.5595904 46.6732396, 5.5595266 46.6733387, 5.5595177 46.6733524, 5.5595138 46.6733586)",,,,,
"[641247968, 38047825]",3,Avenue Camille Prost,secondary,30,False,True,39.709,"LINESTRING (5.5599117 46.673052, 5.5597064 46.6730547, 5.5597044 46.6730562, 5.5596414 46.6730575, 5.5596337 46.6730577, 5.5596143 46.673058, 5.5596024 46.6730584, 5.5595503 46.6730593, 5.5593924 46.6730625)",,,,,
49628967,,Rue de Balerne,living_street,,False,True,28.357,"LINESTRING (5.556471 46.6758725, 5.5563945 46.6756573, 5.5563461 46.6756618)",,,,,
607702470,,Rue Sébile,living_street,,True,False,39.43,"LINESTRING (5.5543974 46.6752109, 5.5540542 46.675304, 5.5539235 46.6753513)",,,,,
372457771,3,Boulevard Gambetta,primary,50,False,True,25.687,"LINESTRING (5.5537714 46.6692096, 5.5541047 46.6692421)",,,,,D 678
1236547566,,,primary_link,,False,True,34.831999999999994,"LINESTRING (5.5537714 46.6692096, 5.5539805 46.6692768, 5.5540287 46.6692943, 5.5540609 46.6693192, 5.554132 46.6693877)",,,,,
"[1200906164, 290287381]",2,Rue Rouget de Lisle,secondary,30,False,False,16.324,"LINESTRING (5.554132 46.6693877, 5.5541274 46.6693588, 5.5541199 46.66932, 5.5541047 46.6692421)",,,,,
290287381,2,Rue Rouget de Lisle,secondary,30,False,True,64.48,"LINESTRING (5.554132 46.6693877, 5.5541604 46.6695678, 5.5542231 46.6699642)",,,,,
1236547566,,,primary_link,,False,False,34.831999999999994,"LINESTRING (5.554132 46.6693877, 5.5540609 46.6693192, 5.5540287 46.6692943, 5.5539805 46.6692768, 5.5537714 46.6692096)",,,,,
1236547566,,,primary_link,,False,True,22.192,"LINESTRING (5.554132 46.6693877, 5.5541863 46.6693449, 5.5542199 46.6693265, 5.5543643 46.6692715)",,,,,
