osmid,highway,oneway,reversed,length,ref,name,geometry,lanes,maxspeed,junction,tunnel,access,bridge
385092133,residential,False,True,17.882,,,"LINESTRING (2.2576705 48.7771273, 2.2578502 48.7770185)",,,,,,
20628917,secondary,True,False,23.753,D 75,Avenue Charles de Gaulle,"LINESTRING (2.2576705 48.7771273, 2.2575488 48.7770365, 2.2574559 48.7769672)",,,,,,
31421866,residential,False,True,29.146,,Rue du Noyer Brûlé,"LINESTRING (2.2573907 48.7773136, 2.2576705 48.7771273)",,,,,,
"[364342022, 232880016, 252214514, 252214516, 334088791, 334088793]",residential,False,False,149.881,,Rue Saint-Fiacre,"LINESTRING (2.2561462 48.7779675, 2.2562104 48.7778829, 2.2563257 48.7777142, 2.2563308 48.777707, 2.2563493 48.7776803, 2.256397 48.7776205, 2.2564156 48.7775972, 2.2565263 48.7775009, 2.2567999 48.7773896, 2.2570218 48.777247, 2.2572107 48.7771256, 2.2573586 48.7770305, 2.2574559 48.7769672)",,,,building_passage,,yes
20628917,secondary,True,False,63.826,D 75,Avenue Charles de Gaulle,"LINESTRING (2.2582732 48.7775416, 2.2579373 48.7773174, 2.2576705 48.7771273)",,,,,,
"[252214512, 252214513, 95629108, 95629109, 334088790]",residential,False,False,115.47900000000001,,Rue Raye Tortue,"LINESTRING (2.2582732 48.7775416, 2.2582151 48.77758, 2.2581823 48.7776017, 2.2580524 48.7776868, 2.2578451 48.7778226, 2.2576524 48.7780953, 2.2576454 48.7781648, 2.2576125 48.7782289, 2.2574675 48.7784071)",,,,building_passage,,yes
"[252214512, 252214513, 95629108, 95629109, 334088790]",residential,False,True,115.479,,Rue Raye Tortue,"LINESTRING (2.2574675 48.7784071, 2.2576125 48.7782289, 2.2576454 48.7781648, 2.2576524 48.7780953, 2.2578451 48.7778226, 2.2580524 48.7776868, 2.2581823 48.7776017, 2.2582151 48.77758, 2.2582732 48.7775416)",,,,building_passage,,yes
"[482038402, 482038403, 165726654, 37763202]",unclassified,True,False,139.07600000000002,,"['Rue du Loup Pendu', ""Passage de l'Escapade""]","LINESTRING (2.2574675 48.7784071, 2.2575524 48.778435, 2.2576995 48.7784834, 2.2577266 48.7784923, 2.2578359 48.7785294, 2.2583301 48.778692, 2.2589135 48.7788748, 2.2590375 48.7788389, 2.259131 48.7787602)",,30,,,,yes
32136699,residential,False,False,66.758,,Rue de Fontenay,"LINESTRING (2.2654721 48.7838082, 2.2654783 48.7837149, 2.265509 48.7832513, 2.2655118 48.7832084)",2,,,,,
32136700,residential,True,False,150.294,,Rue Colbert,"LINESTRING (2.2654721 48.7838082, 2.2655286 48.7838137, 2.2674668 48.784123)",1,,,,,
26294539,unclassified,False,True,50.080000000000005,,Passage de l'Escapade,"LINESTRING (2.259131 48.7787602, 2.2592419 48.7786789, 2.2593848 48.778574, 2.2595751 48.7784762, 2.2596243 48.778451)",,,,,,
20628917,secondary,True,False,103.96300000000001,D 75,Avenue Charles de Gaulle,"LINESTRING (2.2596243 48.778451, 2.2594892 48.7783606, 2.258965 48.7780095, 2.2587508 48.7778675, 2.2586979 48.7778324, 2.2586276 48.7777856)",,,,,,
26294539,unclassified,False,False,50.08,,Passage de l'Escapade,"LINESTRING (2.2596243 48.778451, 2.2595751 48.7784762, 2.2593848 48.778574, 2.2592419 48.7786789, 2.259131 48.7787602)",,,,,,
20629554,secondary,True,False,99.276,D 75,Avenue Charles de Gaulle,"LINESTRING (2.2597415 48.7783472, 2.2602618 48.7787216, 2.2605549 48.7789325, 2.2606564 48.7790057)",,,,,,
52104009,residential,True,False,92.36399999999999,,Avenue Gabriel Péri,"LINESTRING (2.261672 48.7771245, 2.261419 48.7772847, 2.260869 48.7776331, 2.2607632 48.7777001)",,,,,,
1083472245,unclassified,False,False,5.102,,Grand'Place,"LINESTRING (2.2626084 48.781317, 2.2625818 48.7812746)",1,,,,,
"[1198731658, 53795012, 377873026]",residential,False,False,42.855999999999995,,Passage de l'Escargot d'Or,"LINESTRING (2.2626084 48.781317, 2.2625486 48.7813306, 2.2625047 48.7813427, 2.2622652 48.781411, 2.2620574 48.7814421)",2,,,building_passage,,
"[377873026, 53795012, 1198731658]",residential,False,True,42.855999999999995,,Passage de l'Escargot d'Or,"LINESTRING (2.2620574 48.7814421, 2.2622652 48.781411, 2.2625047 48.7813427, 2.2625486 48.7813306, 2.2626084 48.781317)",2,,,building_passage,,
28328558,residential,True,False,264.75399999999996,,Rue de l'Étang de l'Écoute s'Il Pleut,"LINESTRING (2.267011 48.7773725, 2.2667792 48.777466, 2.266568 48.7776087, 2.2638232 48.778208, 2.2636777 48.7781927)",,30,,,,
147284465,residential,False,False,121.503,,Rue des Hêtres,"LINESTRING (2.2679426 48.7810191, 2.2679293 48.7811342, 2.2679146 48.7812223, 2.2678999 48.7813674, 2.2678901 48.7814671, 2.2678772 48.7816216, 2.2678638 48.7817275, 2.2678465 48.7818796, 2.2678195 48.7821087)",2,,,,,
147284465,residential,False,False,80.33099999999999,,Rue des Hêtres,"LINESTRING (2.2678195 48.7821087, 2.2677936 48.7822459, 2.2677725 48.7823228, 2.2677967 48.7824178, 2.2678581 48.7825433, 2.2679429 48.7826501, 2.2680732 48.7827819)",2,,,,,
147284465,residential,False,True,121.503,,Rue des Hêtres,"LINESTRING (2.2678195 48.7821087, 2.2678465 48.7818796, 2.2678638 48.7817275, 2.2678772 48.7816216, 2.2678901 48.7814671, 2.2678999 48.7813674, 2.2679146 48.7812223, 2.2679293 48.7811342, 2.2679426 48.7810191)",2,,,,,
27494511,tertiary,False,True,7.95,D 60A,Rue Lucien Arrufat,"LINESTRING (2.2680732 48.7827819, 2.2679655 48.7827906)",2,,,,,
147284465,residential,False,True,80.33099999999999,,Rue des Hêtres,"LINESTRING (2.2680732 48.7827819, 2.2679429 48.7826501, 2.2678581 48.7825433, 2.2677967 48.7824178, 2.2677725 48.7823228, 2.2677936 48.7822459, 2.2678195 48.7821087)",2,,,,,
1198163817,residential,True,False,6.635,,Place Payret-Dortail,"LINESTRING (2.2636487 48.778138, 2.2636666 48.7781541, 2.2636765 48.7781729, 2.2636777 48.7781927)",,,roundabout,,,
172591580,residential,True,False,21.718,,Rue de l'Étang de l'Écoute s'Il Pleut,"LINESTRING (2.2670334 48.777197, 2.2670727 48.7772711, 2.2670807 48.77731, 2.267011 48.7773725)",,,,,,
216611198,residential,True,False,29.488,,Rue de Malabry,"LINESTRING (2.2670334 48.777197, 2.2670525 48.777206, 2.2670916 48.7772219, 2.2673751 48.777337)",,,,,,
30711946,residential,False,False,45.081,,Rue Victor Vernadat,"LINESTRING (2.2623268 48.778581, 2.2617389 48.7787005)",,30,,,,
30711946,residential,False,True,45.61,,Rue Victor Vernadat,"LINESTRING (2.2623268 48.778581, 2.2628993 48.77842)",,30,,,,
172591578,residential,False,True,47.969,,Rue Victor Vernadat,"LINESTRING (2.2623268 48.778581, 2.2618908 48.7782592)",,,,,,
172591578,residential,False,False,47.969,,Rue Victor Vernadat,"LINESTRING (2.2618908 48.7782592, 2.2623268 48.778581)",,,,,,
351134618,tertiary,False,False,9.477,,Place d’Arménie Hayastan,"LINESTRING (2.2559548 48.7822146, 2.2559669 48.7821965, 2.2560041 48.7821739, 2.2560472 48.7821589)",,,circular,,,
351134621,tertiary,False,True,9.738,,Place d’Arménie Hayastan,"LINESTRING (2.2559548 48.7822146, 2.2559487 48.782256, 2.2559803 48.782297)",,,circular,,,
174272787,residential,False,True,109.564,,Rue du Capitaine Chalvidan,"LINESTRING (2.2649161 48.7787411, 2.2637662 48.7782953, 2.2636248 48.7782444)",,,,,,
931112107,residential,False,False,89.10199999999999,,Rue du Capitaine Chalvidan,"LINESTRING (2.2649161 48.7787411, 2.2650311 48.7787085, 2.2650782 48.7786982, 2.2651277 48.7786964, 2.2651763 48.7787031, 2.2652205 48.778718, 2.2652573 48.7787399, 2.2652842 48.7787675, 2.2652991 48.7787987, 2.2653013 48.7788313, 2.2652903 48.7788633, 2.2652671 48.7788922, 2.2652333 48.7789161, 2.2651911 48.7789334, 2.2651393 48.7789433, 2.2650854 48.778943, 2.2650337 48.7789327, 2.2649886 48.7789132, 2.2649537 48.7788861, 2.264932 48.7788536, 2.2649251 48.7788183, 2.2649161 48.7787411)",,,,,,
931112107,residential,False,True,89.102,,Rue du Capitaine Chalvidan,"LINESTRING (2.2649161 48.7787411, 2.2649251 48.7788183, 2.264932 48.7788536, 2.2649537 48.7788861, 2.2649886 48.7789132, 2.2650337 48.7789327, 2.2650854 48.778943, 2.2651393 48.7789433, 2.2651911 48.7789334, 2.2652333 48.7789161, 2.2652671 48.7788922, 2.2652903 48.7788633, 2.2653013 48.7788313, 2.2652991 48.7787987, 2.2652842 48.7787675, 2.2652573 48.7787399, 2.2652205 48.778718, 2.2651763 48.7787031, 2.2651277 48.7786964, 2.2650782 48.7786982, 2.2650311 48.7787085, 2.2649161 48.7787411)",,,,,,
"[229749590, 27494510]",residential,True,False,106.099,D 75,Avenue Charles de Gaulle,"LINESTRING (2.264088 48.7821638, 2.2639671 48.7820371, 2.2636915 48.7816235, 2.2636289 48.7815343, 2.2635175 48.7812906)",,30,,,,
"[176074816, 374923154, 374923158]",residential,True,False,131.47099999999998,,Rue du Bourg,"LINESTRING (2.264088 48.7821638, 2.2639772 48.7822088, 2.2639279 48.7822288, 2.2639145 48.7822342, 2.2637898 48.7822801, 2.2634987 48.7823703, 2.2634581 48.7823731, 2.2633459 48.7823809, 2.2632773 48.7823921, 2.2632472 48.7823998, 2.2631501 48.7824198, 2.2630822 48.7824413, 2.2630481 48.7824587, 2.2630227 48.7824772, 2.2630133 48.7825046, 2.263024 48.7825249, 2.2630508 48.7825709, 2.2630969 48.7826234, 2.2631273 48.7826628, 2.2631546 48.7826994, 2.2631715 48.7827503, 2.2631622 48.7828564)",1,,,,,
199366553,residential,False,True,82.488,,Rue de la Mairie,"LINESTRING (2.262127 48.7823572, 2.2610025 48.7823932)",2,,,,,
199366553,residential,False,False,82.488,,Rue de la Mairie,"LINESTRING (2.2610025 48.7823932, 2.262127 48.7823572)",2,,,,,
"[380219665, 377789814]",residential,False,False,77.266,,Rue de la Ferme,"LINESTRING (2.2610025 48.7823932, 2.2609041 48.7820683, 2.2608803 48.7820046, 2.2608474 48.7819472, 2.2607204 48.7817259)",2,30,,,,
377789814,residential,False,True,11.703,,Rue de la Ferme,"LINESTRING (2.2610025 48.7823932, 2.2609942 48.7824481, 2.2609838 48.7824977)",2,30,,,,
24739418,residential,False,True,31.439,,Villa des Hortensias,"LINESTRING (2.2620689 48.7800187, 2.2617869 48.7802318)",,,,,,
28817729,residential,False,True,13.523,,Rue du Carreau,"LINESTRING (2.2551765 48.7792815, 2.255218 48.7794)",,,,,,
203325696,residential,False,True,33.904,,Villa des Camélias,"LINESTRING (2.2614588 48.7797623, 2.261201 48.7800155)",,,,,,
28817729,residential,False,False,10.244,,Rue du Carreau,"LINESTRING (2.2554084 48.7799682, 2.2553765 48.7798785)",,,,,,
28817729,residential,False,True,24.805,,Rue du Carreau,"LINESTRING (2.2554084 48.7799682, 2.2554242 48.7800425, 2.2554132 48.7800963, 2.2554313 48.7801507, 2.2554436 48.7801879)",,,,,,
203325683,residential,True,False,71.858,,Allée Charles Garnier,"LINESTRING (2.2554084 48.7799682, 2.2558253 48.7802668, 2.2555398 48.7804166)",,,,,,
203325696,residential,False,False,33.904,,Villa des Camélias,"LINESTRING (2.261201 48.7800155, 2.2614588 48.7797623)",,,,,,
377870049,residential,True,False,41.784,,Grande Rue,"LINESTRING (2.261201 48.7800155, 2.2616656 48.7802334)",,30,,,,
28817729,residential,False,True,14.993,,Rue du Carreau,"LINESTRING (2.2555398 48.7804166, 2.2555808 48.7805487)",,,,,,
28817729,residential,False,False,26.54,,Rue du Carreau,"LINESTRING (2.2555398 48.7804166, 2.2554816 48.780238, 2.2554436 48.7801879)",,,,,,
28817729,residential,False,False,14.993,,Rue du Carreau,"LINESTRING (2.2555808 48.7805487, 2.2555398 48.7804166)",,,,,,
28817729,residential,False,True,25.824,,Rue du Carreau,"LINESTRING (2.2555808 48.7805487, 2.2556248 48.780653, 2.2557239 48.7807584)",,,,,,
28817729,residential,False,False,13.523,,Rue du Carreau,"LINESTRING (2.255218 48.7794, 2.2551765 48.7792815)",,,,,,
28817729,residential,False,True,55.125,,Rue du Carreau,"LINESTRING (2.255218 48.7794, 2.2552417 48.7794603, 2.2552326 48.7795299, 2.2553096 48.7797867, 2.2553765 48.7798785)",,,,,,
203325687,residential,True,False,58.959,,Allée Philibert Delorme,"LINESTRING (2.255218 48.7794, 2.2556766 48.7797085, 2.2555644 48.7797734)",,10,,,,
28033019,tertiary,False,False,42.012,,Avenue Aristide Briand,"LINESTRING (2.2576024 48.7803296, 2.2574978 48.7803489, 2.2574126 48.7803685, 2.2570711 48.7804698)",2,50,,,,
28033019,tertiary,False,True,84.325,,Avenue Aristide Briand,"LINESTRING (2.2576024 48.7803296, 2.2577328 48.7802982, 2.2586901 48.7800819)",2,50,,,,
"[1198442667, 1198442668, 384849717, 385092795, 385092796]",residential,True,False,275.861,,Avenue Florian,"LINESTRING (2.2576024 48.7803296, 2.2576449 48.780454, 2.2576853 48.7805712, 2.2576943 48.7805973, 2.25777 48.7808167, 2.257957 48.7813607, 2.2579823 48.7814471, 2.2574449 48.7815294, 2.2572075 48.7815631, 2.2568943 48.7816076, 2.2563957 48.7816785, 2.2562499 48.7816991, 2.2561307 48.7817158, 2.2560032 48.7817355)",,30,,,,
"[364342022, 232880016, 252214514, 252214516, 334088791, 334088793]",residential,False,True,149.881,,Rue Saint-Fiacre,"LINESTRING (2.2574559 48.7769672, 2.2573586 48.7770305, 2.2572107 48.7771256, 2.2570218 48.777247, 2.2567999 48.7773896, 2.2565263 48.7775009, 2.2564156 48.7775972, 2.256397 48.7776205, 2.2563493 48.7776803, 2.2563308 48.777707, 2.2563257 48.7777142, 2.2562104 48.7778829, 2.2561462 48.7779675)",,,,building_passage,,yes
"[300625729, 300625241]",secondary,True,False,95.05099999999999,D 75,Avenue Charles de Gaulle,"LINESTRING (2.2618813 48.7797162, 2.261635 48.779632, 2.2615946 48.7796126, 2.2611477 48.7793973, 2.2608981 48.779277, 2.2608117 48.7792355)",2,,,,,
236596322,secondary,True,False,49.939,D 75,Avenue Charles de Gaulle,"LINESTRING (2.2624765 48.779935, 2.2618813 48.7797162)",,,,,,
236596320,secondary,False,False,71.516,D 75,Avenue Charles de Gaulle,"LINESTRING (2.2624765 48.779935, 2.2626448 48.7800218, 2.2629665 48.7802077, 2.2631519 48.7803911)",2,,,,,
"[229710834, 27494510]","['unclassified', 'residential']",True,False,149.45,D 75,Avenue Charles de Gaulle,"LINESTRING (2.2658262 48.7828194, 2.2655852 48.7827802, 2.2652814 48.782713, 2.2645866 48.7824784, 2.264088 48.7821638)",,30,,,,
300625239,secondary_link,True,False,14.973,D 75,Avenue Charles de Gaulle,"LINESTRING (2.2660305 48.7828161, 2.2658262 48.7828194)",,,,,,
"[229749592, 259269382]",secondary,False,False,36.031,D 75,Avenue Charles de Gaulle,"LINESTRING (2.2660305 48.7828161, 2.2662535 48.7828636, 2.2664808 48.7829432)",2,,,,,
229749592,secondary,False,True,216.589,D 75,Avenue Charles de Gaulle,"LINESTRING (2.2660305 48.7828161, 2.2658502 48.7827796, 2.2653216 48.7826629, 2.2647923 48.7824796, 2.2644032 48.7822667, 2.264119 48.782002, 2.2638402 48.7816414)",2,,,,,
385092133,residential,False,False,17.882,,,"LINESTRING (2.2578502 48.7770185, 2.2576705 48.7771273)",,,,,,
20629554,secondary,True,False,101.282,D 75,Avenue Charles de Gaulle,"LINESTRING (2.2578502 48.7770185, 2.2581711 48.7772402, 2.2586681 48.7775835, 2.2588067 48.777676)",,,,,,
27494511,tertiary,False,False,7.95,D 60A,Rue Lucien Arrufat,"LINESTRING (2.2679655 48.7827906, 2.2680732 48.7827819)",2,,,,,
405038893,unclassified,False,False,18.959,,Rue Fernand Fenzy,"LINESTRING (2.2679655 48.7827906, 2.2679974 48.7829598)",,,,,,
"[1217387277, 27494511]",tertiary,False,True,110.097,D 60A,Rue Lucien Arrufat,"LINESTRING (2.2679655 48.7827906, 2.2672109 48.7828672, 2.2668497 48.7829038, 2.2668112 48.7829079, 2.2664808 48.7829432)",2,,,,,
203325687,residential,True,False,18.059,,Allée Philibert Delorme,"LINESTRING (2.2555644 48.7797734, 2.2553765 48.7798785)",,10,,,,
405040782,unclassified,False,False,57.657,,Allée Charles Garnier,"LINESTRING (2.2555644 48.7797734, 2.2561099 48.7801471)",,,,,,
405040782,unclassified,False,True,57.657,,Allée Charles Garnier,"LINESTRING (2.2561099 48.7801471, 2.2555644 48.7797734)",,,,,,
203325686,residential,True,False,17.615,,Allée Louis le Vau,"LINESTRING (2.2553535 48.7791743, 2.2551765 48.7792815)",,,,,,
405040876,unclassified,False,False,64.747,,Allée Philibert Delorme,"LINESTRING (2.2553535 48.7791743, 2.255949 48.7796045)",,,,,,
405040876,unclassified,False,True,64.747,,Allée Philibert Delorme,"LINESTRING (2.255949 48.7796045, 2.2553535 48.7791743)",,,,,,
685379589,secondary,True,False,24.547,D 75,Avenue Charles de Gaulle,"LINESTRING (2.2635175 48.7812906, 2.2634582 48.7811975, 2.2633933 48.7810856)",,,,,,
52104009,residential,True,False,103.83800000000001,,Avenue Gabriel Péri,"LINESTRING (2.2607632 48.7777001, 2.2604902 48.777873, 2.2602644 48.778016, 2.2598282 48.7782923, 2.2597748 48.7783261, 2.2597415 48.7783472)",,,,,,
"[1249941718, 905759806]",residential,False,False,27.71,,Entrée parking,"LINESTRING (2.2607632 48.7777001, 2.2609118 48.7778219, 2.2610033 48.7778926)",,,,,,
"[905759806, 1249941718]",residential,False,True,27.71,,Entrée parking,"LINESTRING (2.2610033 48.7778926, 2.2609118 48.7778219, 2.2607632 48.7777001)",,,,,,
905759809,residential,False,True,56.29,,Rue Victor Vernadat,"LINESTRING (2.261273 48.778298, 2.2617389 48.7787005)",,,,,,
30711946,residential,False,True,45.081,,Rue Victor Vernadat,"LINESTRING (2.2617389 48.7787005, 2.2623268 48.778581)",,30,,,,
905759809,residential,False,False,56.29,,Rue Victor Vernadat,"LINESTRING (2.2617389 48.7787005, 2.261273 48.778298)",,,,,,
"[30711946, 216613942]",residential,False,False,80.467,,Rue Victor Vernadat,"LINESTRING (2.2617389 48.7787005, 2.2612911 48.7787915, 2.2609575 48.7788773, 2.2608279 48.7789432, 2.2607788 48.7790064)",,30,,,,
943452991,residential,False,False,33.163,,Rue Victor Vernadat,"LINESTRING (2.2626134 48.7781888, 2.2628993 48.77842)",,,,,,
30711946,residential,False,False,45.61,,Rue Victor Vernadat,"LINESTRING (2.2628993 48.77842, 2.2623268 48.778581)",,30,,,,
943452991,residential,False,True,33.163,,Rue Victor Vernadat,"LINESTRING (2.2628993 48.77842, 2.2626134 48.7781888)",,,,,,
30711946,residential,False,True,49.225,,Rue Victor Vernadat,"LINESTRING (2.2628993 48.77842, 2.2631804 48.7783513, 2.2632989 48.7783224, 2.2634023 48.7782784, 2.2634997 48.7782294)",,30,,,,
405038893,unclassified,False,True,18.959,,Rue Fernand Fenzy,"LINESTRING (2.2679974 48.7829598, 2.2679655 48.7827906)",,,,,,
"[1195535411, 166389237]",residential,True,False,176.84,,Rue Fernand Fourcade,"LINESTRING (2.2634878 48.7781524, 2.2633639 48.7781068, 2.2632519 48.7780506, 2.2629503 48.7778982, 2.2627349 48.7778366, 2.262303 48.7775416, 2.2621558 48.7774433, 2.2620634 48.7773827, 2.2617698 48.77719, 2.261672 48.7771245)",,30,,,,
1198163817,residential,True,False,13.721,,Place Payret-Dortail,"LINESTRING (2.2634878 48.7781524, 2.2635071 48.7781362, 2.2635329 48.7781247, 2.2635628 48.7781188, 2.263594 48.7781192, 2.2636236 48.7781258, 2.2636487 48.778138)",,,roundabout,,,
1198163817,residential,True,False,7.179,,Place Payret-Dortail,"LINESTRING (2.2636777 48.7781927, 2.2636689 48.7782135, 2.2636506 48.7782313, 2.2636248 48.7782444)",,,roundabout,,,
30711946,residential,False,False,49.224999999999994,,Rue Victor Vernadat,"LINESTRING (2.2634997 48.7782294, 2.2634023 48.7782784, 2.2632989 48.7783224, 2.2631804 48.7783513, 2.2628993 48.77842)",,30,,,,
1198163817,residential,True,False,9.134,,Place Payret-Dortail,"LINESTRING (2.2634997 48.7782294, 2.2634831 48.778212, 2.2634752 48.7781921, 2.2634769 48.7781716, 2.2634878 48.7781524)",,,roundabout,,,
174272787,residential,False,False,109.564,,Rue du Capitaine Chalvidan,"LINESTRING (2.2636248 48.7782444, 2.2637662 48.7782953, 2.2649161 48.7787411)",,,,,,
1198163817,residential,True,False,10.01,,Place Payret-Dortail,"LINESTRING (2.2636248 48.7782444, 2.2635924 48.7782516, 2.2635583 48.7782513, 2.2635262 48.7782436, 2.2634997 48.7782294)",,,roundabout,,,
44954124,tertiary,False,False,93.85300000000001,,Rue du Carreau,"LINESTRING (2.2560032 48.7817355, 2.2559119 48.7814506, 2.2558726 48.7813405, 2.2558074 48.7811554, 2.2557901 48.7810848, 2.2557861 48.7809066)",,30,,,,
44954124,tertiary,False,True,47.554,,Rue du Carreau,"LINESTRING (2.2560032 48.7817355, 2.2561172 48.7820915, 2.2561145 48.7821553)",,30,,,,
