osmid,oneway,highway,reversed,length,geometry,lanes,width,ref,name
754410671,False,primary,False,86.965,"LINESTRING (-149.3166785 -17.7277983, -149.3164584 -17.7277231, -149.3160171 -17.7275681, -149.3159231 -17.7275359, -149.3159071 -17.7275304)",2,6,,
754410671,False,primary,True,119.61099999999999,"LINESTRING (-149.3166785 -17.7277983, -149.3167905 -17.7278366, -149.3171482 -17.7279616, -149.3171617 -17.7279667, -149.317733 -17.728183)",2,6,,
754410671,False,primary,False,119.611,"LINESTRING (-149.317733 -17.728183, -149.3171617 -17.7279667, -149.3171482 -17.7279616, -149.3167905 -17.7278366, -149.3166785 -17.7277983)",2,6,,
754410671,False,primary,False,37.011,"LINESTRING (-149.3147169 -17.7271248, -149.3143878 -17.7270129)",2,6,,
754410671,False,primary,True,9.143,"LINESTRING (-149.3147169 -17.7271248, -149.3147981 -17.7271527)",2,6,,
754408500,False,secondary,False,213.58499999999998,"LINESTRING (-149.3147169 -17.7271248, -149.3146785 -17.7272266, -149.3145781 -17.7274943, -149.3145255 -17.7275657, -149.3144681 -17.7277892, -149.3143045 -17.7282209, -149.3141942 -17.7285037, -149.3140338 -17.7289274)",,,,
338651419,False,primary,True,68.96600000000001,"LINESTRING (-149.3179835 -17.7296292, -149.3179271 -17.7297074, -149.3177975 -17.7298766, -149.3177324 -17.7299735, -149.3176099 -17.730137)",2,,RT4,Route de Teahupo’o
754408500,False,secondary,False,11.205,"LINESTRING (-149.3136297 -17.7300394, -149.3135972 -17.7301353)",,,,
754408500,False,secondary,True,10.093,"LINESTRING (-149.3136297 -17.7300394, -149.3136305 -17.730037, -149.3136608 -17.7299536)",,,,
754409292,False,residential,True,57.801,"LINESTRING (-149.3117118 -17.7272156, -149.311198 -17.7270404)",,,,
754409298,False,residential,True,38.588,"LINESTRING (-149.3117401 -17.7257396, -149.3116307 -17.7260166, -149.3116118 -17.7260644)",,,,
198923396,False,residential,False,43.903999999999996,"LINESTRING (-149.3148034 -17.7230142, -149.3147197 -17.7232303, -149.3146604 -17.7233848)",,,,
198923396,False,residential,True,78.757,"LINESTRING (-149.3148034 -17.7230142, -149.314842 -17.7229145, -149.3149361 -17.7226705, -149.3150516 -17.7223466)",,,,
754409303,False,residential,True,70.565,"LINESTRING (-149.3148034 -17.7230142, -149.3151459 -17.7231593, -149.3152771 -17.7231063, -149.3153659 -17.7230566, -149.315411 -17.7230646)",,,,
378215417,False,residential,True,181.61199999999997,"LINESTRING (-149.3118889 -17.727811, -149.3118366 -17.7277911, -149.311821 -17.727781, -149.3118047 -17.7277604, -149.3118023 -17.7277269, -149.3118244 -17.7276662, -149.3119012 -17.7274649, -149.3120128 -17.7271782, -149.3121538 -17.7268014, -149.3122789 -17.7264785, -149.3123379 -17.7263453, -149.3123442 -17.7263166)",,,,
754409309,False,residential,True,74.448,"LINESTRING (-149.3107253 -17.7250297, -149.3105013 -17.7255994, -149.3104788 -17.7256567)",,,,
338651423,False,primary,False,20.161,"LINESTRING (-149.3104788 -17.7256567, -149.310304 -17.7255933, -149.3103009 -17.7255922)",2,6,RT2,
338651423,False,primary,True,18.089,"LINESTRING (-149.3104788 -17.7256567, -149.3105522 -17.7256833, -149.3106386 -17.7257141)",2,6,RT2,
754409309,False,residential,False,74.448,"LINESTRING (-149.3104788 -17.7256567, -149.3105013 -17.7255994, -149.3107253 -17.7250297)",,,,
754409321,False,residential,True,41.095,"LINESTRING (-149.3150855 -17.7296754, -149.3151315 -17.7295368, -149.3152029 -17.7293488, -149.3152128 -17.7293264)",,,,
754409322,False,residential,True,105.02900000000001,"LINESTRING (-149.315794 -17.723049, -149.3159361 -17.7228587, -149.315928 -17.7227583, -149.3158736 -17.7227449, -149.3155256 -17.7229178, -149.315411 -17.7230646)",,,,
"[754408491, 754408806]",False,residential,"[False, True]",119.63300000000001,"LINESTRING (-149.315411 -17.7230646, -149.3154403 -17.7230942, -149.3154387 -17.7231356, -149.3154344 -17.72321, -149.3153294 -17.7232028, -149.3152542 -17.723343, -149.3151803 -17.7234585, -149.3151561 -17.7235239, -149.3151648 -17.7235557, -149.3152523 -17.7236408, -149.3153348 -17.723706, -149.3153618 -17.723729, -149.3154183 -17.7238132, -149.3154671 -17.7238634)",,,,
754409303,False,residential,False,70.565,"LINESTRING (-149.315411 -17.7230646, -149.3153659 -17.7230566, -149.3152771 -17.7231063, -149.3151459 -17.7231593, -149.3148034 -17.7230142)",,,,
754409322,False,residential,False,105.029,"LINESTRING (-149.315411 -17.7230646, -149.3155256 -17.7229178, -149.3158736 -17.7227449, -149.315928 -17.7227583, -149.3159361 -17.7228587, -149.315794 -17.723049)",,,,
754409324,False,residential,False,19.645,"LINESTRING (-149.3134076 -17.7235265, -149.3135675 -17.7235791, -149.3135829 -17.7235842)",,,,
754409328,False,residential,True,47.626999999999995,"LINESTRING (-149.3104625 -17.7251925, -149.3103254 -17.7255316, -149.3103009 -17.7255922)",,,,
338651423,False,primary,False,50.268,"LINESTRING (-149.3103009 -17.7255922, -149.3101431 -17.7255386, -149.3100169 -17.7254985, -149.3098511 -17.7254481)",2,6,RT2,
338651423,False,primary,True,20.161,"LINESTRING (-149.3103009 -17.7255922, -149.310304 -17.7255933, -149.3104788 -17.7256567)",2,6,RT2,
754409328,False,residential,False,47.626999999999995,"LINESTRING (-149.3103009 -17.7255922, -149.3103254 -17.7255316, -149.3104625 -17.7251925)",,,,
754409329,False,residential,False,109.27300000000001,"LINESTRING (-149.3115834 -17.7250074, -149.3114025 -17.7254955, -149.3112449 -17.7258985, -149.3112432 -17.7259335)",,,,
754409332,False,residential,True,60.994,"LINESTRING (-149.311991 -17.7256114, -149.3118964 -17.7258432, -149.3117993 -17.7260958, -149.3117899 -17.7261253)",,,,
"[754409008, 377552865]",False,residential,"[False, True]",330.484,"LINESTRING (-149.3135829 -17.7235842, -149.3135415 -17.7236984, -149.3134505 -17.7239242, -149.3133393 -17.7241901, -149.3132586 -17.7243966, -149.313158 -17.7246241, -149.3130716 -17.7248354, -149.3130132 -17.7249823, -149.312938 -17.7251941, -149.3128795 -17.7253331, -149.3128007 -17.7255426, -149.3126235 -17.7259844, -149.312467 -17.7263592)",,,,
377552865,False,residential,True,128.392,"LINESTRING (-149.3135829 -17.7235842, -149.3136106 -17.7235076, -149.3136977 -17.7233056, -149.3137622 -17.7231446, -149.3138346 -17.7229676, -149.3138967 -17.7228313, -149.3139578 -17.7226867, -149.3139815 -17.7226103, -149.3140285 -17.7225617, -149.3140635 -17.7225349)",,,,
754409324,False,residential,True,19.645,"LINESTRING (-149.3135829 -17.7235842, -149.3135675 -17.7235791, -149.3134076 -17.7235265)",,,,
377552865,False,residential,False,34.503,"LINESTRING (-149.3138849 -17.7222754, -149.3140635 -17.7225349)",,,,
754410671,False,primary,False,6.239,"LINESTRING (-149.3143878 -17.7270129, -149.3143323 -17.7269941)",2,6,,
754410671,False,primary,True,37.011,"LINESTRING (-149.3143878 -17.7270129, -149.3147169 -17.7271248)",2,6,,
378215384,False,residential,True,181.16,"LINESTRING (-149.3143878 -17.7270129, -149.3143983 -17.7269861, -149.3144261 -17.7268984, -149.3144749 -17.7267991, -149.3145518 -17.7266683, -149.3147356 -17.7263436, -149.3149063 -17.7260677, -149.3150327 -17.7258421, -149.3151345 -17.7256402, -149.3151719 -17.7255679)",,,,
44116419,False,secondary,False,37.325,"LINESTRING (-149.3110786 -17.7273562, -149.3110987 -17.7272986, -149.3111922 -17.7270558, -149.311198 -17.7270404)",,,,
44116419,False,secondary,True,58.415000000000006,"LINESTRING (-149.3110786 -17.7273562, -149.3109993 -17.7275834, -149.3108953 -17.7278516)",,,,
743321169,False,residential,True,152.063,"LINESTRING (-149.3110786 -17.7273562, -149.3110578 -17.7273475, -149.3106235 -17.7271967, -149.3101441 -17.7270261, -149.3097682 -17.7268941, -149.3097328 -17.7268801)",,,,
308692419,False,primary,False,43.106,"LINESTRING (-149.3097328 -17.7268801, -149.3098539 -17.7267663, -149.3100193 -17.7266048)",2,6,RT3,Route de Tautira
308692419,False,primary,True,61.85199999999999,"LINESTRING (-149.3097328 -17.7268801, -149.3096684 -17.7269405, -149.3094833 -17.7271191, -149.3093226 -17.727276)",2,6,RT3,Route de Tautira
743321169,False,residential,False,152.06300000000002,"LINESTRING (-149.3097328 -17.7268801, -149.3097682 -17.7268941, -149.3101441 -17.7270261, -149.3106235 -17.7271967, -149.3110578 -17.7273475, -149.3110786 -17.7273562)",,,,
378215402,False,residential,False,159.51800000000003,"LINESTRING (-149.3154671 -17.7238634, -149.3155487 -17.7237833, -149.3157278 -17.7236625, -149.3158502 -17.7235746, -149.3161444 -17.7234039, -149.3163522 -17.7232453, -149.316566 -17.7231344, -149.3167151 -17.7230742)",,,,
754408801,False,residential,True,29.17,"LINESTRING (-149.3154671 -17.7238634, -149.3155001 -17.7238852, -149.315576 -17.7239715, -149.3156321 -17.7240327, -149.3156411 -17.7240617)",,,,
"[754408491, 754408806]",False,residential,"[False, True]",119.63300000000001,"LINESTRING (-149.3154671 -17.7238634, -149.3154183 -17.7238132, -149.3153618 -17.723729, -149.3153348 -17.723706, -149.3152523 -17.7236408, -149.3151648 -17.7235557, -149.3151561 -17.7235239, -149.3151803 -17.7234585, -149.3152542 -17.723343, -149.3153294 -17.7232028, -149.3154344 -17.72321, -149.3154387 -17.7231356, -149.3154403 -17.7230942, -149.315411 -17.7230646)",,,,
754408801,False,residential,False,29.17,"LINESTRING (-149.3156411 -17.7240617, -149.3156321 -17.7240327, -149.315576 -17.7239715, -149.3155001 -17.7238852, -149.3154671 -17.7238634)",,,,
754408801,False,residential,True,35.739,"LINESTRING (-149.3156411 -17.7240617, -149.3156827 -17.7240603, -149.3157314 -17.724082, -149.3158477 -17.7241371, -149.3159488 -17.7241833)",,,,
"[378215384, 754409026, 754409358]",False,residential,"[False, True]",176.187,"LINESTRING (-149.3156411 -17.7240617, -149.315622 -17.7240893, -149.3155849 -17.724273, -149.3155355 -17.7245487, -149.3155005 -17.7247697, -149.3154465 -17.7249977, -149.3153535 -17.7251995, -149.315261 -17.7253956, -149.3151719 -17.7255679)",,,,
754409321,False,residential,False,41.095,"LINESTRING (-149.3152128 -17.7293264, -149.3152029 -17.7293488, -149.3151315 -17.7295368, -149.3150855 -17.7296754)",,,,
754409495,False,secondary,False,64.49799999999999,"LINESTRING (-149.3152128 -17.7293264, -149.3149904 -17.7292449, -149.3146403 -17.7291289)",,,,
754409495,False,secondary,True,114.99000000000001,"LINESTRING (-149.3152128 -17.7293264, -149.3157309 -17.7294941, -149.3161794 -17.7296507, -149.3162371 -17.729669)",,,,
754409144,False,residential,True,39.996,"LINESTRING (-149.3162371 -17.729669, -149.3161211 -17.7300113)",,,,
754409495,False,secondary,True,22.769,"LINESTRING (-149.3162371 -17.729669, -149.3164411 -17.7297336)",,,,
754409495,False,secondary,False,114.99000000000001,"LINESTRING (-149.3162371 -17.729669, -149.3161794 -17.7296507, -149.3157309 -17.7294941, -149.3152128 -17.7293264)",,,,
308692419,False,primary,False,61.852000000000004,"LINESTRING (-149.3093226 -17.727276, -149.3094833 -17.7271191, -149.3096684 -17.7269405, -149.3097328 -17.7268801)",2,6,RT3,Route de Tautira
754409495,False,secondary,True,178.551,"LINESTRING (-149.3093226 -17.727276, -149.3094288 -17.7273239, -149.3096066 -17.727402, -149.3096686 -17.727423, -149.3097416 -17.7274477, -149.3098871 -17.7274969, -149.3101532 -17.7275881, -149.3103954 -17.7276745, -149.3106525 -17.7277679, -149.3108221 -17.7278263, -149.3108953 -17.7278516)",,,,
754408744,False,residential,True,94.446,"LINESTRING (-149.3121046 -17.7282606, -149.3119853 -17.7285366, -149.3118862 -17.7288477, -149.3117776 -17.7290484)",,,,
754409495,False,secondary,False,135.925,"LINESTRING (-149.3121046 -17.7282606, -149.3118618 -17.7281789, -149.311535 -17.7280685, -149.3111823 -17.7279441, -149.3108953 -17.7278516)",,,,
754409495,False,secondary,True,46.623,"LINESTRING (-149.3121046 -17.7282606, -149.3121309 -17.7282694, -149.3125181 -17.7284044)",,,,
754409495,False,secondary,False,44.813,"LINESTRING (-149.3132405 -17.7286563, -149.3128432 -17.7285177)",,,,
754409495,False,secondary,True,4.395,"LINESTRING (-149.3132405 -17.7286563, -149.3132795 -17.7286698)",,,,
734502814,False,residential,True,212.979,"LINESTRING (-149.3132405 -17.7286563, -149.3132514 -17.7286323, -149.3133464 -17.7283598, -149.313499 -17.7279304, -149.3137061 -17.7274135, -149.3138745 -17.7269661, -149.3139066 -17.7268798, -149.3139163 -17.7268527)",,,,
754409495,False,secondary,False,4.395,"LINESTRING (-149.3132795 -17.7286698, -149.3132405 -17.7286563)",,,,
754409495,False,secondary,True,84.87100000000001,"LINESTRING (-149.3132795 -17.7286698, -149.31329 -17.7286735, -149.3140338 -17.7289274)",,,,
338651419,False,primary,False,68.96600000000001,"LINESTRING (-149.3176099 -17.730137, -149.3177324 -17.7299735, -149.3177975 -17.7298766, -149.3179271 -17.7297074, -149.3179835 -17.7296292)",2,,RT4,Route de Teahupo’o
754409495,False,secondary,False,91.206,"LINESTRING (-149.3176099 -17.730137, -149.3175101 -17.7301036, -149.317364 -17.7300507, -149.317 -17.7299255, -149.3168009 -17.729856)",,,,
754408500,False,secondary,False,120.754,"LINESTRING (-149.3140338 -17.7289274, -149.313864 -17.729393, -149.3136608 -17.7299536)",,,,
754408500,False,secondary,True,213.585,"LINESTRING (-149.3140338 -17.7289274, -149.3141942 -17.7285037, -149.3143045 -17.7282209, -149.3144681 -17.7277892, -149.3145255 -17.7275657, -149.3145781 -17.7274943, -149.3146785 -17.7272266, -149.3147169 -17.7271248)",,,,
754409495,False,secondary,False,84.87100000000001,"LINESTRING (-149.3140338 -17.7289274, -149.31329 -17.7286735, -149.3132795 -17.7286698)",,,,
754409495,False,secondary,True,68.03200000000001,"LINESTRING (-149.3140338 -17.7289274, -149.3144809 -17.729076, -149.3146403 -17.7291289)",,,,
