osmid,name,highway,junction,oneway,reversed,length,geometry,lanes,maxspeed,ref
52194842,Rue des Aramons,residential,,False,False,55.742000000000004,"LINESTRING (3.814408 43.6109983, 3.8145041 43.6109824, 3.8148459 43.6108957, 3.8149971 43.6108507, 3.8150647 43.610857)",,,
103398995,Route de Lavérune,tertiary,,True,False,9.913,"LINESTRING (3.8160879 43.6131923, 3.8161746 43.6132556)",1,,M 5E1
73724213,Rue du Luminaire,residential,,False,False,51.48,"LINESTRING (3.8059269 43.6096703, 3.8065137 43.6098542)",,,
1134515203,Rue du Luminaire,residential,,False,False,44.669000000000004,"LINESTRING (3.8059269 43.6096703, 3.8059501 43.6096591, 3.8059673 43.6096432, 3.8059769 43.6096243, 3.8059779 43.6096042, 3.8059703 43.6095848, 3.8059547 43.6095681, 3.8059327 43.6095557, 3.8059065 43.6095488, 3.8058764 43.6095484, 3.8058477 43.6095554, 3.805824 43.6095689, 3.8058079 43.6095874, 3.8058013 43.6096087, 3.8058049 43.6096304, 3.8058184 43.60965, 3.8058401 43.6096651, 3.8058677 43.6096741, 3.8058978 43.6096759, 3.8059269 43.6096703)",,,
1134515203,Rue du Luminaire,residential,,False,True,44.66899999999999,"LINESTRING (3.8059269 43.6096703, 3.8058978 43.6096759, 3.8058677 43.6096741, 3.8058401 43.6096651, 3.8058184 43.60965, 3.8058049 43.6096304, 3.8058013 43.6096087, 3.8058079 43.6095874, 3.805824 43.6095689, 3.8058477 43.6095554, 3.8058764 43.6095484, 3.8059065 43.6095488, 3.8059327 43.6095557, 3.8059547 43.6095681, 3.8059703 43.6095848, 3.8059779 43.6096042, 3.8059769 43.6096243, 3.8059673 43.6096432, 3.8059501 43.6096591, 3.8059269 43.6096703)",,,
24443802,Route de Saint-Georges-d'Orques,primary,,False,False,71.608,"LINESTRING (3.8041545 43.6106615, 3.804855 43.6109596, 3.8049213 43.6109878)",,,M 27E6
374742240,,secondary_link,,True,False,10.572,"LINESTRING (3.8152724 43.6146867, 3.8153965 43.6146556)",,,
"[102663370, 531931556, 102617773]",Rue Bernard-Henri de Tréviers,primary,,True,False,365.139,"LINESTRING (3.8152724 43.6146867, 3.815173 43.61466, 3.8148183 43.614561, 3.8138084 43.6142824, 3.8136733 43.6142458, 3.8131629 43.6141157, 3.8129813 43.6140745, 3.8128302 43.6140524, 3.8125504 43.61403, 3.8120904 43.6140054, 3.8118844 43.6140034, 3.8114543 43.6140005, 3.8111508 43.6140004, 3.8109622 43.6139945, 3.8108945 43.613995)",1,,
22950295,Allée de l'Europe,primary,,False,True,21.607,"LINESTRING (3.8157636 43.6147868, 3.8155152 43.6147132)",2,,
722857143,Chemin de Caunelles,residential,,True,False,36.374,"LINESTRING (3.8157636 43.6147868, 3.8155608 43.6148054, 3.8154388 43.6148128, 3.8153163 43.6148307)",,50,
1195894561,,residential,roundabout,True,False,5.949,"LINESTRING (3.8070457 43.6179495, 3.8070526 43.6179758, 3.8070468 43.6180022)",,50,
375399497,,residential,roundabout,True,False,9.231,"LINESTRING (3.8068601 43.6179287, 3.8068807 43.6179142, 3.8069058 43.6179042, 3.8069337 43.6178994, 3.8069623 43.6179)",,50,
1195894556,Rue de la Voie Lactée,residential,,True,False,18.612,"LINESTRING (3.8068453 43.6180071, 3.8066384 43.6179324)",1,50,
1195894562,,residential,roundabout,True,False,9.198,"LINESTRING (3.8068453 43.6180071, 3.8068379 43.6179871, 3.806838 43.6179664, 3.8068456 43.6179465, 3.8068601 43.6179287)",,50,
1195894560,Rue Jupiter,residential,,True,False,13.294,"LINESTRING (3.8070468 43.6180022, 3.8070665 43.6181209)",1,50,
1195894561,,residential,roundabout,True,False,11.844000000000001,"LINESTRING (3.8070468 43.6180022, 3.8070292 43.6180256, 3.8070017 43.6180433, 3.8069677 43.6180533, 3.8069309 43.6180544)",,50,
1195894561,,residential,roundabout,True,False,9.031,"LINESTRING (3.8069309 43.6180544, 3.8068952 43.6180463, 3.8068655 43.6180299, 3.8068453 43.6180071)",,50,
171498112,Rue Jupiter,residential,,False,False,79.457,"LINESTRING (3.8070665 43.6181209, 3.807137 43.6181645, 3.8077693 43.6184225, 3.8079161 43.6184824)",,50,
1195894559,Rue Jupiter,residential,,True,False,13.196000000000002,"LINESTRING (3.8070665 43.6181209, 3.807003 43.6180867, 3.8069309 43.6180544)",1,50,
377724504,,living_street,,False,False,117.29499999999999,"LINESTRING (3.8087795 43.6182055, 3.8085672 43.617936, 3.8082527 43.6180661, 3.8079161 43.6184824)",,20,
73724196,Rue des Cigales,residential,,False,True,42.638,"LINESTRING (3.8089877 43.6155807, 3.8092558 43.6159114)",,,
73724196,Rue des Cigales,residential,,False,False,19.68,"LINESTRING (3.8089877 43.6155807, 3.8089661 43.615554, 3.8089137 43.6154894, 3.8088846 43.6154541, 3.8088634 43.6154283)",,,
379842567,Rue des Cigales,residential,,False,True,59.464,"LINESTRING (3.8089877 43.6155807, 3.808805 43.6156544, 3.809039 43.6159526, 3.8090643 43.6159886)",,,
57941610,Rue des Cigales,residential,,False,False,17.645,"LINESTRING (3.8090643 43.6159886, 3.8092558 43.6159114)",,,
57941610,Rue des Cigales,residential,,False,True,69.138,"LINESTRING (3.8090643 43.6159886, 3.8083145 43.6162918)",,,
379842567,Rue des Cigales,residential,,False,False,59.464,"LINESTRING (3.8090643 43.6159886, 3.809039 43.6159526, 3.808805 43.6156544, 3.8089877 43.6155807)",,,
1195894557,Rue de la Voie Lactée,residential,,True,False,12.978,"LINESTRING (3.8069623 43.6179, 3.8071039 43.6178442)",1,50,
1195894563,,residential,roundabout,True,False,9.065,"LINESTRING (3.8069623 43.6179, 3.8069893 43.6179059, 3.8070132 43.6179167, 3.8070325 43.6179316, 3.8070457 43.6179495)",,50,
826211396,Impasse de la Lucque,residential,,False,True,136.95000000000002,"LINESTRING (3.8111964 43.6103418, 3.8112433 43.6104321, 3.8112755 43.6104573, 3.8113399 43.6104758, 3.8114217 43.6104612, 3.8123243 43.6101854, 3.8125576 43.6101116, 3.812687 43.6100908)",,,
294171717,Rue Callisto,residential,,False,True,105.655,"LINESTRING (3.8121928 43.6159453, 3.8122311 43.6159652, 3.8124751 43.616275, 3.8125227 43.6163385, 3.8127481 43.6166091, 3.8127998 43.6166742, 3.8128701 43.6167557)",,50,
1021123549,Rue Callisto,residential,,True,False,145.495,"LINESTRING (3.8121928 43.6159453, 3.8121191 43.6159657, 3.8114794 43.616223, 3.8107464 43.6165244, 3.8106142 43.6165811)",,50,
