osmid,oneway,name,highway,access,reversed,length,geometry,lanes,ref,maxspeed,junction,bridge,width
89799570,False,Impasse de la Chapelle Saint-Lienne,residential,,True,33.479,"LINESTRING (-1.4248563 46.6676973, -1.4250022 46.6675304, -1.425095 46.6674451)",,,30,,,
25439125,False,Rue du Maréchal Joffre,tertiary,,False,113.242,"LINESTRING (-1.425095 46.6674451, -1.425039 46.6673342, -1.424639 46.6665426, -1.4246088 46.6664829)",,,30,,,
25439125,False,Rue du Maréchal Joffre,tertiary,,True,89.21,"LINESTRING (-1.425095 46.6674451, -1.4251978 46.6676452, -1.4252496 46.6677167, -1.425434 46.6681053, -1.4254832 46.6682011)",,,30,,,
89799570,False,Impasse de la Chapelle Saint-Lienne,residential,,False,33.479,"LINESTRING (-1.425095 46.6674451, -1.4250022 46.6675304, -1.4248563 46.6676973)",,,30,,,
845458767,False,Rue Lucien Genuer,residential,,True,12.016,"LINESTRING (-1.4325538 46.6708198, -1.4324087 46.6708618)",,,,,,
845458766,False,Rue Littré,residential,,False,12.573,"LINESTRING (-1.4328816 46.6714547, -1.4327631 46.6714621, -1.4327175 46.671465)",,,,,,
845458775,False,Rue d'Alsace,residential,,False,11.772,"LINESTRING (-1.4310672 46.6679029, -1.4309808 46.6679234, -1.4309214 46.6679375)",,,,,,
378000761,True,Place de la Vendée,secondary,,False,107.22300000000001,"LINESTRING (-1.4326316 46.6690729, -1.4325702 46.6689957, -1.4325541 46.6689755, -1.4324641 46.6689226, -1.4322988 46.6688445, -1.4322137 46.6688238, -1.4321234 46.6688018, -1.4318935 46.6687852, -1.4317156 46.6687852, -1.4316132 46.6688032, -1.4315526 46.6688139, -1.4314034 46.6688551)",2,D 760,30,,,
171688010,True,Rue Raymond Poincaré,secondary,,False,19.041,"LINESTRING (-1.4327074 46.6692608, -1.4327528 46.6691797, -1.4327793 46.6691672, -1.4328541 46.6691319)",1,D 760,,,,
378000760,True,Place de la Vendée,secondary,,False,21.723,"LINESTRING (-1.4327074 46.6692608, -1.4326834 46.6691781, -1.4326316 46.6690729)",1,D 760,30,,,
25439112,False,Rue du Onze Novembre 1918,residential,,True,62.809,"LINESTRING (-1.4242523 46.6711922, -1.4242695 46.6712231, -1.4242835 46.6712483, -1.4245042 46.6716449, -1.4245311 46.6716933, -1.4245459 46.6717199)",,,,,,
25439126,False,Rue du Président de Gaulle,tertiary,,False,104.10000000000002,"LINESTRING (-1.4242523 46.6711922, -1.4243598 46.6711666, -1.4244799 46.671136, -1.4254554 46.6709054, -1.4255087 46.6708927, -1.4255395 46.6708824)",,,30,,,
25439126,False,Rue du Président de Gaulle,tertiary,,True,103.045,"LINESTRING (-1.4242523 46.6711922, -1.4241774 46.67121, -1.423569 46.6713506, -1.4230353 46.6714809, -1.4229757 46.6714945)",,,30,,,
25456886,False,Rue de la République,residential,,True,9.471,"LINESTRING (-1.4312251 46.6741573, -1.4311979 46.6741067, -1.4311821 46.6740774)",,,,,,
25034751,True,,secondary,,False,9.833,"LINESTRING (-1.4288263 46.6745776, -1.428783 46.6745582, -1.4287061 46.6745539)",1,,,roundabout,,
1036999619,True,Boulevard d'Angleterre,secondary,,False,13.021,"LINESTRING (-1.4289947 46.6745966, -1.4288263 46.6745776)",1,D 760,50,,,
219157574,False,Boulevard d'Angleterre,secondary,,True,74.404,"LINESTRING (-1.4289947 46.6745966, -1.4290549 46.6745823, -1.4291364 46.674563, -1.4297887 46.6744068, -1.4299155 46.6743762)",2,D 760,50,,,
25034751,True,,secondary,,False,14.248000000000001,"LINESTRING (-1.4286134 46.6746082, -1.4286044 46.6746371, -1.4286124 46.6746724, -1.4286319 46.6746964, -1.4286711 46.6747194)",1,,,roundabout,,
"[25173445, 354865007]",True,Boulevard d'Angleterre,secondary,,False,24.459,"LINESTRING (-1.4286134 46.6746082, -1.4285131 46.6746695, -1.4284717 46.6746861, -1.4283522 46.6747339)",1,D 760,,,,
1036999618,True,Boulevard d'Angleterre,secondary,,False,11.873,"LINESTRING (-1.428865 46.6746556, -1.4289947 46.6745966)",1,,,,,
25034751,True,,secondary,,False,9.395,"LINESTRING (-1.428865 46.6746556, -1.4288556 46.6746079, -1.4288263 46.6745776)",1,,,roundabout,,
219157570,True,Boulevard d'Angleterre,secondary,,False,24.575000000000003,"LINESTRING (-1.4283522 46.6747339, -1.4284122 46.674727, -1.4284897 46.6747182, -1.4285473 46.6747116, -1.4286711 46.6747194)",,D 760,50,,,
25034751,True,,secondary,,False,9.707,"LINESTRING (-1.4287281 46.6747306, -1.4287919 46.6747216, -1.4288426 46.674697)",1,,,roundabout,,
25173444,True,Rue du Maréchal Ney,secondary,,False,32.158,"LINESTRING (-1.4287281 46.6747306, -1.4288083 46.6748251, -1.4288131 46.6748368, -1.4288496 46.6748985, -1.4289195 46.6749875)",,,,,,
219157607,True,Rue du Maréchal Ney,secondary,,False,33.016,"LINESTRING (-1.4289195 46.6749875, -1.4288953 46.6748887, -1.4288613 46.6748228, -1.4288554 46.6748114, -1.4288426 46.674697)",,,,,,
25456247,True,Rue de Beauséjour,residential,,False,127.15499999999999,"LINESTRING (-1.4309002 46.6675688, -1.4309954 46.6675494, -1.4321998 46.6673771, -1.4322401 46.6673713, -1.432364 46.6673392, -1.4324461 46.6673137, -1.4325127 46.6672931)",,,,,,
845458778,False,Rue de Beauséjour,residential,,True,11.965,"LINESTRING (-1.4309002 46.6675688, -1.4308051 46.6675925, -1.4307528 46.6676055)",,,,,,
25439073,True,Rue de Verdun,residential,,False,92.83599999999998,"LINESTRING (-1.4322533 46.6708997, -1.4322142 46.6709092, -1.4321738 46.6709191, -1.431862 46.670995, -1.4317596 46.6710192, -1.4312152 46.67115, -1.4311066 46.6711787)",1,,30,,,
1177064432,False,Rue de Verdun,residential,,True,12.584,"LINESTRING (-1.4322533 46.6708997, -1.4323555 46.6708748, -1.4324087 46.6708618)",,,30,,,
483231731,True,Rue du Général Castelnau,residential,,False,91.09,"LINESTRING (-1.4331126 46.6726022, -1.4330799 46.6726103, -1.4330622 46.6726147, -1.43199 46.672881)",,,50,,,
845458765,False,Rue du Général Castelnau,residential,,True,12.27,"LINESTRING (-1.4331126 46.6726022, -1.4331997 46.6725805, -1.4332638 46.6725646)",,,50,,,
25456887,False,Rue Chanzy,residential,,True,13.647,"LINESTRING (-1.4323757 46.6736562, -1.4324472 46.6737687)",,,,,,
845458762,True,Rue Chanzy,residential,,False,91.083,"LINESTRING (-1.4323757 46.6736562, -1.4323645 46.6736336, -1.43199 46.672881)",,,,,,
845458759,False,Rue Pasteur,residential,,False,13.985999999999999,"LINESTRING (-1.4311219 46.6739586, -1.4311686 46.6740508, -1.4311821 46.6740774)",,,,,,
845458757,False,Rue Anatole France,residential,,False,12.86,"LINESTRING (-1.4298604 46.6742669, -1.4299155 46.6743762)",,,,,,
336135380,False,,living_street,no,True,26.943,"LINESTRING (-1.4265365 46.6702878, -1.4264207 46.6700589)",,,,,,12.6
"[1117084664, 336135385, 885168461]",False,Place Napoléon,living_street,no,False,112.80699999999999,"LINESTRING (-1.4265365 46.6702878, -1.4272111 46.670124, -1.4273352 46.6700952, -1.4274762 46.6700625, -1.4276011 46.6703078, -1.4276092 46.6703238, -1.4276355 46.6703754)",,,,,,
"[353875745, 1117084666, 885168462]",False,Place Napoléon,living_street,no,True,113.22,"LINESTRING (-1.4265365 46.6702878, -1.4263044 46.6703461, -1.4255965 46.6705178, -1.4257216 46.6707587, -1.4257296 46.6707744, -1.425759 46.670832)",,,,,,
336135379,False,,living_street,no,False,25.994,"LINESTRING (-1.4268557 46.6709189, -1.4269633 46.6711407)",,,,,,
"[353875746, 885168463]",False,Place Napoléon,living_street,no,False,112.5,"LINESTRING (-1.4268557 46.6709189, -1.4268124 46.6709293, -1.4263701 46.671036, -1.4261666 46.6710851, -1.4259182 46.6711437, -1.4257889 46.6708909, -1.4257822 46.6708777, -1.425759 46.670832)",,,,,,
"[885168464, 353875744]",False,Place Napoléon,living_street,no,True,113.527,"LINESTRING (-1.4268557 46.6709189, -1.4269095 46.670906, -1.4271243 46.6708556, -1.4273765 46.6707947, -1.4277973 46.6706931, -1.4276745 46.670452, -1.4276618 46.670427, -1.4276355 46.6703754)",,,,,,5.7
353875747,False,Place Napoléon,living_street,no,False,17.661,"LINESTRING (-1.425759 46.670832, -1.4255395 46.6708824)",,,,,,
"[353875746, 885168463]",False,Place Napoléon,living_street,no,True,112.5,"LINESTRING (-1.425759 46.670832, -1.4257822 46.6708777, -1.4257889 46.6708909, -1.4259182 46.6711437, -1.4261666 46.6710851, -1.4263701 46.671036, -1.4268124 46.6709293, -1.4268557 46.6709189)",,,,,,
"[353875745, 1117084666, 885168462]",False,Place Napoléon,living_street,no,False,113.22,"LINESTRING (-1.425759 46.670832, -1.4257296 46.6707744, -1.4257216 46.6707587, -1.4255965 46.6705178, -1.4263044 46.6703461, -1.4265365 46.6702878)",,,,,,
353875748,False,,living_street,no,False,18.278,"LINESTRING (-1.4276355 46.6703754, -1.4278617 46.6703213)",,,,,,
"[353875744, 885168464]",False,Place Napoléon,living_street,no,False,113.527,"LINESTRING (-1.4276355 46.6703754, -1.4276618 46.670427, -1.4276745 46.670452, -1.4277973 46.6706931, -1.4273765 46.6707947, -1.4271243 46.6708556, -1.4269095 46.670906, -1.4268557 46.6709189)",,,,,,5.7
"[1117084664, 336135385, 885168461]",False,Place Napoléon,living_street,no,True,112.807,"LINESTRING (-1.4276355 46.6703754, -1.4276092 46.6703238, -1.4276011 46.6703078, -1.4274762 46.6700625, -1.4273352 46.6700952, -1.4272111 46.670124, -1.4265365 46.6702878)",,,,,,
1086787553,False,Rue Georges Clemenceau,living_street,no,True,6.301,"LINESTRING (-1.4317547 46.6693889, -1.4316767 46.6694075)",,,,,,
336135362,False,Boulevard Aristide Briand,living_street,no,True,66.307,"LINESTRING (-1.4317547 46.6693889, -1.4315012 46.6689097, -1.4314034 46.6688551)",,,20,,,
353672499,False,Boulevard Aristide Briand,living_street,no,False,64.815,"LINESTRING (-1.4317547 46.6693889, -1.431971 46.6698263, -1.4319551 46.6699468)",,,20,,,
219157574,False,Boulevard d'Angleterre,secondary,,False,83.312,"LINESTRING (-1.4334778 46.6735211, -1.4326342 46.6737229, -1.4324472 46.6737687)",2,D 760,50,,,
688933786,True,Rue du Roc,residential,,False,19.19,"LINESTRING (-1.422747 46.66874, -1.4228832 46.6688025, -1.4229561 46.6688359)",,,30,,,
1004707146,True,Rue du Roc,residential,,False,11.046000000000001,"LINESTRING (-1.422747 46.66874, -1.4228039 46.6687129, -1.4228377 46.6687033, -1.4228762 46.6686994)",,,30,,,
1004706501,False,Rue d'Ecquebouille,residential,,False,16.357,"LINESTRING (-1.4229561 46.6688359, -1.4228762 46.6686994)",,,30,,,
1004706501,False,Rue d'Ecquebouille,residential,,True,9.819,"LINESTRING (-1.4229561 46.6688359, -1.4229839 46.668887, -1.4230012 46.6689186)",,,30,,,
971339443,False,Boulevard Aristide Briand,secondary,,True,13.809,"LINESTRING (-1.4332074 46.6724466, -1.4332638 46.6725646)",2,D 760,50,,,
353672501,True,Boulevard Aristide Briand,secondary,,False,10.318999999999999,"LINESTRING (-1.4332074 46.6724466, -1.4332071 46.6723822, -1.4332089 46.6723636, -1.4332105 46.6723539)",,D 760,50,,,
971339444,False,Boulevard Aristide Briand,secondary,,False,9.112,"LINESTRING (-1.4332105 46.6723539, -1.4332331 46.6723173, -1.4332442 46.6722758)",,D 760,50,,,
1078943823,False,Boulevard Aristide Briand,secondary,,True,4.468,"LINESTRING (-1.4332105 46.6723539, -1.4331875 46.6723566, -1.4331532 46.6723621)",,,,,,
961272186,False,Boulevard Aristide Briand,secondary,,False,19.492,"LINESTRING (-1.4330537 46.6722128, -1.4330472 46.6722568, -1.4330846 46.6723172, -1.4331136 46.6723411, -1.4331532 46.6723621)",,,,,,
1078943822,False,Boulevard Aristide Briand,secondary,,True,5.856,"LINESTRING (-1.4330537 46.6722128, -1.4330685 46.6721925, -1.4331056 46.6721767)",,,,,,
961272186,False,Boulevard Aristide Briand,secondary,,True,19.492,"LINESTRING (-1.4331532 46.6723621, -1.4331136 46.6723411, -1.4330846 46.6723172, -1.4330472 46.6722568, -1.4330537 46.6722128)",,,,,,
961272188,True,Boulevard Aristide Briand,secondary,,False,10.265,"LINESTRING (-1.4331532 46.6723621, -1.4331727 46.6723926, -1.4332074 46.6724466)",,,,,,
1078943823,False,Boulevard Aristide Briand,secondary,,False,4.468,"LINESTRING (-1.4331532 46.6723621, -1.4331875 46.6723566, -1.4332105 46.6723539)",,,,,,
219157559,False,Boulevard Aristide Briand,secondary,,True,38.841,"LINESTRING (-1.4330321 46.6721126, -1.4330108 46.6720726, -1.4328805 46.6717792)",2,D 760,50,,,
961272187,True,Boulevard Aristide Briand,secondary,,False,11.264,"LINESTRING (-1.4330321 46.6721126, -1.4330507 46.6721979, -1.4330537 46.6722128)",,,,,,
