osmid,name,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,lanes,access,width
"[760038235, 49213253]",Rue de la Liberté,tertiary,"['50', '30']",,True,False,72.472,"LINESTRING (4.9981334 45.7306794, 4.9982488 45.7305246, 4.9983595 45.7304268, 4.9985942 45.7302274, 4.9986757 45.7301519)",,,,
133872156,Impasse de la Liberté,residential,,,False,True,204.949,"LINESTRING (4.9981334 45.7306794, 4.9980998 45.7306694, 4.997898 45.7306124, 4.9977696 45.7305723, 4.9976412 45.7304841, 4.9964833 45.7292902)",,,,
133872159,Allée des Pivoines,residential,,,False,False,94.21600000000001,"LINESTRING (5.0003502 45.7307257, 5.0007018 45.7306376, 5.0007485 45.7304562, 5.0007935 45.7303777, 5.0009101 45.7303071, 5.0011924 45.7302347)",,,,
316963968,Rue Aristide Briand,residential,,,False,False,85.237,"LINESTRING (4.9940043 45.7309021, 4.9940587 45.7308414, 4.9940483 45.7307872, 4.9936549 45.7303382, 4.9936189 45.7302966, 4.9935697 45.730241)",,1,,
133872134,Chemin de la Garenne,residential,,,False,False,96.43299999999999,"LINESTRING (4.9975957 45.7311227, 4.9975723 45.7310989, 4.9969345 45.7303885)",,,,
"[49213253, 1177248487]",Rue de la Liberté,tertiary,50,,True,False,49.226,"LINESTRING (4.9975957 45.7311227, 4.9979464 45.7309202, 4.9980431 45.730815)",,,,
5089017,Rue Roger Salengro,secondary,50,,False,True,46.527,"LINESTRING (4.991827 45.7320369, 4.9920697 45.7324195)",D 29,,,
133872088,Rue des Dentelières,residential,30,,False,False,97.762,"LINESTRING (4.991827 45.7320369, 4.9908993 45.7326316)",,1,,
5089017,Rue Roger Salengro,secondary,50,,False,False,164.639,"LINESTRING (4.991827 45.7320369, 4.9916048 45.7316847, 4.9915631 45.7316186, 4.9913874 45.7314225, 4.9912465 45.7313117, 4.991072 45.731185, 4.9910038 45.73114, 4.9905922 45.7308576)",D 29,,,
133872130,Rue des Dentelières,residential,30,,False,True,28.67,"LINESTRING (4.9905827 45.7320381, 4.990477 45.7321092, 4.9904615 45.7322642)",,,,
133872125,Rue des Dentelières,residential,30,,False,False,17.366,"LINESTRING (4.9902382 45.7322544, 4.9904615 45.7322642)",,,,
133872125,Rue des Dentelières,residential,30,,False,False,44.852,"LINESTRING (4.9904615 45.7322642, 4.9907161 45.7326263)",,,,
133872125,Rue des Dentelières,residential,30,,False,True,17.366,"LINESTRING (4.9904615 45.7322642, 4.9902382 45.7322544)",,,,
133872130,Rue des Dentelières,residential,30,,False,False,28.67,"LINESTRING (4.9904615 45.7322642, 4.990477 45.7321092, 4.9905827 45.7320381)",,,,
133872125,Rue des Dentelières,residential,30,,False,True,44.852,"LINESTRING (4.9907161 45.7326263, 4.9904615 45.7322642)",,,,
133872074,Rue des Dentelières,residential,30,roundabout,True,False,15.646999999999998,"LINESTRING (4.9907161 45.7326263, 4.9907501 45.7326111, 4.9907891 45.7326038, 4.9908293 45.732605, 4.9908672 45.7326146, 4.9908993 45.7326316)",,,,
133872088,Rue des Dentelières,residential,30,,False,True,97.762,"LINESTRING (4.9908993 45.7326316, 4.991827 45.7320369)",,1,,
133872074,Rue des Dentelières,residential,30,roundabout,True,False,35.855000000000004,"LINESTRING (4.9908993 45.7326316, 4.9909236 45.7326561, 4.9909355 45.7326848, 4.9909338 45.7327145, 4.9909186 45.7327424, 4.9908916 45.7327655, 4.9908554 45.7327813, 4.9908155 45.7327883, 4.9907745 45.7327864, 4.9907362 45.7327758, 4.9907044 45.7327576, 4.9906822 45.7327334)",,,,
133872074,Rue des Dentelières,residential,30,roundabout,True,False,12.998,"LINESTRING (4.9906822 45.7327334, 4.9906715 45.7327051, 4.990674 45.732676, 4.9906894 45.7326488, 4.9907161 45.7326263)",,,,
"[802861710, 33803375]",Chemin de la Grange,residential,30,,False,False,54.098,"LINESTRING (5.0016274 45.7327882, 5.0015636 45.7328064, 5.0009742 45.7329579)",,,,
802861710,Chemin de la Grange,residential,30,,False,True,32.522,"LINESTRING (5.0016274 45.7327882, 5.0018777 45.7327146, 5.0020113 45.7326711)",,,,
33803375,Chemin de la Grange,residential,,,False,False,20.003,"LINESTRING (5.0003402 45.7332039, 5.0002116 45.7333598)",,,,
33803375,Chemin de la Grange,residential,,,False,True,57.342999999999996,"LINESTRING (5.0003402 45.7332039, 5.0004446 45.7331198, 5.000529 45.7330832, 5.0009742 45.7329579)",,,,
802861709,Rue Fernandel,residential,,,False,False,34.22,"LINESTRING (5.0003402 45.7332039, 5.0002305 45.7331567, 4.9999223 45.7331227)",,,,
33803375,Chemin de la Grange,residential,,,False,False,5.4,"LINESTRING (5.0002116 45.7333598, 5.0001757 45.7334014)",,,,
33803375,Chemin de la Grange,residential,,,False,True,20.003,"LINESTRING (5.0002116 45.7333598, 5.0003402 45.7332039)",,,,
133872058,Allée des Platanes,residential,,,False,True,163.45,"LINESTRING (5.0002116 45.7333598, 5.0002371 45.7333794, 5.0002638 45.7334006, 5.000517 45.7336485, 5.0006754 45.7337191, 5.000919 45.73377, 5.0012149 45.7337705, 5.0020138 45.7335613)",,,,
133872058,Allée des Platanes,residential,,,False,False,163.45000000000002,"LINESTRING (5.0020138 45.7335613, 5.0012149 45.7337705, 5.000919 45.73377, 5.0006754 45.7337191, 5.000517 45.7336485, 5.0002638 45.7334006, 5.0002371 45.7333794, 5.0002116 45.7333598)",,,,
180059099,Allée des Cèdres,residential,,,True,False,91.05000000000001,"LINESTRING (5.0020138 45.7335613, 5.0019982 45.7335313, 5.0016461 45.7328214, 5.0016274 45.7327882)",,,,
33803377,Rue Jacques Brel,residential,,,False,False,97.404,"LINESTRING (4.9967409 45.7338741, 4.9969728 45.7338118, 4.9972346 45.7337448, 4.9972729 45.7337337, 4.9977761 45.733589, 4.9978096 45.7335821, 4.9979161 45.7335748)",,,,
33803377,Rue Jacques Brel,residential,,,False,True,63.518,"LINESTRING (4.9967409 45.7338741, 4.9965428 45.7339314, 4.9959787 45.734082)",,,,
420586550,Rue Georges Brassens,residential,,,False,True,28.471999999999998,"LINESTRING (4.9967409 45.7338741, 4.996765 45.7339231, 4.9968624 45.7341157)",,,,
133872057,Rue des Acacias,residential,,,False,True,99.113,"LINESTRING (4.9903867 45.7339704, 4.9904336 45.7340289, 4.99075 45.7344507, 4.9908612 45.7345635, 4.9909412 45.7346294, 4.9910639 45.7347203)",,,,
133872082,Route de Lyon,tertiary,50,,False,True,113.281,"LINESTRING (4.9903867 45.7339704, 4.990833 45.7337705, 4.9912491 45.7336363, 4.9915212 45.7335431, 4.9916742 45.733495)",,,,
420586551,Rue Georges Brassens,residential,,,False,False,29.354,"LINESTRING (4.9968808 45.7341609, 4.9965319 45.7342628)",,,,
420586553,Rue Georges Brassens,residential,,,False,False,5.225,"LINESTRING (4.9968808 45.7341609, 4.9968624 45.7341157)",,,,
420586553,Rue Georges Brassens,residential,,,False,True,14.257,"LINESTRING (4.9968808 45.7341609, 4.9969481 45.7342802)",,,,
316966694,Rue Georges Brassens,residential,,,False,True,25.927,"LINESTRING (4.9972684 45.7342291, 4.9970727 45.7342812, 4.9969481 45.7342802)",,,,
420586551,Rue Georges Brassens,residential,,,False,True,29.354,"LINESTRING (4.9965319 45.7342628, 4.9968808 45.7341609)",,,,
420586552,Rue Georges Brassens,residential,,,False,False,13.376,"LINESTRING (4.9965319 45.7342628, 4.9965894 45.7343762)",,,,
420586551,Rue Georges Brassens,residential,,,False,False,19.355,"LINESTRING (4.9965319 45.7342628, 4.9964351 45.7342314, 4.9962954 45.7342515)",,,,
316966694,Rue Georges Brassens,residential,,,False,True,29.816,"LINESTRING (4.9969481 45.7342802, 4.9965894 45.7343762)",,,,
420586553,Rue Georges Brassens,residential,,,False,False,14.257,"LINESTRING (4.9969481 45.7342802, 4.9968808 45.7341609)",,,,
316966694,Rue Georges Brassens,residential,,,False,False,25.927,"LINESTRING (4.9969481 45.7342802, 4.9970727 45.7342812, 4.9972684 45.7342291)",,,,
420593587,Rue Docteur Fleming,residential,20,,False,False,94.217,"LINESTRING (5.0026751 45.7342916, 5.001901 45.7345996, 5.0017293 45.7346677, 5.0016807 45.7347484)",,,,
133872164,Rue du Verger,residential,10,,False,False,42.488,"LINESTRING (4.9948929 45.7343303, 4.9950443 45.7346975)",,,destination,
33803377,Rue Jacques Brel,residential,,,False,False,62.297999999999995,"LINESTRING (4.9948929 45.7343303, 4.9950732 45.7342909, 4.9952307 45.7342526, 4.9955438 45.7341786, 4.9956545 45.7341535)",,,,
33803377,Rue Jacques Brel,residential,,,False,True,99.751,"LINESTRING (4.9948929 45.7343303, 4.9947005 45.7343752, 4.9945642 45.7344057, 4.9938807 45.7345522, 4.9937381 45.7345555, 4.9936595 45.7345403)",,,,
33803377,Rue Jacques Brel,residential,,,False,False,99.751,"LINESTRING (4.9936595 45.7345403, 4.9937381 45.7345555, 4.9938807 45.7345522, 4.9945642 45.7344057, 4.9947005 45.7343752, 4.9948929 45.7343303)",,,,
181162053,Rue des Combes,residential,,,False,False,123.84200000000001,"LINESTRING (4.9936595 45.7345403, 4.9934802 45.7344756, 4.9933821 45.7343964, 4.9928623 45.7336077)",,,,
181162056,Rue des Combes,unclassified,,,False,True,332.89500000000004,"LINESTRING (4.9936595 45.7345403, 4.9936576 45.7345747, 4.9936556 45.7346651, 4.993992 45.7351865, 4.9940079 45.7352709, 4.993992 45.7353599, 4.9939646 45.7354558, 4.9930957 45.737277, 4.9930464 45.7373762)",,,,
133872148,Allée des Troënes,residential,,,False,False,138.851,"LINESTRING (4.9924372 45.7346244, 4.992136 45.7341889, 4.9920791 45.7341054, 4.9917197 45.7335646, 4.9916742 45.733495)",,,,
133872164,Rue du Verger,residential,10,,False,True,42.488,"LINESTRING (4.9950443 45.7346975, 4.9948929 45.7343303)",,,destination,
420590879,Impasse Melquior,residential,,,False,True,50.016,"LINESTRING (4.9950443 45.7346975, 4.9944315 45.7348367)",,,,
133872164,Rue du Verger,residential,10,,False,False,221.47799999999998,"LINESTRING (4.9950443 45.7346975, 4.9951529 45.734936, 4.9952636 45.7352287, 4.9952835 45.7353258, 4.9956239 45.7358569, 4.9959197 45.7363269, 4.996124 45.7365268)",,,destination,
133872057,Rue des Acacias,residential,,,False,False,68.99199999999999,"LINESTRING (4.9910639 45.7347203, 4.9910117 45.7347845, 4.9910258 45.7348613, 4.9910901 45.7349272, 4.9912785 45.7348667, 4.9913072 45.7348278, 4.9910639 45.7347203)",,,,
133872057,Rue des Acacias,residential,,,False,True,68.992,"LINESTRING (4.9910639 45.7347203, 4.9913072 45.7348278, 4.9912785 45.7348667, 4.9910901 45.7349272, 4.9910258 45.7348613, 4.9910117 45.7347845, 4.9910639 45.7347203)",,,,
133872057,Rue des Acacias,residential,,,False,False,99.11299999999999,"LINESTRING (4.9910639 45.7347203, 4.9909412 45.7346294, 4.9908612 45.7345635, 4.99075 45.7344507, 4.9904336 45.7340289, 4.9903867 45.7339704)",,,,
180059102,Rue Docteur Antonin Poncet,residential,20,,False,False,34.541,"LINESTRING (5.0016807 45.7347484, 5.0012817 45.734886)",,,,
133872100,Place du Docteur Dargent,residential,20,,False,True,36.816,"LINESTRING (5.0016807 45.7347484, 5.0018544 45.7350006, 5.0018901 45.7350454)",,,,
420593587,Rue Docteur Fleming,residential,20,,False,True,94.21700000000001,"LINESTRING (5.0016807 45.7347484, 5.0017293 45.7346677, 5.001901 45.7345996, 5.0026751 45.7342916)",,,,
420590879,Impasse Melquior,residential,,,False,False,50.016,"LINESTRING (4.9944315 45.7348367, 4.9950443 45.7346975)",,,,
180059102,Rue Docteur Antonin Poncet,residential,20,,False,True,34.541,"LINESTRING (5.0012817 45.734886, 5.0016807 45.7347484)",,,,
"[180059102, 180059103]","['Rue Docteur Gabriel Florence', 'Rue Docteur Antonin Poncet']",residential,20,,False,False,318.025,"LINESTRING (5.0012817 45.734886, 5.0002281 45.7352491, 4.9998379 45.7346923, 5.0009104 45.7343488, 5.0012817 45.734886)",,,,
"[180059102, 180059103]","['Rue Docteur Gabriel Florence', 'Rue Docteur Antonin Poncet']",residential,20,,False,True,318.025,"LINESTRING (5.0012817 45.734886, 5.0009104 45.7343488, 4.9998379 45.7346923, 5.0002281 45.7352491, 5.0012817 45.734886)",,,,
133872059,Rue des Tuileries,residential,,,False,False,88.728,"LINESTRING (4.997121 45.7361363, 4.996124 45.7365268)",,,,
"[133872059, 799091142]",Rue des Tuileries,residential,,,False,True,234.80200000000005,"LINESTRING (4.997121 45.7361363, 4.9972075 45.7360957, 4.9973221 45.7360384, 4.9982307 45.7353702, 4.9987099 45.7348444, 4.9988598 45.7345943, 4.9988994 45.7345222, 4.9989239 45.7344776)",,,,
133872060,Chemin de Monturet,unclassified,,,False,True,392.514,"LINESTRING (4.997121 45.7361363, 4.9975939 45.7367278, 4.9977454 45.7368337, 4.9979389 45.7369579, 4.9984853 45.7373504, 4.998707 45.737398, 4.9989592 45.7374191, 4.9995334 45.7374111, 5.0000877 45.7373759, 5.0007723 45.7372956, 5.0009768 45.7372974, 5.0012849 45.7373222)",,,,
133872059,Rue des Tuileries,residential,,,False,True,88.728,"LINESTRING (4.996124 45.7365268, 4.997121 45.7361363)",,,,
133872164,Rue du Verger,residential,10,,False,True,221.478,"LINESTRING (4.996124 45.7365268, 4.9959197 45.7363269, 4.9956239 45.7358569, 4.9952835 45.7353258, 4.9952636 45.7352287, 4.9951529 45.734936, 4.9950443 45.7346975)",,,destination,
417187922,Rue des Tuileries,unclassified,,,False,False,257.372,"LINESTRING (4.996124 45.7365268, 4.995695 45.7367002, 4.9954326 45.7367618, 4.994983 45.7368668, 4.993202 45.737335, 4.9930464 45.7373762)",,,,
133872060,Chemin de Monturet,unclassified,,,False,False,392.514,"LINESTRING (5.0012849 45.7373222, 5.0009768 45.7372974, 5.0007723 45.7372956, 5.0000877 45.7373759, 4.9995334 45.7374111, 4.9989592 45.7374191, 4.998707 45.737398, 4.9984853 45.7373504, 4.9979389 45.7369579, 4.9977454 45.7368337, 4.9975939 45.7367278, 4.997121 45.7361363)",,,,
760038246,Rue de l'Égalité,tertiary,50,,False,False,216.523,"LINESTRING (5.0012849 45.7373222, 5.0011063 45.7372499, 5.0008008 45.7370902, 5.000608 45.7369652, 5.0004945 45.7368632, 5.0004054 45.736768, 5.0003315 45.7366026, 5.0002611 45.7363801, 5.0002322 45.7362889, 5.0000757 45.7357523, 5.0000562 45.7356856)",,2,,
181162056,Rue des Combes,unclassified,,,False,False,332.895,"LINESTRING (4.9930464 45.7373762, 4.9930957 45.737277, 4.9939646 45.7354558, 4.993992 45.7353599, 4.9940079 45.7352709, 4.993992 45.7351865, 4.9936556 45.7346651, 4.9936576 45.7345747, 4.9936595 45.7345403)",,,,
417187922,Rue des Tuileries,unclassified,,,False,True,257.37199999999996,"LINESTRING (4.9930464 45.7373762, 4.993202 45.737335, 4.994983 45.7368668, 4.9954326 45.7367618, 4.995695 45.7367002, 4.996124 45.7365268)",,,,
137556040,Rue Wilson,residential,,,False,True,165.06300000000002,"LINESTRING (4.999526 45.729369, 4.9995511 45.7293891, 4.9998342 45.7296279, 5.0000778 45.7295906, 5.0001427 45.7297406, 5.0002925 45.7299161, 5.0003661 45.7299735, 5.0004376 45.7299879, 5.0006457 45.7299778, 5.000957 45.7300584, 5.0010984 45.7300187)",,,,2.5
"[760038232, 760038236]",Rue de la Liberté,tertiary,"['50', '30']",,True,False,101.398,"LINESTRING (4.999526 45.729369, 4.9995765 45.729317, 4.9997824 45.7290984, 4.9999863 45.7289879, 5.0002981 45.7288082, 5.0003475 45.7287779, 5.0004334 45.7287263)",,,,
802089927,Rue Victor Hugo,tertiary,30,,False,True,4.616,"LINESTRING (5.0010984 45.7300187, 5.0010801 45.7299792)",,,,
137556040,Rue Wilson,residential,,,False,False,165.06300000000002,"LINESTRING (5.0010984 45.7300187, 5.000957 45.7300584, 5.0006457 45.7299778, 5.0004376 45.7299879, 5.0003661 45.7299735, 5.0002925 45.7299161, 5.0001427 45.7297406, 5.0000778 45.7295906, 4.9998342 45.7296279, 4.9995511 45.7293891, 4.999526 45.729369)",,,,2.5
"[311102305, 802089927]",Rue Victor Hugo,tertiary,30,,False,False,25.102,"LINESTRING (5.0010984 45.7300187, 5.0011396 45.7301132, 5.0011924 45.7302347)",,,,
49213253,Rue de la Liberté,tertiary,50,,True,False,16.627,"LINESTRING (4.9980431 45.730815, 4.9981334 45.7306794)",,,,
137556037,Rue Curie,residential,,,True,False,135.839,"LINESTRING (4.9989819 45.731826, 4.9989637 45.7317935, 4.9988664 45.7316199, 4.9988143 45.7315297, 4.9987498 45.7314424, 4.9986283 45.7312976, 4.9985152 45.7311881, 4.9984174 45.7310808, 4.998249 45.7309325, 4.9982149 45.730913, 4.9981147 45.7308559, 4.9980431 45.730815)",,,,
"[724490736, 693366797, 724490735]",Rue de la République,secondary,30,,False,"[False, True]",166.151,"LINESTRING (4.9989819 45.731826, 4.998851 45.7318502, 4.9987393 45.7318745, 4.9986503 45.7318939, 4.9983475 45.7319911, 4.9982327 45.7320339, 4.9975779 45.7322789, 4.9972732 45.7324085, 4.9970734 45.7324906)",D 29,"['1', '2']",,
"[724490733, 693366797]",Rue de la République,secondary,30,,False,"[False, True]",205.238,"LINESTRING (4.9989819 45.731826, 4.9990831 45.7318161, 4.9992719 45.7317987, 4.9994421 45.7317942, 4.9995388 45.7317912, 4.9997163 45.7317936, 4.9997792 45.731794, 5.0001342 45.7318053, 5.0004883 45.7318045, 5.000761 45.7318075, 5.0009975 45.7317973, 5.0010547 45.7317929, 5.001471 45.7317553, 5.0015032 45.7317514, 5.0016162 45.7317368)",D 29,"['1', '2']",,
140227107,Rue Ferdinand Buisson,residential,,,False,True,18.02,"LINESTRING (4.9956012 45.7304134, 4.9955804 45.730365, 4.9956113 45.7303148, 4.9956669 45.7302732)",,,,
140227549,Rue Albert Schweitzer,residential,,,False,True,39.697,"LINESTRING (4.9945296 45.72931, 4.9940657 45.7294603)",,,destination,
140228052,Rue Fernandel,residential,,,False,False,76.37,"LINESTRING (4.9990316 45.7333679, 4.9991475 45.7333423, 4.9996248 45.7331341, 4.9997178 45.7331204, 4.9999223 45.7331227)",,,,
33803377,Rue Jacques Brel,residential,,,False,True,26.388,"LINESTRING (4.9959787 45.734082, 4.9956545 45.7341535)",,,,
33803377,Rue Jacques Brel,residential,,,False,False,63.518,"LINESTRING (4.9959787 45.734082, 4.9965428 45.7339314, 4.9967409 45.7338741)",,,,
144865235,Rue André Bourvil,residential,,,False,False,63.794,"LINESTRING (5.0006785 45.7324226, 5.0009742 45.7329579)",,2,,
144865235,Rue André Bourvil,residential,,,False,True,63.794,"LINESTRING (5.0009742 45.7329579, 5.0006785 45.7324226)",,2,,
33803375,Chemin de la Grange,residential,,,False,False,57.342999999999996,"LINESTRING (5.0009742 45.7329579, 5.000529 45.7330832, 5.0004446 45.7331198, 5.0003402 45.7332039)",,,,
"[802861710, 33803375]",Chemin de la Grange,residential,30,,False,True,54.098,"LINESTRING (5.0009742 45.7329579, 5.0015636 45.7328064, 5.0016274 45.7327882)",,,,
81524080,Impasse Victor Hugo,residential,,,False,False,103.002,"LINESTRING (5.0028689 45.7308677, 5.0026342 45.7308906, 5.0024937 45.7309099, 5.0015899 45.731107)",,,,
5089017,Rue Roger Salengro,secondary,50,,False,False,46.527,"LINESTRING (4.9920697 45.7324195, 4.991827 45.7320369)",D 29,,,
5089017,Rue Roger Salengro,secondary,50,,False,True,41.797,"LINESTRING (4.9920697 45.7324195, 4.9921256 45.7325049, 4.9922145 45.7326478, 4.9922528 45.7327082, 4.9922877 45.7327632)",D 29,,,
146841252,Rue Maurice Genevoix,residential,,,False,True,143.472,"LINESTRING (4.9920697 45.7324195, 4.9936963 45.7319856, 4.9937325 45.732056)",,,,
146841252,Rue Maurice Genevoix,residential,,,False,False,143.472,"LINESTRING (4.9937325 45.732056, 4.9936963 45.7319856, 4.9920697 45.7324195)",,,,
254154117,Rue Roger Salengro,secondary,50,,True,False,50.854,"LINESTRING (4.9902123 45.7304916, 4.9902511 45.7305698, 4.9902935 45.7306177, 4.9903604 45.7306612, 4.9905922 45.7308576)",D 29,,,
420586553,Rue Georges Brassens,residential,,,False,True,26.118000000000002,"LINESTRING (4.9971791 45.7340363, 4.9970166 45.7340778, 4.9968624 45.7341157)",,,,
420586553,Rue Georges Brassens,residential,,,False,True,5.225,"LINESTRING (4.9968624 45.7341157, 4.9968808 45.7341609)",,,,
420586550,Rue Georges Brassens,residential,,,False,False,28.471999999999998,"LINESTRING (4.9968624 45.7341157, 4.996765 45.7339231, 4.9967409 45.7338741)",,,,
420586553,Rue Georges Brassens,residential,,,False,False,26.118000000000002,"LINESTRING (4.9968624 45.7341157, 4.9970166 45.7340778, 4.9971791 45.7340363)",,,,
420586551,Rue Georges Brassens,residential,,,False,True,19.355,"LINESTRING (4.9962954 45.7342515, 4.9964351 45.7342314, 4.9965319 45.7342628)",,,,
33803377,Rue Jacques Brel,residential,,,False,False,26.388,"LINESTRING (4.9956545 45.7341535, 4.9959787 45.734082)",,,,
316967639,Rue Léo Ferré,residential,,,False,True,75.834,"LINESTRING (4.9956545 45.7341535, 4.996005 45.7347901)",,,,
33803377,Rue Jacques Brel,residential,,,False,True,62.298,"LINESTRING (4.9956545 45.7341535, 4.9955438 45.7341786, 4.9952307 45.7342526, 4.9950732 45.7342909, 4.9948929 45.7343303)",,,,
316967639,Rue Léo Ferré,residential,,,False,False,75.834,"LINESTRING (4.996005 45.7347901, 4.9956545 45.7341535)",,,,
5088934,Rond-Point de la République,secondary,50,roundabout,True,False,10.727,"LINESTRING (4.9926867 45.7332062, 4.9926414 45.7332308, 4.9925854 45.7332438, 4.9925636 45.7332439)",,,,
722413199,Rue des Combes,residential,,,True,False,46.682,"LINESTRING (4.9926867 45.7332062, 4.9927269 45.7333053, 4.9928623 45.7336077)",,,,
140228052,Rue Fernandel,residential,,,False,True,76.37,"LINESTRING (4.9999223 45.7331227, 4.9997178 45.7331204, 4.9996248 45.7331341, 4.9991475 45.7333423, 4.9990316 45.7333679)",,,,
802861709,Rue Fernandel,residential,,,False,True,34.22,"LINESTRING (4.9999223 45.7331227, 5.0002305 45.7331567, 5.0003402 45.7332039)",,,,
413808778,Rue de l'Égalité,tertiary,,,False,True,43.120000000000005,"LINESTRING (4.9981605 45.7338317, 4.9982456 45.7339666, 4.9982929 45.7340199, 4.9983285 45.7340589, 4.9984868 45.7341301)",,2,,
413808779,Rue de l'Égalité,residential,50,,True,False,42.898999999999994,"LINESTRING (4.9981605 45.7338317, 4.9982967 45.7339296, 4.9983617 45.7339913, 4.9983972 45.7340251, 4.9984602 45.7340686, 4.998549 45.7340989)",,1,,
1251849457,Rue de l'Égalité,tertiary,50,,False,False,34.537,"LINESTRING (4.9981605 45.7338317, 4.9979843 45.7336193, 4.9979161 45.7335748)",,3,,
531523270,Chemin de la Grange,residential,,,False,False,5.945,"LINESTRING (4.998549 45.7340989, 4.9984868 45.7341301)",,,,
33803375,Chemin de la Grange,residential,,,False,True,152.891,"LINESTRING (4.998549 45.7340989, 4.9986128 45.7340652, 4.9996614 45.7337919, 4.9997878 45.7337353, 4.9999094 45.7336589, 5.0000576 45.7335398, 5.0001757 45.7334014)",,,,
420586552,Rue Georges Brassens,residential,,,False,True,17.71,"LINESTRING (4.9964727 45.7344932, 4.9965949 45.7344279, 4.9965894 45.7343762)",,,,
316966694,Rue Georges Brassens,residential,,,False,False,29.816,"LINESTRING (4.9965894 45.7343762, 4.9969481 45.7342802)",,,,
420586552,Rue Georges Brassens,residential,,,False,True,13.376,"LINESTRING (4.9965894 45.7343762, 4.9965319 45.7342628)",,,,
420586552,Rue Georges Brassens,residential,,,False,False,17.71,"LINESTRING (4.9965894 45.7343762, 4.9965949 45.7344279, 4.9964727 45.7344932)",,,,
133872082,Route de Lyon,tertiary,50,,False,False,15.614,"LINESTRING (4.9918585 45.7334387, 4.9916742 45.733495)",,,,
722413202,Route de Lyon,tertiary,50,,True,False,51.727000000000004,"LINESTRING (4.9918585 45.7334387, 4.9922012 45.7332894, 4.9923482 45.7331971, 4.9923964 45.7331669)",,,,
181162053,Rue des Combes,residential,,,False,True,123.842,"LINESTRING (4.9928623 45.7336077, 4.9933821 45.7343964, 4.9934802 45.7344756, 4.9936595 45.7345403)",,,,
722413200,Rue des Combes,residential,,,True,False,46.62800000000001,"LINESTRING (4.9928623 45.7336077, 4.9926383 45.7333356, 4.9925981 45.7332838, 4.9925636 45.7332439)",,,,
5088934,Rond-Point de la République,secondary,50,roundabout,True,False,2.889,"LINESTRING (4.9925636 45.7332439, 4.9925264 45.7332431)",,,,
5088996,Rond-Point des Anciens Combattants d'Afrique du Nord,secondary,50,roundabout,True,False,9.59,"LINESTRING (4.9901587 45.7304157, 4.9901826 45.7304352, 4.9902026 45.7304621, 4.9902123 45.7304916)",,,,
49219295,Rue Jean Moulin,residential,30,,False,True,83.94800000000001,"LINESTRING (4.9901587 45.7304157, 4.9901784 45.730401, 4.9902031 45.7303785, 4.9902524 45.7303461, 4.9907548 45.7301277, 4.9908309 45.7300927, 4.9910531 45.7299966)",,2,,
33803375,Chemin de la Grange,residential,,,False,True,5.4,"LINESTRING (5.0001757 45.7334014, 5.0002116 45.7333598)",,,,
413808483,Rue Fernandel,residential,,,True,False,36.704,"LINESTRING (5.0001757 45.7334014, 4.9999223 45.7331227)",,,,
33803375,Chemin de la Grange,residential,,,False,False,152.891,"LINESTRING (5.0001757 45.7334014, 5.0000576 45.7335398, 4.9999094 45.7336589, 4.9997878 45.7337353, 4.9996614 45.7337919, 4.9986128 45.7340652, 4.998549 45.7340989)",,,,
"[133872059, 799091142]",Rue des Tuileries,residential,,,False,False,234.80200000000002,"LINESTRING (4.9989239 45.7344776, 4.9988994 45.7345222, 4.9988598 45.7345943, 4.9987099 45.7348444, 4.9982307 45.7353702, 4.9973221 45.7360384, 4.9972075 45.7360957, 4.997121 45.7361363)",,,,
"[799091144, 1251849445, 799091143]",Rue de l'Égalité,tertiary,"['30', '50']",,False,False,51.42100000000001,"LINESTRING (4.9989239 45.7344776, 4.9988443 45.7344151, 4.998805 45.7343831, 4.9986687 45.7342747, 4.9985677 45.7341944, 4.9985298 45.7341643, 4.9984868 45.7341301)",,2,,
"[799091144, 760038246, 1251849446]",Rue de l'Égalité,tertiary,"['30', '50']",,False,True,161.406,"LINESTRING (4.9989239 45.7344776, 4.9991322 45.7346498, 4.9991829 45.7346913, 4.9993048 45.7347907, 4.9993611 45.7348625, 4.9994055 45.734916, 4.9995647 45.7350922, 5.0000208 45.7355967, 5.0000562 45.7356856)",,2,,
133872149,Rue Danton,residential,,,False,False,84.64999999999999,"LINESTRING (5.002399 45.7333809, 5.0023929 45.7333681, 5.0021627 45.7328838, 5.0021403 45.7328525, 5.0020694 45.7327532, 5.0020515 45.7327281, 5.0020409 45.7327147, 5.0020113 45.7326711)",,,,
