osmid,highway,maxspeed,junction,oneway,reversed,length,geometry,ref,name,lanes
106685007,residential,,,False,False,171.17600000000002,"LINESTRING (2.0044033 48.8279225, 2.0043608 48.8279616, 2.0038733 48.8284761, 2.0038583 48.8284993, 2.0033815 48.8292484, 2.0033557 48.8292928)",,Rue de la Gandonnerie,
106685047,residential,,,False,False,35.588,"LINESTRING (2.0044033 48.8279225, 2.0045396 48.8280192, 2.004625 48.8280784, 2.0046787 48.8281043, 2.0047258 48.8281193, 2.0047679 48.8281246)",,Rue du Ruisseau Saint-Prix,
106685010,residential,,,False,True,58.765,"LINESTRING (2.0019282 48.8287847, 2.0017456 48.8288076, 2.0012494 48.828871, 2.00114 48.828885)",,Rue de Bretagne,
106685131,residential,,roundabout,True,False,14.994,"LINESTRING (2.0019282 48.8287847, 2.0019251 48.8287578, 2.0019352 48.8287316, 2.0019573 48.828709, 2.0019892 48.8286921, 2.0020277 48.8286828)",,Place des Vosges,
104335177,secondary,,,False,True,12.519,"LINESTRING (2.0024005 48.8302682, 2.0025704 48.8302811)",D 161,Avenue du Général de Gaulle,
104335177,secondary,,,False,False,78.348,"LINESTRING (2.0024005 48.8302682, 2.0018722 48.830236, 2.0013363 48.8301934)",D 161,Avenue du Général de Gaulle,
106685096,residential,,,True,False,53.287,"LINESTRING (2.0024005 48.8302682, 2.0023737 48.830121, 2.0023118 48.8298892, 2.0023707 48.8298018)",,Avenue d'Anjou,
106685000,residential,,,False,True,90.62700000000001,"LINESTRING (2.0020277 48.8286828, 2.0019964 48.8285497, 2.0019788 48.8284729, 2.0019499 48.8283845, 2.0018993 48.8282798, 2.0016689 48.8279071)",,Avenue d'Anjou,
106685131,residential,,roundabout,True,False,14.295000000000002,"LINESTRING (2.0020277 48.8286828, 2.0020667 48.8286818, 2.0021043 48.8286888, 2.002137 48.8287029, 2.0021616 48.8287228, 2.0021758 48.8287468)",,Place des Vosges,
106685013,residential,,roundabout,True,False,15.081,"LINESTRING (2.0031264 48.829492, 2.0031011 48.8293574)",,Place du 8 Mai 1945,
106685037,residential,,,False,False,66.249,"LINESTRING (2.0031264 48.829492, 2.0030757 48.8295377, 2.0026227 48.8297476, 2.0023707 48.8298018)",,Chemin de Rambouillet,
106685010,residential,,,False,False,58.765,"LINESTRING (2.00114 48.828885, 2.0012494 48.828871, 2.0017456 48.8288076, 2.0019282 48.8287847)",,Rue de Bretagne,
106685039,residential,,,False,True,43.708,"LINESTRING (2.0025524 48.8281638, 2.0030422 48.8283886)",,Square du Gatinais,
106685007,residential,,,False,True,171.17600000000002,"LINESTRING (2.0033557 48.8292928, 2.0033815 48.8292484, 2.0038583 48.8284993, 2.0038733 48.8284761, 2.0043608 48.8279616, 2.0044033 48.8279225)",,Rue de la Gandonnerie,
106685013,residential,,roundabout,True,False,7.813000000000001,"LINESTRING (2.0033557 48.8292928, 2.0034023 48.8293161, 2.0034167 48.8293464)",,Place du 8 Mai 1945,
106685054,residential,,,True,False,43.337,"LINESTRING (2.0034071 48.8280817, 2.0031729 48.8282786, 2.0030422 48.8283886)",,Rue des Lyonnais,
106685001,residential,,,True,False,148.127,"LINESTRING (2.0023707 48.8298018, 2.0022101 48.8298059, 2.0017453 48.8296779, 2.0016835 48.8296481, 2.0016348 48.8296072, 2.0011775 48.8289396, 2.00114 48.828885)",,Avenue de Normandie,
106685037,residential,,,False,True,66.249,"LINESTRING (2.0023707 48.8298018, 2.0026227 48.8297476, 2.0030757 48.8295377, 2.0031264 48.829492)",,Chemin de Rambouillet,
106685075,residential,,,False,True,108.39499999999998,"LINESTRING (2.0023707 48.8298018, 2.0023403 48.8296894, 2.0021326 48.8290045, 2.0020844 48.8288454)",,Avenue d'Anjou,
106685157,residential,,,True,False,57.561,"LINESTRING (2.0023707 48.8298018, 2.0024753 48.8298609, 2.0025522 48.8301045, 2.0025767 48.8301957, 2.0025704 48.8302811)",,Avenue d'Anjou,
106685043,residential,30,,True,False,170.662,"LINESTRING (2.0047679 48.8281246, 2.0048559 48.8282377, 2.0048774 48.8282796, 2.0048825 48.8283171, 2.004877 48.8283307, 2.0048635 48.828364, 2.0047941 48.8284629, 2.0044841 48.8288153, 2.004469 48.8288511, 2.0043642 48.8292463, 2.0043535 48.8292631, 2.0043319 48.8292968, 2.0042371 48.8293822, 2.0040796 48.829507)",,Chemin de Rambouillet,1
106685047,residential,,,False,True,35.588,"LINESTRING (2.0047679 48.8281246, 2.0047258 48.8281193, 2.0046787 48.8281043, 2.004625 48.8280784, 2.0045396 48.8280192, 2.0044033 48.8279225)",,Rue du Ruisseau Saint-Prix,
106685000,residential,,,False,False,90.627,"LINESTRING (2.0016689 48.8279071, 2.0018993 48.8282798, 2.0019499 48.8283845, 2.0019788 48.8284729, 2.0019964 48.8285497, 2.0020277 48.8286828)",,Avenue d'Anjou,
510773324,residential,30,,False,True,127.948,"LINESTRING (2.0003962 48.8292305, 2.0005122 48.829367, 2.0012102 48.8300055, 2.0012791 48.830072, 2.0013363 48.8301934)",,Avenue des Clayes,
106685140,residential,,,False,True,92.29599999999999,"LINESTRING (2.003599 48.8302619, 2.0036316 48.8301829, 2.0037255 48.8300611, 2.0038546 48.8299419, 2.0039005 48.8298832, 2.0040679 48.8296274, 2.0040796 48.829507)",,Sentier de l'Orme à la Blonde,
106685039,residential,,,False,False,43.708,"LINESTRING (2.0030422 48.8283886, 2.0025524 48.8281638)",,Square du Gatinais,
106685054,residential,,,True,False,43.858,"LINESTRING (2.0030422 48.8283886, 2.0026599 48.8286923)",,Rue des Lyonnais,
106685013,residential,,roundabout,True,False,19.973,"LINESTRING (2.0031011 48.8293574, 2.0033557 48.8292928)",,Place du 8 Mai 1945,
106685113,residential,,,False,False,80.88199999999999,"LINESTRING (2.0031011 48.8293574, 2.0029882 48.8292335, 2.0027079 48.8287845, 2.0026599 48.8286923)",,Rue de la Brie,
106685131,residential,,roundabout,True,False,14.161000000000001,"LINESTRING (2.0021758 48.8287468, 2.0021782 48.8287736, 2.0021675 48.8287995, 2.0021449 48.8288219, 2.0021128 48.8288384, 2.0020844 48.8288454)",,Place des Vosges,
104335177,secondary,,,False,False,12.519,"LINESTRING (2.0025704 48.8302811, 2.0024005 48.8302682)",D 161,Avenue du Général de Gaulle,
104335177,secondary,,,False,True,80.9,"LINESTRING (2.0025704 48.8302811, 2.002866 48.8303053, 2.0035162 48.8303582, 2.0036672 48.8303707)",D 161,Avenue du Général de Gaulle,
106685075,residential,,,False,False,108.39499999999998,"LINESTRING (2.0020844 48.8288454, 2.0021326 48.8290045, 2.0023403 48.8296894, 2.0023707 48.8298018)",,Avenue d'Anjou,
106685131,residential,,roundabout,True,False,14.754999999999999,"LINESTRING (2.0020844 48.8288454, 2.002036 48.828848, 2.0019992 48.8288411, 2.0019671 48.8288274, 2.0019428 48.828808, 2.0019282 48.8287847)",,Place des Vosges,
1130956531,secondary,,,False,True,48.065,"LINESTRING (2.000808 48.8304351, 2.0009262 48.8303501, 2.0010957 48.8302534, 2.0013363 48.8301934)",D 161,,
106685054,residential,,,True,False,35.951,"LINESTRING (2.0026599 48.8286923, 2.0023493 48.8287264, 2.0021758 48.8287468)",,Rue des Lyonnais,
106685113,residential,,,False,True,80.882,"LINESTRING (2.0026599 48.8286923, 2.0027079 48.8287845, 2.0029882 48.8292335, 2.0031011 48.8293574)",,Rue de la Brie,
256428631,residential,,,False,False,25.743,"LINESTRING (2.009204 48.8323146, 2.0094103 48.8325021)",,Rue du Potager,
256428633,residential,,,False,False,30.015,"LINESTRING (2.0102608 48.8331409, 2.0105708 48.8329642)",,Rue du Potager,
256428633,residential,,,False,True,43.617,"LINESTRING (2.0102608 48.8331409, 2.0098624 48.8334326)",,Rue du Potager,
256428631,residential,,,False,True,94.757,"LINESTRING (2.0102608 48.8331409, 2.009778 48.8328302, 2.0094103 48.8325021)",,Rue du Potager,
256428631,residential,,,False,True,25.743,"LINESTRING (2.0094103 48.8325021, 2.009204 48.8323146)",,Rue du Potager,
256428631,residential,,,False,False,94.757,"LINESTRING (2.0094103 48.8325021, 2.009778 48.8328302, 2.0102608 48.8331409)",,Rue du Potager,
256428632,residential,,,False,False,40.38,"LINESTRING (2.0094103 48.8325021, 2.0090346 48.8326353, 2.0090084 48.8326446, 2.0089246 48.8326743)",,Rue du Potager,
256428633,residential,,,False,False,43.617,"LINESTRING (2.0098624 48.8334326, 2.0102608 48.8331409)",,Rue du Potager,
25798838,secondary,,,False,False,110.04599999999999,"LINESTRING (2.0098624 48.8334326, 2.0097367 48.8333669, 2.0094622 48.8332235, 2.009012 48.8327636, 2.0089925 48.8327437, 2.0089246 48.8326743)",D 161,Rue Pasteur,
25798838,secondary,,,False,True,113.154,"LINESTRING (2.0098624 48.8334326, 2.0102934 48.8336578, 2.0111773 48.8339595)",D 161,Rue Pasteur,
256428633,residential,,,False,True,30.015,"LINESTRING (2.0105708 48.8329642, 2.0102608 48.8331409)",,Rue du Potager,
316444321,residential,,,False,True,6.391,"LINESTRING (2.0003627 48.8320801, 2.0004387 48.8320518)",,Avenue de la Pépinière,
88436397,residential,,,True,False,119.389,"LINESTRING (2.0121083 48.8336721, 2.011883 48.8334829, 2.0118677 48.8334483, 2.0120197 48.833315, 2.012077 48.8333167, 2.0124078 48.8334666, 2.0123886 48.8335891, 2.0122718 48.8336428, 2.0121913 48.8336572, 2.0121083 48.8336721)",,Rue de l'Église,
628869980,residential,,,False,False,28.098,"LINESTRING (2.0121083 48.8336721, 2.0121414 48.8337844, 2.0121626 48.8338563, 2.0121418 48.8339199)",,Rue de l'Église,
530222008,residential,,,False,True,29.718,"LINESTRING (2.0082182 48.8314339, 2.0079455 48.8316319)",,Rue du Prieuré,
530222008,residential,,,False,False,29.718,"LINESTRING (2.0079455 48.8316319, 2.0082182 48.8314339)",,Rue du Prieuré,
104335166,residential,,,True,False,107.698,"LINESTRING (2.0079455 48.8316319, 2.0081101 48.8317411, 2.0084455 48.8319338, 2.0087649 48.8321075, 2.0085486 48.8323117)",,Rue du Prieuré,
800358323,unclassified,,,False,True,42.054,"LINESTRING (2.0108702 48.8356385, 2.0114064 48.8357744)",,Chemin de la Cavée,2
104200346,residential,,,False,True,113.151,"LINESTRING (2.0057707 48.8296783, 2.0053333 48.8306543)",,Chemin Entre les Deux Murs,
316444321,residential,,,False,False,6.391,"LINESTRING (2.0004387 48.8320518, 2.0003627 48.8320801)",,Avenue de la Pépinière,
504639156,secondary,,,True,False,279.30400000000003,"LINESTRING (2.0004387 48.8320518, 2.0008422 48.832471, 2.0012124 48.8328558, 2.0014978 48.833161, 2.0019731 48.8336612, 2.0021593 48.8338558, 2.0022108 48.8339096, 2.0023242 48.8340273, 2.0023931 48.8340876, 2.002444 48.8341196, 2.0024611 48.8341262, 2.0025176 48.8341496)",,,
