osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,width,tunnel,access
"[297200489, 56328098]",True,"['Rue Cochois', 'Place de la Préfecture']","['living_street', 'residential']","['20', '30']",False,108.71000000000001,"LINESTRING (3.5733325 47.7989476, 3.5733541 47.7988627, 3.5733573 47.7988146, 3.5732866 47.7985061, 3.5732512 47.7984492, 3.5732042 47.7984221, 3.5729709 47.7983727, 3.5728383 47.7983141, 3.5726127 47.798273)",,,,,
"[66676528, 680891545, 680891546]",True,Rue du 4 Septembre 1870,living_street,20,False,44.057,"LINESTRING (3.5733325 47.7989476, 3.5732153 47.7988983, 3.5730966 47.7988412, 3.5730579 47.7988182, 3.5729139 47.7987329, 3.5728675 47.7987054)",,,,yes,
171993169,True,Rue d'Égleny,residential,30,False,41.665,"LINESTRING (3.5651577 47.7954475, 3.5646046 47.7954959)",2,,,,
56418625,True,Rue des Buttes,residential,30,False,184.84799999999998,"LINESTRING (3.5651577 47.7954475, 3.5651598 47.7954909, 3.5651784 47.7958808, 3.565193 47.7961571, 3.5653611 47.7965403, 3.5655385 47.7968983, 3.5656322 47.7970622)",,,,,
171993169,True,Rue d'Égleny,residential,30,False,36.932,"LINESTRING (3.5658016 47.7954156, 3.5656514 47.7954121, 3.5653094 47.7954378)",2,,,,
56418626,True,Rue Paul Armandot,residential,30,False,61.837,"LINESTRING (3.5659733 47.7959593, 3.5658768 47.7956988, 3.5658114 47.7954521, 3.5658069 47.7954353, 3.5658016 47.7954156)",,,,,
56418627,True,Rue Besan,residential,30,False,120.959,"LINESTRING (3.5659733 47.7959593, 3.5662812 47.7959177, 3.5663678 47.7959658, 3.5668963 47.7966842)",,,,,
5197015,True,Rue de l'Égalité,residential,30,False,31.016,"LINESTRING (3.5672129 47.794804, 3.5674157 47.7945861, 3.5674344 47.7945681)",,,,,
56418633,True,Rue Belle Pierre,residential,30,False,36.434,"LINESTRING (3.5676449 47.7949561, 3.5672129 47.794804)",,,,,
56418630,True,Rue Capitaine Coignet,residential,30,False,50.327,"LINESTRING (3.5676449 47.7949561, 3.5676742 47.7949218, 3.5678765 47.7945858, 3.5679052 47.794539)",,,,,
56418630,True,Rue Capitaine Coignet,residential,30,False,48.843,"LINESTRING (3.5673208 47.7953376, 3.5676449 47.7949561)",,,,,
56418632,True,Rue des Consuls,residential,30,False,36.726,"LINESTRING (3.5673208 47.7953376, 3.5670726 47.7952596, 3.5668675 47.7952107)",,,,,
66819339,True,Place Saint-Eusèbe,residential,30,False,8.845,"LINESTRING (3.5682251 47.7946218, 3.5681149 47.7945927)",,,,,
56418631,True,Rue Diderot,residential,30,False,53.646,"LINESTRING (3.5682251 47.7946218, 3.5681986 47.7946593, 3.5681323 47.7948037, 3.5680049 47.7950376, 3.5679679 47.7950699)",,,,,
66819339,True,Place Saint-Eusèbe,residential,30,False,19.13,"LINESTRING (3.5683432 47.7944924, 3.568344 47.7945683, 3.5682805 47.7945969, 3.5682251 47.7946218)",,,,,
66819340,True,Rue René Schaeffer,residential,30,False,49.55,"LINESTRING (3.5683432 47.7944924, 3.5684257 47.7945347, 3.5686856 47.7946681, 3.5688522 47.794777)",,,,,
61675664,True,Rue Roger de Collerye,residential,30,False,16.174,"LINESTRING (3.5699875 47.7933235, 3.5701865 47.7932662)",,,,,
56418633,True,Rue Belle Pierre,residential,30,False,27.245,"LINESTRING (3.5679679 47.7950699, 3.5676449 47.7949561)",,,,,
"[56418632, 56418631]",True,"['Rue Diderot', 'Rue des Consuls']",residential,30,False,76.892,"LINESTRING (3.5679679 47.7950699, 3.5676813 47.7954349, 3.5676615 47.7954477, 3.5676423 47.7954527, 3.5676245 47.7954526, 3.5676034 47.7954483, 3.5673208 47.7953376)",,,,,
56418633,True,Rue Belle Pierre,residential,30,False,29.686,"LINESTRING (3.5682903 47.795226, 3.5679679 47.7950699)",,,,,
56418634,True,Rue des Hospitaliers,residential,30,False,65.226,"LINESTRING (3.5682903 47.795226, 3.5688522 47.794777)",,,,,
473999033,False,Rue Belle Pierre,residential,30,False,43.821000000000005,"LINESTRING (3.5682903 47.795226, 3.5683211 47.7952407, 3.5687771 47.7954459)",,,,,
224246709,True,Rue René Schaeffer,residential,30,False,42.984,"LINESTRING (3.5688522 47.794777, 3.5692062 47.7949888, 3.5692819 47.7950341)",,,,,
56418629,True,Rue de la Fraternité,residential,30,False,90.132,"LINESTRING (3.5684156 47.7957079, 3.5683848 47.795746, 3.5681956 47.7959797, 3.5680198 47.7961491, 3.5677643 47.7962584, 3.5676752 47.7962965, 3.5676496 47.7963072)",,,,,
66676524,True,Place Robillard,residential,30,False,37.498,"LINESTRING (3.5684156 47.7957079, 3.5683436 47.7956943, 3.568283 47.7956808, 3.5679481 47.7955861)",,,,,
61673007,False,Boulevard Vauban,secondary,50,False,112.34,"LINESTRING (3.5646331 47.7973543, 3.5645943 47.7973047, 3.5644672 47.7970202, 3.5642812 47.7966407, 3.5642107 47.7963874)",2,D 89A,,,
61673007,False,Boulevard Vauban,secondary,50,True,108.829,"LINESTRING (3.5646331 47.7973543, 3.56467 47.7974051, 3.5652034 47.798055, 3.5652615 47.7981276, 3.5652823 47.7981536, 3.5653298 47.7982138)",2,D 89A,,,
244493570,False,Rue du Nil,residential,30,True,81.411,"LINESTRING (3.5646331 47.7973543, 3.5646754 47.7973411, 3.5648007 47.7973086, 3.5649191 47.7972775, 3.5656322 47.7970622)",,,,,
244493568,True,Rue des Buttes,residential,30,False,108.644,"LINESTRING (3.5656322 47.7970622, 3.5659462 47.7975499, 3.566233 47.7979518)",,,,,
244493570,False,Rue du Nil,residential,30,False,81.411,"LINESTRING (3.5656322 47.7970622, 3.5649191 47.7972775, 3.5648007 47.7973086, 3.5646754 47.7973411, 3.5646331 47.7973543)",,,,,
56418641,True,Rue du Nil,residential,30,False,37.656,"LINESTRING (3.5673743 47.7965766, 3.5668963 47.7966842)",,,,,
56418651,True,Rue Michel Lepèletier de Saint-Fargeau,residential,30,False,102.074,"LINESTRING (3.5673743 47.7965766, 3.5675786 47.7969114, 3.5676758 47.7972107, 3.5677451 47.797395, 3.5677552 47.7974219, 3.5677668 47.7974529)",,,,,
56418626,True,Rue Paul Armandot,residential,30,False,98.604,"LINESTRING (3.5663692 47.7968047, 3.5663534 47.796776, 3.5662701 47.7966255, 3.56611 47.7962955, 3.5659733 47.7959593)",,,,,
56418641,True,Rue du Nil,residential,30,False,62.069,"LINESTRING (3.5663692 47.7968047, 3.5661851 47.7968627, 3.5656322 47.7970622)",,,,,
56418641,True,Rue du Nil,residential,30,False,41.592,"LINESTRING (3.5668963 47.7966842, 3.5664533 47.796784, 3.5663692 47.7968047)",,,,,
56418628,True,Rue de la Liberté,residential,30,False,117.783,"LINESTRING (3.5676496 47.7963072, 3.5669573 47.7958418, 3.5667894 47.7957002, 3.5667337 47.7956289, 3.5667239 47.7955291, 3.5667221 47.7955109, 3.5667264 47.7954896)",,,,,
"[56418651, 56418629]",True,"['Rue Michel Lepèletier de Saint-Fargeau', 'Rue de la Fraternité']",residential,30,False,47.657,"LINESTRING (3.5676496 47.7963072, 3.5676137 47.7963228, 3.567271 47.796472, 3.5673743 47.7965766)",,,,,
56418638,False,Rue du Grand Caire,residential,30,False,90.912,"LINESTRING (3.566233 47.7979518, 3.5665966 47.7983587, 3.5668584 47.7986532)",,,,,
56418648,True,Rue Française,residential,30,False,63.217000000000006,"LINESTRING (3.566233 47.7979518, 3.5664494 47.7978758, 3.5668593 47.7976792, 3.5669436 47.797645)",,,,,
"[56418648, 418390129]",True,Rue Française,residential,30,False,108.83100000000002,"LINESTRING (3.5677668 47.7974529, 3.568253 47.7974176, 3.5687076 47.797358, 3.5689095 47.7973519, 3.5690132 47.7973561, 3.5690492 47.7973499, 3.5690727 47.7973337, 3.5690901 47.7973005, 3.569096 47.7972499)",,,,,
56418651,True,Rue Michel Lepèletier de Saint-Fargeau,residential,30,False,73.78200000000001,"LINESTRING (3.5677668 47.7974529, 3.5680611 47.7977178, 3.5683062 47.7978979, 3.5683356 47.7979378, 3.5683233 47.7979815)",,,,,
56418626,True,Rue Paul Armandot,residential,30,False,102.923,"LINESTRING (3.5669436 47.797645, 3.5667163 47.7973604, 3.5663983 47.7968514, 3.5663692 47.7968047)",,,,,
56418648,True,Rue Française,residential,30,False,65.72,"LINESTRING (3.5669436 47.797645, 3.5671353 47.7975672, 3.5671817 47.7975557, 3.5673211 47.7975212, 3.5673884 47.7975046, 3.5677668 47.7974529)",,,,,
56418637,True,Rue des Ballets,residential,30,False,152.918,"LINESTRING (3.5668584 47.7986532, 3.566845 47.798702, 3.5671086 47.7992235, 3.5676808 47.7998963)",,,,,
56418638,False,Rue du Grand Caire,residential,30,True,90.912,"LINESTRING (3.5668584 47.7986532, 3.5665966 47.7983587, 3.566233 47.7979518)",,,,,
56418649,False,Impasse Guinois,residential,,False,55.06400000000001,"LINESTRING (3.5681279 47.7965439, 3.5688045 47.7964351, 3.5688448 47.7964286)",,,,,
56418649,False,Impasse Guinois,residential,,True,55.06400000000001,"LINESTRING (3.5688448 47.7964286, 3.5688045 47.7964351, 3.5681279 47.7965439)",,,,,
66676513,True,Rue de Paris,residential,30,False,27.363,"LINESTRING (3.5688448 47.7964286, 3.5688768 47.7963242, 3.5689009 47.7962819, 3.5689443 47.7962397, 3.5689918 47.796211)",,,,,
66676513,True,Rue de Paris,residential,30,False,98.221,"LINESTRING (3.569096 47.7972499, 3.569033 47.7971823, 3.5688554 47.7969901, 3.568802 47.796926, 3.5687769 47.7968752, 3.5687691 47.796815, 3.5687733 47.7967613, 3.5687877 47.7966816, 3.5688102 47.7965831, 3.5688448 47.7964286)",,,,,
66676531,True,Rue Dampierre,residential,30,False,11.255,"LINESTRING (3.5699534 47.7972063, 3.5698326 47.7972668)",,,,,
56418653,True,Rue d'Orbandelle,residential,30,False,121.721,"LINESTRING (3.5699534 47.7972063, 3.5699093 47.7971662, 3.5697533 47.7970276, 3.5696293 47.7968864, 3.5695636 47.7967677, 3.569497 47.7966533, 3.5693639 47.7965229, 3.5692249 47.7964197, 3.5691272 47.7963581, 3.5690508 47.79631)",,,,,
56418645,True,Place du Palais de Justice,residential,30,False,37.63,"LINESTRING (3.5683685 47.7980183, 3.5684216 47.7980608, 3.5686924 47.7982775)",,,,,
56418643,True,Rue Notre-Dame la d'Hors,residential,30,False,30.230999999999998,"LINESTRING (3.5686419 47.7978184, 3.5684536 47.7979488, 3.5684155 47.7979752, 3.5683685 47.7980183)",,,,,
56418640,True,Rue Alexandre Marie,residential,30,False,21.332,"LINESTRING (3.5686924 47.7982775, 3.5685791 47.7984536)",,,,,
56418645,True,Place du Palais de Justice,residential,30,False,27.509,"LINESTRING (3.5686924 47.7982775, 3.5688379 47.7983901, 3.5689537 47.7984502)",,,,,
418390127,True,Place du Palais de Justice,residential,,False,28.729,"LINESTRING (3.5689537 47.7984502, 3.5687058 47.7984271, 3.5686415 47.7984332, 3.5685791 47.7984536)",,,,,
418390128,False,Place du Palais de Justice,residential,30,True,12.189,"LINESTRING (3.5689537 47.7984502, 3.5690261 47.7984674, 3.5690698 47.7984817, 3.5691037 47.7984929)",,,,,
66676513,True,Rue de Paris,residential,30,False,36.752,"LINESTRING (3.5691037 47.7984929, 3.5691443 47.7984288, 3.5692961 47.7981887)",,,,,
418390128,False,Place du Palais de Justice,residential,30,False,12.189,"LINESTRING (3.5691037 47.7984929, 3.5690698 47.7984817, 3.5690261 47.7984674, 3.5689537 47.7984502)",,,,,
56418642,True,Rue Savatier Laroche,residential,30,False,64.041,"LINESTRING (3.5692961 47.7981887, 3.5690693 47.7980836, 3.5686419 47.7978184)",,,,,
66676513,True,Rue de Paris,residential,30,False,12.498,"LINESTRING (3.5692961 47.7981887, 3.5693363 47.7981273, 3.5693634 47.7980858)",,,,,
66825222,True,Rue Alexandre Marie,residential,30,False,41.381,"LINESTRING (3.5674144 47.8000922, 3.567211 47.8001642, 3.5670962 47.8002043, 3.5669254 47.8002671)",,,,,
66825222,True,Rue Alexandre Marie,residential,30,False,29.503,"LINESTRING (3.5676808 47.7998963, 3.5674144 47.8000922)",,,,,
"[56418645, 56418639]",True,"['Rue de la Banque', 'Place du Palais de Justice']",residential,30,False,132.369,"LINESTRING (3.5671302 47.7987615, 3.5676302 47.7981938, 3.5677352 47.7981237, 3.5678247 47.7980927, 3.5682232 47.7979683, 3.5683233 47.7979815)",,,,,
66825221,True,Rue du Grand Caire,residential,30,False,23.616,"LINESTRING (3.5671302 47.7987615, 3.5669191 47.7986806, 3.5668584 47.7986532)",,,,,
61673007,False,Boulevard Vauban,secondary,50,False,257.57500000000005,"LINESTRING (3.5669254 47.8002671, 3.5667308 47.8000321, 3.5660977 47.7992171, 3.5656984 47.7987096, 3.565468 47.7983953, 3.5653908 47.7982945, 3.5653777 47.7982758, 3.5653298 47.7982138)",2,D 89A,,,
61673007,False,Boulevard Vauban,secondary,50,True,38.849999999999994,"LINESTRING (3.5669254 47.8002671, 3.5669642 47.8003123, 3.5670273 47.8003835, 3.5670839 47.8004428, 3.5671457 47.8004935, 3.5672326 47.8005458)",2,D 89A,,,
66825219,True,Rue du Grand Caire,residential,,False,46.067,"LINESTRING (3.5681493 47.7991625, 3.5687206 47.7993186)",,,,,
66825222,True,Rue Alexandre Marie,residential,30,False,88.789,"LINESTRING (3.5681493 47.7991625, 3.567765 47.7997733, 3.5676808 47.7998963)",,,,,
66667654,True,Rue Saint-Germain,residential,30,False,172.248,"LINESTRING (3.5706083 47.8006179, 3.5702322 47.8005887, 3.5688553 47.8003213, 3.5687741 47.8003092, 3.5683734 47.8002476)",,,,,
66692088,False,Rue Germain Benard,residential,30,False,18.211,"LINESTRING (3.5722225 47.7923793, 3.5722688 47.7922962, 3.5723079 47.7922259)",,,,,
66692088,False,Rue Germain Benard,residential,30,True,23.854,"LINESTRING (3.5722225 47.7923793, 3.5721667 47.792474, 3.572109 47.7925798)",,,,,
630776491,True,Boulevard Vaulabelle,residential,,False,165.19700000000003,"LINESTRING (3.5722225 47.7923793, 3.5724814 47.7924276, 3.5741486 47.7927383, 3.5743044 47.7927674, 3.5743534 47.7927765)",,,,,
66667654,True,Rue Saint-Germain,residential,30,False,74.04200000000002,"LINESTRING (3.5710396 47.8000916, 3.5710084 47.8001466, 3.5710012 47.8001668, 3.5708997 47.8004632, 3.5708775 47.8005115, 3.5708549 47.8005449, 3.5708441 47.800561, 3.5707824 47.8006012, 3.5707035 47.8006177, 3.5706083 47.8006179)",,,,,
66667658,False,Rue du Lycée Jacques Amyot,residential,,False,57.808,"LINESTRING (3.5710396 47.8000916, 3.5710788 47.8000996, 3.5711029 47.8001043, 3.571785 47.8002315)",,,,,
283410686,True,Rue du Temple,living_street,10,False,21.891,"LINESTRING (3.5683008 47.7929388, 3.5684473 47.7931093)",,,3.3,,
61675710,True,Rue Hippolyte Ribière,residential,30,False,193.178,"LINESTRING (3.5683008 47.7929388, 3.5678095 47.793122, 3.5673719 47.7933272, 3.5671409 47.79348, 3.5667695 47.7937441, 3.5664449 47.7940618, 3.566421 47.7940927)",,,,,
"[56328096, 171988251]",True,Rue du Docteur Labosse,living_street,20,False,33.491,"LINESTRING (3.573649 47.7998935, 3.5737391 47.8001309, 3.5737601 47.8001853)",,,,,
61675683,False,Impasse Saint-Loup,residential,,False,30.672,"LINESTRING (3.573649 47.7998935, 3.5734531 47.7999259, 3.5732444 47.799932)",,,,,
61675734,False,Place Laurent Bard,residential,30,False,6.61,"LINESTRING (3.5664534 47.794689, 3.5664202 47.7947441)",,,,,
"[1237769169, 66825834]",True,"[""Rue de l'Orme"", 'Place Laurent Bard']",residential,30,False,36.979,"LINESTRING (3.5664534 47.794689, 3.5667693 47.7947759, 3.5668579 47.7947445, 3.5669087 47.7947558)",,,,,
61675657,True,Rue Joubert,residential,30,False,8.367,"LINESTRING (3.5738886 47.7946871, 3.5738951 47.7946439, 3.5738909 47.7946122)",,,,,
61675709,False,Place Saint-Pierre,residential,30,True,37.702,"LINESTRING (3.5738886 47.7946871, 3.5739627 47.7946989, 3.5743797 47.7947653)",,,,,
61675728,True,Rue Jehan Pinard,residential,30,False,172.537,"LINESTRING (3.572109 47.7925798, 3.5728792 47.7927273, 3.5742517 47.7929901, 3.5743302 47.7930051)",,,,,
66692088,False,Rue Germain Benard,residential,30,False,23.854,"LINESTRING (3.572109 47.7925798, 3.5721667 47.792474, 3.5722225 47.7923793)",,,,,
750444276,False,Rue Germain Benard,residential,30,True,88.25999999999999,"LINESTRING (3.572109 47.7925798, 3.57191 47.792945, 3.5717738 47.7931581, 3.5716799 47.7933191)",,,,,
"[418166616, 418166617, 61675684]",True,Rue Soufflot,residential,30,False,49.751,"LINESTRING (3.5658913 47.7938226, 3.5659652 47.7938602, 3.5661891 47.7939696, 3.566266 47.7940063, 3.5663737 47.7940593, 3.566421 47.7940927)",,,,building_passage,
61675731,True,Boulevard du 11 Novembre,residential,,False,212.353,"LINESTRING (3.5658913 47.7938226, 3.5653091 47.794264, 3.565159 47.7943956, 3.565043 47.7945291, 3.5644514 47.7954463)",,,,,destination
66692089,False,Place Saint-Pierre,residential,30,False,14.022,"LINESTRING (3.5744291 47.7948814, 3.5743752 47.7948203, 3.5743797 47.7947653)",,,,,
624718998,True,,tertiary,50,False,9.537,"LINESTRING (3.5676422 47.7922132, 3.5675363 47.7921653)",,D 965,,,
"[624719000, 750803402, 1051932077]",True,Boulevard du 11 Novembre,secondary,50,False,154.164,"LINESTRING (3.5676422 47.7922132, 3.567519 47.7923095, 3.5672212 47.7925407, 3.5671343 47.7926093, 3.5671069 47.7926309, 3.566989 47.792724, 3.5662951 47.7932635)",2,D 89,,,
42673232,True,Rue Martineau des Chesnez,residential,30,False,21.71,"LINESTRING (3.5707966 47.7938918, 3.5710361 47.7937812)",,,,,
639755972,False,Rue du Saulce,residential,30,False,41.936,"LINESTRING (3.5697091 47.7925914, 3.5692431 47.7928017)",,,,,
66732230,True,Rue Haute Perrière,residential,30,False,66.363,"LINESTRING (3.5697091 47.7925914, 3.5698527 47.7927522, 3.5700936 47.7930996, 3.5701072 47.793124)",,,,,
61675692,False,Impasse de la Madeleine,residential,30,False,42.219,"LINESTRING (3.5700941 47.7941924, 3.5698617 47.7938463)",,,,,
42673232,True,Rue Martineau des Chesnez,residential,30,False,62.307,"LINESTRING (3.5700941 47.7941924, 3.570155 47.7941689, 3.5702033 47.7941493, 3.5705292 47.7940235, 3.5707966 47.7938918)",,,,,
56328100,False,Place Saint-Germain,residential,,False,24.635,"LINESTRING (3.5720063 47.800273, 3.572136 47.8000693)",,,,,
66667658,False,Rue du Lycée Jacques Amyot,residential,,True,17.161,"LINESTRING (3.5720063 47.800273, 3.571785 47.8002315)",,,,,
66667658,False,Rue du Lycée Jacques Amyot,residential,,False,11.544,"LINESTRING (3.5720063 47.800273, 3.5720522 47.8002815, 3.5721553 47.8003006)",,,,,
61675680,False,Rue Tour Paradis,residential,30,False,36.355999999999995,"LINESTRING (3.5699384 47.7922554, 3.5697118 47.7922776, 3.5694785 47.7923511)",,,,,
61675706,False,Rue Marcellin Berthelot,residential,30,False,73.583,"LINESTRING (3.5699384 47.7922554, 3.5700443 47.7924106, 3.5703414 47.7927541, 3.5704247 47.7928293)",,,,,
61675706,False,Rue Marcellin Berthelot,residential,30,True,40.169,"LINESTRING (3.5699384 47.7922554, 3.5698152 47.7920708, 3.5697682 47.791974, 3.5697427 47.7919195)",,,,,
283410686,True,Rue du Temple,living_street,10,False,71.264,"LINESTRING (3.5688763 47.7936633, 3.5692439 47.7942547)",,,3.3,,
61675664,True,Rue Roger de Collerye,residential,30,False,40.455,"LINESTRING (3.5688763 47.7936633, 3.5692319 47.7935424, 3.5693606 47.7935005)",,,,,
5197015,True,Rue de l'Égalité,residential,30,False,3.155,"LINESTRING (3.5671739 47.7948149, 3.5672129 47.794804)",,,,,
283410686,True,Rue du Temple,living_street,10,False,31.322,"LINESTRING (3.568096 47.792693, 3.5683008 47.7929388)",,,3.3,,
"[61675723, 66732230]",True,"['Rue Haute Perrière', 'Rue des Remparts']",residential,30,False,122.081,"LINESTRING (3.568096 47.792693, 3.568498 47.7925439, 3.5688925 47.792352, 3.5693461 47.7922443, 3.5694785 47.7923511)",,,,,
56328065,False,Impasse Maison Fort,living_street,20,False,30.788,"LINESTRING (3.5711945 47.7972708, 3.571443 47.7970499)",,,,,
61675731,True,Boulevard du 11 Novembre,residential,,False,218.006,"LINESTRING (3.5678209 47.7923519, 3.5677172 47.792424, 3.5659868 47.7937497, 3.5658913 47.7938226)",,,,,destination
"[225766592, 283410683, 283410684]",True,Boulevard Davout,residential,,False,153.433,"LINESTRING (3.5678209 47.7923519, 3.567902 47.7923169, 3.5681815 47.7922441, 3.5695909 47.7919057, 3.5696588 47.7918965, 3.5697015 47.791903, 3.5697427 47.7919195)",,,,,
283410686,True,Rue du Temple,living_street,10,False,43.14,"LINESTRING (3.5678209 47.7923519, 3.56788 47.7924279, 3.568096 47.792693)",,,3.3,,
61675692,False,Impasse de la Madeleine,residential,30,True,42.219,"LINESTRING (3.5698617 47.7938463, 3.5700941 47.7941924)",,,,,
66667658,False,Rue du Lycée Jacques Amyot,residential,,False,17.161,"LINESTRING (3.571785 47.8002315, 3.5720063 47.800273)",,,,,
66667658,False,Rue du Lycée Jacques Amyot,residential,,True,57.80800000000001,"LINESTRING (3.571785 47.8002315, 3.5711029 47.8001043, 3.5710788 47.8000996, 3.5710396 47.8000916)",,,,,
66827795,False,Rue Germain de Charmoy,residential,,False,129.722,"LINESTRING (3.571785 47.8002315, 3.5718688 47.8000217, 3.5719459 47.7998105, 3.5720683 47.7996028, 3.5722568 47.7994046, 3.5724366 47.7994564, 3.5725147 47.7994789, 3.5725664 47.7995085, 3.5726044 47.7995383)",,,,,
224246712,True,Rue du Puits des Dames,residential,,False,18.29,"LINESTRING (3.5743534 47.7927765, 3.5743823 47.7926966, 3.5744089 47.7926163)",,,,,
225766593,True,Boulevard Vaulabelle,residential,,False,109.998,"LINESTRING (3.5743534 47.7927765, 3.5748916 47.7928725, 3.5757745 47.7930355)",,,,,
61675710,True,Rue Hippolyte Ribière,residential,30,False,60.539,"LINESTRING (3.566421 47.7940927, 3.5663207 47.7942869, 3.5662114 47.7945205, 3.5663272 47.7945733)",,,,,
418166617,True,Rue Soufflot,residential,30,False,92.402,"LINESTRING (3.566421 47.7940927, 3.566464 47.7941214, 3.5674344 47.7945681)",,,,,
61675683,False,Impasse Saint-Loup,residential,,True,30.672,"LINESTRING (3.5732444 47.799932, 3.5734531 47.7999259, 3.573649 47.7998935)",,,,,
66732230,True,Rue Haute Perrière,residential,30,False,83.425,"LINESTRING (3.5701865 47.7932662, 3.570197 47.793285, 3.570472 47.7936102, 3.5707966 47.7938918)",,,,,
56397225,True,Rue Saint-Pélerin,residential,30,False,85.89900000000002,"LINESTRING (3.5731732 47.795446, 3.5734569 47.795621, 3.5736418 47.7957525, 3.5737677 47.7958114, 3.5738441 47.7958471, 3.5740818 47.795897)",,,,,
61675657,True,Rue Joubert,residential,30,False,100.80600000000001,"LINESTRING (3.5731732 47.795446, 3.5733948 47.7952722, 3.5734322 47.7952394, 3.5734541 47.7952202, 3.573618 47.7950765, 3.5736685 47.7950074, 3.5738849 47.7947115, 3.5738886 47.7946871)",,,,,
224246711,False,Rue du Pont,residential,30,True,2.397,"LINESTRING (3.5743691 47.794495, 3.5744006 47.7944909)",,,,,
66692089,False,Place Saint-Pierre,residential,30,True,30.169000000000004,"LINESTRING (3.5743691 47.794495, 3.5743736 47.7945286, 3.5743919 47.7946737, 3.5743797 47.7947653)",,,,,
224246711,False,Rue du Pont,residential,30,False,38.197,"LINESTRING (3.5743691 47.794495, 3.5741923 47.7945218, 3.5739942 47.7945822, 3.5738909 47.7946122)",,,,,
61675680,False,Rue Tour Paradis,residential,30,True,36.355999999999995,"LINESTRING (3.5694785 47.7923511, 3.5697118 47.7922776, 3.5699384 47.7922554)",,,,,
66732230,True,Rue Haute Perrière,residential,30,False,31.794,"LINESTRING (3.5694785 47.7923511, 3.5696821 47.7925611, 3.5697091 47.7925914)",,,,,
61675672,True,Rue du Saulce,residential,30,False,68.662,"LINESTRING (3.5684473 47.7931093, 3.569003 47.7929101, 3.5692431 47.7928017)",,,,,
283410686,True,Rue du Temple,living_street,10,False,69.44,"LINESTRING (3.5684473 47.7931093, 3.5686787 47.7934066, 3.5688536 47.7936329, 3.5688763 47.7936633)",,,3.3,,
61673007,False,Boulevard Vauban,secondary,50,False,108.829,"LINESTRING (3.5653298 47.7982138, 3.5652823 47.7981536, 3.5652615 47.7981276, 3.5652034 47.798055, 3.56467 47.7974051, 3.5646331 47.7973543)",2,D 89A,,,
61673007,False,Boulevard Vauban,secondary,50,True,257.575,"LINESTRING (3.5653298 47.7982138, 3.5653777 47.7982758, 3.5653908 47.7982945, 3.565468 47.7983953, 3.5656984 47.7987096, 3.5660977 47.7992171, 3.5667308 47.8000321, 3.5669254 47.8002671)",2,D 89A,,,
620714351,False,Rue Française,residential,30,False,13.356,"LINESTRING (3.5653298 47.7982138, 3.5653859 47.7981976, 3.565498 47.7981734)",,,,,
61675670,True,Rue du Docteur Marie,residential,30,False,68.317,"LINESTRING (3.5701072 47.793124, 3.5693126 47.7933822, 3.5692842 47.7933919)",,,,,
66732230,True,Rue Haute Perrière,residential,30,False,16.884999999999998,"LINESTRING (3.5701072 47.793124, 3.5701443 47.7931905, 3.5701865 47.7932662)",,,,,
61675709,False,Place Saint-Pierre,residential,30,False,37.702,"LINESTRING (3.5743797 47.7947653, 3.5739627 47.7946989, 3.5738886 47.7946871)",,,,,
66692089,False,Place Saint-Pierre,residential,30,False,30.169,"LINESTRING (3.5743797 47.7947653, 3.5743919 47.7946737, 3.5743736 47.7945286, 3.5743691 47.794495)",,,,,
66692089,False,Place Saint-Pierre,residential,30,True,14.022,"LINESTRING (3.5743797 47.7947653, 3.5743752 47.7948203, 3.5744291 47.7948814)",,,,,
66667658,False,Rue du Lycée Jacques Amyot,residential,,True,11.544,"LINESTRING (3.5721553 47.8003006, 3.5720522 47.8002815, 3.5720063 47.800273)",,,,,
"[56328098, 690190036]",True,Rue Cochois,"['residential', 'living_street']","['20', '30']",False,114.06899999999999,"LINESTRING (3.5721553 47.8003006, 3.5721644 47.8002876, 3.5722856 47.8001196, 3.5726924 47.7997954, 3.572828 47.7997282, 3.572915 47.7996852, 3.5731425 47.7995339)",,,,,
66904765,False,Rue du Puits Guérin,residential,30,True,19.232,"LINESTRING (3.5757745 47.7930355, 3.5758089 47.7929498, 3.5758431 47.7928688)",,,,,
"[475897234, 66904766, 66904767]",True,"['Rue du Puits Guérin', 'Rue de Joie', ""Rue d'Ardillière""]",residential,30,False,201.36599999999999,"LINESTRING (3.5757745 47.7930355, 3.57569 47.7932471, 3.5755891 47.7935145, 3.5755746 47.7935527, 3.5760848 47.7936396, 3.5762578 47.7937, 3.5764037 47.7938034, 3.5764293 47.7938216, 3.5765019 47.7939128, 3.5766407 47.7940809, 3.5766605 47.7940964, 3.5766851 47.7940954, 3.577061 47.7939491)",,,,,
66676513,True,Rue de Paris,residential,30,False,35.239,"LINESTRING (3.5686219 47.7996285, 3.5687206 47.7993186)",,,,,
61675682,True,Rue du Lycée Jacques Amyot,residential,30,False,187.992,"LINESTRING (3.5686219 47.7996285, 3.5686951 47.799639, 3.5688239 47.7996572, 3.5693647 47.7997335, 3.5698589 47.79984, 3.5703889 47.7999588, 3.5709738 47.8000785, 3.5709926 47.8000823, 3.5710396 47.8000916)",,,,,
106952304,True,Boulevard Davout,secondary,50,False,4.165,"LINESTRING (3.5676773 47.7921841, 3.5676422 47.7922132)",2,D 89,,,
