osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,width,ref,tunnel
39463391,Rue de Naples,residential,,True,False,50.614999999999995,"LINESTRING (6.4783888 46.3746147, 6.4783424 46.3746355, 6.4783086 46.3746784, 6.4781796 46.3748081, 6.4781092 46.3748972, 6.47806 46.3749638, 6.4780351 46.3749939)",,,,,
781289553,Quai de Rives,living_street,20,False,True,7.01,"LINESTRING (6.4780351 46.3749939, 6.4781096 46.3750304)",2,,,,
"[689748840, 642847117]",Avenue du Général Leclerc,"['living_street', 'tertiary']","['20', '30']",False,False,137.034,"LINESTRING (6.4780351 46.3749939, 6.4779208 46.3749378, 6.4777857 46.3748694, 6.4772821 46.3746142, 6.4765841 46.3742753)",2,,,,
781289552,Rue des Pêcheurs,residential,,False,False,53.82,"LINESTRING (6.4787569 46.3752692, 6.4790704 46.3748362)",,,,,
24271348,Avenue d'Evian,tertiary,50,False,True,76.931,"LINESTRING (6.4833302 46.3749459, 6.4832523 46.3749077, 6.4828965 46.3747292, 6.4825898 46.3745772, 6.482517 46.3745411)",2,,,,
67075947,Boulevard de Savoie,unclassified,,False,False,97.58699999999999,"LINESTRING (6.4833302 46.3749459, 6.4833892 46.3748929, 6.483505 46.3747884, 6.4835847 46.3747281, 6.4837556 46.3745994, 6.4841748 46.3742906)",,,,,
24271348,Avenue d'Evian,tertiary,50,False,False,76.931,"LINESTRING (6.482517 46.3745411, 6.4825898 46.3745772, 6.4828965 46.3747292, 6.4832523 46.3749077, 6.4833302 46.3749459)",2,,,,
24271348,Avenue d'Evian,tertiary,50,False,True,110.889,"LINESTRING (6.482517 46.3745411, 6.4823804 46.3744697, 6.4823103 46.3744344, 6.4822333 46.3743965, 6.4821944 46.3743778, 6.4821635 46.3743629, 6.4820621 46.3743188, 6.4819805 46.3742837, 6.4819081 46.3742545, 6.4818458 46.3742318, 6.4814998 46.3741106, 6.481311 46.3740512, 6.4812732 46.3740391)",2,,,,
"[301654478, 67075941, 208971750]","['Rue Amédée VIII', 'Rue des Potiers']",residential,,True,False,219.79299999999998,"LINESTRING (6.482517 46.3745411, 6.4825664 46.3744844, 6.4825792 46.3744682, 6.482586 46.3744521, 6.4825857 46.3744336, 6.4825804 46.3744026, 6.4825502 46.3741993, 6.4825498 46.37418, 6.4825505 46.3741615, 6.4825559 46.3741439, 6.4825646 46.3741259, 6.4825801 46.3741065, 6.4827396 46.3739489, 6.4830062 46.3736836, 6.4833171 46.3738451, 6.4833817 46.3738786, 6.4838322 46.3741127, 6.4841023 46.374253, 6.4841748 46.3742906)",,,,,
67075947,Boulevard de Savoie,unclassified,,False,True,97.58699999999999,"LINESTRING (6.4841748 46.3742906, 6.4837556 46.3745994, 6.4835847 46.3747281, 6.483505 46.3747884, 6.4833892 46.3748929, 6.4833302 46.3749459)",,,,,
"[867295697, 867295699, 1036697180, 867409548]",Rue des Granges,residential,30,True,False,109.54199999999999,"LINESTRING (6.480588 46.3725165, 6.4805878 46.3724946, 6.4805831 46.372459, 6.4805724 46.3724044, 6.4805557 46.3723235, 6.4805536 46.3723026, 6.4805537 46.3722812, 6.4805586 46.3721603, 6.4805661 46.3719748, 6.4805701 46.3718741, 6.480571 46.3718519, 6.4805737 46.371839, 6.4805777 46.3718302, 6.4805865 46.3718221, 6.4805982 46.3718169, 6.4806139 46.3718159, 6.4806307 46.3718154, 6.4806688 46.3718162, 6.4809737 46.3718231, 6.4809992 46.3718236)",1,,,,
"[173118091, 781289550, 24256248, 24256249, 818482365]","['Rue Michaud', ""Place de l'Hôtel de Ville"", 'Rue des Ursules']",tertiary,30,False,"[False, True]",168.18,"LINESTRING (6.4780239 46.3729524, 6.4780551 46.3729602, 6.4780839 46.3729717, 6.4781205 46.3729921, 6.4781528 46.3730154, 6.4781806 46.3730412, 6.4782036 46.3730692, 6.4782262 46.3731091, 6.4782399 46.3731504, 6.4782457 46.3731739, 6.4782571 46.3731963, 6.4782739 46.3732172, 6.4782955 46.3732358, 6.4783283 46.3732605, 6.4783461 46.3732738, 6.4783684 46.3732906, 6.4786381 46.3734932, 6.4787801 46.3736002, 6.4789366 46.3737181, 6.4789483 46.3737257, 6.4789651 46.373734, 6.4789838 46.373741, 6.4790026 46.3737451, 6.4790208 46.3737465, 6.4790381 46.3737461, 6.4790557 46.3737446, 6.479072 46.3737414, 6.4791387 46.3737206, 6.4794608 46.3736192, 6.4794767 46.3736161, 6.4795002 46.3736119, 6.4795236 46.3736086, 6.4795478 46.3736073, 6.4795679 46.3736068, 6.47959 46.3736073, 6.4796118 46.3736097)",2,,,,
"[1036697184, 1125719971, 1036697183]","['Rue de la Paix', ""Place de l'Hôtel de Ville""]",tertiary,30,False,False,58.982,"LINESTRING (6.4780239 46.3729524, 6.4779976 46.3729472, 6.4779726 46.3729394, 6.4779495 46.3729291, 6.4779289 46.3729166, 6.4778974 46.3728946, 6.4778764 46.3728793, 6.4775442 46.3726357, 6.4774761 46.3725862)",2,,,,
"[590068981, 818318458, 818318459, 818318460, 818318461]",Avenue du Général Leclerc,tertiary,30,False,True,310.4049999999999,"LINESTRING (6.4723546 46.3721296, 6.472384 46.3721517, 6.4728523 46.3724996, 6.4729099 46.3725412, 6.4730234 46.3726231, 6.4731187 46.3726926, 6.4732099 46.3727592, 6.4732788 46.3728041, 6.4733841 46.372867, 6.473492 46.3729239, 6.4736 46.3729753, 6.4737113 46.3730239, 6.4739654 46.3731269, 6.4743093 46.3732643, 6.4745573 46.3733639, 6.4753148 46.3736748, 6.4755701 46.3737861)","['1', '2']",,,,
67831629,Impasse des Mouettes,residential,,False,True,32.32,"LINESTRING (6.4741113 46.3738332, 6.4743483 46.3735929)",,,,,
67831629,Impasse des Mouettes,residential,,False,False,179.101,"LINESTRING (6.4741113 46.3738332, 6.4738962 46.3737981, 6.4735862 46.3739927, 6.4735322 46.3740283, 6.4734943 46.3740502, 6.473441 46.3740537, 6.4733928 46.374044, 6.4728858 46.3737757, 6.4724138 46.373511, 6.4725237 46.3733801)",,,,,
846506126,Impasse des Mouettes,residential,,False,False,60.719,"LINESTRING (6.4741113 46.3738332, 6.4740546 46.3739186, 6.4739835 46.3740204, 6.4738762 46.3741796, 6.4736684 46.3741009)",,,,,
67831635,Chemin de Sous Bassus,residential,,False,False,34.62,"LINESTRING (6.4765841 46.3742753, 6.4765735 46.3742307, 6.4765641 46.3742089, 6.4765464 46.3741888, 6.4763888 46.3740528, 6.476351 46.3740152)",,,,,
"[642847116, 642847117]",Avenue du Général Leclerc,tertiary,30,False,False,64.865,"LINESTRING (6.4765841 46.3742753, 6.4759966 46.3739877, 6.4759667 46.373973, 6.4758946 46.3739377)",2,,,,
"[689748840, 642847117]",Avenue du Général Leclerc,"['living_street', 'tertiary']","['20', '30']",False,True,137.034,"LINESTRING (6.4765841 46.3742753, 6.4772821 46.3746142, 6.4777857 46.3748694, 6.4779208 46.3749378, 6.4780351 46.3749939)",2,,,,
67831631,Chemin de Sous Bassus,residential,,False,True,37.391999999999996,"LINESTRING (6.4758946 46.3739377, 6.4759509 46.3739223, 6.4759813 46.3739184, 6.4760119 46.3739225, 6.476351 46.3740152)",,,,,
"[1245323080, 642847116]",Avenue du Général Leclerc,tertiary,30,False,False,30.07,"LINESTRING (6.4758946 46.3739377, 6.4758591 46.3739204, 6.4757615 46.3738726, 6.4755701 46.3737861)",2,,,,
"[642847116, 642847117]",Avenue du Général Leclerc,tertiary,30,False,True,64.86500000000001,"LINESTRING (6.4758946 46.3739377, 6.4759667 46.373973, 6.4759966 46.3739877, 6.4765841 46.3742753)",2,,,,
"[67831610, 847211566]",Avenue des Tilleuls,residential,30,True,False,249.91199999999998,"LINESTRING (6.4770766 46.3715701, 6.4770569 46.3715563, 6.4770426 46.3715463, 6.4770127 46.3715273, 6.4769815 46.3715095, 6.4767165 46.3713667, 6.4766728 46.3713412, 6.476633 46.3713126, 6.4765955 46.3712829, 6.4765533 46.371256, 6.476258 46.3710881, 6.4761519 46.3710278, 6.4759446 46.3709176, 6.4758869 46.3708869, 6.4758438 46.370864, 6.4758082 46.3708451, 6.4757779 46.37083, 6.4755735 46.3707338, 6.4755414 46.370722, 6.4755069 46.370714, 6.4754719 46.3707081, 6.4754369 46.3706992, 6.4754039 46.3706871, 6.4753736 46.3706715, 6.4752112 46.3705828, 6.475088 46.3705149, 6.4750354 46.3704864, 6.475012 46.3704731, 6.4747981 46.3703559, 6.4745467 46.3702178, 6.4745299 46.370207, 6.4745159 46.3701946)",,,,,
"[1128430320, 1128430321, 1128430322, 30426160]",Boulevard Carnot,tertiary,30,True,False,54.693,"LINESTRING (6.4770766 46.3715701, 6.476966 46.3716459, 6.4769337 46.371668, 6.4768228 46.3717439, 6.4766051 46.3719022, 6.4765805 46.3719231)",1,,,,
67831631,Chemin de Sous Bassus,residential,,False,False,37.392,"LINESTRING (6.476351 46.3740152, 6.4760119 46.3739225, 6.4759813 46.3739184, 6.4759509 46.3739223, 6.4758946 46.3739377)",,,,,
67831635,Chemin de Sous Bassus,residential,,False,True,34.62,"LINESTRING (6.476351 46.3740152, 6.4763888 46.3740528, 6.4765464 46.3741888, 6.4765641 46.3742089, 6.4765735 46.3742307, 6.4765841 46.3742753)",,,,,
250579500,Chemin de Sous Bassus,residential,,False,False,113.51199999999999,"LINESTRING (6.476351 46.3740152, 6.4764116 46.3738421, 6.4764858 46.3736588, 6.4766739 46.3731939, 6.4766827 46.3731635, 6.4766859 46.3731326, 6.4766833 46.3731017, 6.4766775 46.3730861, 6.4766637 46.3730736, 6.4766443 46.373066, 6.476603 46.3730579)",,,,,
67831629,Impasse des Mouettes,residential,,False,False,32.32,"LINESTRING (6.4743483 46.3735929, 6.4741113 46.3738332)",,,,,
67173322,Chemin des Clerges,residential,30,True,False,99.13400000000001,"LINESTRING (6.4743483 46.3735929, 6.4744469 46.3736248, 6.4745267 46.373647, 6.4748271 46.3737201, 6.4749485 46.373747, 6.4750738 46.3737687, 6.4753579 46.3738104, 6.4754182 46.3738177, 6.4754711 46.373821, 6.4755078 46.3738191, 6.4755416 46.3738081, 6.4755575 46.3737982, 6.4755701 46.3737861)",1,,3.5,,
67865326,Allée de la Roseraie,residential,30,False,False,92.993,"LINESTRING (6.4765805 46.3719231, 6.4764132 46.3718339, 6.4763973 46.3718239, 6.4763732 46.3718045, 6.4763555 46.3717933, 6.4761021 46.3716583, 6.4759578 46.3715814, 6.4756289 46.3714061)",,,,,
847205464,Boulevard Carnot,tertiary,30,False,False,8.895,"LINESTRING (6.4765805 46.3719231, 6.4765663 46.3719402, 6.4765513 46.3719688, 6.4765454 46.3719984)",2,,,,
67865326,Allée de la Roseraie,residential,30,False,True,92.993,"LINESTRING (6.4756289 46.3714061, 6.4759578 46.3715814, 6.4761021 46.3716583, 6.4763555 46.3717933, 6.4763732 46.3718045, 6.4763973 46.3718239, 6.4764132 46.3718339, 6.4765805 46.3719231)",,,,,
974964519,,tertiary,30,True,False,1.638,"LINESTRING (6.4818669 46.3709604, 6.4818862 46.3709667)",,roundabout,,,
781289544,,tertiary,30,True,False,12.991,"LINESTRING (6.4810804 46.3699793, 6.4810892 46.3699907, 6.4810961 46.3700028, 6.4811009 46.3700154, 6.4811036 46.3700282, 6.4811041 46.3700412, 6.4811025 46.3700541, 6.4810987 46.3700668, 6.4810929 46.3700792, 6.481085 46.370091)",,roundabout,,,
"[683296129, 867983250, 867983249]",Boulevard du Canal,tertiary,30,True,False,64.198,"LINESTRING (6.4808161 46.3699801, 6.4808091 46.3699495, 6.480803 46.3699263, 6.4807923 46.3699013, 6.4807749 46.3698749, 6.480692 46.3697706, 6.4806571 46.3697267, 6.4806016 46.3696568, 6.4805558 46.3695992, 6.4804793 46.3694553)",1,,,D 2005,
817637655,,tertiary,30,True,False,13.562000000000001,"LINESTRING (6.4808161 46.3699801, 6.4808343 46.3699641, 6.4808566 46.3699508, 6.480882 46.3699406, 6.4809098 46.3699339, 6.4809389 46.3699308, 6.4809684 46.3699316)",,roundabout,,,
"[67121898, 67121899, 1128257285]","['Rue des Vieux Thononais', 'Rue Ferdinand Dubouloz']",residential,30,True,False,120.48000000000003,"LINESTRING (6.4784027 46.3720884, 6.4784181 46.3720984, 6.4784373 46.372111, 6.4784548 46.3721235, 6.4784695 46.3721365, 6.4784789 46.3721517, 6.4784849 46.3721684, 6.4785802 46.3724543, 6.4785862 46.3724756, 6.4785902 46.3724955, 6.4785916 46.3725145, 6.478593 46.3725313, 6.4785918 46.3725451, 6.4785892 46.3725556, 6.4785853 46.3725634, 6.4785781 46.3725725, 6.4785638 46.3725837, 6.4785473 46.3725913, 6.4783569 46.3726588, 6.478324 46.3726718, 6.4782979 46.3726857, 6.478274 46.3726993, 6.4781103 46.3727978, 6.4780881 46.3728112, 6.4780687 46.3728253, 6.4780533 46.3728417, 6.4780426 46.3728595, 6.4780367 46.3728784, 6.4780343 46.3728926, 6.4780239 46.3729524)",1,,,,
"[1125719972, 31650727]",Rue Pasteur,residential,30,True,False,90.09800000000001,"LINESTRING (6.4784027 46.3720884, 6.4783359 46.3721243, 6.4779651 46.3723234, 6.4776553 46.3724891, 6.4775781 46.3725312, 6.4775533 46.3725445, 6.4775133 46.372566, 6.4774761 46.3725862)",1,,,,
"[867295699, 67831636]",Rue des Granges,residential,30,True,False,124.68299999999998,"LINESTRING (6.4799403 46.3734582, 6.4799957 46.3734407, 6.4800125 46.3734349, 6.4800232 46.3734282, 6.4800302 46.373421, 6.4800352 46.3734113, 6.4800614 46.3733033, 6.4800731 46.3732691, 6.4800782 46.3732529, 6.4800835 46.3732353, 6.4800929 46.3732163, 6.4801065 46.3731991, 6.4801214 46.3731856, 6.4801399 46.3731733, 6.4802959 46.3731186, 6.4803644 46.3730946, 6.4803833 46.3730863, 6.4803997 46.3730789, 6.4804118 46.3730703, 6.4804261 46.3730532, 6.4804329 46.3730387, 6.4804528 46.3729796, 6.4805417 46.3727157, 6.4805497 46.3726917, 6.480574 46.3726195, 6.4805818 46.3725945, 6.4805858 46.3725695, 6.480588 46.3725165)",1,,,,
172425094,Place du Château,residential,30,True,False,39.703,"LINESTRING (6.4799403 46.3734582, 6.4800207 46.3734861, 6.4800518 46.3735364, 6.480197 46.3737548)",,,,,
"[866998584, 866998585]",Rue des Ursules,tertiary,30,False,False,59.961999999999996,"LINESTRING (6.480197 46.3737548, 6.4803219 46.3737862, 6.4804549 46.3738185, 6.4806523 46.3738657, 6.4808682 46.3739174, 6.4809347 46.3739329)","['2', '3']",,,,
866998584,Rue des Ursules,tertiary,30,False,True,47.712,"LINESTRING (6.480197 46.3737548, 6.4800167 46.3737096, 6.4799634 46.3736962, 6.4796536 46.3736185, 6.4796331 46.3736138, 6.4796118 46.3736097)",3,,,,
24271348,Avenue d'Evian,tertiary,50,False,False,110.88899999999998,"LINESTRING (6.4812732 46.3740391, 6.481311 46.3740512, 6.4814998 46.3741106, 6.4818458 46.3742318, 6.4819081 46.3742545, 6.4819805 46.3742837, 6.4820621 46.3743188, 6.4821635 46.3743629, 6.4821944 46.3743778, 6.4822333 46.3743965, 6.4823103 46.3744344, 6.4823804 46.3744697, 6.482517 46.3745411)",2,,,,
867877441,Carrefour du Jet d'Eau,tertiary,30,True,False,15.236,"LINESTRING (6.4812732 46.3740391, 6.4812551 46.3740582, 6.4812323 46.3740748, 6.4812056 46.3740884, 6.4811759 46.3740984, 6.4811441 46.3741047, 6.4811112 46.374107)",,roundabout,,,
24256271,Carrefour du Jet d'Eau,tertiary,30,True,False,20.929,"LINESTRING (6.4810721 46.3738525, 6.4810941 46.3738503, 6.4811163 46.37385, 6.4811383 46.3738515, 6.4811612 46.3738551, 6.4811833 46.3738606, 6.4812042 46.373868, 6.4812235 46.3738771, 6.4812411 46.3738878, 6.4812602 46.3739034, 6.4812756 46.3739209, 6.4812867 46.3739399)",,roundabout,,,
24256280,Avenue Saint-François de Sales,tertiary,30,True,False,148.982,"LINESTRING (6.4810721 46.3738525, 6.4811175 46.3737928, 6.4811891 46.3737224, 6.4812247 46.3736949, 6.4814718 46.3735412, 6.4815084 46.3735184, 6.4816719 46.3734167, 6.4817011 46.373398, 6.4822841 46.373021, 6.4823306 46.3729908, 6.4824479 46.3729145)",1,,,,
867877442,Carrefour du Jet d'Eau,tertiary,30,True,False,11.368000000000002,"LINESTRING (6.4812867 46.3739399, 6.4812933 46.3739598, 6.4812953 46.3739802, 6.4812925 46.3740006, 6.4812851 46.3740204, 6.4812732 46.3740391)",,roundabout,,,
221363077,Rue de Naples,residential,,False,True,22.638,"LINESTRING (6.4781189 46.3745324, 6.4783888 46.3746147)",,,,,
31650718,Rue de l'Hôtel-Dieu,residential,30,True,False,112.73899999999999,"LINESTRING (6.4788746 46.3700516, 6.4788699 46.3699872, 6.4788596 46.3699074, 6.4788396 46.3697702, 6.4787764 46.3693364, 6.4787603 46.3692186, 6.4787361 46.3690423)",1,,,,
24256345,Boulevard Georges Andrier,tertiary,30,True,False,17.765,"LINESTRING (6.4820949 46.3709172, 6.4820523 46.3709384, 6.4820135 46.3709628, 6.4819789 46.37099, 6.4819572 46.3710107, 6.4819381 46.3710326)",,,,,
1137204521,Boulevard Georges Andrier,tertiary,30,False,False,15.479000000000001,"LINESTRING (6.4820949 46.3709172, 6.4821401 46.3709105, 6.4822921 46.3708878)",2,,,,
294001601,Place du Marché,residential,30,True,False,28.154000000000003,"LINESTRING (6.481293 46.3721124, 6.481308 46.3721004, 6.481326 46.3720906, 6.4813464 46.3720834, 6.4813684 46.3720789, 6.4813912 46.3720774, 6.481414 46.372079, 6.481436 46.3720835, 6.4814564 46.3720908, 6.4814744 46.3721006, 6.4814893 46.3721126, 6.4815007 46.3721263, 6.4815081 46.3721413, 6.4815112 46.372157, 6.4815099 46.3721728, 6.4815044 46.3721882, 6.4814947 46.3722025)",,roundabout,,,
294012560,Place du Marché,residential,30,False,False,39.235,"LINESTRING (6.481293 46.3721124, 6.4810808 46.3719048, 6.4809992 46.3718236)",,,,,
294001601,Place du Marché,residential,30,True,False,29.742000000000004,"LINESTRING (6.4814947 46.3722025, 6.4814813 46.3722153, 6.4814646 46.3722261, 6.4814453 46.3722345, 6.4814241 46.3722402, 6.4814016 46.3722431, 6.4813787 46.372243, 6.4813563 46.3722399, 6.4813352 46.372234, 6.481316 46.3722253, 6.4812996 46.3722144, 6.4812865 46.3722015, 6.4812771 46.3721871, 6.4812719 46.3721719, 6.4812709 46.3721562, 6.4812742 46.3721407, 6.4812816 46.3721259, 6.481293 46.3721124)",,roundabout,,,
294001603,Place du Marché,residential,30,False,False,110.275,"LINESTRING (6.4814947 46.3722025, 6.4816795 46.3722473, 6.4817005 46.3722536, 6.481723 46.3722628, 6.4817458 46.3722744, 6.481766 46.3722878, 6.4817909 46.3723073, 6.4820054 46.3725072, 6.4824029 46.3728773, 6.4824124 46.3728864, 6.4824479 46.3729145)",,,,,
"[1136997885, 642847101, 1090889583]",Boulevard du Canal,tertiary,30,True,False,36.056,"LINESTRING (6.4806979 46.369667, 6.480724 46.3696977, 6.4807538 46.3697328, 6.4808394 46.3698149, 6.4808641 46.3698393, 6.4808929 46.3698671, 6.4809264 46.3698958, 6.4809684 46.3699316)",1,,,D 2005,
"[294499602, 1136997883, 1136997884]",Avenue des Allobroges,residential,30,True,False,58.339000000000006,"LINESTRING (6.4806979 46.369667, 6.4807629 46.3696412, 6.4809636 46.3695615, 6.481097 46.3695086, 6.4812518 46.3694472, 6.4812712 46.3694432, 6.4812912 46.3694411, 6.4813107 46.3694408, 6.4813302 46.3694424, 6.4813474 46.3694453, 6.4813705 46.3694499)",1,,,,
297556498,Rue du Chablais,residential,30,True,False,58.213,"LINESTRING (6.4830349 46.3709821, 6.4826424 46.3709426, 6.4824074 46.3709189, 6.4823658 46.370912, 6.482328 46.3709017, 6.4822921 46.3708878)",1,,,,
297556499,Place Dent d'Oche,residential,,False,False,22.165000000000003,"LINESTRING (6.4830349 46.3709821, 6.4830667 46.3708429, 6.4830712 46.3708234, 6.4830799 46.3707852)",,,,,
"[490758553, 865313234, 865313235]",Rue du Chablais,residential,,False,False,83.92200000000001,"LINESTRING (6.4830349 46.3709821, 6.483052 46.3709998, 6.4830739 46.3710147, 6.4830997 46.3710265, 6.4831284 46.3710344, 6.4831523 46.3710393, 6.4833575 46.3710807, 6.4834336 46.3710952, 6.4835114 46.371108, 6.483792 46.3711468, 6.4840735 46.3711838)","['1', '2']",,,,
297556499,Place Dent d'Oche,residential,,False,True,22.165,"LINESTRING (6.4830799 46.3707852, 6.4830712 46.3708234, 6.4830667 46.3708429, 6.4830349 46.3709821)",,,,,
490758552,Boulevard Georges Andrier,tertiary,50,False,False,87.21399999999998,"LINESTRING (6.4830799 46.3707852, 6.483271 46.3707644, 6.483706 46.3707172, 6.4841354 46.3706705, 6.4842028 46.3706632)",2,,,,
"[490758552, 1137204521]",Boulevard Georges Andrier,tertiary,"['50', '30']",False,True,61.531,"LINESTRING (6.4830799 46.3707852, 6.4827658 46.3708194, 6.4826256 46.3708376, 6.4822921 46.3708878)",2,,,,
"[490758553, 865313234, 865313235]",Rue du Chablais,residential,,False,True,83.922,"LINESTRING (6.4840735 46.3711838, 6.483792 46.3711468, 6.4835114 46.371108, 6.4834336 46.3710952, 6.4833575 46.3710807, 6.4831523 46.3710393, 6.4831284 46.3710344, 6.4830997 46.3710265, 6.4830739 46.3710147, 6.483052 46.3709998, 6.4830349 46.3709821)","['1', '2']",,,,
297556500,Rue du Chablais,residential,,True,False,58.922000000000004,"LINESTRING (6.4842028 46.3706632, 6.4842068 46.3706818, 6.4842081 46.3707006, 6.4842066 46.3707213, 6.4842031 46.3707374, 6.484083 46.371151, 6.4840735 46.3711838)",,,,,
490758552,Boulevard Georges Andrier,tertiary,50,False,True,87.214,"LINESTRING (6.4842028 46.3706632, 6.4841354 46.3706705, 6.483706 46.3707172, 6.483271 46.3707644, 6.4830799 46.3707852)",2,,,,
769150041,Place Jean Moulin,tertiary,50,True,False,13.158999999999999,"LINESTRING (6.4751813 46.3729081, 6.4751654 46.3728952, 6.4751526 46.3728808, 6.4751431 46.3728652, 6.4751372 46.3728488, 6.475135 46.372832, 6.4751365 46.3728151, 6.4751417 46.3727986)",1,roundabout,,,
776523783,Avenue de Corzent,tertiary,50,True,False,18.566000000000003,"LINESTRING (6.4751813 46.3729081, 6.4751468 46.3728956, 6.4751115 46.3728849, 6.4750756 46.3728758, 6.4749555 46.372849)",1,,,,
30426159,Place Jean Moulin,tertiary,50,True,False,25.491,"LINESTRING (6.4753465 46.3727254, 6.4753768 46.3727349, 6.4754035 46.3727485, 6.4754256 46.3727657, 6.4754421 46.3727855, 6.4754523 46.3728073, 6.4754558 46.3728301, 6.4754524 46.3728529, 6.4754423 46.3728748, 6.4754259 46.3728947, 6.4754039 46.3729119)",1,roundabout,,,
"[1126791273, 24256228]",Boulevard Carnot,tertiary,30,True,False,123.64800000000001,"LINESTRING (6.4753465 46.3727254, 6.4753908 46.3727113, 6.4754343 46.3726954, 6.47547 46.3726803, 6.4755033 46.3726624, 6.4759683 46.372347, 6.4760339 46.3723026, 6.4760853 46.3722677, 6.4761917 46.3721955, 6.4762424 46.3721612, 6.4764409 46.3720266, 6.4764635 46.3720144, 6.4764891 46.3720054, 6.4765167 46.372, 6.4765454 46.3719984)",1,,,,
428537331,Rue du Funiculaire,residential,,False,True,100.434,"LINESTRING (6.4794963 46.3749415, 6.4794096 46.37509, 6.479029 46.3756473, 6.4789801 46.375708, 6.4789011 46.3757267)",1,,,,
755470936,Rue de Naples,residential,,True,False,33.962,"LINESTRING (6.4794963 46.3749415, 6.4792078 46.3748335, 6.4791045 46.3747995)",,,,,
428537331,Rue du Funiculaire,residential,,False,False,100.434,"LINESTRING (6.4789011 46.3757267, 6.4789801 46.375708, 6.479029 46.3756473, 6.4794096 46.37509, 6.4794963 46.3749415)",1,,,,
815624092,Quai Georges Pianta,living_street,20,False,True,19.331000000000003,"LINESTRING (6.4789011 46.3757267, 6.4789174 46.3757646, 6.4789309 46.3758011, 6.4789425 46.3758418, 6.4789566 46.3758961)",2,,,,
"[815624091, 1136027190]",Quai Georges Pianta,living_street,20,False,False,101.92299999999999,"LINESTRING (6.4789011 46.3757267, 6.4788772 46.3756841, 6.4788552 46.3756422, 6.4786961 46.3753775, 6.4786878 46.3753645, 6.4786786 46.3753516, 6.4786577 46.3753269, 6.4786335 46.3753037, 6.4786063 46.3752822, 6.4785762 46.3752626, 6.4785436 46.375245, 6.4783938 46.3751707, 6.4782349 46.3750918, 6.4781096 46.3750304)",2,,,,
512912600,Rue Chante Coq,residential,,True,False,30.459000000000003,"LINESTRING (6.4802016 46.3724536, 6.4803471 46.3724773, 6.480588 46.3725165)",,,,,
"[867983248, 642847107, 1090889582]",Boulevard du Canal,tertiary,30,True,False,28.977,"LINESTRING (6.4804793 46.3694553, 6.4806222 46.3695781, 6.4806666 46.3696303, 6.4806979 46.369667)",1,,,D 2005,
776478704,Avenue Jules Ferry,unclassified,,True,False,22.46,"LINESTRING (6.4836831 46.3723095, 6.4835944 46.3723476, 6.4835093 46.3723884, 6.4834735 46.3724034, 6.4834357 46.3724172)",,,,,
"[490758552, 1137204521]",Boulevard Georges Andrier,tertiary,"['30', '50']",False,False,61.531,"LINESTRING (6.4822921 46.3708878, 6.4826256 46.3708376, 6.4827658 46.3708194, 6.4830799 46.3707852)",2,,,,
1137204521,Boulevard Georges Andrier,tertiary,30,False,True,15.479000000000001,"LINESTRING (6.4822921 46.3708878, 6.4821401 46.3709105, 6.4820949 46.3709172)",2,,,,
"[24256347, 847075524]",Avenue Jules Ferry,tertiary,30,True,False,79.77600000000001,"LINESTRING (6.4819302 46.371058, 6.4819613 46.3711102, 6.4819746 46.3711305, 6.4820835 46.3712421, 6.4822792 46.3714187, 6.4825274 46.3716426)",,,,D 2005,
907376827,,tertiary,30,True,False,11.628,"LINESTRING (6.4819302 46.371058, 6.4819215 46.3710696, 6.48191 46.37108, 6.4818961 46.3710888, 6.4818801 46.3710958, 6.4818625 46.3711008, 6.481844 46.3711035, 6.4818251 46.371104, 6.4818063 46.3711021)",,roundabout,,,
907376828,,tertiary,30,True,False,2.9000000000000004,"LINESTRING (6.4819381 46.3710326, 6.4819358 46.3710455, 6.4819302 46.371058)",,roundabout,,,
776478706,Boulevard Georges Andrier,tertiary,30,True,False,17.223,"LINESTRING (6.4818862 46.3709667, 6.4819129 46.3709525, 6.4819421 46.3709411, 6.4819735 46.3709326, 6.4820063 46.3709272, 6.4820949 46.3709172)",,,,,
907376829,,tertiary,30,True,False,8.729,"LINESTRING (6.4818862 46.3709667, 6.4819044 46.3709762, 6.4819192 46.3709881, 6.48193 46.3710019, 6.4819364 46.3710169, 6.4819381 46.3710326)",,roundabout,,,
"[528880753, 936526151]",,tertiary,30,True,False,9.062000000000001,"LINESTRING (6.4817438 46.3710733, 6.4817305 46.3710561, 6.4817241 46.371037, 6.4817252 46.3710175, 6.4817293 46.3710064, 6.4817358 46.3709959)",,roundabout,,,
767964508,Place du Marché,residential,30,False,True,7.483,"LINESTRING (6.4825122 46.3729651, 6.4824479 46.3729145)",,,,,
24256287,Avenue Saint-François de Sales,tertiary,30,True,False,145.255,"LINESTRING (6.4825122 46.3729651, 6.4824532 46.3730081, 6.4824026 46.3730442, 6.4817697 46.3734793, 6.4817563 46.3734891, 6.4813982 46.3737509, 6.481378 46.3737701, 6.4813569 46.3737923, 6.4813319 46.3738261, 6.4813104 46.3738575, 6.4812959 46.3739015, 6.4812867 46.3739399)",1,,,,
"[876556777, 1126791276]",Boulevard de la Corniche,tertiary,50,False,False,18.614,"LINESTRING (6.4749686 46.3726676, 6.4751109 46.3727399, 6.4751302 46.3727498, 6.4751636 46.3727672)",2,,,,
