osmid,name,highway,maxspeed,junction,oneway,reversed,length,geometry,lanes,ref,bridge,width,access,tunnel
"[452270218, 25414373, 255664557]",Rue Sarraute,residential,30,,True,False,198.03400000000002,"LINESTRING (-0.5069027 43.8895601, -0.5068524 43.8896569, -0.5068254 43.8897329, -0.5067264 43.8900451, -0.5066627 43.8901549, -0.5065762 43.890356, -0.5064496 43.8906451, -0.5063598 43.8908401, -0.5063334 43.8909692, -0.5062642 43.891113, -0.5061705 43.8912559)",,,,,,
25415306,Rue Saint-Vincent-de-Paul,unclassified,30,,True,False,95.102,"LINESTRING (-0.4992628 43.8903397, -0.4992637 43.8903202, -0.4992993 43.8895399, -0.4993021 43.8894849)",,,,,,
44183031,Rue Augustin Lesbazeilles,residential,30,,True,False,69.439,"LINESTRING (-0.4984139 43.8902153, -0.4988837 43.8902896, -0.4990192 43.890311, -0.4992628 43.8903397)",1,,,,,
44183032,Rue Augustin Lesbazeilles,residential,30,,True,False,51.378,"LINESTRING (-0.4984139 43.8902153, -0.498387 43.8902109, -0.4977886 43.8901132)",1,,,,,
44183033,Rue Augustin Lesbazeilles,residential,30,,False,False,51.529,"LINESTRING (-0.4977886 43.8901132, -0.4971603 43.8900146)",,,,,,
25414375,Rue Porte d'Aire,residential,30,,True,False,54.559,"LINESTRING (-0.4977886 43.8901132, -0.4979078 43.8897136, -0.4979317 43.8896335)",1,,,,,
44183033,Rue Augustin Lesbazeilles,residential,30,,False,True,6.106,"LINESTRING (-0.4970872 43.8899991, -0.4971603 43.8900146)",,,,,,
693401064,Allées Brouchet,residential,30,,False,False,8.778,"LINESTRING (-0.4979317 43.8896335, -0.4980403 43.8896232)",2,,,,,
583958396,Allées Brouchet,residential,30,,False,True,86.141,"LINESTRING (-0.4979317 43.8896335, -0.4970868 43.8897491, -0.4970635 43.8897528, -0.4970399 43.8897565, -0.4970068 43.8897618, -0.4968766 43.8897815)",2,,,,,
164832373,Allées Brouchet,residential,30,,False,False,57.174,"LINESTRING (-0.4985985 43.8895701, -0.4993021 43.8894849)",2,,,,,
25414376,Rue Nationale,residential,30,,True,False,73.25200000000001,"LINESTRING (-0.4985985 43.8895701, -0.4985796 43.8896362, -0.4984139 43.8902153)",1,,,,,
164832373,Allées Brouchet,residential,30,,False,True,45.119,"LINESTRING (-0.4985985 43.8895701, -0.4982618 43.8896021, -0.4980403 43.8896232)",2,,,,,
48211667,Rue du Mirail,living_street,20,,True,False,64.6,"LINESTRING (-0.4999219 43.8903778, -0.4998647 43.8909573)",,,,,,
25414561,Rue Martinon,unclassified,30,,True,False,105.175,"LINESTRING (-0.4996267 43.8876604, -0.4995945 43.8876525, -0.4983835 43.8873573)",,,,,,
"[799371921, 52067686, 183969119]","['Place Saint-Roch', 'Rue Léon des Landes']","['unclassified', 'living_street']","['20', '30']",,True,False,197.689,"LINESTRING (-0.4996267 43.8876604, -0.4996222 43.8880188, -0.4996089 43.8880905, -0.4996058 43.8881887, -0.4996121 43.8882381, -0.4996216 43.8883133, -0.4996252 43.8883925, -0.4996314 43.8886462, -0.4996352 43.8887796, -0.4995789 43.8889648, -0.4995611 43.889036, -0.4994984 43.8892811, -0.4994652 43.8894253)",,,,,,
"[25414562, 240487526, 240487528, 240487529, 240487531]",Rue Claude Dépruneaux,living_street,20,,False,False,236.15399999999997,"LINESTRING (-0.4983835 43.8873573, -0.4982754 43.887757, -0.4983455 43.8877889, -0.4985192 43.8881558, -0.4985552 43.8882316, -0.4985164 43.8886388, -0.4984646 43.88872, -0.4984464 43.8887542, -0.4984073 43.8888081, -0.4983807 43.8888918, -0.498324 43.8889504, -0.4983114 43.8889634, -0.4982831 43.8889925, -0.4982082 43.8890873, -0.4981452 43.8893598)",2,,,,,building_passage
164832393,Rue Martinon,unclassified,30,,True,False,109.72,"LINESTRING (-0.4983835 43.8873573, -0.4982878 43.8873343, -0.498222 43.8873185, -0.4970848 43.8870449)",,,,,,
298802277,Rue du Général Lasserre,tertiary,30,,True,False,76.819,"LINESTRING (-0.5035149 43.8880857, -0.5034845 43.8881222, -0.5030439 43.8886502, -0.5030199 43.8886773)",1,,,,,
"[46348242, 46348244, 25414564]",Rue Batelière,unclassified,30,,True,False,141.745,"LINESTRING (-0.5049536 43.8888263, -0.5049144 43.8888066, -0.5048584 43.888778, -0.504718 43.8887065, -0.5045819 43.8886372, -0.5042021 43.8884345, -0.5040228 43.8883561, -0.5035636 43.8881102, -0.5035149 43.8880857)",1,,,,,yes
"[45016795, 45672391]",Rue Charles Despiau,tertiary,30,,True,False,115.66,"LINESTRING (-0.5049536 43.8888263, -0.5050942 43.8887131, -0.5051797 43.8886656, -0.5053962 43.8885454, -0.5056106 43.8884339, -0.5058596 43.8883309, -0.5059596 43.8882928, -0.5059925 43.8882803, -0.5060251 43.8882468, -0.5060329 43.8882314, -0.5060433 43.8882111, -0.5060507 43.8881943, -0.5060553 43.8881837)",1,C,,,,
25415301,Place Saint-Roch,living_street,20,,True,False,58.567,"LINESTRING (-0.4994652 43.8894253, -0.4995421 43.8894283, -0.5001449 43.8893757, -0.5001707 43.8893477)",,,,,,
"[1182639264, 799371923, 164832373]",Allées Brouchet,"['living_street', 'residential']","['20', '30']",,False,True,14.69,"LINESTRING (-0.4994652 43.8894253, -0.4993827 43.8894532, -0.4993442 43.889471, -0.4993269 43.8894781, -0.4993021 43.8894849)",2,,,,,
45018822,Rue Henri Thiébaud,living_street,30,,True,False,27.391,"LINESTRING (-0.5021571 43.8907591, -0.5020025 43.8905394)",,,,,,
25415549,Rue de l'Asile,living_street,30,,False,False,39.34,"LINESTRING (-0.5020025 43.8905394, -0.5021765 43.8904874, -0.5022168 43.8904741, -0.5022525 43.8904306, -0.5023966 43.8903879, -0.5024265 43.8903791)",,,,,,
45018822,Rue Henri Thiébaud,living_street,30,,True,False,37.778999999999996,"LINESTRING (-0.5020025 43.8905394, -0.5017946 43.8902549, -0.5017828 43.8902388)",,,,,,
25415549,Rue de l'Asile,living_street,30,,False,True,39.34,"LINESTRING (-0.5024265 43.8903791, -0.5023966 43.8903879, -0.5022525 43.8904306, -0.5022168 43.8904741, -0.5021765 43.8904874, -0.5020025 43.8905394)",,,,,,
871927171,Rue Montluc,unclassified,30,,True,False,10.853,"LINESTRING (-0.5005446 43.8883346, -0.5004874 43.8883515, -0.5004378 43.8883907)",,,,,,
"[50062809, 1041660634, 51275175]","['Avenue Sadi Carnot', 'Rue Montluc']","['unclassified', 'tertiary']","['30', '50']",,True,False,130.554,"LINESTRING (-0.5005446 43.8883346, -0.5004829 43.8883322, -0.5004729 43.8883248, -0.5004655 43.8883192, -0.5004574 43.8883085, -0.5003992 43.8880515, -0.5003573 43.8879211, -0.5003143 43.887813, -0.5003063 43.8877944, -0.5002398 43.8876392, -0.5001609 43.8874991, -0.5001531 43.8874861, -0.5001505 43.8874817, -0.5001092 43.887243)",1,C,,,,
44156096,Rue Léon Gambetta,tertiary,30,,True,False,78.19800000000001,"LINESTRING (-0.5004378 43.8883907, -0.5004503 43.8884167, -0.5005148 43.888542, -0.5008214 43.889037)",1,C,,,,
"[164886366, 1111577374]",Rue Léon Gambetta,tertiary,30,,True,False,86.142,"LINESTRING (-0.5008214 43.889037, -0.5010164 43.8893707, -0.5010578 43.8894416, -0.5010812 43.8895046, -0.5011384 43.8897231, -0.501149 43.8897706)",1,C,,,,
255363626,Rue du Maréchal Bosquet,tertiary,30,,True,False,93.244,"LINESTRING (-0.5042294 43.8894806, -0.5043375 43.8893975, -0.5045444 43.889226, -0.5046212 43.8891669, -0.5047443 43.889041, -0.5048267 43.8889537, -0.5049536 43.8888263)",1,,,,,
"[304766035, 25498054]",Impasse Molière,living_street,20,,False,True,30.592999999999996,"LINESTRING (-0.5020515 43.8925635, -0.5018872 43.8923607, -0.501859 43.8923259)",,,,,,
25383500,Rue Robert Wlérick,living_street,20,,True,False,36.838,"LINESTRING (-0.5009739 43.8927235, -0.5010333 43.8927004, -0.5010685 43.8926886, -0.5011323 43.8926651, -0.5013775 43.8925651)",,,,,,
"[25383683, 256952749]",Rue de la Madeleine,living_street,20,,True,False,62.4,"LINESTRING (-0.5009739 43.8927235, -0.5008933 43.8926702, -0.5008707 43.892656, -0.5008022 43.8922416, -0.5008005 43.8922315, -0.5007951 43.8921985)",,,,,,
25384175,Avenue Jean de Lattre de Tassigny,tertiary,50,,False,False,89.179,"LINESTRING (-0.4972098 43.8925764, -0.4972017 43.8926486, -0.4971204 43.8932489, -0.4971274 43.8932912, -0.4971311 43.8933134, -0.4971353 43.8933247, -0.497153 43.8933728)",2,C,,,,
"[25415304, 461970340, 25384175]","['Avenue Jean de Lattre de Tassigny', 'Boulevard Delamarre', 'Pont Delamarre']",tertiary,50,,False,True,182.326,"LINESTRING (-0.4972098 43.8925764, -0.4972859 43.8920937, -0.4973622 43.8915832, -0.4973696 43.8915634, -0.4974001 43.8914973, -0.4974072 43.8914852, -0.4974204 43.8914626, -0.4974462 43.8914323, -0.497456 43.8914227, -0.4974838 43.8913956, -0.4975181 43.891365, -0.4975451 43.891341, -0.4978099 43.8911052, -0.4978279 43.8910892, -0.4978391 43.891077, -0.4978564 43.8910581)",2,C,yes,,,
28126922,Rue des Remparts,residential,30,,True,False,149.28899999999996,"LINESTRING (-0.4972098 43.8925764, -0.4972756 43.8925782, -0.4980478 43.892599, -0.4980407 43.8926372, -0.4980171 43.8927635, -0.4980037 43.8928347, -0.4979423 43.8931848, -0.4979277 43.893268, -0.4979179 43.8932991, -0.4979081 43.8933301)",,,,,,
44506098,Rue André Cadillon,residential,50,,False,False,42.152,"LINESTRING (-0.4972098 43.8925764, -0.4971577 43.8925816, -0.497145 43.8925829, -0.4966887 43.8926282)",,,,,,
25344059,Rue Victor Hugo,secondary,50,,True,False,60.703,"LINESTRING (-0.4979081 43.8933301, -0.4973488 43.8933582, -0.4973223 43.8933595, -0.4972892 43.8933612, -0.497153 43.8933728)",,D 932,,,,
363494296,Rue Victor Hugo,secondary,50,,False,True,61.589,"LINESTRING (-0.4979081 43.8933301, -0.4980212 43.893321, -0.498672 43.8932689)",,D 932,,,,
44288535,Rue Saint-Étienne,residential,30,,False,False,52.933,"LINESTRING (-0.5061739 43.8872615, -0.5061529 43.8867857)",,,,,,
44288535,Rue Saint-Étienne,residential,30,,False,True,54.741,"LINESTRING (-0.5061739 43.8872615, -0.5061773 43.8876714, -0.5061588 43.8877527)",,,,,,
48168839,Rue Cel le Gaucher,residential,30,,True,False,98.428,"LINESTRING (-0.5061739 43.8872615, -0.506841 43.8872313, -0.5068006 43.8868289)",1,,,,,
44288535,Rue Saint-Étienne,residential,30,,False,False,54.741,"LINESTRING (-0.5061588 43.8877527, -0.5061773 43.8876714, -0.5061739 43.8872615)",,,,,,
256022359,Impasse Rigole,residential,,,False,True,36.53,"LINESTRING (-0.5067128 43.8878369, -0.5067623 43.8881351, -0.5067669 43.8881631)",,,,,,
44288535,Rue Saint-Étienne,residential,30,,False,True,52.933,"LINESTRING (-0.5061529 43.8867857, -0.5061739 43.8872615)",,,,,,
25374345,Rue Paul Dorian,residential,30,,True,False,58.16,"LINESTRING (-0.5061529 43.8867857, -0.5057453 43.8867804, -0.5054273 43.8867853)",,,,,,
25374345,Rue Paul Dorian,residential,30,,True,False,79.746,"LINESTRING (-0.5054273 43.8867853, -0.5045014 43.8867764, -0.5044323 43.8867757)",,,,,,
44506752,Rue André Cadillon,residential,30,,True,False,15.878,"LINESTRING (-0.4966887 43.8926282, -0.4964908 43.8926353)",,,,,,
44506098,Rue André Cadillon,residential,50,,False,True,42.152,"LINESTRING (-0.4966887 43.8926282, -0.497145 43.8925829, -0.4971577 43.8925816, -0.4972098 43.8925764)",,,,,,
"[97528068, 812943844]",Rue Léon Gambetta,living_street,20,,True,False,18.884999999999998,"LINESTRING (-0.5012796 43.891093, -0.5013415 43.8911686, -0.5013993 43.8912393)",,,,,,
"[583958401, 45019370]",Avenue Aristide Briand,tertiary,30,,True,False,129.504,"LINESTRING (-0.5012796 43.891093, -0.5012382 43.8911206, -0.5012263 43.8911295, -0.5012056 43.891145, -0.5011984 43.8911504, -0.5010485 43.8912158, -0.500948 43.891253, -0.5006241 43.8913185, -0.5003481 43.891361, -0.5001416 43.8913685, -0.4999558 43.8913693, -0.4997539 43.8913549)",,C,,,,
45019450,Impasse Cazaillas,residential,30,,False,False,55.985,"LINESTRING (-0.5008602 43.8907665, -0.5007105 43.8907792, -0.5006639 43.8906369, -0.5003919 43.8906314, -0.5003626 43.8906308, -0.500319 43.8906309)",,,,,,
"[44156086, 44156087]","['Rue Henri Villenave', 'Rue Cazaillas']",residential,30,,True,False,69.17099999999999,"LINESTRING (-0.500319 43.8906309, -0.5002998 43.8909169, -0.5002906 43.8909333, -0.500273 43.8909507, -0.5002482 43.8909599, -0.5002165 43.8909606, -0.5000752 43.8909604, -0.4998647 43.8909573)",,,,,,
45019450,Impasse Cazaillas,residential,30,,False,True,55.985,"LINESTRING (-0.500319 43.8906309, -0.5003626 43.8906308, -0.5003919 43.8906314, -0.5006639 43.8906369, -0.5007105 43.8907792, -0.5008602 43.8907665)",,,,,,
45103481,Place Abbé Bordes,living_street,20,,True,False,36.511,"LINESTRING (-0.501018 43.8930503, -0.5010112 43.8930069, -0.5009739 43.8927235)",,,,,,
363494296,Rue Victor Hugo,secondary,50,,False,False,67.41199999999999,"LINESTRING (-0.501018 43.8930503, -0.5009238 43.8930601, -0.5001853 43.8931366)",,D 932,,,,
363494296,Rue Victor Hugo,secondary,50,,False,True,26.552000000000003,"LINESTRING (-0.501018 43.8930503, -0.5012425 43.8930301, -0.5012723 43.8930274, -0.5012934 43.8930255, -0.5013468 43.8930207)",,D 932,,,,
25389625,Rue Lacataye,residential,20,,False,True,6.701,"LINESTRING (-0.499749 43.8923551, -0.4997013 43.8923056)",,,,,,
25498055,Rue Lacataye,living_street,20,,False,True,30.184,"LINESTRING (-0.499749 43.8923551, -0.4997653 43.8926263)",,,,,,
255360869,Rue Lacataye,living_street,20,,False,False,85.69900000000001,"LINESTRING (-0.499749 43.8923551, -0.4998518 43.8923389, -0.5001133 43.8922974, -0.5002284 43.8922791, -0.5005993 43.8922146, -0.500697 43.8922066, -0.5007951 43.8921985)",,,,,,
45103482,Place Marguerite de Navarre,living_street,20,,False,True,28.598,"LINESTRING (-0.4989547 43.8924099, -0.4989566 43.8924642, -0.4989638 43.892667)",,,,,,
25498055,Rue Lacataye,living_street,20,,False,False,30.184,"LINESTRING (-0.4997653 43.8926263, -0.499749 43.8923551)",,,,,,
45103734,Rue Gaston Phoebus,living_street,20,,False,True,7.436,"LINESTRING (-0.4997653 43.8926263, -0.499858 43.8926232)",,,,,,
45103734,Rue Gaston Phoebus,living_street,20,,False,False,64.489,"LINESTRING (-0.4997653 43.8926263, -0.4996272 43.8926458, -0.4989913 43.8926656, -0.4989638 43.892667)",,,,,,
45103478,Rue des Musées,living_street,20,,False,True,64.199,"LINESTRING (-0.4989638 43.892667, -0.4989629 43.8932072, -0.4989653 43.8932263, -0.4989675 43.8932442)",,,,,,
45103479,Rue Jeanne d'Albret,living_street,20,,False,True,89.662,"LINESTRING (-0.4989638 43.892667, -0.4989361 43.8926678, -0.4986691 43.8926751, -0.4986731 43.8932238, -0.498672 43.8932689)",,,,,,
45103482,Place Marguerite de Navarre,living_street,20,,False,False,28.598,"LINESTRING (-0.4989638 43.892667, -0.4989566 43.8924642, -0.4989547 43.8924099)",,,,,,
45103734,Rue Gaston Phoebus,living_street,20,,False,True,64.489,"LINESTRING (-0.4989638 43.892667, -0.4989913 43.8926656, -0.4996272 43.8926458, -0.4997653 43.8926263)",,,,,,
45103478,Rue des Musées,living_street,20,,False,False,64.199,"LINESTRING (-0.4989675 43.8932442, -0.4989653 43.8932263, -0.4989629 43.8932072, -0.4989638 43.892667)",,,,,,
363494296,Rue Victor Hugo,secondary,50,,False,False,23.837,"LINESTRING (-0.4989675 43.8932442, -0.4988168 43.8932563, -0.498672 43.8932689)",,D 932,,,,
363494296,Rue Victor Hugo,secondary,50,,False,True,98.31599999999999,"LINESTRING (-0.4989675 43.8932442, -0.4996051 43.89319, -0.4999393 43.8931604, -0.5000476 43.8931499, -0.5001853 43.8931366)",,D 932,,,,
45103479,Rue Jeanne d'Albret,living_street,20,,False,False,89.662,"LINESTRING (-0.498672 43.8932689, -0.4986731 43.8932238, -0.4986691 43.8926751, -0.4989361 43.8926678, -0.4989638 43.892667)",,,,,,
363494296,Rue Victor Hugo,secondary,50,,False,False,61.589,"LINESTRING (-0.498672 43.8932689, -0.4980212 43.893321, -0.4979081 43.8933301)",,D 932,,,,
363494296,Rue Victor Hugo,secondary,50,,False,True,23.837,"LINESTRING (-0.498672 43.8932689, -0.4988168 43.8932563, -0.4989675 43.8932442)",,D 932,,,,
25408721,Rue Henri Duparc,residential,50,,True,False,10.927,"LINESTRING (-0.5054176 43.8939672, -0.5054058 43.8940651)",,,,,,
45253863,Rue Maubec,residential,30,,True,False,152.8,"LINESTRING (-0.5001853 43.8931366, -0.5001913 43.8931755, -0.5002582 43.893594, -0.5002789 43.8936162, -0.5003074 43.8936324, -0.5003422 43.8936456, -0.5003803 43.893654, -0.5014908 43.8935787)",,,,,,
363494296,Rue Victor Hugo,secondary,50,,False,False,98.316,"LINESTRING (-0.5001853 43.8931366, -0.5000476 43.8931499, -0.4999393 43.8931604, -0.4996051 43.89319, -0.4989675 43.8932442)",,D 932,,,,
363494296,Rue Victor Hugo,secondary,50,,False,True,67.41199999999999,"LINESTRING (-0.5001853 43.8931366, -0.5009238 43.8930601, -0.501018 43.8930503)",,D 932,,,,
45332174,Rue du Mamelon Vert,residential,50,,False,True,60.035,"LINESTRING (-0.4967952 43.8914468, -0.4967139 43.8916931, -0.4966838 43.8918817, -0.4965525 43.8918609)",,,,,,
45332173,Rue du Mamelon Vert,residential,50,,False,False,137.543,"LINESTRING (-0.4965525 43.8918609, -0.4965402 43.8918324, -0.4963519 43.8917374, -0.4962622 43.891688, -0.4959164 43.8914876, -0.4958956 43.8914756, -0.4957921 43.8914335, -0.4956774 43.8913988, -0.4952933 43.8912921, -0.4952534 43.891273, -0.4952335 43.8912514, -0.4952385 43.8912262, -0.4952751 43.8911687)",,,,,,
45332173,Rue du Mamelon Vert,residential,50,,False,True,86.789,"LINESTRING (-0.4965525 43.8918609, -0.496566 43.891892, -0.4964719 43.892448, -0.4964894 43.8926209, -0.4964898 43.8926256, -0.4964908 43.8926353)",,,,,,
45332174,Rue du Mamelon Vert,residential,50,,False,False,60.035,"LINESTRING (-0.4965525 43.8918609, -0.4966838 43.8918817, -0.4967139 43.8916931, -0.4967952 43.8914468)",,,,,,
45332173,Rue du Mamelon Vert,residential,50,,False,False,86.789,"LINESTRING (-0.4964908 43.8926353, -0.4964898 43.8926256, -0.4964894 43.8926209, -0.4964719 43.892448, -0.496566 43.891892, -0.4965525 43.8918609)",,,,,,
45349306,Impasse des Capucins,living_street,,,False,False,14.103,"LINESTRING (-0.4981452 43.8893598, -0.4983203 43.8893471)",,,,,,
240487531,Rue Claude Dépruneaux,living_street,20,,False,False,20.317,"LINESTRING (-0.4981452 43.8893598, -0.498045 43.8894845, -0.4980362 43.8894954, -0.4980181 43.8895179)",2,,,,,
"[25414562, 240487526, 240487528, 240487529, 240487531]",Rue Claude Dépruneaux,living_street,20,,False,True,236.15400000000002,"LINESTRING (-0.4981452 43.8893598, -0.4982082 43.8890873, -0.4982831 43.8889925, -0.4983114 43.8889634, -0.498324 43.8889504, -0.4983807 43.8888918, -0.4984073 43.8888081, -0.4984464 43.8887542, -0.4984646 43.88872, -0.4985164 43.8886388, -0.4985552 43.8882316, -0.4985192 43.8881558, -0.4983455 43.8877889, -0.4982754 43.887757, -0.4983835 43.8873573)",2,,,,,building_passage
25400316,Rue de la Croix Blanche,tertiary,30,,False,True,11.843,"LINESTRING (-0.4980181 43.8895179, -0.4980309 43.8895786, -0.4980403 43.8896232)",,C,,,,
164832383,Rue de la Croix Blanche,tertiary,30,,True,False,103.33800000000001,"LINESTRING (-0.4980181 43.8895179, -0.4979593 43.8894856, -0.4970916 43.889009, -0.4970426 43.8889951, -0.4969757 43.888976)",,C,,,,
240487531,Rue Claude Dépruneaux,living_street,20,,False,True,20.317,"LINESTRING (-0.4980181 43.8895179, -0.4980362 43.8894954, -0.498045 43.8894845, -0.4981452 43.8893598)",2,,,,,
693401064,Allées Brouchet,residential,30,,False,True,8.778,"LINESTRING (-0.4980403 43.8896232, -0.4979317 43.8896335)",2,,,,,
25400316,Rue de la Croix Blanche,tertiary,30,,False,False,11.843,"LINESTRING (-0.4980403 43.8896232, -0.4980309 43.8895786, -0.4980181 43.8895179)",,C,,,,
164832373,Allées Brouchet,residential,30,,False,False,45.119,"LINESTRING (-0.4980403 43.8896232, -0.4982618 43.8896021, -0.4985985 43.8895701)",2,,,,,
45349306,Impasse des Capucins,living_street,,,False,True,14.103,"LINESTRING (-0.4983203 43.8893471, -0.4981452 43.8893598)",,,,,,
25419750,Rue Pierre et Marie Curie,unclassified,30,,False,True,45.440999999999995,"LINESTRING (-0.5033961 43.8889946, -0.5033413 43.8889576, -0.5032998 43.8889326, -0.5030356 43.8887388, -0.5029917 43.8887084)",,,,,,
45353067,Rue Pierre et Marie Curie,unclassified,30,,True,False,85.948,"LINESTRING (-0.5033961 43.8889946, -0.5035131 43.8890565, -0.5038412 43.8892628, -0.5042129 43.8894711, -0.5042294 43.8894806)",1,,,,,
255678111,Rue du Général Lasserre,tertiary,30,,True,False,4.131,"LINESTRING (-0.5030199 43.8886773, -0.5029917 43.8887084)",,,,,,
45352309,Rue Cherche-Midi,residential,30,,True,False,42.647000000000006,"LINESTRING (-0.5030199 43.8886773, -0.5029956 43.888666, -0.5028991 43.8886234, -0.5026948 43.8885686, -0.5025263 43.8885434)",,,,,,
255678111,Rue du Général Lasserre,tertiary,30,,True,False,11.338000000000001,"LINESTRING (-0.5025941 43.8889701, -0.5025588 43.8889907, -0.5024834 43.8890336)",,,,,,
45352309,Rue Cherche-Midi,residential,30,,True,False,109.41499999999999,"LINESTRING (-0.5025263 43.8885434, -0.5022753 43.8885201, -0.5017698 43.8885237, -0.5011894 43.888533, -0.5011632 43.8885334)",,,,,,
45352313,Rue Croix du Bouquet,residential,30,,True,False,47.943,"LINESTRING (-0.5025263 43.8885434, -0.5025184 43.8886026, -0.5025438 43.8887622, -0.5025773 43.8889008, -0.5025941 43.8889701)",1,,,,,
25413715,Rue Montluc,unclassified,30,,True,False,62.428,"LINESTRING (-0.5011632 43.8885334, -0.5010811 43.8884021, -0.5009935 43.8883556, -0.5007671 43.8882954, -0.5006131 43.8883225, -0.5005446 43.8883346)",,,,,,
45352679,Place Joseph Pancaut,residential,30,,True,False,20.311999999999998,"LINESTRING (-0.5027039 43.8891903, -0.5025834 43.8891886, -0.5025579 43.8891906, -0.5025197 43.8891991, -0.5024621 43.8892242)",,,,,,
170751442,Place Joseph Pancaut,tertiary,30,,True,False,24.816,"LINESTRING (-0.5027039 43.8891903, -0.5025698 43.8890951, -0.5024834 43.8890336)",,,,,,
45352681,Place Joseph Pancaut,tertiary,30,,True,False,21.189999999999998,"LINESTRING (-0.5031076 43.8897482, -0.5031684 43.8897969, -0.5032318 43.8898441, -0.5032645 43.8898578, -0.5033064 43.8898687)",1,,,,,
255188336,Place Joseph Pancaut,tertiary,30,,True,False,15.468,"LINESTRING (-0.5031076 43.8897482, -0.5031209 43.8898084, -0.5031378 43.8898856)",,,,,,
45353984,Rue Léon Lalanne,residential,30,,True,False,192.535,"LINESTRING (-0.5015805 43.8871181, -0.5017812 43.8871805, -0.5019671 43.8872383, -0.5020823 43.8872742, -0.5028353 43.8875085, -0.5031971 43.887621, -0.5037107 43.887837, -0.5037514 43.8878541)",1,,,,,
298802277,Rue du Général Lasserre,tertiary,30,,True,False,31.976999999999997,"LINESTRING (-0.5037514 43.8878541, -0.5037371 43.8878669, -0.5035149 43.8880857)",1,,,,,
45441572,Rue Frédéric Bastiat,tertiary,30,,True,False,53.019000000000005,"LINESTRING (-0.5012072 43.8902453, -0.5012239 43.8902716, -0.5012317 43.8902839, -0.5012579 43.8903064, -0.5013096 43.8903323, -0.5013566 43.8903408, -0.5014271 43.8903339, -0.5015702 43.8902966, -0.5017828 43.8902388)",1,C,,,,
"[49414448, 583958393, 881760391, 881958287]",Rue Léon Gambetta,tertiary,30,,True,False,94.69900000000001,"LINESTRING (-0.5012072 43.8902453, -0.5012057 43.8902723, -0.5011992 43.8903928, -0.5011941 43.8904772, -0.5012126 43.8907189, -0.5012216 43.8907942, -0.5012331 43.8908895, -0.5012721 43.8910604, -0.5012796 43.891093)",1,C,,,,
44183033,Rue Augustin Lesbazeilles,residential,30,,False,False,6.106,"LINESTRING (-0.4971603 43.8900146, -0.4970872 43.8899991)",,,,,,
44183033,Rue Augustin Lesbazeilles,residential,30,,False,True,51.529,"LINESTRING (-0.4971603 43.8900146, -0.4977886 43.8901132)",,,,,,
45477714,Rue Augustin Lesbazeilles,residential,30,,False,False,5.247,"LINESTRING (-0.4971603 43.8900146, -0.4971247 43.8900542)",,,,,,
45477714,Rue Augustin Lesbazeilles,residential,30,,False,True,5.247,"LINESTRING (-0.4971247 43.8900542, -0.4971603 43.8900146)",,,,,,
"[256022360, 256021907]",Place Pompet,residential,,,False,True,17.044,"LINESTRING (-0.5063357 43.888086, -0.5062958 43.8881322, -0.5063077 43.8882062, -0.5063116 43.8882304)",,,,,,
25498176,Rue d'Alsace Lorraine,secondary,50,,False,False,37.246,"LINESTRING (-0.5063116 43.8882304, -0.5066538 43.8881798, -0.5067669 43.8881631)",2,C,,,,
"[25498176, 1111577380]","[""Boulevard d'Auribeau"", ""Rue d'Alsace Lorraine""]",secondary,50,,False,True,21.792,"LINESTRING (-0.5063116 43.8882304, -0.5062621 43.8882368, -0.5062125 43.8882329, -0.5061344 43.8882129, -0.5060553 43.8881837)",2,C,,,,
"[256022360, 256021907]",Place Pompet,residential,,,False,False,17.044,"LINESTRING (-0.5063116 43.8882304, -0.5063077 43.8882062, -0.5062958 43.8881322, -0.5063357 43.888086)",,,,,,
"[795767597, 813166365]",Boulevard Ferdinand de Candau,tertiary,"['50', '30']",,False,False,150.24999999999997,"LINESTRING (-0.505456 43.8917109, -0.5053993 43.8916921, -0.505374 43.8916856, -0.5052027 43.8916278, -0.5048087 43.8914921, -0.5046084 43.8914138, -0.5043468 43.8912913, -0.5043387 43.8912875, -0.5042312 43.8912372, -0.5039071 43.8910681, -0.5038839 43.891056, -0.5038408 43.8910332)",2,C,,,,
"[1111577378, 25412428, 813166365]",Boulevard Ferdinand de Candau,tertiary,50,,False,True,126.592,"LINESTRING (-0.505456 43.8917109, -0.5057069 43.8917954, -0.5060037 43.8918953, -0.5061358 43.8919368, -0.5067865 43.8921531, -0.5068273 43.8921667, -0.5068905 43.8921877)",,C,,,,
25408715,Rue de la Pépinière,residential,,,True,False,126.57399999999998,"LINESTRING (-0.5026317 43.8948244, -0.5027014 43.8947995, -0.5027668 43.8947992, -0.5038019 43.8947939, -0.5041526 43.894795, -0.5041754 43.8947951, -0.5041814 43.8947951, -0.5042032 43.8947952)",,,,,,
25400754,Rue Jean de la Hourtique,residential,50,,False,False,19.973,"LINESTRING (-0.4954545 43.8867543, -0.4952062 43.8867698)",2,,,,,
25400754,Rue Jean de la Hourtique,residential,50,,False,True,104.36099999999999,"LINESTRING (-0.4954545 43.8867543, -0.4955936 43.8867376, -0.4956582 43.8867424, -0.4957128 43.8867674, -0.4959479 43.8870585, -0.4959529 43.8871194, -0.4959049 43.8871755, -0.4958039 43.8872125, -0.4956267 43.8872399, -0.4955605 43.8872876)",2,,,,,
