osmid,oneway,lanes,ref,highway,reversed,length,name,maxspeed,geometry,junction,tunnel
"[279333831, 231620407]",False,,,residential,False,217.552,"['Place Paul Valéry', ""Allée de l'Épi""]",,"LINESTRING (4.0882869 43.5583144, 4.0883063 43.55829, 4.088331 43.5582591, 4.0883848 43.5581916, 4.0884317 43.5581326, 4.0884804 43.5580715, 4.0887653 43.5577139, 4.0887885 43.5576847, 4.0888101 43.5576576, 4.0888414 43.5576183, 4.0889795 43.557445, 4.0889954 43.557425, 4.0890112 43.5574051, 4.0891021 43.557291, 4.0890622 43.5572547, 4.0885587 43.5570475, 4.0884448 43.5571697, 4.0882522 43.5570888)",,
"[279320058, 279320059, 359547197]",False,,,"['residential', 'living_street']",False,166.66400000000004,Rue Frédéric Mistral,20,"LINESTRING (4.0882869 43.5583144, 4.0883389 43.5583503, 4.0883743 43.5583928, 4.0883979 43.558431, 4.0883971 43.5584727, 4.0883817 43.5585538, 4.0883697 43.5585716, 4.0883509 43.5585957, 4.0881729 43.558834, 4.0881547 43.5588967, 4.0881747 43.5589631, 4.0882531 43.5590183, 4.0882975 43.5590373, 4.088323 43.5590482, 4.088452 43.5591034, 4.0885256 43.5591349, 4.0886267 43.5591782, 4.0886501 43.5591882, 4.0888215 43.5592616, 4.0888946 43.5592929, 4.0889233 43.5593051, 4.0889582 43.5593201, 4.0890142 43.559344, 4.0890407 43.5593554, 4.0890872 43.5593753)",,building_passage
359547197,False,,,residential,True,116.527,Rue Frédéric Mistral,,"LINESTRING (4.0882869 43.5583144, 4.0879167 43.5581678, 4.0877668 43.558106, 4.0876747 43.5580687, 4.0875538 43.5580187, 4.0871674 43.5578588, 4.0870266 43.5578006)",,
66679057,False,,,residential,True,7.842,Impasse Saint-Augustin,,"LINESTRING (4.0844563 43.5592468, 4.0844077 43.5593079)",,
36937393,True,,,residential,False,52.49699999999999,Rue du Port,30,"LINESTRING (4.0844563 43.5592468, 4.0849424 43.5594386, 4.084992 43.5594415, 4.0850399 43.5594373)",,
231748360,True,1,D 62E1,secondary,False,42.111000000000004,,50,"LINESTRING (4.091208 43.563189, 4.0914651 43.563237, 4.0915012 43.5632512, 4.0915829 43.5632902, 4.0916557 43.5633577)",,
359822267,True,2,D 62E1,secondary,False,118.674,Avenue Maréchal Leclerc,50,"LINESTRING (4.0916557 43.5633577, 4.0915159 43.5633685, 4.0905258 43.5634448, 4.0901911 43.5634706)",,
962886215,False,,,residential,False,37.858000000000004,Allée des Goélands,50,"LINESTRING (4.0916557 43.5633577, 4.0916884 43.5633948, 4.0917138 43.5634151, 4.0918459 43.5635502, 4.0919495 43.5636214)",,
"[962884257, 359822267]",True,"['2', '4']",D 62E1,secondary,False,274.353,Avenue Maréchal Leclerc,50,"LINESTRING (4.0901911 43.5634706, 4.0876394 43.5636432, 4.086801 43.5637013)",,
962886214,False,3,,residential,True,12.359,Allée des Goélands,50,"LINESTRING (4.0920811 43.5636785, 4.0919495 43.5636214)",,
66666894,False,,,residential,True,88.868,Allée des Loriots,,"LINESTRING (4.0886967 43.5647508, 4.0886132 43.5646932, 4.088448 43.5646161, 4.0877505 43.5643455)",,
66666894,False,,,residential,False,94.369,Allée des Loriots,,"LINESTRING (4.0870081 43.5641271, 4.0871081 43.5639971, 4.0871389 43.5639896, 4.0871927 43.5639989, 4.0872597 43.5639934, 4.0877939 43.5642005, 4.0877505 43.5643455)",,
429945157,True,,,residential,False,16.051,Avenue de Melgueil,50,"LINESTRING (4.0866818 43.5626804, 4.0865829 43.5628057)",,
962044552,False,,,residential,True,55.051,Allée André Malraux,,"LINESTRING (4.0866818 43.5626804, 4.0867431 43.5627121, 4.0868157 43.5627424, 4.0872701 43.5629317)",,
279370670,False,,,residential,False,131.978,Allée André Malraux,,"LINESTRING (4.0907929 43.5629763, 4.0913305 43.5629347, 4.0914105 43.5629198, 4.0914454 43.5628945, 4.0914413 43.5628603, 4.091392 43.5628247, 4.0910576 43.5627072, 4.0910227 43.5627131, 4.090957 43.5627429, 4.0908154 43.5629198, 4.0907929 43.5629763)",,
279370670,False,,,residential,True,131.978,Allée André Malraux,,"LINESTRING (4.0907929 43.5629763, 4.0908154 43.5629198, 4.090957 43.5627429, 4.0910227 43.5627131, 4.0910576 43.5627072, 4.091392 43.5628247, 4.0914413 43.5628603, 4.0914454 43.5628945, 4.0914105 43.5629198, 4.0913305 43.5629347, 4.0907929 43.5629763)",,
279370670,False,,,residential,True,52.112,Allée André Malraux,,"LINESTRING (4.0907929 43.5629763, 4.0903184 43.5630104, 4.0902142 43.5630179, 4.0901504 43.5630277)",,
279370670,False,,,residential,False,52.112,Allée André Malraux,,"LINESTRING (4.0901504 43.5630277, 4.0902142 43.5630179, 4.0903184 43.5630104, 4.0907929 43.5629763)",,
665905761,True,,,residential,False,40.88,Allée André Malraux,,"LINESTRING (4.0901504 43.5630277, 4.0901465 43.5630507, 4.0901219 43.5630967, 4.0900829 43.5631205, 4.0900275 43.563128, 4.0899475 43.563125, 4.0898839 43.5631042, 4.0898367 43.5630819, 4.0897539 43.5630501)",,
665905761,True,,,residential,False,34.373999999999995,Allée André Malraux,,"LINESTRING (4.0897539 43.5630501, 4.08981 43.5630254, 4.0900398 43.5629956, 4.0901301 43.5630061, 4.0901504 43.5630277)",,
665905762,False,,,residential,True,26.725,Allée André Malraux,,"LINESTRING (4.0897539 43.5630501, 4.0894776 43.5630655, 4.0894234 43.5630609)",,
66771155,False,,,residential,False,36.223,Place de l'Hôtel,,"LINESTRING (4.0833531 43.5622688, 4.083372 43.5622631, 4.0833878 43.5622538, 4.0833995 43.5622416, 4.0834059 43.5622276, 4.0834066 43.5622128, 4.0834015 43.5621984, 4.083391 43.5621856, 4.083376 43.5621755, 4.0833576 43.5621689, 4.0833374 43.5621664, 4.0833149 43.5621685, 4.0832945 43.5621755, 4.0832781 43.5621869, 4.0832674 43.5622013, 4.0832634 43.5622175, 4.0832666 43.5622338, 4.0832766 43.5622485, 4.0832925 43.5622602, 4.0833126 43.5622678, 4.0833328 43.5622704, 4.0833531 43.5622688)",,
66771155,False,,,residential,True,36.22299999999999,Place de l'Hôtel,,"LINESTRING (4.0833531 43.5622688, 4.0833328 43.5622704, 4.0833126 43.5622678, 4.0832925 43.5622602, 4.0832766 43.5622485, 4.0832666 43.5622338, 4.0832634 43.5622175, 4.0832674 43.5622013, 4.0832781 43.5621869, 4.0832945 43.5621755, 4.0833149 43.5621685, 4.0833374 43.5621664, 4.0833576 43.5621689, 4.083376 43.5621755, 4.083391 43.5621856, 4.0834015 43.5621984, 4.0834066 43.5622128, 4.0834059 43.5622276, 4.0833995 43.5622416, 4.0833878 43.5622538, 4.083372 43.5622631, 4.0833531 43.5622688)",,
330032684,False,,,residential,False,68.693,Place de l'Hôtel,,"LINESTRING (4.0833531 43.5622688, 4.0834989 43.5623583, 4.0839128 43.5625253, 4.084076 43.5625925)",,
25891723,True,,,residential,False,17.651,Place du Forum,,"LINESTRING (4.086779 43.5575145, 4.0867697 43.5575681, 4.0867619 43.5576081, 4.0867597 43.5576531, 4.0867623 43.5576723)",,
"[231620416, 36937088]",False,2,,"['residential', 'unclassified']",False,407.16300000000007,"['Place du Forum', 'Esplanade Maurice Justin']",30,"LINESTRING (4.086779 43.5575145, 4.0868161 43.5574465, 4.0868079 43.5574116, 4.0867843 43.5573761, 4.0867616 43.557359, 4.0864863 43.5572367, 4.0862331 43.5571295, 4.0861895 43.557086, 4.0861699 43.5570475, 4.0861608 43.556993, 4.0861961 43.556936, 4.0862324 43.5568873, 4.0863304 43.556756, 4.0863595 43.5567134, 4.0863755 43.5566702, 4.0863701 43.5566317, 4.08632 43.5565807, 4.0862775 43.5565489, 4.086061 43.5564548, 4.0854025 43.556182, 4.0853587 43.5561639, 4.0853379 43.5561553, 4.0852243 43.5561082, 4.0849351 43.5559884, 4.0847711 43.5559205, 4.084707 43.5558939, 4.0846362 43.5558646, 4.0842108 43.5556883, 4.0841298 43.5556741, 4.0840821 43.5556761, 4.0840629 43.5556835, 4.0840385 43.5556929, 4.0839744 43.5557808, 4.0839639 43.5557946, 4.0838799 43.5559058, 4.0837514 43.5560757, 4.0837037 43.5561417, 4.0836903 43.5561597)",,
359233629,True,,,residential,False,19.322000000000003,Allée des Jardins,,"LINESTRING (4.0899927 43.5615041, 4.0899859 43.5614761, 4.089983 43.5614639, 4.0899748 43.5614155, 4.0899992 43.5613754, 4.0900498 43.5613585)",,
359233630,True,,,residential,False,12.744,Allée des Jardins,,"LINESTRING (4.0899927 43.5615041, 4.0900286 43.5614639, 4.0900677 43.5614427, 4.0901102 43.5614369)",,
359403515,False,,,residential,True,49.217999999999996,Allée des Jardins,,"LINESTRING (4.0915095 43.5603759, 4.0913635 43.5603169, 4.0909762 43.5601601)",,
916595570,True,,,residential,False,40.568,Allée des Jardins,,"LINESTRING (4.0915095 43.5603759, 4.0915294 43.5603586, 4.0915532 43.5603529, 4.091573 43.5603557, 4.0916464 43.5603888, 4.0916682 43.5604089, 4.0916722 43.5604305, 4.0916543 43.5604549, 4.0916266 43.5604664, 4.0915954 43.5604656, 4.0915651 43.5604557, 4.0915074 43.5604232, 4.0914995 43.5603986, 4.0915095 43.5603759)",,
430745101,True,,,residential,False,9.684,Quai Georges Pompidou,,"LINESTRING (4.0834108 43.5588608, 4.0834399 43.5589453)",,
"[36937393, 279322046]",True,,,residential,False,95.15899999999999,"['Quai Georges Pompidou', 'Rue du Port']",30,"LINESTRING (4.0834108 43.5588608, 4.0834822 43.5588619, 4.083849 43.5590055, 4.0842261 43.5591531, 4.0844563 43.5592468)",,
"[25891720, 359823610]",True,"['1', '2']",D 59,secondary,False,132.876,Avenue Maréchal Leclerc,50,"LINESTRING (4.0816904 43.5643155, 4.081515 43.5643524, 4.0810762 43.5644524, 4.080859 43.5645006, 4.0806521 43.5645237, 4.0805091 43.5645175, 4.0804116 43.5645042, 4.080292 43.564478, 4.0801115 43.5644113)",,
"[429945152, 367060315]",False,2,,residential,False,94.561,Avenue de Melgueil,50,"LINESTRING (4.0868158 43.5624321, 4.087142 43.5620193, 4.0872382 43.5618986, 4.0873396 43.5617682, 4.0873977 43.5616936)",,
429945157,True,,,residential,False,31.036,Avenue de Melgueil,50,"LINESTRING (4.0868158 43.5624321, 4.0868341 43.5624866, 4.0866818 43.5626804)",,
429945151,False,,,residential,True,8.528,Avenue de Melgueil,50,"LINESTRING (4.0865829 43.5628057, 4.0864893 43.5627699)",,
25891716,True,,,residential,False,54.76,Avenue de Melgueil,50,"LINESTRING (4.0865829 43.5628057, 4.0864971 43.5629023, 4.0862375 43.5632297)",,
"[429951331, 26280942]",False,,,residential,True,35.302,Allée des Parcs,30,"LINESTRING (4.083846 43.562853, 4.0838924 43.5628408, 4.0839756 43.5627256, 4.084076 43.5625925)",,
279322045,True,3,,residential,False,42.896,Avenue de Montpellier,,"LINESTRING (4.0807995 43.5622361, 4.0806574 43.5624325, 4.0806273 43.5624742, 4.0805524 43.5625778)",,
430210113,True,,,residential,False,43.998000000000005,Avenue de Montpellier,,"LINESTRING (4.0807995 43.5622361, 4.0807053 43.5622619, 4.0805869 43.5624081, 4.0805571 43.5624474, 4.0804799 43.5625402)",,
25891721,True,,,secondary_link,False,7.184,,,"LINESTRING (4.0804799 43.5625402, 4.0805524 43.5625778)",,
430210113,True,,,residential,False,16.402,Avenue de Montpellier,,"LINESTRING (4.0804799 43.5625402, 4.0804188 43.5626035, 4.0803237 43.5626172)",,
430745082,True,,,unclassified,False,25.303,Avenue Pierre Racine,,"LINESTRING (4.0867695 43.5577352, 4.0867212 43.5577315, 4.0866711 43.5577276, 4.086602 43.5577434, 4.0865289 43.5577723, 4.0864746 43.5577896)",,
430745106,True,,,residential,False,13.46,Rue Frédéric Mistral,,"LINESTRING (4.0867695 43.5577352, 4.0866887 43.5577037, 4.0866633 43.5576771, 4.0866621 43.5576549)",,
25891722,False,2,,unclassified,True,201.03000000000003,Avenue Pierre Racine,,"LINESTRING (4.0864746 43.5577896, 4.0864144 43.5578703, 4.0860061 43.5583854, 4.0859669 43.5584349, 4.0858115 43.5586318, 4.0856555 43.5588295, 4.0856158 43.558877, 4.0852394 43.5593603)",,
359547196,True,,,unclassified,False,23.577,Avenue Pierre Racine,,"LINESTRING (4.0864746 43.5577896, 4.086492 43.5577298, 4.0865508 43.5576805, 4.0866026 43.5576613, 4.0866621 43.5576549)",,
359547197,False,,,residential,False,116.527,Rue Frédéric Mistral,,"LINESTRING (4.0870266 43.5578006, 4.0871674 43.5578588, 4.0875538 43.5580187, 4.0876747 43.5580687, 4.0877668 43.558106, 4.0879167 43.5581678, 4.0882869 43.5583144)",,
430745107,True,,,residential,False,22.042,Rue Frédéric Mistral,,"LINESTRING (4.0870266 43.5578006, 4.0869393 43.5577869, 4.0868372 43.5577544, 4.0867695 43.5577352)",,
36937410,True,,,residential,False,6.539,Quai Georges Pompidou,,"LINESTRING (4.0834399 43.5589453, 4.0834118 43.5589518, 4.083366 43.5589691)",,
430745099,True,,,residential,False,9.164,Quai Georges Pompidou,,"LINESTRING (4.083366 43.5589691, 4.0832758 43.5589189)",,
36937410,True,,,residential,False,192.546,Quai Georges Pompidou,,"LINESTRING (4.083366 43.5589691, 4.0832856 43.5590246, 4.0831974 43.5591208, 4.0828538 43.5595611, 4.0825829 43.5599075, 4.0823622 43.5601897, 4.082191 43.5604307, 4.0821678 43.5604628)",,
"[430745100, 430745102]",True,2,,residential,False,46.189,Quai Georges Pompidou,50,"LINESTRING (4.0821678 43.5604628, 4.0820122 43.5606767, 4.0819936 43.560704, 4.0818966 43.5608287)",,
"[430745105, 430745103]",True,1,,residential,False,46.888,Quai Georges Pompidou,50,"LINESTRING (4.0821678 43.5604628, 4.0820613 43.5605061, 4.0819462 43.5606484, 4.0819259 43.5606744, 4.0818278 43.5607931)",,
430745090,True,,,residential,False,4.799,Avenue Robert Fages,,"LINESTRING (4.0817783 43.5607691, 4.0818278 43.5607931)",,
"[430745104, 279322046]",True,2,,residential,False,238.55100000000002,Quai Georges Pompidou,30,"LINESTRING (4.0817783 43.5607691, 4.0818513 43.5606868, 4.0818805 43.5606546, 4.0820283 43.5604745, 4.0820893 43.5603908, 4.0822879 43.5601576, 4.0825078 43.5598778, 4.0827807 43.5595306, 4.0831379 43.5590957, 4.0832758 43.5589189)",,
430745090,True,,,residential,False,6.812,Avenue Robert Fages,,"LINESTRING (4.0818278 43.5607931, 4.0818966 43.5608287)",,
430745105,True,,,residential,False,10.622,Quai Georges Pompidou,50,"LINESTRING (4.0818278 43.5607931, 4.0817128 43.5608398)",,
430745116,True,,,residential,False,10.685,Avenue de Montpellier,50,"LINESTRING (4.0817814 43.5608763, 4.0818966 43.5608287)",,
965047681,False,2,,residential,False,6.858,Avenue Robert Fages,30,"LINESTRING (4.0817814 43.5608763, 4.0817128 43.5608398)",,
965047681,False,2,,residential,True,5.451,Avenue Robert Fages,30,"LINESTRING (4.0817814 43.5608763, 4.0818338 43.5609073)",,
965047681,False,2,,residential,False,5.451,Avenue Robert Fages,30,"LINESTRING (4.0818338 43.5609073, 4.0817814 43.5608763)",,
"[430210112, 430210111]",True,"['2', '3']",,residential,False,169.64,Avenue de Montpellier,,"LINESTRING (4.0818338 43.5609073, 4.0817765 43.5609815, 4.0810621 43.5618959, 4.0810087 43.5619642, 4.0807995 43.5622361)",,
430745076,False,3,,residential,True,48.513,Avenue Jean Bène,50,"LINESTRING (4.0823511 43.5610618, 4.0828793 43.5612712)",,
"[430745080, 430745075]",True,2,,residential,False,46.034000000000006,Avenue Jean Bène,50,"LINESTRING (4.0823511 43.5610618, 4.0821839 43.5610508, 4.0819912 43.5609817, 4.0819586 43.5609706, 4.081927 43.5609563, 4.0818338 43.5609073)",,
"[148878009, 430745092]",True,2,,residential,False,73.59700000000001,Avenue de Montpellier,,"LINESTRING (4.0812649 43.5614166, 4.0816238 43.5609555, 4.0816422 43.5609294, 4.0817128 43.5608398)",,
"[430745093, 430745095]",True,1,,residential,False,73.539,Avenue de Montpellier,,"LINESTRING (4.0812649 43.5614166, 4.0814033 43.5613229, 4.0815782 43.5611056, 4.0816909 43.5609788, 4.0817093 43.5609558, 4.0817814 43.5608763)",,
962044552,False,,,residential,False,55.050999999999995,Allée André Malraux,,"LINESTRING (4.0872701 43.5629317, 4.0868157 43.5627424, 4.0867431 43.5627121, 4.0866818 43.5626804)",,
"[430745089, 430745084, 823145247]",True,2,,residential,False,73.381,Avenue Robert Fages,30,"LINESTRING (4.0809606 43.5604816, 4.0811596 43.5605422, 4.0813807 43.5606096, 4.0814913 43.5606489, 4.0816415 43.5607086, 4.0816739 43.5607201, 4.0817783 43.5607691)",,
"[779853681, 823145246]",False,2,,residential,True,72.58800000000001,Avenue Robert Fages,30,"LINESTRING (4.0809606 43.5604816, 4.0811128 43.5605609, 4.0811827 43.5605974, 4.0813382 43.5606688, 4.0815881 43.5607767, 4.0816181 43.5607894, 4.0817128 43.5608398)",,
430348383,True,,,residential,False,148.49,Allée des Parcs,30,"LINESTRING (4.0820112 43.5629779, 4.0820562 43.5629749, 4.0828049 43.5629253, 4.0834943 43.5628797, 4.083846 43.562853)",,
"[948410019, 429951333, 430348382]",False,3,,residential,True,105.263,Allée des Parcs,30,"LINESTRING (4.0820112 43.5629779, 4.0818394 43.5629892, 4.0818007 43.5629918, 4.0814495 43.563015, 4.0813453 43.5630163, 4.0812674 43.5629964, 4.0811305 43.5629395, 4.0810189 43.5628931, 4.0808396 43.5628093, 4.0807937 43.5627864)",,
962886214,False,3,,residential,False,12.359,Allée des Goélands,50,"LINESTRING (4.0919495 43.5636214, 4.0920811 43.5636785)",,
231748374,True,1,,residential,False,145.308,,50,"LINESTRING (4.0919495 43.5636214, 4.0916834 43.5635402, 4.0915383 43.5634953, 4.0915026 43.5634843, 4.0913375 43.5634559, 4.0911441 43.5634479, 4.0905654 43.5634786, 4.0901911 43.5634706)",,
962886215,False,,,residential,True,37.858000000000004,Allée des Goélands,50,"LINESTRING (4.0919495 43.5636214, 4.0918459 43.5635502, 4.0917138 43.5634151, 4.0916884 43.5633948, 4.0916557 43.5633577)",,
"[1073528388, 36937085]",True,,,residential,False,26.095999999999997,Rue Frédéric Mistral,,"LINESTRING (4.0867623 43.5576723, 4.0868643 43.5577144, 4.0869815 43.5577567, 4.0870266 43.5578006)",,
26280644,True,3,,secondary_link,False,96.179,,50,"LINESTRING (4.0799932 43.5635563, 4.0799685 43.5636868, 4.0799724 43.5638167, 4.0800023 43.5639831, 4.0800709 43.5642357, 4.0801115 43.5644113)",,
"[430348400, 26280648, 430348399]",True,3,D 59,secondary,False,108.953,,,"LINESTRING (4.0798184 43.563526, 4.0798709 43.5634312, 4.0800401 43.5631244, 4.0802373 43.5627812, 4.0802528 43.5627524, 4.0803237 43.5626172)",,
1236881048,True,,,secondary_link,False,18.452,,,"LINESTRING (4.0798184 43.563526, 4.0798558 43.5635009, 4.0798959 43.5634952, 4.0799412 43.5635034, 4.0799699 43.5635249, 4.0799932 43.5635563)",,
