osmid,ref,name,highway,oneway,reversed,length,geometry,maxspeed,width,junction,bridge
33083634,,Place du Commerce,residential,False,True,102.02300000000001,"LINESTRING (0.3359978 45.2511625, 0.3357282 45.251179, 0.3356827 45.2508907, 0.3356489 45.2506353, 0.3359035 45.2506147)",,,,
157653994,,Chemin des Pierres,residential,False,True,68.661,"LINESTRING (0.3425927 45.2491928, 0.3434256 45.2493863)",,,,
27563531,,Rue du Puy de Bellevue,residential,False,True,235.851,"LINESTRING (0.3425927 45.2491928, 0.3425889 45.2491043, 0.3426449 45.2489695, 0.3429125 45.248733, 0.3430354 45.248613, 0.3431157 45.2484988, 0.3431897 45.2482731, 0.3433476 45.2480224, 0.3434159 45.2479212, 0.3434804 45.2477787, 0.3435045 45.2476727, 0.3435587 45.2474815, 0.3436274 45.2473606, 0.3437076 45.2472612)",50,,,
157653994,,Chemin des Pierres,residential,False,False,68.661,"LINESTRING (0.3434256 45.2493863, 0.3425927 45.2491928)",,,,
386868285,,Impasse Sous les Vignes,residential,False,True,268.425,"LINESTRING (0.3459906 45.2454922, 0.345685 45.2454205, 0.3453925 45.245305, 0.3448565 45.2449931, 0.344059 45.2445876, 0.3437888 45.2445034, 0.3435396 45.2444382, 0.3430421 45.2443081)",,,,
277969192,,Rue Achille Simon,residential,True,False,44.783,"LINESTRING (0.3391723 45.2469315, 0.3393341 45.2469755, 0.3397047 45.2470788)",,,,
"[27505384, 1243645922, 277969143]",D 12E,Rue Couleau,residential,True,False,83.69399999999999,"LINESTRING (0.339589 45.2463242, 0.3395742 45.2463198, 0.3394234 45.246257, 0.3394073 45.2462503, 0.3393942 45.2462448, 0.3392758 45.2461762, 0.3391037 45.2460358, 0.3389931 45.2459314, 0.3388266 45.2458611, 0.3387855 45.2458437)",50,,,aqueduct
386868286,,Rue du Théâtre,residential,True,False,75.24100000000001,"LINESTRING (0.339589 45.2463242, 0.3393916 45.2465505, 0.3392669 45.2467672, 0.3391723 45.2469315)",,,,
386868288,,Impasse du Four,residential,False,False,16.64,"LINESTRING (0.3406857 45.2472994, 0.3404777 45.2472686)",,,,
27563369,,Rue du Four,residential,True,False,114.725,"LINESTRING (0.3406857 45.2472994, 0.3406971 45.2472738, 0.3408036 45.2471189, 0.3409409 45.2469014, 0.3413569 45.2463837)",50,,,
386868288,,Impasse du Four,residential,False,True,16.64,"LINESTRING (0.3404777 45.2472686, 0.3406857 45.2472994)",,,,
27563505,,Rue de la Fontaine,residential,True,False,95.187,"LINESTRING (0.3402496 45.2487855, 0.3401995 45.2489227, 0.3401936 45.2489652, 0.3402067 45.2490407, 0.3401829 45.2490999, 0.340136 45.2491819, 0.3399574 45.2493173, 0.3398136 45.2494159, 0.3397096 45.2494016, 0.3396469 45.2493929)",,,,
386868289,,Rue des Argentiers,residential,False,False,94.394,"LINESTRING (0.3402496 45.2487855, 0.3406224 45.2490218, 0.3406259 45.2490784, 0.3405277 45.2491337, 0.3403401 45.2493349, 0.3402865 45.2494381)",,,,
386868289,,Rue des Argentiers,residential,False,True,94.394,"LINESTRING (0.3402865 45.2494381, 0.3403401 45.2493349, 0.3405277 45.2491337, 0.3406259 45.2490784, 0.3406224 45.2490218, 0.3402496 45.2487855)",,,,
521183672,,Rue Notre Dame,residential,False,True,45.264,"LINESTRING (0.3404318 45.2483367, 0.3405402 45.2483459, 0.340611 45.2483376, 0.340828 45.2482606, 0.3408715 45.2482423, 0.3409603 45.2482048)",50,,,
1088408524,,Place Jules Brunet,residential,True,False,51.906,"LINESTRING (0.3404318 45.2483367, 0.3404088 45.2483894, 0.3403507 45.2485291, 0.3402722 45.2487234, 0.3402496 45.2487855)",,,,
23643305,D 709,Place Nationale,primary,False,True,19.174,"LINESTRING (0.3400786 45.2469888, 0.3399767 45.2471456)",,,,
"[23643305, 1088367345]",D 709,"['Place Nationale', 'Rue Jean Moulin']",primary,False,False,53.31399999999999,"LINESTRING (0.3400786 45.2469888, 0.3401168 45.2469227, 0.3401578 45.2468577, 0.340333 45.2465441)",,,,
27563374,,Place de la Liberté,residential,False,False,67.804,"LINESTRING (0.3400786 45.2469888, 0.3401302 45.2469917, 0.3402114 45.2469654, 0.3403242 45.2468717, 0.3403896 45.2468062, 0.3404612 45.2467305, 0.3405593 45.2466517, 0.3406858 45.2466157, 0.3406995 45.2466033)",,,,
"[521183670, 1088385158]",,Rue Notre Dame,residential,False,True,111.96800000000002,"LINESTRING (0.3424419 45.2470038, 0.34254 45.246953, 0.3426334 45.246924, 0.3427283 45.2469196, 0.3429013 45.2469445, 0.3430247 45.2469921, 0.3431415 45.2470505, 0.3431792 45.2470693, 0.3434674 45.2472018, 0.3436531 45.247264, 0.3437076 45.2472612)",50,,,
1088385161,,Impasse des Chanoines,residential,False,False,30.931,"LINESTRING (0.3424419 45.2470038, 0.3424551 45.2472096, 0.3424614 45.2472524, 0.3425013 45.2472601)",,,,
"[33083632, 1254598462]",,Rue Notre Dame,residential,False,False,145.565,"LINESTRING (0.3424419 45.2470038, 0.342319 45.2470699, 0.3421322 45.2471968, 0.3419481 45.2473177, 0.3418951 45.2473871, 0.3418494 45.2474722, 0.3418127 45.2475354, 0.3417268 45.2476184, 0.3416625 45.2476765, 0.3415921 45.2477192, 0.3413856 45.2478123, 0.3411745 45.247927)",50,,,
1088385161,,Impasse des Chanoines,residential,False,True,30.931,"LINESTRING (0.3425013 45.2472601, 0.3424614 45.2472524, 0.3424551 45.2472096, 0.3424419 45.2470038)",,,,
27505388,,Rue Achille Larobertie,residential,False,False,36.022,"LINESTRING (0.3372253 45.2461618, 0.337261 45.2461138, 0.3373764 45.2459916, 0.3374646 45.2458854)",,,,
27505388,,Rue Achille Larobertie,residential,False,True,101.592,"LINESTRING (0.3372253 45.2461618, 0.3371339 45.2462849, 0.3366736 45.2468579, 0.3365796 45.2469537)",,,,
1088734058,,Impasse Larobertie,residential,False,False,116.08499999999998,"LINESTRING (0.3372253 45.2461618, 0.3367473 45.2459854, 0.3364098 45.2458336, 0.3359556 45.2456246)",,,,
1088734058,,Impasse Larobertie,residential,False,True,116.08500000000001,"LINESTRING (0.3359556 45.2456246, 0.3364098 45.2458336, 0.3367473 45.2459854, 0.3372253 45.2461618)",,,,
1088734059,,Rue des Fusillés,residential,False,False,39.525,"LINESTRING (0.3371418 45.248464, 0.3376406 45.248519)",,,,
27482479,,Rue du Palais,residential,False,False,93.042,"LINESTRING (0.3371418 45.248464, 0.3371597 45.248382, 0.3372024 45.2482067, 0.3372518 45.2480147, 0.3373482 45.24764)",,,,
27482479,,Rue du Palais,residential,False,True,42.617000000000004,"LINESTRING (0.3371418 45.248464, 0.3370736 45.2487758, 0.3370873 45.2488429)",,,,
1088734059,,Rue des Fusillés,residential,False,True,39.525,"LINESTRING (0.3376406 45.248519, 0.3371418 45.248464)",,,,
27482684,D 20,Avenue Amiral Augey Dufresse,residential,False,False,56.871,"LINESTRING (0.3376406 45.248519, 0.3375109 45.2486263, 0.3373897 45.248701, 0.3373536 45.2487229, 0.3372798 45.2487677, 0.3370873 45.2488429)",50,,,
"[559373296, 27482684]",D 20,Avenue Amiral Augey Dufresse,residential,False,True,91.94999999999999,"LINESTRING (0.3376406 45.248519, 0.337652 45.2485096, 0.337698 45.2483466, 0.3377208 45.2482514, 0.3377393 45.2481592, 0.3377721 45.2478135, 0.3377784 45.2477471, 0.3377827 45.2477015)",50,,,
