osmid,oneway,ref,name,highway,maxspeed,reversed,length,junction,geometry,bridge,tunnel,lanes,access
48648451,True,,Rue Saint-Valier,residential,50,False,146.36800000000002,,"LINESTRING (1.1469468 42.9839376, 1.1468381 42.9840146, 1.1467282 42.9840857, 1.1466457 42.9841436, 1.1464593 42.9842623, 1.1464278 42.984278, 1.1462554 42.9843717, 1.1461555 42.9844281, 1.1460603 42.9844806, 1.1458556 42.9846053, 1.1458116 42.9846374, 1.1456732 42.9847385, 1.1455874 42.9847972)",,,,
48676633,False,,Rue de la Mairie,residential,50,False,66.123,,"LINESTRING (1.1469468 42.9839376, 1.1470185 42.9839857, 1.1471479 42.9840661, 1.1474112 42.9841916, 1.1476247 42.9842572)",,,,
186871835,False,,Rue Maurice Ravel,residential,50,False,39.554,,"LINESTRING (1.1496828 42.9867044, 1.1501503 42.9868023)",,,,
49014446,False,,Chemin de Pujole,residential,,False,191.80900000000003,,"LINESTRING (1.1496828 42.9867044, 1.1496697 42.9865754, 1.149668 42.9862764, 1.1496883 42.9859709, 1.1497959 42.9856255, 1.1498294 42.9855537, 1.1498778 42.9854744, 1.1499348 42.9854178, 1.1500805 42.9853871, 1.1502599 42.9853425, 1.1504568 42.9852881)",,,,
49014446,False,,Chemin de Pujole,residential,,True,67.435,,"LINESTRING (1.1496828 42.9867044, 1.1496986 42.9868608, 1.1497201 42.9870365, 1.1496839 42.9871265, 1.149514 42.9872559)",,,,
186871835,False,,Rue Maurice Ravel,residential,50,True,39.554,,"LINESTRING (1.1501503 42.9868023, 1.1496828 42.9867044)",,,,
186871839,False,,Rue Hector Berlioz,residential,50,False,44.415,,"LINESTRING (1.1501503 42.9868023, 1.1500162 42.9871895)",,,,
186871835,False,,Rue Maurice Ravel,residential,50,False,91.773,,"LINESTRING (1.1501503 42.9868023, 1.1502817 42.9868299, 1.1505918 42.9868949, 1.1511689 42.9870448, 1.151219 42.987064)",,,,
186871839,False,,Rue Hector Berlioz,residential,50,True,77.388,,"LINESTRING (1.151219 42.987064, 1.1507949 42.987687)",,,,
186871835,False,,Rue Maurice Ravel,residential,50,False,65.685,,"LINESTRING (1.151219 42.987064, 1.151322 42.9870815, 1.1514732 42.9870793, 1.151688 42.9870647, 1.1518195 42.9870687, 1.1520119 42.9871166)",,,,
186871835,False,,Rue Maurice Ravel,residential,50,True,91.77300000000001,,"LINESTRING (1.151219 42.987064, 1.1511689 42.9870448, 1.1505918 42.9868949, 1.1502817 42.9868299, 1.1501503 42.9868023)",,,,
186871835,False,,Rue Maurice Ravel,residential,50,True,65.685,,"LINESTRING (1.1520119 42.9871166, 1.1518195 42.9870687, 1.151688 42.9870647, 1.1514732 42.9870793, 1.151322 42.9870815, 1.151219 42.987064)",,,,
186871836,False,,Rue Georges Bizet,residential,50,False,84.096,,"LINESTRING (1.1500162 42.9871895, 1.1507949 42.987687)",,,,
186871839,False,,Rue Hector Berlioz,residential,50,False,181.808,,"LINESTRING (1.1500162 42.9871895, 1.1499949 42.9872508, 1.1499233 42.9874885, 1.1499211 42.9875116, 1.1499283 42.9875391, 1.1501456 42.9880123, 1.1501634 42.9880359, 1.1501845 42.9880495, 1.1504475 42.988111, 1.1504816 42.988116, 1.1505143 42.9881138, 1.1505395 42.9881033, 1.1505673 42.9880808, 1.1507949 42.987687)",,,,
186871839,False,,Rue Hector Berlioz,residential,50,True,44.415,,"LINESTRING (1.1500162 42.9871895, 1.1501503 42.9868023)",,,,
186871836,False,,Rue Georges Bizet,residential,50,True,84.096,,"LINESTRING (1.1507949 42.987687, 1.1500162 42.9871895)",,,,
186871839,False,,Rue Hector Berlioz,residential,50,True,181.80799999999996,,"LINESTRING (1.1507949 42.987687, 1.1505673 42.9880808, 1.1505395 42.9881033, 1.1505143 42.9881138, 1.1504816 42.988116, 1.1504475 42.988111, 1.1501845 42.9880495, 1.1501634 42.9880359, 1.1501456 42.9880123, 1.1499283 42.9875391, 1.1499211 42.9875116, 1.1499233 42.9874885, 1.1499949 42.9872508, 1.1500162 42.9871895)",,,,
186871839,False,,Rue Hector Berlioz,residential,50,False,77.388,,"LINESTRING (1.1507949 42.987687, 1.151219 42.987064)",,,,
48599918,False,D 3,Boulevard Frédéric Arnaud,tertiary,50,False,32.993,,"LINESTRING (1.1474468 42.9849154, 1.1473413 42.9852019)",,,,
48599918,False,D 3,Boulevard Frédéric Arnaud,tertiary,50,True,14.007,,"LINESTRING (1.1474468 42.9849154, 1.1475056 42.984797)",,,,
187624610,False,,,residential,50,True,37.159,,"LINESTRING (1.1474468 42.9849154, 1.1474944 42.9850049, 1.1475233 42.9850689, 1.1475966 42.985231)",,,,
48677652,False,,Avenue Paul Laffont,residential,50,False,11.066,,"LINESTRING (1.1475966 42.985231, 1.1477288 42.9852545)",,,,
48677652,False,,Avenue Paul Laffont,residential,50,True,21.017,,"LINESTRING (1.1475966 42.985231, 1.1473413 42.9852019)",,,,
187624610,False,,,residential,50,False,37.159,,"LINESTRING (1.1475966 42.985231, 1.1475233 42.9850689, 1.1474944 42.9850049, 1.1474468 42.9849154)",,,,
187758922,True,D 117,Boulevard du Général de Gaulle,primary,50,False,36.894999999999996,,"LINESTRING (1.1445313 42.9801372, 1.1443917 42.9801857, 1.1443843 42.9801883, 1.1442414 42.9802431, 1.1441394 42.9803014)",,,,
"[135922753, 135922754, 195710755]",False,D 117,"['Boulevard du Général de Gaulle', 'Pont de la Liberté']",primary,50,False,319.423,,"LINESTRING (1.1445313 42.9801372, 1.1446001 42.9801201, 1.1449089 42.9800383, 1.1452394 42.9799794, 1.1456176 42.9799416, 1.1459467 42.979937, 1.1463069 42.9799508, 1.1467174 42.9799916, 1.1467656 42.9799964, 1.1468483 42.9800069, 1.1474215 42.9800603, 1.1475128 42.9800684, 1.1476162 42.9800786, 1.1480131 42.9801059, 1.1480189 42.9801065, 1.1482831 42.980134, 1.148401 42.9801551)",yes,,,
900504603,True,,,primary,,False,3.01,roundabout,"LINESTRING (1.1441394 42.9803014, 1.144137 42.9803133, 1.1441311 42.9803277)",,,,
187758920,True,,Avenue Gallieni,tertiary,50,False,17.171,,"LINESTRING (1.1440444 42.9803764, 1.1439602 42.980518)",,,,
810453412,True,,,primary,,False,6.297000000000001,roundabout,"LINESTRING (1.1440444 42.9803764, 1.1440267 42.9803775, 1.144009 42.9803765, 1.1439917 42.9803736, 1.1439696 42.9803665)",,,,
200305167,False,,Petit Chemin de Pujole,residential,50,True,179.45499999999998,,"LINESTRING (1.1517403 42.9859095, 1.1515308 42.9858951, 1.1513455 42.9858764, 1.1511812 42.9858632, 1.1511197 42.9858421, 1.1510444 42.9857335, 1.1510172 42.9853951, 1.1509894 42.9853686, 1.1509411 42.9853554, 1.1508959 42.9853979, 1.1508726 42.9854645, 1.1508296 42.9855274, 1.1507626 42.9855445, 1.150639 42.9855395, 1.1505807 42.985478, 1.1504568 42.9852881)",,,,
"[371323363, 48896395, 371323358]",False,,Chemin de Pégoumas,residential,50,True,163.61399999999998,,"LINESTRING (1.1522561 42.9811988, 1.1522415 42.9812017, 1.1521728 42.9812253, 1.1521149 42.9812721, 1.1519616 42.9813957, 1.1518238 42.9814808, 1.1516497 42.981549, 1.1512465 42.9816576, 1.1511316 42.9816552, 1.1510464 42.9816327, 1.1509747 42.9815128, 1.1509033 42.9813934, 1.150879 42.9813527, 1.1508752 42.9813464, 1.1508113 42.9812821, 1.1507649 42.9812579)",,,,
252689648,True,,Rue Gambetta,residential,50,False,28.401,,"LINESTRING (1.1454845 42.9841293, 1.1452626 42.9839321)",,,,
"[420999134, 48868886]",True,,"['Rue André et Eugène Regagnon', 'Place Aristide Briand']",residential,50,False,103.532,,"LINESTRING (1.1454845 42.9841293, 1.1455329 42.9840942, 1.1456459 42.9839891, 1.1458618 42.9837949, 1.1462011 42.9834966, 1.1462997 42.9834147)",,,,
48677815,False,,Allée de la Source d'Aunac,residential,50,False,46.797,,"LINESTRING (1.1480507 42.980409, 1.1482451 42.9808051)",,,,
48635090,True,,Rue du Champ de Mars,residential,20,False,38.421,,"LINESTRING (1.1450185 42.9836622, 1.1450608 42.9836747, 1.1451149 42.9836347, 1.1451964 42.9835743, 1.1453376 42.983438)",,,,
"[252689649, 371319087]",False,,"['Rue Gambetta', 'Place des Poilus']",residential,"['20', '50']",False,36.441,,"LINESTRING (1.1450185 42.9836622, 1.1450485 42.9837261, 1.1450836 42.9837553, 1.1451431 42.9838048, 1.1452045 42.9838553, 1.1452626 42.9839321)",,,,
291278240,False,,,residential,50,True,25.084,,"LINESTRING (1.1492599 42.9844499, 1.1490926 42.9846394)",,,,
48677647,False,,Rue de Tivoli,residential,50,False,84.442,,"LINESTRING (1.1492599 42.9844499, 1.1492417 42.9844513, 1.1486341 42.9841657, 1.1485345 42.9841767, 1.1484255 42.9842966)",,,,
48677647,False,,Rue de Tivoli,residential,50,True,160.998,,"LINESTRING (1.1492599 42.9844499, 1.1493036 42.9844464, 1.1495154 42.9843196, 1.1498022 42.984183, 1.1499948 42.9839933, 1.1502356 42.9837176, 1.1505115 42.9833703)",,,,
48736093,False,,Rue de Peyré,residential,50,False,68.139,,"LINESTRING (1.1490926 42.9846394, 1.1497781 42.9849916)",,,,
48736093,False,,Rue de Peyré,residential,50,True,66.314,,"LINESTRING (1.1490926 42.9846394, 1.1484255 42.9842966)",,,,
291278240,False,,,residential,50,False,25.084,,"LINESTRING (1.1490926 42.9846394, 1.1492599 42.9844499)",,,,
32856070,False,D 3,Avenue René Plaisant,tertiary,30,True,22.169,,"LINESTRING (1.1441432 42.986437, 1.1438998 42.9863473)",,,,
293827080,False,,Avenue René Plaisant,tertiary,50,False,241.80399999999997,,"LINESTRING (1.1441432 42.986437, 1.1442127 42.9864666, 1.1442367 42.9864763, 1.144701 42.9866797, 1.1448252 42.9867369, 1.1453758 42.9869903, 1.1454807 42.9870386, 1.1460764 42.987309, 1.1466465 42.987549, 1.1466838 42.9875656)",,,,
"[420453314, 48599918]",False,D 3,"['Place Jean-Jaurès', 'Boulevard Frédéric Arnaud']",tertiary,50,True,241.23,,"LINESTRING (1.1441432 42.986437, 1.1441795 42.9863979, 1.1442096 42.9863645, 1.1443691 42.9862508, 1.1448572 42.9860983, 1.1453385 42.9859821, 1.1460137 42.9858356, 1.1465853 42.9857539, 1.1466007 42.9857507, 1.1467789 42.9856997, 1.1468646 42.9856752)",,,,
304295843,False,,Place Pasteur,residential,50,False,14.252,,"LINESTRING (1.1452624 42.9847289, 1.1454057 42.9846744, 1.1454174 42.9846692)",,,,
"[252689649, 371319087]",False,,"['Rue Gambetta', 'Place des Poilus']",residential,"['20', '50']",True,36.440999999999995,,"LINESTRING (1.1452626 42.9839321, 1.1452045 42.9838553, 1.1451431 42.9838048, 1.1450836 42.9837553, 1.1450485 42.9837261, 1.1450185 42.9836622)",,,,
723057740,False,,Impasse des Champions de France,residential,,True,15.114,,"LINESTRING (1.1467852 42.9874517, 1.1466838 42.9875656)",,,,
723057740,False,,Impasse des Champions de France,residential,,False,15.114,,"LINESTRING (1.1466838 42.9875656, 1.1467852 42.9874517)",,,,
293827080,False,,Avenue René Plaisant,tertiary,50,False,222.255,,"LINESTRING (1.1466838 42.9875656, 1.1474519 42.9879082, 1.1476884 42.9880251, 1.1485339 42.9884319, 1.1487034 42.9885135, 1.1489922 42.988634)",,,,
293827080,False,,Avenue René Plaisant,tertiary,50,True,241.80399999999997,,"LINESTRING (1.1466838 42.9875656, 1.1466465 42.987549, 1.1460764 42.987309, 1.1454807 42.9870386, 1.1453758 42.9869903, 1.1448252 42.9867369, 1.144701 42.9866797, 1.1442367 42.9864763, 1.1442127 42.9864666, 1.1441432 42.986437)",,,,
900531174,True,D 618,Avenue de la Résistance,secondary,50,False,16.178,,"LINESTRING (1.1441126 42.9800874, 1.1441055 42.9802328)",,,,
660886032,True,,,primary_link,,False,17.704,,"LINESTRING (1.1441126 42.9800874, 1.1441727 42.9801304, 1.1442089 42.980154, 1.1442398 42.9801682, 1.1442854 42.9801805)",,,,
48676968,True,,Rue Neuve,residential,50,False,50.003,,"LINESTRING (1.1429458 42.9854287, 1.1434896 42.9856384)",,,,
"[48700384, 48598465, 48604608]",False,,"['Quai du Gravier', 'Place du Baléjou', 'Quai du Gravier - Maurice Gardelle']",residential,"['30', '50']","[False, True]",139.061,,"LINESTRING (1.1429458 42.9854287, 1.1430797 42.9852488, 1.1432055 42.9850734, 1.1432876 42.9849491, 1.143343 42.9848795, 1.1433968 42.9848146, 1.1434523 42.9847587, 1.1435446 42.9847288, 1.1437172 42.9848071, 1.1440315 42.9849321)",,,,
151224225,False,,Quai du Gravier - Maurice Gardelle,residential,30,False,29.813000000000002,,"LINESTRING (1.1429458 42.9854287, 1.1429316 42.9854535, 1.1428039 42.9856759)",,,,
