osmid,highway,oneway,reversed,length,lanes,ref,maxspeed,name,geometry,junction
104280077,residential,False,False,40.37,,,,,"LINESTRING (-3.3947449 34.9780956, -3.3949082 34.9780729, -3.3951348 34.9780377, -3.3951811 34.978032)",
104280078,residential,False,False,39.747,,,,,"LINESTRING (-3.3855617 34.9790448, -3.3855267 34.9786885)",
307856856,residential,False,False,85.673,,,,Boulevard General Amezian نهج الشريف محمد أمزيان,"LINESTRING (-3.3855617 34.9790448, -3.3864971 34.978966)",
104280076,residential,False,False,34.82,,,,,"LINESTRING (-3.3882965 34.9777542, -3.3879154 34.9777777)",
104280076,residential,False,True,28.727,,,,,"LINESTRING (-3.3882965 34.9777542, -3.3886103 34.977729)",
104280157,residential,False,True,97.44,,,,,"LINESTRING (-3.3882965 34.9777542, -3.3882415 34.9773026, -3.3881973 34.9768817)",
104280059,residential,False,False,52.837,,,,,"LINESTRING (-3.3939895 34.9783311, -3.3941035 34.978797)",
104280059,residential,False,True,49.098,,,,,"LINESTRING (-3.3939895 34.9783311, -3.3938708 34.9779004)",
104280135,residential,False,False,36.101,,,,,"LINESTRING (-3.3939895 34.9783311, -3.3936033 34.9784037)",
104280135,residential,False,True,37.439,,,,,"LINESTRING (-3.3939895 34.9783311, -3.3943936 34.97827)",
104280012,residential,False,True,34.897,,,,,"LINESTRING (-3.3889067 34.9768301, -3.3885258 34.976863)",
104280096,residential,False,False,8.939,,,,Boulevard Tariq Ibnou Ziad نهج طارق بن زياد,"LINESTRING (-3.3889067 34.9768301, -3.3889134 34.9769103)",
104280096,residential,False,True,31.508,,,,Boulevard Tariq Ibnou Ziad نهج طارق بن زياد,"LINESTRING (-3.3889067 34.9768301, -3.3888651 34.9765488)",
104280096,residential,False,False,22.26,,,,Boulevard Tariq Ibnou Ziad نهج طارق بن زياد,"LINESTRING (-3.3891627 34.9787181, -3.3891924 34.9789168)",
104280096,residential,False,True,37.665,,,,Boulevard Tariq Ibnou Ziad نهج طارق بن زياد,"LINESTRING (-3.3891627 34.9787181, -3.3891094 34.9783822)",
307856856,residential,False,True,40.043,,,,Boulevard General Amezian نهج الشريف محمد أمزيان,"LINESTRING (-3.3891627 34.9787181, -3.3887257 34.9787565)",
104280050,residential,False,True,61.84,,,,,"LINESTRING (-3.3880184 34.973175, -3.3880269 34.9737311)",
104280040,residential,False,True,74.448,,,,,"LINESTRING (-3.3892514 34.9806128, -3.3900654 34.9805541)",
307856854,residential,False,False,23.103,,,,Boulevard Tariq Ibnou Ziad نهج طارق بن زياد,"LINESTRING (-3.3892514 34.9806128, -3.3892702 34.98082)",
307856854,residential,False,True,23.138,,,,Boulevard Tariq Ibnou Ziad نهج طارق بن زياد,"LINESTRING (-3.3892514 34.9806128, -3.3892255 34.9804058)",
104280076,residential,False,False,28.727,,,,,"LINESTRING (-3.3886103 34.977729, -3.3882965 34.9777542)",
104280076,residential,False,True,39.741,,,,,"LINESTRING (-3.3886103 34.977729, -3.3890452 34.9777016)",
104280124,residential,False,False,96.602,,,,,"LINESTRING (-3.3886103 34.977729, -3.3885258 34.976863)",
104280043,residential,False,False,21.892,,,,,"LINESTRING (-3.3942108 34.9750696, -3.3941786 34.9752647)",
104280043,residential,False,True,17.653,,,,,"LINESTRING (-3.3942108 34.9750696, -3.3942411 34.9749128)",
104280031,residential,False,False,29.505000000000003,,,,,"LINESTRING (-3.3942108 34.9750696, -3.3939265 34.975051, -3.393888 34.9750485)",
1057567723,residential,False,False,63.385,,,,,"LINESTRING (-3.3942108 34.9750696, -3.3942906 34.9750894, -3.3949028 34.9750807)",
104280091,residential,False,False,46.843,,,,Boulevard Salah Eddine نهج صلاح الدين الأيوبي,"LINESTRING (-3.3931956 34.9784685, -3.3930817 34.9780577)",
104280091,residential,False,True,52.212,,,,Boulevard Salah Eddine نهج صلاح الدين الأيوبي,"LINESTRING (-3.3931956 34.9784685, -3.3933082 34.9789289)",
104280135,residential,False,False,42.005,,,,,"LINESTRING (-3.3931956 34.9784685, -3.3927432 34.9785413)",
104280135,residential,False,True,37.838,,,,,"LINESTRING (-3.3931956 34.9784685, -3.3936033 34.9784037)",
104280129,residential,False,False,3.005,,,,,"LINESTRING (-3.3867784 34.9740328, -3.386777 34.9740598)",
104280015,residential,False,False,66.55,,,,,"LINESTRING (-3.3867784 34.9740328, -3.3871331 34.9740372, -3.3873671 34.9740493, -3.3875073 34.974063)",
104280015,residential,False,True,48.108000000000004,,,,,"LINESTRING (-3.3867784 34.9740328, -3.3867422 34.973763, -3.3867224 34.9736026)",
104280012,residential,False,False,34.637,,,,,"LINESTRING (-3.3878194 34.9769156, -3.3881973 34.9768817)",
104280012,residential,False,True,42.052,,,,,"LINESTRING (-3.3878194 34.9769156, -3.3873591 34.9769433)",
307857129,residential,False,False,106.772,,,,,"LINESTRING (-3.3878194 34.9769156, -3.3877628 34.9759565)",
307857129,residential,False,True,38.306,,,,,"LINESTRING (-3.3878194 34.9769156, -3.3878808 34.9772564)",
104280096,residential,False,False,31.508,,,,Boulevard Tariq Ibnou Ziad نهج طارق بن زياد,"LINESTRING (-3.3888651 34.9765488, -3.3889067 34.9768301)",
104280096,residential,False,True,30.633,,,,Boulevard Tariq Ibnou Ziad نهج طارق بن زياد,"LINESTRING (-3.3888651 34.9765488, -3.3888397 34.9762741)",
104279994,residential,False,True,77.464,,,,Boulevard Al Quds نهج القدس,"LINESTRING (-3.3888651 34.9765488, -3.3892661 34.9765081, -3.38971 34.9764715)",
104280046,residential,False,True,40.122,,,,,"LINESTRING (-3.3917444 34.9734599, -3.3921832 34.9734901)",
104280115,residential,False,False,44.807,,,,,"LINESTRING (-3.3917444 34.9734599, -3.3916688 34.9734469, -3.3916352 34.9734531, -3.3916023 34.9734823, -3.3915748 34.9735251, -3.3914944 34.9737385)",
737573685,residential,False,False,63.53399999999999,,,,,"LINESTRING (-3.3917444 34.9734599, -3.3917753 34.9733487, -3.3918089 34.9732378, -3.3918223 34.9731663, -3.3918209 34.9730696, -3.3918062 34.9730037, -3.3917968 34.9729323, -3.3917955 34.9728971)",
104280091,residential,False,True,9.095,,,,Boulevard Salah Eddine نهج صلاح الدين الأيوبي,"LINESTRING (-3.392466 34.9756026, -3.3924815 34.9756834)",
294433971,primary,True,False,16.173,1,RN2,60,Avenue Hassan II شارع الحسن الثاني,"LINESTRING (-3.392466 34.9756026, -3.392289 34.9756136)",
104280003,residential,False,True,42.122,,,,,"LINESTRING (-3.3875073 34.974063, -3.3875226 34.9736844)",
104280015,residential,False,False,17.909,,,,,"LINESTRING (-3.3875073 34.974063, -3.3876986 34.9741)",
104280003,residential,False,False,101.93299999999999,,,,,"LINESTRING (-3.3875073 34.974063, -3.3874691 34.9745532, -3.3874371 34.9749779)",
104280015,residential,False,True,66.55000000000001,,,,,"LINESTRING (-3.3875073 34.974063, -3.3873671 34.9740493, -3.3871331 34.9740372, -3.3867784 34.9740328)",
104280014,residential,False,True,117.897,,,,,"LINESTRING (-3.3879141 34.9803288, -3.3892041 34.9802451)",
104280063,residential,False,True,55.514,,,,,"LINESTRING (-3.3879141 34.9803288, -3.3878576 34.9798317)",
104280063,residential,False,False,9.809999999999999,,,,,"LINESTRING (-3.3879141 34.9803288, -3.387916 34.9803582, -3.3879087 34.9803869, -3.3878925 34.9804132)",
104280085,tertiary,False,False,44.837,,,,Avenue la Marche Vert شارع المسيرة الخضراء,"LINESTRING (-3.3916801 34.9769861, -3.3917606 34.9773839)",
104280085,tertiary,False,True,38.552,,,,Avenue la Marche Vert شارع المسيرة الخضراء,"LINESTRING (-3.3916801 34.9769861, -3.3915985 34.9766459)",
104280155,residential,False,True,47.66,,,,,"LINESTRING (-3.3916801 34.9769861, -3.3921957 34.9769138)",
104280002,residential,False,True,38.43,,,,,"LINESTRING (-3.3918571 34.9749499, -3.391436 34.9749696)",
104280101,residential,False,True,34.899,,,,,"LINESTRING (-3.3918571 34.9749499, -3.3918752 34.9752634)",
104280002,residential,False,False,50.739000000000004,,,,,"LINESTRING (-3.3918571 34.9749499, -3.3921146 34.9749378, -3.3924134 34.9749457)",
104280096,residential,False,False,23.75,,,,Boulevard Tariq Ibnou Ziad نهج طارق بن زياد,"LINESTRING (-3.3892241 34.9792332, -3.3892417 34.9794463)",
104280096,residential,False,True,35.3,,,,Boulevard Tariq Ibnou Ziad نهج طارق بن زياد,"LINESTRING (-3.3892241 34.9792332, -3.3891924 34.9789168)",
104280125,residential,False,True,40.453,,,,,"LINESTRING (-3.3892241 34.9792332, -3.3887806 34.9792506)",
104280089,residential,False,False,23.488,,,,,"LINESTRING (-3.392404 34.9765295, -3.3921509 34.9765696)",
104280112,residential,False,False,21.419,,,,,"LINESTRING (-3.392404 34.9765295, -3.3923639 34.9763397)",
104280112,residential,False,True,37.153,,,,,"LINESTRING (-3.392404 34.9765295, -3.3924912 34.9768559)",
104279999,residential,False,True,56.794,,,,,"LINESTRING (-3.3914837 34.9739916, -3.3921061 34.9740194)",
104280115,residential,False,False,29.825,,,,,"LINESTRING (-3.3914837 34.9739916, -3.3914796 34.9742598)",
104280115,residential,False,True,28.16,,,,,"LINESTRING (-3.3914837 34.9739916, -3.3914944 34.9737385)",
104279999,residential,False,False,86.727,,,,,"LINESTRING (-3.3914837 34.9739916, -3.3912604 34.9739905, -3.3908111 34.9739806, -3.3905321 34.9739751)",
104280059,residential,False,True,41.059,,,,,"LINESTRING (-3.394188 34.9791597, -3.3941035 34.978797)",
307856899,tertiary,False,False,60.142,,,,Avenue Youssef Ben Tachfine شارع يوسف بن تاشفين,"LINESTRING (-3.394188 34.9791597, -3.3948357 34.9790553)",
307856899,tertiary,False,True,73.154,,,,Avenue Youssef Ben Tachfine شارع يوسف بن تاشفين,"LINESTRING (-3.394188 34.9791597, -3.3934008 34.9792893)",
104280004,residential,False,False,15.181,,,,,"LINESTRING (-3.3933337 34.9728751, -3.3933802 34.972744)",
104280066,residential,False,False,34.483,,,,,"LINESTRING (-3.3933337 34.9728751, -3.3929636 34.9728103)",
104280004,residential,False,True,48.452,,,,,"LINESTRING (-3.3933337 34.9728751, -3.3932707 34.9731037, -3.3932043 34.9732976)",
104280054,residential,False,True,7.721,,,,,"LINESTRING (-3.3908581 34.9756527, -3.3908354 34.9757196)",
104280054,residential,False,False,43.315,,,,,"LINESTRING (-3.3908581 34.9756527, -3.3909331 34.9754389, -3.3910015 34.9752815)",
294433971,primary,True,False,63.203,1,RN2,60,Avenue Hassan II شارع الحسن الثاني,"LINESTRING (-3.3908581 34.9756527, -3.3906756 34.9756004, -3.3902076 34.9754554)",
104279967,residential,False,True,42.056,,,,,"LINESTRING (-3.3962595 34.9757697, -3.3958865 34.9758432, -3.3958107 34.9758581)",
104280033,residential,False,True,29.175,,,,,"LINESTRING (-3.3962595 34.9757697, -3.3962841 34.9758411, -3.3962962 34.9759136, -3.3963117 34.9760279)",
104280133,residential,False,True,16.101999999999997,,,,,"LINESTRING (-3.3962595 34.9757697, -3.3962412 34.9757235, -3.3962084 34.9756757, -3.3961762 34.9756438)",
104280015,residential,False,True,38.072,,,,,"LINESTRING (-3.3867224 34.9736026, -3.3866979 34.9732608)",
692892590,residential,False,False,14.493,,,,,"LINESTRING (-3.3867224 34.9736026, -3.3866014 34.9736872)",
104280008,residential,False,False,73.503,,,,,"LINESTRING (-3.3867224 34.9736026, -3.3873565 34.97366, -3.3875226 34.9736844)",
104280015,residential,False,False,48.108000000000004,,,,,"LINESTRING (-3.3867224 34.9736026, -3.3867422 34.973763, -3.3867784 34.9740328)",
104280128,residential,False,False,22.868,,,,,"LINESTRING (-3.3927462 34.9735348, -3.3927976 34.9733335)",
104280128,residential,False,True,8.482,,,,,"LINESTRING (-3.3927462 34.9735348, -3.3927329 34.9736103)",
104280046,residential,False,False,51.542,,,,,"LINESTRING (-3.3927462 34.9735348, -3.3925014 34.9735128, -3.3921832 34.9734901)",
104279991,residential,False,False,89.318,,,,,"LINESTRING (-3.3856934 34.9770575, -3.3855975 34.9762581)",
104279991,residential,False,True,99.127,,,,,"LINESTRING (-3.3856934 34.9770575, -3.3857467 34.9779479)",
