osmid,oneway,lanes,highway,maxspeed,access,reversed,length,geometry,name
799415629,False,2,residential,,,False,57.964999999999996,"LINESTRING (26.2957018 41.0266202, 26.2955917 41.0267439, 26.2953533 41.0269655, 26.295265 41.0270213)",
115652934,False,2,residential,50,yes,True,68.648,"LINESTRING (26.2949063 41.0298654, 26.2945241 41.0293195)",
796892819,False,2,residential,50,yes,False,52.47,"LINESTRING (26.2949063 41.0298654, 26.2952238 41.0297385, 26.2953794 41.029696, 26.29548 41.0296998)",
796892819,False,2,residential,50,yes,True,116.29599999999999,"LINESTRING (26.2949063 41.0298654, 26.2946391 41.029959, 26.2943628 41.0300521, 26.2938921 41.0301846, 26.293624 41.0302615)",
115653004,False,2,residential,50,yes,False,104.754,"LINESTRING (26.2933634 41.0296671, 26.2945241 41.0293195)",
115653004,False,2,residential,50,yes,True,116.259,"LINESTRING (26.2933634 41.0296671, 26.2920626 41.030028)",
996070930,False,2,secondary,50,yes,False,69.615,"LINESTRING (26.2933634 41.0296671, 26.293624 41.0302615)",Τυχερού - Προβατώνα
996070930,False,2,secondary,50,yes,True,74.367,"LINESTRING (26.2933634 41.0296671, 26.2930636 41.0290377)",Τυχερού - Προβατώνα
796892819,False,2,residential,50,yes,True,114.722,"LINESTRING (26.293624 41.0302615, 26.2923564 41.0306489)",
996070930,False,2,secondary,50,yes,False,76.055,"LINESTRING (26.293624 41.0302615, 26.2939324 41.0309047)",Τυχερού - Προβατώνα
996070930,False,2,secondary,50,yes,True,69.615,"LINESTRING (26.293624 41.0302615, 26.2933634 41.0296671)",Τυχερού - Προβατώνα
796892819,False,2,residential,50,yes,False,116.296,"LINESTRING (26.293624 41.0302615, 26.2938921 41.0301846, 26.2943628 41.0300521, 26.2946391 41.029959, 26.2949063 41.0298654)",
115652932,False,2,residential,50,yes,True,11.711,"LINESTRING (26.2959297 41.0290272, 26.2958906 41.0289261)",
799419837,False,2,tertiary,50,yes,False,83.764,"LINESTRING (26.2959297 41.0290272, 26.29548 41.0296998)",
799419837,False,2,tertiary,50,yes,True,13.205,"LINESTRING (26.2959297 41.0290272, 26.2959966 41.0289197)",
799419827,False,2,residential,,,False,70.2,"LINESTRING (26.2959297 41.0290272, 26.296056 41.0291377, 26.2961948 41.0292695, 26.2963181 41.0294186, 26.2963929 41.0295482)",
796892830,False,2,residential,50,yes,True,12.923,"LINESTRING (26.2913885 41.0286789, 26.2914692 41.0287779)",
799419823,False,2,residential,50,yes,False,36.148,"LINESTRING (26.2913885 41.0286789, 26.2915936 41.028393)",
799419823,False,2,residential,50,yes,True,31.662,"LINESTRING (26.2913885 41.0286789, 26.2912088 41.0289293)",
115652932,False,2,residential,50,yes,False,79.399,"LINESTRING (26.2953374 41.0283477, 26.2955156 41.0285188, 26.2958206 41.0288331, 26.2958906 41.0289261)",
115652932,False,2,residential,50,yes,True,35.899,"LINESTRING (26.2953374 41.0283477, 26.2952213 41.0282471, 26.2951699 41.0281889, 26.2951135 41.0280772)",
115652998,False,2,residential,50,yes,False,104.804,"LINESTRING (26.2953374 41.0283477, 26.2956279 41.0281861, 26.2957563 41.0280998, 26.2959214 41.0279511, 26.2960211 41.0278676, 26.2961155 41.0277883, 26.2962446 41.0277059)",
115652933,False,2,residential,50,yes,True,101.423,"LINESTRING (26.2906376 41.0297255, 26.2917621 41.0293903)",
799419823,False,2,residential,50,yes,False,100.667,"LINESTRING (26.2906376 41.0297255, 26.2912088 41.0289293)",
799419823,False,2,residential,50,yes,True,17.35,"LINESTRING (26.2906376 41.0297255, 26.2905391 41.0298627)",
115653008,False,2,unclassified,50,yes,False,233.31400000000002,"LINESTRING (26.2979962 41.0312428, 26.2982411 41.0308934, 26.2988173 41.0302065, 26.2993788 41.0294236)",
115652973,False,2,tertiary,50,yes,True,122.625,"LINESTRING (26.2950629 41.0255843, 26.2936038 41.0256511)",Μεγάλου Αλεξάνδρου
543474201,False,2,tertiary,50,yes,False,81.7,"LINESTRING (26.2950629 41.0255843, 26.2949524 41.0248543)",Νίκης
115652944,False,2,tertiary,50,yes,False,45.263000000000005,"LINESTRING (26.2950629 41.0255843, 26.2951669 41.0258777, 26.2952333 41.0259681)",Νίκης
796892819,False,2,residential,50,yes,False,114.722,"LINESTRING (26.2923564 41.0306489, 26.293624 41.0302615)",
796892830,False,2,residential,50,yes,False,73.308,"LINESTRING (26.2923564 41.0306489, 26.2920626 41.030028)",
796892830,False,2,residential,50,yes,True,74.756,"LINESTRING (26.2923564 41.0306489, 26.2926514 41.0312833)",
796892819,False,2,residential,50,yes,True,113.313,"LINESTRING (26.2923564 41.0306489, 26.2914201 41.0309514, 26.2911167 41.0310537)",
543474240,False,2,tertiary,50,yes,False,15.249,"LINESTRING (26.2962959 41.0274594, 26.2961191 41.0274913)",
115652943,False,2,tertiary,50,yes,True,73.91499999999999,"LINESTRING (26.2962959 41.0274594, 26.2964582 41.0276039, 26.2968841 41.0279542)",Νίκης
115653024,False,2,residential,50,yes,True,102.923,"LINESTRING (26.2962959 41.0274594, 26.2967621 41.0273729, 26.2968972 41.027319, 26.2969915 41.027261, 26.2972324 41.0270753, 26.2973401 41.0270232)",
115652966,False,2,residential,50,yes,False,111.422,"LINESTRING (26.2914889 41.0265245, 26.2926487 41.0270129)",
115652944,False,2,tertiary,50,yes,False,5.351,"LINESTRING (26.2953114 41.0260737, 26.2953484 41.0261129)",Νίκης
115652944,False,2,tertiary,50,yes,True,13.446,"LINESTRING (26.2953114 41.0260737, 26.2952333 41.0259681)",Νίκης
115653026,False,2,tertiary,50,yes,True,41.307,"LINESTRING (26.2953114 41.0260737, 26.294819 41.0260761)",
398737472,False,2,secondary,50,yes,False,70.535,"LINESTRING (26.2939324 41.0309047, 26.2942348 41.0314966)",Τυχέρου - Λυκόφωτος
799419837,False,2,tertiary,50,yes,False,115.403,"LINESTRING (26.2939324 41.0309047, 26.2926514 41.0312833)",
996070930,False,2,secondary,50,yes,True,76.055,"LINESTRING (26.2939324 41.0309047, 26.293624 41.0302615)",Τυχερού - Προβατώνα
799419837,False,2,tertiary,50,yes,True,82.588,"LINESTRING (26.2939324 41.0309047, 26.2945022 41.0307439, 26.2947275 41.0306782, 26.2948462 41.0306302)",
115652973,False,2,tertiary,50,yes,False,25.236,"LINESTRING (26.2933034 41.0256633, 26.2936038 41.0256511)",Μεγάλου Αλεξάνδρου
115652984,False,2,tertiary,50,yes,False,42.407,"LINESTRING (26.2933034 41.0256633, 26.2932932 41.0260446)",
115653015,False,2,residential,50,yes,True,51.230999999999995,"LINESTRING (26.2933034 41.0256633, 26.2931317 41.0256532, 26.2929332 41.0255904, 26.2927374 41.0255095)",Μεγάλου Αλεξάνδρου
115653012,False,2,residential,50,yes,True,99.208,"LINESTRING (26.2928439 41.0267388, 26.291821 41.026291)",
343049040,False,2,tertiary,50,yes,False,44.837,"LINESTRING (26.2928439 41.0267388, 26.2930969 41.0263836)",
343049040,False,2,tertiary,50,yes,True,34.599,"LINESTRING (26.2928439 41.0267388, 26.2926487 41.0270129)",
115653018,False,2,residential,50,yes,True,115.732,"LINESTRING (26.2914692 41.0287779, 26.2927607 41.0284118)",
796892830,False,2,residential,50,yes,False,12.923,"LINESTRING (26.2914692 41.0287779, 26.2913885 41.0286789)",
796892830,False,2,residential,50,yes,True,72.393,"LINESTRING (26.2914692 41.0287779, 26.2917621 41.0293903)",
115653035,False,2,tertiary,50,yes,False,64.844,"LINESTRING (26.2936521 41.0236903, 26.2935872 41.0242714)",
115652986,False,2,residential,50,yes,True,93.55199999999999,"LINESTRING (26.2936521 41.0236903, 26.2926364 41.0238151, 26.2925507 41.0238214)",
115652984,False,2,tertiary,50,yes,True,42.407,"LINESTRING (26.2932932 41.0260446, 26.2933034 41.0256633)",
115653026,False,2,tertiary,50,yes,False,31.131,"LINESTRING (26.2932932 41.0260446, 26.2936643 41.0260429)",
799415631,False,2,tertiary,50,yes,True,41.542,"LINESTRING (26.2932932 41.0260446, 26.2932886 41.0260967, 26.2932316 41.0261901, 26.2930969 41.0263836)",
115652960,False,2,residential,50,yes,True,100.671,"LINESTRING (26.2982706 41.0263461, 26.2971109 41.026579)",
115653019,False,2,residential,50,yes,True,20.337,"LINESTRING (26.2982706 41.0263461, 26.2983143 41.0261662)",
115653019,False,2,residential,50,yes,False,127.149,"LINESTRING (26.2982706 41.0263461, 26.2982569 41.0267141, 26.2982479 41.0271188, 26.2982577 41.0274893)",
115653013,False,2,residential,50,yes,False,175.95499999999998,"LINESTRING (26.2985682 41.0278232, 26.2987051 41.0279897, 26.2989765 41.0283869, 26.299088 41.0286, 26.2991401 41.0287747, 26.2991338 41.0289513, 26.2990835 41.0291392, 26.2990112 41.0292929)",
115653013,False,2,residential,50,yes,True,79.818,"LINESTRING (26.2985682 41.0278232, 26.2984981 41.0277376, 26.2983458 41.0276441, 26.2981044 41.0275793, 26.2977415 41.0275461)",
863171963,False,,residential,,,False,122.55999999999999,"LINESTRING (26.2985682 41.0278232, 26.2985865 41.0278231, 26.2986328 41.0278288, 26.2986704 41.0278437, 26.2987348 41.0279093, 26.2988126 41.0279903, 26.2988797 41.0280226, 26.2989655 41.0280388, 26.2990889 41.0280429, 26.2992096 41.0280348, 26.2993142 41.0280004, 26.2994188 41.0279903, 26.2994885 41.0280186, 26.2995958 41.0281177, 26.2997004 41.0282735)",
115652988,False,2,residential,50,yes,False,65.735,"LINESTRING (26.2973401 41.0270232, 26.2976125 41.0275775)",
115652988,False,2,residential,50,yes,True,53.003,"LINESTRING (26.2973401 41.0270232, 26.2971109 41.026579)",
115653024,False,2,residential,50,yes,True,33.787,"LINESTRING (26.2973401 41.0270232, 26.2977357 41.0269661)",
115653024,False,2,residential,50,yes,False,102.923,"LINESTRING (26.2973401 41.0270232, 26.2972324 41.0270753, 26.2969915 41.027261, 26.2968972 41.027319, 26.2967621 41.0273729, 26.2962959 41.0274594)",
115652932,False,2,residential,50,yes,False,20.4,"LINESTRING (26.2950229 41.0269449, 26.2950382 41.027128)",
799415629,False,2,residential,,,True,22.014,"LINESTRING (26.2950229 41.0269449, 26.295265 41.0270213)",
115652932,False,2,residential,50,yes,True,98.139,"LINESTRING (26.2950229 41.0269449, 26.2949747 41.0267881, 26.294819 41.0260761)",
115653006,False,2,residential,50,yes,False,111.378,"LINESTRING (26.2950229 41.0269449, 26.2949018 41.0269399, 26.2946336 41.0269197, 26.29436 41.0269035, 26.2942474 41.0268833, 26.2940543 41.0268266, 26.2938987 41.0268064, 26.2937176 41.0267958)",
115653000,False,2,residential,50,yes,False,83.838,"LINESTRING (26.2936643 41.0260429, 26.2937176 41.0267958)",Παπάγου
115653026,False,2,tertiary,50,yes,True,31.131,"LINESTRING (26.2936643 41.0260429, 26.2932932 41.0260446)",
115653026,False,2,tertiary,50,yes,False,96.93700000000001,"LINESTRING (26.2936643 41.0260429, 26.2939037 41.0260472, 26.294819 41.0260761)",
115652982,False,2,residential,50,yes,False,7.526,"LINESTRING (26.2990112 41.0292929, 26.2989217 41.0292882)",
115652982,False,2,residential,50,yes,True,34.111,"LINESTRING (26.2990112 41.0292929, 26.2991058 41.029332, 26.2993788 41.0294236)",
115653013,False,2,residential,50,yes,True,175.95499999999998,"LINESTRING (26.2990112 41.0292929, 26.2990835 41.0291392, 26.2991338 41.0289513, 26.2991401 41.0287747, 26.299088 41.0286, 26.2989765 41.0283869, 26.2987051 41.0279897, 26.2985682 41.0278232)",
115653001,False,2,residential,50,yes,False,116.497,"LINESTRING (26.2935668 41.0249244, 26.2949524 41.0248543)",
115653035,False,2,tertiary,50,yes,False,80.865,"LINESTRING (26.2935668 41.0249244, 26.2936038 41.0256511)",
115653035,False,2,tertiary,50,yes,True,65.187,"LINESTRING (26.2935668 41.0249244, 26.2935662 41.0247831, 26.2935809 41.0243383)",
115653022,False,2,residential,50,yes,False,126.682,"LINESTRING (26.2996842 41.0266444, 26.2991372 41.0264686, 26.2985952 41.0262782, 26.2983143 41.0261662)",
796892831,False,,residential,,,False,107.45,"LINESTRING (26.2982988 41.0301318, 26.2985976 41.0297503, 26.2988361 41.0294307, 26.2989217 41.0292882)",
799419826,False,2,residential,50,yes,False,163.06500000000003,"LINESTRING (26.2982988 41.0301318, 26.2982464 41.0301341, 26.2981565 41.0301552, 26.2980778 41.0301765, 26.2979627 41.030182, 26.2978753 41.0301749, 26.2977855 41.0301534, 26.2977158 41.0301193, 26.2976489 41.0300557, 26.2975619 41.0299043, 26.2974439 41.0296765, 26.2973258 41.0294017, 26.2972455 41.0291839)",
799419837,False,2,tertiary,50,yes,False,93.027,"LINESTRING (26.2965048 41.0281761, 26.2959966 41.0289197)",
115652941,False,2,tertiary,50,yes,True,40.602000000000004,"LINESTRING (26.2965048 41.0281761, 26.2965949 41.0281229, 26.2967042 41.028075, 26.2968009 41.0280271, 26.2968841 41.0279542)",
