osmid,oneway,name,highway,reversed,length,geometry,bridge,width,lanes,maxspeed,junction
617570916,True,Jana Kochanowskiego,residential,False,18.29,"LINESTRING (15.5410667 51.5661189, 15.5410451 51.5661538, 15.5410298 51.5662054, 15.5410131 51.5662793)",,,,,
617570917,True,Głogowska,tertiary,False,7.179,"LINESTRING (15.5410667 51.5661189, 15.5410148 51.5661183, 15.5409654 51.5661083)",,,,,roundabout
253841289,False,Jana Karola Chodkiewicza,residential,False,22.395000000000003,"LINESTRING (15.5340984 51.5674103, 15.5340931 51.567486, 15.5341025 51.5676115)",,,,,
"[654437776, 253841289]",False,Jana Karola Chodkiewicza,residential,True,230.46499999999995,"LINESTRING (15.5340984 51.5674103, 15.5341059 51.5673877, 15.5340917 51.5672708, 15.5340601 51.5671954, 15.5339433 51.5669643, 15.5338595 51.5667814, 15.5338001 51.566652, 15.5337239 51.5664859, 15.5337025 51.5664392, 15.5335788 51.5661693, 15.533472 51.5658312, 15.5334653 51.56581, 15.5334378 51.5657139, 15.5334135 51.5655403, 15.5332626 51.5654265)",,,,,
1235057350,False,,residential,False,19.992,"LINESTRING (15.5340984 51.5674103, 15.5340466 51.5674762, 15.5339529 51.5675653)",,,,,
1154698129,False,Mikołaja Kopernika,tertiary,True,43.263999999999996,"LINESTRING (15.5309529 51.5674911, 15.5310419 51.5674897, 15.5315787 51.5674826)",,,,,
"[253841291, 1061375772]",False,"['Koszarowa', 'Juliusza Słowackiego']","['residential', 'tertiary']",False,265.228,"LINESTRING (15.5299568 51.5659312, 15.5306373 51.5660655, 15.5312047 51.5661775, 15.5315337 51.5662425, 15.5317264 51.5661616, 15.5318775 51.5660982, 15.5321912 51.5659731, 15.5326846 51.5657783, 15.5331712 51.5654998, 15.5332626 51.5654265)",,,,,
172074921,False,Henryka Sienkiewicza,residential,True,158.17800000000003,"LINESTRING (15.5436774 51.5663351, 15.542973 51.5660897, 15.5424449 51.5659326, 15.5421503 51.5658705, 15.54192 51.5658591, 15.5417039 51.5659069, 15.5415933 51.5659418)",,,,,
177869005,False,Basztowa,tertiary,False,76.53,"LINESTRING (15.5352846 51.5657032, 15.5355351 51.5659993, 15.5357998 51.5663124)",,,,,
253841278,False,Bronka Kozaka,tertiary,False,22.116,"LINESTRING (15.5395762 51.5666469, 15.539631 51.5666044, 15.5397546 51.5664821)",,,,,
253841278,False,Bronka Kozaka,tertiary,True,40.327999999999996,"LINESTRING (15.5395762 51.5666469, 15.5394542 51.5667415, 15.5393532 51.5668092, 15.5393363 51.5668206, 15.539174 51.56687, 15.5391411 51.5668758)",,,,,
1155644401,True,,residential,False,64.979,"LINESTRING (15.5395762 51.5666469, 15.5396192 51.5666665, 15.5396959 51.5667016, 15.5395376 51.566837, 15.5394241 51.5669101, 15.5392971 51.5669529, 15.5392578 51.5669465, 15.5392039 51.5669378, 15.5391802 51.566918, 15.5391411 51.5668758)",,,,,
253841278,False,Bronka Kozaka,tertiary,False,40.328,"LINESTRING (15.5391411 51.5668758, 15.539174 51.56687, 15.5393363 51.5668206, 15.5393532 51.5668092, 15.5394542 51.5667415, 15.5395762 51.5666469)",,,,,
253841278,False,Bronka Kozaka,tertiary,True,81.234,"LINESTRING (15.5391411 51.5668758, 15.5390719 51.5668881, 15.5389644 51.5669072, 15.5387056 51.5669354, 15.5385311 51.5669496, 15.5384487 51.5669563, 15.5382181 51.5669711, 15.5381891 51.5669717, 15.5379804 51.5669758)",,,,,
255130231,False,Plac Młodych,residential,False,109.19399999999999,"LINESTRING (15.5305989 51.5644568, 15.5305568 51.5643666, 15.5304317 51.5640984, 15.530365 51.5639681, 15.5303572 51.5638262, 15.5303967 51.563497)",,,,,
1157061936,False,Niepodległości,tertiary,False,202.873,"LINESTRING (15.5305989 51.5644568, 15.5306684 51.5644712, 15.5312944 51.5646, 15.5328927 51.5649287, 15.5332022 51.5649945, 15.5332281 51.565, 15.5333836 51.5650331)",,,,40,
38155049,False,Katedralna,tertiary,False,114.088,"LINESTRING (15.535452 51.5652563, 15.5354551 51.5652157, 15.5354633 51.56511, 15.5354912 51.5650374, 15.5355299 51.5649682, 15.5355856 51.5648952, 15.5356578 51.5648313, 15.5357399 51.5647837, 15.5359703 51.5646743, 15.5360758 51.564634, 15.5361213 51.5646166, 15.5363485 51.5645304, 15.5364132 51.5645059)",,,,,
253841278,False,Bronka Kozaka,tertiary,True,22.116,"LINESTRING (15.5397546 51.5664821, 15.539631 51.5666044, 15.5395762 51.5666469)",,,,,
1154698131,False,Mikołaja Kopernika,tertiary,True,11.546,"LINESTRING (15.5339529 51.5675653, 15.5341025 51.5676115)",,,,40,
1154698129,False,Mikołaja Kopernika,tertiary,False,165.555,"LINESTRING (15.5339529 51.5675653, 15.5338001 51.5675228, 15.533749 51.5675169, 15.533682 51.5675092, 15.5334364 51.5674808, 15.5332015 51.5674784, 15.5327859 51.5674743, 15.5326488 51.5674729, 15.5326154 51.5674726, 15.5321381 51.5674772, 15.5319969 51.5674786, 15.5317356 51.5674811, 15.5315787 51.5674826)",,,,,
1235057350,False,,residential,True,19.992,"LINESTRING (15.5339529 51.5675653, 15.5340466 51.5674762, 15.5340984 51.5674103)",,,,,
