osmid,lanes,name,highway,oneway,reversed,length,bridge,geometry,ref,maxspeed,access
1263189588,1,Adama Mickiewicza,tertiary,True,False,27.232,,"LINESTRING (16.8118546 52.6487315, 16.8116351 52.6487989, 16.8115668 52.6488192, 16.8114858 52.6488252)",,50,
"[25877707, 585760246]",,Armii Poznań,tertiary,False,False,61.387,,"LINESTRING (16.8087996 52.6432619, 16.8087088 52.6431182, 16.8085765 52.6429198, 16.8085506 52.6428809, 16.8085211 52.6428216, 16.8084999 52.6427424)",,50,
"[25877706, 176658573, 585760246]",,Armii Poznań,tertiary,False,True,152.078,yes,"LINESTRING (16.8087996 52.6432619, 16.8088301 52.6433507, 16.8092869 52.6444618, 16.8093414 52.6445894)",,"['20', '50']",
"[783344113, 783290692]",,Sądowa,residential,False,"[False, True]",131.947,,"LINESTRING (16.8128668 52.6451973, 16.8124715 52.6445862, 16.8116973 52.6447443, 16.8116432 52.6447549)",,50,destination
783344113,,Sądowa,residential,False,False,6.702,,"LINESTRING (16.8109778 52.6448911, 16.8108837 52.6449104)",,50,
783344113,,Sądowa,residential,False,True,47.379000000000005,,"LINESTRING (16.8109778 52.6448911, 16.8110407 52.6448783, 16.8110957 52.6448671, 16.8114927 52.644786, 16.8116432 52.6447549)",,50,
1104588357,1,Powstańców Wielkopolskich,tertiary,False,True,7.91,,"LINESTRING (16.8112984 52.6455118, 16.8111812 52.6455098)",,40,
92149524,1,Powstańców Wielkopolskich,tertiary,True,False,48.864000000000004,,"LINESTRING (16.8112984 52.6455118, 16.8113551 52.645507, 16.8114246 52.6454965, 16.8120014 52.6454069)",,40,
"[172106816, 1018303738]","['2', '3']",Rynek,tertiary,False,False,75.574,,"LINESTRING (16.8097766 52.6456546, 16.809856 52.6456381, 16.8099701 52.6456147, 16.8104021 52.6455605, 16.8108699 52.6455117)",,50,
176877457,,Rynek,tertiary,True,False,73.59299999999999,,"LINESTRING (16.8097766 52.6456546, 16.8097258 52.645518, 16.8095762 52.6451526, 16.8095184 52.6450116)",,50,
228942423,1,Marszałka Józefa Piłsudskiego,tertiary,True,False,36.478,,"LINESTRING (16.8097766 52.6456546, 16.8098386 52.6457847, 16.8099193 52.645971)",,50,
"[1018303740, 152139110]","['2', '3']",Czarnkowska,tertiary,False,True,86.543,,"LINESTRING (16.8097766 52.6456546, 16.8096145 52.6456897, 16.8092412 52.6457422, 16.8088045 52.6457956, 16.8085281 52.6458294)",,,
367016977,,3 Maja,residential,False,True,92.755,,"LINESTRING (16.8144968 52.6461015, 16.814395 52.6461086, 16.8141702 52.646127, 16.813134 52.6462116)",,,
69341058,,Marszałka Józefa Piłsudskiego,tertiary,False,True,15.858,,"LINESTRING (16.8116241 52.648938, 16.8115184 52.6488709, 16.8114858 52.6488252)",,,
1263189590,,Marszałka Józefa Piłsudskiego,tertiary,False,False,72.733,,"LINESTRING (16.8116241 52.648938, 16.8117722 52.649032, 16.8119905 52.649174, 16.8123149 52.6493638, 16.8123819 52.649403)",,,
