osmid,oneway,name,highway,reversed,length,geometry,maxspeed,lanes,bridge,junction
420454837,False,Opatowska,tertiary,True,72.245,"LINESTRING (21.1669734 50.5649049, 21.1669751 50.5649462, 21.1669787 50.5649734, 21.1669909 50.5650038, 21.1670148 50.5650558, 21.1672324 50.5655317)",50,2,,
584227856,False,Opatowska,tertiary,False,10.037,"LINESTRING (21.1669734 50.5649049, 21.1669833 50.5648715, 21.1670029 50.5648381, 21.1670176 50.5648197)",50,2,,
175464313,True,Opatowska,tertiary,False,28.39,"LINESTRING (21.1670176 50.5648197, 21.167036 50.5647102, 21.1670154 50.5645656)",,,,
584227856,False,Opatowska,tertiary,True,10.036999999999999,"LINESTRING (21.1670176 50.5648197, 21.1670029 50.5648381, 21.1669833 50.5648715, 21.1669734 50.5649049)",50,2,,
112102692,False,Krakowska,tertiary,False,12.408,"LINESTRING (21.16647 50.5639201, 21.1663949 50.563889, 21.1663202 50.5638619)",,,,
175464312,True,Krakowska,tertiary,False,25.854,"LINESTRING (21.16647 50.5639201, 21.166639 50.5639231, 21.1668349 50.5639101)",,1,,
25118169,True,Józefa Piłsudskiego,residential,False,48.559,"LINESTRING (21.1663202 50.5638619, 21.1661631 50.5639139, 21.1656939 50.5640414)",,,,
112102692,False,Krakowska,tertiary,True,12.408,"LINESTRING (21.1663202 50.5638619, 21.1663949 50.563889, 21.16647 50.5639201)",,,,
125675944,False,Krakowska,tertiary,False,44.546,"LINESTRING (21.1663202 50.5638619, 21.1661614 50.563588, 21.1661466 50.5635624, 21.1661043 50.5634855)",,2,,
25440730,False,Krakowska,tertiary,True,94.587,"LINESTRING (21.1626372 50.55856, 21.1631091 50.5591394, 21.1632516 50.5593158)",,2,,
125677164,False,Tadeusza Kościuszki,residential,True,13.053,"LINESTRING (21.1626372 50.55856, 21.1627371 50.5585117, 21.162783 50.5584879)",,,,
675315497,False,Krakowska,tertiary,False,94.744,"LINESTRING (21.1626372 50.55856, 21.1626153 50.5585341, 21.1625245 50.5584266, 21.1623439 50.558213, 21.162166 50.5580025, 21.162136 50.557967, 21.1620019 50.5578096)",,2,,
125670365,False,Tadeusza Kościuszki,tertiary,False,53.635,"LINESTRING (21.1629375 50.5575346, 21.1636173 50.5573198)",,2,,
675315500,True,Tadeusza Kościuszki,tertiary,False,74.80799999999999,"LINESTRING (21.1629375 50.5575346, 21.1628741 50.5575979, 21.1623486 50.5577523, 21.1623437 50.5577537, 21.1622204 50.5577899, 21.1620019 50.5578096)",,,,
125670365,False,Tadeusza Kościuszki,tertiary,False,46.117,"LINESTRING (21.1636173 50.5573198, 21.1641552 50.5570848)",,2,,
125670365,False,Tadeusza Kościuszki,tertiary,True,53.635,"LINESTRING (21.1636173 50.5573198, 21.1629375 50.5575346)",,2,,
25492329,True,Tadeusza Kościuszki,residential,False,117.065,"LINESTRING (21.1636173 50.5573198, 21.1633739 50.5575177, 21.1633423 50.5575549, 21.1630821 50.5578627, 21.1630269 50.5579321, 21.1628781 50.5582506)",,,,
125677164,False,Tadeusza Kościuszki,residential,False,27.228,"LINESTRING (21.1628781 50.5582506, 21.162783 50.5584879)",,,,
25148476,False,Południowa,residential,True,35.995000000000005,"LINESTRING (21.1684848 50.5580228, 21.1683471 50.5580731, 21.1682914 50.5580861, 21.1682337 50.5580927, 21.1681185 50.5580992, 21.1680017 50.5581042)",,,,
35714073,True,Wysoka,residential,False,116.041,"LINESTRING (21.1684848 50.5580228, 21.1683875 50.5581357, 21.1683148 50.5582198, 21.1680187 50.5584814, 21.1678878 50.5585527, 21.1674404 50.5587749, 21.1674006 50.5587825)",,,,
675315497,False,Krakowska,tertiary,True,94.744,"LINESTRING (21.1620019 50.5578096, 21.162136 50.557967, 21.162166 50.5580025, 21.1623439 50.558213, 21.1625245 50.5584266, 21.1626153 50.5585341, 21.1626372 50.55856)",,2,,
675315499,True,Tadeusza Kościuszki,tertiary,False,73.74799999999999,"LINESTRING (21.1620019 50.5578096, 21.162176 50.5577282, 21.1628389 50.5575352, 21.1629375 50.5575346)",,,,
300825055,False,Szkolna,residential,True,23.483,"LINESTRING (21.1631277 50.5642763, 21.1631687 50.5642711, 21.1634492 50.5642227)",,,,
441778343,False,,residential,True,91.75800000000001,"LINESTRING (21.171515 50.5595342, 21.1703951 50.5598589, 21.170331 50.5598732)",,,,
"[25115640, 25487898, 25487901]",False,"['Szpitalna', 'Wojska Polskiego']",tertiary,False,90.04,"LINESTRING (21.170331 50.5598732, 21.1702993 50.5597544, 21.1702756 50.5596904, 21.1702445 50.5596252, 21.1702097 50.5595638, 21.169971 50.5591962, 21.1699167 50.5591104)",,,yes,
25115640,False,Szpitalna,tertiary,True,97.47900000000001,"LINESTRING (21.170331 50.5598732, 21.1703604 50.560009, 21.1704076 50.5602883, 21.1704123 50.5603262, 21.1704095 50.5603773, 21.1703894 50.5605244, 21.170367 50.5606138, 21.1703344 50.5607435)",,,,
441778343,False,,residential,False,91.75800000000001,"LINESTRING (21.170331 50.5598732, 21.1703951 50.5598589, 21.171515 50.5595342)",,,,
173809852,False,Południowa,residential,False,146.707,"LINESTRING (21.1665077 50.5574267, 21.1668175 50.5576201, 21.1668886 50.5576442, 21.1669731 50.5576478, 21.1673728 50.5575733, 21.1678801 50.5579302, 21.1679544 50.5579986, 21.1679875 50.5580731, 21.1680017 50.5581042)",20,,,
783767391,False,Akacjowa,residential,True,73.69399999999999,"LINESTRING (21.1665077 50.5574267, 21.1665078 50.5573925, 21.1664982 50.5573458, 21.1662822 50.5570138, 21.1662183 50.5569348, 21.1661098 50.5568206)",20,,,
35716284,False,Place,residential,False,128.335,"LINESTRING (21.1646653 50.5581513, 21.164645 50.558106, 21.1646481 50.5580677, 21.1646941 50.5579349, 21.1646966 50.5579017, 21.1646877 50.5578665, 21.1646651 50.557838, 21.1646122 50.5577954, 21.1645555 50.557762, 21.1645319 50.5577402, 21.1644887 50.5576846, 21.1644594 50.5576289, 21.1644138 50.557517, 21.1643286 50.5573026, 21.1642962 50.5572462, 21.1641899 50.5571246, 21.1641552 50.5570848)",,,,
441952230,False,Wysoka,residential,True,28.152,"LINESTRING (21.1675232 50.5590229, 21.1674303 50.5588219, 21.1674006 50.5587825)",,,,
45377425,True,Kolejowa,residential,False,22.398000000000003,"LINESTRING (21.1662433 50.5630952, 21.1660903 50.563081, 21.1659459 50.5630337)",,,,
177212301,True,Kolejowa,residential,False,28.668,"LINESTRING (21.1662433 50.5630952, 21.16613 50.5631933, 21.1660355 50.5633155)",,,,
25487898,False,Wojska Polskiego,tertiary,False,22.583,"LINESTRING (21.1699167 50.5591104, 21.169839 50.5589134)",,,,
"[25115640, 25487898, 25487901]",False,"['Szpitalna', 'Wojska Polskiego']",tertiary,True,90.03999999999999,"LINESTRING (21.1699167 50.5591104, 21.169971 50.5591962, 21.1702097 50.5595638, 21.1702445 50.5596252, 21.1702756 50.5596904, 21.1702993 50.5597544, 21.170331 50.5598732)",,,yes,
660845739,True,,residential,False,35.472,"LINESTRING (21.1699167 50.5591104, 21.1697701 50.559202, 21.1697248 50.559225, 21.1696447 50.5592485, 21.169504 50.5592821)",,,,
"[25102033, 1229759885]",False,Adama Mickiewicza,tertiary,True,164.196,"LINESTRING (21.1741835 50.5613328, 21.174047 50.5613539, 21.1735592 50.5614274, 21.173516 50.5614325, 21.1734543 50.5614345, 21.173405 50.5614317, 21.1732678 50.5614152, 21.173104 50.5613959, 21.1726633 50.5613469, 21.1721518 50.5612885, 21.1720678 50.561277, 21.1719797 50.5612649, 21.1719055 50.5612495)","['30', '50']",,,
662996923,False,,living_street,False,64.81,"LINESTRING (21.1741835 50.5613328, 21.174134 50.5612527, 21.1740659 50.5611476, 21.1738386 50.5607927)",,,,
662996923,False,,living_street,True,92.17299999999999,"LINESTRING (21.1742449 50.5602104, 21.1737545 50.5603407, 21.1737312 50.5603543, 21.1737078 50.560373, 21.1736824 50.5603995, 21.1736624 50.5604406, 21.1736618 50.5604871, 21.1736732 50.5605344, 21.1737942 50.5607233, 21.1738386 50.5607927)",,,,
662996923,False,,living_street,False,92.173,"LINESTRING (21.1738386 50.5607927, 21.1737942 50.5607233, 21.1736732 50.5605344, 21.1736618 50.5604871, 21.1736624 50.5604406, 21.1736824 50.5603995, 21.1737078 50.560373, 21.1737312 50.5603543, 21.1737545 50.5603407, 21.1742449 50.5602104)",,,,
662996923,False,,living_street,True,64.81,"LINESTRING (21.1738386 50.5607927, 21.1740659 50.5611476, 21.174134 50.5612527, 21.1741835 50.5613328)",,,,
662996924,False,,living_street,False,57.757999999999996,"LINESTRING (21.1738386 50.5607927, 21.1739761 50.560756, 21.1743524 50.5606555, 21.174385 50.5606277, 21.174388 50.5605896, 21.1743779 50.5605727, 21.1743362 50.5605031)",,,,
662996924,False,,living_street,True,57.757999999999996,"LINESTRING (21.1743362 50.5605031, 21.1743779 50.5605727, 21.174388 50.5605896, 21.174385 50.5606277, 21.1743524 50.5606555, 21.1739761 50.560756, 21.1738386 50.5607927)",,,,
25458791,False,Poprzeczna,residential,True,50.01,"LINESTRING (21.1684882 50.5627691, 21.1688006 50.5631727)",,,,
25458791,False,Poprzeczna,residential,False,29.253,"LINESTRING (21.1684882 50.5627691, 21.1683583 50.5626009, 21.1683055 50.562533)",,,,
662996970,False,,living_street,False,38.358000000000004,"LINESTRING (21.1684882 50.5627691, 21.1684222 50.5627881, 21.167994 50.5629121)",,,,
662996970,False,,living_street,True,38.358000000000004,"LINESTRING (21.167994 50.5629121, 21.1684222 50.5627881, 21.1684882 50.5627691)",,,,
25441673,False,Niska,residential,True,6.072,"LINESTRING (21.169504 50.5592821, 21.1695726 50.5592492)",,,,
25441673,False,Niska,residential,False,131.95100000000002,"LINESTRING (21.169504 50.5592821, 21.169389 50.5593269, 21.1689983 50.5594583, 21.1687674 50.5595207, 21.1685879 50.5595415, 21.1683856 50.5595503, 21.1681577 50.5595458, 21.1679873 50.5595171, 21.167845 50.5594795, 21.1677503 50.5594681)",,,,
25119235,False,Poprzeczna,residential,True,118.64099999999999,"LINESTRING (21.1695254 50.5641352, 21.1695043 50.5641073, 21.1690377 50.5634867, 21.1688225 50.5632005, 21.1688006 50.5631727)",,,,
"[25487316, 669224927]",False,Łazienkowska,residential,False,220.511,"LINESTRING (21.1677983 50.5605978, 21.167005 50.5609747, 21.1669769 50.560988, 21.166401 50.5612704, 21.1661646 50.5613948, 21.1659058 50.5615361, 21.1656315 50.5616942, 21.1656127 50.561704, 21.1655939 50.5617105, 21.1653741 50.5617679, 21.1653124 50.5617838)",,,,
25148476,False,Południowa,residential,False,35.995,"LINESTRING (21.1680017 50.5581042, 21.1681185 50.5580992, 21.1682337 50.5580927, 21.1682914 50.5580861, 21.1683471 50.5580731, 21.1684848 50.5580228)",,,,
25148476,False,Południowa,residential,True,79.613,"LINESTRING (21.1680017 50.5581042, 21.1679528 50.5581056, 21.1674385 50.5581266, 21.1672562 50.5581407, 21.1668866 50.5581941)",,,,
173809852,False,Południowa,residential,True,146.707,"LINESTRING (21.1680017 50.5581042, 21.1679875 50.5580731, 21.1679544 50.5579986, 21.1678801 50.5579302, 21.1673728 50.5575733, 21.1669731 50.5576478, 21.1668886 50.5576442, 21.1668175 50.5576201, 21.1665077 50.5574267)",20,,,
