osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge,width,access,tunnel
204578702,True,,,Bielawska,residential,,False,289.196,"LINESTRING (17.3356163 50.4705357, 17.3355409 50.4705985, 17.3354356 50.4706983, 17.3352999 50.4708261, 17.3352558 50.4708639, 17.3351507 50.4709065, 17.334798 50.4709982, 17.3344809 50.4711299, 17.3342719 50.4712188, 17.3338897 50.4713965, 17.3337865 50.4714396, 17.3337397 50.4714591, 17.3335786 50.4715016, 17.3329376 50.4717007, 17.3326429 50.4718262, 17.332289 50.4719776)",,,,,
218657504,True,,,Jana III Sobieskiego,residential,,False,122.53200000000001,"LINESTRING (17.3358061 50.4712789, 17.3358703 50.4713644, 17.3358877 50.4713876, 17.3359417 50.4714403, 17.3361876 50.4716804, 17.3362958 50.4717991, 17.3363535 50.4718631, 17.3365488 50.4720989, 17.3366537 50.4722381)",,,,,
249040813,False,3,,Celna,residential,30,False,157.88799999999998,"LINESTRING (17.3358061 50.4712789, 17.3356709 50.4713373, 17.3349891 50.4715929, 17.334928 50.4716172, 17.3348042 50.4716646, 17.3342083 50.4718918, 17.3340431 50.4719529, 17.3338956 50.4720117)",,,,,
249040813,False,3,,Celna,residential,30,True,66.356,"LINESTRING (17.3358061 50.4712789, 17.3359393 50.4711954, 17.3359627 50.4711734, 17.3361173 50.4710385, 17.336288 50.4708843, 17.3363675 50.4708032)",,,,,
"[216255784, 201790778, 228337765, 216255783]",False,2,,Emilii Gierczak,tertiary,,True,106.372,"LINESTRING (17.3319458 50.4715548, 17.3316558 50.4716578, 17.3315013 50.4717123, 17.3313739 50.4717576, 17.3309414 50.4719094, 17.3307596 50.4719741, 17.330702 50.471994, 17.3306308 50.4720181)",,yes,,,
232274276,False,2,,Emilii Gierczak,tertiary,,False,148.001,"LINESTRING (17.3319458 50.4715548, 17.3321829 50.4714723, 17.3329901 50.47119, 17.3334329 50.4710508, 17.3334601 50.4710422, 17.3336593 50.4709796, 17.333797 50.4709363)",,,,,
235049119,False,,,Bracka,residential,,False,52.92,"LINESTRING (17.3319458 50.4715548, 17.3320207 50.4716422, 17.332289 50.4719776)",,,,,
235049119,False,,,Bracka,residential,,False,65.809,"LINESTRING (17.332289 50.4719776, 17.3325297 50.4722957, 17.3325686 50.47233, 17.3326119 50.4723581, 17.3326838 50.4724035, 17.3328125 50.4724468)",,,,,
235049119,False,,,Bracka,residential,,True,52.92,"LINESTRING (17.332289 50.4719776, 17.3320207 50.4716422, 17.3319458 50.4715548)",,,,,
204578709,False,,,Karola Miarki,residential,,False,109.934,"LINESTRING (17.3338956 50.4720117, 17.3339513 50.472082, 17.3340786 50.4722427, 17.3342783 50.4725316, 17.3342911 50.4725464, 17.3342992 50.4725568, 17.3345813 50.4728983)",,,,,
249040813,False,3,,Celna,residential,30,False,90.74,"LINESTRING (17.3338956 50.4720117, 17.3334381 50.4721862, 17.3333033 50.4722356, 17.3329145 50.472393, 17.3328125 50.4724468)",,,,,
249040813,False,3,,Celna,residential,30,True,157.888,"LINESTRING (17.3338956 50.4720117, 17.3340431 50.4719529, 17.3342083 50.4718918, 17.3348042 50.4716646, 17.334928 50.4716172, 17.3349891 50.4715929, 17.3356709 50.4713373, 17.3358061 50.4712789)",,,,,
204578710,False,,,Kramarska,residential,,False,164.02500000000003,"LINESTRING (17.3366537 50.4722381, 17.3359214 50.4724639, 17.3358126 50.4724975, 17.3355639 50.4725742, 17.3355402 50.472582, 17.3352559 50.4726758, 17.3351579 50.4727081, 17.3347463 50.4728439, 17.3345813 50.4728983)",,,,,
204578718,True,,,Rynek Solny,residential,,False,59.029,"LINESTRING (17.3366537 50.4722381, 17.3366051 50.4723455, 17.3365952 50.472448, 17.3365963 50.4725462, 17.3367061 50.4727529)",,,,,
217360272,False,,,Rynek,living_street,20,False,34.038,"LINESTRING (17.3328125 50.4724468, 17.3327995 50.4724667, 17.3327766 50.4725118, 17.3327618 50.4725583, 17.3327555 50.4726055, 17.3327576 50.472653, 17.3327682 50.4726999, 17.3327871 50.4727458)",,,,,
235049119,False,,,Bracka,residential,,True,65.809,"LINESTRING (17.3328125 50.4724468, 17.3326838 50.4724035, 17.3326119 50.4723581, 17.3325686 50.47233, 17.3325297 50.4722957, 17.332289 50.4719776)",,,,,
249040813,False,3,,Celna,residential,30,True,90.74,"LINESTRING (17.3328125 50.4724468, 17.3329145 50.472393, 17.3333033 50.4722356, 17.3334381 50.4721862, 17.3338956 50.4720117)",,,,,
204578722,False,,,Tkacka,residential,,True,149.301,"LINESTRING (17.3367061 50.4727529, 17.3366377 50.4727669, 17.3365999 50.4727783, 17.3365422 50.4728028, 17.3364625 50.4728437, 17.3362959 50.4729379, 17.3359858 50.4731468, 17.3358162 50.4732751, 17.335749 50.4733258, 17.335647 50.4734115, 17.3355667 50.4734834, 17.335541 50.4735061, 17.3354135 50.4736096, 17.3353526 50.4736533, 17.33531 50.4736903, 17.3352762 50.473722)",,,,,
219719321,True,,,Grodzka,residential,,False,105.135,"LINESTRING (17.3367061 50.4727529, 17.3367602 50.4727864, 17.3368148 50.4728283, 17.3368918 50.4728875, 17.337096 50.4731196, 17.337335 50.4733911, 17.3374616 50.4735275, 17.3374862 50.4735537)",,,,,
204578709,False,,,Karola Miarki,residential,,False,63.923,"LINESTRING (17.3345813 50.4728983, 17.3348342 50.4732116, 17.3349972 50.4734086)",,,,,
204578709,False,,,Karola Miarki,residential,,True,109.934,"LINESTRING (17.3345813 50.4728983, 17.3342992 50.4725568, 17.3342911 50.4725464, 17.3342783 50.4725316, 17.3340786 50.4722427, 17.3339513 50.472082, 17.3338956 50.4720117)",,,,,
204578710,False,,,Kramarska,residential,,True,164.02499999999998,"LINESTRING (17.3345813 50.4728983, 17.3347463 50.4728439, 17.3351579 50.4727081, 17.3352559 50.4726758, 17.3355402 50.472582, 17.3355639 50.4725742, 17.3358126 50.4724975, 17.3359214 50.4724639, 17.3366537 50.4722381)",,,,,
217360262,True,,,Grzybowa,residential,,False,67.185,"LINESTRING (17.3345813 50.4728983, 17.3343245 50.4729866, 17.3343129 50.4729903, 17.3342171 50.4730217, 17.3341046 50.4730601, 17.3338034 50.4731581, 17.3337401 50.4731783)",,,,,
204578709,False,,,Karola Miarki,residential,,True,63.923,"LINESTRING (17.3349972 50.4734086, 17.3348342 50.4732116, 17.3345813 50.4728983)",,,,,
219721747,True,,,Karola Miarki,residential,,False,40.074000000000005,"LINESTRING (17.3349972 50.4734086, 17.3350399 50.4734602, 17.3352285 50.4736765, 17.3352762 50.473722)",,,,,
309654724,True,,,Grodzka,residential,,False,58.685,"LINESTRING (17.3374862 50.4735537, 17.3379785 50.4739784)",,,,,
204578703,True,,,Biskupa Jarosława,residential,,False,159.978,"LINESTRING (17.3374862 50.4735537, 17.3371622 50.4737307, 17.3368567 50.4738988, 17.3367838 50.4739384, 17.3365894 50.4740377, 17.3363114 50.4741516, 17.336042 50.4742399, 17.3357525 50.4743077, 17.3356187 50.4743389)",,,,,
204578724,True,,,Wyzwolenia,residential,,False,67.363,"LINESTRING (17.3341685 50.4737066, 17.3345785 50.4735563, 17.3346798 50.4735192, 17.3347428 50.4734973, 17.3349972 50.4734086)",,,,,
204578722,False,,,Tkacka,residential,,False,149.30100000000002,"LINESTRING (17.3352762 50.473722, 17.33531 50.4736903, 17.3353526 50.4736533, 17.3354135 50.4736096, 17.335541 50.4735061, 17.3355667 50.4734834, 17.335647 50.4734115, 17.335749 50.4733258, 17.3358162 50.4732751, 17.3359858 50.4731468, 17.3362959 50.4729379, 17.3364625 50.4728437, 17.3365422 50.4728028, 17.3365999 50.4727783, 17.3366377 50.4727669, 17.3367061 50.4727529)",,,,,
"[229473729, 204578722]",False,,,"['Tkacka', 'plac Kościelny']",residential,,True,36.35,"LINESTRING (17.3352762 50.473722, 17.3352471 50.4737716, 17.3352309 50.4737993, 17.335208 50.473849, 17.3351888 50.4738909, 17.335166 50.4739455, 17.3351385 50.4740363)",,,,,
204578706,True,,,Grodzka,residential,,False,46.104,"LINESTRING (17.3379785 50.4739784, 17.3382839 50.474135, 17.3384322 50.4741965, 17.3385068 50.4742186)",,,,,
204578705,False,,,Daniela Chodowieckiego,residential,,True,224.366,"LINESTRING (17.3385068 50.4742186, 17.3384335 50.474313, 17.3383951 50.4743812, 17.338311 50.4745178, 17.3382664 50.4745697, 17.3382099 50.4746206, 17.3380383 50.4747464, 17.3378379 50.4748827, 17.3378115 50.4749007, 17.3375491 50.4750793, 17.3375054 50.475109, 17.3367678 50.4756061, 17.3366363 50.475695, 17.3365738 50.4757371, 17.3365253 50.4757699)",,,,,
204578716,False,,,plac Kościelny,residential,,True,32.608,"LINESTRING (17.3352161 50.4743177, 17.3347559 50.4743031)",,,,,
229473729,False,,,plac Kościelny,residential,,False,31.79,"LINESTRING (17.3352161 50.4743177, 17.3351477 50.4740941, 17.3351385 50.4740363)",,,,,
309654720,False,,,Biskupa Jarosława,residential,,True,28.590000000000003,"LINESTRING (17.3352161 50.4743177, 17.3354511 50.4743313, 17.3356187 50.4743389)",,,,,
309654750,False,,,Teatralna,residential,,True,73.467,"LINESTRING (17.3352161 50.4743177, 17.3354331 50.4747888, 17.3355129 50.4749333, 17.3355238 50.4749484)",,,,,
204578711,True,,,Księdza Józefa Kądziołki,residential,,False,88.32400000000001,"LINESTRING (17.3356187 50.4743389, 17.3356737 50.4744279, 17.335768 50.4745756, 17.3358173 50.4746495, 17.3358732 50.4747328, 17.3359177 50.4747989, 17.3359506 50.4748483, 17.33604 50.4749659, 17.3361226 50.475065)",,,,,
309654720,False,,,Biskupa Jarosława,residential,,False,28.590000000000003,"LINESTRING (17.3356187 50.4743389, 17.3354511 50.4743313, 17.3352161 50.4743177)",,,,,
"[204578712, 217360270]",False,,,"['plac Katedralny', 'Kupiecka']",residential,,"[False, True]",72.126,"LINESTRING (17.3342864 50.4746508, 17.3349168 50.474976, 17.3350313 50.4750863)",,,,,
204578723,True,,,Wałowa,residential,,False,178.56699999999998,"LINESTRING (17.3361226 50.475065, 17.3364544 50.4748493, 17.3365029 50.4748191, 17.3367434 50.4746691, 17.3370868 50.4744678, 17.3372359 50.4743824, 17.3374278 50.474278, 17.3379785 50.4739784)",,,,,
1189402177,False,,,Wałowa,residential,,False,35.881,"LINESTRING (17.3361226 50.475065, 17.3359836 50.4751683, 17.3359372 50.4752025, 17.3358913 50.475235, 17.3357885 50.4753077)",,,,,
"[204578721, 309654750]",False,,,Teatralna,residential,,False,44.209,"LINESTRING (17.3357885 50.4753077, 17.3356953 50.4752074, 17.3355238 50.4749484)",,,,,
204578721,False,,,Teatralna,residential,,True,73.227,"LINESTRING (17.3357885 50.4753077, 17.3362271 50.4755739, 17.3364286 50.4757064, 17.3365253 50.4757699)",,,,,
236063598,False,,,Rynek Garncarski,residential,,True,28.115,"LINESTRING (17.3357885 50.4753077, 17.3356801 50.4753708, 17.335525 50.4754534, 17.3354884 50.4754733)",,,,,
1189402177,False,,,Wałowa,residential,,True,35.881,"LINESTRING (17.3357885 50.4753077, 17.3358913 50.475235, 17.3359372 50.4752025, 17.3359836 50.4751683, 17.3361226 50.475065)",,,,,
236063598,False,,,Rynek Garncarski,residential,,False,11.976,"LINESTRING (17.3353498 50.4755351, 17.3354884 50.4754733)",,,,,
204578712,False,,,Kupiecka,residential,,False,54.775,"LINESTRING (17.3353498 50.4755351, 17.3351103 50.4752108, 17.3350313 50.4750863)",,,,,
204578719,False,,,Rynek Garncarski,residential,,True,76.24900000000001,"LINESTRING (17.3353498 50.4755351, 17.3352805 50.4755656, 17.3348829 50.4757191, 17.3348527 50.4757266, 17.334771 50.4757469, 17.3345243 50.4758208, 17.3344018 50.4758575)",,,,,
204578705,False,,,Daniela Chodowieckiego,residential,,False,224.366,"LINESTRING (17.3365253 50.4757699, 17.3365738 50.4757371, 17.3366363 50.475695, 17.3367678 50.4756061, 17.3375054 50.475109, 17.3375491 50.4750793, 17.3378115 50.4749007, 17.3378379 50.4748827, 17.3380383 50.4747464, 17.3382099 50.4746206, 17.3382664 50.4745697, 17.338311 50.4745178, 17.3383951 50.4743812, 17.3384335 50.474313, 17.3385068 50.4742186)",,,,,
204578705,False,,,Daniela Chodowieckiego,residential,,True,125.40499999999999,"LINESTRING (17.3365253 50.4757699, 17.336015 50.4761144, 17.3359922 50.4761298, 17.3358201 50.4762478, 17.3355928 50.4763914, 17.3355373 50.4764191, 17.335388 50.4765017, 17.3352732 50.4765664)",,,,,
204578721,False,,,Teatralna,residential,,False,73.227,"LINESTRING (17.3365253 50.4757699, 17.3364286 50.4757064, 17.3362271 50.4755739, 17.3357885 50.4753077)",,,,,
201790823,False,,,Wrocławska,residential,,True,72.382,"LINESTRING (17.3344018 50.4758575, 17.3347429 50.476229, 17.3349355 50.4764125)",,,,,
204578719,False,,,Rynek Garncarski,residential,,False,76.249,"LINESTRING (17.3344018 50.4758575, 17.3345243 50.4758208, 17.334771 50.4757469, 17.3348527 50.4757266, 17.3348829 50.4757191, 17.3352805 50.4755656, 17.3353498 50.4755351)",,,,,
236063594,False,,,Wrocławska,residential,,False,98.321,"LINESTRING (17.3344018 50.4758575, 17.3343487 50.4757863, 17.3338057 50.4750588)",,,,,
201790823,False,,,Wrocławska,residential,,True,20.129,"LINESTRING (17.3349355 50.4764125, 17.3351041 50.4765583)",,,,,
201790823,False,,,Wrocławska,residential,,False,72.382,"LINESTRING (17.3349355 50.4764125, 17.3347429 50.476229, 17.3344018 50.4758575)",,,,,
"[204578713, 983275101]",True,,,Oskara Kolberga,residential,,False,141.19,"LINESTRING (17.3349355 50.4764125, 17.3350107 50.4763807, 17.3351362 50.4763218, 17.3352301 50.4762733, 17.3353139 50.4762216, 17.3353787 50.4761691, 17.3356124 50.4759798, 17.3356771 50.4759273, 17.3357227 50.4758904, 17.3357702 50.4758424, 17.3357965 50.4757801, 17.3358016 50.4757525, 17.3357913 50.4755978, 17.3356985 50.4755895, 17.3354884 50.4754733)",,,,,
219721751,True,,,Mariacka,residential,,False,39.76499999999999,"LINESTRING (17.3386574 50.4698165, 17.3389915 50.4699239, 17.3390506 50.4699661, 17.3390855 50.4700249)",,,,,
1167528677,True,,,Majora Henryka Sucharskiego,residential,30,False,15.405000000000001,"LINESTRING (17.3390855 50.4700249, 17.3390504 50.4700851, 17.3389897 50.4701486)",,,,,
204583446,False,,,Majora Henryka Sucharskiego,residential,30,False,167.43,"LINESTRING (17.3376393 50.471384, 17.3376721 50.4713546, 17.3379584 50.4710979, 17.338071 50.4709921, 17.3383377 50.4707403, 17.3389199 50.4701961, 17.3389897 50.4701486)",,,,,
249040821,False,2,,Stanisława Moniuszki,tertiary,,False,108.671,"LINESTRING (17.3376393 50.471384, 17.337707 50.4714232, 17.3378105 50.4714772, 17.3383697 50.4717619, 17.3388298 50.4720011)",,,,,
249040821,False,2,,Stanisława Moniuszki,tertiary,,True,105.01400000000001,"LINESTRING (17.3376393 50.471384, 17.3372639 50.4711838, 17.3370649 50.4710711, 17.3366552 50.4708561, 17.3364995 50.4707796)",,,,,
297574819,False,,,Waleriana Łukasińskiego,residential,,False,33.732,"LINESTRING (17.3394061 50.4702962, 17.339132 50.4701995, 17.3389897 50.4701486)",,,,,
204587180,True,,,Marii Curie-Skłodowskiej,residential,,False,137.708,"LINESTRING (17.3282751 50.4715611, 17.3283449 50.4715873, 17.328493 50.4716429, 17.3290524 50.471859, 17.3292894 50.4719536, 17.3293784 50.4719891, 17.3296732 50.472107, 17.3298308 50.4721711, 17.3299276 50.4722146)",,,,,
"[219468360, 232274261]",False,,,Bohaterów Warszawy,residential,20,False,209.355,"LINESTRING (17.3282751 50.4715611, 17.3283388 50.4715118, 17.3284776 50.4714191, 17.3285213 50.47139, 17.3287214 50.4712565, 17.3288185 50.4711917, 17.328884 50.471148, 17.3290097 50.4710642, 17.3294707 50.4707566, 17.3295243 50.4707209, 17.3296221 50.4706557, 17.32968 50.470617, 17.3298174 50.4705224, 17.3299015 50.4704651, 17.3302389 50.470245, 17.3303146 50.4701977)",,,,,
235753987,False,,,Bohaterów Warszawy,residential,,True,72.41300000000001,"LINESTRING (17.3282751 50.4715611, 17.3281359 50.4716715, 17.3277473 50.4719791, 17.3276357 50.4720695)",,,,,
201790792,False,2,,Józefa Ignacego Kraszewskiego,tertiary,,False,10.276,"LINESTRING (17.3388298 50.4720011, 17.3389155 50.4720757)",,,,,
249040821,False,2,,Stanisława Moniuszki,tertiary,,True,108.671,"LINESTRING (17.3388298 50.4720011, 17.3383697 50.4717619, 17.3378105 50.4714772, 17.337707 50.4714232, 17.3376393 50.471384)",,,,,
279916687,True,1,,rondo imienia Premiera Jana Olszewskiego,tertiary,,False,16.85,"LINESTRING (17.3299276 50.4722146, 17.3299776 50.4721819, 17.3300383 50.4721703, 17.3300873 50.4721686, 17.3301408 50.472173)",roundabout,,,,
204587169,False,,,Cypriana Kamila Norwida,residential,,True,173.45,"LINESTRING (17.329637 50.4728881, 17.3294835 50.4728881, 17.3288112 50.4728241, 17.3283056 50.4727807, 17.3278877 50.4727449, 17.3274398 50.4727297, 17.3272918 50.4727263, 17.3272027 50.4727281)",,,,,
279916686,True,1,,Fryderyka Szopena,tertiary,,False,46.763000000000005,"LINESTRING (17.329637 50.4728881, 17.3296357 50.4728018, 17.3296695 50.4726611, 17.3297303 50.47254, 17.3297965 50.4724908)",,,,,
204587171,True,1,,Henryka Siemiradzkiego,residential,30,False,44.626,"LINESTRING (17.3319894 50.4748781, 17.3315583 50.4750602, 17.3314562 50.4750913)",,,,,
204587178,True,,,Królowej Jadwigi,residential,,False,85.97800000000001,"LINESTRING (17.3319894 50.4748781, 17.331966 50.4748549, 17.3316545 50.4745461, 17.3315527 50.474437, 17.331396 50.4742737, 17.3313542 50.4742194)",,,,,
"[228337777, 236063593]",False,,,Wrocławska,"['residential', 'living_street']",20,False,94.44,"LINESTRING (17.3338057 50.4750588, 17.3337765 50.4750196, 17.3334205 50.4745427, 17.3333358 50.4744347, 17.3333137 50.4744171, 17.3332563 50.47439, 17.333199 50.4743643, 17.3331369 50.4743436)",,,,,
236063594,False,,,Wrocławska,residential,,True,98.321,"LINESTRING (17.3338057 50.4750588, 17.3343487 50.4757863, 17.3344018 50.4758575)",,,,,
431808406,False,,,Kowalska,residential,,True,23.789,"LINESTRING (17.3338057 50.4750588, 17.3337003 50.4750936, 17.3335082 50.4751584)",,,,,
204587176,False,,,Kowalska,residential,,True,63.575,"LINESTRING (17.3325834 50.4754704, 17.3323793 50.475558, 17.3321236 50.4756594, 17.3320647 50.4756892, 17.3320887 50.4757215, 17.3320868 50.4757541, 17.3320545 50.4757894, 17.3319781 50.4758344)",,,,,
219721748,True,,,Kowalska,residential,,False,51.534,"LINESTRING (17.3325834 50.4754704, 17.3329285 50.475354, 17.3332268 50.4752533)",,,,,
"[217049128, 217049129, 219721749]",False,,,Królowej Jadwigi,residential,,"[False, True]",217.824,"LINESTRING (17.3325834 50.4754704, 17.3327978 50.4756688, 17.3328501 50.4757172, 17.3329818 50.4758204, 17.3331311 50.4759374, 17.3332796 50.4760539, 17.3333281 50.4760919, 17.3334135 50.47615, 17.3335248 50.4762258, 17.3335874 50.4762684, 17.3339324 50.4765032, 17.3340408 50.4765769, 17.3342012 50.4765777, 17.3343569 50.4766596, 17.3343731 50.4766681, 17.3344724 50.476744, 17.3344885 50.4767562, 17.3346488 50.4768716)",,,,,building_passage
219721750,True,,,Królowej Jadwigi,residential,,False,78.131,"LINESTRING (17.3325834 50.4754704, 17.3324693 50.4753567, 17.3323664 50.4752541, 17.3321972 50.4750853, 17.332089 50.4749774, 17.3320147 50.4749033, 17.3319894 50.4748781)",,,,,
204587177,False,,,Krakowska,residential,,False,58.66,"LINESTRING (17.3383986 50.4762624, 17.3390374 50.4765986)",,,,,
204587177,False,,,Krakowska,residential,,True,58.66,"LINESTRING (17.3390374 50.4765986, 17.3383986 50.4762624)",,,,,
309654754,False,,,Michała Drzymały,residential,,False,84.949,"LINESTRING (17.3390374 50.4765986, 17.3387164 50.4768823, 17.3383185 50.4772103)",,,,,
204587170,False,,,Henryka Dąbrowskiego,residential,,False,68.112,"LINESTRING (17.3375603 50.476833, 17.3378769 50.4769948, 17.3380789 50.4770933, 17.3383185 50.4772103)",,,,,
204587175,True,,,Karola Marcinkowskiego,residential,,False,86.876,"LINESTRING (17.3375603 50.476833, 17.3378533 50.4766286, 17.338005 50.4765228, 17.3381479 50.4764231, 17.338205 50.4763865, 17.3383986 50.4762624)",,,,,
204587170,False,,,Henryka Dąbrowskiego,residential,,True,68.112,"LINESTRING (17.3383185 50.4772103, 17.3380789 50.4770933, 17.3378769 50.4769948, 17.3375603 50.476833)",,,,,
309654754,False,,,Michała Drzymały,residential,,False,94.67,"LINESTRING (17.3383185 50.4772103, 17.3382373 50.4772695, 17.3376825 50.4777556, 17.3376111 50.4778182, 17.3375237 50.4778948)",,,,,
309654754,False,,,Michała Drzymały,residential,,True,84.949,"LINESTRING (17.3383185 50.4772103, 17.3387164 50.4768823, 17.3390374 50.4765986)",,,,,
216857459,False,,,Kolejowa,residential,,False,42.726,"LINESTRING (17.3365973 50.4773906, 17.3364333 50.4773046, 17.3361236 50.4771524)",,,,,
"[216857459, 1000025470]",False,,,Kolejowa,residential,,True,86.259,"LINESTRING (17.3365973 50.4773906, 17.3373849 50.4778194, 17.3375237 50.4778948)",,,,,
1104621819,False,,,Karola Marcinkowskiego,residential,,False,27.394,"LINESTRING (17.3365973 50.4773906, 17.3366889 50.4773193, 17.3367517 50.4772705, 17.3368272 50.477193)",,,,,
204583446,False,,,Majora Henryka Sucharskiego,residential,30,True,167.43,"LINESTRING (17.3389897 50.4701486, 17.3389199 50.4701961, 17.3383377 50.4707403, 17.338071 50.4709921, 17.3379584 50.4710979, 17.3376721 50.4713546, 17.3376393 50.471384)",,,,,
297574819,False,,,Waleriana Łukasińskiego,residential,,True,33.732,"LINESTRING (17.3389897 50.4701486, 17.339132 50.4701995, 17.3394061 50.4702962)",,,,,
215845590,False,,,Stanisława Ligonia,residential,,False,110.763,"LINESTRING (17.328529 50.4744471, 17.3282637 50.4745482, 17.3276519 50.4747965, 17.3273488 50.4749219, 17.3271972 50.4749692)",,,,,
235753987,False,,,Bohaterów Warszawy,residential,,False,87.245,"LINESTRING (17.328529 50.4744471, 17.3284683 50.4743721, 17.3283449 50.4742358, 17.3283386 50.4742289, 17.3282834 50.4741685, 17.3282405 50.4741216, 17.3281397 50.4740113, 17.3279159 50.4737665)",,,,,
235753987,False,,,Bohaterów Warszawy,residential,,True,60.968999999999994,"LINESTRING (17.328529 50.4744471, 17.3285958 50.4745445, 17.3288038 50.4747728, 17.3289442 50.4749269)",,,,,
215845590,False,,,Stanisława Ligonia,residential,,True,110.76299999999999,"LINESTRING (17.3271972 50.4749692, 17.3273488 50.4749219, 17.3276519 50.4747965, 17.3282637 50.4745482, 17.328529 50.4744471)",,,,,
"[375937846, 232274250, 309654718]",False,,,Batalionów Chłopskich,residential,,False,296.18000000000006,"LINESTRING (17.3271972 50.4749692, 17.3269717 50.4748792, 17.3268196 50.4748146, 17.3266328 50.4747353, 17.3261612 50.4745963, 17.3260193 50.4745306, 17.3256342 50.474287, 17.3252985 50.4740691, 17.3251436 50.4739543, 17.3250693 50.4738882, 17.3250283 50.4738336, 17.3250201 50.4737689, 17.3250286 50.4737394, 17.3250469 50.4737106, 17.3251114 50.4736568, 17.3251576 50.4736239, 17.325226 50.4735809, 17.3254338 50.4734745, 17.3255609 50.4733985, 17.3256268 50.473347, 17.3256556 50.4732801, 17.3256756 50.4731475)",,,,,
232274250,False,,,Batalionów Chłopskich,residential,,True,49.919,"LINESTRING (17.3271972 50.4749692, 17.3272293 50.4750001, 17.327319 50.4750576, 17.327775 50.4752165)",,,,,
1000025470,False,,,Kolejowa,residential,,False,14.214,"LINESTRING (17.337681 50.4779743, 17.3375237 50.4778948)",,,,,
"[278036763, 220077595]",True,"['1', '2']",,Kolejowa,residential,,False,38.418,"LINESTRING (17.337681 50.4779743, 17.3378517 50.4780257, 17.3380285 50.4781103, 17.338137 50.4781591)",,,,,
"[278036762, 220077591]",True,"['1', '2']",,Kolejowa,residential,,False,38.487,"LINESTRING (17.338045 50.4782286, 17.3378133 50.4780949, 17.337681 50.4779743)",,,,,
328790513,True,1,,Fryderyka Szopena,residential,,False,71.492,"LINESTRING (17.330486 50.4725437, 17.3304284 50.4726419, 17.3301982 50.4731597)",,,,,
659363224,False,,,Świętego Piotra,residential,,False,41.283,"LINESTRING (17.330486 50.4725437, 17.3306711 50.4725689, 17.3310383 50.4726599)",,,,,
659363224,False,,,Świętego Piotra,residential,,True,22.072,"LINESTRING (17.330486 50.4725437, 17.3303888 50.4725161, 17.3301985 50.4724668)",,,,,
279916687,True,1,,rondo imienia Premiera Jana Olszewskiego,tertiary,,False,31.316000000000003,"LINESTRING (17.3301556 50.4725312, 17.3300984 50.472563, 17.3299997 50.4725813, 17.3299021 50.4725679, 17.3298425 50.4725399, 17.3297965 50.4724908)",roundabout,,,,
658880856,True,,,Fryderyka Szopena,tertiary,,False,71.388,"LINESTRING (17.3301556 50.4725312, 17.3302044 50.4726067, 17.3302529 50.4727269, 17.3302358 50.4727908, 17.330199 50.4729288, 17.3301858 50.4730489, 17.3301982 50.4731597)",,,,,
431808406,False,,,Kowalska,residential,,False,2.132,"LINESTRING (17.3334816 50.4751674, 17.3335082 50.4751584)",,,,,
190547013,False,,,Forteczna,residential,,True,95.463,"LINESTRING (17.3327431 50.4763956, 17.3326346 50.476457, 17.3324562 50.4765607, 17.3317439 50.4769724)",,,,,
228337782,False,,,Piastowska,tertiary,,False,125.89699999999999,"LINESTRING (17.3327431 50.4763956, 17.3328439 50.4764619, 17.3335254 50.4769079, 17.3338742 50.4771418, 17.3339795 50.4772097)",,,,,
"[232823877, 641185135]",False,,,Piastowska,tertiary,,True,82.624,"LINESTRING (17.3327431 50.4763956, 17.3325119 50.4762335, 17.3324013 50.4761548, 17.3321426 50.4759597, 17.3320576 50.4758956, 17.3319781 50.4758344)",,,,,
190547014,False,,,Parkowa,residential,,True,38.239000000000004,"LINESTRING (17.3346488 50.4768716, 17.3349838 50.476708, 17.335084 50.4766682)",,,,,
"[217049128, 217049129, 219721749]",False,,,Królowej Jadwigi,residential,,"[False, True]",217.82399999999998,"LINESTRING (17.3346488 50.4768716, 17.3344885 50.4767562, 17.3344724 50.476744, 17.3343731 50.4766681, 17.3343569 50.4766596, 17.3342012 50.4765777, 17.3340408 50.4765769, 17.3339324 50.4765032, 17.3335874 50.4762684, 17.3335248 50.4762258, 17.3334135 50.47615, 17.3333281 50.4760919, 17.3332796 50.4760539, 17.3331311 50.4759374, 17.3329818 50.4758204, 17.3328501 50.4757172, 17.3327978 50.4756688, 17.3325834 50.4754704)",,,,,building_passage
236063604,False,,,Parkowa,residential,,False,60.476000000000006,"LINESTRING (17.3346488 50.4768716, 17.3345902 50.4768993, 17.3340873 50.4771564, 17.3340346 50.4771834, 17.3339795 50.4772097)",,,,,
217051574,False,,,,living_street,,True,34.872,"LINESTRING (17.333163 50.4747069, 17.3333786 50.4749889)",,,,,
217051572,False,,,,living_street,,True,12.914,"LINESTRING (17.333005 50.474976, 17.3330878 50.4750795)",,,,,
217051570,False,,,,living_street,,False,22.912,"LINESTRING (17.3333786 50.4749889, 17.3330878 50.4750795)",,,,,
217051574,False,,,,living_street,,False,34.872,"LINESTRING (17.3333786 50.4749889, 17.333163 50.4747069)",,,,,
"[217051568, 217051565, 217051574]",False,,,,living_street,,True,20.961,"LINESTRING (17.3333786 50.4749889, 17.333413 50.4750339, 17.3334498 50.475082, 17.3335082 50.4751584)",,,,,building_passage
