osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,access,tunnel
"[62194654, 173435590]",,,Żołnierzy Armii Krajowej,residential,,True,False,259.242,,"LINESTRING (17.2922406 50.9422855, 17.2921484 50.9422362, 17.2921008 50.9422067, 17.2920819 50.9421662, 17.2920699 50.9418758, 17.2920325 50.941755, 17.2920148 50.9415875, 17.2919944 50.9413786, 17.2919981 50.941355, 17.2920189 50.9413315, 17.2920468 50.9413115, 17.2920767 50.9412939, 17.2921663 50.9412775, 17.2922731 50.9412683, 17.2923746 50.9412704, 17.2924197 50.9412717, 17.2924647 50.9412671, 17.2925919 50.9412551, 17.2927666 50.9412275, 17.2935538 50.9410903, 17.293651 50.9410711, 17.2940326 50.9409835)",,
212001873,,,Żołnierzy Armii Krajowej,residential,,False,False,39.366,,"LINESTRING (17.2922406 50.9422855, 17.2922533 50.9422736, 17.292275 50.9422647, 17.292336 50.942257, 17.2924775 50.9422566, 17.292639 50.9422558, 17.2927841 50.9422741)",,
1194323414,3,94,11 Listopada,primary,50,False,False,37.741,,"LINESTRING (17.2940326 50.9409835, 17.2943131 50.9408399, 17.2944543 50.9407724)",,
"[53050146, 1194323413, 1194323414]","['2', '3']",94,11 Listopada,primary,50,False,True,169.53400000000002,,"LINESTRING (17.2940326 50.9409835, 17.2937761 50.9411754, 17.2935665 50.9413323, 17.2931735 50.941728, 17.2930164 50.9418861, 17.2929381 50.9419888, 17.2928868 50.9420761, 17.2927841 50.9422741)",,
"[53050146, 1194323413, 1194323414]","['2', '3']",94,11 Listopada,primary,50,False,False,169.53400000000002,,"LINESTRING (17.2927841 50.9422741, 17.2928868 50.9420761, 17.2929381 50.9419888, 17.2930164 50.9418861, 17.2931735 50.941728, 17.2935665 50.9413323, 17.2937761 50.9411754, 17.2940326 50.9409835)",,
212001873,,,Żołnierzy Armii Krajowej,residential,,False,True,39.366,,"LINESTRING (17.2927841 50.9422741, 17.292639 50.9422558, 17.2924775 50.9422566, 17.292336 50.942257, 17.292275 50.9422647, 17.2922533 50.9422736, 17.2922406 50.9422855)",,
1194323412,2,94,11 Listopada,primary,50,False,True,50.080999999999996,,"LINESTRING (17.2927841 50.9422741, 17.2926762 50.9425838, 17.2926528 50.9427163)",,
"[74921168, 1017657415]","['2', '3']",,3 Maja,tertiary,50,False,True,110.726,,"LINESTRING (17.3010217 50.9393481, 17.3008953 50.9394794, 17.3008449 50.9395318, 17.3006775 50.9397085, 17.300617 50.939784, 17.3004935 50.9399378, 17.3002744 50.9402245)",,
84689585,,,,residential,,False,False,21.058,,"LINESTRING (17.2941706 50.9461128, 17.2942032 50.9460003, 17.2942228 50.9459263)",,
84689585,,,,residential,,False,True,78.064,,"LINESTRING (17.2941706 50.9461128, 17.2940802 50.9464009, 17.29384 50.9467802)",,
"[700619624, 173429547]",,,Stefana Żeromskiego,residential,,False,False,200.51600000000002,,"LINESTRING (17.2941706 50.9461128, 17.2950791 50.9462528, 17.2951521 50.9463269, 17.2956576 50.9467196, 17.2961613 50.9472536)",,
53141511,,,Mikołaja Kopernika,residential,,False,True,29.225,,"LINESTRING (17.2963056 50.9424513, 17.2965192 50.9425017, 17.2966948 50.9425458)",,
"[53141507, 1138661205, 1091089645, 1138661204]",,,"['Rynek', 'Krótka']",residential,50,True,False,184.60699999999997,,"LINESTRING (17.2963056 50.9424513, 17.2962714 50.9425452, 17.2962123 50.9426656, 17.2961014 50.9428596, 17.295936 50.9431332, 17.2957319 50.9434042, 17.2956978 50.9434479, 17.2956245 50.943527, 17.295435 50.9437714, 17.2953779 50.9438571, 17.2953164 50.943985)",,
175442525,,,,living_street,,False,False,181.82599999999996,,"LINESTRING (17.2993873 50.9447719, 17.2994158 50.9447284, 17.2998564 50.9439052, 17.2999921 50.9436435, 17.3000521 50.9435277, 17.3001002 50.9434349, 17.2998041 50.9433583, 17.2997704 50.9433496)",permit,
356429669,,,Pałacowa,residential,,False,False,12.237,,"LINESTRING (17.2979996 50.9421405, 17.2978553 50.9420785)",,
356429669,,,Pałacowa,residential,,False,True,63.728,,"LINESTRING (17.2979996 50.9421405, 17.298201 50.9419632, 17.298214 50.9419524, 17.2980678 50.9418907, 17.2978553 50.9420785)",,
1082733158,,,,living_street,30,False,False,24.32,,"LINESTRING (17.29749 50.9401372, 17.2972992 50.9399545)",,
62364660,,,Plac Zamkowy,residential,,False,False,177.57899999999998,,"LINESTRING (17.2926416 50.9440581, 17.292756 50.9440789, 17.2929384 50.944112, 17.2932837 50.9441747, 17.2934111 50.9441979, 17.2937844 50.9442581, 17.2940904 50.9443075, 17.2945485 50.9443824, 17.2949133 50.9444477, 17.2950871 50.9444773)",,
1127578574,2,,3 Maja,tertiary,50,False,True,19.621,,"LINESTRING (17.2994906 50.9412977, 17.2994085 50.9414664)",,
"[1126056108, 1126056111]",,,3 Maja,tertiary,50,False,False,35.703,,"LINESTRING (17.2994906 50.9412977, 17.299531 50.9412417, 17.2995728 50.9411775, 17.2996361 50.9410905, 17.299713 50.9410094)",,
175491421,2,396,Strzelna,secondary,50,False,False,20.938,,"LINESTRING (17.2891918 50.9445097, 17.2894812 50.9444627)",,
172277803,,,Sybiraków,residential,,False,True,64.006,,"LINESTRING (17.2891918 50.9445097, 17.2892043 50.9445414, 17.2892214 50.944585, 17.2892318 50.9446099, 17.2892684 50.9447146, 17.2892955 50.9448206, 17.2893208 50.9449486, 17.2893439 50.9450765)",,
84689583,,,Browarniana,residential,,True,False,71.12700000000001,,"LINESTRING (17.2967156 50.9415832, 17.2969149 50.9416671, 17.2972783 50.9418339, 17.2975473 50.9419498)",,
330316460,,,Tadeusza Kościuszki,residential,,True,False,100.791,,"LINESTRING (17.2967156 50.9415832, 17.2966985 50.9416341, 17.2966838 50.9416829, 17.2965316 50.9419963, 17.2963881 50.9422611, 17.2963056 50.9424513)",,
330316454,3,396,3 Maja,secondary,50,False,True,7.799,,"LINESTRING (17.299163 50.941989, 17.2991232 50.9420545)",,
28791658,2,,3 Maja,tertiary,50,False,False,60.61,,"LINESTRING (17.299163 50.941989, 17.2992417 50.9418356, 17.2994085 50.9414664)",,
233296166,1,396,Bolesława Chrobrego,secondary,50,True,False,24.427999999999997,,"LINESTRING (17.299163 50.941989, 17.2992385 50.9419897, 17.299319 50.9419976, 17.2993955 50.9420175, 17.2994373 50.9420362, 17.2994774 50.9420623)",,
330316456,3,396,3 Maja,secondary,50,False,False,31.252,,"LINESTRING (17.2989806 50.9423208, 17.2990532 50.9421882, 17.2990732 50.9421502, 17.2991232 50.9420545)",,
"[52705595, 1017657406, 970806231]","['2', '3']",396,3 Maja,secondary,50,False,True,109.564,,"LINESTRING (17.2989806 50.9423208, 17.2986582 50.9429307, 17.2985624 50.9431119, 17.2984821 50.9432547)",,
"[52705584, 170711844]",2,396,Bolesława Chrobrego,secondary,50,False,False,135.089,,"LINESTRING (17.3000923 50.9429742, 17.3001727 50.9430183, 17.3014272 50.9436161, 17.3016216 50.9437138)",,
52705584,,396,Bolesława Chrobrego,secondary,50,False,True,55.10099999999999,,"LINESTRING (17.3000923 50.9429742, 17.3000678 50.9429554, 17.3000111 50.9428898, 17.2998344 50.9426518, 17.2997645 50.9425255)",,
52705594,,,Bolesława Chrobrego,residential,,False,False,11.989,,"LINESTRING (17.3000923 50.9429742, 17.3000138 50.943013, 17.2999601 50.9430426)",,
52705593,,,Piotra Własta,residential,,False,False,87.065,,"LINESTRING (17.2999601 50.9430426, 17.2997665 50.9430693, 17.2996783 50.9430818, 17.2987474 50.9432135)",,
52705594,,,Bolesława Chrobrego,residential,,False,False,36.634,,"LINESTRING (17.2999601 50.9430426, 17.2998154 50.9432802, 17.2997704 50.9433496)",,
52705594,,,Bolesława Chrobrego,residential,,False,True,11.989,,"LINESTRING (17.2999601 50.9430426, 17.3000138 50.943013, 17.3000923 50.9429742)",,
52705593,,,Piotra Własta,residential,,False,True,87.06500000000001,,"LINESTRING (17.2987474 50.9432135, 17.2996783 50.9430818, 17.2997665 50.9430693, 17.2999601 50.9430426)",,
53050149,2,396,3 Maja,secondary,50,False,False,6.406,,"LINESTRING (17.2941335 50.9459139, 17.2942228 50.9459263)",,
"[1254806035, 1254671003]",2,396,3 Maja,secondary,50,False,True,43.37200000000001,,"LINESTRING (17.2941335 50.9459139, 17.2936161 50.9458418, 17.2935705 50.9458354, 17.2935304 50.9458266)",,
53051187,2,94,Generała Władysława Andersa,primary,50,False,True,26.709000000000003,,"LINESTRING (17.2923326 50.9439085, 17.2921919 50.9439958, 17.2920712 50.9440831)",,
212454816,2,94,Generała Władysława Andersa,primary,50,False,False,24.502000000000002,,"LINESTRING (17.2923326 50.9439085, 17.29244 50.9438253, 17.2924965 50.9437797, 17.2925402 50.9437318)",,
212454816,2,94,Generała Władysława Andersa,primary,50,False,True,24.502000000000002,,"LINESTRING (17.2925402 50.9437318, 17.2924965 50.9437797, 17.29244 50.9438253, 17.2923326 50.9439085)",,
423012950,2,,Plac Zamkowy,tertiary,50,False,True,28.48,,"LINESTRING (17.2925402 50.9437318, 17.2926149 50.9437467, 17.2926829 50.9437613, 17.2927526 50.9437694, 17.292938 50.9437713)",,
"[1254370945, 970587901]","['2', '3']",94,11 Listopada,primary,50,False,False,113.35600000000001,,"LINESTRING (17.2925402 50.9437318, 17.2925668 50.9436603, 17.2925807 50.9435923, 17.292586 50.9435485, 17.2925977 50.9432247, 17.2926022 50.9431871, 17.2926321 50.942865, 17.2926528 50.9427163)",,
350506055,,,Henryka Sienkiewicza,residential,,False,False,128.05,,"LINESTRING (17.2944543 50.9407724, 17.2944245 50.9407224, 17.2943643 50.940668, 17.2942518 50.9405609, 17.2940946 50.9404758, 17.2935362 50.9401736, 17.2932011 50.939948)",,
1178324892,,,Karola Miarki,residential,,False,True,58.073,,"LINESTRING (17.2944543 50.9407724, 17.2945251 50.940831, 17.2945624 50.9408619, 17.2948967 50.9411366, 17.2949521 50.9411898)",,
1194323414,3,94,11 Listopada,primary,50,False,True,37.741,,"LINESTRING (17.2944543 50.9407724, 17.2943131 50.9408399, 17.2940326 50.9409835)",,
"[423120662, 169109263]",,,Wałowa,residential,,True,False,101.381,,"LINESTRING (17.294497 50.9450315, 17.2944643 50.9450964, 17.2941618 50.9458452, 17.2941335 50.9459139)",,
"[175444824, 359783644]",,,Plac Piastów,residential,,False,True,75.664,,"LINESTRING (17.294497 50.9450315, 17.2945759 50.9449857, 17.294614 50.9449681, 17.294761 50.9448792, 17.2948128 50.9448374, 17.2949701 50.9446702, 17.2950081 50.944628, 17.2950575 50.9445426, 17.2950871 50.9444773)",,
354583620,,,Sybiraków,residential,,False,True,19.45,,"LINESTRING (17.2896196 50.945056, 17.2893439 50.9450765)",,
84788487,,,,residential,,False,False,46.855000000000004,,"LINESTRING (17.2890711 50.94413, 17.2891618 50.9442064, 17.2893948 50.9443887, 17.2894179 50.9444067, 17.2894812 50.9444627)",,
354583620,,,Sybiraków,residential,,False,False,19.45,,"LINESTRING (17.2893439 50.9450765, 17.2896196 50.945056)",,
172277803,,,Sybiraków,residential,,False,False,64.006,,"LINESTRING (17.2893439 50.9450765, 17.2893208 50.9449486, 17.2892955 50.9448206, 17.2892684 50.9447146, 17.2892318 50.9446099, 17.2892214 50.944585, 17.2892043 50.9445414, 17.2891918 50.9445097)",,
356429669,,,Pałacowa,residential,,False,True,12.237,,"LINESTRING (17.2978553 50.9420785, 17.2979996 50.9421405)",,
356429669,,,Pałacowa,residential,,False,False,63.727999999999994,,"LINESTRING (17.2978553 50.9420785, 17.2980678 50.9418907, 17.298214 50.9419524, 17.298201 50.9419632, 17.2979996 50.9421405)",,
"[1222493834, 1137553395]",,,"['Browarniana', 'Pałacowa']",residential,,False,True,25.894,,"LINESTRING (17.2978553 50.9420785, 17.2976998 50.9420144, 17.2975473 50.9419498)",,
"[62364660, 74728991]",,,Plac Zamkowy,residential,,False,True,96.294,,"LINESTRING (17.2960046 50.9441665, 17.29597 50.9442217, 17.2959376 50.9442716, 17.2958279 50.9444403, 17.2958094 50.9444688, 17.2957697 50.9445274, 17.2957469 50.9445646, 17.2956881 50.944585, 17.2952869 50.944516, 17.2950871 50.9444773)",,
"[52705595, 1017657406, 970806231]","['2', '3']",396,3 Maja,secondary,50,False,False,109.564,,"LINESTRING (17.2984821 50.9432547, 17.2985624 50.9431119, 17.2986582 50.9429307, 17.2989806 50.9423208)",,
52705595,,396,3 Maja,secondary,50,False,True,92.972,,"LINESTRING (17.2984821 50.9432547, 17.2984055 50.943389, 17.2980617 50.9440477)",,
1017657381,,,Mikołaja Kopernika,residential,,False,True,86.947,,"LINESTRING (17.2984821 50.9432547, 17.2983385 50.9432213, 17.2978444 50.943022, 17.2974308 50.9428436)",,
71464256,,,Sportowa,residential,30,False,False,143.647,,"LINESTRING (17.2990488 50.9463467, 17.2982376 50.9459402, 17.2975826 50.9456209, 17.2974487 50.9455398)",,
632504842,,,,living_street,,False,False,174.122,,"LINESTRING (17.2990488 50.9463467, 17.2990935 50.9463132, 17.2991187 50.9462936, 17.299392 50.9460946, 17.2995363 50.9459909, 17.2996521 50.9458928, 17.2998276 50.9455919, 17.2999231 50.9454207, 17.2999662 50.945304, 17.299995 50.9452352, 17.3000046 50.9452048, 17.2999964 50.9451765, 17.299955 50.945129, 17.2998156 50.9449874)",,
697607656,,,,residential,,False,True,15.472,,"LINESTRING (17.2948582 50.9424044, 17.2946459 50.9423661)",,
"[53051509, 697607655]",,,Brzeska,residential,,True,False,169.67900000000003,,"LINESTRING (17.2948582 50.9424044, 17.2948718 50.9423248, 17.2952088 50.9417248, 17.2952815 50.941635, 17.2953789 50.9415482, 17.2954627 50.9415137, 17.2955526 50.9414916, 17.2957206 50.9414664, 17.2959945 50.9414484, 17.2963057 50.9414467)",,
53051203,1,396,,secondary_link,50,True,False,44.684000000000005,,"LINESTRING (17.2919142 50.9444738, 17.2918108 50.9443559, 17.2917955 50.9443352, 17.2917612 50.9442523, 17.2917253 50.9442078, 17.291699 50.9441867, 17.2916677 50.9441697, 17.291635 50.9441545, 17.2915891 50.9441456)",,
"[1254806037, 84608165]","['2', '3']",94;396,Generała Władysława Andersa,primary,50,False,True,123.434,,"LINESTRING (17.2919142 50.9444738, 17.291933 50.9445675, 17.2920443 50.944906, 17.2921419 50.9451871, 17.2922741 50.9455601)",,
212000005,2,94;396,Generała Władysława Andersa,primary,50,False,False,45.48500000000001,,"LINESTRING (17.2919142 50.9444738, 17.2919096 50.9444152, 17.291914 50.9443692, 17.2919478 50.9442683, 17.2919667 50.9442315, 17.2919925 50.9441924, 17.2920353 50.9441396, 17.2920712 50.9440831)",,
349826084,1,,11 Listopada,residential,,False,True,48.818,,"LINESTRING (17.2956488 50.9401786, 17.2957654 50.9402059, 17.2960135 50.9403052, 17.2962201 50.9404228)",,
62364658,,,Elizy Orzeszkowej,residential,,False,True,36.107,,"LINESTRING (17.2932254 50.9476379, 17.2935703 50.9473966)",,
697607656,,,,residential,,False,False,15.472,,"LINESTRING (17.2946459 50.9423661, 17.2948582 50.9424044)",,
697607656,,,,residential,,False,True,15.445,,"LINESTRING (17.2946459 50.9423661, 17.2945464 50.9423524, 17.2944279 50.9423494)",,
980791540,,,,residential,,True,False,67.738,,"LINESTRING (17.2946459 50.9423661, 17.2944596 50.942749, 17.2944506 50.9427864, 17.2944549 50.9428223, 17.2944678 50.9428423, 17.294494 50.9428538, 17.2946381 50.9428746)",,
994858678,2,396,Bolesława Chrobrego,secondary,50,True,False,16.039,,"LINESTRING (17.2995997 50.9423143, 17.2994287 50.9422184)",,
52705584,,396,Bolesława Chrobrego,secondary,50,False,False,26.171,,"LINESTRING (17.2995997 50.9423143, 17.2996965 50.9424359, 17.2997645 50.9425255)",,
349826084,1,,11 Listopada,residential,,False,False,48.818000000000005,,"LINESTRING (17.2962201 50.9404228, 17.2960135 50.9403052, 17.2957654 50.9402059, 17.2956488 50.9401786)",,
"[1218837612, 349826084]",1,,"['Świętego Rocha', '11 Listopada']",residential,50,False,True,49.28,,"LINESTRING (17.2962201 50.9404228, 17.2966193 50.9406494, 17.2966311 50.9406533, 17.2967685 50.9406953)",,
1082733441,,,,living_street,30,False,False,94.479,,"LINESTRING (17.2962201 50.9404228, 17.2963102 50.940374, 17.2964198 50.9403456, 17.2965955 50.9403024, 17.2968283 50.9401234, 17.2969154 50.9400596, 17.2970917 50.9399936, 17.2972992 50.9399545)",yes,
1082733158,,,,living_street,30,False,True,24.32,,"LINESTRING (17.2972992 50.9399545, 17.29749 50.9401372)",,
1082733158,,,,living_street,30,False,False,90.843,,"LINESTRING (17.2972992 50.9399545, 17.2972792 50.9399121, 17.2972736 50.9398697, 17.2972804 50.9398329, 17.2973015 50.9397984, 17.2975192 50.9396679, 17.2977849 50.9394984, 17.2979229 50.9394528, 17.2980672 50.9394447, 17.2981013 50.9394407, 17.2981273 50.9394353)",,
1082733441,,,,living_street,30,False,True,94.479,,"LINESTRING (17.2972992 50.9399545, 17.2970917 50.9399936, 17.2969154 50.9400596, 17.2968283 50.9401234, 17.2965955 50.9403024, 17.2964198 50.9403456, 17.2963102 50.940374, 17.2962201 50.9404228)",yes,
1082733158,,,,living_street,30,False,False,55.22,,"LINESTRING (17.2981273 50.9394353, 17.2983219 50.9391967, 17.2984831 50.9389922)",,
1082733158,,,,living_street,30,False,True,90.843,,"LINESTRING (17.2981273 50.9394353, 17.2981013 50.9394407, 17.2980672 50.9394447, 17.2979229 50.9394528, 17.2977849 50.9394984, 17.2975192 50.9396679, 17.2973015 50.9397984, 17.2972804 50.9398329, 17.2972736 50.9398697, 17.2972792 50.9399121, 17.2972992 50.9399545)",,
"[1082733159, 1231732814, 1231732815]",1,,,living_street,30,True,False,40.95399999999999,,"LINESTRING (17.2981273 50.9394353, 17.2981773 50.9394698, 17.2982385 50.9395005, 17.2983807 50.9396012, 17.2984464 50.9396467, 17.298554 50.939681)",,building_passage
1082733158,,,,living_street,30,False,True,55.22,,"LINESTRING (17.2984831 50.9389922, 17.2983219 50.9391967, 17.2981273 50.9394353)",,
"[330316492, 330316493]",1,,Bolesława Chrobrego,tertiary,50,True,False,120.38300000000001,,"LINESTRING (17.299713 50.9410094, 17.2997036 50.9410799, 17.2996842 50.9411503, 17.299596 50.9412967, 17.2995218 50.9414456, 17.2994408 50.9416101, 17.2994191 50.941749, 17.2994257 50.9418538, 17.2994337 50.9418988, 17.2994774 50.9420623)",,
"[1126056108, 1126056111]",,,3 Maja,tertiary,50,False,True,35.703,,"LINESTRING (17.299713 50.9410094, 17.2996361 50.9410905, 17.2995728 50.9411775, 17.299531 50.9412417, 17.2994906 50.9412977)",,
"[1127579489, 1017657414]",3,,3 Maja,tertiary,50,False,False,53.441,,"LINESTRING (17.299713 50.9410094, 17.2998271 50.940857, 17.3000172 50.9405688)",,
1126055650,1,,,residential,40,True,False,19.092,,"LINESTRING (17.2992228 50.9413139, 17.2993126 50.9413171, 17.2993644 50.941319, 17.2994906 50.9412977)",,
1126056110,,,Świętego Rocha,residential,50,False,False,185.62,,"LINESTRING (17.2992228 50.9413139, 17.2989322 50.9412598, 17.2985569 50.9411899, 17.2983123 50.9411324, 17.2981236 50.9410833, 17.2974552 50.940912, 17.2969347 50.9407504, 17.2967685 50.9406953)",,
53051446,2,,1 Maja,tertiary,50,False,False,168.6,,"LINESTRING (17.2967685 50.9406953, 17.2969359 50.9405767, 17.2972115 50.940409, 17.2983984 50.939761, 17.298554 50.939681)",,
1126056110,,,Świętego Rocha,residential,50,False,True,185.62,,"LINESTRING (17.2967685 50.9406953, 17.2969347 50.9407504, 17.2974552 50.940912, 17.2981236 50.9410833, 17.2983123 50.9411324, 17.2985569 50.9411899, 17.2989322 50.9412598, 17.2992228 50.9413139)",,
"[1218837611, 52706660]",2,,Brzeska,residential,50,False,"[False, True]",72.428,,"LINESTRING (17.2967685 50.9406953, 17.2966389 50.9408153, 17.2964542 50.941063, 17.2963543 50.9412185, 17.2963318 50.9412817)",,
"[1218837612, 349826084]",1,,"['Świętego Rocha', '11 Listopada']",residential,50,False,False,49.28,,"LINESTRING (17.2967685 50.9406953, 17.2966311 50.9406533, 17.2966193 50.9406494, 17.2962201 50.9404228)",,
1127578574,2,,3 Maja,tertiary,50,False,False,19.621,,"LINESTRING (17.2994085 50.9414664, 17.2994906 50.9412977)",,
28791658,2,,3 Maja,tertiary,50,False,True,60.61,,"LINESTRING (17.2994085 50.9414664, 17.2992417 50.9418356, 17.299163 50.941989)",,
913323920,1,,,residential,40,True,False,22.297,,"LINESTRING (17.2994085 50.9414664, 17.2993878 50.9414137, 17.299344 50.9413709, 17.2992957 50.9413482, 17.2992228 50.9413139)",,
1137553396,,,,residential,,False,True,50.769,,"LINESTRING (17.2976769 50.942606, 17.2974059 50.9424952, 17.2973805 50.9424848, 17.2971915 50.9424032, 17.2970743 50.9423525)",,
"[1137553398, 1137553399]",,,Pałacowa,residential,,True,False,58.608,,"LINESTRING (17.2976769 50.942606, 17.2977661 50.9425209, 17.297906 50.9423737, 17.2979447 50.942333, 17.2980212 50.9422397, 17.2980191 50.9421805, 17.2979996 50.9421405)",,
170450784,,,Plac Starozamkowy,residential,,False,False,34.312,,"LINESTRING (17.2970743 50.9423525, 17.2969972 50.9423951, 17.2968047 50.9425007, 17.2967764 50.9425096, 17.2967476 50.9425187, 17.2966948 50.9425458)",,
170450784,,,Plac Starozamkowy,residential,,False,True,55.848,,"LINESTRING (17.2970743 50.9423525, 17.297122 50.9423262, 17.2972471 50.9422067, 17.2974456 50.9420444, 17.2975473 50.9419498)",,
1137553396,,,,residential,,False,False,50.769,,"LINESTRING (17.2970743 50.9423525, 17.2971915 50.9424032, 17.2973805 50.9424848, 17.2974059 50.9424952, 17.2976769 50.942606)",,
170711844,2,396,Bolesława Chrobrego,secondary,50,False,True,12.663,,"LINESTRING (17.3017615 50.9437859, 17.3016216 50.9437138)",,
75049926,,,Kościelna,residential,,False,True,202.69,,"LINESTRING (17.2944279 50.9423494, 17.2944134 50.9423729, 17.2943856 50.9423835, 17.2943569 50.9423881, 17.2943282 50.9423901, 17.2942278 50.9423948, 17.2941818 50.9423969, 17.2939265 50.9423961, 17.2936852 50.9424097, 17.2936021 50.9424324, 17.2935349 50.9424739, 17.2935294 50.9424845, 17.2934557 50.9425986, 17.2934035 50.9427032, 17.2934008 50.9427466, 17.2933955 50.9428322, 17.2934179 50.9435274, 17.2934193 50.9435711, 17.2934137 50.9436768)",,
75049931,,,Plac Świętego Maksymiliana Marii Kolbego,residential,,False,True,43.259,,"LINESTRING (17.2944279 50.9423494, 17.2944321 50.9423216, 17.2944348 50.9422986, 17.2944218 50.9422765, 17.2943124 50.9421791, 17.294204 50.9420975, 17.294174 50.9420545, 17.2941664 50.942013)",,
697607656,,,,residential,,False,False,15.445,,"LINESTRING (17.2944279 50.9423494, 17.2945464 50.9423524, 17.2946459 50.9423661)",,
75049926,,,Kościelna,residential,,False,False,202.68999999999997,,"LINESTRING (17.2934137 50.9436768, 17.2934193 50.9435711, 17.2934179 50.9435274, 17.2933955 50.9428322, 17.2934008 50.9427466, 17.2934035 50.9427032, 17.2934557 50.9425986, 17.2935294 50.9424845, 17.2935349 50.9424739, 17.2936021 50.9424324, 17.2936852 50.9424097, 17.2939265 50.9423961, 17.2941818 50.9423969, 17.2942278 50.9423948, 17.2943282 50.9423901, 17.2943569 50.9423881, 17.2943856 50.9423835, 17.2944134 50.9423729, 17.2944279 50.9423494)",,
1254671002,2,94;396,Generała Władysława Andersa,primary,50,False,True,40.299,,"LINESTRING (17.2922741 50.9455601, 17.2923995 50.9459138)",,
1254806033,1,396,3 Maja,secondary,50,True,False,51.267,,"LINESTRING (17.2922741 50.9455601, 17.2923352 50.9456274, 17.2923704 50.9456483, 17.2924353 50.9456708, 17.2925761 50.9457043, 17.292735 50.9457218, 17.2929066 50.9457416)",,
"[1254806037, 84608165]","['2', '3']",94;396,Generała Władysława Andersa,primary,50,False,False,123.43399999999998,,"LINESTRING (17.2922741 50.9455601, 17.2921419 50.9451871, 17.2920443 50.944906, 17.291933 50.9445675, 17.2919142 50.9444738)",,
