osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref,width,junction,bridge,access
280496974,Górnicza,residential,True,False,91.583,"LINESTRING (19.559362 50.280422, 19.558618 50.2805628, 19.5581516 50.2806459, 19.5581239 50.2806508)",1,40,,,,,
280496974,Górnicza,residential,True,False,10.935,"LINESTRING (19.5581239 50.2806508, 19.5579912 50.280601)",1,40,,,,,
179366515,Górnicza,residential,True,False,14.498000000000001,"LINESTRING (19.5581239 50.2806508, 19.5580052 50.2806747, 19.5579414 50.2807051)",,,,,,,
371740907,Adama Mickiewicza,tertiary,False,True,47.274,"LINESTRING (19.5577061 50.2813198, 19.5575457 50.2817324)",,,,,,,
179264395,Parcówka,residential,False,True,198.26299999999998,"LINESTRING (19.5577061 50.2813198, 19.5576385 50.2813168, 19.5566418 50.2812732, 19.5565769 50.2813474, 19.5565439 50.2817124, 19.5566418 50.2817445, 19.5574916 50.2817198, 19.5575457 50.2817324)",,,,,,,
371740907,Adama Mickiewicza,tertiary,False,False,70.36699999999999,"LINESTRING (19.5577061 50.2813198, 19.557798 50.281074, 19.5579186 50.2807638, 19.5579414 50.2807051)",,,,,,,
179264401,Stanisława Staszica,residential,False,True,121.25699999999999,"LINESTRING (19.5595396 50.2815029, 19.5595293 50.2812891, 19.5595206 50.2811586, 19.5594955 50.2808285, 19.5594238 50.2805866, 19.5593794 50.2804684, 19.559362 50.280422)",,,,,,,
371740907,Adama Mickiewicza,tertiary,False,False,47.274,"LINESTRING (19.5575457 50.2817324, 19.5577061 50.2813198)",,,,,,,
179264395,Parcówka,residential,False,False,198.263,"LINESTRING (19.5575457 50.2817324, 19.5574916 50.2817198, 19.5566418 50.2817445, 19.5565439 50.2817124, 19.5565769 50.2813474, 19.5566418 50.2812732, 19.5576385 50.2813168, 19.5577061 50.2813198)",,,,,,,
"[206935592, 371740908]",Adama Mickiewicza,tertiary,False,True,70.08,"LINESTRING (19.5575457 50.2817324, 19.5574969 50.2818777, 19.5574539 50.2820057, 19.5573387 50.2823486)","['2', '3']",,,,,,
371740907,Adama Mickiewicza,tertiary,False,False,12.104,"LINESTRING (19.5579414 50.2807051, 19.5579912 50.280601)",,,,,,,
371740907,Adama Mickiewicza,tertiary,False,True,70.36699999999999,"LINESTRING (19.5579414 50.2807051, 19.5579186 50.2807638, 19.557798 50.281074, 19.5577061 50.2813198)",,,,,,,
181090402,Marcina Bylicy,residential,False,False,159.103,"LINESTRING (19.5656565 50.2770832, 19.5657382 50.2771935, 19.5660289 50.2775952, 19.5662496 50.2778958, 19.5665603 50.278318, 19.5666053 50.2783792)",,50,,,,,
"[1090147941, 1090147942, 222506071]",Króla Kazimierza Wielkiego,residential,False,True,164.37600000000003,"LINESTRING (19.5656565 50.2770832, 19.5654912 50.2771319, 19.5652825 50.2771933, 19.5648822 50.2772936, 19.5648195 50.2773094, 19.5646724 50.2773461, 19.5642364 50.2774368, 19.5640689 50.2774717, 19.5638544 50.277526, 19.5637713 50.277548, 19.5637518 50.277552, 19.5635147 50.2776349)",2,50,,,,,
181090402,Marcina Bylicy,residential,False,True,159.10299999999998,"LINESTRING (19.5666053 50.2783792, 19.5665603 50.278318, 19.5662496 50.2778958, 19.5660289 50.2775952, 19.5657382 50.2771935, 19.5656565 50.2770832)",,50,,,,,
227110201,Francesco Nullo,unclassified,False,True,68.30699999999999,"LINESTRING (19.5666053 50.2783792, 19.5664647 50.278407, 19.5662961 50.2784382, 19.5660889 50.2784736, 19.5659074 50.2784982, 19.5656689 50.2784954)",,,,,,,
179264420,Żuradzka,tertiary,False,True,53.407,"LINESTRING (19.5591446 50.2763747, 19.5594052 50.2768252)",2,,,,,,
"[42954184, 179264420]",Żuradzka,tertiary,False,False,75.02799999999999,"LINESTRING (19.5591446 50.2763747, 19.5591054 50.2763065, 19.5590683 50.2762373, 19.5590328 50.2761755, 19.5590123 50.2761411, 19.5589324 50.276006, 19.5587621 50.275746)",2,50,,,,,
181094244,29 Listopada,residential,False,True,123.81099999999999,"LINESTRING (19.5591446 50.2763747, 19.559206 50.276362, 19.5602818 50.2761403, 19.5608134 50.2760569)",,,,,,,
182370913,,residential,False,False,141.14,"LINESTRING (19.5570694 50.275402, 19.5573445 50.2757195, 19.5580729 50.2757333, 19.5586865 50.2757446, 19.5587621 50.275746)",,,,,,,
182370874,Gęsia,residential,False,True,170.36200000000002,"LINESTRING (19.5570428 50.2770302, 19.5572508 50.2773838, 19.5572788 50.2774106, 19.5574131 50.2774562, 19.5577251 50.2775411, 19.5583181 50.2778095, 19.5584537 50.2778709, 19.5586762 50.2780613)",,,,,,,
247678104,Szpitalna,tertiary,False,True,10.713,"LINESTRING (19.5586762 50.2780613, 19.5585306 50.2780863)",,,,,,,
182370874,Gęsia,residential,False,False,170.36200000000002,"LINESTRING (19.5586762 50.2780613, 19.5584537 50.2778709, 19.5583181 50.2778095, 19.5577251 50.2775411, 19.5574131 50.2774562, 19.5572788 50.2774106, 19.5572508 50.2773838, 19.5570428 50.2770302)",,,,,,,
247678104,Szpitalna,tertiary,False,False,64.15299999999999,"LINESTRING (19.5586762 50.2780613, 19.5594436 50.2779407, 19.5595519 50.2779212)",,,,,,,
371740907,Adama Mickiewicza,tertiary,False,True,3.301,"LINESTRING (19.5576822 50.2797622, 19.5576952 50.2797907)",,,,,,,
182572943,Sławkowska,living_street,True,False,118.11999999999999,"LINESTRING (19.5576822 50.2797622, 19.5578292 50.2797389, 19.5580806 50.2797014, 19.5583941 50.2796549, 19.5589869 50.2795639, 19.5590467 50.2795544, 19.5591271 50.2795228, 19.5591777 50.279488, 19.5592615 50.2794656)",1,,,,,,
"[223400154, 1228755771, 1228755772]",Adama Mickiewicza,tertiary,False,False,53.91,"LINESTRING (19.5576822 50.2797622, 19.557652 50.2796867, 19.5576342 50.2796452, 19.5575798 50.279511, 19.5575187 50.2793629, 19.55749 50.2792932)",2,,,,,,
371744561,Adama Mickiewicza,residential,False,True,128.619,"LINESTRING (19.5559388 50.2772207, 19.5560445 50.2773279, 19.5563352 50.277598, 19.5565687 50.2778061, 19.5568262 50.2780533, 19.5569457 50.2781814)",,,,,,,
222506076,Szpitalna,tertiary,False,False,2.948,"LINESTRING (19.5595519 50.2779212, 19.5595913 50.2779129)",,,,,,,
179264419,Żuradzka,living_street,True,False,93.571,"LINESTRING (19.5595519 50.2779212, 19.5595676 50.2779555, 19.5598613 50.2787391)",1,20,,,,,
247678104,Szpitalna,tertiary,False,True,64.15299999999999,"LINESTRING (19.5595519 50.2779212, 19.5594436 50.2779407, 19.5586762 50.2780613)",,,,,,,
206935527,Adama Mickiewicza,tertiary,True,False,35.866,"LINESTRING (19.5572638 50.2826169, 19.5572325 50.2827208, 19.5571649 50.2829332)",1,,,,,,
223400175,,tertiary_link,True,False,34.33,"LINESTRING (19.5572638 50.2826169, 19.5572851 50.2826997, 19.557297 50.2827083, 19.5573172 50.2827229, 19.5573613 50.2827547, 19.5574718 50.2827873, 19.5575819 50.2828089)",1,,,,,,
223122212,,primary,True,False,12.942,"LINESTRING (19.5569957 50.2829763, 19.5571649 50.2829332)",2,50,94,,,,
206935593,Adama Mickiewicza,tertiary,True,False,74.081,"LINESTRING (19.5569957 50.2829763, 19.5570847 50.2827519, 19.5573387 50.2823486)",1,,,,,,
371740904,20 Straconych,secondary,True,False,12.571,"LINESTRING (19.5569555 50.2830864, 19.5569957 50.2829763)",2,,791,,,,
371740910,,primary,True,False,21.449,"LINESTRING (19.5569555 50.2830864, 19.5566742 50.2831564)",2,50,94,,,,
181094244,29 Listopada,residential,False,False,123.81099999999999,"LINESTRING (19.5608134 50.2760569, 19.5602818 50.2761403, 19.559206 50.276362, 19.5591446 50.2763747)",,,,,,,
181094244,29 Listopada,residential,False,True,83.283,"LINESTRING (19.5608134 50.2760569, 19.5615354 50.2759436, 19.5616179 50.2759544, 19.5616764 50.2759946, 19.5617008 50.276159)",,,,,,,
206933038,Adama Mickiewicza,residential,False,False,15.82,"LINESTRING (19.5570396 50.2783104, 19.5569457 50.2781814)",,,,,,,
"[179264404, 206933039]",Szpitalna,tertiary,False,"[False, True]",108.975,"LINESTRING (19.5570396 50.2783104, 19.5572338 50.278281, 19.5576648 50.278238, 19.5585306 50.2780863)",3,,,,,,
"[371744560, 223400154, 371744559]",Adama Mickiewicza,tertiary,False,True,113.874,"LINESTRING (19.5570396 50.2783104, 19.5571059 50.2784525, 19.5571661 50.2785904, 19.5573469 50.2789876, 19.55749 50.2792932)","['2', '3']",,,,,,
481283489,,unclassified,False,True,53.221,"LINESTRING (19.5666508 50.2766023, 19.5662986 50.2761799)",2,,,,,,
