osmid,lanes,ref,highway,oneway,reversed,length,bridge,geometry,junction,name,access
87158947,,,residential,False,True,109.853,,"LINESTRING (17.9161465 52.9561834, 17.9146132 52.9563638, 17.914537 52.9563728)",,Wspólna,
87158931,,,residential,False,False,58.099000000000004,,"LINESTRING (17.9182948 52.9528748, 17.918135 52.9524064, 17.918118 52.9523633)",,Henryka Sienkiewicza,
87158944,,,residential,False,False,44.044,,"LINESTRING (17.9182948 52.9528748, 17.9178727 52.9529218, 17.9176483 52.9529468)",,Farna,
87158944,,,residential,False,True,72.286,,"LINESTRING (17.9182948 52.9528748, 17.9185395 52.9528415, 17.9192983 52.9527493, 17.919351 52.952742)",,Farna,
87158936,,,residential,True,False,72.983,,"LINESTRING (17.9191738 52.9522017, 17.9191143 52.952212, 17.9185674 52.9522984, 17.918118 52.9523633)",,Bankowa,
521313083,,,unclassified,True,False,70.225,,"LINESTRING (17.9191738 52.9522017, 17.919123 52.9520703, 17.9190984 52.9520012, 17.9190906 52.9519768, 17.9190009 52.9516941, 17.918997 52.9516818, 17.9189766 52.9516331, 17.918956 52.9515841)",,Plac 1000-lecia,
87158931,,,residential,False,True,70.914,,"LINESTRING (17.9175997 52.9510029, 17.9178245 52.9516261)",,Henryka Sienkiewicza,
87158931,,,residential,False,False,72.937,,"LINESTRING (17.9175997 52.9510029, 17.9174717 52.9504487, 17.9174466 52.9503535)",,Henryka Sienkiewicza,
87158941,,,residential,False,False,46.900999999999996,,"LINESTRING (17.9175997 52.9510029, 17.9171049 52.9510463, 17.9171465 52.9511642)",,Zaułek,
87158945,,,residential,False,False,42.394999999999996,,"LINESTRING (17.9136389 52.953913, 17.9135794 52.9538625, 17.9134683 52.9537689, 17.9132759 52.9536007)",,Powstańców Wielkopolskich,
87158945,,,residential,False,True,82.07300000000001,,"LINESTRING (17.9136389 52.953913, 17.9137457 52.9540853, 17.9138816 52.9545155, 17.9139177 52.9546297)",,Powstańców Wielkopolskich,
166330598,,,residential,False,True,39.638000000000005,,"LINESTRING (17.9136389 52.953913, 17.9136038 52.9537019, 17.91358 52.9535583)",,,
87158941,,,residential,False,True,46.900999999999996,,"LINESTRING (17.9171465 52.9511642, 17.9171049 52.9510463, 17.9175997 52.9510029)",,Zaułek,
166332037,,,unclassified,False,True,25.883,,"LINESTRING (17.9173872 52.9501232, 17.9176455 52.9502963)",,11 Stycznia,
87158931,,,residential,False,True,26.009999999999998,,"LINESTRING (17.9173872 52.9501232, 17.9173986 52.9502323, 17.9174466 52.9503535)",,Henryka Sienkiewicza,
"[96007736, 96007728, 166332037]",,,unclassified,False,False,273.012,yes,"LINESTRING (17.9173872 52.9501232, 17.9172165 52.9500271, 17.9171226 52.9499913, 17.9170315 52.9499731, 17.916928 52.9499621, 17.9167065 52.9499667, 17.9165756 52.94998, 17.9159824 52.9500637, 17.9151794 52.9501146, 17.9148653 52.9501345, 17.914777 52.9501401, 17.9141824 52.9501722, 17.9138955 52.9501877, 17.9137638 52.9501927, 17.9136516 52.950197, 17.9134275 52.9501954)",,"['Poznańska', '11 Stycznia']",
"[96007730, 96007726, 87158935]",,,unclassified,False,True,285.868,yes,"LINESTRING (17.9197147 52.9538416, 17.9196628 52.9539976, 17.9196084 52.9541145, 17.9194103 52.9543495, 17.9190392 52.9547438, 17.9189054 52.9549021, 17.9187347 52.9551292, 17.9187001 52.9551751, 17.9186522 52.9552415, 17.9183692 52.9556747, 17.9182845 52.9558055, 17.9180365 52.9561957)",,Szubińska,
305994277,,,unclassified,True,False,124.84500000000001,,"LINESTRING (17.9197147 52.9538416, 17.9196977 52.9537069, 17.919661 52.9535834, 17.9195297 52.9532772, 17.9193657 52.9527951, 17.919351 52.952742)",,Jana Pawła II,
166332510,,,residential,False,False,55.41,,"LINESTRING (17.9197354 52.9507774, 17.9190125 52.9510195)",,Wąska,
87158988,,,unclassified,True,False,161.622,,"LINESTRING (17.9197354 52.9507774, 17.9199751 52.9509531, 17.920054 52.9510109, 17.9201404 52.9510676, 17.9205203 52.9513168, 17.9208587 52.9516068, 17.921064 52.9517846, 17.921116 52.9518551, 17.921157 52.9519392)",,Parkowa,
87158934,2,246,secondary,False,True,30.013,,"LINESTRING (17.9273997 52.9511929, 17.9270242 52.9510457)",,Cmentarna,
87158953,,,tertiary,False,False,13.353,,"LINESTRING (17.9273997 52.9511929, 17.9274598 52.9510784)",,,
166332510,,,residential,False,True,55.41,,"LINESTRING (17.9190125 52.9510195, 17.9197354 52.9507774)",,Wąska,
305994306,,,residential,False,True,57.712,,"LINESTRING (17.9190125 52.9510195, 17.9191441 52.9511981, 17.919186 52.9512549, 17.9192159 52.9513013, 17.9193431 52.9514986)",,Rynkowa,
521313084,,,residential,False,False,26.159,,"LINESTRING (17.9190125 52.9510195, 17.9187545 52.9511006, 17.9186658 52.9511277)",,Rynkowa,
87158944,,,residential,False,True,44.044,,"LINESTRING (17.9176483 52.9529468, 17.9178727 52.9529218, 17.9182948 52.9528748)",,Farna,
1114862935,2,246;254,secondary,False,False,58.623,,"LINESTRING (17.9243118 52.9522191, 17.9241186 52.9527333)",,Barcińska,
28278514,2,246;254,secondary,False,True,130.072,,"LINESTRING (17.9243118 52.9522191, 17.9244003 52.951985, 17.92449 52.9517532, 17.9247506 52.9510796)",,Barcińska,
96007732,,,unclassified,False,True,51.131,,"LINESTRING (17.9243118 52.9522191, 17.9239136 52.9522905, 17.9238431 52.9523031, 17.9237123 52.9523252, 17.9235789 52.9523474)",,Adama Mickiewicza,
49988498,,,unclassified,False,True,56.682,,"LINESTRING (17.9235789 52.9523474, 17.9237665 52.9524413, 17.9239033 52.9525433, 17.9239759 52.9526192, 17.9240576 52.9526992, 17.9241186 52.9527333)",,Adama Mickiewicza,no
96007732,,,unclassified,False,False,51.131,,"LINESTRING (17.9235789 52.9523474, 17.9237123 52.9523252, 17.9238431 52.9523031, 17.9239136 52.9522905, 17.9243118 52.9522191)",,Adama Mickiewicza,
"[764588192, 764588193, 764588194, 764588191]",2,,unclassified,False,False,175.235,yes,"LINESTRING (17.9235789 52.9523474, 17.9232943 52.9522168, 17.9229468 52.9520658, 17.9226672 52.9520042, 17.9224615 52.9519557, 17.9223332 52.9519337, 17.9221968 52.9519247, 17.9219988 52.9519223, 17.921157 52.9519392)",,Adama Mickiewicza,
121300911,,,secondary_link,False,False,24.652,,"LINESTRING (17.9247731 52.9508878, 17.9251062 52.950982)",,,
305994272,2,254,secondary,False,False,21.38,,"LINESTRING (17.9247731 52.9508878, 17.9247506 52.9510796)",,Barcińska,
87158982,,,residential,False,True,20.91,,"LINESTRING (17.91358 52.9535583, 17.9132759 52.9536007)",,Odrodzenia,
"[87158937, 87158982]",,,residential,False,"[False, True]",430.774,,"LINESTRING (17.91358 52.9535583, 17.9137324 52.953538, 17.9138415 52.9535234, 17.9146889 52.9534236, 17.9149467 52.9533932, 17.9151493 52.9533762, 17.9152013 52.9533801, 17.9152476 52.953396, 17.915286 52.9534162, 17.9153133 52.9534524, 17.9153401 52.9535243, 17.9156914 52.9546497, 17.9160964 52.9560222, 17.9161465 52.9561834)",,"['Nadnotecka', 'Odrodzenia']",
166330598,,,residential,False,False,39.638000000000005,,"LINESTRING (17.91358 52.9535583, 17.9136038 52.9537019, 17.9136389 52.953913)",,,
1143791489,2,246,secondary,False,True,11.084,,"LINESTRING (17.9177368 52.9567937, 17.9175734 52.9568094)",,,
"[87158946, 96007733, 96007735]",2,246,secondary,False,False,308.336,yes,"LINESTRING (17.9177368 52.9567937, 17.9181832 52.9567695, 17.9185695 52.9567744, 17.9190925 52.9568051, 17.9199463 52.9568589, 17.9203916 52.9568893, 17.9212311 52.9569435, 17.9223088 52.9570179, 17.9223132 52.9570214)",,,
"[96007728, 96007736, 166332037]",,,unclassified,False,True,273.012,yes,"LINESTRING (17.9134275 52.9501954, 17.9136516 52.950197, 17.9137638 52.9501927, 17.9138955 52.9501877, 17.9141824 52.9501722, 17.914777 52.9501401, 17.9148653 52.9501345, 17.9151794 52.9501146, 17.9159824 52.9500637, 17.9165756 52.94998, 17.9167065 52.9499667, 17.916928 52.9499621, 17.9170315 52.9499731, 17.9171226 52.9499913, 17.9172165 52.9500271, 17.9173872 52.9501232)",,"['Poznańska', '11 Stycznia']",
87158934,2,246,secondary,False,False,30.013,,"LINESTRING (17.9270242 52.9510457, 17.9273997 52.9511929)",,Cmentarna,
770055490,,,tertiary,False,False,29.409,,"LINESTRING (17.9270242 52.9510457, 17.9274598 52.9510784)",,,
87158934,2,246,secondary,False,True,130.917,,"LINESTRING (17.9270242 52.9510457, 17.92665 52.9509838, 17.9261878 52.950935, 17.9259126 52.9509202, 17.9256644 52.9509134, 17.9255415 52.9509166, 17.9254263 52.9509292, 17.9252525 52.950955, 17.9251062 52.950982)",,Cmentarna,
87158953,,,tertiary,False,True,13.353,,"LINESTRING (17.9274598 52.9510784, 17.9273997 52.9511929)",,,
770055490,,,tertiary,False,True,29.409,,"LINESTRING (17.9274598 52.9510784, 17.9270242 52.9510457)",,,
305994301,,,residential,False,True,27.621,,"LINESTRING (17.9193431 52.9514986, 17.918956 52.9515841)",,Plac 1000-lecia,
166332038,,,residential,True,False,71.70500000000001,,"LINESTRING (17.9193431 52.9514986, 17.919375 52.9515516, 17.9194023 52.951597, 17.9194114 52.951611, 17.9196012 52.9519024, 17.9196117 52.9519185, 17.919619 52.9519304, 17.9196537 52.9519864, 17.9196702 52.9520104, 17.9197304 52.9520997)",,Plac 1000-lecia,
305994306,,,residential,False,False,57.712,,"LINESTRING (17.9193431 52.9514986, 17.9192159 52.9513013, 17.919186 52.9512549, 17.9191441 52.9511981, 17.9190125 52.9510195)",,Rynkowa,
87158969,,,unclassified,True,False,12.049,,"LINESTRING (17.918956 52.9515841, 17.9188953 52.9514821)",,11 Stycznia,
305994301,,,residential,False,False,27.621,,"LINESTRING (17.918956 52.9515841, 17.9193431 52.9514986)",,Plac 1000-lecia,
87158968,,,residential,False,True,43.192,,"LINESTRING (17.9193301 52.9526733, 17.9195555 52.9526424, 17.9195746 52.9526399, 17.9198075 52.9526079, 17.9198272 52.9526062, 17.9199602 52.9525914)",,Plac 1000-lecia,
305994305,,,unclassified,True,False,53.484,,"LINESTRING (17.9193301 52.9526733, 17.919295 52.9525838, 17.919285 52.9525515, 17.9192106 52.9523121, 17.9192059 52.952297, 17.9191738 52.9522017)",,Plac 1000-lecia,
166332037,,,unclassified,False,False,25.883,,"LINESTRING (17.9176455 52.9502963, 17.9173872 52.9501232)",,11 Stycznia,
521313085,,,residential,False,True,14.766,,"LINESTRING (17.9176455 52.9502963, 17.9174466 52.9503535)",,,
166332037,,,unclassified,False,True,52.859,,"LINESTRING (17.9176455 52.9502963, 17.9177016 52.9503342, 17.9179253 52.9504853, 17.9181706 52.9506511)",,11 Stycznia,
521313085,,,residential,False,False,14.766,,"LINESTRING (17.9174466 52.9503535, 17.9176455 52.9502963)",,,
87158931,,,residential,False,False,26.009999999999998,,"LINESTRING (17.9174466 52.9503535, 17.9173986 52.9502323, 17.9173872 52.9501232)",,Henryka Sienkiewicza,
87158931,,,residential,False,True,72.937,,"LINESTRING (17.9174466 52.9503535, 17.9174717 52.9504487, 17.9175997 52.9510029)",,Henryka Sienkiewicza,
87158935,,,unclassified,False,False,35.201,,"LINESTRING (17.9177852 52.9564733, 17.9179186 52.9563419, 17.9180365 52.9561957)",,Szubińska,
845811203,,,unclassified,True,False,36.802,,"LINESTRING (17.9177852 52.9564733, 17.9177029 52.9566215, 17.9176957 52.9566578, 17.9177368 52.9567937)",,Szubińska,
1143791489,2,246,secondary,False,False,11.084,,"LINESTRING (17.9175734 52.9568094, 17.9177368 52.9567937)",,,
635755730,,,unclassified,True,False,42.42400000000001,,"LINESTRING (17.9175734 52.9568094, 17.9175574 52.9567283, 17.9175693 52.9566611, 17.9175796 52.9566324, 17.9175978 52.956608, 17.9176221 52.9565836, 17.9177852 52.9564733)",,Szubińska,
208708263,2,246;254,secondary,False,True,474.26500000000004,,"LINESTRING (17.9225909 52.9568979, 17.9226882 52.956633, 17.922856 52.9561736, 17.9229664 52.9558875, 17.9230028 52.955794, 17.9231307 52.9554652, 17.9233246 52.9549373, 17.9235726 52.9542629, 17.9238309 52.9535501, 17.9239077 52.9533303, 17.9240424 52.9529449, 17.9241186 52.9527333)",,Bydgoska,
1223197010,2,246,secondary,True,False,49.157000000000004,,"LINESTRING (17.9225909 52.9568979, 17.9226598 52.9569131, 17.9227176 52.9569404, 17.9227585 52.9569771, 17.9227785 52.9570196, 17.9227757 52.9570638, 17.9227503 52.9571053, 17.9227048 52.95714, 17.9226438 52.9571645, 17.9225731 52.9571764, 17.9224998 52.9571746)",roundabout,,
1223197010,2,246,secondary,True,False,23.098,,"LINESTRING (17.9224998 52.9571746, 17.922435 52.9571605, 17.9223797 52.9571356, 17.9223389 52.9571021, 17.9223161 52.9570629, 17.9223132 52.9570214)",roundabout,,
