osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,access,width,bridge,junction,tunnel,ref
"[282238373, 282246078]",4,Koszalińska,tertiary,50,False,False,59.54600000000001,"LINESTRING (15.5828352 54.1760367, 15.5827946 54.1760484, 15.5827455 54.1760629, 15.582538 54.1761185, 15.5823843 54.1761549, 15.5821984 54.176193, 15.581985 54.1762323)",,,,,,
175324820,1,Aleja św. Jana Pawła II,tertiary_link,50,True,False,63.538999999999994,"LINESTRING (15.581985 54.1762323, 15.5818015 54.1762889, 15.5816091 54.1763282, 15.5815169 54.1763456, 15.5814573 54.1763663, 15.5814145 54.1763881, 15.5813725 54.1764123, 15.5813322 54.1764421, 15.5812142 54.1765496)",,,,,,
181643968,3,Koszalińska,tertiary,50,False,False,47.198,"LINESTRING (15.581985 54.1762323, 15.5817221 54.1762663, 15.5814857 54.1762882, 15.5813479 54.1762937, 15.5812694 54.1762934)",,,,,,
"[282238373, 282246078]",4,Koszalińska,tertiary,50,False,True,59.54600000000001,"LINESTRING (15.581985 54.1762323, 15.5821984 54.176193, 15.5823843 54.1761549, 15.582538 54.1761185, 15.5827455 54.1760629, 15.5827946 54.1760484, 15.5828352 54.1760367)",,,,,,
254577153,3,Koszalińska,tertiary,50,False,True,6.501,"LINESTRING (15.5811698 54.1762889, 15.5812694 54.1762934)",,,,,,
23755031,3,Kamienna,tertiary,50,False,False,25.157,"LINESTRING (15.5811698 54.1762889, 15.5810678 54.1762769, 15.5809493 54.1762591, 15.5808012 54.1762234)",,,,,,
172224004,,Kupiecka,residential,,False,False,9.747,"LINESTRING (15.5834208 54.1765261, 15.5835381 54.1765806)",,,,,,
"[282238376, 172224003]",2,Kupiecka,secondary,50,True,False,50.711,"LINESTRING (15.5834208 54.1765261, 15.58341 54.1764978, 15.5833957 54.1764743, 15.5833878 54.1764604, 15.5833813 54.1764476, 15.5833319 54.1763545, 15.5832158 54.1761395, 15.5832001 54.1761068, 15.5831904 54.1760906)",,,,,,
172224004,,Kupiecka,residential,,False,True,9.747,"LINESTRING (15.5835381 54.1765806, 15.5834208 54.1765261)",,,,,,
172421807,1,Kupiecka,secondary,50,True,False,11.287,"LINESTRING (15.5835381 54.1765806, 15.5833806 54.1766231)",,,,,,
"[172224004, 23755598]",,"['Okopowa', 'Kupiecka']",residential,,False,False,301.304,"LINESTRING (15.5835381 54.1765806, 15.5836846 54.1766798, 15.5837009 54.1766956, 15.5837173 54.1767113, 15.5838316 54.1768217, 15.5839761 54.1769612, 15.5839939 54.1769783, 15.5840104 54.1769942, 15.5840268 54.1770101, 15.5840459 54.177029, 15.5842162 54.1771976, 15.5842865 54.1772708, 15.5843315 54.1773108, 15.5843839 54.1773415, 15.5845954 54.1774579, 15.5851108 54.1777482, 15.5851575 54.1777752, 15.5852421 54.1778241, 15.5852554 54.1778419, 15.5852543 54.177866, 15.5852416 54.1778863, 15.5852145 54.1779002, 15.5851642 54.1779206, 15.585137 54.1779319, 15.5850713 54.1779553, 15.5848245 54.1780371, 15.584426 54.1781735, 15.5843567 54.1781972, 15.5842495 54.1782342, 15.5837196 54.1784171)",,5,,,,
"[404407904, 172840154]",1,Katedralna,residential,30,True,False,141.90800000000002,"LINESTRING (15.5759581 54.1776305, 15.5759033 54.1775877, 15.5758307 54.177531, 15.5758125 54.1775169, 15.5755107 54.1772696, 15.5753818 54.1771723, 15.575226 54.1770598, 15.5749367 54.1768302, 15.5747818 54.1767109, 15.5747586 54.1766935, 15.5747162 54.1766619, 15.5746476 54.1766108)",,,,,,
"[1061017774, 161412439]",2,Stanisława Dubois,residential,30,True,False,89.91699999999999,"LINESTRING (15.5759581 54.1776305, 15.5760548 54.1775947, 15.5760808 54.1775847, 15.5765084 54.1774302, 15.5766115 54.1773948, 15.5769762 54.1772644, 15.5770019 54.1772545, 15.5770746 54.177214, 15.5771147 54.1771915)",,,,,,
"[172839801, 399659130]",2,Giełdowa,residential,30,False,True,112.375,"LINESTRING (15.5781717 54.1766595, 15.5782733 54.1767404, 15.5783132 54.1767722, 15.5783687 54.1768149, 15.5784205 54.1768548, 15.5790481 54.1773509, 15.5790882 54.1773806, 15.5791734 54.1774438, 15.5792066 54.1774684)",,,,,,
229469931,,Giełdowa,residential,30,True,False,99.869,"LINESTRING (15.5781717 54.1766595, 15.5781394 54.1766335, 15.578076 54.1765833, 15.5780553 54.1765668, 15.5773664 54.1760399, 15.577325 54.176008, 15.5773017 54.17599, 15.5772296 54.1759517)",,,,,,
338546159,2,Rondo Rotmistrza Witolda Pileckiego,tertiary,50,True,False,3.187,"LINESTRING (15.5708742 54.1718739, 15.5708303 54.1718612)",,,,roundabout,,
23755387,2,Dworcowa,tertiary,30,False,False,46.958,"LINESTRING (15.5695722 54.1768286, 15.5694633 54.176947, 15.5693753 54.1770455, 15.5693387 54.1770858, 15.5693081 54.1771227, 15.5692909 54.1771536, 15.5692896 54.1771917, 15.5692911 54.1772111)",,,,,,
23755387,2,Dworcowa,tertiary,30,False,True,39.588,"LINESTRING (15.5695722 54.1768286, 15.5696564 54.1767357, 15.5697594 54.176627, 15.5697861 54.1766001, 15.5698377 54.1765473, 15.5698718 54.176519)",,,,,,
"[1074043650, 23755387, 1099238131]",2,Dworcowa,tertiary,30,False,"[False, True]",194.693,"LINESTRING (15.5692911 54.1772111, 15.5693234 54.1774108, 15.5693289 54.1774504, 15.5693329 54.1774799, 15.569336 54.1775021, 15.569426 54.1781224, 15.5694465 54.1782641, 15.5694479 54.178274, 15.569456 54.1783304, 15.5694903 54.178576, 15.5695054 54.1787029, 15.5695109 54.1787392, 15.5695141 54.1787598, 15.5695226 54.1788038, 15.5695666 54.178954)",,,,,,
23755387,2,Dworcowa,tertiary,30,False,True,46.958,"LINESTRING (15.5692911 54.1772111, 15.5692896 54.1771917, 15.5692909 54.1771536, 15.5693081 54.1771227, 15.5693387 54.1770858, 15.5693753 54.1770455, 15.5694633 54.176947, 15.5695722 54.1768286)",,,,,,
244262372,,Ratuszowa,tertiary,30,False,True,12.176,"LINESTRING (15.578197 54.1780385, 15.5780859 54.1779504)",,,,,,
"[403823432, 172840140]",1,Graniczna,residential,30,True,False,116.12299999999999,"LINESTRING (15.578197 54.1780385, 15.5783 54.1781202, 15.578338 54.1781504, 15.5784875 54.1782949, 15.5790491 54.1788273, 15.5790783 54.1788529, 15.5791223 54.1788868, 15.5791602 54.1789168)",,,,,,
175324823,,Aleja św. Jana Pawła II,tertiary,30,True,False,92.36,"LINESTRING (15.578197 54.1780385, 15.5780403 54.1781081, 15.5780133 54.1781195, 15.5772846 54.1784259, 15.5772301 54.1784488, 15.5771844 54.1784666, 15.5771317 54.1784835, 15.577032 54.1785105)",,,,,,
172840147,,Katedralna,tertiary,30,False,False,12.297,"LINESTRING (15.577032 54.1785105, 15.576921 54.178421)",,,,,,
"[1004442265, 172840142]",2,Katedralna,residential,30,False,True,115.136,"LINESTRING (15.577032 54.1785105, 15.5770912 54.1785605, 15.5771307 54.1785938, 15.5771633 54.1786308, 15.577528 54.1789924, 15.5777925 54.1792603, 15.5778333 54.1792994, 15.5778497 54.1793151, 15.5779044 54.1793676, 15.5779376 54.1793996)",,,,,,
"[399498347, 175324823]",,Aleja św. Jana Pawła II,tertiary,30,True,False,124.174,"LINESTRING (15.577032 54.1785105, 15.5768853 54.1785517, 15.5768264 54.1785678, 15.5768043 54.1785744, 15.575612 54.1789313, 15.5755563 54.1789479, 15.57533 54.1790152)",,,,,,
172839800,2,Giełdowa,tertiary,30,False,True,12.15,"LINESTRING (15.5792066 54.1774684, 15.5793222 54.1775542)",,,,,,
"[669077352, 229469932]",,Aleja św. Jana Pawła II,tertiary,30,True,False,100.338,"LINESTRING (15.5792066 54.1774684, 15.5793666 54.1774007, 15.5793926 54.1773897, 15.5802703 54.1770152, 15.580277 54.1770124, 15.5802962 54.1770042, 15.5803228 54.1769928, 15.5804535 54.1769377)",,,,,,
"[172839801, 399659130]",2,Giełdowa,residential,30,False,False,112.375,"LINESTRING (15.5792066 54.1774684, 15.5791734 54.1774438, 15.5790882 54.1773806, 15.5790481 54.1773509, 15.5784205 54.1768548, 15.5783687 54.1768149, 15.5783132 54.1767722, 15.5782733 54.1767404, 15.5781717 54.1766595)",,,,,,
"[379105843, 172840151]",2,Ratuszowa,residential,30,True,False,102.63399999999999,"LINESTRING (15.5761641 54.1764551, 15.5762069 54.1764901, 15.5762304 54.1765093, 15.5765703 54.1767727, 15.5769294 54.1770533, 15.5769688 54.1770842, 15.5770103 54.1771147, 15.5771147 54.1771915)",,,,,,
282246079,2,Unii Lubelskiej,secondary,50,False,False,96.03600000000002,"LINESTRING (15.5791602 54.1789168, 15.5791184 54.1789379, 15.5790787 54.178957, 15.5790586 54.1789665, 15.5790274 54.1789797, 15.578916 54.1790244, 15.5787786 54.1790787, 15.578567 54.1791606, 15.5781923 54.1793027, 15.578137 54.1793233, 15.5779376 54.1793996)",,,,,,
282246079,2,Unii Lubelskiej,secondary,50,False,True,100.45,"LINESTRING (15.5791602 54.1789168, 15.5792108 54.178892, 15.5793347 54.178827, 15.5793856 54.1788001, 15.5797812 54.178588, 15.580129 54.1784012, 15.5801756 54.1783762, 15.5803014 54.1783086)",,,,,,
172840147,,Katedralna,tertiary,30,False,True,12.297,"LINESTRING (15.576921 54.178421, 15.577032 54.1785105)",,,,,,
23755351,,Aleja św. Jana Pawła II,tertiary,30,True,False,92.29499999999999,"LINESTRING (15.576921 54.178421, 15.5770555 54.1783841, 15.5770979 54.1783708, 15.5771229 54.1783604, 15.5778542 54.1780523, 15.5779064 54.1780293, 15.5780859 54.1779504)",,,,,,
404407904,,Katedralna,residential,30,True,False,107.978,"LINESTRING (15.576921 54.178421, 15.5768584 54.1783709, 15.5768407 54.1783565, 15.5761439 54.1777976, 15.5761257 54.177783, 15.5760861 54.1777469, 15.5759581 54.1776305)",,,,,,
282246079,2,Unii Lubelskiej,secondary,50,False,False,119.453,"LINESTRING (15.5779376 54.1793996, 15.5767248 54.1798689, 15.57666 54.179894, 15.576605 54.1799154, 15.5765282 54.17995, 15.5764829 54.1799718, 15.5764209 54.1800035)",,,,,,
282246079,2,Unii Lubelskiej,secondary,50,False,True,96.036,"LINESTRING (15.5779376 54.1793996, 15.578137 54.1793233, 15.5781923 54.1793027, 15.578567 54.1791606, 15.5787786 54.1790787, 15.578916 54.1790244, 15.5790274 54.1789797, 15.5790586 54.1789665, 15.5790787 54.178957, 15.5791184 54.1789379, 15.5791602 54.1789168)",,,,,,
"[1004442265, 172840142]",2,Katedralna,residential,30,False,False,115.136,"LINESTRING (15.5779376 54.1793996, 15.5779044 54.1793676, 15.5778497 54.1793151, 15.5778333 54.1792994, 15.5777925 54.1792603, 15.577528 54.1789924, 15.5771633 54.1786308, 15.5771307 54.1785938, 15.5770912 54.1785605, 15.577032 54.1785105)",,,,,,
244262372,,Ratuszowa,tertiary,30,False,False,12.176,"LINESTRING (15.5780859 54.1779504, 15.578197 54.1780385)",,,,,,
23755351,,Aleja św. Jana Pawła II,tertiary,30,True,False,90.50999999999999,"LINESTRING (15.5780859 54.1779504, 15.5782723 54.1778684, 15.5782973 54.1778574, 15.5786473 54.1777071, 15.5789803 54.1775642, 15.5790327 54.177542, 15.5792066 54.1774684)",,,,,,
"[23755353, 219733093]",2,Wąska,living_street,,False,True,92.47800000000001,"LINESTRING (15.57185 54.1764155, 15.5715845 54.1765401, 15.571283 54.1766766, 15.5710347 54.1767931, 15.5708667 54.1768775, 15.5708261 54.1768979, 15.5708017 54.1769124, 15.5707553 54.1769443)",,,,,,
"[256286930, 666536276]",1,Wąska,living_street,,True,False,93.508,"LINESTRING (15.57185 54.1764155, 15.571822 54.1763896, 15.5715395 54.1761761, 15.5715334 54.1761715, 15.5713568 54.1760359, 15.5711811 54.175901, 15.5710133 54.1757795, 15.5710016 54.175771, 15.5709724 54.1757499)",,,,,,
539206289,,Rzeczna,residential,30,True,False,41.475,"LINESTRING (15.5709724 54.1757499, 15.5712036 54.1756169, 15.5712592 54.1755838, 15.5714263 54.1754881)",,,,,,
"[408200304, 249167065]",2,Podporucznik Emilii Gierczak,"['residential', 'living_street']","['20', '30']",False,False,98.16,"LINESTRING (15.5743851 54.1736097, 15.5744139 54.1736224, 15.5744859 54.173675, 15.5750949 54.1742625, 15.575109 54.1742733, 15.5751254 54.1742797, 15.5751468 54.1742843, 15.57518 54.1742818, 15.575252 54.1742568)",,,,,,
"[539206289, 250481921, 250481923, 1004459926]",1,Rzeczna,residential,"['30', '50']",True,False,106.595,"LINESTRING (15.5743851 54.1736097, 15.5744733 54.1735337, 15.5744901 54.1735189, 15.5746082 54.1734165, 15.5746196 54.1734078, 15.5746556 54.1733822, 15.5746868 54.1733631, 15.5747814 54.1733033, 15.5749193 54.173224, 15.5749587 54.1732021, 15.5749974 54.1731844, 15.5750766 54.1731533, 15.575129 54.1731297, 15.5751718 54.1731056, 15.5752044 54.1730838, 15.5752373 54.1730588, 15.5752527 54.1730411, 15.5752634 54.1730226, 15.5752689 54.1730055, 15.5752729 54.1729791, 15.5752696 54.1729519, 15.5752611 54.1729251, 15.5752555 54.1729015, 15.5752808 54.1728556)",,,yes,,,
539206289,,Rzeczna,residential,30,True,False,102.01499999999997,"LINESTRING (15.5734158 54.1743128, 15.5735114 54.1742619, 15.5735446 54.1742433, 15.5735777 54.1742248, 15.5737439 54.1741328, 15.5737854 54.1741091, 15.5738286 54.1740838, 15.5738677 54.1740599, 15.5739074 54.1740351, 15.5739525 54.174006, 15.5739943 54.1739782, 15.5740471 54.1739432, 15.5741299 54.173888, 15.5741731 54.1738583, 15.574202 54.1738383, 15.5742356 54.1738145, 15.5742599 54.1737955, 15.574273 54.1737823, 15.5742804 54.1737731, 15.5742896 54.1737599, 15.5742958 54.1737466, 15.5743117 54.1737105, 15.5743243 54.173683, 15.5743327 54.173668, 15.5743404 54.1736551, 15.5743506 54.1736423, 15.5743632 54.1736294, 15.5743851 54.1736097)",,,,,,
"[666263094, 172840279]",,Gabriela Narutowicza,residential,30,True,False,56.298,"LINESTRING (15.5734158 54.1743128, 15.5734374 54.1743278, 15.5734706 54.1743506, 15.5735175 54.1743882, 15.5735346 54.1744018, 15.5739522 54.1747099)",,,,,,
172842788,2,Rondo Rotmistrza Witolda Pileckiego,tertiary,50,True,False,5.965,"LINESTRING (15.5709641 54.1718837, 15.5709412 54.1718823, 15.5709049 54.1718788, 15.5708742 54.1718739)",,,,roundabout,,
176727826,1,Rondo Rotmistrza Witolda Pileckiego,tertiary,50,True,False,7.5120000000000005,"LINESTRING (15.5710836 54.1716546, 15.5711106 54.1716757, 15.5711308 54.1716927, 15.5711472 54.1717108)",,,,roundabout,,
338546158,2,Rondo Rotmistrza Witolda Pileckiego,tertiary,50,True,False,4.242,"LINESTRING (15.5707064 54.1717269, 15.5707092 54.1717129, 15.5707126 54.1717003, 15.5707193 54.1716897)",,,,roundabout,,
176727825,1,Rondo Rotmistrza Witolda Pileckiego,tertiary,50,True,False,26.645999999999997,"LINESTRING (15.5707193 54.1716897, 15.5707448 54.1716742, 15.5707692 54.1716605, 15.5707966 54.1716488, 15.5708263 54.1716394, 15.570858 54.1716323, 15.5708909 54.1716277, 15.5709246 54.1716258, 15.5709585 54.1716264, 15.5709919 54.1716297, 15.5710242 54.1716356, 15.571055 54.1716439, 15.5710836 54.1716546)",,,,roundabout,,
172842793,1,Młyńska,tertiary,50,True,False,20.727999999999998,"LINESTRING (15.5711472 54.1717108, 15.5712495 54.1717766, 15.5713201 54.1718164, 15.5713358 54.1718219, 15.5713521 54.1718278, 15.5713786 54.1718372)",,,,,,
176727824,1,Rondo Rotmistrza Witolda Pileckiego,tertiary,50,True,False,24.347,"LINESTRING (15.5711472 54.1717108, 15.5711487 54.1717327, 15.5711453 54.1717545, 15.571137 54.1717759, 15.571124 54.1717964, 15.5711064 54.1718157, 15.5710847 54.1718335, 15.5710591 54.1718495, 15.5710301 54.1718633, 15.5709982 54.1718748, 15.5709641 54.1718837)",,,,roundabout,,
"[286322784, 286322786, 338637560, 286322789]",2,Młyńska,tertiary,50,True,False,107.893,"LINESTRING (15.5713786 54.1718372, 15.5714011 54.1718503, 15.5714551 54.1718813, 15.5716177 54.1719755, 15.5716637 54.1720036, 15.5717025 54.1720311, 15.5718786 54.1721679, 15.5719758 54.1722428, 15.5720222 54.1722763, 15.5720639 54.1722994, 15.5720983 54.1723175, 15.5721408 54.172335, 15.5721788 54.1723489, 15.5722114 54.172358, 15.5722768 54.1723741, 15.5723077 54.1723817, 15.5723365 54.1723888, 15.5723525 54.1723927, 15.5723707 54.1723972, 15.5724063 54.1724042, 15.5724404 54.1724087, 15.5724781 54.1724117, 15.5725237 54.1724107, 15.5725667 54.1724097, 15.5726247 54.1724052)",,,yes,,,
"[338637570, 174609941]",2,Rondo Kardynała Ignacego Jeża,tertiary,50,True,False,29.072000000000003,"LINESTRING (15.5726247 54.1724052, 15.5726659 54.1723972, 15.572715 54.1723904, 15.5727478 54.1723879, 15.572801 54.1723843, 15.5728369 54.1723862, 15.572884 54.1723919, 15.5729384 54.1724011, 15.5729981 54.1724158, 15.5730541 54.1724294)",,,,roundabout,,
"[117688024, 117688019, 174609940]",2,Młyńska,tertiary,50,False,False,51.239,"LINESTRING (15.5740247 54.1725852, 15.5743059 54.1726413, 15.5745307 54.1726899, 15.5747677 54.1727374)",,,yes,,,
174609946,2,Młyńska,tertiary,50,True,False,58.598000000000006,"LINESTRING (15.5740247 54.1725852, 15.5738767 54.1725785, 15.5737493 54.1725695, 15.5736284 54.1725638, 15.5735151 54.1725624, 15.5734389 54.1725657, 15.5734019 54.1725689, 15.573355 54.1725753, 15.5733133 54.1725842, 15.5732759 54.1725952, 15.5732393 54.1726073, 15.5731962 54.1726221, 15.5731561 54.1726383)",,,,,,
174609948,1,Szpitalna,residential,50,True,False,41.05200000000001,"LINESTRING (15.5731561 54.1726383, 15.5731713 54.1726752, 15.5731799 54.172706, 15.5731939 54.1727745, 15.573199 54.1728005, 15.5732016 54.1728296, 15.5732085 54.1728924, 15.5732052 54.1729403, 15.5731935 54.1730048)",,,,,,
338637571,2,Rondo Kardynała Ignacego Jeża,tertiary,50,True,False,13.290000000000001,"LINESTRING (15.5731561 54.1726383, 15.5731046 54.1726585, 15.5730696 54.1726705, 15.5730406 54.1726777, 15.5730077 54.172684, 15.5729734 54.1726894)",,,,roundabout,,
338637573,2,Rondo Kardynała Ignacego Jeża,tertiary,50,True,False,21.186,"LINESTRING (15.5729734 54.1726894, 15.5729388 54.1726901, 15.5728928 54.1726887, 15.5728539 54.1726846, 15.5728144 54.1726787, 15.5727738 54.17267, 15.5727384 54.1726595, 15.572707 54.172646, 15.5726744 54.1726299)",,,,roundabout,,
174609957,1,Szpitalna,residential,30,True,False,38.336999999999996,"LINESTRING (15.5731935 54.1730048, 15.5731465 54.1729091, 15.5731222 54.1728589, 15.5731137 54.1728415, 15.5731007 54.1728149, 15.5730839 54.1727892, 15.5730697 54.1727671, 15.5730414 54.1727402, 15.5730062 54.1727134, 15.5729734 54.1726894)",,,,,,
"[386465968, 386465969, 180558422, 306084665, 379871353]",2,Szpitalna,residential,"['30', '50']",False,False,435.767,"LINESTRING (15.5731935 54.1730048, 15.5731986 54.1730206, 15.5732045 54.1730587, 15.573205 54.1730932, 15.573203 54.1731236, 15.5731987 54.1731457, 15.5731938 54.1731692, 15.5731827 54.1731924, 15.5731743 54.1732078, 15.5731515 54.1732361, 15.5731306 54.1732577, 15.5730972 54.1732878, 15.5730706 54.1733108, 15.5728941 54.1734573, 15.5727405 54.17358, 15.5725977 54.1736922, 15.5722907 54.1739293, 15.5721526 54.1740365, 15.5720365 54.1741265, 15.5719352 54.1742037, 15.5718898 54.1742383, 15.57183 54.1742834, 15.5717694 54.1743295, 15.5717049 54.1743769, 15.5716308 54.1744251, 15.5715754 54.1744586, 15.5715255 54.174488, 15.5714321 54.1745438, 15.5712929 54.1746246, 15.5710479 54.1747631, 15.5708129 54.1748951, 15.5703466 54.1751573, 15.5702263 54.1752258, 15.5700493 54.1753266, 15.5699157 54.1754033, 15.569864 54.1754363, 15.5698222 54.1754657, 15.5696711 54.1755793, 15.5695153 54.1756941, 15.5692295 54.1759047, 15.5692229 54.1759098, 15.5692142 54.1759164, 15.5692039 54.1759245, 15.5691823 54.175941, 15.5691613 54.1759571, 15.5690968 54.1760051, 15.5690655 54.1760222)",,,,,,
"[138959682, 117578149, 117578143]",2,Podporucznika Edmunda Łopuskiego,tertiary,"['50', '30']",False,False,76.282,"LINESTRING (15.5690655 54.1760222, 15.5692489 54.1761405, 15.5697021 54.1764317, 15.5697543 54.1764612, 15.5698062 54.1764891, 15.5698718 54.176519)",yes,,yes,,,
"[386465968, 386465969, 180558422, 306084665, 379871353]",2,Szpitalna,residential,"['50', '30']",False,True,435.7670000000001,"LINESTRING (15.5690655 54.1760222, 15.5690968 54.1760051, 15.5691613 54.1759571, 15.5691823 54.175941, 15.5692039 54.1759245, 15.5692142 54.1759164, 15.5692229 54.1759098, 15.5692295 54.1759047, 15.5695153 54.1756941, 15.5696711 54.1755793, 15.5698222 54.1754657, 15.569864 54.1754363, 15.5699157 54.1754033, 15.5700493 54.1753266, 15.5702263 54.1752258, 15.5703466 54.1751573, 15.5708129 54.1748951, 15.5710479 54.1747631, 15.5712929 54.1746246, 15.5714321 54.1745438, 15.5715255 54.174488, 15.5715754 54.1744586, 15.5716308 54.1744251, 15.5717049 54.1743769, 15.5717694 54.1743295, 15.57183 54.1742834, 15.5718898 54.1742383, 15.5719352 54.1742037, 15.5720365 54.1741265, 15.5721526 54.1740365, 15.5722907 54.1739293, 15.5725977 54.1736922, 15.5727405 54.17358, 15.5728941 54.1734573, 15.5730706 54.1733108, 15.5730972 54.1732878, 15.5731306 54.1732577, 15.5731515 54.1732361, 15.5731743 54.1732078, 15.5731827 54.1731924, 15.5731938 54.1731692, 15.5731987 54.1731457, 15.573203 54.1731236, 15.573205 54.1730932, 15.5732045 54.1730587, 15.5731986 54.1730206, 15.5731935 54.1730048)",,,,,,
254577153,3,Koszalińska,tertiary,50,False,False,6.501,"LINESTRING (15.5812694 54.1762934, 15.5811698 54.1762889)",,,,,,
172839329,1,Aleja św. Jana Pawła II,tertiary,50,True,False,28.79,"LINESTRING (15.5812694 54.1762934, 15.5812686 54.1763249, 15.5812678 54.1763546, 15.5812588 54.1764131, 15.5812142 54.1765496)",,4,,,,
181643968,3,Koszalińska,tertiary,50,False,True,47.198,"LINESTRING (15.5812694 54.1762934, 15.5813479 54.1762937, 15.5814857 54.1762882, 15.5817221 54.1762663, 15.581985 54.1762323)",,,,,,
172223112,2,Bogusława X,residential,30,False,False,291.18600000000004,"LINESTRING (15.5794567 54.175435, 15.579531 54.1754059, 15.5796647 54.1753522, 15.5797398 54.1753189, 15.5799359 54.1752406, 15.5802835 54.1750989, 15.580981 54.1748151, 15.5810642 54.17478, 15.5814664 54.1746149, 15.5816509 54.1745404, 15.5820123 54.1743944, 15.5821418 54.1743436, 15.5822265 54.1743101, 15.5822923 54.1742837, 15.5824554 54.1742228, 15.582722 54.1741445, 15.5828399 54.1741107, 15.5830266 54.1740685, 15.5832127 54.1740262)",,,,,,
"[250481924, 250481925, 160533324, 542275982, 233715288, 233715290]",2,Kamienna,tertiary,50,False,False,282.06200000000007,"LINESTRING (15.5794567 54.175435, 15.5793902 54.1753697, 15.5787827 54.1748051, 15.5786796 54.1747103, 15.5786631 54.1746947, 15.5786466 54.1746792, 15.5782257 54.1742988, 15.5779954 54.1740963, 15.5778204 54.1739539, 15.5777025 54.1738668, 15.5776292 54.1738166, 15.5775081 54.1737417, 15.577404 54.1736849, 15.5773007 54.1736324, 15.5771295 54.1735493, 15.5768605 54.1734282)",,,yes,,,
"[254020232, 282246077, 286735549]",3,Kamienna,tertiary,50,False,True,98.947,"LINESTRING (15.5794567 54.175435, 15.5796533 54.1756178, 15.579725 54.1756753, 15.5797995 54.1757312, 15.5799022 54.1758017, 15.5799863 54.1758523, 15.5800286 54.1758759, 15.5800726 54.1759001, 15.580107 54.1759184, 15.5801498 54.1759422, 15.5801881 54.1759625, 15.580358 54.1760501, 15.5804579 54.1760962)",,,,,,
175324822,,Słowińców,residential,50,False,False,148.84900000000002,"LINESTRING (15.5826477 54.1759181, 15.5816481 54.1759491, 15.5807616 54.1759683, 15.5807092 54.1759696, 15.5806315 54.1759815, 15.5805675 54.1760061, 15.5805314 54.1760285, 15.58051 54.1760487, 15.5804579 54.1760962)",,,,,,
254020223,2,Budowlana,residential,30,False,False,78.544,"LINESTRING (15.5805728 54.1770281, 15.5806362 54.1770766, 15.5806445 54.177083, 15.5806732 54.1771049, 15.5806946 54.1771217, 15.5809004 54.1772809, 15.5809606 54.1773274, 15.5811514 54.177475, 15.5811934 54.1775028, 15.581211 54.1775141, 15.5812419 54.1775322, 15.5812731 54.1775494, 15.5813278 54.1775775)",,,,,,
254020223,2,Budowlana,residential,30,False,True,12.700999999999999,"LINESTRING (15.5805728 54.1770281, 15.5805475 54.1770088, 15.5804788 54.1769569, 15.5804535 54.1769377)",,,,,,
"[669077355, 175324823]",,Aleja św. Jana Pawła II,tertiary,30,True,False,100.234,"LINESTRING (15.5805728 54.1770281, 15.5804955 54.1770612, 15.5804361 54.1770866, 15.5804095 54.1770977, 15.5803937 54.1771042, 15.5803819 54.1771092, 15.5798857 54.1773167, 15.5795496 54.1774572, 15.5795 54.1774783, 15.5793222 54.1775542)",,,,,,
254020223,2,Budowlana,residential,30,False,False,12.701,"LINESTRING (15.5804535 54.1769377, 15.5804788 54.1769569, 15.5805475 54.1770088, 15.5805728 54.1770281)",,,,,,
"[254020223, 737209911, 737209912, 254020220, 254020221, 593635391]",2,Budowlana,residential,30,False,"[False, True]",174.45700000000002,"LINESTRING (15.5804535 54.1769377, 15.5804249 54.1769161, 15.580387 54.1768875, 15.5803681 54.1768727, 15.5803382 54.1768497, 15.5803044 54.1768231, 15.5801223 54.1766842, 15.5798534 54.1764768, 15.5795544 54.17625, 15.5795105 54.1762169, 15.5794545 54.176176, 15.5793912 54.1761353, 15.5793277 54.1760984, 15.5792726 54.1760684, 15.579169 54.1760131, 15.5791319 54.1759925, 15.5790517 54.1759477, 15.5790019 54.1759157, 15.5789789 54.1758978, 15.5788628 54.1758065, 15.5788388 54.1757875, 15.5787593 54.1757259)",,,,,,
"[282246082, 379215652]",2,Aleja św. Jana Pawła II,tertiary,"['30', '50']",True,False,37.465999999999994,"LINESTRING (15.5804535 54.1769377, 15.5805922 54.1768793, 15.5806174 54.1768685, 15.5806426 54.1768577, 15.5807163 54.1768218, 15.5808146 54.176769, 15.5808517 54.1767473, 15.5808893 54.1767195)",,,,,,
254020223,2,Budowlana,residential,30,False,True,78.54400000000001,"LINESTRING (15.5813278 54.1775775, 15.5812731 54.1775494, 15.5812419 54.1775322, 15.581211 54.1775141, 15.5811934 54.1775028, 15.5811514 54.177475, 15.5809606 54.1773274, 15.5809004 54.1772809, 15.5806946 54.1771217, 15.5806732 54.1771049, 15.5806445 54.177083, 15.5806362 54.1770766, 15.5805728 54.1770281)",,,,,,
282246079,2,Unii Lubelskiej,secondary,50,False,False,72.13400000000001,"LINESTRING (15.5813278 54.1775775, 15.5811914 54.1776831, 15.5809561 54.1778678, 15.5807681 54.1780147, 15.5807198 54.1780519, 15.5806604 54.1780954)",,,,,,
