osmid,oneway,name,highway,reversed,length,geometry,maxspeed,lanes,ref,tunnel,junction,bridge
1108627701,False,23 Stycznia,secondary,False,163.164,"LINESTRING (18.225839 53.0817532, 18.2258546 53.0818076, 18.2258554 53.0818465, 18.2258512 53.0819524, 18.2258205 53.0827298, 18.225818 53.0828255, 18.2258197 53.0829187, 18.2258275 53.082997, 18.2258509 53.0831281, 18.2259154 53.0832099)",40,2,249,,,
273322097,False,23 Stycznia,secondary,True,11.502,"LINESTRING (18.225727 53.0816065, 18.2256445 53.0815157)",50,2,249,,,
273322097,False,23 Stycznia,secondary,False,17.98,"LINESTRING (18.225727 53.0816065, 18.2257737 53.0816598, 18.2258171 53.0817145, 18.225839 53.0817532)",50,2,249,,,
891947792,True,29 Listopada,residential,False,37.562,"LINESTRING (18.225727 53.0816065, 18.2258726 53.0815625, 18.2262283 53.0814534)",,,,,,
84844139,False,Ugory,residential,False,152.76699999999997,"LINESTRING (18.2207783 53.0769526, 18.2204682 53.0770002, 18.2202179 53.0770421, 18.2187121 53.077294, 18.2185734 53.0773172)",,,,,,
84844139,False,Ugory,residential,True,79.25399999999999,"LINESTRING (18.2207783 53.0769526, 18.2208811 53.0769369, 18.2218141 53.0767856, 18.2218584 53.0767793, 18.221925 53.0767698)",,,,,,
892006716,False,Ugory,living_street,False,44.036,"LINESTRING (18.2207783 53.0769526, 18.220797 53.0770036, 18.2209419 53.0773362)",20,,,,,
892006716,False,Ugory,living_street,True,44.036,"LINESTRING (18.2209419 53.0773362, 18.220797 53.0770036, 18.2207783 53.0769526)",20,,,,,
84734789,False,Długa,residential,False,226.38000000000002,"LINESTRING (18.2198774 53.0793985, 18.2223903 53.0790958, 18.2226658 53.0790793, 18.2228895 53.0790959, 18.223026 53.0791211, 18.2231945 53.079161)",,,,,,
84734803,False,Krótka,residential,False,108.934,"LINESTRING (18.2198774 53.0793985, 18.2198989 53.0794579, 18.2201597 53.0802789, 18.2201856 53.0803605)",,,,,,
46233723,True,Juliusza Słowackiego,residential,False,76.19399999999999,"LINESTRING (18.2186664 53.0810645, 18.2185158 53.080475, 18.2184934 53.0803872)",,,,,,
923530324,False,Juliusza Słowackiego,living_street,False,57.068,"LINESTRING (18.2186664 53.0810645, 18.2187304 53.0810591, 18.2190205 53.0810347, 18.2190999 53.0810264, 18.2191794 53.0810262, 18.2195113 53.0810604)",,,,,,
923530324,False,Juliusza Słowackiego,living_street,True,57.068000000000005,"LINESTRING (18.2195113 53.0810604, 18.2191794 53.0810262, 18.2190999 53.0810264, 18.2190205 53.0810347, 18.2187304 53.0810591, 18.2186664 53.0810645)",,,,,,
46233721,False,"Generała Stefana Roweckiego ""Grota""",residential,False,121.00999999999999,"LINESTRING (18.2283183 53.0795206, 18.2275701 53.0800155, 18.2274385 53.0801025, 18.227121 53.0803369)",,,,,,
"[46233721, 387818084]",False,"Generała Stefana Roweckiego ""Grota""",residential,True,248.207,"LINESTRING (18.2283183 53.0795206, 18.2286501 53.0793011, 18.2291331 53.0789807, 18.2294027 53.0788066, 18.229499 53.0787445, 18.2298423 53.0785274, 18.2302125 53.0782933, 18.2302741 53.0782514, 18.2302929 53.0782176, 18.2302929 53.0781902, 18.2302822 53.0781563, 18.230177 53.0779333, 18.2300998 53.0777664)",,,,,,
961369325,False,"Generała Stefana Roweckiego ""Grota""",living_street,False,64.651,"LINESTRING (18.2283183 53.0795206, 18.2282689 53.0794835, 18.2281905 53.0794382, 18.2279686 53.078989)",20,,,,,
961369325,False,"Generała Stefana Roweckiego ""Grota""",living_street,True,64.651,"LINESTRING (18.2279686 53.078989, 18.2281905 53.0794382, 18.2282689 53.0794835, 18.2283183 53.0795206)",20,,,,,
