osmid,oneway,name,highway,reversed,length,geometry,ref,maxspeed,junction,lanes,bridge
196111339,False,Rynek,residential,True,32.63,"LINESTRING (16.9172095 52.9915265, 16.9175352 52.9915281, 16.917697 52.9915278)",,,,,
196112504,False,Rzeźnicka,residential,True,74.322,"LINESTRING (16.9172095 52.9915265, 16.9172098 52.9914999, 16.9172099 52.9914882, 16.9172095 52.9914783, 16.9172083 52.9914463, 16.9171916 52.9912594, 16.9170876 52.9908633)",,,,,
196200619,False,Ujska,tertiary,True,10.338,"LINESTRING (16.9093923 52.9898852, 16.9095295 52.9899279)",,,,,
196200615,False,Łąkowa,residential,False,144.355,"LINESTRING (16.9093923 52.9898852, 16.909228 52.9901058, 16.9084814 52.9910619)",,,,,
196200619,False,Ujska,tertiary,False,53.230000000000004,"LINESTRING (16.9093923 52.9898852, 16.9092987 52.9898553, 16.9090869 52.9897895, 16.9089951 52.989761, 16.9086861 52.9896651)",,,,,
196200622,False,Strzelecka,residential,False,167.519,"LINESTRING (16.908771 52.9877115, 16.90879 52.9869611, 16.9088163 52.9863101, 16.9087953 52.986206)",,,,,
196200622,False,Strzelecka,residential,True,217.393,"LINESTRING (16.908771 52.9877115, 16.9087574 52.9880343, 16.9087372 52.988569, 16.9087111 52.9893418, 16.9087057 52.9895989, 16.9086861 52.9896651)",,,,,
196200615,False,Łąkowa,residential,True,144.355,"LINESTRING (16.9084814 52.9910619, 16.909228 52.9901058, 16.9093923 52.9898852)",,,,,
196200619,False,Ujska,tertiary,True,53.230000000000004,"LINESTRING (16.9086861 52.9896651, 16.9089951 52.989761, 16.9090869 52.9897895, 16.9092987 52.9898553, 16.9093923 52.9898852)",,,,,
196200622,False,Strzelecka,residential,False,217.393,"LINESTRING (16.9086861 52.9896651, 16.9087057 52.9895989, 16.9087111 52.9893418, 16.9087372 52.988569, 16.9087574 52.9880343, 16.908771 52.9877115)",,,,,
"[195446803, 196204102]",False,Mańczaków,residential,True,243.124,"LINESTRING (16.9188422 52.9863891, 16.9190266 52.9867796, 16.919048 52.9868605, 16.9190607 52.9869945, 16.9190577 52.9870625, 16.9188207 52.9877761, 16.9188142 52.9877981, 16.9187888 52.9878847, 16.9187713 52.9879645, 16.9187734 52.988005, 16.9187823 52.9880517, 16.918797 52.9880957, 16.9188255 52.9881344, 16.9188633 52.9881718, 16.9189186 52.9882158, 16.9191509 52.9883382, 16.9191857 52.9883565, 16.9192998 52.9884154)",,,,,
871606971,True,Zdrojowa,residential,False,29.656,"LINESTRING (16.9231829 52.9851947, 16.923167 52.9852618, 16.9231426 52.9853278, 16.9231285 52.9853484, 16.9231059 52.985361, 16.922974 52.9854044)",,,,,
189023030,False,Grudzińskich,secondary,True,265.251,"LINESTRING (16.9222984 52.9865697, 16.9221219 52.9866777, 16.9218989 52.9868157, 16.9215143 52.9870496, 16.9213632 52.9871438, 16.9207867 52.9874948, 16.9203691 52.9877504, 16.9195196 52.9882703)",193,,,2,
224449013,False,Grudzińskich,secondary,False,142.774,"LINESTRING (16.9222984 52.9865697, 16.9223459 52.9865386, 16.9224024 52.9865017, 16.9224609 52.9864618, 16.9225206 52.9864171, 16.9225776 52.9863701, 16.9226302 52.9863222, 16.9226652 52.9862874, 16.922697 52.9862533, 16.9227401 52.9862027, 16.9227582 52.9861789, 16.9227772 52.9861539, 16.9228118 52.9860982, 16.9228363 52.9860527, 16.92287 52.9859722, 16.9230171 52.9856108, 16.9230271 52.9855693, 16.9230304 52.9855441, 16.923029 52.9855173, 16.9230212 52.9854819, 16.923008 52.9854495, 16.922974 52.9854044)",193,50,,2,
"[662682736, 1072346446]",False,Stanisława Staszica,secondary,True,120.035,"LINESTRING (16.9206216 52.9900935, 16.9206684 52.990359, 16.9207219 52.9906866, 16.9207663 52.9910035, 16.920795 52.9911679)",193,,,2,
"[229526992, 1223584545]",False,,residential,False,151.933,"LINESTRING (16.9206216 52.9900935, 16.9207452 52.9900872, 16.9209273 52.9900777, 16.9214531 52.9900494, 16.922177 52.9900115, 16.9225255 52.9899883, 16.9228808 52.9899624)",,,,,
"[1223584547, 229527574]",False,Stanisława Staszica,secondary,False,155.69699999999997,"LINESTRING (16.9206216 52.9900935, 16.9205904 52.9899609, 16.9205608 52.9898472, 16.9205122 52.9897362, 16.9204298 52.9895853, 16.9203768 52.9894966, 16.9203255 52.9894268, 16.9202741 52.989361, 16.9201426 52.9892146, 16.9200449 52.9891168, 16.9199727 52.9890446, 16.9198434 52.9889256, 16.9197157 52.9888242)",193,,,2,
794729445,False,Bosa,residential,True,34.817,"LINESTRING (16.9154915 52.9889784, 16.9150802 52.9889319, 16.9149849 52.9889106)",,,,,
239261327,False,Zielona,residential,False,60.769000000000005,"LINESTRING (16.916892 52.989671, 16.9167967 52.9899598, 16.9167921 52.990151, 16.9168124 52.9902106)",,,,,
233606453,True,Garncarska,residential,False,58.041,"LINESTRING (16.9169049 52.9904533, 16.9175889 52.9904351, 16.9177712 52.9904302)",,,,,
239261327,False,Zielona,residential,True,27.767,"LINESTRING (16.9169049 52.9904533, 16.9168479 52.9902678, 16.9168124 52.9902106)",,,,,
195446818,True,Boczna,unclassified,False,30.184,"LINESTRING (16.9177712 52.9904302, 16.9178802 52.9901668)",,,,,
239261349,False,Ślusarska,residential,True,71.638,"LINESTRING (16.9168124 52.9902106, 16.9178802 52.9901668)",,,,,
239261327,False,Zielona,residential,False,27.767,"LINESTRING (16.9168124 52.9902106, 16.9168479 52.9902678, 16.9169049 52.9904533)",,,,,
239261327,False,Zielona,residential,True,60.769000000000005,"LINESTRING (16.9168124 52.9902106, 16.9167921 52.990151, 16.9167967 52.9899598, 16.916892 52.989671)",,,,,
794378605,False,Bosa,residential,True,120.584,"LINESTRING (16.9174962 52.9891161, 16.9176291 52.9890089, 16.9178834 52.9889575, 16.91908 52.9888259, 16.9191741 52.9888318)",,,,,
239261315,False,Górna,residential,True,82.304,"LINESTRING (16.9165955 52.9894399, 16.9162283 52.9901463)",,,,,
196001916,True,Stefana Żeromskiego,tertiary,False,29.789,"LINESTRING (16.9150898 52.9901089, 16.9150904 52.9903768)",,,,,
239261314,False,Gołębia,residential,False,76.318,"LINESTRING (16.9150898 52.9901089, 16.9151495 52.9901107, 16.9162283 52.9901463)",,,,,
239261315,False,Górna,residential,False,82.304,"LINESTRING (16.9162283 52.9901463, 16.9165955 52.9894399)",,,,,
239261315,False,Górna,residential,True,15.624,"LINESTRING (16.9162283 52.9901463, 16.9161602 52.9902807)",,,,,
239261314,False,Gołębia,residential,True,76.318,"LINESTRING (16.9162283 52.9901463, 16.9151495 52.9901107, 16.9150898 52.9901089)",,,,,
239261315,False,Górna,residential,False,15.624,"LINESTRING (16.9161602 52.9902807, 16.9162283 52.9901463)",,,,,
233606453,True,Garncarska,residential,False,40.349999999999994,"LINESTRING (16.9163041 52.9904831, 16.9163236 52.9904822, 16.9169049 52.9904533)",,,,,
239261324,False,Mała,residential,True,48.928999999999995,"LINESTRING (16.9163041 52.9904831, 16.9165655 52.9908812, 16.9165687 52.9908861, 16.9165733 52.9908922)",,,,,
196108737,False,Buczkowska,residential,False,160.33700000000002,"LINESTRING (16.9218504 52.9846744, 16.9218096 52.9847092, 16.9217912 52.9847218, 16.9217663 52.9847355, 16.9217434 52.984745, 16.9217152 52.9847495, 16.9216868 52.9847502, 16.9203033 52.9844899, 16.9198518 52.9844266, 16.9195944 52.9843905)",,20,,,
871376521,True,Buczkowska,residential,False,17.308,"LINESTRING (16.9218504 52.9846744, 16.9218834 52.984641, 16.9218991 52.98463, 16.9219219 52.9846194, 16.9219742 52.9846122, 16.9220608 52.9846048)",,,,,
196001898,False,Jana Kilińskiego,residential,True,158.652,"LINESTRING (16.9129808 52.9866061, 16.9129906 52.9866218, 16.9130232 52.9866744, 16.9131144 52.9871588, 16.91305 52.9880243)",,,,,
196200622,False,Strzelecka,residential,True,167.519,"LINESTRING (16.9087953 52.986206, 16.9088163 52.9863101, 16.90879 52.9869611, 16.908771 52.9877115)",,,,,
"[365003251, 229527575]",True,Stanisława Staszica,secondary,False,145.31500000000003,"LINESTRING (16.920795 52.9911679, 16.9209106 52.9914289, 16.9209406 52.9914927, 16.9209708 52.9916026, 16.9209869 52.9916814, 16.9209908 52.9918478, 16.9209917 52.9920443, 16.9209929 52.9922964, 16.9209931 52.9923322, 16.920878 52.9924408)",193,,,"['1', '3']",
"[662682736, 1072346446]",False,Stanisława Staszica,secondary,False,120.03500000000001,"LINESTRING (16.920795 52.9911679, 16.9207663 52.9910035, 16.9207219 52.9906866, 16.9206684 52.990359, 16.9206216 52.9900935)",193,,,2,
"[229526992, 1223584545]",False,,residential,True,151.93300000000002,"LINESTRING (16.9228808 52.9899624, 16.9225255 52.9899883, 16.922177 52.9900115, 16.9214531 52.9900494, 16.9209273 52.9900777, 16.9207452 52.9900872, 16.9206216 52.9900935)",,,,,
195446815,False,Tadeusza Kościuszki,tertiary,False,59.383,"LINESTRING (16.9118249 52.9906096, 16.9117115 52.9905795, 16.9110233 52.9903808)",,,,,
1072338854,True,Rondo Klary Budnowskiej,tertiary,False,17.11,"LINESTRING (16.9118249 52.9906096, 16.9118447 52.9905869, 16.9118735 52.990568, 16.9119095 52.9905543, 16.9119502 52.9905466, 16.9119927 52.9905456, 16.9120343 52.9905512)",,,roundabout,,
233605925,True,Składowa,residential,False,84.16300000000001,"LINESTRING (16.911879 52.9907215, 16.9117497 52.990842, 16.9116896 52.9908995, 16.911312 52.9913954)",,,,,
394142109,True,Rondo Klary Budnowskiej,tertiary,False,13.814,"LINESTRING (16.911879 52.9907215, 16.9118435 52.990699, 16.9118214 52.9906709, 16.911815 52.9906401, 16.9118249 52.9906096)",,,roundabout,,
394142109,True,Rondo Klary Budnowskiej,tertiary,False,9.417,"LINESTRING (16.9120125 52.9907395, 16.9119657 52.9907414, 16.91192 52.9907353, 16.911879 52.9907215)",,,roundabout,,
394171269,False,,residential,False,21.182,"LINESTRING (16.9146883 52.988054, 16.9143719 52.988057)",,,,,
196001916,True,Stefana Żeromskiego,tertiary,False,97.429,"LINESTRING (16.9146883 52.988054, 16.9147396 52.9881844, 16.9147677 52.9882552, 16.9148128 52.9883546, 16.9148276 52.9883871, 16.9148843 52.988512, 16.9149849 52.9889106)",,,,,
195446802,True,Wojska Polskiego,tertiary,False,88.978,"LINESTRING (16.9203564 52.992404, 16.9190296 52.992354)",,,,,
397689234,False,Zygmunta Krasińskiego,secondary,False,23.745,"LINESTRING (16.9208612 52.9926541, 16.920878 52.9924408)",193,,,2,
397689235,True,,tertiary_link,False,45.135,"LINESTRING (16.9208612 52.9926541, 16.9208112 52.9926065, 16.9207791 52.9925746, 16.9207326 52.9925383, 16.9206976 52.9925161, 16.9206423 52.9924875, 16.9205928 52.992467, 16.9205316 52.9924471, 16.9203564 52.992404)",,,,,
195446803,False,Mańczaków,residential,True,7.199,"LINESTRING (16.9192998 52.9884154, 16.9193983 52.9884414)",,,,,
"[195446803, 196204102]",False,Mańczaków,residential,False,243.124,"LINESTRING (16.9192998 52.9884154, 16.9191857 52.9883565, 16.9191509 52.9883382, 16.9189186 52.9882158, 16.9188633 52.9881718, 16.9188255 52.9881344, 16.918797 52.9880957, 16.9187823 52.9880517, 16.9187734 52.988005, 16.9187713 52.9879645, 16.9187888 52.9878847, 16.9188142 52.9877981, 16.9188207 52.9877761, 16.9190577 52.9870625, 16.9190607 52.9869945, 16.919048 52.9868605, 16.9190266 52.9867796, 16.9188422 52.9863891)",,,,,
665589886,True,Grudzińskich,secondary,False,22.153,"LINESTRING (16.9192998 52.9884154, 16.9193322 52.9883763, 16.9193766 52.9883419, 16.9195196 52.9882703)",193,,,,
195446803,False,Mańczaków,residential,False,7.199,"LINESTRING (16.9193983 52.9884414, 16.9192998 52.9884154)",,,,,
189023028,True,Grudzińskich,secondary,False,21.582,"LINESTRING (16.9193983 52.9884414, 16.9193888 52.9884958, 16.9193929 52.9885347, 16.9194127 52.9885791, 16.9194557 52.988627)",193,,,,
196112504,False,Rzeźnicka,residential,False,74.322,"LINESTRING (16.9170876 52.9908633, 16.9171916 52.9912594, 16.9172083 52.9914463, 16.9172095 52.9914783, 16.9172099 52.9914882, 16.9172098 52.9914999, 16.9172095 52.9915265)",,,,,
195446810,False,Dworcowa,tertiary,False,105.364,"LINESTRING (16.910303 52.9911263, 16.910303 52.9909134, 16.910303 52.9907198, 16.910316 52.9903196, 16.9103213 52.9902845, 16.9103367 52.9902527, 16.9104074 52.9901941)",,,,,
800713377,False,,residential,False,73.868,"LINESTRING (16.910303 52.9911263, 16.9104066 52.9911528, 16.9106621 52.991222, 16.911312 52.9913954)",,,,,
800713377,False,,residential,True,73.86800000000001,"LINESTRING (16.911312 52.9913954, 16.9106621 52.991222, 16.9104066 52.9911528, 16.910303 52.9911263)",,,,,
800713378,False,Składowa,residential,False,56.777,"LINESTRING (16.911312 52.9913954, 16.91131 52.9914265, 16.911279 52.9914668, 16.9112263 52.9915451, 16.9111871 52.9916033, 16.9110046 52.9918693)",,,,,
800713378,False,Składowa,residential,True,56.776999999999994,"LINESTRING (16.9110046 52.9918693, 16.9111871 52.9916033, 16.9112263 52.9915451, 16.911279 52.9914668, 16.91131 52.9914265, 16.911312 52.9913954)",,,,,
239261324,False,Mała,residential,False,48.928999999999995,"LINESTRING (16.9165733 52.9908922, 16.9165687 52.9908861, 16.9165655 52.9908812, 16.9163041 52.9904831)",,,,,
830641988,False,,residential,True,99.885,"LINESTRING (16.910457 52.9857268, 16.9113421 52.9857333, 16.9113823 52.9857123, 16.9114091 52.9855121, 16.9114172 52.9854653, 16.9114495 52.9853946, 16.9114607 52.9853845)",,,,,
1223584550,False,Grudzińskich,secondary,False,8.769,"LINESTRING (16.922974 52.9854044, 16.9229071 52.9853366)",193,50,,2,
224449013,False,Grudzińskich,secondary,True,142.77400000000003,"LINESTRING (16.922974 52.9854044, 16.923008 52.9854495, 16.9230212 52.9854819, 16.923029 52.9855173, 16.9230304 52.9855441, 16.9230271 52.9855693, 16.9230171 52.9856108, 16.92287 52.9859722, 16.9228363 52.9860527, 16.9228118 52.9860982, 16.9227772 52.9861539, 16.9227582 52.9861789, 16.9227401 52.9862027, 16.922697 52.9862533, 16.9226652 52.9862874, 16.9226302 52.9863222, 16.9225776 52.9863701, 16.9225206 52.9864171, 16.9224609 52.9864618, 16.9224024 52.9865017, 16.9223459 52.9865386, 16.9222984 52.9865697)",193,50,,2,
