osmid,oneway,lanes,name,highway,reversed,length,geometry,junction,maxspeed,bridge,ref
25518268,False,,Juliana Tuwima,residential,False,53.592,"LINESTRING (21.1671712 49.6632979, 21.1674162 49.663491, 21.1676448 49.6636698)",,,,
25518268,False,,Juliana Tuwima,residential,True,31.872,"LINESTRING (21.1671712 49.6632979, 21.1671421 49.663275, 21.1669789 49.6631472, 21.1668863 49.6630785)",,,,
311961144,False,,,residential,True,41.574999999999996,"LINESTRING (21.1671712 49.6632979, 21.1671171 49.6633228, 21.1667008 49.6635149)",,,,
311961144,False,,,residential,False,41.574999999999996,"LINESTRING (21.1667008 49.6635149, 21.1671171 49.6633228, 21.1671712 49.6632979)",,,,
91785277,False,,,residential,True,155.19799999999998,"LINESTRING (21.1674323 49.6628629, 21.1674962 49.6628245, 21.1678751 49.6627749, 21.1680512 49.6627628, 21.1682669 49.6627489, 21.1683436 49.6627438, 21.1684533 49.6627365, 21.168912 49.6627066, 21.1692454 49.6626841, 21.1694021 49.6626736, 21.1695488 49.6626637)",,,,
"[1216789520, 28696981, 321384350]",False,,Generała Józefa Hallera,residential,True,552.7279999999998,"LINESTRING (21.1575789 49.6629991, 21.1575495 49.6629882, 21.1572432 49.6628799, 21.1569613 49.6627728, 21.1560499 49.662687, 21.1559361 49.6626761, 21.1554769 49.6626323, 21.155175 49.6626429, 21.1551342 49.6626597, 21.1548427 49.6627796, 21.1547528 49.6629474, 21.1552769 49.6631169, 21.1554527 49.6631409, 21.1555545 49.6631517, 21.1557989 49.6631775, 21.1560594 49.6632528, 21.1562317 49.6633033, 21.1563675 49.663343, 21.156737 49.6634635, 21.1568071 49.6634864, 21.1568224 49.6634914, 21.1569561 49.6635514, 21.1570579 49.6636284, 21.1570942 49.6636775, 21.1573604 49.6640558, 21.1574472 49.6641816, 21.1575248 49.6642941, 21.1576838 49.6645422, 21.157687 49.664566, 21.1576843 49.6647364, 21.1576722 49.6647915)",,,,
211322116,False,,,residential,True,68.91600000000001,"LINESTRING (21.1653577 49.6637985, 21.1654588 49.6637422, 21.165685 49.6636161, 21.1660578 49.6634083, 21.1660833 49.6633941)",,,,
291251443,False,,Biecka,tertiary,False,212.486,"LINESTRING (21.1653577 49.6637985, 21.1656184 49.6639339, 21.1658751 49.6640939, 21.166155 49.6643159, 21.1669315 49.664969, 21.1672643 49.665249)",,,,
291251443,False,,Biecka,tertiary,True,192.138,"LINESTRING (21.1653577 49.6637985, 21.1651735 49.6637029, 21.1650792 49.6636577, 21.1648813 49.6635629, 21.1648322 49.6635393, 21.1641475 49.6632115, 21.1640201 49.6631503, 21.1638137 49.6630512, 21.1633418 49.662825, 21.1632178 49.6627656)",,,,
1216789519,False,,Generała Józefa Hallera,residential,False,17.545,"LINESTRING (21.15764 49.6649479, 21.1576722 49.6647915)",,,,
1216789519,False,,Generała Józefa Hallera,residential,True,82.05699999999999,"LINESTRING (21.15764 49.6649479, 21.1576176 49.6650571, 21.157614 49.6651401, 21.1576135 49.6652004, 21.1576095 49.6654358, 21.1576127 49.6654984, 21.1576157 49.6655234, 21.1576274 49.6656216, 21.1577028 49.6656612)",,,,
