osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,junction,width
"[140781376, 722156433, 1236350332, 1236350333]","['2', '3']",Pawła Stalmacha,tertiary,50,False,False,182.288,"LINESTRING (18.7899471 50.305879, 18.7900161 50.3058971, 18.7900664 50.3059121, 18.790147 50.3059423, 18.7902023 50.3059753, 18.7902425 50.3060171, 18.7902551 50.3060618, 18.7902514 50.3060948, 18.7902377 50.3061348, 18.7900948 50.3063632, 18.789998 50.3065181, 18.7898936 50.3066849, 18.7898869 50.3066956, 18.7896662 50.3070485, 18.7895721 50.307206, 18.7895011 50.3073249)",,,,
142806900,1,Pawła Stalmacha,residential,50,True,False,49.501000000000005,"LINESTRING (18.7899471 50.305879, 18.7898814 50.3058775, 18.7897978 50.305876, 18.7897216 50.3058803, 18.7895842 50.3059039, 18.7894168 50.3059315, 18.7892712 50.3059672)",,,,
258380301,,Średnia,residential,30,False,False,25.914,"LINESTRING (18.7872827 50.3073365, 18.7873173 50.3075685)",,,,
33362784,,Księdza Józefa Londzina,residential,50,False,True,117.43,"LINESTRING (18.7846454 50.31106, 18.7835466 50.3108818, 18.7830407 50.310805)",,,,
33362784,,Księdza Józefa Londzina,residential,50,False,False,9.693,"LINESTRING (18.7829061 50.3107905, 18.7830407 50.310805)",,,,
33362784,,Księdza Józefa Londzina,residential,50,False,True,166.684,"LINESTRING (18.7829061 50.3107905, 18.7806233 50.3104416)",,,,
146483019,,Jagiellońska,residential,50,False,False,95.822,"LINESTRING (18.7829061 50.3107905, 18.7828762 50.3108948, 18.7827199 50.3116439)",,,,
153581232,2,Pawła Stalmacha,tertiary,50,True,False,25.679000000000002,"LINESTRING (18.7890045 50.3093333, 18.7889919 50.3094266, 18.7889912 50.3094439, 18.7889864 50.3094704, 18.7889639 50.3095626)",,,,
153581234,1,Pawła Stalmacha,tertiary,50,True,False,35.778,"LINESTRING (18.7890045 50.3093333, 18.7890493 50.309392, 18.78909 50.3094318, 18.7891075 50.3094435, 18.7891549 50.3094699, 18.7892022 50.3094887, 18.7892586 50.3095081, 18.7893664 50.3095405)",,,,
"[363212825, 210038217]",3,Pawła Stalmacha,tertiary,50,False,False,95.056,"LINESTRING (18.7890045 50.3093333, 18.7890126 50.3092836, 18.7890227 50.3092246, 18.7890466 50.30912, 18.7890713 50.3090122, 18.7891376 50.3086749, 18.789173 50.3084853)",,,,
"[363212817, 153581221]",2,Bytomska,tertiary,50,True,False,157.39000000000001,"LINESTRING (18.7893664 50.3095405, 18.789662 50.3095339, 18.7901916 50.3095234, 18.7906149 50.3095137, 18.7915819 50.3095035)",,,,
140780836,,Wolności,residential,50,False,False,54.98000000000001,"LINESTRING (18.7892712 50.3059672, 18.7893583 50.3059375, 18.7894071 50.30592, 18.7894957 50.305884, 18.7896042 50.3058326, 18.7896535 50.3058033, 18.7896711 50.3057929, 18.7897386 50.305746, 18.7897979 50.3056991, 18.7898546 50.3056513)",,,,
189722690,,Wolności,residential,50,False,True,49.402,"LINESTRING (18.7892712 50.3059672, 18.7891404 50.3060047, 18.7890153 50.3060318, 18.7886149 50.3061131)",,,,
1120753945,2,Mieczysława Niedziałkowskiego,residential,50,False,False,4.707,"LINESTRING (18.7827817 50.3116592, 18.7827199 50.3116439)",,,,
1169332165,,Jagiellońska,residential,50,False,False,68.18,"LINESTRING (18.7827817 50.3116592, 18.7825946 50.3122606)",,,,
29690245,2,Mieczysława Niedziałkowskiego,residential,50,False,True,142.97500000000002,"LINESTRING (18.7827817 50.3116592, 18.7828876 50.3116745, 18.7830133 50.3116808, 18.7831408 50.3116799, 18.7833089 50.3116687, 18.7834598 50.3116542, 18.7836684 50.3116233, 18.7842249 50.3115312, 18.7844187 50.3114975, 18.78451 50.3114847, 18.7845656 50.3114794, 18.7846295 50.3114772, 18.7846627 50.3114794, 18.7847004 50.3114851, 18.7847522 50.3114948)",,,,
197853333,2,Powstańców Śląskich,residential,50,False,False,65.982,"LINESTRING (18.7855069 50.3078789, 18.7855538 50.3081256, 18.7856024 50.3083626, 18.7856109 50.3084008, 18.7856632 50.3084592)",,,,
198450462,,Generała Jarosława Dąbrowskiego,residential,50,False,False,142.421,"LINESTRING (18.7845903 50.312242, 18.7825866 50.3122986)",,,,
198450444,,Stanisława Staszica,residential,50,False,False,146.221,"LINESTRING (18.7846544 50.3129176, 18.7825981 50.3129874)",,,,
326987021,2,Jagiellońska,residential,50,False,False,115.30199999999999,"LINESTRING (18.784478 50.3076301, 18.7843962 50.3081248, 18.7843786 50.3081897, 18.7843564 50.3082801, 18.7842743 50.3086022, 18.7842729 50.3086079, 18.7842494 50.3086556)",,,,
250862089,,Kowalska,residential,30,False,True,51.39300000000001,"LINESTRING (18.7832225 50.3063987, 18.7828386 50.3063416, 18.7826179 50.3063107, 18.7825965 50.3063063, 18.7825796 50.306301, 18.7825656 50.306294, 18.782551 50.306283, 18.7825409 50.3062706)",,,,3
34566337,,Jana Woźnicy,residential,50,False,True,72.281,"LINESTRING (18.7823708 50.3098264, 18.7833617 50.309975)",,,,
198450462,,Generała Jarosława Dąbrowskiego,residential,50,False,True,142.421,"LINESTRING (18.7825866 50.3122986, 18.7845903 50.312242)",,,,
1169332165,,Jagiellońska,residential,50,False,True,4.263,"LINESTRING (18.7825866 50.3122986, 18.7825946 50.3122606)",,,,
1120753948,2,Jagiellońska,residential,50,False,False,76.995,"LINESTRING (18.7825866 50.3122986, 18.782556 50.3124103, 18.7825442 50.312633, 18.7825516 50.3127285, 18.7825981 50.3129874)",,,,
204990756,,Filipa Słodczyka,residential,50,False,False,143.209,"LINESTRING (18.7818202 50.3088873, 18.7822124 50.3089439, 18.782267 50.3089508, 18.7824045 50.3089655, 18.7824753 50.3089744, 18.7834744 50.3091187, 18.7836078 50.3091385, 18.7837892 50.3091648)",,,,
"[1226215011, 1219865694]",1,Rondo 100-lecia miasta Zabrze,tertiary,50,True,False,36.866,"LINESTRING (18.7813637 50.3055822, 18.7813689 50.3055524, 18.7813883 50.3055261, 18.7814353 50.3054987, 18.7814841 50.3054881, 18.781536 50.3054894, 18.7815856 50.3055035, 18.7816263 50.3055318, 18.7816431 50.3055603, 18.7816439 50.305591, 18.781628 50.3056208)",,,roundabout,
139444538,2,Johanna Goethego,tertiary,50,False,True,78.43599999999999,"LINESTRING (18.781628 50.3056208, 18.7816828 50.3056372, 18.7817559 50.3056563, 18.7818332 50.3056748, 18.7820189 50.3057057, 18.7823733 50.3057564, 18.7825432 50.3057759, 18.7826963 50.30579)",,,,
1226215012,1,Rondo 100-lecia miasta Zabrze,tertiary,50,True,False,25.66,"LINESTRING (18.781628 50.3056208, 18.7815884 50.3056496, 18.781532 50.3056656, 18.7814688 50.3056644, 18.7814101 50.3056442, 18.781378 50.3056171, 18.7813637 50.3055822)",,,roundabout,
"[140020064, 139444538]",2,Johanna Goethego,tertiary,50,False,False,74.783,"LINESTRING (18.7837463 50.3057996, 18.783666 50.3058078, 18.7835777 50.3058132, 18.7834473 50.3058162, 18.7833289 50.3058159, 18.7831621 50.3058124, 18.782843 50.3057997, 18.7826963 50.30579)",,,,
1226215009,1,Rondo Świętego Kamila - Patrona Zabrza,tertiary,50,True,False,19.712,"LINESTRING (18.7837463 50.3057996, 18.7837415 50.3057695, 18.7837526 50.3057379, 18.7837818 50.3057087, 18.7838331 50.3056855, 18.7838942 50.3056775)",,,roundabout,
26343529,2,Johanna Goethego,tertiary,50,False,True,21.954,"LINESTRING (18.7840317 50.3058155, 18.7840976 50.3058306, 18.7841651 50.3058406, 18.7842041 50.3058436, 18.7842422 50.3058443, 18.7842921 50.3058419, 18.7843336 50.3058364)",,,,
1219865695,1,Rondo Świętego Kamila - Patrona Zabrza,tertiary,50,True,False,26.295,"LINESTRING (18.7840317 50.3058155, 18.7839875 50.3058512, 18.7839266 50.3058696, 18.7838718 50.305871, 18.7838059 50.3058542, 18.7837671 50.3058289, 18.7837463 50.3057996)",,,roundabout,
