osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,junction,bridge,access
442034357,Opolska,secondary,True,False,2.976,"LINESTRING (17.9662134 50.4758115, 17.9661789 50.4758268)",1,409,50,roundabout,,
1132160478,Opolska,secondary,True,False,9.192,"LINESTRING (17.9660405 50.4758116, 17.9660205 50.4757953, 17.9660079 50.4757763, 17.9660035 50.4757558, 17.9660076 50.4757353)",1,409,50,roundabout,,
1132160481,Opolska,tertiary,True,False,11.542,"LINESTRING (17.9661789 50.4758268, 17.9661614 50.47593)",1,415,50,,,
1198230875,Opolska,secondary,True,False,10.535,"LINESTRING (17.9661789 50.4758268, 17.9661432 50.4758334, 17.966106 50.475833, 17.9660707 50.4758255, 17.9660405 50.4758116)",1,409,50,roundabout,,
238928313,Wolności,residential,False,True,8.029,"LINESTRING (17.9650749 50.4740731, 17.9649643 50.4740892)",,,,,,
238928318,1 Maja,residential,False,False,159.10999999999999,"LINESTRING (17.9650749 50.4740731, 17.9651098 50.4740215, 17.9651607 50.4739462, 17.9651755 50.4739243, 17.9652558 50.4738382, 17.9654359 50.4736452, 17.9657047 50.4734597, 17.9659877 50.4733768, 17.9664857 50.473303, 17.9667498 50.4732948)",,,,,,
827898176,Wolności,residential,True,False,52.082,"LINESTRING (17.9650749 50.4740731, 17.9653 50.4740871, 17.9653764 50.4740918, 17.9658088 50.4741066)",,,,,,
297023459,Basztowa,living_street,True,False,119.14600000000002,"LINESTRING (17.9657884 50.4742986, 17.9657669 50.4745006, 17.9657613 50.4748554, 17.9658055 50.4748906, 17.9658518 50.4749275, 17.966514 50.4749482)",1,,20,,,
563353524,Basztowa,residential,True,False,51.526,"LINESTRING (17.9657884 50.4742986, 17.9655542 50.4742869, 17.9653093 50.4742782, 17.9651661 50.4742696, 17.965064 50.4742824)",1,,,,,yes
"[1157770814, 238926605, 975947398]",1 Maja,secondary,False,False,101.449,"LINESTRING (17.965064 50.4742824, 17.9650528 50.474366, 17.9650431 50.4744777, 17.9650424 50.4745172, 17.965041 50.4745635, 17.9650389 50.4746308, 17.9650727 50.4747352, 17.9651815 50.4748977, 17.9653002 50.475075, 17.9653486 50.4751569)","['2', '3']",409,,,,
975947398,1 Maja,secondary,False,True,22.7,"LINESTRING (17.965064 50.4742824, 17.965029 50.4741858, 17.9649643 50.4740892)",3,409,,,,
"[238926001, 172966355, 238926005]","['Bartosza Głowackiego', 'Księdza Koziołka']",secondary,False,True,386.9,"LINESTRING (17.9719617 50.4787611, 17.9715011 50.4783339, 17.9714636 50.4782991, 17.9711291 50.4780184, 17.970945 50.4778639, 17.970814 50.4777537, 17.9705415 50.4775254, 17.9704198 50.4774146, 17.9702034 50.4772175, 17.9689837 50.4763666, 17.9688445 50.4762695, 17.9687988 50.4762375, 17.9687746 50.4762206, 17.9687489 50.4762026, 17.968589 50.4761499, 17.968466 50.4761186)",2,409,50,,yes,
723847889,,residential,False,False,106.54599999999999,"LINESTRING (17.9719617 50.4787611, 17.9721142 50.4786577, 17.9726414 50.4784059, 17.9731402 50.4781676)",,,,,,
723847889,,residential,False,True,106.54599999999999,"LINESTRING (17.9731402 50.4781676, 17.9726414 50.4784059, 17.9721142 50.4786577, 17.9719617 50.4787611)",,,,,,
1084201432,Opolska,secondary_link,True,False,22.772,"LINESTRING (17.9664597 50.4758594, 17.9663803 50.4758674, 17.9663032 50.475882, 17.9662298 50.475903, 17.9661614 50.47593)",1,,50,,,
1132160480,Bartosza Głowackiego,secondary,True,False,18.297,"LINESTRING (17.9664597 50.4758594, 17.966277 50.4758173, 17.9662134 50.4758115)",1,409,50,,,
1155284539,Prudnicka,secondary,False,False,17.28,"LINESTRING (17.9636075 50.4733029, 17.9637909 50.4734055)",2,409,,,,
1119977901,Kozielska,tertiary,True,False,50.309,"LINESTRING (17.9636075 50.4733029, 17.9637384 50.4732067, 17.9638544 50.4730632, 17.9640116 50.4729335)",,,,,,
1155284539,Prudnicka,secondary,False,True,64.12299999999999,"LINESTRING (17.9636075 50.4733029, 17.9632234 50.4731221, 17.9631253 50.4730796, 17.9628729 50.4729654)",2,409,,,,
