osmid,ref,name,highway,oneway,reversed,length,geometry,width,lanes,maxspeed
"[244650185, 244505508]",N283,Kerkstraat,secondary,False,True,63.306999999999995,"LINESTRING (5.0793533 50.756744, 5.0795494 50.7565664, 5.0797334 50.7563898, 5.0798633 50.756275)",,,
1210037703,,Bronplein,residential,False,True,56.806,"LINESTRING (5.0787158 50.7560646, 5.0793021 50.7564159)",5,,
324469750,,Bronstraat,residential,True,False,148.578,"LINESTRING (5.0787158 50.7560646, 5.077838 50.7555253, 5.0778074 50.7554828, 5.0778101 50.7554375, 5.0778227 50.75542, 5.0782044 50.7550393)",5,,30
244505508,N283,Kerkstraat,secondary,False,True,11.141,"LINESTRING (5.0792632 50.7568264, 5.0793533 50.756744)",,,
324469761,N283,Kerkstraat,secondary,False,False,47.641,"LINESTRING (5.0792632 50.7568264, 5.0788708 50.7571756)",,,
324469747,,Bronplein,residential,True,False,106.93899999999998,"LINESTRING (5.0792632 50.7568264, 5.0785894 50.7564264, 5.0785707 50.7563847, 5.078581 50.7563305, 5.0787158 50.7560646)",,,30
27714072,,Pepijnstraat,residential,False,True,20.922,"LINESTRING (5.0785731 50.7506468, 5.0788686 50.750668)",,,
914069120,,Pepijnstraat,unclassified,False,True,48.836,"LINESTRING (5.0785731 50.7506468, 5.0783738 50.7502261)",,,
27714072,,Pepijnstraat,residential,False,False,152.88299999999998,"LINESTRING (5.0785731 50.7506468, 5.0776348 50.7505793, 5.0768928 50.7505223, 5.0766024 50.7505038, 5.0764135 50.7504948)",,,
914069120,,Pepijnstraat,unclassified,False,False,48.836,"LINESTRING (5.0783738 50.7502261, 5.0785731 50.7506468)",,,
324469761,N283,Kerkstraat,secondary,False,True,47.641,"LINESTRING (5.0788708 50.7571756, 5.0792632 50.7568264)",,,
972950836,,Louis Gilletplein,residential,False,False,18.423,"LINESTRING (5.0788708 50.7571756, 5.0786668 50.7570717)",,,
324469761,N283,Kerkstraat,secondary,False,False,32.421,"LINESTRING (5.0788708 50.7571756, 5.0788164 50.7572246, 5.078763 50.7572695, 5.0785991 50.7574111)",,,
972950836,,Louis Gilletplein,residential,False,True,18.423,"LINESTRING (5.0786668 50.7570717, 5.0788708 50.7571756)",,,
772115853,N283,Kerkstraat,secondary,False,False,26.615,"LINESTRING (5.0801986 50.755945, 5.0799898 50.7561446)",,,
772115853,N283,Kerkstraat,secondary,False,True,38.219,"LINESTRING (5.0801986 50.755945, 5.0804512 50.7557035, 5.080499 50.7556586)",,,
973633323,,Kerkstraat,residential,False,False,44.266999999999996,"LINESTRING (5.0801986 50.755945, 5.080383 50.7560234, 5.0806649 50.7561569, 5.0807081 50.7561784)",,,
973633323,,Kerkstraat,residential,False,True,44.267,"LINESTRING (5.0807081 50.7561784, 5.0806649 50.7561569, 5.080383 50.7560234, 5.0801986 50.755945)",,,
31466190,,Koning Albertlaan,residential,False,False,32.771,"LINESTRING (5.0847864 50.7564092, 5.0850665 50.7561737)",6,,50
31466190,,Koning Albertlaan,residential,False,True,96.003,"LINESTRING (5.0847864 50.7564092, 5.0847446 50.7564443, 5.0842508 50.757001, 5.0841174 50.7571612)",6,,50
973669374,,Prins Regentsquare,residential,False,False,63.876999999999995,"LINESTRING (5.0847864 50.7564092, 5.0847766 50.7563273, 5.084884 50.7559344, 5.0849829 50.7558648)",,,
1068941232,,Eikkapellaan,residential,False,True,111.785,"LINESTRING (5.0756557 50.7552939, 5.0747026 50.7544895)",,,
178903328,,Eénmeilaan,residential,False,True,115.693,"LINESTRING (5.0874082 50.7522598, 5.0878066 50.7526108, 5.0880554 50.7528259, 5.0877654 50.7530087, 5.0876708 50.7530659)",,,
1210037703,,Bronplein,residential,False,False,56.806,"LINESTRING (5.0793021 50.7564159, 5.0787158 50.7560646)",5,,
