osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,width,junction,bridge,lanes,tunnel
125598854,Gasstraat,residential,30,False,True,106.529,"LINESTRING (3.0438515 50.7808365, 3.0439117 50.7808086, 3.0441157 50.7807059, 3.0442035 50.7806631, 3.0443025 50.7806347, 3.0443809 50.7806337, 3.044481 50.7806441, 3.0445786 50.7807196, 3.0446727 50.7808362, 3.0447123 50.7811)",,,,,,
187194762,Speiestraat,residential,,False,False,10.977,"LINESTRING (3.0459768 50.7788399, 3.0458521 50.7787805)",,,,,,
28270605,Grauwe Zustersstraat,residential,30,True,False,69.165,"LINESTRING (3.0459768 50.7788399, 3.0459225 50.7789109, 3.0457419 50.7794419)",,3,,,,
187194762,Speiestraat,residential,,False,True,10.977,"LINESTRING (3.0458521 50.7787805, 3.0459768 50.7788399)",,,,,,
32501166,,residential,,False,False,35.849000000000004,"LINESTRING (3.0447114 50.775215, 3.0447678 50.7752702, 3.0448155 50.7753152, 3.044849 50.7753432, 3.044888 50.7753701, 3.0449555 50.7754084, 3.0450405 50.7754586)",,,,,,
985771552,Impasse de la Lys,residential,30,False,False,7.493,"LINESTRING (3.0450405 50.7754586, 3.0451164 50.7755059)",,,,,,
32501166,,residential,,False,True,35.849000000000004,"LINESTRING (3.0450405 50.7754586, 3.0449555 50.7754084, 3.044888 50.7753701, 3.044849 50.7753432, 3.0448155 50.7753152, 3.0447678 50.7752702, 3.0447114 50.775215)",,,,,,
985771550,Avenue des Sports,tertiary,,True,False,36.397,"LINESTRING (3.0450405 50.7754586, 3.045081 50.7754288, 3.0451052 50.7754041, 3.0451669 50.7753237, 3.0451993 50.7752918, 3.0452353 50.7752592, 3.0452755 50.7752287, 3.0453325 50.7751909)",,,,,,
161429723,Sint Maartensplein,residential,30,False,True,23.16,"LINESTRING (3.044074 50.778153, 3.0439539 50.7781651, 3.0438927 50.7781991, 3.0438506 50.7782744)",,4,,,,
477562902,Sint Maartensplein,tertiary,30,False,False,15.492999999999999,"LINESTRING (3.044074 50.778153, 3.0440824 50.7782132, 3.0440933 50.7782918)",N311,3.5,,,,
162656278,Kruisekestraat,secondary,,True,False,17.4,"LINESTRING (3.0383347 50.7812481, 3.0383138 50.7811707, 3.0383059 50.7810929)",N303,4,,,,
233522882,Kruisekestraat,secondary,50,False,True,89.478,"LINESTRING (3.0383347 50.7812481, 3.0382813 50.7813934, 3.038272 50.7814187, 3.0382101 50.7815047, 3.0381688 50.781562, 3.0381024 50.7816399, 3.0379814 50.7817564, 3.0379347 50.7817982, 3.0378702 50.7818559, 3.037838 50.7818848, 3.0377586 50.7819559)",N303,,,,,
162656281,Kruisekestraat,secondary,,True,False,18.323999999999998,"LINESTRING (3.0384153 50.7810926, 3.0383906 50.7811716, 3.0383347 50.7812481)",N303,4,,,,
322946544,,secondary,50,True,False,7.837999999999999,"LINESTRING (3.0384153 50.7810926, 3.0383858 50.7810977, 3.0383553 50.781099, 3.0383059 50.7810929)",,,roundabout,,,
28679257,Toekomststraat,residential,30,True,False,195.886,"LINESTRING (3.0488224 50.7801769, 3.0476545 50.7817763)",,,,,,
161414734,Speiestraat,residential,30,True,False,256.285,"LINESTRING (3.0488224 50.7801769, 3.0480204 50.7799751, 3.0474196 50.7798089, 3.0473013 50.7797609, 3.0472694 50.7797479, 3.0472147 50.7797215, 3.0471504 50.7796808, 3.0470136 50.7795689, 3.0467573 50.7793584, 3.0464598 50.7791229, 3.0462609 50.7789694, 3.0462076 50.778932, 3.0461429 50.7788982, 3.0459768 50.7788399)",,3,,,,
28462345,Sint-Pol,residential,30,False,False,76.84500000000001,"LINESTRING (3.0410894 50.7812091, 3.0416137 50.7817218, 3.0416271 50.7817429, 3.0416244 50.7817624, 3.0416016 50.7817768, 3.0415762 50.7817846)",,,,,,
"[1010941034, 653366646, 653366647]",Sint-Pol,residential,30,False,True,55.175000000000004,"LINESTRING (3.0410223 50.7811081, 3.0409543 50.7810337, 3.0407353 50.7808166, 3.0406262 50.7807424, 3.040569 50.7807058)",,,,,,building_passage
430230560,Duivenstraat,tertiary,30,True,False,44.375,"LINESTRING (3.040569 50.7807058, 3.0401839 50.7807873, 3.0399676 50.7808266)",,,,,,
"[1010941034, 653366646, 653366647]",Sint-Pol,residential,30,False,False,55.175000000000004,"LINESTRING (3.040569 50.7807058, 3.0406262 50.7807424, 3.0407353 50.7808166, 3.0409543 50.7810337, 3.0410223 50.7811081)",,,,,,building_passage
28679374,Steenakker,residential,,False,False,76.946,"LINESTRING (3.0431012 50.7802271, 3.0430617 50.7801323, 3.0430938 50.7800878, 3.0431598 50.7799912, 3.043203 50.779905, 3.0433018 50.7797353, 3.0433376 50.7796804, 3.0433691 50.7796414, 3.043423 50.7795856)",,,,,,
"[430230560, 887350227]",Duivenstraat,tertiary,30,True,False,185.821,"LINESTRING (3.0431012 50.7802271, 3.0414842 50.7805337, 3.0409424 50.7806356, 3.040569 50.7807058)",,,,,,
459054146,Koer Verack,residential,30,False,True,93.283,"LINESTRING (3.0460798 50.7807392, 3.0461925 50.781187, 3.0461221 50.7812427, 3.0462066 50.7815523)",,,,,,
28462427,Stationsstraat,tertiary,30,False,False,59.019,"LINESTRING (3.0462066 50.7815523, 3.0460364 50.7815628, 3.0459378 50.7815744, 3.0455335 50.7816222, 3.0453793 50.7816404)",,,,,,
28462427,Stationsstraat,tertiary,30,False,True,105.619,"LINESTRING (3.0462066 50.7815523, 3.0462501 50.7815491, 3.0462878 50.7815494, 3.046445 50.7815506, 3.04662 50.7815672, 3.0466608 50.7815743, 3.0469995 50.781633, 3.0476545 50.7817763)",,,,,,
459054146,Koer Verack,residential,30,False,False,93.283,"LINESTRING (3.0462066 50.7815523, 3.0461221 50.7812427, 3.0461925 50.781187, 3.0460798 50.7807392)",,,,,,
884465698,Allée Philippe de Girard,residential,,False,True,100.573,"LINESTRING (3.0475751 50.7761647, 3.0476226 50.7759628, 3.0476184 50.7759326, 3.0476091 50.7759063, 3.0475876 50.7758834, 3.0475581 50.7758639, 3.0475051 50.7758398, 3.0467786 50.7755407)",,,,,,
985771554,Avenue de la Fleur de Lin,residential,30,False,False,69.4,"LINESTRING (3.0475751 50.7761647, 3.0481384 50.7762213, 3.0481817 50.7762285, 3.04823 50.7762404, 3.0482608 50.7762557, 3.0483105 50.7762919, 3.0483399 50.7763083, 3.0483775 50.776321, 3.0484191 50.7763286, 3.0484539 50.7763303, 3.0484983 50.7763257)",,,,,,
"[147151936, 985771554]","['Avenue de la Fleur de Lin', 'Impasse de la Lys']",residential,30,False,True,94.255,"LINESTRING (3.0475751 50.7761647, 3.046976 50.7761056, 3.04692 50.7761043, 3.0468822 50.7761073, 3.0468231 50.7761175, 3.0467418 50.7761336, 3.0466998 50.7761395, 3.0466582 50.7761395, 3.0466219 50.7761323, 3.0463086 50.7760068)",,,,,,
884465698,Allée Philippe de Girard,residential,,False,False,29.241,"LINESTRING (3.0467949 50.7753447, 3.0466537 50.7754851, 3.0467786 50.7755407)",,,,,,
467799753,Allée Philippe de Girard,residential,,False,True,61.468,"LINESTRING (3.0467786 50.7755407, 3.0463086 50.7760068)",,,,,,
884465698,Allée Philippe de Girard,residential,,False,False,100.57300000000001,"LINESTRING (3.0467786 50.7755407, 3.0475051 50.7758398, 3.0475581 50.7758639, 3.0475876 50.7758834, 3.0476091 50.7759063, 3.0476184 50.7759326, 3.0476226 50.7759628, 3.0475751 50.7761647)",,,,,,
884465698,Allée Philippe de Girard,residential,,False,True,29.241,"LINESTRING (3.0467786 50.7755407, 3.0466537 50.7754851, 3.0467949 50.7753447)",,,,,,
467799753,Allée Philippe de Girard,residential,,False,False,61.468,"LINESTRING (3.0463086 50.7760068, 3.0467786 50.7755407)",,,,,,
"[147151936, 985771554]","['Avenue de la Fleur de Lin', 'Impasse de la Lys']",residential,30,False,False,94.255,"LINESTRING (3.0463086 50.7760068, 3.0466219 50.7761323, 3.0466582 50.7761395, 3.0466998 50.7761395, 3.0467418 50.7761336, 3.0468231 50.7761175, 3.0468822 50.7761073, 3.04692 50.7761043, 3.046976 50.7761056, 3.0475751 50.7761647)",,,,,,
147151936,Impasse de la Lys,residential,30,False,True,100.70800000000001,"LINESTRING (3.0463086 50.7760068, 3.0452222 50.7755612, 3.0451669 50.775534, 3.0451164 50.7755059)",,,,,,
467799756,Allée du Rouissage,residential,,False,True,27.613,"LINESTRING (3.0504632 50.7769668, 3.0508163 50.7770755)",,,,,,
467799756,Allée du Rouissage,residential,,False,False,111.11900000000001,"LINESTRING (3.0504632 50.7769668, 3.0501014 50.776854, 3.0496891 50.7767255, 3.0496542 50.7767128, 3.0496314 50.776695, 3.049618 50.7766729, 3.049618 50.77665, 3.0496281 50.7766264, 3.0498084 50.7763905, 3.0498185 50.7763652, 3.0498184 50.7763191)",,,,,,
"[985771554, 32552367]",Avenue de la Fleur de Lin,residential,30,False,True,106.57999999999998,"LINESTRING (3.0498184 50.7763191, 3.0497226 50.7763176, 3.0496504 50.7763106, 3.0495717 50.7763005, 3.0493964 50.7762727, 3.0486505 50.7761614, 3.0486122 50.776254, 3.0485947 50.7762794, 3.0485757 50.7762965, 3.0485518 50.7763104, 3.0485263 50.7763184, 3.0484983 50.7763257)",,,,,,
467799756,Allée du Rouissage,residential,,False,True,111.119,"LINESTRING (3.0498184 50.7763191, 3.0498185 50.7763652, 3.0498084 50.7763905, 3.0496281 50.7766264, 3.049618 50.77665, 3.049618 50.7766729, 3.0496314 50.776695, 3.0496542 50.7767128, 3.0496891 50.7767255, 3.0501014 50.776854, 3.0504632 50.7769668)",,,,,,
467799756,Allée du Rouissage,residential,,False,False,27.613,"LINESTRING (3.0508163 50.7770755, 3.0504632 50.7769668)",,,,,,
467799757,Allée du Quart de Pouce,residential,,False,True,46.837,"LINESTRING (3.0484983 50.7763257, 3.048512 50.7763691, 3.0485224 50.7764129, 3.0484346 50.7767409)",,,,,,
"[985771554, 32552367]",Avenue de la Fleur de Lin,residential,30,False,False,106.58,"LINESTRING (3.0484983 50.7763257, 3.0485263 50.7763184, 3.0485518 50.7763104, 3.0485757 50.7762965, 3.0485947 50.7762794, 3.0486122 50.776254, 3.0486505 50.7761614, 3.0493964 50.7762727, 3.0495717 50.7763005, 3.0496504 50.7763106, 3.0497226 50.7763176, 3.0498184 50.7763191)",,,,,,
985771554,Avenue de la Fleur de Lin,residential,30,False,True,69.4,"LINESTRING (3.0484983 50.7763257, 3.0484539 50.7763303, 3.0484191 50.7763286, 3.0483775 50.776321, 3.0483399 50.7763083, 3.0483105 50.7762919, 3.0482608 50.7762557, 3.04823 50.7762404, 3.0481817 50.7762285, 3.0481384 50.7762213, 3.0475751 50.7761647)",,,,,,
467799757,Allée du Quart de Pouce,residential,,False,False,46.836999999999996,"LINESTRING (3.0484346 50.7767409, 3.0485224 50.7764129, 3.048512 50.7763691, 3.0484983 50.7763257)",,,,,,
28512850,Sint Maartensplein,residential,30,False,True,16.196,"LINESTRING (3.0436395 50.7782164, 3.0436488 50.7782195, 3.0437997 50.7782581, 3.0438506 50.7782744)",,4,,,,
477562900,Ooievaarsstraat,living_street,20,True,False,144.731,"LINESTRING (3.0436395 50.7782164, 3.0431237 50.7780378, 3.0429928 50.7780028, 3.0427915 50.777949, 3.0417631 50.7776854)",,4,,,,
117044550,Keizerstraat,residential,30,False,True,99.562,"LINESTRING (3.0456596 50.7777256, 3.045593 50.777921, 3.0454792 50.7780839, 3.0450949 50.7785407)",,3,,,,
932426640,Vrijdagmarkt,residential,30,False,True,17.561,"LINESTRING (3.0421576 50.7773183, 3.0421372 50.7771609)",,3,,,,
28960258,Leiestraat,secondary,30,False,True,28.802,"LINESTRING (3.0421576 50.7773183, 3.0420683 50.7773447, 3.0417943 50.7774378)",,,,,,
"[586592841, 984720639]",Leiestraat,secondary,30,False,False,41.17100000000001,"LINESTRING (3.0421576 50.7773183, 3.0422238 50.777307, 3.0424163 50.7772733, 3.0425631 50.7772584, 3.0427301 50.7772439)",,,,,,
932426641,Vrijdagmarkt,residential,30,False,False,25.07,"LINESTRING (3.0424907 50.7771315, 3.0421372 50.7771609)",,,,,,
884465699,Rue de l'Industrie,secondary,30,True,False,5.353,"LINESTRING (3.0438706 50.7757672, 3.0438486 50.7757621, 3.0438191 50.7757528, 3.043803 50.7757456)",M 9,,,,,
884465700,Rue de l'Industrie,secondary,,True,False,7.279999999999999,"LINESTRING (3.0438706 50.7757672, 3.0438522 50.7757871, 3.0438028 50.7758158)",M 9,,,,,
"[422998662, 590770375, 32497486, 78794126, 497911765, 984746746]","[""Rue de l'Industrie"", 'Brugstraat']",secondary,"['70', '30']",False,True,177.87800000000001,"LINESTRING (3.0438028 50.7758158, 3.0437708 50.7759919, 3.0437648 50.7760182, 3.0437607 50.7760371, 3.043754 50.7760572, 3.0437453 50.7760831, 3.0437353 50.7761094, 3.0437285 50.7761272, 3.0437205 50.7761433, 3.0437082 50.7761668, 3.0436984 50.7761823, 3.0436853 50.776202, 3.0436715 50.7762222, 3.0436534 50.7762438, 3.0436379 50.7762617, 3.0436008 50.7763008, 3.0432533 50.7766624, 3.0430902 50.7768396, 3.04307 50.7768645, 3.0427697 50.777195, 3.0427495 50.7772216, 3.0427301 50.7772439)","['M 9', 'N311']",,,yes,2,
"[884465701, 420877189]",Rue de l'Industrie,secondary,,True,False,8.267,"LINESTRING (3.0438028 50.7758158, 3.0437849 50.7757672, 3.043803 50.7757456)",M 9,,,,,
932426640,Vrijdagmarkt,residential,30,False,False,17.561,"LINESTRING (3.0421372 50.7771609, 3.0421576 50.7773183)",,3,,,,
932426641,Vrijdagmarkt,residential,30,False,True,25.07,"LINESTRING (3.0421372 50.7771609, 3.0424907 50.7771315)",,,,,,
"[932426640, 932439121]","['Pastorijstraat', 'Vrijdagmarkt']",residential,30,False,True,61.568999999999996,"LINESTRING (3.0421372 50.7771609, 3.0421439 50.7770903, 3.0417672 50.7769875, 3.0414362 50.776909)",,3,,,,
932439121,Pastorijstraat,residential,30,False,False,28.154,"LINESTRING (3.0410488 50.776845, 3.0414362 50.776909)",,3,,,,
461929836,Magdalenastraat,secondary,30,True,False,18.329,"LINESTRING (3.0395972 50.7787345, 3.0397094 50.7786877, 3.0397732 50.7786188)",,,,,,
32500702,Rue de Roetgen,residential,30,False,True,101.88,"LINESTRING (3.0451594 50.773891, 3.0456292 50.7740396, 3.0457127 50.7740685, 3.0457878 50.7740999, 3.0463256 50.7743626, 3.0463694 50.7743874)",,,,,,
28462345,Sint-Pol,residential,30,False,False,76.15599999999999,"LINESTRING (3.0415762 50.7817846, 3.0413827 50.7817952, 3.0411426 50.7818036, 3.0406778 50.7818342, 3.0405834 50.7818428, 3.0405093 50.7818702)",,,,,,
28462345,Sint-Pol,residential,30,False,True,76.845,"LINESTRING (3.0415762 50.7817846, 3.0416016 50.7817768, 3.0416244 50.7817624, 3.0416271 50.7817429, 3.0416137 50.7817218, 3.0410894 50.7812091)",,,,,,
"[28543370, 1224787382, 1224787383]",Gasstraat,residential,30,False,"[False, True]",229.43800000000005,"LINESTRING (3.0415762 50.7817846, 3.0416613 50.7817825, 3.0419201 50.7817762, 3.042022 50.7817456, 3.0421507 50.7817015, 3.0431365 50.7816587, 3.0434878 50.7816303, 3.0434477 50.7813974, 3.0434462 50.7813886, 3.0434681 50.7813529, 3.0435079 50.7813361, 3.0441553 50.7812817, 3.0443177 50.7812464)",,,,,,
