osmid,oneway,name,highway,reversed,length,geometry,maxspeed,ref,lanes,access,junction
149399159,True,Rue du Marché,tertiary,False,31.688000000000002,"LINESTRING (5.8548733 50.610071, 5.8548535 50.610028, 5.8548317 50.6099981, 5.8547869 50.6099631, 5.8547189 50.6099347, 5.8545549 50.6098976)",,,,,
"[149387241, 360125783]",False,Place du Sablon,tertiary,True,65.43599999999999,"LINESTRING (5.8548733 50.610071, 5.8548556 50.6101105, 5.8547837 50.6102072, 5.8546825 50.6103222, 5.8545195 50.6104819, 5.8544933 50.6105076, 5.8544152 50.6105802)",,,,,
149417176,False,Cité Martin Lejeune,residential,False,8.847,"LINESTRING (5.851135 50.6088199, 5.8512536 50.6088457)",,,,,
340724739,False,,residential,True,18.847,"LINESTRING (5.851135 50.6088199, 5.8508848 50.6087606)",,,,,
149417176,False,Cité Martin Lejeune,residential,True,33.647,"LINESTRING (5.851135 50.6088199, 5.8510097 50.6090491, 5.8510382 50.6091063)",,,,,
149417176,False,Cité Martin Lejeune,residential,True,8.847,"LINESTRING (5.8512536 50.6088457, 5.851135 50.6088199)",,,,,
340724736,False,,residential,True,14.814,"LINESTRING (5.8512536 50.6088457, 5.8514534 50.6088866)",,,,,
149417176,False,Cité Martin Lejeune,residential,False,34.228,"LINESTRING (5.8512536 50.6088457, 5.8511227 50.609079, 5.8510382 50.6091063)",,,,,
149417176,False,Cité Martin Lejeune,residential,False,33.647,"LINESTRING (5.8510382 50.6091063, 5.8510097 50.6090491, 5.851135 50.6088199)",,,,,
149417176,False,Cité Martin Lejeune,residential,True,84.783,"LINESTRING (5.8510382 50.6091063, 5.8508784 50.6093771, 5.8508314 50.6094397, 5.8507375 50.6094845, 5.8506186 50.609509, 5.8502665 50.6096213)",,,,,
149417176,False,Cité Martin Lejeune,residential,True,34.228,"LINESTRING (5.8510382 50.6091063, 5.8511227 50.609079, 5.8512536 50.6088457)",,,,,
149422255,False,Rue de la Station,tertiary,True,126.39500000000001,"LINESTRING (5.8532801 50.6083842, 5.853304 50.6084916, 5.8533536 50.6086986, 5.8533984 50.6089828, 5.8534174 50.6090533, 5.8534422 50.609122, 5.8534902 50.6092085, 5.8535555 50.6092859, 5.8536347 50.6093521, 5.8537752 50.6094448)",50,,,,
149422267,False,Rue des Auris,residential,True,122.36300000000001,"LINESTRING (5.8532801 50.6083842, 5.8531387 50.6084615, 5.8530167 50.6086037, 5.8526363 50.6089825, 5.8525717 50.6090513, 5.8525143 50.6091284, 5.8524659 50.6092275, 5.8524448 50.6093284)",,,,,
"[722684363, 149399164]",True,Rue Albert 1er,secondary,False,127.737,"LINESTRING (5.8541135 50.6096487, 5.8541862 50.6095758, 5.8542597 50.6094942, 5.854308 50.6094125, 5.8543402 50.6093133, 5.8543594 50.6091267, 5.8543642 50.6090736, 5.8543861 50.6088553, 5.8543721 50.6086099, 5.8543638 50.6085346)",,N627,,,
149422253,True,,tertiary,False,22.302999999999997,"LINESTRING (5.8541135 50.6096487, 5.8541595 50.6097089, 5.8541486 50.609756, 5.8541272 50.609841)",,,,,
952014118,True,Rue Albert 1er,secondary,False,12.245,"LINESTRING (5.8540113 50.6097377, 5.8541135 50.6096487)",,N627,,,
149422259,True,Rue de la Station,tertiary,False,36.829,"LINESTRING (5.8540113 50.6097377, 5.853977 50.6096591, 5.8537752 50.6094448)",,,,,
353012317,True,,secondary,False,1.877,"LINESTRING (5.8539515 50.6098149, 5.853977 50.6098101)",,,,,roundabout
353012318,True,,secondary,False,16.014,"LINESTRING (5.8541272 50.609841, 5.8541526 50.6098649, 5.8541664 50.6098923, 5.8541674 50.6099211, 5.8541556 50.6099489, 5.8541319 50.6099735)",,,,,roundabout
145464006,True,,motorway_link,False,41.683,"LINESTRING (5.8527742 50.6102885, 5.8527274 50.6103962, 5.8526649 50.6105161, 5.85258 50.6106419)",,,1,,
149422206,True,Rue Léopold,secondary,False,21.384999999999998,"LINESTRING (5.8527742 50.6102885, 5.8526962 50.6103317, 5.8526265 50.6103554, 5.8525199 50.610391)",,N627,1,,
835756180,True,Rue Léopold,secondary,False,38.766,"LINESTRING (5.8518634 50.6104048, 5.8517721 50.6104062, 5.8516689 50.610408, 5.8513218 50.6104547)",,N627,1,,
835756181,True,,motorway_link,False,11.012,"LINESTRING (5.8518634 50.6104048, 5.8518756 50.6103594, 5.8518901 50.6103359, 5.8519136 50.6103125)",,,1,,
149422286,True,,motorway_link,False,34.851,"LINESTRING (5.8518212 50.6107164, 5.8518451 50.610642, 5.8518575 50.6104615, 5.8518593 50.6104397, 5.8518634 50.6104048)",,,1,,
366383118,True,,motorway_link,False,52.567,"LINESTRING (5.8518212 50.6107164, 5.8517672 50.6105812, 5.8517088 50.6105258, 5.8516433 50.6104887, 5.8515397 50.6104586, 5.8514544 50.6104528, 5.8513218 50.6104547)",,,1,,
"[952014117, 59431670]",False,Rue de Mont,residential,False,271.164,"LINESTRING (5.8612135 50.6127079, 5.8611614 50.6126816, 5.8604849 50.6123676, 5.8601925 50.6122268, 5.8600005 50.6121397, 5.8598391 50.6120679, 5.8596254 50.6119664, 5.8595178 50.6118775, 5.8595014 50.6118619, 5.8594725 50.611835, 5.859399 50.6117183, 5.8591663 50.6113291, 5.8590179 50.6111614, 5.8589084 50.6110842, 5.8586867 50.6109628)",,,,,
149427076,False,Rue de Mont,residential,False,197.45999999999998,"LINESTRING (5.8612135 50.6127079, 5.8609813 50.6128694, 5.8608908 50.6129812, 5.8608637 50.6130566, 5.8608772 50.6131083, 5.8609451 50.6131751, 5.861081 50.6132591, 5.8611455 50.6133022, 5.8611625 50.6133604, 5.8611591 50.6133948, 5.8611285 50.6134315, 5.8610402 50.613481, 5.8606531 50.6136362, 5.8603645 50.6137439, 5.8599457 50.6139387)",,,,,
173817012,False,Rue Diesayawe,residential,True,181.265,"LINESTRING (5.857123 50.615276, 5.8571162 50.6152463, 5.8570512 50.6151583, 5.8569597 50.6150163, 5.8565334 50.6148135, 5.856407 50.6147307, 5.8560521 50.6141905, 5.8558613 50.6140099, 5.855766 50.6139386)",30,,,,
149422270,False,Rue des Auris,residential,True,28.597,"LINESTRING (5.8506285 50.6097365, 5.850488 50.609697, 5.8502665 50.6096213)",,,,,
177697365,False,Rue des Auris,residential,False,105.583,"LINESTRING (5.8506285 50.6097365, 5.8505405 50.6098327, 5.8503922 50.6099001, 5.8503804 50.6099696, 5.850468 50.6101311, 5.8503248 50.6101856, 5.8499607 50.6102744, 5.8498688 50.6102991, 5.8497937 50.6103433)",,,,,
217566975,False,Rue des Auris,residential,False,149.012,"LINESTRING (5.8506285 50.6097365, 5.8507716 50.6097767, 5.850936 50.6097797, 5.8511192 50.6097499, 5.8514858 50.6096634, 5.8519224 50.6095925, 5.8521763 50.6095695, 5.8522892 50.6095385, 5.8523415 50.6095046, 5.8523885 50.6094719, 5.8524241 50.6094263, 5.8524448 50.6093284)",,,,,
149387256,False,Rue de la Montagne,residential,False,137.434,"LINESTRING (5.855024 50.6096993, 5.8551416 50.6097444, 5.8552178 50.6097527, 5.8555364 50.6097733, 5.855624 50.6097667, 5.8556739 50.6097175, 5.8559798 50.609376, 5.8561085 50.6092068, 5.8561533 50.609078, 5.8562042 50.6090166)",,,,destination,
211023812,True,Place Luc Hommel,tertiary,False,19.445999999999998,"LINESTRING (5.855024 50.6096993, 5.8549973 50.6097212, 5.8549284 50.6097693, 5.8548226 50.6098167)",,N627f,,,
211025828,False,Rue de l'Industrie,tertiary,False,12.762,"LINESTRING (5.8545417 50.6132252, 5.8545863 50.6132674, 5.8546256 50.6133263)",,,,,
211025828,False,Rue de l'Industrie,tertiary,True,157.65800000000002,"LINESTRING (5.8545417 50.6132252, 5.8544201 50.6131469, 5.8542404 50.6130448, 5.8540414 50.6129358, 5.8539212 50.6127758, 5.8538568 50.6125954, 5.853881 50.6123997, 5.8539448 50.6122312, 5.8540475 50.6119834)",,,,,
211025830,True,Rue du Commerce,residential,False,210.36999999999998,"LINESTRING (5.8545417 50.6132252, 5.8544442 50.6132728, 5.8540387 50.6134532, 5.8538863 50.6135043, 5.8538134 50.6134941, 5.8537383 50.6134158, 5.8532077 50.6129239, 5.8529154 50.6126346, 5.8528027 50.6124627, 5.8527331 50.6123455)",,,,,
211025828,False,Rue de l'Industrie,tertiary,False,157.658,"LINESTRING (5.8540475 50.6119834, 5.8539448 50.6122312, 5.853881 50.6123997, 5.8538568 50.6125954, 5.8539212 50.6127758, 5.8540414 50.6129358, 5.8542404 50.6130448, 5.8544201 50.6131469, 5.8545417 50.6132252)",,,,,
211025828,False,Rue de l'Industrie,tertiary,True,20.866999999999997,"LINESTRING (5.8540475 50.6119834, 5.8540548 50.6119657, 5.8541295 50.6118031)",,,,,
177697365,False,Rue des Auris,residential,True,105.583,"LINESTRING (5.8497937 50.6103433, 5.8498688 50.6102991, 5.8499607 50.6102744, 5.8503248 50.6101856, 5.850468 50.6101311, 5.8503804 50.6099696, 5.8503922 50.6099001, 5.8505405 50.6098327, 5.8506285 50.6097365)",,,,,
340724739,False,,residential,False,18.847,"LINESTRING (5.8508848 50.6087606, 5.851135 50.6088199)",,,,,
340724736,False,,residential,False,14.814,"LINESTRING (5.8514534 50.6088866, 5.8512536 50.6088457)",,,,,
353012308,False,Rue Trauty,tertiary,False,4.134,"LINESTRING (5.8571584 50.6069268, 5.8571206 50.6069552)",,N627f,,,
353012308,False,Rue Trauty,tertiary,True,4.134,"LINESTRING (5.8571206 50.6069552, 5.8571584 50.6069268)",,N627f,,,
836104933,False,Rue Trauty,tertiary,False,182.04599999999996,"LINESTRING (5.8571206 50.6069552, 5.8564025 50.6074611, 5.8562851 50.6075295, 5.8562024 50.6075616, 5.8560001 50.6076112, 5.8555647 50.6076953, 5.8553666 50.6077341, 5.8551901 50.6077857, 5.8550531 50.6078567)",,N627f,,,
