osmid,oneway,ref,highway,reversed,length,geometry,junction,lanes,name,maxspeed,tunnel,width
"[156043241, 315391438]",False,,secondary,True,148.808,"LINESTRING (5.0963942 50.4914187, 5.0963794 50.4915923, 5.0963588 50.4917839, 5.0962672 50.4923895, 5.0962332 50.4926217, 5.0962112 50.4927517)",,,Rue du Pont,,,
112071718,True,,residential,False,20.711,"LINESTRING (5.0952491 50.4913181, 5.095245 50.4911925, 5.0952481 50.4911319)",,,Avenue Reine Elisabeth,,,
243441648,False,,residential,True,51.167,"LINESTRING (5.0952491 50.4913181, 5.0952068 50.4913385, 5.0951189 50.4917612)",,,Rue de la Faïence,,,
156043220,False,N90,secondary,False,62.709,"LINESTRING (5.0952481 50.4911319, 5.0951097 50.4911351, 5.0943619 50.4911449)",,2,Avenue Reine Elisabeth,50,,
156043220,False,N90,secondary,True,88.987,"LINESTRING (5.0952481 50.4911319, 5.0961264 50.4911129, 5.0963074 50.4911099, 5.0965019 50.4911336)",,2,Avenue Reine Elisabeth,50,,
126905430,False,,unclassified,False,69.97000000000001,"LINESTRING (5.1011825 50.4868163, 5.1011887 50.4869768, 5.1011633 50.4870584, 5.1011636 50.4872825, 5.1012084 50.487418, 5.1012291 50.4874368)",,,Place du Chapitre,,,
126905427,False,,unclassified,True,24.508,"LINESTRING (5.1005243 50.4868877, 5.1001779 50.4868888)",,,Place du Chapitre,,,
"[126905431, 374888679]",False,,"['residential', 'unclassified']","[False, True]",49.525000000000006,"LINESTRING (5.1005243 50.4868877, 5.1005257 50.4868397, 5.1005618 50.4868099, 5.1005771 50.486701, 5.100562 50.4866272, 5.1002854 50.486625)",,,Place du Chapitre,,,
374888718,False,,unclassified,False,45.419000000000004,"LINESTRING (5.1005243 50.4868877, 5.1005173 50.4869165, 5.1005376 50.4869526, 5.1005199 50.487157, 5.1005003 50.4872927)",,,,,,
112365763,False,,unclassified,True,57.723,"LINESTRING (5.1012908 50.4867497, 5.1012684 50.4867229, 5.1012461 50.4866932, 5.1011889 50.4866356, 5.10114 50.4865845, 5.101068 50.4865351, 5.1008688 50.486506, 5.100753 50.486497, 5.1006682 50.4865129)",,,Place Sainte-Begge,,,
8493200,True,,unclassified,False,8.523,"LINESTRING (5.1002854 50.486625, 5.1002255 50.4865585)",,,Rue Charles Lapierre,,,
112365761,False,,unclassified,False,31.746,"LINESTRING (5.1002854 50.486625, 5.100221 50.4866578, 5.1002066 50.4866933, 5.1001779 50.4868888)",,,Rue Saint-Jean,,,
"[374888679, 126905431]",False,,"['unclassified', 'residential']","[False, True]",49.525,"LINESTRING (5.1002854 50.486625, 5.100562 50.4866272, 5.1005771 50.486701, 5.1005618 50.4868099, 5.1005257 50.4868397, 5.1005243 50.4868877)",,,Place du Chapitre,,,
77472082,False,,unclassified,True,173.978,"LINESTRING (5.1010393 50.4858994, 5.1005692 50.4858534, 5.0998006 50.4858523, 5.0988359 50.48586, 5.0985863 50.4858506)",,,Rue Winand,,,
112365762,False,,residential,False,73.37299999999999,"LINESTRING (5.1010393 50.4858994, 5.1009099 50.4860442, 5.1006682 50.4865129)",,,Rue des Chanoinesses,,,
"[374888688, 374888689]",False,,unclassified,False,34.254999999999995,"LINESTRING (5.1010393 50.4858994, 5.101269 50.4859167, 5.1014274 50.4859429, 5.1015036 50.4859724)",,,Rue Winand,,,
112365762,False,,residential,False,31.939,"LINESTRING (5.1006682 50.4865129, 5.1005848 50.4865348, 5.1002255 50.4865585)",,,Rue des Chanoinesses,,,
112365762,False,,residential,True,73.37299999999999,"LINESTRING (5.1006682 50.4865129, 5.1009099 50.4860442, 5.1010393 50.4858994)",,,Rue des Chanoinesses,,,
112365763,False,,unclassified,False,57.723,"LINESTRING (5.1006682 50.4865129, 5.100753 50.486497, 5.1008688 50.486506, 5.101068 50.4865351, 5.10114 50.4865845, 5.1011889 50.4866356, 5.1012461 50.4866932, 5.1012684 50.4867229, 5.1012908 50.4867497)",,,Place Sainte-Begge,,,
374888718,False,,unclassified,True,25.538,"LINESTRING (5.1001421 50.4872643, 5.1005003 50.4872927)",,,,,,
315391447,False,,unclassified,False,41.831,"LINESTRING (5.1001421 50.4872643, 5.1001509 50.4871722, 5.1001779 50.4868888)",,,Place du Chapitre,,,
315391468,False,,residential,True,98.196,"LINESTRING (5.1001421 50.4872643, 5.100121 50.4874219, 5.1005266 50.4874713, 5.100898 50.4875094, 5.1012291 50.4874368)",,,Place du Chapitre,,,
374888718,False,,unclassified,False,25.538,"LINESTRING (5.1005003 50.4872927, 5.1001421 50.4872643)",,,,,,
187402397,False,,residential,False,54.708,"LINESTRING (5.1005003 50.4872927, 5.1007479 50.4873177, 5.1009329 50.4873371, 5.1012291 50.4874368)",,,,,,
374888718,False,,unclassified,True,45.419000000000004,"LINESTRING (5.1005003 50.4872927, 5.1005199 50.487157, 5.1005376 50.4869526, 5.1005173 50.4869165, 5.1005243 50.4868877)",,,,,,
156043238,True,N90b,primary,False,29.647000000000002,"LINESTRING (5.0955808 50.4931072, 5.0956435 50.4930939, 5.0957258 50.493091, 5.0958275 50.4930815, 5.0959123 50.493071, 5.0959933 50.4930658)",,1,,,,
156043220,False,N90,secondary,True,13.34,"LINESTRING (5.0941734 50.4911483, 5.0943619 50.4911449)",,2,Avenue Reine Elisabeth,50,,
30716978,False,,unclassified,True,53.375,"LINESTRING (5.0941734 50.4911483, 5.0941711 50.4913004, 5.0941733 50.4913771, 5.09415 50.4914727, 5.0941269 50.4915389, 5.0940975 50.4916235)",,,Rue Maleve,,,
156043220,False,N90,secondary,False,164.093,"LINESTRING (5.0941734 50.4911483, 5.0939303 50.4911523, 5.0931969 50.4911764, 5.0918555 50.4912028)",,2,Avenue Reine Elisabeth,50,,
"[156043241, 315391438]",False,,secondary,False,148.808,"LINESTRING (5.0962112 50.4927517, 5.0962332 50.4926217, 5.0962672 50.4923895, 5.0963588 50.4917839, 5.0963794 50.4915923, 5.0963942 50.4914187)",,,Rue du Pont,,,
156043244,True,,secondary,False,27.18,"LINESTRING (5.0962112 50.4927517, 5.0962466 50.4928481, 5.0962523 50.4929075, 5.0962704 50.4929496, 5.0962961 50.4929886)",,,Rue du Pont,,,
156043243,True,,secondary,False,28.23,"LINESTRING (5.0960829 50.4929919, 5.0961392 50.4928984, 5.0961625 50.4928432, 5.0962112 50.4927517)",,,Rue du Pont,,,
315391463,True,,primary,False,15.739999999999998,"LINESTRING (5.0960829 50.4929919, 5.0961518 50.4929744, 5.0962259 50.4929733, 5.0962961 50.4929886)",roundabout,,,,,
"[156043250, 501500291, 456104662]",False,,unclassified,False,25.405,"LINESTRING (5.0953245 50.4930064, 5.0954819 50.4930352, 5.0955015 50.4930597, 5.0954952 50.4931564)",,,Quai des Fusillés,,yes,
156043250,False,,unclassified,True,123.565,"LINESTRING (5.0953245 50.4930064, 5.0944711 50.4928571, 5.0941331 50.4927992, 5.0936415 50.492709)",,,Quai des Fusillés,,,
"[502967816, 502967817, 502967815]",False,,residential,False,173.14699999999996,"LINESTRING (5.0953245 50.4930064, 5.0953644 50.4929326, 5.0954093 50.4925859, 5.0955159 50.492265, 5.0956361 50.4918462, 5.0956444 50.4918064, 5.0952995 50.4917779, 5.0951606 50.4917651, 5.0951189 50.4917612)",,,Rue de la Faïence,,building_passage,4
156043239,True,N921,secondary,False,18.998,"LINESTRING (5.0961971 50.4932387, 5.0961466 50.4932914, 5.0961027 50.4933547, 5.0960525 50.4933787)",,,,,,
315391449,True,,primary,False,9.177,"LINESTRING (5.0961971 50.4932387, 5.0961329 50.493233, 5.0960744 50.4932151)",roundabout,,,,,
156043230,True,N90b,primary,False,34.53,"LINESTRING (5.0967314 50.4933672, 5.0966266 50.4933366, 5.0965021 50.4932891, 5.0963947 50.4932462, 5.0963033 50.4932191)",,1,,,,
22992529,False,,unclassified,False,11.46,"LINESTRING (5.0946956 50.4897243, 5.0946703 50.4898261)",,,Rue Bertrand,,,
22992529,False,,unclassified,True,90.63600000000001,"LINESTRING (5.0946956 50.4897243, 5.0947316 50.4895792, 5.0948897 50.4889186)",,,Rue Bertrand,,,
54566787,False,N921,secondary,False,159.088,"LINESTRING (5.0971049 50.4892081, 5.0971295 50.4891316, 5.0975554 50.4878064)",,2,Rue Brun,,,
"[594818272, 594818274, 54566792]",False,N921,secondary,True,56.343,"LINESTRING (5.0971049 50.4892081, 5.0970892 50.489266, 5.0970166 50.4893765, 5.0969538 50.4895755, 5.0969533 50.4896573, 5.0969554 50.4897007)",,2,Rue Léon Simon,,,
4674254,False,N921,secondary,True,8.021,"LINESTRING (5.0969554 50.4897007, 5.0969517 50.4897728)",,2,Rue Léon Simon,,,
22992528,True,,unclassified,False,114.585,"LINESTRING (5.0969554 50.4897007, 5.0968259 50.489688, 5.0958934 50.4895667, 5.0958081 50.4896025, 5.0953872 50.4895334)",,,Place des Tilleuls,,,
"[54566792, 594818274, 594818272]",False,N921,secondary,False,56.342999999999996,"LINESTRING (5.0969554 50.4897007, 5.0969533 50.4896573, 5.0969538 50.4895755, 5.0970166 50.4893765, 5.0970892 50.489266, 5.0971049 50.4892081)",,2,Rue Léon Simon,,,
27459962,False,,tertiary,False,72.589,"LINESTRING (5.0952397 50.4854317, 5.0944026 50.4853486, 5.0942261 50.4853306)",,,Rue d'Horseilles,,,
27459962,False,,tertiary,True,53.858000000000004,"LINESTRING (5.0952397 50.4854317, 5.0955772 50.4855246, 5.0957219 50.4855843, 5.0959073 50.4856609)",,,Rue d'Horseilles,,,
27459962,False,,tertiary,False,53.858000000000004,"LINESTRING (5.0959073 50.4856609, 5.0957219 50.4855843, 5.0955772 50.4855246, 5.0952397 50.4854317)",,,Rue d'Horseilles,,,
262264070,False,,tertiary,False,66.03200000000001,"LINESTRING (5.0959073 50.4856609, 5.0966479 50.4858259, 5.0967882 50.4858571)",,,Rue Hanesse,,,
262264072,False,,residential,True,41.163999999999994,"LINESTRING (5.0959073 50.4856609, 5.0958809 50.4857268, 5.0957634 50.4860196)",,,Place Charles Martel,,,
27459962,False,,tertiary,True,72.589,"LINESTRING (5.0942261 50.4853306, 5.0944026 50.4853486, 5.0952397 50.4854317)",,,Rue d'Horseilles,,,
27459963,False,,residential,False,94.636,"LINESTRING (5.0942261 50.4853306, 5.0941891 50.4853967, 5.0938434 50.486146)",,,Rue Libeck,,,
4573857,True,N90,primary,False,18.539,"LINESTRING (5.1029932 50.4926901, 5.1029727 50.4927297, 5.1029337 50.4927632, 5.10288 50.4927871, 5.1028172 50.4927989)",roundabout,,,,,
"[156043250, 501500291, 456104662]",False,,unclassified,True,25.405,"LINESTRING (5.0954952 50.4931564, 5.0955015 50.4930597, 5.0954819 50.4930352, 5.0953245 50.4930064)",,,Quai des Fusillés,,yes,
243441648,False,,residential,False,3.81,"LINESTRING (5.0951122 50.4917952, 5.0951189 50.4917612)",,,Rue de la Faïence,,,
243441648,False,,residential,True,3.81,"LINESTRING (5.0951189 50.4917612, 5.0951122 50.4917952)",,,Rue de la Faïence,,,
243441648,False,,residential,False,51.167,"LINESTRING (5.0951189 50.4917612, 5.0952068 50.4913385, 5.0952491 50.4913181)",,,Rue de la Faïence,,,
"[502967816, 502967817, 502967815]",False,,residential,True,173.147,"LINESTRING (5.0951189 50.4917612, 5.0951606 50.4917651, 5.0952995 50.4917779, 5.0956444 50.4918064, 5.0956361 50.4918462, 5.0955159 50.492265, 5.0954093 50.4925859, 5.0953644 50.4929326, 5.0953245 50.4930064)",,,Rue de la Faïence,,building_passage,4
628994595,False,,unclassified,False,101.04700000000001,"LINESTRING (5.0986231 50.4890725, 5.098693 50.4888727, 5.0989003 50.488576, 5.0991827 50.4882936, 5.0992203 50.4882559)",,,Rue Janson,,,
909737180,False,,residential,True,76.217,"LINESTRING (5.0937636 50.4880845, 5.0934723 50.4887444)",,,Rue Rogier,,,
993494830,False,,unclassified,False,60.334,"LINESTRING (5.100837 50.4912873, 5.1004423 50.4917683)",,,,,,
993494830,False,,unclassified,True,60.334,"LINESTRING (5.1004423 50.4917683, 5.100837 50.4912873)",,,,,,
8493185,False,,residential,False,56.387,"LINESTRING (5.1004423 50.4917683, 5.1006177 50.4918725, 5.1010394 50.4921041)",,,Rue Frère Orban,,,
"[8493185, 4573814]",False,,residential,True,190.88400000000001,"LINESTRING (5.1004423 50.4917683, 5.10015 50.4915948, 5.0996324 50.4913369, 5.0994389 50.4912321, 5.0990319 50.4910117, 5.0986254 50.4907696, 5.0984435 50.4906213)",,,Rue Frère Orban,,,
4573809,True,,unclassified,False,24.217,"LINESTRING (5.1024291 50.4907029, 5.1026064 50.4905166)",,,Rue Camus,,,
993494833,False,,unclassified,False,29.14,"LINESTRING (5.1024291 50.4907029, 5.1020799 50.4905639)",,,,,,
993494833,False,,unclassified,True,29.14,"LINESTRING (5.1020799 50.4905639, 5.1024291 50.4907029)",,,,,,
993494833,False,,unclassified,False,80.653,"LINESTRING (5.1020799 50.4905639, 5.1017483 50.4904319, 5.1017305 50.4903722, 5.1019985 50.4903296, 5.1020799 50.4905639)",,,,,,
993494833,False,,unclassified,True,80.653,"LINESTRING (5.1020799 50.4905639, 5.1019985 50.4903296, 5.1017305 50.4903722, 5.1017483 50.4904319, 5.1020799 50.4905639)",,,,,,
4573812,False,,unclassified,True,56.879,"LINESTRING (5.0998873 50.4885415, 5.0992203 50.4882559)",,,Rue de l'Hôpital,,,
1121687826,False,,residential,False,59.993,"LINESTRING (5.0998873 50.4885415, 5.0994221 50.4889926)",,,,,,
"[4573812, 315391431]",False,,unclassified,False,187.566,"LINESTRING (5.0998873 50.4885415, 5.1005971 50.4888501, 5.1008457 50.4889662, 5.1012376 50.4891493, 5.1013477 50.4892064, 5.1018232 50.489453, 5.1019431 50.4895152, 5.102009 50.4895511)",,,Rue de l'Hôpital,,,
1121687826,False,,residential,True,59.993,"LINESTRING (5.0994221 50.4889926, 5.0998873 50.4885415)",,,,,,
"[8493185, 4573814]",False,,residential,False,190.884,"LINESTRING (5.0984435 50.4906213, 5.0986254 50.4907696, 5.0990319 50.4910117, 5.0994389 50.4912321, 5.0996324 50.4913369, 5.10015 50.4915948, 5.1004423 50.4917683)",,,Rue Frère Orban,,,
4573814,False,,residential,True,101.20100000000001,"LINESTRING (5.0984435 50.4906213, 5.0982075 50.490429, 5.0978733 50.4902205, 5.0976731 50.490101, 5.0974331 50.4899818)",,,Rue Frère Orban,,,
1121687828,False,,residential,False,184.41299999999998,"LINESTRING (5.0984435 50.4906213, 5.0985492 50.4905902, 5.0987468 50.4904435, 5.0989389 50.4901607, 5.0988099 50.4900873, 5.0986693 50.4899161, 5.0974878 50.4897085)",,,,,,
1121687828,False,,residential,True,184.41299999999998,"LINESTRING (5.0974878 50.4897085, 5.0986693 50.4899161, 5.0988099 50.4900873, 5.0989389 50.4901607, 5.0987468 50.4904435, 5.0985492 50.4905902, 5.0984435 50.4906213)",,,,,,
