osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,bridge,width,access,tunnel
"[564392134, 120093639]",True,1,,Kardinaal Mercierlaan,residential,"['50', '30']",False,236.21200000000002,"LINESTRING (4.6976668 50.8681246, 4.6976124 50.8680934, 4.6975727 50.8680707, 4.6967094 50.8675923, 4.696092 50.8672379, 4.6955359 50.8669235, 4.6951544 50.866711)",,,,
70789595,False,,,,unclassified,,False,8.939,"LINESTRING (4.6978571 50.8680351, 4.697881 50.8680248, 4.6979648 50.8679922)",,,,
70789595,False,,,,unclassified,,True,16.834,"LINESTRING (4.6978571 50.8680351, 4.6977159 50.8680888, 4.6976668 50.8681246)",,,,
70789596,True,,,,unclassified,,False,33.095,"LINESTRING (4.6978571 50.8680351, 4.697862 50.868121, 4.6979678 50.8682617, 4.6979937 50.8683152)",,,,
70789595,False,,,,unclassified,,True,8.939,"LINESTRING (4.6979648 50.8679922, 4.697881 50.8680248, 4.6978571 50.8680351)",,,,
"[120125393, 655251291, 578662068, 174886292]",False,"['4', '3']",N251,Naamsesteenweg,primary,"['30', '50']",False,32.370000000000005,"LINESTRING (4.6979648 50.8679922, 4.6980187 50.8680593, 4.6980471 50.8680947, 4.6980889 50.8681468, 4.6981601 50.8682557)",,,,
"[120125393, 301552210, 174886300]",False,"['2', '3']",N251,Naamsesteenweg,primary,30,"[False, True]",199.57500000000002,"LINESTRING (4.6979648 50.8679922, 4.6979208 50.8679373, 4.6978681 50.8678717, 4.6977642 50.8677422, 4.6975531 50.8674791, 4.697309 50.8671832, 4.6969734 50.8668264, 4.6967882 50.8666459, 4.6967038 50.8665605, 4.6965709 50.8664296)",,,,
"[564392130, 3996954, 301552212]",True,1,,"['Naamsesteenweg', 'Dreefstraat']",residential,30,False,85.69,"LINESTRING (4.6965709 50.8664296, 4.6964821 50.8664214, 4.6964329 50.8664094, 4.6963812 50.8663798, 4.6962759 50.8662973, 4.6960025 50.8660832, 4.6959505 50.8660424, 4.6959037 50.8660058, 4.6960173 50.8659727, 4.6960574 50.8659627, 4.6961322 50.8659458)",,3.6,,
"[120125393, 301552210, 174886300]",False,"['2', '3']",N251,Naamsesteenweg,primary,30,"[False, True]",199.575,"LINESTRING (4.6965709 50.8664296, 4.6967038 50.8665605, 4.6967882 50.8666459, 4.6969734 50.8668264, 4.697309 50.8671832, 4.6975531 50.8674791, 4.6977642 50.8677422, 4.6978681 50.8678717, 4.6979208 50.8679373, 4.6979648 50.8679922)",,,,
301552211,False,2,N251,Naamsesteenweg,primary,30,False,55.821999999999996,"LINESTRING (4.6965709 50.8664296, 4.6964681 50.8663428, 4.69633 50.8662015, 4.6962323 50.8660815, 4.6961675 50.8659983)",,,,
5109060,False,2,,Hoveniersdreef,residential,50,False,85.581,"LINESTRING (4.6967096 50.8638075, 4.6970609 50.8637822, 4.6974317 50.863757, 4.6976135 50.8637369, 4.6978063 50.8637098, 4.6979112 50.8636873)",,,,
301636908,True,1,,Groenstraat,residential,30,False,114.017,"LINESTRING (4.6967096 50.8638075, 4.6966914 50.8637519, 4.6966514 50.8636133, 4.6966488 50.8635415, 4.6966574 50.8634537, 4.6968381 50.8629557, 4.6968761 50.8628005)",,,,
154109253,False,,,Hoveniersdreef,residential,,False,69.718,"LINESTRING (4.6978283 50.8630625, 4.6979112 50.8636873)",,,,
21845582,False,,,Zeepweg,residential,,False,26.366999999999997,"LINESTRING (4.6974731 50.8650317, 4.6976323 50.8649551, 4.6977632 50.8648813)",,,,
85798768,True,1,,Groenstraat,residential,30,False,147.618,"LINESTRING (4.6974731 50.8650317, 4.6974452 50.8649284, 4.6974272 50.8648876, 4.6972578 50.8645049, 4.6971448 50.8643918, 4.6970686 50.8643155, 4.6969132 50.8641562, 4.69686 50.8640831, 4.6967924 50.8639732, 4.6967096 50.8638075)",,,,
3372474,True,1,,Groenstraat,residential,30,False,20.058,"LINESTRING (4.6973885 50.865204, 4.6974731 50.8650317)",,,,
"[19568040, 19568033, 301992140]",False,1,,Stanislas De Rijcklaan,residential,50,True,204.35500000000002,"LINESTRING (4.6973885 50.865204, 4.6978745 50.8653513, 4.6979184 50.8653646, 4.6979623 50.8653779, 4.6979709 50.8653805, 4.6980472 50.8654036, 4.698097 50.8654187, 4.6984547 50.8655271, 4.6984966 50.8655398, 4.6986786 50.865595, 4.698862 50.8656515, 4.6989898 50.8656915, 4.6990052 50.8656965, 4.6990469 50.8657099, 4.6991448 50.865741, 4.6993224 50.8657939, 4.699527 50.8658485, 4.6998727 50.8659153, 4.700048 50.8659418)",yes,"['6.8', '6.9']",,
120093639,True,1,,Kardinaal Mercierlaan,residential,50,False,29.163,"LINESTRING (4.6982961 50.8684951, 4.6979937 50.8683152)",,,,
120093643,True,1,N251,Naamsesteenweg,primary,50,False,28.279,"LINESTRING (4.6982961 50.8684951, 4.6981601 50.8682557)",,,,
"[688755763, 94391115]",True,1,,"['Constantin Meunierstraat', 'Naamsevest']",residential,30,False,64.672,"LINESTRING (4.7003434 50.8683891, 4.7002912 50.8684265, 4.7002328 50.8684435, 4.6999229 50.8685014, 4.6998687 50.8685306, 4.6998283 50.868561, 4.6998127 50.8685982, 4.6998086 50.8686155, 4.6999106 50.8687472)",,,,
655251293,True,3,R23,Naamsevest,secondary,50,False,60.977000000000004,"LINESTRING (4.7003434 50.8683891, 4.6997538 50.8684739, 4.699714 50.8684811, 4.6996521 50.8684926, 4.6995063 50.8685315)",,,,
71830755,True,1,,,secondary_link,50,False,28.698999999999998,"LINESTRING (4.6993877 50.8685556, 4.6992471 50.8685135, 4.6991975 50.8684666, 4.6991732 50.8684161, 4.699158 50.8683663)",,,,
86164005,True,5,R23,Naamsevest,secondary,50,False,55.927,"LINESTRING (4.6993877 50.8685556, 4.6989694 50.8686683, 4.6988748 50.8686939, 4.6988306 50.8687086, 4.6987775 50.8687247, 4.69866 50.8687603)",,,,
133801033,False,1,,Dreefstraat,residential,30,True,91.34299999999999,"LINESTRING (4.695844 50.8660275, 4.695742 50.8660647, 4.6956948 50.8660923, 4.6956111 50.8661891, 4.6954772 50.8663438, 4.6953517 50.866489, 4.6951936 50.8666689, 4.6951544 50.866711)",,,,
"[608715630, 608715632, 608715634, 608715635, 301552213, 85799069]",False,2,N251,Naamsesteenweg,primary,"['50', '30']",True,247.849,"LINESTRING (4.6959492 50.8637266, 4.6959515 50.8638142, 4.6959725 50.8645965, 4.6959787 50.8648279, 4.6959803 50.8648854, 4.6959863 50.865111, 4.695988 50.8651729, 4.6959969 50.8655009, 4.6960163 50.8656345, 4.6960566 50.8657699, 4.6960995 50.8658861, 4.6961322 50.8659458)",,,,
956394198,True,1,N251,Naamsesteenweg,primary,50,False,34.095,"LINESTRING (4.6959492 50.8637266, 4.6959155 50.8635425, 4.6959157 50.8635167, 4.6959161 50.8634596, 4.6959393 50.8634241)",,,,
