osmid,name,highway,oneway,reversed,length,ref,geometry,bridge,maxspeed,lanes,access,junction,width
224093213,Résidence du Parc,residential,False,False,38.104,,"LINESTRING (5.5650882 50.5355827, 5.5652643 50.5356303, 5.5653626 50.5356457, 5.5656085 50.5356569)",,,,,,
224096511,Impasse de la Briqueterie,residential,False,True,69.41,,"LINESTRING (5.5743012 50.5362171, 5.5743835 50.5360456, 5.5744139 50.5356011)",,,,,,
337234866,Rue de Liège,residential,False,False,130.643,,"LINESTRING (5.5743012 50.5362171, 5.5741461 50.5361844, 5.5733203 50.5359645, 5.573136 50.5358975, 5.5728324 50.5355853)",,,,,,
224096511,Impasse de la Briqueterie,residential,False,False,69.41,,"LINESTRING (5.5744139 50.5356011, 5.5743835 50.5360456, 5.5743012 50.5362171)",,,,,,
224096513,,residential,False,False,44.339,,"LINESTRING (5.5713856 50.5360202, 5.5712333 50.5360023, 5.5707781 50.5359218)",,,,destination,,
53609534,Avenue Iris Crahay,residential,False,True,59.757,,"LINESTRING (5.5656974 50.529277, 5.5657773 50.529314, 5.565917 50.5294238, 5.5661389 50.5296302, 5.5661767 50.5296725, 5.5661967 50.5297048)",,,,,,
689511946,Avenue Iris Crahay,residential,False,False,33.244,,"LINESTRING (5.5656974 50.529277, 5.5655958 50.5292776, 5.5653117 50.5292752, 5.5652283 50.5292662)",,,,,,
332954499,Rue du Huit Mai,residential,True,False,78.113,,"LINESTRING (5.5673426 50.536528, 5.5674767 50.5358307)",,50,,,,
224086506,Avenue Léon Souguenet,residential,False,True,72.045,,"LINESTRING (5.5673426 50.536528, 5.5667635 50.5365619, 5.5663291 50.5365967)",,,,,,
618229587,Avenue Léon Souguenet,residential,False,False,132.022,,"LINESTRING (5.5673426 50.536528, 5.5674934 50.5365223, 5.5677689 50.5364871, 5.5681675 50.5364264, 5.5683141 50.5364041, 5.5685786 50.5363397, 5.5687054 50.5363089, 5.5687967 50.5362654, 5.5689645 50.5361854, 5.5689993 50.5361415, 5.5690091 50.536107)",,,,,,
618229585,Rue du Monument,secondary,False,False,7.008,N633,"LINESTRING (5.5674767 50.5358307, 5.5673871 50.5358037)",,30,,,,
27436146,Rue du Monument,secondary,False,True,112.61699999999999,N633,"LINESTRING (5.5674767 50.5358307, 5.5675843 50.5358533, 5.5680595 50.5359467, 5.5685573 50.5360373, 5.5690091 50.536107)",,30,,,,
152069848,Rue de Bruxelles,secondary,False,False,137.193,N633,"LINESTRING (5.5667643 50.5309256, 5.5667501 50.5308891, 5.5666864 50.5306624, 5.5664465 50.5301647, 5.5663995 50.5300646, 5.5663295 50.5299158, 5.5662746 50.529788, 5.5662771 50.5297349)",,,,,,
152069848,Rue de Bruxelles,secondary,False,True,45.007999999999996,N633,"LINESTRING (5.5667643 50.5309256, 5.5667933 50.5310412, 5.5668574 50.531326)",,,,,,
337157665,Sentier de la Lèche,unclassified,False,True,37.668,,"LINESTRING (5.5667643 50.5309256, 5.5672451 50.5308667, 5.567286 50.5308757)",,,,,,
337233074,Rue Oscar Troupin,residential,False,False,14.116,,"LINESTRING (5.5721944 50.5360772, 5.572328 50.5360523, 5.5723833 50.5360367)",,,,destination,,
337233074,Rue Oscar Troupin,residential,False,False,7.627,,"LINESTRING (5.5723833 50.5360367, 5.5724902 50.5360273)",,,,destination,,
781610525,Rue Oscar Troupin,residential,False,False,32.888,,"LINESTRING (5.5723833 50.5360367, 5.5721278 50.5357895)",,,,destination,,
337233074,Rue Oscar Troupin,residential,False,True,14.116,,"LINESTRING (5.5723833 50.5360367, 5.572328 50.5360523, 5.5721944 50.5360772)",,,,destination,,
781610525,Rue Oscar Troupin,residential,False,True,32.888,,"LINESTRING (5.5721278 50.5357895, 5.5723833 50.5360367)",,,,destination,,
41085504,Rue Oscar Troupin,residential,False,False,96.52199999999999,,"LINESTRING (5.5721278 50.5357895, 5.5714965 50.5358476, 5.5707781 50.5359218)",,,,destination,,
41085504,Rue Oscar Troupin,residential,False,True,54.883,,"LINESTRING (5.5721278 50.5357895, 5.5723878 50.5357335, 5.5728324 50.5355853)",,,,destination,,
337233074,Rue Oscar Troupin,residential,False,True,7.627,,"LINESTRING (5.5724902 50.5360273, 5.5723833 50.5360367)",,,,destination,,
27436146,Rue du Monument,secondary,False,True,23.059,N633,"LINESTRING (5.5690091 50.536107, 5.5693336 50.5361286)",,30,,,,
27436146,Rue du Monument,secondary,False,False,112.617,N633,"LINESTRING (5.5690091 50.536107, 5.5685573 50.5360373, 5.5680595 50.5359467, 5.5675843 50.5358533, 5.5674767 50.5358307)",,30,,,,
618229587,Avenue Léon Souguenet,residential,False,True,132.022,,"LINESTRING (5.5690091 50.536107, 5.5689993 50.5361415, 5.5689645 50.5361854, 5.5687967 50.5362654, 5.5687054 50.5363089, 5.5685786 50.5363397, 5.5683141 50.5364041, 5.5681675 50.5364264, 5.5677689 50.5364871, 5.5674934 50.5365223, 5.5673426 50.536528)",,,,,,
689362411,Rue du Mont,residential,False,False,17.965,,"LINESTRING (5.5710993 50.5343948, 5.5708653 50.5343317)",,,,,,
111858508,Rue Fabricienne,residential,True,False,203.875,,"LINESTRING (5.5710993 50.5343948, 5.571005 50.5346049, 5.5709298 50.5348777, 5.5708091 50.5354947, 5.570742 50.5355341, 5.5697064 50.5355374)",,,,,,
689362411,Rue du Mont,residential,False,True,66.243,,"LINESTRING (5.5710993 50.5343948, 5.5717447 50.5346023, 5.5719379 50.5346608)",,,,,,
44499362,Rue des Combattants,residential,False,True,6.082,,"LINESTRING (5.5685504 50.533878, 5.5686289 50.5338556)",,,,,,
"[154537961, 44499362]",Rue des Combattants,residential,False,False,78.819,,"LINESTRING (5.5685504 50.533878, 5.5684537 50.5339597, 5.5682543 50.5341834, 5.5680103 50.5344966)",,,,,,
44499381,Place Jean d'Ardenne,residential,False,False,34.255,,"LINESTRING (5.5685504 50.533878, 5.5685012 50.5338544, 5.5684814 50.5337955, 5.5683454 50.5336561, 5.5683212 50.5336142)",,,,,,
37432244,Rue sous les Roches,residential,False,True,363.65600000000006,,"LINESTRING (5.5681599 50.532221, 5.5683027 50.5323842, 5.5683698 50.5323975, 5.5683886 50.5323938, 5.5688884 50.532295, 5.569475 50.5322609, 5.5699307 50.5321968, 5.5706877 50.5320258, 5.5713438 50.5318057, 5.5718027 50.5317123, 5.5721824 50.5316309, 5.5725056 50.5314571, 5.57268 50.5312783)",,,,,,
"[237055822, 689362390]",Avenue de la Station,tertiary,False,False,92.648,,"LINESTRING (5.5681599 50.532221, 5.5678048 50.5323483, 5.567645 50.5324012, 5.5673345 50.5325004, 5.5671608 50.532564, 5.5669954 50.5326003)",,"['30', '50']",,,,
"[232454592, 37432243, 689362390, 44499368]",Avenue de la Station,tertiary,False,True,288.03499999999997,,"LINESTRING (5.5681599 50.532221, 5.5686937 50.5320285, 5.5689311 50.5319563, 5.5696534 50.5317713, 5.5697557 50.5317451, 5.5698452 50.5317239, 5.5699893 50.5316897, 5.5707563 50.5315642, 5.5714719 50.5314377, 5.5716353 50.531412, 5.5717913 50.5313814, 5.5719357 50.5312995)",,30,,,,
937841845,Vieux Thier,residential,False,True,57.39,,"LINESTRING (5.5675559 50.533461, 5.5676788 50.5334882, 5.567787 50.5335171, 5.5681651 50.5336152, 5.5683212 50.5336142)",,,,,,3.5
224086506,Avenue Léon Souguenet,residential,False,False,72.045,,"LINESTRING (5.5663291 50.5365967, 5.5667635 50.5365619, 5.5673426 50.536528)",,,,,,
847435819,Avenue L. Souguenet,residential,False,True,187.051,,"LINESTRING (5.5663291 50.5365967, 5.5662503 50.5365701, 5.5661859 50.5365624, 5.5659995 50.5365411, 5.5656924 50.5365198, 5.5655019 50.5365079, 5.5653276 50.5365113, 5.5651666 50.5365096, 5.5650647 50.5365036, 5.5649454 50.5365019, 5.5646517 50.536478, 5.5645444 50.5364738, 5.5644411 50.5364457, 5.5642781 50.536379, 5.5640348 50.5362632, 5.5638685 50.536161)",,,,,,
847435819,Avenue L. Souguenet,residential,False,False,187.05100000000002,,"LINESTRING (5.5638685 50.536161, 5.5640348 50.5362632, 5.5642781 50.536379, 5.5644411 50.5364457, 5.5645444 50.5364738, 5.5646517 50.536478, 5.5649454 50.5365019, 5.5650647 50.5365036, 5.5651666 50.5365096, 5.5653276 50.5365113, 5.5655019 50.5365079, 5.5656924 50.5365198, 5.5659995 50.5365411, 5.5661859 50.5365624, 5.5662503 50.5365701, 5.5663291 50.5365967)",,,,,,
337157665,Sentier de la Lèche,unclassified,False,False,37.668,,"LINESTRING (5.567286 50.5308757, 5.5672451 50.5308667, 5.5667643 50.5309256)",,,,,,
