osmid,name,highway,maxspeed,oneway,reversed,length,lanes,ref,geometry,junction,access,bridge
260919114,Kapelstraat,tertiary,50,True,False,21.470999999999997,,,"LINESTRING (4.3736264 51.0860768, 4.3735488 51.0860523, 4.3735041 51.0860165, 4.3734917 51.0859965, 4.3734852 51.0859745, 4.373486 51.0859507, 4.3734954 51.085926)",roundabout,,
139275416,Kapelstraat,tertiary,50,True,False,23.223999999999997,,,"LINESTRING (4.3738101 51.0858932, 4.3738391 51.0859255, 4.3738495 51.0859552, 4.3738469 51.0859865, 4.3738328 51.0860137, 4.3737969 51.0860459, 4.3737417 51.0860698)",roundabout,,
"[26572784, 633165628]",Pachterslei,unclassified,30,False,False,135.429,,,"LINESTRING (4.3705441 51.0853758, 4.3704708 51.085375, 4.3704123 51.0853624, 4.3703671 51.0853498, 4.3703241 51.0853123, 4.3702242 51.0851894, 4.3697801 51.0847247, 4.3695836 51.0845191, 4.3695501 51.0844952, 4.3695212 51.0844747, 4.3694338 51.0844211)",,,
455366410,Brouwerslei,residential,30,False,True,51.978,,,"LINESTRING (4.3705441 51.0853758, 4.3707197 51.0853409, 4.3711779 51.0851387)",,,
"[1054688574, 455366407]",Pachterslei,unclassified,,False,True,131.14700000000002,,,"LINESTRING (4.3705441 51.0853758, 4.3705388 51.085423, 4.3705546 51.0854799, 4.370558 51.0854857, 4.3705922 51.0855441, 4.3710495 51.0860184, 4.3710681 51.0860377, 4.3711145 51.0860858, 4.3711957 51.0861433, 4.3714576 51.0863891)",,,
189516415,Esperantostraat,residential,,False,True,18.805,,,"LINESTRING (4.3671138 51.0915572, 4.367217 51.0917134)",,,
189516415,Esperantostraat,residential,,False,False,18.805,,,"LINESTRING (4.367217 51.0917134, 4.3671138 51.0915572)",,,
130642830,Molenstraat,residential,,False,True,101.11,,,"LINESTRING (4.367217 51.0917134, 4.3680074 51.0915252, 4.3685707 51.091391)",,,
26501265,Gasstraat,residential,30,False,False,45.596,,,"LINESTRING (4.3659455 51.0892666, 4.3660384 51.0892374, 4.3663904 51.0891231, 4.366526 51.089079)",,,
769107272,Frans De Schutterlaan,secondary,50,False,True,18.952,2,N177,"LINESTRING (4.3627925 51.0874882, 4.3629279 51.0876359)",,,
22938545,Frans De Schutterlaan,secondary,50,True,False,70.453,2,N177,"LINESTRING (4.3627925 51.0874882, 4.3625918 51.0872594, 4.36244 51.0870678, 4.3624037 51.0869111)",,,
316082409,Jozef Van Cleemputplein,unclassified,30,False,False,158.633,,,"LINESTRING (4.3716426 51.0896633, 4.3718132 51.0895806, 4.3718481 51.0895337, 4.3718376 51.0895005, 4.3718054 51.0894567, 4.371531 51.0892281, 4.3710047 51.0887897, 4.3707456 51.088573, 4.3706942 51.0885335)",,,
"[22938546, 1054684739, 22938547]","['Wipplein', 'Emile Vanderveldestraat']",secondary,50,False,True,124.72099999999999,,,"LINESTRING (4.3615776 51.0871206, 4.3616882 51.0871977, 4.3619448 51.0873766, 4.3623339 51.087648, 4.3624824 51.0877116, 4.3625822 51.0877162, 4.3626223 51.0877181, 4.3627223 51.0877056, 4.3628061 51.0876776, 4.3628461 51.0876646, 4.3629279 51.0876359)",,,
341035190,Emile Vanderveldestraat,secondary,50,True,False,42.539,1,,"LINESTRING (4.3615776 51.0871206, 4.3614815 51.0870623, 4.3613311 51.086971, 4.3612407 51.0869331, 4.3611348 51.0868957, 4.3611021 51.0868861)",,,
409327203,Bassinstraat,living_street,,False,False,65.064,,,"LINESTRING (4.3685643 51.0851186, 4.3682348 51.0845713)",,,
409327203,Bassinstraat,living_street,,False,True,65.064,,,"LINESTRING (4.3682348 51.0845713, 4.3685643 51.0851186)",,,
"[633165629, 252428700, 252428701]",Bassinstraat,"['living_street', 'residential']",30,False,False,73.94,,,"LINESTRING (4.3682348 51.0845713, 4.3682891 51.0845837, 4.3686453 51.0845086, 4.3689179 51.0844512, 4.3690896 51.0844013, 4.3691394 51.0843794, 4.3692112 51.0843479)",,,
252428701,Bassinstraat,living_street,,False,True,39.045,,,"LINESTRING (4.3682348 51.0845713, 4.3678928 51.0844931, 4.3678442 51.0844669, 4.3677686 51.0843997)",,,
422945728,Brouwerslei,residential,30,False,False,209.385,,,"LINESTRING (4.3738125 51.0855501, 4.3739373 51.0849216, 4.3739311 51.084834, 4.373904 51.0847452, 4.3738478 51.0846694, 4.373773 51.0845936, 4.3736898 51.0845322, 4.3735816 51.0844734, 4.3734609 51.0844329, 4.3733237 51.0844054, 4.3731884 51.0843963, 4.3730491 51.0843976, 4.3729118 51.0844133, 4.3727849 51.0844473, 4.3725042 51.0845509)",,,
422945921,Brouwerslei,residential,,True,False,35.625,,,"LINESTRING (4.3738125 51.0855501, 4.3738073 51.0856868, 4.3737926 51.0857532, 4.3737671 51.0858687)",,,
422945728,Brouwerslei,residential,30,False,True,209.385,,,"LINESTRING (4.3725042 51.0845509, 4.3727849 51.0844473, 4.3729118 51.0844133, 4.3730491 51.0843976, 4.3731884 51.0843963, 4.3733237 51.0844054, 4.3734609 51.0844329, 4.3735816 51.0844734, 4.3736898 51.0845322, 4.373773 51.0845936, 4.3738478 51.0846694, 4.373904 51.0847452, 4.3739311 51.084834, 4.3739373 51.0849216, 4.3738125 51.0855501)",,,
422946385,Lamotlei,residential,,False,True,80.303,,,"LINESTRING (4.3725042 51.0845509, 4.3724469 51.0844951, 4.3718811 51.083944)",,,
455366410,Brouwerslei,residential,30,False,False,57.816,,,"LINESTRING (4.3725042 51.0845509, 4.3721068 51.0847021, 4.3719591 51.08477, 4.3718884 51.0848133, 4.3718447 51.0848564)",,,
"[1054688579, 1054688581]",Lamotlei,residential,,False,False,91.764,,,"LINESTRING (4.3725042 51.0845509, 4.3725473 51.0845984, 4.3731706 51.0852621)",,,
"[1054688579, 1054688581]",Lamotlei,residential,,False,True,91.764,,,"LINESTRING (4.3731706 51.0852621, 4.3725473 51.0845984, 4.3725042 51.0845509)",,,
463339621,Burtonlei,residential,,False,False,81.882,,,"LINESTRING (4.3718447 51.0848564, 4.3712487 51.0842223)",,,
455366410,Brouwerslei,residential,30,False,False,56.629,,,"LINESTRING (4.3718447 51.0848564, 4.3717948 51.0848994, 4.3717448 51.0849268, 4.3711779 51.0851387)",,,
455366410,Brouwerslei,residential,30,False,True,57.816,,,"LINESTRING (4.3718447 51.0848564, 4.3718884 51.0848133, 4.3719591 51.08477, 4.3721068 51.0847021, 4.3725042 51.0845509)",,,
"[1054688577, 463339620]",Burtonlei,residential,,False,False,81.625,,,"LINESTRING (4.3718447 51.0848564, 4.3719079 51.0849197, 4.3724325 51.0854908)",,,
463339618,Colibrilei,residential,,False,True,90.391,,,"LINESTRING (4.3705581 51.0844251, 4.3711779 51.0851387)",,,
"[463339619, 1054688575]",Colibrilei,residential,,False,True,78.954,,,"LINESTRING (4.3717719 51.0857428, 4.3712336 51.0851967, 4.3711779 51.0851387)",,,
463339618,Colibrilei,residential,,False,False,90.391,,,"LINESTRING (4.3711779 51.0851387, 4.3705581 51.0844251)",,,
455366410,Brouwerslei,residential,30,False,False,51.978,,,"LINESTRING (4.3711779 51.0851387, 4.3707197 51.0853409, 4.3705441 51.0853758)",,,
455366410,Brouwerslei,residential,30,False,True,56.629,,,"LINESTRING (4.3711779 51.0851387, 4.3717448 51.0849268, 4.3717948 51.0848994, 4.3718447 51.0848564)",,,
"[463339619, 1054688575]",Colibrilei,residential,,False,False,78.954,,,"LINESTRING (4.3711779 51.0851387, 4.3712336 51.0851967, 4.3717719 51.0857428)",,,
"[1054688577, 463339620]",Burtonlei,residential,,False,True,81.625,,,"LINESTRING (4.3724325 51.0854908, 4.3719079 51.0849197, 4.3718447 51.0848564)",,,
463339621,Burtonlei,residential,,False,True,81.882,,,"LINESTRING (4.3712487 51.0842223, 4.3718447 51.0848564)",,,
422946385,Lamotlei,residential,,False,False,80.303,,,"LINESTRING (4.3718811 51.083944, 4.3724469 51.0844951, 4.3725042 51.0845509)",,,
"[1054688574, 455366407]",Pachterslei,unclassified,,False,False,131.147,,,"LINESTRING (4.3714576 51.0863891, 4.3711957 51.0861433, 4.3711145 51.0860858, 4.3710681 51.0860377, 4.3710495 51.0860184, 4.3705922 51.0855441, 4.370558 51.0854857, 4.3705546 51.0854799, 4.3705388 51.085423, 4.3705441 51.0853758)",,,
543982591,Emile Vanderveldestraat,residential,,False,False,52.534,,,"LINESTRING (4.3639973 51.0876508, 4.3634203 51.0878556, 4.3633409 51.0878814)",,,
24243514,Frans De Schutterlaan,secondary,50,True,False,229.344,2,N177,"LINESTRING (4.3633409 51.0878814, 4.364759 51.0895746, 4.364861 51.0897095)",,,
543982591,Emile Vanderveldestraat,residential,,False,True,52.534,,,"LINESTRING (4.3633409 51.0878814, 4.3634203 51.0878556, 4.3639973 51.0876508)",,,
769107272,Frans De Schutterlaan,secondary,50,False,False,18.952,2,N177,"LINESTRING (4.3629279 51.0876359, 4.3627925 51.0874882)",,,
769122289,Wipplein,secondary,50,False,True,13.353,,,"LINESTRING (4.3629279 51.0876359, 4.3630985 51.0875817)",,,
"[22938546, 1054684739, 22938547]","['Wipplein', 'Emile Vanderveldestraat']",secondary,50,False,False,124.721,,,"LINESTRING (4.3629279 51.0876359, 4.3628461 51.0876646, 4.3628061 51.0876776, 4.3627223 51.0877056, 4.3626223 51.0877181, 4.3625822 51.0877162, 4.3624824 51.0877116, 4.3623339 51.087648, 4.3619448 51.0873766, 4.3616882 51.0871977, 4.3615776 51.0871206)",,,
769107269,Frans De Schutterlaan,secondary,50,True,False,89.39399999999999,3,N177,"LINESTRING (4.3624037 51.0869111, 4.3626036 51.0870475, 4.3629112 51.0873995, 4.362943 51.0874358, 4.3630985 51.0875817)",,,
"[142600165, 769107270, 769111177, 1019430610, 8024212, 22938231, 22938232]","['Frans De Schutterlaan', 'Rupelbrug']",secondary,50,False,"[False, True]",493.5699999999999,"['2', '4', '3']",N177,"LINESTRING (4.3624037 51.0869111, 4.3621983 51.0866576, 4.3620921 51.086534, 4.3620565 51.0864845, 4.3617929 51.0861957, 4.3617347 51.0861261, 4.3615124 51.0858302, 4.361091 51.0853235, 4.3602113 51.0843276, 4.3598887 51.0839591, 4.3597618 51.0838151, 4.3595814 51.0836066, 4.3595609 51.0835842, 4.3595391 51.0835095, 4.3595596 51.0834513, 4.3595767 51.0833947, 4.3596981 51.0832452, 4.3597407 51.0831819, 4.3597504 51.0831369, 4.3597464 51.0831087, 4.3597095 51.0830531, 4.3596533 51.0829614)",,,yes
943599866,Vrijheidshoek,residential,,False,False,18.253,,,"LINESTRING (4.3624842 51.0887475, 4.3627068 51.0886615)",,,
139257878,Vrijheidshoek,residential,,False,False,143.998,,,"LINESTRING (4.3627068 51.0886615, 4.3638946 51.08972)",,,
943599866,Vrijheidshoek,residential,,False,True,18.253,,,"LINESTRING (4.3627068 51.0886615, 4.3624842 51.0887475)",,,
139257878,Vrijheidshoek,residential,,False,True,257.486,,,"LINESTRING (4.3627068 51.0886615, 4.3620872 51.0880972, 4.3615365 51.0876119, 4.3614972 51.0876077, 4.3612895 51.0877148, 4.3612676 51.0877261, 4.3609674 51.0874948, 4.3605985 51.0872479, 4.3604553 51.0871595, 4.3603975 51.0871125)",,,
88666404,Hoek,unclassified,,False,False,31.327,,,"LINESTRING (4.3681586 51.0839224, 4.3681065 51.0839359, 4.3677432 51.0840286)",,,
88666404,Hoek,unclassified,,False,True,74.08500000000001,,,"LINESTRING (4.3681586 51.0839224, 4.368211 51.0839093, 4.3685259 51.0838328, 4.3686198 51.0838252, 4.3687043 51.0838497, 4.3689429 51.0841105)",,,
1026716746,Robert Vekemansplein,residential,,False,True,33.42,,,"LINESTRING (4.3681586 51.0839224, 4.3682454 51.0840739, 4.368285 51.0842112)",,destination,
1026716746,Robert Vekemansplein,residential,,False,False,33.42,,,"LINESTRING (4.368285 51.0842112, 4.3682454 51.0840739, 4.3681586 51.0839224)",,destination,
1026716746,Robert Vekemansplein,residential,,False,True,23.053,,,"LINESTRING (4.368285 51.0842112, 4.368381 51.0843526, 4.3684052 51.084404)",,destination,
1026716747,Robert Vekemansplein,residential,,False,False,47.307,,,"LINESTRING (4.368285 51.0842112, 4.3686907 51.0841531, 4.3689429 51.0841105)",,destination,
1026716747,Robert Vekemansplein,residential,,False,True,36.683,,,"LINESTRING (4.368285 51.0842112, 4.3679749 51.0842804, 4.367787 51.0843156)",,destination,
1026716746,Robert Vekemansplein,residential,,False,False,23.053,,,"LINESTRING (4.3684052 51.084404, 4.368381 51.0843526, 4.368285 51.0842112)",,destination,
26572838,Hoek,residential,,False,False,9.439,,,"LINESTRING (4.367787 51.0843156, 4.3677686 51.0843997)",,,
26572838,Hoek,residential,,False,True,32.059,,,"LINESTRING (4.367787 51.0843156, 4.3677432 51.0840286)",,,
1026716747,Robert Vekemansplein,residential,,False,False,36.683,,,"LINESTRING (4.367787 51.0843156, 4.3679749 51.0842804, 4.368285 51.0842112)",,destination,
