osmid,ref,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,junction,bridge
"[934186211, 934186212, 934186214, 934186215]",,Na Valech,residential,False,True,262.614,"LINESTRING (15.9193779 50.3562318, 15.9194857 50.3562347, 15.9198793 50.3562452, 15.9201604 50.3562727, 15.9202527 50.3562869, 15.9204019 50.3563099, 15.9205542 50.3563403, 15.9213284 50.3564953, 15.9215825 50.3565343, 15.921873 50.3565773, 15.9225167 50.3566928, 15.9226352 50.3567244, 15.9228171 50.3567852, 15.9229208 50.3568394)",,50,,
"[799457344, 934186213]",,,residential,False,True,65.87599999999999,"LINESTRING (15.9193779 50.3562318, 15.9193744 50.3563181, 15.9193602 50.356745, 15.9193576 50.3568241)",,50,,
28609446,,Na Valech,residential,False,False,46.192,"LINESTRING (15.9176915 50.3563257, 15.9173012 50.3561152, 15.9172068 50.3560492)",,,,
28609446,,Na Valech,residential,False,True,25.807000000000002,"LINESTRING (15.9176915 50.3563257, 15.9177713 50.356372, 15.9179607 50.3564818)",,,,
799457345,,,residential,False,False,20.926000000000002,"LINESTRING (15.9176915 50.3563257, 15.917784 50.3562487, 15.9178505 50.356168)",,,,
28609445,,Na Valech,residential,False,False,47.587999999999994,"LINESTRING (15.9178505 50.356168, 15.9176499 50.3561349, 15.9173553 50.3560708, 15.9172068 50.3560492)",,50,,
"[934186211, 28609445]",,Na Valech,residential,False,True,108.62100000000001,"LINESTRING (15.9178505 50.356168, 15.9180404 50.3561808, 15.9185583 50.3562084, 15.9192203 50.3562273, 15.9193779 50.3562318)",,50,,
799457345,,,residential,False,True,20.926000000000002,"LINESTRING (15.9178505 50.356168, 15.917784 50.3562487, 15.9176915 50.3563257)",,,,
934186204,,Růžová,residential,False,True,56.144,"LINESTRING (15.9247899 50.3567903, 15.9247577 50.3570667, 15.924403 50.357041)",,,,
321501967,29918,Růžová,tertiary,False,True,3.214,"LINESTRING (15.924403 50.357041, 15.924403 50.3570121)",,,,
321501967,29918,Růžová,tertiary,False,False,238.697,"LINESTRING (15.924403 50.357041, 15.924403 50.3574708, 15.924554 50.3578947, 15.9246527 50.3582141, 15.9245221 50.358664, 15.9244982 50.3587463, 15.9243797 50.3591547)",,,,
934186204,,Růžová,residential,False,False,56.144,"LINESTRING (15.924403 50.357041, 15.9247577 50.3570667, 15.9247899 50.3567903)",,,,
1168439915,33,,primary,True,False,17.641000000000002,"LINESTRING (15.9245789 50.3565838, 15.9246255 50.3566008, 15.9246609 50.3566266, 15.9246813 50.3566583, 15.9246808 50.3566873, 15.9246751 50.3567139)",,50,roundabout,
28609436,33,,primary,True,False,8.867,"LINESTRING (15.9246751 50.3567139, 15.9246484 50.3567457, 15.9245964 50.3567741)",,50,roundabout,
28609436,33,,primary,True,False,3.808,"LINESTRING (15.9243995 50.35675, 15.9243712 50.3567209)",,50,roundabout,
