osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,junction,tunnel,access
39150009,2,367,Kojetínská,secondary,50,False,True,158.214,"LINESTRING (17.3867696 49.2997645, 17.3868953 49.2995901, 17.3870227 49.2994087, 17.3871826 49.2991769, 17.3873052 49.2989943, 17.3874798 49.2987162, 17.3875568 49.2985822, 17.3876249 49.2984563)",6,,,
30394872,,,Stojanovo náměstí,residential,,False,False,104.027,"LINESTRING (17.3906442 49.2993056, 17.3904827 49.2991052, 17.3905236 49.2990748, 17.3915022 49.298875)",4,,,
27279685,,,Pilařova,residential,,True,False,130.90699999999998,"LINESTRING (17.3915022 49.298875, 17.3916957 49.2990858, 17.3918701 49.2992758, 17.3924546 49.299875)",3,,,
30394872,,,Stojanovo náměstí,residential,,False,True,104.027,"LINESTRING (17.3915022 49.298875, 17.3905236 49.2990748, 17.3904827 49.2991052, 17.3906442 49.2993056)",4,,,
30588451,,,Ulička,residential,,False,True,48.57,"LINESTRING (17.3882647 49.2985852, 17.3881824 49.2985675, 17.3878062 49.2984958, 17.387745 49.2984841, 17.3876249 49.2984563)",3,,,
30033542,,,Vejvanovského,residential,,False,False,45.341,"LINESTRING (17.3982631 49.3005045, 17.3986165 49.3008409)",4,,,
30033542,,,Vejvanovského,residential,,False,True,17.903,"LINESTRING (17.3982631 49.3005045, 17.398126 49.3003706)",4,,,
30675240,,,,residential,,False,False,24.366,"LINESTRING (17.3982631 49.3005045, 17.3985056 49.3003528)",3,,,
30675240,,,,residential,,False,True,24.366,"LINESTRING (17.3985056 49.3003528, 17.3982631 49.3005045)",3,,,
9626443,2,367,Husovo náměstí,secondary,50,False,True,33.865,"LINESTRING (17.3965985 49.2959561, 17.3964583 49.2960863, 17.3964061 49.2961392, 17.3963892 49.2961581, 17.3963462 49.2962119)",,,,
"[39150018, 874417524]","['2', '3']",367,Kotojedská,secondary,50,False,False,118.31899999999999,"LINESTRING (17.3965985 49.2959561, 17.3969431 49.2956959, 17.397638 49.2951361)",,,,
874417525,1,,Husovo náměstí,tertiary_link,,True,False,41.510999999999996,"LINESTRING (17.3965985 49.2959561, 17.3965643 49.2960754, 17.3965622 49.2961091, 17.3965672 49.296134, 17.3965764 49.2961592, 17.3965946 49.2961926, 17.3966211 49.2962206, 17.3966544 49.2962454, 17.3966936 49.2962662, 17.3967376 49.2962824)",,,,
31788041,,,Vrchlického,residential,,False,True,158.447,"LINESTRING (17.394188 49.2946569, 17.3933534 49.2959738)",4,,,
86702369,,,Svatopluka Čecha,residential,,False,False,94.164,"LINESTRING (17.394188 49.2946569, 17.3929936 49.2943247)",4,,,
145199533,,,Blahoslavova,residential,,False,False,17.363999999999997,"LINESTRING (17.3968844 49.2993988, 17.3968155 49.2994385, 17.3966933 49.2994924)",3,,,
30033404,,,Spáčilova,residential,40,False,True,7.043,"LINESTRING (17.3989213 49.3000569, 17.3988243 49.3000602)",,,,
30033404,,,Spáčilova,residential,40,False,False,36.041,"LINESTRING (17.3989213 49.3000569, 17.3990516 49.300042, 17.3991023 49.3000314, 17.3991479 49.3000219, 17.399229 49.2999952, 17.3993677 49.299928)",,,,
"[874417549, 874417542]","['1', '2']",36733,Tovačovského,tertiary,50,True,False,167.81199999999995,"LINESTRING (17.3989213 49.3000569, 17.3989244 49.3002358, 17.3989283 49.3004624, 17.398937 49.3007147, 17.3989471 49.3008568, 17.3989539 49.3009154, 17.3989675 49.3009734, 17.3989857 49.3010251, 17.3990094 49.3010759, 17.3990869 49.3012139, 17.3991405 49.3012961, 17.3992029 49.3013717, 17.3992546 49.3014375, 17.3993112 49.3015189)",,,,
874417535,,,Komenského náměstí,residential,,False,False,9.261,"LINESTRING (17.3987543 49.2989066, 17.3986343 49.2989351)",,,,
"[874417538, 874417543]",2,36733,Tovačovského,tertiary,50,True,False,128.58,"LINESTRING (17.3987543 49.2989066, 17.3988094 49.2991047, 17.3988804 49.2996638, 17.3989213 49.3000569)",,,,
39150018,2,367,Kotojedská,secondary,50,False,True,70.78,"LINESTRING (17.3989885 49.2939281, 17.398802 49.2941364, 17.3987212 49.2942186, 17.3984556 49.2944607)",,,,
30033404,,,Spáčilova,residential,40,False,True,36.041000000000004,"LINESTRING (17.3993677 49.299928, 17.399229 49.2999952, 17.3991479 49.3000219, 17.3991023 49.3000314, 17.3990516 49.300042, 17.3989213 49.3000569)",,,,
"[229651736, 229651730, 229651733]",,,,residential,,False,False,166.257,"LINESTRING (17.3993677 49.299928, 17.3994808 49.2999889, 17.4001468 49.3003476, 17.3996936 49.3006642, 17.3996909 49.3008164, 17.3998196 49.300881, 17.3998731 49.3010218)",,,,no
"[229651736, 229651730, 229651733]",,,,residential,,False,True,166.257,"LINESTRING (17.3998731 49.3010218, 17.3998196 49.300881, 17.3996909 49.3008164, 17.3996936 49.3006642, 17.4001468 49.3003476, 17.3994808 49.2999889, 17.3993677 49.299928)",,,,no
30033395,,,Riegrovo náměstí,residential,30,True,False,12.141,"LINESTRING (17.3939933 49.2972158, 17.3940929 49.2972382, 17.3941446 49.2972606)",4,,,
229652072,,,Riegrovo náměstí,residential,30,True,False,17.457,"LINESTRING (17.3939096 49.2970686, 17.3939933 49.2972158)",,,,
229652328,,,Riegrovo náměstí,residential,,False,False,12.491,"LINESTRING (17.3939096 49.2970686, 17.3940812 49.2970784)",,,,
229652328,,,Riegrovo náměstí,residential,,False,True,12.491,"LINESTRING (17.3940812 49.2970784, 17.3939096 49.2970686)",,,,
"[394954072, 30139799]",,,Lázeňská,residential,,False,True,106.40299999999999,"LINESTRING (17.3918244 49.3015643, 17.3921094 49.3012341, 17.3921728 49.3012123, 17.3922158 49.3009717, 17.392125 49.3006888)",2,,,
30033501,,,Kpt. Jaroše,residential,,False,True,192.34299999999996,"LINESTRING (17.3901856 49.2964869, 17.3901227 49.2963075, 17.3898424 49.2949241, 17.3898294 49.2948754, 17.3898114 49.2948408, 17.3897977 49.294823, 17.3897802 49.2948044, 17.3897544 49.2947893)",3,,,
30033542,,,Vejvanovského,residential,,False,False,115.012,"LINESTRING (17.3972352 49.2995148, 17.398126 49.3003706)",4,,,
30139811,,,,residential,,False,False,30.596999999999998,"LINESTRING (17.3972352 49.2995148, 17.3970941 49.299595, 17.3969215 49.2996988)",,,,
145199539,2,,Komenského náměstí,residential,30,False,False,67.205,"LINESTRING (17.3972352 49.2995148, 17.3973027 49.2994835, 17.3979909 49.2991649)",,,,
"[145199539, 38976004]",2,,Komenského náměstí,residential,30,False,True,36.074,"LINESTRING (17.3972352 49.2995148, 17.3969855 49.2992975, 17.3969381 49.2992546)",4,,,
30394900,,,Masarykovo náměstí,residential,,False,True,16.408,"LINESTRING (17.3908358 49.2974177, 17.3908809 49.2974358, 17.3909202 49.2974459, 17.3909548 49.2974512, 17.390996 49.297452, 17.3910502 49.2974496)",,,,
30033536,,,Šafaříkova,residential,,False,False,7.603,"LINESTRING (17.3944326 49.2960932, 17.394442 49.2960251)",4,,,
30033536,,,Šafaříkova,residential,,False,True,114.188,"LINESTRING (17.3944326 49.2960932, 17.3944217 49.2961753, 17.3944028 49.2963175, 17.3943674 49.2965833, 17.3943266 49.2968492, 17.3942765 49.2970709, 17.3942668 49.2971141)",4,,,
874417531,1,367,1. máje,secondary,50,True,False,192.697,"LINESTRING (17.3944326 49.2960932, 17.3941804 49.2960842, 17.3937831 49.296089, 17.3933488 49.2961056, 17.3917799 49.296173)",,,,
9626443,2,367,Husovo náměstí,secondary,50,False,False,7.089,"LINESTRING (17.3963107 49.2962713, 17.3963462 49.2962119)",,,,
874417531,1,367,1. máje,secondary,50,True,False,137.708,"LINESTRING (17.3963107 49.2962713, 17.3961995 49.2962567, 17.3954102 49.2961681, 17.3949891 49.2961288, 17.3945231 49.2960964, 17.3944326 49.2960932)",,,,
9626443,2,367,Husovo náměstí,secondary,50,False,True,7.089,"LINESTRING (17.3963462 49.2962119, 17.3963107 49.2962713)",,,,
9626443,2,367,Husovo náměstí,secondary,50,False,False,33.864999999999995,"LINESTRING (17.3963462 49.2962119, 17.3963892 49.2961581, 17.3964061 49.2961392, 17.3964583 49.2960863, 17.3965985 49.2959561)",,,,
874417526,1,36733,Husovo náměstí,tertiary,50,True,False,29.487000000000002,"LINESTRING (17.3963462 49.2962119, 17.3964348 49.296225, 17.3965368 49.2962397, 17.3966371 49.2962587, 17.3967376 49.2962824)",,,,
874417529,2,36733,Husovo náměstí,tertiary,50,True,False,62.795,"LINESTRING (17.3967376 49.2962824, 17.3968399 49.2963118, 17.3969411 49.2963466, 17.3970383 49.2963859, 17.3971684 49.2964559, 17.397214 49.2964847, 17.3972596 49.2965241, 17.3973675 49.2966473)",,,,
30033536,,,Šafaříkova,residential,,False,True,7.603,"LINESTRING (17.394442 49.2960251, 17.3944326 49.2960932)",4,,,
"[874417520, 874417530, 874417519]","['1', '2']",367,1. máje,secondary,50,True,False,139.71899999999997,"LINESTRING (17.394442 49.2960251, 17.3945319 49.2960299, 17.3947182 49.2960439, 17.3953209 49.2960966, 17.3954639 49.2961091, 17.3961036 49.296176, 17.3962166 49.2961927, 17.3963462 49.2962119)",,,,
"[430982466, 874417532]",2,36733,Tovačovského,tertiary,50,False,False,72.882,"LINESTRING (17.3982695 49.2977197, 17.3982551 49.297692, 17.3981897 49.2975661, 17.3981359 49.2974798, 17.3980764 49.2973952, 17.3979764 49.2972688, 17.3978433 49.2971287)",,,,
"[874417536, 430982460, 874417534]","['1', '2', '3']",36733,Tovačovského,tertiary,50,True,False,136.74099999999999,"LINESTRING (17.3982695 49.2977197, 17.3983902 49.29794, 17.3985299 49.2982542, 17.3986056 49.2984599, 17.3986332 49.2985349, 17.3987543 49.2989066)",,,,
30033497,,,Gen. Svobody,residential,,False,True,13.954,"LINESTRING (17.387884 49.2974075, 17.3879562 49.2974167, 17.3880729 49.2974314)",4,,,
"[86657368, 1186181732]",,,Moravcova,residential,"['20', '30']",True,False,179.567,"LINESTRING (17.3965176 49.297867, 17.3974883 49.2987143, 17.3976291 49.2988372, 17.3976846 49.2988856, 17.3977324 49.298927, 17.3979909 49.2991649)",4,,,
