osmid,ref,highway,maxspeed,oneway,reversed,length,name,geometry,junction,access,lanes
697322605,,residential,,False,False,94.56300000000002,U Nádraží,"LINESTRING (17.6416231 49.0228301, 17.6415414 49.0228661, 17.6412547 49.0229643, 17.6412261 49.0229834, 17.6412083 49.0230091, 17.6412037 49.0230394, 17.6412129 49.0230838, 17.6412654 49.0232116, 17.6412919 49.0233033, 17.6413036 49.0233755, 17.6413081 49.0235207)",,,2
"[697322608, 1266542571]",,residential,,True,False,182.27200000000002,U Nádraží,"LINESTRING (17.6416231 49.0228301, 17.6417334 49.0227922, 17.6418631 49.0227497, 17.6423354 49.0225948, 17.6432009 49.0223352, 17.643225 49.022328, 17.6433114 49.0223095, 17.6433695 49.0222977, 17.6434232 49.0223007, 17.6434828 49.0223319, 17.64359 49.0223955, 17.6436278 49.0224165, 17.6437093 49.0224619, 17.6438203 49.0225189)",,,
88703048,,residential,50,False,True,36.926,,"LINESTRING (17.6524383 49.0282883, 17.6521217 49.0280291)",,,
88703048,,residential,50,False,False,17.692999999999998,,"LINESTRING (17.6524383 49.0282883, 17.6525505 49.0283901, 17.6525818 49.0284166)",,,
220457069,,residential,50,False,True,33.801,,"LINESTRING (17.6532115 49.0288502, 17.6530882 49.0287445, 17.6529936 49.0286953, 17.65287 49.0286523)",,,
88703048,,residential,50,False,False,27.887,,"LINESTRING (17.6526263 49.028459, 17.65287 49.0286523)",,,
88703048,,residential,50,False,True,5.723,,"LINESTRING (17.6526263 49.028459, 17.6525818 49.0284166)",,,
48201795,,residential,50,True,False,78.066,Na Dlouhých,"LINESTRING (17.6411618 49.0293039, 17.6410329 49.0292898, 17.6401013 49.0292073)",,,
1213781660,,residential,,False,True,67.884,,"LINESTRING (17.6411618 49.0293039, 17.6411762 49.0292598, 17.6411995 49.0292403, 17.6412482 49.0292348, 17.6413266 49.0292348, 17.6420159 49.0293012)",,,
48201794,,residential,50,False,False,10.52,Na Výsluní,"LINESTRING (17.6420159 49.0293012, 17.6419856 49.0293937)",,,
48201794,,residential,50,False,True,117.97300000000001,Na Výsluní,"LINESTRING (17.6420159 49.0293012, 17.6422353 49.0286312, 17.6423161 49.028367, 17.6423194 49.0282608)",,,
1213781660,,residential,,False,False,67.884,,"LINESTRING (17.6420159 49.0293012, 17.6413266 49.0292348, 17.6412482 49.0292348, 17.6411995 49.0292403, 17.6411762 49.0292598, 17.6411618 49.0293039)",,,
