osmid,oneway,name,highway,reversed,length,ref,maxspeed,geometry,junction,bridge
"[30968864, 272373212]",False,Valdštejnská,residential,"[False, True]",126.21,,30,"LINESTRING (15.5060761 50.6132924, 15.5059178 50.6130924, 15.5058635 50.6128409, 15.5058792 50.6121836)",,
414717304,True,Valdštejnská,residential,False,13.847,,50,"LINESTRING (15.5060761 50.6132924, 15.5061153 50.6132919, 15.5061524 50.6133, 15.5061831 50.6133155, 15.5062036 50.6133368, 15.5062115 50.6133612)",roundabout,
272373209,True,Valdštejnská,residential,False,15.453,,50,"LINESTRING (15.5060007 50.6134012, 15.5059868 50.6133798, 15.5059843 50.6133567, 15.5059934 50.6133343, 15.5060133 50.6133148, 15.5060418 50.6133004, 15.5060761 50.6132924)",roundabout,
272373213,False,Valdštejnská,residential,False,96.884,,,"LINESTRING (15.5062115 50.6133612, 15.506375 50.61337, 15.507296 50.6133952, 15.5075419 50.6134893)",,
414717302,True,Valdštejnská,residential,False,12.376,,50,"LINESTRING (15.5062115 50.6133612, 15.5062043 50.6133886, 15.5061814 50.6134123, 15.506146 50.6134288, 15.5061034 50.6134355)",roundabout,
"[370293680, 45779055]",False,Kostelní,residential,False,29.455000000000002,,,"LINESTRING (15.5041249 50.609563, 15.5042963 50.6095559, 15.504442 50.6095387, 15.5045373 50.6095258)",,
502231013,False,Náměstí 3. Května,residential,True,65.892,,,"LINESTRING (15.5041249 50.609563, 15.5040894 50.6094007, 15.5044352 50.6093365, 15.5045373 50.6095258)",,
45779055,False,Kostelní,residential,True,83.845,,,"LINESTRING (15.5041249 50.609563, 15.5040544 50.6095674, 15.5036449 50.6096073, 15.502948 50.6095484)",,
"[282474552, 47297385]",False,Ke Trati,residential,True,128.905,,,"LINESTRING (15.5113889 50.6077319, 15.5113134 50.6077094, 15.5108215 50.6075848, 15.5101535 50.6074763, 15.510039 50.6075169, 15.5098864 50.6077467)",,
30968849,False,Zámecká,residential,True,152.524,,,"LINESTRING (15.5003968 50.6125307, 15.5014942 50.6120191, 15.5020954 50.6116843)",,
681691190,False,Zámecká,residential,True,212.615,,,"LINESTRING (15.5003968 50.6125307, 15.5006305 50.6125488, 15.5022737 50.6123819, 15.5020954 50.6116843)",,
370293682,False,Tyršovo náměstí,residential,False,45.892,,,"LINESTRING (15.503732 50.6084014, 15.5039998 50.6087775)",,
30968792,False,Tyršovo náměstí,residential,True,82.32000000000001,,,"LINESTRING (15.503732 50.6084014, 15.5033545 50.6084412, 15.5028409 50.6084951, 15.502579 50.6085124)",,
"[750240829, 370293678]",False,"['Jungmannova', 'Tyršovo náměstí']",residential,False,152.288,,,"LINESTRING (15.503732 50.6084014, 15.503979 50.6083651, 15.5041749 50.6083116, 15.5042286 50.6083024, 15.5049664 50.6081763, 15.5058108 50.6080393)",,
"[44618160, 44618159, 9520958, 821895174]",False,"['286-012A', 'Žižkova']",secondary,True,42.897000000000006,286,50,"LINESTRING (15.5090733 50.6065886, 15.509173 50.6065985, 15.5092731 50.6066095, 15.5093537 50.6066212, 15.5094621 50.6066411, 15.5095465 50.6066659, 15.5096474 50.6067033)",,yes
695034885,True,,secondary,False,10.562,,50,"LINESTRING (15.5090733 50.6065886, 15.5090655 50.606607, 15.5090488 50.6066227, 15.509025 50.6066342, 15.5089965 50.6066401, 15.5089666 50.6066399)",roundabout,
695034884,True,Geologa Pošepného,residential,False,111.187,,50,"LINESTRING (15.5089666 50.6066399, 15.50883 50.6069535, 15.5085575 50.6074646, 15.5085013 50.6075948)",,
1006278997,True,,secondary,False,10.575000000000001,,50,"LINESTRING (15.5089666 50.6066399, 15.5089384 50.6066335, 15.508915 50.6066216, 15.5088989 50.6066055, 15.508892 50.606587, 15.5088949 50.6065681)",roundabout,
695034882,False,Žižkova,secondary,True,43.128,286,50,"LINESTRING (15.5088949 50.6065681, 15.5087902 50.6065559, 15.5082904 50.6065114)",,
1006278998,True,,secondary,False,8.538999999999998,,50,"LINESTRING (15.5088949 50.6065681, 15.5089075 50.6065506, 15.5089284 50.6065368, 15.5089554 50.606528, 15.5089853 50.6065254)",roundabout,
695034883,False,Roztocká,tertiary,False,102.564,28411,,"LINESTRING (15.5089853 50.6065254, 15.5089864 50.6064415, 15.5089916 50.606027, 15.5091561 50.6056161)",,
821895175,True,,secondary,False,10.472000000000001,,50,"LINESTRING (15.5089853 50.6065254, 15.5090145 50.606529, 15.5090402 50.6065383, 15.5090599 50.6065524, 15.5090713 50.6065698, 15.5090733 50.6065886)",roundabout,
748786967,True,,secondary,False,22.33,,,"LINESTRING (15.5010555 50.6063314, 15.5010557 50.6063027, 15.501067 50.6062749, 15.5010886 50.6062497, 15.5011192 50.6062286, 15.5011571 50.6062129, 15.5011998 50.6062036, 15.5012448 50.6062011)",roundabout,
748786967,True,,secondary,False,15.427,,,"LINESTRING (15.5012448 50.6062011, 15.501288 50.6062055, 15.5013284 50.6062161, 15.5013636 50.6062326, 15.5013917 50.6062538, 15.501411 50.6062787)",roundabout,
370293679,False,K Břízkám,residential,True,278.496,,,"LINESTRING (15.501198 50.6064314, 15.5011551 50.6065341, 15.501029 50.6069669, 15.5010019 50.6074127, 15.5010731 50.6075657, 15.5011682 50.6076626, 15.5022069 50.6082336, 15.5022339 50.6082485, 15.5024198 50.6083747, 15.502579 50.6085124)",,
748786968,True,,secondary,False,15.940999999999999,,,"LINESTRING (15.501198 50.6064314, 15.5011554 50.6064217, 15.5011179 50.6064058, 15.5010876 50.6063846, 15.5010664 50.6063592, 15.5010555 50.6063314)",roundabout,
748786968,True,,secondary,False,27.528,,,"LINESTRING (15.501411 50.6062787, 15.5014211 50.606309, 15.5014182 50.6063399, 15.5014026 50.6063692, 15.5013754 50.6063949, 15.5013385 50.6064151, 15.5012945 50.6064285, 15.5012466 50.606434, 15.501198 50.6064314)",roundabout,
748786969,False,Žižkova,secondary,False,79.275,286,50,"LINESTRING (15.501411 50.6062787, 15.5015447 50.606259, 15.5016214 50.6062507, 15.5016742 50.6062508, 15.5017254 50.6062555, 15.5017952 50.6062626, 15.5020354 50.6062873, 15.5025195 50.6063343)",,
44618162,False,Dolení,residential,True,58.92,,50,"LINESTRING (15.5076687 50.6116203, 15.5079245 50.6118345, 15.5081987 50.6120292)",,
778181323,True,Dolení,residential,False,138.623,,50,"LINESTRING (15.5076687 50.6116203, 15.5075906 50.6115394, 15.507489 50.6114259, 15.5073955 50.6112603, 15.5073416 50.6107892, 15.5073455 50.6105817, 15.5074445 50.6104286)",,
30968811,True,Radniční,residential,False,76.443,,,"LINESTRING (15.5060234 50.6087131, 15.5058964 50.6082621, 15.5058108 50.6080393)",,
