osmid,oneway,highway,junction,reversed,length,geometry,name,bridge,lanes,maxspeed,width
28718397,True,residential,,False,47.938,"LINESTRING (31.2382433 30.0434274, 31.2383652 30.0438454)",شارع يوسف الجندي,,,,
28718647,True,tertiary,,False,119.16199999999999,"LINESTRING (31.2382433 30.0434274, 31.237937 30.0434734, 31.2378512 30.0434798, 31.2376862 30.043492, 31.2374152 30.0435024, 31.2372345 30.0435052, 31.2370391 30.0435141, 31.2370116 30.0435172)",شارع محمد محمود,,,,
28718647,True,tertiary,,False,72.508,"LINESTRING (31.239909 30.043059, 31.2391788 30.0432192)",شارع محمد محمود,,,,
712040660,False,tertiary,,False,171.68900000000002,"LINESTRING (31.239909 30.043059, 31.2395937 30.0419258, 31.2394913 30.0415579)",شارع منصور,,,,
24908307,True,secondary,,False,96.127,"LINESTRING (31.2378041 30.0419213, 31.2381486 30.0418496, 31.2385217 30.041772, 31.2386913 30.0417367, 31.2387751 30.0417193)",شارع الشيخ ريحان,,,,
28718397,True,residential,,False,172.72400000000002,"LINESTRING (31.2378041 30.0419213, 31.2379087 30.0422798, 31.2382433 30.0434274)",شارع يوسف الجندي,,,,
28718397,True,residential,,False,62.371,"LINESTRING (31.2386482 30.0447881, 31.2389326 30.0452921)",شارع يوسف الجندي,,,,
28718874,True,tertiary,,False,78.24000000000001,"LINESTRING (31.2386482 30.0447881, 31.2390353 30.0448074, 31.2394597 30.0448285)",شارع التحرير,,,,
28718874,True,tertiary,,False,68.353,"LINESTRING (31.2396723 30.0448398, 31.2403805 30.0447945)",شارع التحرير,,,,
55054781,True,residential,,False,186.358,"LINESTRING (31.2396723 30.0448398, 31.2391788 30.0432192)",شارع الفلكي,,,,
55054781,True,residential,,False,171.249,"LINESTRING (31.2391788 30.0432192, 31.2387751 30.0417193)",شارع الفلكي,,,,
28718647,True,tertiary,,False,92.977,"LINESTRING (31.2391788 30.0432192, 31.238757 30.0433154, 31.2382433 30.0434274)",شارع محمد محمود,,,,
24908307,True,secondary,,False,71.237,"LINESTRING (31.2387751 30.0417193, 31.2394913 30.0415579)",شارع الشيخ ريحان,,,,
28718647,True,tertiary,,False,72.814,"LINESTRING (31.2406484 30.0429207, 31.239909 30.043059)",شارع محمد محمود,,,,
28718734,False,residential,,False,48.8,"LINESTRING (31.2406484 30.0429207, 31.24076 30.0433488)",شارع فهمي,,,,
28718734,False,residential,,True,173.385,"LINESTRING (31.2406484 30.0429207, 31.2404927 30.0423231, 31.2402522 30.0413996)",شارع فهمي,,,,
28718734,False,residential,,False,173.385,"LINESTRING (31.2402522 30.0413996, 31.2404927 30.0423231, 31.2406484 30.0429207)",شارع فهمي,,,,
54358701,True,trunk,,False,50.531,"LINESTRING (31.231505 30.0422637, 31.2314795 30.0418098)",شارع كورنيش النيل,,4,80,
28848923,False,residential,,False,59.479,"LINESTRING (31.2353486 30.0404491, 31.2352378 30.0404688, 31.2347437 30.0405583)",شارع كمال الدين حسين,,,,
690516091,True,trunk,,False,126.469,"LINESTRING (31.2353486 30.0404491, 31.2355899 30.041311, 31.2356584 30.0415544)",شارع القصر العيني,,,,
776514305,False,residential,,False,37.768,"LINESTRING (31.2346297 30.0402333, 31.2347437 30.0405583)",شارع الابراهيمي,,,,
776514305,False,residential,,True,33.123,"LINESTRING (31.2346297 30.0402333, 31.234567 30.0400893, 31.2344557 30.0399823)",شارع الابراهيمي,,,,
688188395,False,residential,,False,53.975,"LINESTRING (31.232487 30.0407063, 31.2326307 30.0411755)",شارع امريكا اللاتينيه,,,,
28848922,True,residential,,False,212.85399999999998,"LINESTRING (31.232487 30.0407063, 31.2331985 30.0405492, 31.2346297 30.0402333)",شارع لاظوغلي,,,,
28848922,True,residential,,False,60.651,"LINESTRING (31.2312743 30.0409913, 31.2313937 30.0409554, 31.2318792 30.0408393)",شارع لاظوغلي,,,,
776514305,False,residential,,True,37.768,"LINESTRING (31.2347437 30.0405583, 31.2346297 30.0402333)",شارع الابراهيمي,,,,
28848923,False,residential,,False,52.421,"LINESTRING (31.2347437 30.0405583, 31.2346566 30.040592, 31.2345734 30.0406605, 31.2343875 30.0409011)",شارع كمال الدين حسين,,,,
28848923,False,residential,,True,59.479,"LINESTRING (31.2347437 30.0405583, 31.2352378 30.0404688, 31.2353486 30.0404491)",شارع كمال الدين حسين,,,,
776514305,False,residential,,False,33.123,"LINESTRING (31.2344557 30.0399823, 31.234567 30.0400893, 31.2346297 30.0402333)",شارع الابراهيمي,,,,
305873958,True,tertiary,,False,56.168,"LINESTRING (31.2336899 30.0426532, 31.2332404 30.0423311)",شارع مجمع التحرير,,,,
28850022,True,residential,,False,178.19,"LINESTRING (31.2336899 30.0426532, 31.2336977 30.042857, 31.2337232 30.0430369, 31.2339644 30.0439133, 31.2340491 30.0442211)",شارع عمر مكرم,,,,
28850078,False,residential,,True,59.31,"LINESTRING (31.2327366 30.04153, 31.2321422 30.0416705)",شارع الشمس,,,,
688188395,False,residential,,False,50.543,"LINESTRING (31.2327366 30.04153, 31.2328001 30.0417432, 31.2328688 30.0419699)",شارع امريكا اللاتينيه,,,,
688188395,False,residential,,True,40.723,"LINESTRING (31.2327366 30.04153, 31.232635 30.0411963, 31.2326307 30.0411755)",شارع امريكا اللاتينيه,,,,
28850095,False,residential,,True,60.026,"LINESTRING (31.2326307 30.0411755, 31.2320265 30.0413091)",شارع اوزوريس,,,,
688188395,False,residential,,True,53.975,"LINESTRING (31.2326307 30.0411755, 31.232487 30.0407063)",شارع امريكا اللاتينيه,,,,
688188395,False,residential,,False,40.723,"LINESTRING (31.2326307 30.0411755, 31.232635 30.0411963, 31.2327366 30.04153)",شارع امريكا اللاتينيه,,,,
28850078,False,residential,,False,59.31,"LINESTRING (31.2321422 30.0416705, 31.2327366 30.04153)",شارع الشمس,,,,
28850078,False,residential,,True,65.643,"LINESTRING (31.2321422 30.0416705, 31.2314795 30.0418098)",شارع الشمس,,,,
28850097,False,residential,,False,41.701,"LINESTRING (31.2321422 30.0416705, 31.2320265 30.0413091)",شارع ايزيس,,,,
28848922,True,residential,,False,60.346,"LINESTRING (31.2318792 30.0408393, 31.232487 30.0407063)",شارع لاظوغلي,,,,
28850097,False,residential,,True,54.129,"LINESTRING (31.2318792 30.0408393, 31.2320265 30.0413091)",شارع ايزيس,,,,
305878361,True,trunk_link,,False,14.709,"LINESTRING (31.2316097 30.0488076, 31.2317018 30.0488078, 31.2317625 30.0488066)",,,,,
10945548,True,trunk,,False,44.756,"LINESTRING (31.2316689 30.0478875, 31.2316686 30.04829)",شارع كورنيش النيل,,3,,
899492490,True,trunk_link,,False,29.544999999999998,"LINESTRING (31.2316689 30.0478875, 31.2317323 30.0479986, 31.2317752 30.0480671, 31.2318155 30.0481206)",,,,,
10945585,True,trunk_link,,False,218.76200000000003,"LINESTRING (31.2318155 30.0481206, 31.2318812 30.0481983, 31.2319408 30.0482609, 31.2320126 30.0483213, 31.232079 30.0483654, 31.2321621 30.048402, 31.2322412 30.0484333, 31.2323391 30.0484618, 31.2324404 30.0484844, 31.2325672 30.0485106, 31.2326677 30.0485256, 31.2327898 30.0485378, 31.2329426 30.0485442, 31.2330707 30.0485529, 31.2332859 30.0485837, 31.2334564 30.0486046, 31.233581 30.0486144, 31.2337024 30.0486156, 31.2339243 30.0486029)",,,,,
305873965,True,trunk_link,,False,106.841,"LINESTRING (31.2318155 30.0481206, 31.2318604 30.0483085, 31.2318908 30.0484419, 31.231918 30.0485372, 31.2319475 30.0485889, 31.2320052 30.0486208, 31.232087 30.0486347, 31.2322131 30.04864, 31.2323754 30.048644, 31.232484 30.0486631)",,,,,
28850095,False,residential,,False,60.026,"LINESTRING (31.2320265 30.0413091, 31.2326307 30.0411755)",شارع اوزوريس,,,,
28850095,False,residential,,True,52.073,"LINESTRING (31.2320265 30.0413091, 31.2315014 30.0414217)",شارع اوزوريس,,,,
28850097,False,residential,,False,54.129,"LINESTRING (31.2320265 30.0413091, 31.2318792 30.0408393)",شارع ايزيس,,,,
28850097,False,residential,,True,41.701,"LINESTRING (31.2320265 30.0413091, 31.2321422 30.0416705)",شارع ايزيس,,,,
28850078,False,residential,,False,65.643,"LINESTRING (31.2314795 30.0418098, 31.2321422 30.0416705)",شارع الشمس,,,,
54358701,True,trunk,,False,93.228,"LINESTRING (31.2314795 30.0418098, 31.2314547 30.0416545, 31.2314084 30.0414429, 31.2312743 30.0409913)",شارع كورنيش النيل,,4,80,
229710225,True,trunk,,False,167.96400000000003,"LINESTRING (31.231847 30.0442756, 31.2318094 30.0444474, 31.2317866 30.0446111, 31.2317799 30.0448654, 31.2317236 30.0454597, 31.2317041 30.0456926, 31.2316968 30.045779)",شارع كورنيش النيل,,,,10
671537473,True,trunk_link,,False,127.20500000000003,"LINESTRING (31.231847 30.0442756, 31.2318865 30.0443958, 31.2319221 30.0444817, 31.2319636 30.0445229, 31.2320196 30.0445552, 31.2321021 30.0445641, 31.2321836 30.0445499, 31.2322558 30.0445143, 31.2323112 30.0444607, 31.2323443 30.0443947, 31.2323517 30.044323, 31.2323319 30.0442533, 31.232278 30.044191, 31.2322164 30.0441343, 31.2321479 30.0440839, 31.2320733 30.0440404)",,,,,
50211834,True,primary,,False,122.85199999999998,"LINESTRING (31.2340491 30.0442211, 31.2341138 30.044228, 31.234493 30.0442686, 31.2346995 30.0442858, 31.2348284 30.0442905, 31.2349069 30.0442933, 31.2350339 30.0442918, 31.2351143 30.0442909, 31.2353204 30.0442785)",شارع التحرير,,2,,
28849493,True,trunk,,False,34.728,"LINESTRING (31.2332404 30.0423311, 31.2330268 30.0425828)",شارع كمال الدين حسين,,,,
305873958,True,tertiary,,False,35.878,"LINESTRING (31.2332404 30.0423311, 31.2330003 30.0421929, 31.2329185 30.0421749)",شارع مجمع التحرير,,,,
305878361,True,trunk_link,,False,27.989,"LINESTRING (31.231344 30.0488808, 31.2314044 30.0488339, 31.2314661 30.048815, 31.2315266 30.0488076, 31.2316097 30.0488076)",,,,,
410375762,True,trunk,,False,51.291,"LINESTRING (31.231344 30.0488808, 31.2313611 30.0486311, 31.2313647 30.0484582, 31.2313655 30.04842)",شارع كورنيش النيل,,,,
28849493,True,trunk,,False,5.526,"LINESTRING (31.2332774 30.0422931, 31.2332404 30.0423311)",شارع كمال الدين حسين,,,,
688188395,False,residential,,True,53.790000000000006,"LINESTRING (31.2332774 30.0422931, 31.2331882 30.042235, 31.2330739 30.0421626, 31.2329976 30.0421111, 31.2329264 30.0420471, 31.2328688 30.0419699)",شارع امريكا اللاتينيه,,,,
24908307,True,secondary,,False,75.328,"LINESTRING (31.2394913 30.0415579, 31.2396156 30.041532, 31.2400248 30.0414469, 31.2400684 30.0414378, 31.2402522 30.0413996)",شارع الشيخ ريحان,,,,
712040660,False,tertiary,,True,171.68900000000002,"LINESTRING (31.2394913 30.0415579, 31.2395937 30.0419258, 31.239909 30.043059)",شارع منصور,,,,
28675959,True,residential,,False,18.174,"LINESTRING (31.2386205 30.0465212, 31.2387909 30.0464508)",شارع هدي شعراوي,,,,
28718536,False,residential,,True,56.678,"LINESTRING (31.2386205 30.0465212, 31.238376 30.0460575)",شارع مصطفي ابو هيف,,,,
229710225,True,trunk,,False,64.207,"LINESTRING (31.2321561 30.0437648, 31.2321344 30.0437935, 31.2321167 30.0438234, 31.2320339 30.0439501, 31.2319104 30.0441452, 31.231847 30.0442756)",شارع كورنيش النيل,,,,10
50211834,True,primary,,False,171.451,"LINESTRING (31.2322916 30.0439703, 31.2332603 30.0441085, 31.2340491 30.0442211)",شارع التحرير,,2,,
97391896,True,trunk_link,,False,161.93300000000005,"LINESTRING (31.2322916 30.0439703, 31.2325423 30.0439715, 31.2326456 30.0439622, 31.2327254 30.0439436, 31.2327951 30.0439047, 31.2328508 30.0438414, 31.2328796 30.0437648, 31.2328769 30.0436853, 31.2328307 30.0436058, 31.2327824 30.0435593, 31.2327033 30.0435303, 31.2326127 30.0435286, 31.2325329 30.0435541, 31.2324129 30.0436162, 31.2323184 30.0436714, 31.2321561 30.0437648)",,,,,
10873186,True,primary,roundabout,False,7.171,"LINESTRING (31.2353204 30.0442785, 31.235352 30.0442201)",,,,,
