osmid,highway,oneway,reversed,length,ref,name,geometry,width,junction
168402079,living_street,False,False,39.097,,Rruga Miqësia,"LINESTRING (20.0979214 40.6130644, 20.0977016 40.6133739)",6,
168402079,living_street,False,True,22.466,,Rruga Miqësia,"LINESTRING (20.0979214 40.6130644, 20.0980478 40.6128866)",6,
168402074,residential,False,False,87.3,,Gjimnazi,"LINESTRING (20.0979214 40.6130644, 20.0976206 40.6129482, 20.0970089 40.612695)",,
168402071,residential,False,False,62.525,,,"LINESTRING (20.098164 40.612723, 20.0975114 40.612457)",,
168402079,living_street,False,False,20.667,,Rruga Miqësia,"LINESTRING (20.098164 40.612723, 20.0980478 40.6128866)",6,
168402079,living_street,False,True,50.474,,Rruga Miqësia,"LINESTRING (20.098164 40.612723, 20.0984479 40.6123235)",6,
168402079,living_street,False,False,50.474,,Rruga Miqësia,"LINESTRING (20.0984479 40.6123235, 20.098164 40.612723)",6,
168402079,living_street,False,True,55.043,,Rruga Miqësia,"LINESTRING (20.0984479 40.6123235, 20.0987574 40.6118878)",6,
168402077,residential,False,True,74.733,,,"LINESTRING (20.0984479 40.6123235, 20.0990814 40.6125689, 20.0992365 40.612629)",,
168402075,residential,False,True,37.101,,Rruga Rilindja,"LINESTRING (20.0988811 40.6128438, 20.0986694 40.6131362)",,
168402077,residential,False,False,74.733,,,"LINESTRING (20.0992365 40.612629, 20.0990814 40.6125689, 20.0984479 40.6123235)",,
168402069,residential,False,True,38.824,,Rruga Kullusem,"LINESTRING (20.0989574 40.6144752, 20.0987591 40.6144126, 20.0987127 40.6143984, 20.098633 40.6143739, 20.0985316 40.6143432)",,
732659040,primary,True,False,25.793000000000003,SH72,,"LINESTRING (20.0989574 40.6144752, 20.0989721 40.6144594, 20.0989908 40.6144463, 20.0990127 40.6144364, 20.0990368 40.6144302, 20.0990621 40.6144279, 20.0990874 40.6144297, 20.0991118 40.6144354, 20.099134 40.6144449, 20.0991531 40.6144576, 20.0991684 40.6144731, 20.099179 40.6144907, 20.0991846 40.6145095)",,roundabout
732659040,primary,True,False,17.189,SH72,,"LINESTRING (20.0990155 40.6146053, 20.0989933 40.6145959, 20.0989742 40.6145831, 20.098959 40.6145676, 20.0989483 40.6145501, 20.0989427 40.6145312, 20.0989424 40.6145119, 20.0989473 40.6144929, 20.0989574 40.6144752)",,roundabout
