osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,access,geometry,bridge
224017974,False,,,,living_street,,True,58.571,,"LINESTRING (21.8847068 45.2877818, 21.8847417 45.2877818, 21.8848087 45.2878025, 21.8848865 45.2878063, 21.8849643 45.287795, 21.8850233 45.2877421, 21.8852084 45.2875025)",
224018789,False,,,,living_street,,True,62.438,,"LINESTRING (21.8847068 45.2877818, 21.88468 45.287727, 21.8845968 45.2876685, 21.8845646 45.287627, 21.8845512 45.287578, 21.88457 45.2875308, 21.8846451 45.2874326, 21.8847604 45.2872911)",
224018786,False,2,,Strada Petőfi Sándor,living_street,50,False,64.068,,"LINESTRING (21.8820004 45.2899311, 21.8815135 45.2903944)",
224018786,False,2,,Strada Petőfi Sándor,living_street,50,True,64.068,,"LINESTRING (21.8815135 45.2903944, 21.8820004 45.2899311)",
210214266,False,,,Strada Lucian Blaga,residential,50,False,64.404,,"LINESTRING (21.8815135 45.2903944, 21.8816307 45.2904721, 21.8819009 45.2906182, 21.8819661 45.2906599, 21.8820097 45.2907142, 21.8820266 45.2908153)",
224018793,False,,,Strada Fragilor,residential,50,False,128.60000000000002,,"LINESTRING (21.8818741 45.2861839, 21.8823196 45.2863551, 21.8827836 45.2865325, 21.8830921 45.2866495, 21.8831457 45.2866854, 21.883267 45.2867824)",
224018789,False,,,,living_street,,False,62.438,,"LINESTRING (21.8847604 45.2872911, 21.8846451 45.2874326, 21.88457 45.2875308, 21.8845512 45.287578, 21.8845646 45.287627, 21.8845968 45.2876685, 21.88468 45.287727, 21.8847068 45.2877818)",
471133368,False,,DJ582,Strada Oțelului,tertiary,RO:urban,False,37.477999999999994,,"LINESTRING (21.8939255 45.2894442, 21.8939497 45.2895348, 21.8939416 45.2896008, 21.8939213 45.2896558, 21.8938899 45.2897086, 21.8938508 45.289767)",
471133368,False,,DJ582,Strada Oțelului,tertiary,RO:urban,True,215.614,,"LINESTRING (21.8939255 45.2894442, 21.8938692 45.2893687, 21.8937582 45.2892818, 21.8933203 45.2891072, 21.8931964 45.289084, 21.8930586 45.2890808, 21.8926368 45.2891211, 21.8921058 45.2892192, 21.8917946 45.2893136, 21.8916535 45.2893861, 21.8915301 45.2895067)",
224020376,True,,,Strada Oțelului,tertiary,50,False,34.414,,"LINESTRING (21.8938508 45.289767, 21.8938185 45.2898472, 21.8938105 45.2899365, 21.8938229 45.2900138, 21.8938478 45.29007)",
471133368,False,,DJ582,Strada Oțelului,tertiary,RO:urban,True,37.478,,"LINESTRING (21.8938508 45.289767, 21.8938899 45.2897086, 21.8939213 45.2896558, 21.8939416 45.2896008, 21.8939497 45.2895348, 21.8939255 45.2894442)",
224020379,False,2,,,residential,50,False,30.768,,"LINESTRING (21.8901865 45.2873666, 21.8900685 45.2875383, 21.8900283 45.2876195)",
224020371,False,2,,,residential,50,False,53.729,,"LINESTRING (21.8901075 45.2882714, 21.8894945 45.2880535)",
670083549,False,,,,residential,,True,139.28699999999998,,"LINESTRING (21.8901075 45.2882714, 21.8899019 45.2886043, 21.8898619 45.2886183, 21.8898093 45.2886179, 21.8893029 45.2884511, 21.8892887 45.2884202, 21.8892904 45.2883991, 21.8894945 45.2880535)",
224020371,False,2,,,residential,50,True,57.547,,"LINESTRING (21.8901075 45.2882714, 21.8904056 45.2884095, 21.8907583 45.2885065)",
224020379,False,2,,,residential,50,True,74.089,,"LINESTRING (21.8901075 45.2882714, 21.8901356 45.2882176, 21.8901489 45.2881667, 21.8901463 45.2881026, 21.8900927 45.2879497, 21.8900229 45.287727, 21.8900283 45.2876195)",
224020371,False,2,,,residential,50,True,53.729,,"LINESTRING (21.8894945 45.2880535, 21.8901075 45.2882714)",
670083549,False,,,,residential,,False,139.28699999999998,,"LINESTRING (21.8894945 45.2880535, 21.8892904 45.2883991, 21.8892887 45.2884202, 21.8893029 45.2884511, 21.8898093 45.2886179, 21.8898619 45.2886183, 21.8899019 45.2886043, 21.8901075 45.2882714)",
290537970,False,,,,residential,RO:urban,True,72.316,,"LINESTRING (21.8894945 45.2880535, 21.8890829 45.287896, 21.8892234 45.2875909)",
"[1233040064, 1233040065, 1233040066]",True,,DJ582,Strada Libertății,secondary,,False,283.9,,"LINESTRING (21.8916096 45.2876594, 21.8916901 45.2877378, 21.8918094 45.2878821, 21.8918979 45.2880218, 21.8923901 45.2887992, 21.8927616 45.2893955, 21.8928233 45.2894766, 21.8928729 45.2895248, 21.8929976 45.289621, 21.8933966 45.2898347)",yes
224020379,False,2,,,residential,50,False,74.089,,"LINESTRING (21.8900283 45.2876195, 21.8900229 45.287727, 21.8900927 45.2879497, 21.8901463 45.2881026, 21.8901489 45.2881667, 21.8901356 45.2882176, 21.8901075 45.2882714)",
224020379,False,2,,,residential,50,True,30.768,,"LINESTRING (21.8900283 45.2876195, 21.8900685 45.2875383, 21.8901865 45.2873666)",
290537968,False,,,,residential,RO:urban,True,77.09100000000001,,"LINESTRING (21.8900283 45.2876195, 21.8893441 45.2874348, 21.8892234 45.2875909)",
"[290537883, 24564502]",False,,,,"['residential', 'unclassified']",RO:urban,"[False, True]",170.127,,"LINESTRING (21.8892234 45.2875909, 21.8885086 45.2873151, 21.8883856 45.2872957, 21.888336 45.287324, 21.8880463 45.2877033, 21.8879982 45.2877756, 21.8877419 45.2877717, 21.8875547 45.2877623)",
290537968,False,,,,residential,RO:urban,False,77.09100000000001,,"LINESTRING (21.8892234 45.2875909, 21.8893441 45.2874348, 21.8900283 45.2876195)",
290537970,False,,,,residential,RO:urban,False,72.316,,"LINESTRING (21.8892234 45.2875909, 21.8890829 45.287896, 21.8894945 45.2880535)",
32975644,False,,,Strada Petru Rareș,residential,RO:urban,False,16.679,,"LINESTRING (21.8881204 45.2857799, 21.8883115 45.2858464)",
32975644,False,,,Strada Petru Rareș,residential,RO:urban,True,102.101,,"LINESTRING (21.8881204 45.2857799, 21.887841 45.2856834, 21.8869652 45.2853529)",
467578099,False,,,Strada Murelor,residential,,True,20.152,,"LINESTRING (21.8829829 45.2868177, 21.8831994 45.2869159)",
467578101,False,,,Strada Afinelor,residential,,False,95.311,,"LINESTRING (21.8829829 45.2868177, 21.8826793 45.2872678, 21.882656 45.2873762, 21.8826513 45.287465, 21.8825626 45.2876128)",
467578101,False,,,Strada Afinelor,residential,,True,95.311,,"LINESTRING (21.8825626 45.2876128, 21.8826513 45.287465, 21.882656 45.2873762, 21.8826793 45.2872678, 21.8829829 45.2868177)",
966096438,True,1,DJ581,Bulevardul Revoluția din Decembrie,primary_link,RO:urban,False,24.791,,"LINESTRING (21.8850479 45.2897176, 21.8853613 45.2897507)",
471160206,True,2,DN58,Strada Ion Luca Caragiale,primary,,False,12.614,,"LINESTRING (21.8850479 45.2897176, 21.8850044 45.2896677, 21.8849629 45.2896212)",
471160207,True,1,,Strada Ion Luca Caragiale,secondary_link,,False,84.063,,"LINESTRING (21.8853704 45.2889307, 21.8852905 45.2889821, 21.8852442 45.289071, 21.8850378 45.2895023, 21.8849629 45.2896212)",
1233040054,True,2,,Strada Ion Luca Caragiale,primary,50,False,80.17,,"LINESTRING (21.8853704 45.2889307, 21.8853178 45.2891073, 21.8852736 45.2892804, 21.8852587 45.2893804, 21.8852644 45.2894815, 21.8852727 45.2895707, 21.8853 45.2896417)",
649517991,True,1,,Strada Ion Luca Caragiale,secondary,,False,35.418,,"LINESTRING (21.8849366 45.2896995, 21.8847141 45.2899769)",
669859952,False,2,DN58,Strada Mihai Eminescu,residential,60,False,13.408,yes,"LINESTRING (21.8849366 45.2896995, 21.884809 45.289619)",
966096438,True,1,DJ581,Bulevardul Revoluția din Decembrie,primary_link,RO:urban,False,8.936,,"LINESTRING (21.8849366 45.2896995, 21.8850479 45.2897176)",
713183254,True,1,DN58,Bulevardul Revoluția din Decembrie,residential,60,False,26.469,yes,"LINESTRING (21.8849629 45.2896212, 21.8853 45.2896417)",
471160206,True,2,DN58,Strada Ion Luca Caragiale,primary,,False,31.677,,"LINESTRING (21.8849629 45.2896212, 21.8849464 45.2895526, 21.8849372 45.2895051, 21.8849463 45.2894464, 21.8849673 45.2893391)",
713183255,True,1,,Strada Ion Luca Caragiale,secondary,,False,9.077,,"LINESTRING (21.8849629 45.2896212, 21.8849541 45.2896756, 21.8849366 45.2896995)",
"[471160208, 220384537]",True,"['2', '4']",DN58,Bulevardul Revoluția din Decembrie,primary,"['60', '50']",False,99.37500000000001,yes,"LINESTRING (21.8853613 45.2897507, 21.8854137 45.2898044, 21.8854639 45.2898496, 21.885728 45.2900151, 21.8863009 45.2903394, 21.8863061 45.2903429)",
669859954,True,2,DJ581,Strada Spitalului,secondary,RO:urban,False,12.495,,"LINESTRING (21.884616 45.2900062, 21.884645 45.2898957)",
669859953,True,1,DJ581,Bulevardul Revoluția din Decembrie,primary_link,RO:urban,False,42.723,,"LINESTRING (21.884616 45.2900062, 21.8847536 45.2898496, 21.8848342 45.2897618, 21.8848853 45.2897254, 21.8849366 45.2896995)",
467578083,False,2,,,residential,50,False,35.251,,"LINESTRING (21.8867986 45.290339, 21.8865889 45.2906196)",
1233040056,False,2,,,residential,50,True,27.593,,"LINESTRING (21.8867986 45.290339, 21.8869385 45.2901112)",
1233040055,False,,,,residential,,True,42.91,,"LINESTRING (21.8867986 45.290339, 21.886733 45.2903814, 21.886682 45.2904022, 21.886615 45.2904107, 21.8865372 45.2904135, 21.8864594 45.2904012, 21.8863763 45.2903748, 21.8863061 45.2903429)",
670062360,True,,,Strada Mihail Sadoveanu,residential,RO:urban,False,45.957,,"LINESTRING (21.8876866 45.2869787, 21.887655 45.2871552, 21.8876168 45.287267, 21.8875532 45.2873788)",
853527273,True,1,DN58,Strada Valea Domanului,primary,60,False,17.829,,"LINESTRING (21.8876866 45.2869787, 21.8876307 45.2870539, 21.8875607 45.2871111)",
649517991,True,1,,Strada Ion Luca Caragiale,secondary,,False,17.573,,"LINESTRING (21.8847141 45.2899769, 21.8845908 45.290109)",
214574418,False,,,,living_street,,True,42.5,,"LINESTRING (21.8891537 45.2905954, 21.8886889 45.2903975)",
214574418,False,,,,living_street,,False,119.49700000000001,,"LINESTRING (21.8891537 45.2905954, 21.8893322 45.2906714, 21.8893979 45.2906667, 21.8894518 45.2906432, 21.889783 45.290242, 21.890019 45.2899778, 21.8900562 45.2899229)",
670037628,False,,,,residential,,True,131.093,,"LINESTRING (21.8891537 45.2905954, 21.8889311 45.2908514, 21.8888614 45.2909004, 21.8887769 45.2909288, 21.8885784 45.290975, 21.8885167 45.2909939, 21.8884603 45.2910325, 21.8880867 45.2914506)",
214574418,False,,,,living_street,,False,42.5,,"LINESTRING (21.8886889 45.2903975, 21.8891537 45.2905954)",
"[25380231, 32975583]",False,,,"['Strada Horia', 'Strada Bega']",residential,50,False,137.38600000000002,,"LINESTRING (21.8886889 45.2903975, 21.8891636 45.2899882, 21.8894624 45.289818, 21.8895867 45.2898114, 21.8897358 45.2898378, 21.8900562 45.2899229)",
32975583,False,,,Strada Horia,residential,50,True,124.51,,"LINESTRING (21.8886889 45.2903975, 21.8883791 45.2906283, 21.8876337 45.2912355)",
994036601,False,,,,residential,,True,95.471,,"LINESTRING (21.8856499 45.2904582, 21.8851886 45.2902072, 21.8851376 45.2901996, 21.8850893 45.2902147, 21.8847746 45.2905167)",
994036601,False,,,,residential,,False,13.005,,"LINESTRING (21.8846753 45.2906105, 21.8847746 45.2905167)",
994036601,False,,,,residential,,True,13.005,,"LINESTRING (21.8847746 45.2905167, 21.8846753 45.2906105)",
994036602,False,,,,residential,,True,36.149,,"LINESTRING (21.8847746 45.2905167, 21.8844093 45.2903176)",
994036601,False,,,,residential,,False,95.471,,"LINESTRING (21.8847746 45.2905167, 21.8850893 45.2902147, 21.8851376 45.2901996, 21.8851886 45.2902072, 21.8856499 45.2904582)",
994036602,False,,,,residential,,False,36.149,,"LINESTRING (21.8844093 45.2903176, 21.8847746 45.2905167)",
24033194,False,2,DJ581,Strada Spitalului,secondary,RO:urban,False,27.195999999999998,,"LINESTRING (21.8844093 45.2903176, 21.8844634 45.2902562, 21.8845908 45.290109)",
24033194,False,2,DJ581,Strada Spitalului,secondary,RO:urban,True,65.956,,"LINESTRING (21.8844093 45.2903176, 21.8843551 45.2903792, 21.884204 45.2905301, 21.8840736 45.2906543, 21.8839119 45.290796)",
210212086,False,2,,Piața Traian Vuia,primary,50,True,44.677,,"LINESTRING (21.8852111 45.2923837, 21.8846401 45.292375)",
853539533,True,2,DN58,Bulevardul Revoluția din Decembrie,primary,60,False,202.931,,"LINESTRING (21.8852111 45.2923837, 21.8852712 45.2923011, 21.8853354 45.2922165, 21.8855134 45.2919787, 21.8863581 45.2908498, 21.8864165 45.2907677)",
1233040052,True,2,,Piața Traian Vuia,primary,50,False,9.807,,"LINESTRING (21.8853243 45.2924216, 21.8852111 45.2923837)",
"[471160208, 210212092]",True,4,DN58,"['Bulevardul Revoluția din Decembrie', 'Piața Traian Vuia']","['primary', 'primary_link']","['60', '50']",False,71.456,yes,"LINESTRING (21.8853243 45.2924216, 21.8851874 45.2925956, 21.8846401 45.292375)",
220384529,False,,,Strada Roșiorilor,residential,RO:urban,False,50.145,,"LINESTRING (21.8854767 45.2884247, 21.8849174 45.2882044)",
669859955,True,2,DN58,Strada Ion Luca Caragiale,primary,50,False,57.782999999999994,,"LINESTRING (21.8854767 45.2884247, 21.8855108 45.2883764, 21.8857293 45.288067, 21.885805 45.2879592)",
58379366,False,,,,residential,RO:urban,False,42.5,,"LINESTRING (21.8855535 45.28854, 21.8860303 45.2887232)",
"[24033121, 853539532]",True,"['2', '4']",DN58,Strada Ion Luca Caragiale,primary,50,False,45.777,,"LINESTRING (21.8855535 45.28854, 21.8855255 45.2885869, 21.8853869 45.2888837, 21.8853704 45.2889307)",
24033022,True,4,DJ582,Strada Ion Luca Caragiale,secondary,50,False,51.416000000000004,,"LINESTRING (21.8885586 45.2867551, 21.8886476 45.2867862, 21.8891521 45.2869537)",
1233040058,True,,,Strada Valea Domanului,primary_link,,False,48.542,,"LINESTRING (21.8885586 45.2867551, 21.8886051 45.286763, 21.8886497 45.2867619, 21.888699 45.2867511, 21.8887445 45.286731, 21.8887853 45.2867034, 21.8888161 45.2866665, 21.8888261 45.2866302, 21.888823 45.2866075, 21.8887585 45.2864593)",
24044391,True,1,DN58,Strada Ion Luca Caragiale,primary_link,RO:urban,False,41.394,,"LINESTRING (21.8863395 45.2872169, 21.8865061 45.2870021, 21.8866107 45.2868979)",
"[24044368, 669859955]",True,"['2', '4']","['DJ582', 'DN58']",Strada Ion Luca Caragiale,primary,50,False,202.319,,"LINESTRING (21.8863395 45.2872169, 21.8864817 45.2870744, 21.8866037 45.2869697, 21.8867687 45.286848, 21.8869176 45.2867498, 21.8869792 45.2867149, 21.8870315 45.2866923, 21.8870979 45.2866752, 21.8872944 45.2866451, 21.8874616 45.2866315, 21.887644 45.2866239, 21.8878679 45.2866277, 21.8880249 45.2866437, 21.8881354 45.2866626, 21.8883213 45.2866975, 21.8884701 45.2867343, 21.8885586 45.2867551)",yes
24033121,True,4,DN58,Strada Ion Luca Caragiale,primary,50,False,49.182,,"LINESTRING (21.8870424 45.2868137, 21.886952 45.286857, 21.8868176 45.2869458, 21.8867005 45.2870446, 21.8866104 45.2871308)",
24044397,True,,,Strada Ion Luca Caragiale,primary_link,RO:urban,False,80.76299999999999,,"LINESTRING (21.8870424 45.2868137, 21.8870067 45.2868535, 21.8869815 45.286889, 21.8869681 45.2869409, 21.8869654 45.28699, 21.8869895 45.2870391, 21.8870619 45.2870768, 21.8871612 45.2870938, 21.8872363 45.2870995, 21.8873221 45.28709, 21.887408 45.2870636, 21.8874723 45.2870353, 21.8875287 45.2870051, 21.8875968 45.2869582)",
24033121,True,4,DN58,Strada Ion Luca Caragiale,primary,50,False,2.828,,"LINESTRING (21.8866104 45.2871308, 21.886589 45.2871513)",
24044407,True,,DN58,Strada Mihail Sadoveanu,primary_link,RO:urban,False,2.828,,"LINESTRING (21.8866104 45.2871308, 21.886589 45.2871513)",
24033121,True,4,DN58,Strada Ion Luca Caragiale,primary,50,False,174.516,,"LINESTRING (21.886589 45.2871513, 21.8865648 45.2871744, 21.8862451 45.2875605, 21.8862298 45.2875789, 21.8858918 45.2880468, 21.8856287 45.2884191, 21.8855703 45.2885119, 21.8855535 45.28854)",
471160208,True,4,DN58,Bulevardul Revoluția din Decembrie,primary,60,False,38.760999999999996,yes,"LINESTRING (21.8863061 45.2903429, 21.8864285 45.2904264, 21.8864714 45.2904594, 21.8865341 45.2905121, 21.8865651 45.2905518, 21.8865873 45.290611, 21.8865889 45.2906196)",
1233040055,False,,,,residential,,False,42.910000000000004,,"LINESTRING (21.8863061 45.2903429, 21.8863763 45.2903748, 21.8864594 45.2904012, 21.8865372 45.2904135, 21.886615 45.2904107, 21.886682 45.2904022, 21.886733 45.2903814, 21.8867986 45.290339)",
467578083,False,2,,,residential,50,True,35.251,,"LINESTRING (21.8865889 45.2906196, 21.8867986 45.290339)",
471160208,True,4,DN58,Bulevardul Revoluția din Decembrie,primary,60,False,224.83300000000003,yes,"LINESTRING (21.8865889 45.2906196, 21.8865959 45.2906567, 21.8865933 45.290701, 21.8865735 45.2907531, 21.8865483 45.2908009, 21.885908 45.2916547, 21.8856354 45.2920191, 21.8855293 45.2921609, 21.8853243 45.2924216)",
"[1233040066, 24033022]",True,4,DJ582,"['Strada Libertății', 'Strada Ion Luca Caragiale']",secondary,50,False,210.08499999999998,,"LINESTRING (21.8891521 45.2869537, 21.8894788 45.2870622, 21.8895667 45.2870908, 21.8897083 45.2871282, 21.8899304 45.2871774, 21.8904913 45.287277, 21.8908213 45.2873387, 21.8909971 45.2873773, 21.8911516 45.2874245, 21.8912787 45.2874703, 21.8914016 45.2875311, 21.8915223 45.2875946, 21.8916096 45.2876594)",
1233040065,True,,DJ582,Strada Libertății,secondary,,False,43.936,,"LINESTRING (21.8933966 45.2898347, 21.8938478 45.29007)",
224020385,True,,,Strada Oțelului,tertiary,50,False,39.119,,"LINESTRING (21.8933966 45.2898347, 21.893449 45.2898493, 21.8935178 45.2898613, 21.893609 45.289865, 21.8937352 45.2898288, 21.8938508 45.289767)",
