osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ref,geometry,junction,bridge
49183738,False,2,Strada Podu Verde,residential,RO:urban,False,201.136,,"LINESTRING (25.3609272 47.349186, 25.3608411 47.3494594, 25.3608019 47.3495426, 25.3606504 47.3497071, 25.3604621 47.3497853, 25.3603547 47.3499413, 25.3603198 47.3500258, 25.3603891 47.3500564, 25.3606259 47.3501431, 25.3604418 47.3504397, 25.360305 47.3505778, 25.3602011 47.350665)",,
49183738,False,2,Strada Podu Verde,residential,RO:urban,True,73.85,,"LINESTRING (25.3609272 47.349186, 25.3609619 47.3490756, 25.3610706 47.3487241, 25.3610848 47.3485322)",,
390375564,False,1,,living_street,30,True,71.081,,"LINESTRING (25.3609272 47.349186, 25.3608019 47.3491894, 25.3606892 47.3492075, 25.3604425 47.3493347, 25.3601421 47.3495056)",,
49183738,False,2,Strada Podu Verde,residential,RO:urban,True,201.13600000000002,,"LINESTRING (25.3602011 47.350665, 25.360305 47.3505778, 25.3604418 47.3504397, 25.3606259 47.3501431, 25.3603891 47.3500564, 25.3603198 47.3500258, 25.3603547 47.3499413, 25.3604621 47.3497853, 25.3606504 47.3497071, 25.3608019 47.3495426, 25.3608411 47.3494594, 25.3609272 47.349186)",,
390375564,False,1,,living_street,30,False,71.081,,"LINESTRING (25.3601421 47.3495056, 25.3604425 47.3493347, 25.3606892 47.3492075, 25.3608019 47.3491894, 25.3609272 47.349186)",,
12118529,True,1,Strada 22 Decembrie,primary,RO:urban,False,22.154,,"LINESTRING (25.3615002 47.3486493, 25.3614233 47.348457)",,
48846326,True,1,,trunk_link,RO:urban,False,11.691,,"LINESTRING (25.3615002 47.3486493, 25.361654 47.3486633)",,
"[46772556, 915633421, 915633422, 39997584, 846533402]",False,"['2', '3']",Strada 22 Decembrie,primary,RO:urban,True,317.26099999999997,DN17B,"LINESTRING (25.3598737 47.3458117, 25.3598705 47.345891, 25.3600788 47.3462253, 25.3604433 47.3468038, 25.3605369 47.3469598, 25.3606061 47.3470777, 25.3607771 47.3473594, 25.3608744 47.3475252, 25.3610055 47.3477431, 25.36116 47.3479814, 25.3612842 47.3481898, 25.3614233 47.348457)",,yes
915620763,True,2,,primary,30,False,13.932,,"LINESTRING (25.3598737 47.3458117, 25.3598372 47.3458075, 25.3598048 47.3457954, 25.3597801 47.3457768, 25.3597657 47.3457537, 25.3597632 47.3457287)",roundabout,
915620763,True,2,,primary,30,False,20.420999999999996,,"LINESTRING (25.3597827 47.3456931, 25.3598061 47.3456765, 25.3598358 47.3456654, 25.359869 47.3456609, 25.3599027 47.3456634, 25.3599337 47.3456726, 25.3599592 47.3456877, 25.3599768 47.3457073, 25.3599849 47.3457296)",roundabout,
39960835,False,2,Strada Oborului,residential,RO:urban,False,40.989,,"LINESTRING (25.3599849 47.3457296, 25.3602007 47.3456927, 25.3605133 47.3456419)",,
915620763,True,2,,primary,30,False,13.884,,"LINESTRING (25.3599849 47.3457296, 25.3599821 47.3457545, 25.3599674 47.3457774, 25.3599425 47.3457958, 25.35991 47.3458077, 25.3598737 47.3458117)",roundabout,
39960656,False,1,Strada Lucian Blaga,residential,RO:urban,False,20.819,,"LINESTRING (25.3584435 47.3444789, 25.3581694 47.3445026)",,
892736747,False,2,Strada Negrești,residential,RO:urban,True,30.883,,"LINESTRING (25.3494709 47.3436709, 25.3496489 47.3437323, 25.3498269 47.343808)",,
1231626524,False,1,,living_street,,False,54.007999999999996,,"LINESTRING (25.3494709 47.3436709, 25.3494716 47.3435801, 25.3494488 47.3434538, 25.3493965 47.3431885)",,
1231626524,False,1,,living_street,,True,54.008,,"LINESTRING (25.3493965 47.3431885, 25.3494488 47.3434538, 25.3494716 47.3435801, 25.3494709 47.3436709)",,
