osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,junction,bridge,access
342895782,Strada Crișan,residential,RO:urban,True,False,114.037,"LINESTRING (25.3119675 45.5583449, 25.3118575 45.5585297, 25.3117792 45.558659, 25.3117561 45.5586918, 25.311718 45.5587312, 25.3116741 45.5587593, 25.3116313 45.5587771, 25.3115694 45.5587927, 25.3114817 45.5588053, 25.3113643 45.5588225, 25.3112975 45.5588438, 25.3112346 45.5588784, 25.311179 45.5589257, 25.3111094 45.5589945, 25.3110456 45.5590591)",,,,,
691952745,Strada Doctor Tiberiu Sparchez,secondary,RO:urban,True,False,71.82900000000001,"LINESTRING (25.3119675 45.5583449, 25.3119045 45.558308, 25.3118405 45.5582665, 25.3117765 45.5582172, 25.3116381 45.5580903, 25.3114108 45.5578347)",DJ112G,,,,
181333610,Strada Măgurii,residential,RO:urban,False,True,155.033,"LINESTRING (25.3118689 45.5554657, 25.3118708 45.5555518, 25.3118607 45.5556168, 25.3118312 45.5556854, 25.3117799 45.5557425, 25.3116998 45.5558038, 25.3115953 45.5558599, 25.3113903 45.555949, 25.3110137 45.5561092, 25.3108063 45.5562043, 25.3104837 45.5563651)",,,,,
358098230,Strada Măgurii,residential,RO:urban,False,False,46.652,"LINESTRING (25.3118689 45.5554657, 25.3119263 45.5554234, 25.3120015 45.5553791, 25.3120797 45.5553392, 25.3122604 45.5552485, 25.3123415 45.5552094)",,,,,
344233241,Strada Doctor Tiberiu Sparchez,residential,50,False,True,78.253,"LINESTRING (25.3102819 45.5562997, 25.3102435 45.5562525, 25.3101936 45.5562065, 25.3100541 45.5561096, 25.3099154 45.5560104, 25.3098481 45.5559458, 25.3098124 45.5558923, 25.3098 45.5558461, 25.3098034 45.5558035, 25.3098161 45.5557761, 25.3098379 45.555756, 25.3098735 45.5557351)",,,,,
691952743,Strada Doctor Tiberiu Sparchez,secondary,RO:urban,True,False,17.604,"LINESTRING (25.3102819 45.5562997, 25.3103569 45.5563111, 25.3104085 45.5563272, 25.3104564 45.5563487, 25.3104837 45.5563651)",DJ112G,,,,
39895606,Strada Zorilor,residential,RO:urban,True,False,141.49099999999999,"LINESTRING (25.3170094 45.5570192, 25.3171765 45.5570941, 25.3173694 45.5571773, 25.3176591 45.5572927, 25.3179725 45.5574048, 25.3182298 45.5574928, 25.318416 45.5575502, 25.3186181 45.5576061)",,,,,
344233253,,residential,50,False,True,96.89999999999999,"LINESTRING (25.3170094 45.5570192, 25.3169814 45.5570496, 25.3167731 45.5572809, 25.3167497 45.5572991, 25.3167239 45.5573115, 25.3166917 45.5573123, 25.3166595 45.5573037, 25.3165663 45.5572633, 25.3165234 45.5572552, 25.3164812 45.557253, 25.3164449 45.5572615, 25.3164124 45.557279, 25.3163893 45.5573022, 25.3162544 45.557454, 25.3162035 45.5575127)",,,,,
115549338,Strada Florilor,residential,RO:urban,True,False,58.375,"LINESTRING (25.3162035 45.5575127, 25.3156915 45.5572749, 25.3155787 45.5572225)",,,,,
344233253,,residential,50,False,False,96.89999999999999,"LINESTRING (25.3162035 45.5575127, 25.3162544 45.557454, 25.3163893 45.5573022, 25.3164124 45.557279, 25.3164449 45.5572615, 25.3164812 45.557253, 25.3165234 45.5572552, 25.3165663 45.5572633, 25.3166595 45.5573037, 25.3166917 45.5573123, 25.3167239 45.5573115, 25.3167497 45.5572991, 25.3167731 45.5572809, 25.3169814 45.5570496, 25.3170094 45.5570192)",,,,,
234975519,,residential,RO:urban,False,False,102.71100000000001,"LINESTRING (25.3184035 45.557876, 25.3178821 45.5577077, 25.3178052 45.5577012, 25.3177475 45.5577063, 25.317701 45.5577233, 25.3176677 45.5577436, 25.3176404 45.5577733, 25.3176215 45.5578002, 25.3174885 45.5579898, 25.3174348 45.5580633)",,,,,
292846087,Strada Zorilor,residential,RO:urban,False,False,34.349,"LINESTRING (25.3184035 45.557876, 25.3185835 45.557649, 25.3186181 45.5576061)",,,,,
292846087,Strada Zorilor,residential,RO:urban,False,True,50.461999999999996,"LINESTRING (25.3184035 45.557876, 25.3181527 45.5581972, 25.3180926 45.5582742)",,,,,
223171516,Strada Bartolomeu Băiulescu,residential,50,False,False,57.400999999999996,"LINESTRING (25.3144508 45.5582217, 25.314433 45.5582817, 25.3144183 45.5583543, 25.3144052 45.5584308, 25.3143977 45.5584911, 25.3143932 45.5585585, 25.3143921 45.5586197, 25.3143976 45.558735)",,,,,
223171516,Strada Bartolomeu Băiulescu,residential,50,False,True,95.648,"LINESTRING (25.3144508 45.5582217, 25.3144901 45.558157, 25.3145444 45.5580923, 25.314594 45.5580421, 25.3148411 45.5578031, 25.3150569 45.5576002, 25.3151492 45.5575165)",,,,,
581634543,Strada Bartolomeu Băiulescu,living_street,30,False,True,101.85399999999998,"LINESTRING (25.3144508 45.5582217, 25.3143738 45.5581839, 25.3142468 45.5581122, 25.3141859 45.55807, 25.3141411 45.5580332, 25.3139274 45.5578422, 25.3138839 45.5577981, 25.3138566 45.5577572, 25.3138587 45.5577158, 25.3138895 45.5576807, 25.3139387 45.5576554, 25.3141405 45.5575786)",,,,,
323803855,Strada Topliței,tertiary,RO:urban,False,True,30.342999999999996,"LINESTRING (25.3118153 45.561582, 25.3117395 45.5616085, 25.3116672 45.5616294, 25.3115829 45.5616515, 25.3114531 45.5616817)",DC50A,2,,,
342754179,Strada George Barițiu,residential,50,False,False,175.314,"LINESTRING (25.3118153 45.561582, 25.3117291 45.5617259, 25.3115223 45.562052, 25.3114334 45.5621974, 25.3113964 45.5622686, 25.311371 45.5623381, 25.3113542 45.5624075, 25.3113514 45.56247, 25.3113573 45.5625448, 25.3113788 45.5627011, 25.311414 45.5629461, 25.311435 45.5630924)",,,,,
442019330,Strada George Barițiu,tertiary,RO:urban,False,False,15.122,"LINESTRING (25.3118153 45.561582, 25.3118731 45.561533, 25.3119202 45.5614685)",DC50A,2,,,
1126696236,Strada 1 Mai,residential,RO:urban,False,True,3.071,"LINESTRING (25.3132775 45.5631242, 25.313316 45.5631182)",,,,,
1051441110,Strada 1Mai,residential,30,False,False,48.486000000000004,"LINESTRING (25.3132775 45.5631242, 25.312926 45.5631864, 25.3126732 45.5632297)",,2,,,yes
1051441111,Strada 1 Mai,residential,50,False,True,49.391999999999996,"LINESTRING (25.3132775 45.5631242, 25.3129348 45.5631012, 25.3126456 45.5630846)",,2,,,
344669256,,residential,RO:urban,False,False,44.147,"LINESTRING (25.3182281 45.5625852, 25.3180879 45.5622005)",,,,,
492549672,,residential,50,False,False,21.301,"LINESTRING (25.316949 45.5557834, 25.3168741 45.555866, 25.3168427 45.5559068, 25.3168173 45.5559507)",,,,,
492549672,,residential,50,False,False,90.731,"LINESTRING (25.3168173 45.5559507, 25.316799 45.5559927, 25.3167762 45.5560558, 25.316758 45.5560936, 25.3167292 45.5561314, 25.3161769 45.5566214)",,,,,
492549672,,residential,50,False,True,21.301000000000002,"LINESTRING (25.3168173 45.5559507, 25.3168427 45.5559068, 25.3168741 45.555866, 25.316949 45.5557834)",,,,,
39895606,Strada Zorilor,residential,RO:urban,True,False,42.464,"LINESTRING (25.3196142 45.5578009, 25.3200083 45.5578669, 25.3201462 45.5578846)",,,,,
345467298,,residential,50,False,True,112.23999999999998,"LINESTRING (25.3196142 45.5578009, 25.3195927 45.5578564, 25.3195346 45.5580034, 25.3195039 45.5580388, 25.3194638 45.5580645, 25.3194041 45.5580808, 25.3193443 45.5580839, 25.31927 45.5580795, 25.3191393 45.5580666, 25.31909 45.5580691, 25.3190407 45.5580836, 25.3190108 45.5581063, 25.3189882 45.5581434, 25.3188692 45.5584038, 25.3188387 45.5584723)",,1,,,
115549338,Strada Florilor,residential,RO:urban,True,False,62.126000000000005,"LINESTRING (25.3188387 45.5584723, 25.3184867 45.5583791, 25.3180926 45.5582742)",,,,,
345467298,,residential,50,False,False,112.24000000000001,"LINESTRING (25.3188387 45.5584723, 25.3188692 45.5584038, 25.3189882 45.5581434, 25.3190108 45.5581063, 25.3190407 45.5580836, 25.31909 45.5580691, 25.3191393 45.5580666, 25.31927 45.5580795, 25.3193443 45.5580839, 25.3194041 45.5580808, 25.3194638 45.5580645, 25.3195039 45.5580388, 25.3195346 45.5580034, 25.3195927 45.5578564, 25.3196142 45.5578009)",,1,,,
442019332,,secondary_link,50,False,False,8.077,"LINESTRING (25.3130126 45.5587779, 25.3129515 45.5588366)",,,,,
691952744,Strada Doctor Tiberiu Sparchez,secondary,RO:urban,True,False,92.947,"LINESTRING (25.3130126 45.5587779, 25.3130997 45.5588213, 25.3132114 45.5588726, 25.3133254 45.5589156, 25.3134737 45.5589608, 25.3140979 45.5591154)",DJ112G,,,,
1126696236,Strada 1 Mai,residential,RO:urban,False,False,3.071,"LINESTRING (25.313316 45.5631182, 25.3132775 45.5631242)",,,,,
1126696237,Strada Tei,residential,50,False,True,15.703,"LINESTRING (25.313316 45.5631182, 25.3132957 45.5629777)",,,,,
1126696239,Strada 1 Mai,residential,RO:urban,False,True,21.964,"LINESTRING (25.313316 45.5631182, 25.3135926 45.5630793)",,,,,
792209436,Strada Grui,residential,RO:urban,False,False,92.74000000000001,"LINESTRING (25.3143349 45.5558221, 25.31391 45.5561657, 25.3136497 45.5563762, 25.3136078 45.5564099, 25.313555 45.5564525)",,,,,
"[792209435, 792209436]",Strada Grui,residential,RO:urban,False,"[False, True]",195.535,"LINESTRING (25.3143349 45.5558221, 25.3144945 45.5556989, 25.3145897 45.5556254, 25.3148443 45.5557849, 25.3151056 45.5559553, 25.3156366 45.5563031, 25.3160668 45.556563, 25.3161769 45.5566214)",,,,,
446826642,Strada Drumul Carului,residential,50,False,True,68.703,"LINESTRING (25.3213254 45.5593521, 25.3213367 45.5587739, 25.3213377 45.5587343)",,,,,
1060433684,Strada Doctor Ioan Șenchea,secondary,50,False,False,84.55499999999999,"LINESTRING (25.3213254 45.5593521, 25.3206871 45.5593336, 25.3206355 45.5593321, 25.3204216 45.559329, 25.32024 45.5593284)",DJ112H,2,,,
115549338,Strada Florilor,residential,RO:urban,True,False,100.639,"LINESTRING (25.3213377 45.5587343, 25.3211374 45.5587283, 25.3203119 45.5586991, 25.3201733 45.5586929, 25.3200471 45.558685)",,,,,
446826642,Strada Drumul Carului,residential,50,False,False,68.703,"LINESTRING (25.3213377 45.5587343, 25.3213367 45.5587739, 25.3213254 45.5593521)",,,,,
"[1061375473, 1061375474]",,living_street,30,False,False,48.291,"LINESTRING (25.3192254 45.5624113, 25.3190509 45.5623423, 25.3189955 45.5623112, 25.3189594 45.5622817, 25.3189364 45.5622504, 25.3189127 45.5621896, 25.318889 45.5620837)",,,,,
1061458110,,living_street,30,False,False,43.919999999999995,"LINESTRING (25.3133509 45.5622185, 25.3134024 45.5622078, 25.3135189 45.5621703, 25.3137005 45.5621018, 25.313775 45.562079, 25.313869 45.5620714)",,1,,,
126867552,Strada Doctor Tiberiu Sparchez,secondary,RO:urban,True,False,108.892,"LINESTRING (25.3109899 45.5568749, 25.3114339 45.5573138, 25.3115984 45.5574774, 25.3116347 45.5575197, 25.3116616 45.5575617, 25.311676 45.5575965, 25.3116897 45.5576468, 25.3116988 45.557705)",DJ112G,,,,
342895777,Strada Horia,residential,RO:urban,False,False,87.43400000000001,"LINESTRING (25.3109899 45.5568749, 25.3106662 45.5570264, 25.3105223 45.5570931, 25.3103813 45.5571533, 25.3102436 45.5572039, 25.3101138 45.5572467, 25.3100244 45.5572729)",,,,,
28699013,Strada Avram Iancu,tertiary,RO:urban,False,False,153.635,"LINESTRING (25.3110456 45.5590591, 25.310994 45.5590041, 25.3109457 45.5589308, 25.3108813 45.5588181, 25.310825 45.558728, 25.3107472 45.5586397, 25.3106426 45.5585439, 25.3105085 45.5584144, 25.3104093 45.5583073, 25.3103026 45.5581825, 25.3102096 45.5580694, 25.3101536 45.5579848, 25.3100995 45.557856)",DJ112G,2,,,
28699013,Strada Avram Iancu,tertiary,RO:urban,False,True,216.97700000000003,"LINESTRING (25.3110456 45.5590591, 25.3111147 45.5591093, 25.3111844 45.5591449, 25.311289 45.5591862, 25.3114661 45.5592501, 25.3115975 45.5593064, 25.311686 45.5593534, 25.3117718 45.5594247, 25.3118098 45.5594907, 25.311835 45.559574, 25.3118497 45.5597027, 25.3118695 45.5599217, 25.3118949 45.5602151, 25.3119094 45.5603121, 25.311931 45.5603994, 25.3119612 45.5604882, 25.3120019 45.5605917, 25.3120523 45.5607222)",DJ112G,2,,,
292800863,Strada George Barițiu,tertiary,RO:urban,False,True,15.213,"LINESTRING (25.3137371 45.5596026, 25.3138689 45.5595016)",DC50A,2,,,
"[244848793, 292800863]",Strada George Barițiu,tertiary,RO:urban,False,False,184.346,"LINESTRING (25.3137371 45.5596026, 25.3136648 45.5596401, 25.313426 45.5597236, 25.3131778 45.5598175, 25.3130677 45.5598677, 25.3129331 45.5599389, 25.3127984 45.5600266, 25.3126785 45.5601186, 25.3125922 45.5602, 25.3123329 45.5604782, 25.3122704 45.5605384, 25.3122069 45.5605955, 25.3120523 45.5607222)",DC50A,2,,,
344238036,Strada Ion Creangă,residential,RO:urban,True,False,270.07300000000004,"LINESTRING (25.3137371 45.5596026, 25.3137917 45.5596695, 25.3138493 45.5597298, 25.313928 45.5597957, 25.3140124 45.5598588, 25.3144846 45.5601782, 25.3145399 45.560221, 25.3145828 45.5602717, 25.3146086 45.5603219, 25.3146218 45.5603716, 25.3146438 45.5605823, 25.3146593 45.5606466, 25.3146848 45.5606892, 25.3147312 45.5607334, 25.3147975 45.5607749, 25.3148805 45.5608144, 25.3150361 45.5608858, 25.3150917 45.560917, 25.315138 45.5609515, 25.3151846 45.5610058, 25.3152309 45.5610713, 25.3152722 45.5611269, 25.3153425 45.5612016, 25.3154232 45.561273, 25.3155109 45.5613409, 25.3156213 45.5614233, 25.3156716 45.5614603, 25.3157247 45.5614993)",,,,,
323803855,Strada Topliței,tertiary,RO:urban,False,False,30.343,"LINESTRING (25.3114531 45.5616817, 25.3115829 45.5616515, 25.3116672 45.5616294, 25.3117395 45.5616085, 25.3118153 45.561582)",DC50A,2,,,
1060591122,,living_street,30,False,True,23.533,"LINESTRING (25.3216954 45.561033, 25.3217404 45.561072, 25.321767 45.5611125, 25.3217869 45.5611686, 25.3217956 45.5612274)",,1,,,
442019332,,secondary_link,50,False,True,8.077,"LINESTRING (25.3129515 45.5588366, 25.3130126 45.5587779)",,,,,
691952745,Strada Doctor Tiberiu Sparchez,secondary,RO:urban,True,False,94.232,"LINESTRING (25.3129515 45.5588366, 25.3128472 45.5587767, 25.3126628 45.5586747, 25.3124934 45.5585851, 25.312321 45.5585033, 25.3121413 45.5584255, 25.312059 45.5583904, 25.3119675 45.5583449)",DJ112G,,,,
292846098,Strada Crivina,residential,RO:urban,False,False,45.606,"LINESTRING (25.3217956 45.5612274, 25.3218628 45.5612244, 25.3219456 45.5612262, 25.3221113 45.5612364, 25.3222143 45.5612497, 25.322269 45.5612605, 25.322311 45.5612723, 25.3223634 45.5612961)",,,,,
292846098,Strada Crivina,residential,RO:urban,False,True,141.483,"LINESTRING (25.3217956 45.5612274, 25.3217327 45.5612333, 25.32163 45.5612497, 25.3215216 45.5612771, 25.321406 45.5613141, 25.3212856 45.5613629, 25.3202232 45.5618463)",,,,,
1060591122,,living_street,30,False,False,23.533,"LINESTRING (25.3217956 45.5612274, 25.3217869 45.5611686, 25.321767 45.5611125, 25.3217404 45.561072, 25.3216954 45.561033)",,1,,,
581634543,Strada Bartolomeu Băiulescu,living_street,30,False,False,101.85400000000001,"LINESTRING (25.3141405 45.5575786, 25.3139387 45.5576554, 25.3138895 45.5576807, 25.3138587 45.5577158, 25.3138566 45.5577572, 25.3138839 45.5577981, 25.3139274 45.5578422, 25.3141411 45.5580332, 25.3141859 45.55807, 25.3142468 45.5581122, 25.3143738 45.5581839, 25.3144508 45.5582217)",,,,,
115549338,Strada Florilor,residential,RO:urban,True,False,97.322,"LINESTRING (25.3200471 45.558685, 25.3199352 45.558676, 25.3197643 45.5586577, 25.319546 45.5586277, 25.3193259 45.5585903, 25.3190534 45.5585261, 25.3188387 45.5584723)",,,,,
292846089,Strada Zorilor,residential,RO:urban,False,False,89.335,"LINESTRING (25.3200471 45.558685, 25.3200536 45.5586372, 25.3200783 45.5584365, 25.3201365 45.5579632, 25.3201462 45.5578846)",,,,,
28698027,Strada Bratu Baiul,residential,RO:urban,False,True,175.16699999999997,"LINESTRING (25.319418 45.5620108, 25.3194479 45.5619175, 25.3194813 45.561833, 25.3195349 45.561738, 25.3195937 45.5616639, 25.3196624 45.5615857, 25.3197331 45.5615213, 25.319788 45.5614782, 25.3198644 45.5614266, 25.3199127 45.5613922, 25.3199649 45.5613449, 25.3200095 45.561292, 25.3200831 45.5611874, 25.3201802 45.5610425, 25.32029 45.5608649, 25.3203388 45.5607812, 25.3203822 45.5606925, 25.3204075 45.5606184)",,,,,
292846098,Strada Crivina,residential,RO:urban,False,False,66.053,"LINESTRING (25.319418 45.5620108, 25.3196436 45.561991, 25.3197833 45.5619749, 25.3199168 45.5619511, 25.3200661 45.5619087, 25.3202232 45.5618463)",,,,,
344238042,Strada Crivina,residential,RO:urban,False,False,41.982,"LINESTRING (25.319418 45.5620108, 25.3193051 45.5620232, 25.318889 45.5620837)",,,,,
342754177,Strada 1 Mai,residential,50,False,True,81.40700000000001,"LINESTRING (25.3104198 45.5632361, 25.3105049 45.5632061, 25.3105598 45.5631889, 25.3106333 45.5631678, 25.3107529 45.5631444, 25.3109303 45.5631237, 25.3110646 45.5631127, 25.3112233 45.5631017, 25.3113381 45.5630967, 25.311435 45.5630924)",,,,,
344233239,Strada 1 Mai,residential,50,False,True,79.493,"LINESTRING (25.3124533 45.5631046, 25.3123598 45.5630901, 25.3122905 45.5630853, 25.3121857 45.5630827, 25.3117123 45.5630879, 25.311435 45.5630924)",,,,,
1051441133,,residential,30,False,False,16.614,"LINESTRING (25.3124533 45.5631046, 25.3124845 45.5630842, 25.3125229 45.5630712, 25.3125651 45.5630668, 25.3126073 45.5630714, 25.3126456 45.5630846)",,,circular,,
1051441133,,residential,30,False,True,16.228,"LINESTRING (25.3124533 45.5631046, 25.3124326 45.56313, 25.3124233 45.5631584, 25.3124263 45.5631875, 25.3124412 45.5632148, 25.3124668 45.5632378)",,,circular,,
1051441110,Strada 1Mai,residential,30,False,True,48.486000000000004,"LINESTRING (25.3126732 45.5632297, 25.312926 45.5631864, 25.3132775 45.5631242)",,2,,,yes
1051441133,,residential,30,False,False,14.361999999999998,"LINESTRING (25.3126732 45.5632297, 25.3126382 45.5632507, 25.3125955 45.5632628, 25.3125494 45.5632646, 25.3125049 45.563256)",,,circular,,
1051441133,,residential,30,False,True,18.215999999999998,"LINESTRING (25.3126732 45.5632297, 25.3126969 45.5632014, 25.3127061 45.5631693, 25.3127 45.5631368, 25.312679 45.5631076, 25.3126456 45.5630846)",,,circular,,
1051441111,Strada 1 Mai,residential,50,False,False,49.391999999999996,"LINESTRING (25.3126456 45.5630846, 25.3129348 45.5631012, 25.3132775 45.5631242)",,2,,,
1051441133,,residential,30,False,False,18.216,"LINESTRING (25.3126456 45.5630846, 25.312679 45.5631076, 25.3127 45.5631368, 25.3127061 45.5631693, 25.3126969 45.5632014, 25.3126732 45.5632297)",,,circular,,
1051441133,,residential,30,False,True,16.613999999999997,"LINESTRING (25.3126456 45.5630846, 25.3126073 45.5630714, 25.3125651 45.5630668, 25.3125229 45.5630712, 25.3124845 45.5630842, 25.3124533 45.5631046)",,,circular,,
344233241,Strada Doctor Tiberiu Sparchez,residential,50,False,False,78.253,"LINESTRING (25.3098735 45.5557351, 25.3098379 45.555756, 25.3098161 45.5557761, 25.3098034 45.5558035, 25.3098 45.5558461, 25.3098124 45.5558923, 25.3098481 45.5559458, 25.3099154 45.5560104, 25.3100541 45.5561096, 25.3101936 45.5562065, 25.3102435 45.5562525, 25.3102819 45.5562997)",,,,,
115549338,Strada Florilor,residential,RO:urban,True,False,113.76400000000001,"LINESTRING (25.3174348 45.5580633, 25.3173207 45.5580165, 25.3167995 45.5577877, 25.3162035 45.5575127)",,,,,
234975519,,residential,RO:urban,False,True,102.71100000000001,"LINESTRING (25.3174348 45.5580633, 25.3174885 45.5579898, 25.3176215 45.5578002, 25.3176404 45.5577733, 25.3176677 45.5577436, 25.317701 45.5577233, 25.3177475 45.5577063, 25.3178052 45.5577012, 25.3178821 45.5577077, 25.3184035 45.557876)",,,,,
173871226,Strada Doctor Ioan Șenchea,secondary,50,False,True,32.335,"LINESTRING (25.3198274 45.5593616, 25.32024 45.5593284)",DJ112H,2,,,
173871226,Strada Doctor Ioan Șenchea,secondary,50,False,False,79.749,"LINESTRING (25.3198274 45.5593616, 25.3195179 45.5593821, 25.3193586 45.5593895, 25.3191857 45.5593959, 25.319008 45.5593991, 25.3188052 45.5593949)",DJ112H,2,,,
1050617524,,secondary_link,50,False,False,12.481,"LINESTRING (25.3198274 45.5593616, 25.3198513 45.5593283, 25.3198596 45.5592932, 25.3198557 45.5592539)",,2,,,
234976012,Strada Piatra Craiului,residential,RO:urban,False,False,8.208,"LINESTRING (25.3151492 45.5575165, 25.3152331 45.5575612)",,,,,
223171516,Strada Bartolomeu Băiulescu,residential,50,False,False,95.648,"LINESTRING (25.3151492 45.5575165, 25.3150569 45.5576002, 25.3148411 45.5578031, 25.314594 45.5580421, 25.3145444 45.5580923, 25.3144901 45.558157, 25.3144508 45.5582217)",,,,,
234976012,Strada Piatra Craiului,residential,RO:urban,False,True,172.184,"LINESTRING (25.3151492 45.5575165, 25.3147104 45.5572709, 25.3142086 45.5569763, 25.3140359 45.5568605, 25.3138473 45.5567113, 25.313555 45.5564525)",,,,,
1051441133,,residential,30,False,True,3.591,"LINESTRING (25.3124668 45.5632378, 25.3125049 45.563256)",,,circular,,
1051441133,,residential,30,False,False,16.228,"LINESTRING (25.3124668 45.5632378, 25.3124412 45.5632148, 25.3124263 45.5631875, 25.3124233 45.5631584, 25.3124326 45.56313, 25.3124533 45.5631046)",,,circular,,
1051441133,,residential,30,False,False,3.591,"LINESTRING (25.3125049 45.563256, 25.3124668 45.5632378)",,,circular,,
"[344669257, 292846093, 344669261]",Strada Stadion,residential,"['30', '50']",False,True,48.736,"LINESTRING (25.3125049 45.563256, 25.3124916 45.5633053, 25.3124892 45.5633336, 25.3124895 45.5633693, 25.3125168 45.5635647, 25.3125377 45.5636916)",,,,yes,
1051441133,,residential,30,False,True,14.361999999999998,"LINESTRING (25.3125049 45.563256, 25.3125494 45.5632646, 25.3125955 45.5632628, 25.3126382 45.5632507, 25.3126732 45.5632297)",,,circular,,
86401302,Strada 1 Mai,residential,RO:urban,False,False,10.712,"LINESTRING (25.3139156 45.5630338, 25.3137807 45.5630528)",,,,,
86401302,Strada 1 Mai,residential,RO:urban,False,True,28.684,"LINESTRING (25.3139156 45.5630338, 25.3142768 45.5629829)",,,,,
1060467704,,living_street,20,False,False,17.369,"LINESTRING (25.3139156 45.5630338, 25.3138889 45.5629798, 25.3138602 45.5629613, 25.3138188 45.5629541, 25.3137591 45.5629567)",,,,,destination
1126696237,Strada Tei,residential,50,False,False,15.703,"LINESTRING (25.3132957 45.5629777, 25.313316 45.5631182)",,,,,
1126696238,,living_street,20,False,True,21.469,"LINESTRING (25.3132957 45.5629777, 25.3135709 45.5629652)",,,,,destination
442019333,Strada Tei,residential,50,False,True,125.14999999999999,"LINESTRING (25.3132957 45.5629777, 25.3132262 45.5624952, 25.3132281 45.5624436, 25.3132647 45.5623951, 25.3133241 45.562349, 25.3134392 45.5622836, 25.313869 45.5620714)",,,,,
1060467704,,living_street,20,False,True,14.682,"LINESTRING (25.3135709 45.5629652, 25.3137591 45.5629567)",,,,,destination
1060467705,,living_street,20,False,False,12.799,"LINESTRING (25.3135709 45.5629652, 25.3135926 45.5630793)",,,,,destination
1126696238,,living_street,20,False,False,21.469,"LINESTRING (25.3135709 45.5629652, 25.3132957 45.5629777)",,,,,destination
86401302,Strada 1 Mai,residential,RO:urban,False,True,14.937,"LINESTRING (25.3135926 45.5630793, 25.3137807 45.5630528)",,,,,
1060467705,,living_street,20,False,True,12.799,"LINESTRING (25.3135926 45.5630793, 25.3135709 45.5629652)",,,,,destination
1126696239,Strada 1 Mai,residential,RO:urban,False,False,21.964,"LINESTRING (25.3135926 45.5630793, 25.313316 45.5631182)",,,,,
1060467704,,living_street,20,False,False,14.682,"LINESTRING (25.3137591 45.5629567, 25.3135709 45.5629652)",,,,,destination
1060467706,,living_street,20,False,False,10.817,"LINESTRING (25.3137591 45.5629567, 25.3137807 45.5630528)",,,,,destination
1060467704,,living_street,20,False,True,17.369,"LINESTRING (25.3137591 45.5629567, 25.3138188 45.5629541, 25.3138602 45.5629613, 25.3138889 45.5629798, 25.3139156 45.5630338)",,,,,destination
86401302,Strada 1 Mai,residential,RO:urban,False,False,14.937,"LINESTRING (25.3137807 45.5630528, 25.3135926 45.5630793)",,,,,
86401302,Strada 1 Mai,residential,RO:urban,False,True,10.712,"LINESTRING (25.3137807 45.5630528, 25.3139156 45.5630338)",,,,,
1060467706,,living_street,20,False,True,10.817,"LINESTRING (25.3137807 45.5630528, 25.3137591 45.5629567)",,,,,destination
1060467707,,living_street,20,False,False,25.142000000000003,"LINESTRING (25.3141474 45.5627778, 25.3142009 45.5628316, 25.3142429 45.5629033, 25.3142768 45.5629829)",,,,,destination
86401302,Strada 1 Mai,residential,RO:urban,False,False,28.684,"LINESTRING (25.3142768 45.5629829, 25.3139156 45.5630338)",,,,,
86401302,Strada 1 Mai,residential,RO:urban,False,True,132.961,"LINESTRING (25.3142768 45.5629829, 25.3143543 45.562972, 25.3144314 45.56296, 25.3144857 45.5629492, 25.314549 45.5629306, 25.3146036 45.5629034, 25.3146513 45.5628639, 25.314687 45.562823, 25.3147271 45.5627641, 25.3147725 45.5626831, 25.315141 45.5620338)",,,,,
1060467707,,living_street,20,False,True,25.142000000000003,"LINESTRING (25.3142768 45.5629829, 25.3142429 45.5629033, 25.3142009 45.5628316, 25.3141474 45.5627778)",,,,,destination
1061374571,Strada Salciei,living_street,30,False,False,18.96,"LINESTRING (25.3167538 45.5616148, 25.3167551 45.5615664, 25.316763 45.5615235, 25.3167786 45.5614796, 25.3167957 45.5614482)",,,,,destination
"[1061374570, 479994403]",Strada Salciei,living_street,30,True,False,143.589,"LINESTRING (25.3167957 45.5614482, 25.3168652 45.5614761, 25.3169401 45.5614958, 25.3170259 45.5615141, 25.3171361 45.56153, 25.3172297 45.5615432, 25.3173184 45.5615598, 25.3174019 45.5615802, 25.317518 45.5616164, 25.3176159 45.5616575, 25.3177019 45.5617056, 25.3179474 45.5618501, 25.3179901 45.5618831, 25.3180247 45.5619211, 25.3180463 45.5619573, 25.3180609 45.5620026, 25.3180729 45.5620789, 25.318079 45.5621286, 25.3180879 45.5622005)",,1,,,
1061374571,Strada Salciei,living_street,30,False,True,18.959999999999997,"LINESTRING (25.3167957 45.5614482, 25.3167786 45.5614796, 25.316763 45.5615235, 25.3167551 45.5615664, 25.3167538 45.5616148)",,,,,destination
1126693129,,living_street,,False,False,27.854999999999997,"LINESTRING (25.3126686 45.5558071, 25.3127219 45.5558562, 25.3127508 45.5558776, 25.3127722 45.5558882, 25.3127965 45.5558914, 25.3128224 45.5558882, 25.312952 45.5558348)",,,,,
234976012,Strada Piatra Craiului,residential,RO:urban,False,False,83.198,"LINESTRING (25.312952 45.5558348, 25.313555 45.5564525)",,,,,
234976012,Strada Piatra Craiului,residential,RO:urban,False,True,84.235,"LINESTRING (25.312952 45.5558348, 25.3123415 45.5552094)",,,,,
