osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access,junction
406747167,,,,residential,,False,True,104.474,"LINESTRING (22.3974452 47.0563116, 22.3988243 47.0563101)",,,
406747168,,,,residential,,False,False,48.234,"LINESTRING (22.3974452 47.0563116, 22.3974751 47.0558783)",,,
406747167,,,,residential,,False,False,48.164,"LINESTRING (22.3971642 47.0563165, 22.3971807 47.0567495)",,,
406747167,,,,residential,,False,True,21.294,"LINESTRING (22.3971642 47.0563165, 22.3974452 47.0563116)",,,
705797562,,,,residential,,False,False,21.864,"LINESTRING (22.3971642 47.0563165, 22.3968758 47.0563241)",,,
406747167,,,,residential,,False,True,48.164,"LINESTRING (22.3971807 47.0567495, 22.3971642 47.0563165)",,,
407662165,,,,residential,,False,False,9.252,"LINESTRING (22.3971807 47.0567495, 22.3973028 47.0567515)",,,
407662165,,,,residential,,False,True,40.198,"LINESTRING (22.3971807 47.0567495, 22.3966501 47.0567539)",,,
407662165,,,,residential,,False,False,78.474,"LINESTRING (22.3973028 47.0567515, 22.3983385 47.0567377)",,,
407662165,,,,residential,,False,True,9.252,"LINESTRING (22.3973028 47.0567515, 22.3971807 47.0567495)",,,
418742274,,,,residential,,False,False,101.343,"LINESTRING (22.3973028 47.0567515, 22.397326 47.0571171, 22.3973141 47.0571381, 22.3972778 47.0571482, 22.3965543 47.0572057)",,,
"[119306259, 407662163]",1,,Strada Șoimu,residential,RO:urban,True,False,182.319,"LINESTRING (22.3965543 47.0572057, 22.3964772 47.0568159, 22.3964419 47.0566661, 22.3964129 47.0565556, 22.3962178 47.0555823)",,,
418742274,,,,residential,,False,True,101.343,"LINESTRING (22.3965543 47.0572057, 22.3972778 47.0571482, 22.3973141 47.0571381, 22.397326 47.0571171, 22.3973028 47.0567515)",,,
167075920,2,,Strada Ciocârliei,residential,RO:urban,False,True,16.2,"LINESTRING (22.3974715 47.0556953, 22.3972596 47.0556757)",,,
406747168,,,,residential,,False,True,20.351,"LINESTRING (22.3974715 47.0556953, 22.3974751 47.0558783)",,,
167075920,2,,Strada Ciocârliei,residential,RO:urban,False,False,47.298,"LINESTRING (22.3974715 47.0556953, 22.3975745 47.055706, 22.3980874 47.055765)",,,
"[167075912, 167075963]",1,,Strada Șoimu,residential,RO:urban,True,False,256.745,"LINESTRING (22.3946803 47.0567862, 22.3949679 47.0567902, 22.3951382 47.0577239, 22.3951849 47.0577866, 22.3952575 47.0578098, 22.3954507 47.0578719, 22.3961749 47.0579523, 22.3967513 47.0580372)",,,
406752396,,,,living_street,,False,False,153.958,"LINESTRING (22.3946803 47.0567862, 22.3947103 47.0562882, 22.3960109 47.0563004)",,,
406752396,,,,living_street,,False,True,153.958,"LINESTRING (22.3960109 47.0563004, 22.3947103 47.0562882, 22.3946803 47.0567862)",,,
32335239,1,,Strada Lalelelor,residential,RO:urban,True,False,169.046,"LINESTRING (22.3975451 47.060218, 22.3976714 47.0602468, 22.3979939 47.0603026, 22.3983085 47.0603218, 22.3985402 47.0603218, 22.3997574 47.0602889)",,,
407662165,,,,residential,,False,False,40.198,"LINESTRING (22.3966501 47.0567539, 22.3971807 47.0567495)",,,
407662165,,,,residential,,False,True,78.474,"LINESTRING (22.3983385 47.0567377, 22.3973028 47.0567515)",,,
407714897,2,DN1,Strada Piața Unirii,trunk,RO:urban,False,False,27.822000000000003,"LINESTRING (22.397261 47.059563, 22.3971626 47.0595975, 22.3970601 47.0596226, 22.3969173 47.0596483)",,,
"[407714897, 418056019]",2,DN1,"['Strada Bobâlna', 'Strada Piața Unirii']",trunk,RO:urban,False,True,72.034,"LINESTRING (22.397261 47.059563, 22.3974062 47.059476, 22.3974998 47.0594009, 22.3976268 47.0593132, 22.3977099 47.0592637, 22.397816 47.0592096, 22.3979786 47.0591437)",,,
"[418053054, 418053055]",1,,Strada Piața Unirii,residential,,True,False,78.458,"LINESTRING (22.397261 47.059563, 22.3974052 47.0596922, 22.3975059 47.0598259, 22.3975451 47.060218)",,,
32335259,2,,Strada Rândunicii,residential,RO:urban,True,False,124.64999999999999,"LINESTRING (22.3969173 47.0596483, 22.3969265 47.0597588, 22.3968952 47.0598344, 22.3967836 47.0600222, 22.3967548 47.0600711, 22.3966867 47.0602065, 22.3966675 47.060241, 22.3964174 47.0607073)",,,
"[407714897, 553301470, 1173791223]",2,DN1,Strada Piața Unirii,trunk,RO:urban,False,False,142.654,"LINESTRING (22.3969173 47.0596483, 22.3968918 47.0596514, 22.3966293 47.0596843, 22.3964818 47.0596988, 22.3961512 47.0597126, 22.3958548 47.0597249, 22.3955549 47.0597302, 22.3952715 47.0597352, 22.3951209 47.0597379, 22.395042 47.0597413)",,,
407714897,2,DN1,Strada Piața Unirii,trunk,RO:urban,False,True,27.822,"LINESTRING (22.3969173 47.0596483, 22.3970601 47.0596226, 22.3971626 47.0595975, 22.397261 47.059563)",,,
119306257,2,,,residential,RO:urban,False,True,134.11200000000002,"LINESTRING (22.3987322 47.05745, 22.3989116 47.0574511, 22.3990915 47.0574465, 22.3992957 47.0574629, 22.399466 47.0575096, 22.4003634 47.0578424)",,,
418061800,1,,,residential,30,True,False,17.819,"LINESTRING (22.3987322 47.05745, 22.3987368 47.0574723, 22.3987242 47.0575022, 22.3987031 47.0575194, 22.3986792 47.0575294, 22.3986472 47.0575345, 22.3986177 47.0575324, 22.3985877 47.057523)",,,roundabout
418061800,1,,,residential,30,True,False,9.109,"LINESTRING (22.3986405 47.0574053, 22.3986731 47.0574088, 22.3986978 47.0574177, 22.3987206 47.0574338, 22.3987322 47.05745)",,,roundabout
418061800,1,,,residential,30,True,False,17.994,"LINESTRING (22.3985877 47.057523, 22.398568 47.0575106, 22.3985521 47.0574909, 22.3985487 47.0574576, 22.3985606 47.0574366, 22.3985875 47.0574171, 22.3986173 47.0574075, 22.3986405 47.0574053)",,,roundabout
606325501,1,,Strada Șoimu,residential,RO:urban,True,False,179.06,"LINESTRING (22.3985877 47.057523, 22.3985638 47.0575845, 22.3984356 47.0578864, 22.3983303 47.0580037, 22.3981327 47.0580652, 22.397446 47.0581019, 22.3967513 47.0580372)",,,
410102946,1,DN1H,,secondary,RO:urban,True,False,9.569,"LINESTRING (22.3997943 47.0586011, 22.3997987 47.0586871)",,,
406747168,,,,residential,,False,False,20.351,"LINESTRING (22.3974751 47.0558783, 22.3974715 47.0556953)",,,
406747168,,,,residential,,False,True,48.234,"LINESTRING (22.3974751 47.0558783, 22.3974452 47.0563116)",,,
705794068,,,,residential,,False,True,55.79,"LINESTRING (22.3974751 47.0558783, 22.3979471 47.0559052, 22.3980014 47.0558907, 22.3980259 47.0558675, 22.3980874 47.055765)",,,
167075920,2,,Strada Ciocârliei,residential,RO:urban,False,False,17.468,"LINESTRING (22.3980874 47.055765, 22.3983146 47.0557918)",,,
167075920,2,,Strada Ciocârliei,residential,RO:urban,False,True,47.298,"LINESTRING (22.3980874 47.055765, 22.3975745 47.055706, 22.3974715 47.0556953)",,,
705794068,,,,residential,,False,False,55.79,"LINESTRING (22.3980874 47.055765, 22.3980259 47.0558675, 22.3980014 47.0558907, 22.3979471 47.0559052, 22.3974751 47.0558783)",,,
705797562,,,,residential,,False,True,21.864,"LINESTRING (22.3968758 47.0563241, 22.3971642 47.0563165)",,,
167075920,2,,Strada Ciocârliei,residential,RO:urban,False,False,44.267,"LINESTRING (22.3983146 47.0557918, 22.3988887 47.055866)",,,
167075920,2,,Strada Ciocârliei,residential,RO:urban,False,True,17.468,"LINESTRING (22.3983146 47.0557918, 22.3980874 47.055765)",,,
901205159,1,DN1,Strada Bobâlna,trunk,RO:urban,True,False,48.845,"LINESTRING (22.4039367 47.0564113, 22.403812 47.0564743, 22.4035839 47.0565694, 22.4034432 47.056616, 22.4033782 47.0566223)",,,
