osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,junction,geometry,access
23633900,False,,,Strada Doctor Emanoil Bacaloglu,residential,RO:urban,False,86.545,,"LINESTRING (26.1055667 44.4392798, 26.1055683 44.4392133, 26.105585 44.4385016)",
389234566,False,2,,Strada Batiștei,tertiary,50,True,108.149,,"LINESTRING (26.1055667 44.4392798, 26.1058405 44.4394015, 26.1059618 44.43944, 26.106083 44.439457, 26.1061899 44.439464, 26.1067647 44.4394511, 26.1068653 44.4394574)",
895759912,True,3,DN2;DN3,Piața C. A. Rosetti,primary,30,False,14.362,,"LINESTRING (26.1066956 44.4361718, 26.1068552 44.4362326)",
389234566,False,2,,Strada Batiștei,tertiary,50,False,37.827000000000005,,"LINESTRING (26.1072931 44.4396041, 26.1071701 44.4395543, 26.1070367 44.4395012, 26.1069402 44.4394728, 26.1068653 44.4394574)",
389234566,False,2,,Strada Batiștei,tertiary,50,True,91.82799999999999,,"LINESTRING (26.1072931 44.4396041, 26.1073886 44.4396438, 26.1075529 44.439705, 26.1078119 44.4397808, 26.1080093 44.4398262, 26.1081267 44.4398524, 26.1082057 44.4398678, 26.1082791 44.4398822, 26.1083669 44.439903)",
431452497,True,2,,Strada Ion Luca Caragiale,residential,50,False,82.78999999999999,,"LINESTRING (26.1072931 44.4396041, 26.107341 44.4395723, 26.1080061 44.4391555, 26.1080745 44.4391111)",
256015035,False,2,,Strada Vasile Lascăr,residential,RO:urban,True,64.023,,"LINESTRING (26.1080745 44.4391111, 26.1078949 44.4386241, 26.1078703 44.4385541)",
386533494,True,2,,Strada Vasile Lascăr,residential,RO:urban,False,91.06400000000001,,"LINESTRING (26.1080745 44.4391111, 26.1083372 44.4398237, 26.1083669 44.439903)",
23633987,False,,,Intrarea Ion Luca Caragiale,residential,RO:urban,True,61.911,,"LINESTRING (26.1064133 44.4402218, 26.105989 44.4401144, 26.1056603 44.4400966)",
431452497,True,2,,Strada Ion Luca Caragiale,residential,50,False,42.194,,"LINESTRING (26.1064133 44.4402218, 26.106501 44.440151, 26.1067812 44.4399481)",
23634011,False,,,Strada Aaron Florian,residential,RO:urban,False,109.452,,"LINESTRING (26.1079932 44.4402363, 26.1071854 44.4402359, 26.1067812 44.4399481)",
389234566,False,2,,Strada Batiștei,tertiary,50,False,59.814,,"LINESTRING (26.1045383 44.4387849, 26.1039223 44.4384752)",
389234566,False,2,,Strada Batiștei,tertiary,50,True,52.834,,"LINESTRING (26.1045383 44.4387849, 26.1050801 44.4390608)",
661300529,True,,,Strada Vasile Conta,residential,RO:urban,False,65.366,,"LINESTRING (26.1023056 44.4389502, 26.1015859 44.4392357)",
23773130,False,,,Strada Nicolae Filipescu,residential,RO:urban,True,116.219,,"LINESTRING (26.1023056 44.4389502, 26.1027065 44.4384186, 26.1030084 44.4381526, 26.1030958 44.4380757)",
125077127,False,2,,Strada Logofăt Luca Stroici,residential,RO:urban,False,5.58,,"LINESTRING (26.1088414 44.4400923, 26.1087759 44.4400741)",
23782231,True,2,DN4,Bulevardul Ion Constantin Brătianu,primary,60,False,15.812,,"LINESTRING (26.1030168 44.433873, 26.1031 44.4337438)",
218268093,True,2,DN4,Bulevardul Ion Constantin Brătianu,primary,50,False,15.403,,"LINESTRING (26.1030168 44.433873, 26.1030132 44.4337345)",
23049950,True,1,,Strada Doamnei,residential,RO:urban,False,160.898,,"LINESTRING (26.1030132 44.4337345, 26.1029632 44.4337291, 26.1029002 44.4337211, 26.1028485 44.4337088, 26.1028018 44.4336901, 26.1020443 44.4333147, 26.1017452 44.4331882, 26.101574 44.4331285, 26.1014981 44.4331096, 26.1014239 44.433097, 26.1013405 44.4330891, 26.1012387 44.4330788)",
218268093,True,2,DN4,Bulevardul Ion Constantin Brătianu,primary,50,False,125.07,,"LINESTRING (26.1030132 44.4337345, 26.1030322 44.4336565, 26.1030604 44.433535, 26.103266 44.4326243)",
"[661261136, 23049945]",True,,,Strada Blănari,residential,RO:urban,False,252.98100000000005,,"LINESTRING (26.103266 44.4326243, 26.103216 44.4326188, 26.1029091 44.4325797, 26.102788 44.4325649, 26.1021787 44.4325001, 26.1019941 44.432483, 26.1018972 44.4324772, 26.1017763 44.4324758, 26.101034 44.4325108, 26.100997 44.4325201, 26.1009641 44.4325362, 26.1009403 44.432554, 26.1009249 44.4325748, 26.1009137 44.4326033, 26.1009132 44.4326327, 26.1009204 44.4326623, 26.1009383 44.4327006, 26.1012387 44.4330788)",
23049908,False,,,Strada Sarmizegetusa,residential,RO:urban,False,35.175,,"LINESTRING (26.1052001 44.4330964, 26.1051933 44.4331247, 26.1051279 44.4334085)",
23785473,False,,,Strada Șelimbăr,residential,RO:urban,True,33.506,,"LINESTRING (26.1041691 44.432985, 26.1041628 44.4330142, 26.1041047 44.4332828)",
23785476,False,,,Strada Pătrașcu Vodă,residential,RO:urban,False,53.105000000000004,,"LINESTRING (26.1034445 44.4332064, 26.1035257 44.4332158, 26.1041047 44.4332828)",
"[229235604, 229234732]",True,2,DN4,Bulevardul Ion Constantin Brătianu,primary,50,False,55.638000000000005,,"LINESTRING (26.1034445 44.4332064, 26.1033898 44.4334328, 26.1033548 44.4335677, 26.10332 44.4336988)",
23785476,False,,,Strada Pătrașcu Vodă,residential,RO:urban,False,82.436,,"LINESTRING (26.1041047 44.4332828, 26.1051279 44.4334085)",
23785473,False,,,Strada Șelimbăr,residential,RO:urban,False,33.506,,"LINESTRING (26.1041047 44.4332828, 26.1041628 44.4330142, 26.1041691 44.432985)",
23785473,False,,,Strada Șelimbăr,residential,RO:urban,True,52.691,,"LINESTRING (26.1041047 44.4332828, 26.1040575 44.433501, 26.1040034 44.4337511)",
23785476,False,,,Strada Pătrașcu Vodă,residential,RO:urban,True,53.105000000000004,,"LINESTRING (26.1041047 44.4332828, 26.1035257 44.4332158, 26.1034445 44.4332064)",
23785476,False,,,Strada Pătrașcu Vodă,residential,RO:urban,True,36.755,,"LINESTRING (26.1055824 44.4334712, 26.1051279 44.4334085)",
174965593,False,,,Strada Cavafii Vechi,residential,RO:urban,False,34.259,,"LINESTRING (26.1055824 44.4334712, 26.105582 44.4337793)",
174965593,False,,,Strada Cavafii Vechi,residential,RO:urban,True,38.318,,"LINESTRING (26.1055824 44.4334712, 26.1055837 44.4331266)",
23050027,True,1,,Strada Radu Cristian,residential,50,False,72.395,,"LINESTRING (26.1070119 44.4355612, 26.1067478 44.4360632, 26.1066956 44.4361718)",
28898452,True,3,,,primary_link,30,False,24.091,,"LINESTRING (26.1068552 44.4362326, 26.1068239 44.4364481)",
125102032,True,3,DN2;DN3,Piața C. A. Rosetti,primary,30,False,37.575,,"LINESTRING (26.1068552 44.4362326, 26.107238 44.4364313)",
23785575,False,1,,Strada Lacul Gorgova,residential,50,True,60.628,,"LINESTRING (26.1068552 44.4362326, 26.1069958 44.4361368, 26.1074028 44.4358526)",
23785562,True,1,,Strada Caimatei,residential,50,False,44.868,,"LINESTRING (26.1074028 44.4358526, 26.1070119 44.4355612)",
23785575,False,1,,Strada Lacul Gorgova,residential,50,False,60.628,,"LINESTRING (26.1074028 44.4358526, 26.1069958 44.4361368, 26.1068552 44.4362326)",
23115954,False,2,,Bulevardul Hristo Botev,tertiary,50,False,43.406,,"LINESTRING (26.1071961 44.4345893, 26.1069081 44.4349211)",
23115954,False,2,,Bulevardul Hristo Botev,tertiary,50,True,59.09,,"LINESTRING (26.1071961 44.4345893, 26.1075582 44.4342242, 26.1076212 44.4341744, 26.107637 44.4341618)",
23785595,True,1,,Strada Ivo Andric,residential,RO:urban,False,80.965,,"LINESTRING (26.1071961 44.4345893, 26.1064929 44.4345363, 26.1064312 44.4345421, 26.1063755 44.4345717, 26.1062536 44.4346672)",
23050027,True,1,,Strada Radu Cristian,residential,50,False,21.869,,"LINESTRING (26.1071203 44.4353804, 26.1070119 44.4355612)",
23115954,False,2,,Bulevardul Hristo Botev,tertiary,50,True,58.237,,"LINESTRING (26.1062777 44.4356561, 26.1066567 44.4352077)",
23115954,False,2,,Bulevardul Hristo Botev,tertiary,50,False,54.792,,"LINESTRING (26.1062777 44.4356561, 26.1061844 44.4357657, 26.1061015 44.4358696, 26.106066 44.4359304, 26.1060355 44.4359989, 26.1060042 44.4361037)",
23785613,False,2,,Strada Scaune,residential,RO:urban,False,121.287,,"LINESTRING (26.1062777 44.4356561, 26.1062032 44.4356237, 26.1050987 44.4351288, 26.104979 44.4350821)",no
661299490,True,1,,Strada Slănic,residential,RO:urban,False,43.824,,"LINESTRING (26.104979 44.4350821, 26.1051886 44.4347175)",
23785613,False,2,,Strada Scaune,residential,RO:urban,True,121.287,,"LINESTRING (26.104979 44.4350821, 26.1050987 44.4351288, 26.1062032 44.4356237, 26.1062777 44.4356561)",no
231769536,False,2,,,tertiary,RO:urban,False,14.559,,"LINESTRING (26.1004814 44.4391345, 26.1006547 44.4391773)",
226281310,True,4,DN1;DN1A;DN7,Bulevardul Nicolae Bălcescu,primary,60,False,158.276,,"LINESTRING (26.1004814 44.4391345, 26.1005638 44.4389683, 26.1011171 44.4378961, 26.1011256 44.4378783, 26.1011665 44.4377978)",
"[125413589, 245698901, 448621095]",False,"['1', '4']",,Strada Demetru Ion Dobrescu,tertiary,RO:urban,True,75.87,,"LINESTRING (26.1004814 44.4391345, 26.1003796 44.4391098, 26.1003003 44.4390906, 26.1002758 44.4390849, 26.1002275 44.4390811, 26.100174 44.4390823, 26.1001451 44.4390853, 26.0999093 44.4391145, 26.0995471 44.4391608)",
125135358,False,2,,Strada Dimitrie D. Gerota,residential,50,False,78.073,,"LINESTRING (26.10545 44.4370351, 26.1057359 44.4377069)",
23116079,True,1,,Strada Tudor Arghezi,tertiary,RO:urban,False,54.442,,"LINESTRING (26.10545 44.4370351, 26.1056318 44.4369271, 26.1057413 44.4368496, 26.10581 44.4367655, 26.1058523 44.4366563)",
"[668342042, 178404900]",True,2,,Strada Dimitrie D. Gerota,residential,RO:urban,False,121.65199999999999,,"LINESTRING (26.10545 44.4370351, 26.1052655 44.4366483, 26.1051726 44.4364663, 26.1049893 44.4361071, 26.1049335 44.4360052)",
229477787,True,4,DN4,Bulevardul Ion Constantin Brătianu,primary,60,False,79.006,,"LINESTRING (26.1028054 44.4345673, 26.1030168 44.433873)",
"[23049947, 23049949]",True,1,,Strada Ion Ghica,residential,30,False,236.27499999999998,,"LINESTRING (26.1028054 44.4345673, 26.102701 44.4345335, 26.1021262 44.4343475, 26.1019353 44.4342791, 26.1018634 44.434248, 26.1017807 44.4342059, 26.101711 44.4341629, 26.1016267 44.4341076, 26.1015391 44.4340419, 26.1014468 44.433959, 26.1006172 44.4331995)",
218634637,True,1,,Strada Dianei,tertiary,RO:urban,False,39.505,,"LINESTRING (26.1062154 44.437612, 26.1057359 44.4377069)",
125135353,True,1,,Strada Jean Louis Calderon,tertiary,RO:urban,False,89.915,,"LINESTRING (26.1057359 44.4377069, 26.1053009 44.4384535)",
125135358,False,2,,Strada Dimitrie D. Gerota,residential,50,True,78.073,,"LINESTRING (26.1057359 44.4377069, 26.10545 44.4370351)",
69344024,True,2,,Bulevardul Regina Elisabeta,primary,50,False,56.010999999999996,,"LINESTRING (26.10225 44.4355538, 26.1017791 44.4353976, 26.1016102 44.4353416)",
"[218268112, 668309189]",True,4,DN4;DN2;DN3,Piața Universității,primary,50,False,24.409,circular,"LINESTRING (26.10225 44.4355538, 26.1022514 44.4355001, 26.1022688 44.4354475, 26.1022985 44.4354027, 26.1023272 44.4353788, 26.1023591 44.4353582)",
23049910,False,2,,Calea Moșilor,tertiary,50,False,52.659,,"LINESTRING (26.1065167 44.4327067, 26.1064342 44.4326139, 26.1063749 44.4325448, 26.106335 44.4324946, 26.1063065 44.4324646, 26.1062441 44.4324123, 26.1062088 44.4323869, 26.1061771 44.4323664, 26.1061416 44.4323471, 26.1061172 44.4323341)",
23049910,False,2,,Calea Moșilor,tertiary,50,True,68.047,,"LINESTRING (26.1065167 44.4327067, 26.1066898 44.432907, 26.1068842 44.4331334, 26.106926 44.4331804, 26.1069676 44.4332271)",
241212351,True,2,,,tertiary,50,False,14.974,,"LINESTRING (26.1011665 44.4377978, 26.1013449 44.4378415)",
241212350,True,4,DN1;DN1A;DN7,Bulevardul Nicolae Bălcescu,primary,60,False,41.571999999999996,,"LINESTRING (26.1011665 44.4377978, 26.1012314 44.4376693, 26.1013352 44.4374645, 26.1013445 44.4374462)",
23050026,True,1,,Strada Dimitrie Bolintineanu,residential,RO:urban,False,66.08,,"LINESTRING (26.1066567 44.4352077, 26.1060614 44.4347924)",
23115954,False,2,,Bulevardul Hristo Botev,tertiary,50,False,58.237,,"LINESTRING (26.1066567 44.4352077, 26.1062777 44.4356561)",
23115954,False,2,,Bulevardul Hristo Botev,tertiary,50,True,37.604,,"LINESTRING (26.1066567 44.4352077, 26.1069081 44.4349211)",
79858242,True,1,,Strada Dimitrie Bolintineanu,residential,RO:urban,False,41.517,,"LINESTRING (26.1066567 44.4352077, 26.1071203 44.4353804)",
79858241,False,,,Strada Ivo Andric,residential,RO:urban,True,20.657,,"LINESTRING (26.1060614 44.4347924, 26.1062536 44.4346672)",
23050026,True,1,,Strada Dimitrie Bolintineanu,residential,RO:urban,False,87.928,,"LINESTRING (26.1060614 44.4347924, 26.1057785 44.434969, 26.1057473 44.4349841, 26.1057106 44.4349913, 26.1056731 44.4349895, 26.1056222 44.4349734, 26.105514 44.4349143, 26.1051886 44.4347175)",
23115964,False,2,,Bulevardul Hristo Botev,tertiary,RO:urban,False,84.173,,"LINESTRING (26.1084555 44.4334729, 26.108487 44.4334286, 26.1085161 44.4333856, 26.1086289 44.4332049, 26.1088909 44.4327828)",
"[668729073, 668729074]",False,2,,Bulevardul Hristo Botev,tertiary,RO:urban,True,55.49300000000001,,"LINESTRING (26.1084555 44.4334729, 26.108389 44.4335578, 26.1083198 44.4336369, 26.1082536 44.4337098, 26.1081627 44.4337987, 26.1080627 44.4338844)",
230067427,False,2,,Strada Lipscani,residential,50,True,84.965,,"LINESTRING (26.1044478 44.432146, 26.1044996 44.4321522, 26.1050031 44.4322032, 26.1055067 44.432256)",
23634051,True,2,,Strada General David Praporgescu,residential,RO:urban,False,63.379,,"LINESTRING (26.1042013 44.4393016, 26.1045383 44.4387849)",
86553069,True,,,,residential,RO:urban,False,63.915,,"LINESTRING (26.1042013 44.4393016, 26.1050062 44.4392906)",destination
86748533,False,2,,Strada Blanduziei,residential,RO:urban,False,84.658,,"LINESTRING (26.1033611 44.4394083, 26.1023421 44.439184)",
23116110,True,1,,Strada Tudor Arghezi,tertiary,RO:urban,False,113.12,,"LINESTRING (26.1033611 44.4394083, 26.1034952 44.4392316, 26.1035882 44.4391001, 26.1037127 44.438885, 26.1038869 44.4385478, 26.1039223 44.4384752)",
86748533,False,2,,Strada Blanduziei,residential,RO:urban,True,84.658,,"LINESTRING (26.1023421 44.439184, 26.1033611 44.4394083)",
23773123,True,1,,Strada Nicolae Filipescu,residential,RO:urban,False,27.346,,"LINESTRING (26.1023421 44.439184, 26.1023712 44.439076, 26.1023684 44.4390483, 26.1023598 44.4390268, 26.1023056 44.4389502)",
231769534,True,4,DN1;DN1A;DN7,Bulevardul Nicolae Bălcescu,primary,60,False,66.953,,"LINESTRING (26.1013449 44.4378415, 26.1013035 44.4379233, 26.1012954 44.4379387, 26.1010485 44.4384052)",
119241026,True,,,Strada Traian Vuia,residential,RO:urban,False,101.727,,"LINESTRING (26.1010485 44.4384052, 26.1010865 44.4384638, 26.101271 44.4387489, 26.1015859 44.4392357)",
231769534,True,4,DN1;DN1A;DN7,Bulevardul Nicolae Bălcescu,primary,60,False,91.372,,"LINESTRING (26.1010485 44.4384052, 26.1007352 44.4390133, 26.1006547 44.4391773)",
231769536,False,2,,,tertiary,RO:urban,True,14.559,,"LINESTRING (26.1006547 44.4391773, 26.1004814 44.4391345)",
23115954,False,2,,Bulevardul Hristo Botev,tertiary,50,True,54.792,,"LINESTRING (26.1060042 44.4361037, 26.1060355 44.4359989, 26.106066 44.4359304, 26.1061015 44.4358696, 26.1061844 44.4357657, 26.1062777 44.4356561)",
"[895759912, 131407439]",True,3,DN2;DN3,Piața C. A. Rosetti,primary,30,False,55.804,,"LINESTRING (26.1060042 44.4361037, 26.1062672 44.4361057, 26.1064941 44.4361273, 26.1066956 44.4361718)",
668342044,True,1,,Strada Tudor Arghezi,tertiary,RO:urban,False,47.461,,"LINESTRING (26.1058523 44.4366563, 26.1059409 44.4365267, 26.1059921 44.4364238, 26.106 44.4363919, 26.1059568 44.4362543)",
668342046,True,1,,Strada Tudor Arghezi,tertiary,RO:urban,False,46.86500000000001,,"LINESTRING (26.1058523 44.4366563, 26.1058524 44.4365094, 26.1058514 44.4364296, 26.1058583 44.4363732, 26.1059568 44.4362543)",
668312641,True,3,DN2;DN3,Piața C. A. Rosetti,primary,30,False,20.578,,"LINESTRING (26.1059568 44.4362543, 26.1057428 44.4361499)",
677041846,True,2,,Piața Rosetti,tertiary,50,False,17.164,,"LINESTRING (26.1059568 44.4362543, 26.1060042 44.4361037)",
23633987,False,,,Intrarea Ion Luca Caragiale,residential,RO:urban,False,61.911,,"LINESTRING (26.1056603 44.4400966, 26.105989 44.4401144, 26.1064133 44.4402218)",
"[229477788, 14140940]",True,"['4', '3']",DN1;DN1A;DN7,Bulevardul Nicolae Bălcescu,primary,"['60', '50']",False,223.59199999999998,,"LINESTRING (26.102633 44.4356513, 26.1025221 44.4357715, 26.1024618 44.4358372, 26.1024068 44.4358984, 26.1023528 44.4359582, 26.1023081 44.436016, 26.1022704 44.4360698, 26.1022432 44.4361083, 26.1021716 44.4362279, 26.1021055 44.4363437, 26.1019632 44.4366261, 26.1019369 44.4366777, 26.1017172 44.4371027, 26.101529 44.4374709, 26.1015194 44.4374897)",
"[218268116, 668309190]",True,4,DN4;DN2;DN3,Piața Universității,primary,50,False,36.863,circular,"LINESTRING (26.102633 44.4356513, 26.1025802 44.4356697, 26.1025076 44.4356789, 26.1024387 44.4356742, 26.102377 44.435658, 26.1023301 44.4356343, 26.1022965 44.4356086, 26.1022772 44.43559, 26.1022599 44.4355706, 26.10225 44.4355538)",
206009525,False,2,,,primary_link,50,False,8.328,,"LINESTRING (26.1037097 44.4320743, 26.1036073 44.4320581)",
"[229235604, 229234956]",True,2,DN4,Bulevardul Ion Constantin Brătianu,primary,50,False,127.634,,"LINESTRING (26.1037097 44.4320743, 26.1035586 44.4327169, 26.1035095 44.4329369, 26.1034445 44.4332064)",
232078366,False,,,Strada Colței,residential,RO:urban,True,9.277,,"LINESTRING (26.1031 44.4337438, 26.1032137 44.4337246)",
339705212,True,2,,Strada Doamnei,residential,RO:urban,False,6.969,,"LINESTRING (26.1031 44.4337438, 26.1030132 44.4337345)",
218268092,True,4,DN4,Bulevardul Ion C. Brătianu,primary,60,False,176.065,,"LINESTRING (26.1032182 44.4338981, 26.1030733 44.4343631, 26.1030422 44.4344666, 26.1030049 44.4345796, 26.1029042 44.4348528, 26.1028265 44.4350851, 26.1027679 44.4352908, 26.1027504 44.4353599, 26.1027323 44.4354425)",
206009525,False,2,,,primary_link,50,True,8.328,,"LINESTRING (26.1036073 44.4320581, 26.1037097 44.4320743)",
241211914,True,2,DN4,Bulevardul Ion Constantin Brătianu,primary,60,False,187.92499999999998,,"LINESTRING (26.1036073 44.4320581, 26.1034403 44.4327651, 26.1032858 44.4334289, 26.1032551 44.4335566, 26.1032321 44.4336546, 26.1032137 44.4337246)",
180685590,True,2,,Strada C. A. Rosetti,tertiary,RO:urban,False,165.65300000000002,,"LINESTRING (26.0965569 44.4399677, 26.0966322 44.4399473, 26.0966826 44.4399358, 26.0967536 44.4399244, 26.0968243 44.4399223, 26.0969119 44.4399395, 26.0969629 44.4399509, 26.097021 44.4399675, 26.0972623 44.4400616, 26.0979548 44.4402964, 26.0984649 44.4404633)",
"[244668685, 668989983]",True,4,,Calea Victoriei,secondary,50,False,81.563,,"LINESTRING (26.0965569 44.4399677, 26.0966051 44.4399241, 26.0966387 44.4398758, 26.0966708 44.4398288, 26.0968685 44.4395063, 26.09694 44.4393764, 26.096973 44.4392998)",
668309192,True,4,DN4;DN2;DN3,Piața Universității,primary,50,False,1.717,circular,"LINESTRING (26.1026515 44.4356433, 26.102633 44.4356513)",
23782057,False,,,Strada Colței,residential,RO:urban,True,8.914,,"LINESTRING (26.1032137 44.4337246, 26.10332 44.4336988)",
232078365,True,2,DN4,Bulevardul Ion Constantin Brătianu,primary,60,False,19.296,,"LINESTRING (26.1032137 44.4337246, 26.1032182 44.4338981)",
232078366,False,,,Strada Colței,residential,RO:urban,False,9.277,,"LINESTRING (26.1032137 44.4337246, 26.1031 44.4337438)",
256015033,True,1,,,residential,50,False,14.814,roundabout,"LINESTRING (26.1078703 44.4385541, 26.107833 44.4385527, 26.1077985 44.4385426, 26.1077705 44.4385249, 26.1077522 44.4385017, 26.1077457 44.4384755)",
256015035,False,2,,Strada Vasile Lascăr,residential,RO:urban,False,64.023,,"LINESTRING (26.1078703 44.4385541, 26.1078949 44.4386241, 26.1080745 44.4391111)",
23633867,False,2,,Strada Italiană,residential,30,True,61.493,,"LINESTRING (26.1077457 44.4384755, 26.1075876 44.4384617, 26.1069769 44.4384084)",
256015033,True,1,,,residential,50,False,11.887,roundabout,"LINESTRING (26.1077457 44.4384755, 26.1077515 44.4384491, 26.1077693 44.4384256, 26.1077969 44.4384075, 26.1078313 44.438397)",
256015033,True,1,,,residential,50,False,4.811,roundabout,"LINESTRING (26.1078313 44.438397, 26.1078614 44.4383948, 26.1078913 44.4383985)",
23633782,True,2,,Strada Constantin Nacu,residential,RO:urban,False,73.031,,"LINESTRING (26.1078913 44.4383985, 26.1079144 44.4383399, 26.1081386 44.4377659)",
256015033,True,1,,,residential,50,False,13.023000000000001,roundabout,"LINESTRING (26.1078913 44.4383985, 26.1079247 44.4384107, 26.1079506 44.4384302, 26.107966 44.4384547, 26.1079692 44.4384814, 26.1079658 44.4384909)",
389234566,False,2,,Strada Batiștei,tertiary,50,False,91.82799999999999,,"LINESTRING (26.1083669 44.439903, 26.1082791 44.4398822, 26.1082057 44.4398678, 26.1081267 44.4398524, 26.1080093 44.4398262, 26.1078119 44.4397808, 26.1075529 44.439705, 26.1073886 44.4396438, 26.1072931 44.4396041)",
670574738,True,2,,Strada Batiștei,tertiary,50,False,26.974,,"LINESTRING (26.1083669 44.439903, 26.1085558 44.4399227, 26.1086751 44.4399568, 26.108694 44.4399622)",
668989981,True,3,,Calea Victoriei,secondary,50,False,146.336,,"LINESTRING (26.0971647 44.4384905, 26.097181 44.4383876, 26.0972072 44.4382793, 26.0972541 44.4381496, 26.097287 44.4380758, 26.0972889 44.4380713, 26.0972924 44.4380645, 26.0973312 44.4379887, 26.0973909 44.4378836, 26.0974488 44.4377754, 26.0975071 44.4376471, 26.097615 44.4373442, 26.0976257 44.4372226)",
23115943,True,1,,Strada Sfinților,residential,RO:urban,False,141.09199999999998,,"LINESTRING (26.10889 44.4355545, 26.1088626 44.435554, 26.1086439 44.4355552, 26.1084857 44.4355453, 26.1082637 44.4355073, 26.1079944 44.4354266, 26.107793 44.4353293, 26.1072817 44.4350936)",
23634011,False,,,Strada Aaron Florian,residential,RO:urban,True,109.452,,"LINESTRING (26.1067812 44.4399481, 26.1071854 44.4402359, 26.1079932 44.4402363)",
431452497,True,2,,Strada Ion Luca Caragiale,residential,50,False,55.817,,"LINESTRING (26.1067812 44.4399481, 26.1072283 44.439651, 26.1072931 44.4396041)",
23049910,False,2,,Calea Moșilor,tertiary,50,False,68.047,,"LINESTRING (26.1069676 44.4332271, 26.106926 44.4331804, 26.1068842 44.4331334, 26.1066898 44.432907, 26.1065167 44.4327067)",
23049912,True,1,,Strada Radu Calomfirescu,residential,RO:urban,False,72.946,,"LINESTRING (26.1069676 44.4332271, 26.1069879 44.433216, 26.10704 44.4331861, 26.1071151 44.4331306, 26.1071526 44.4330979, 26.1071795 44.4330674, 26.1072161 44.4330022, 26.107243 44.4329354, 26.1072831 44.4328434, 26.1073225 44.4327801, 26.1073606 44.4327389, 26.1074288 44.4326757)",
125102030,True,2,,Strada Vasile Lascăr,residential,RO:urban,False,218.85499999999996,,"LINESTRING (26.106797 44.4365908, 26.1068442 44.4366201, 26.1068953 44.436666, 26.1069306 44.4367109, 26.1072793 44.4371541, 26.1073109 44.4371994, 26.107341 44.4372467, 26.1073743 44.4373203, 26.1077776 44.4382652, 26.1078035 44.4383383, 26.1078313 44.438397)",
125135354,True,1,,Strada Dianei,tertiary,RO:urban,False,122.621,,"LINESTRING (26.106797 44.4365908, 26.1067772 44.4366382, 26.106754 44.436687, 26.1067367 44.4367167, 26.1062154 44.437612)",
125135354,True,1,,Strada Dianei,tertiary,RO:urban,False,16.03,,"LINESTRING (26.1068239 44.4364481, 26.1068066 44.4365615, 26.106797 44.4365908)",
131407442,True,3,DN2;DN3,Piața C. A. Rosetti,primary,30,False,73.22800000000001,,"LINESTRING (26.1068239 44.4364481, 26.1066416 44.4364403, 26.1063814 44.4364002, 26.1061313 44.4363325, 26.1059568 44.4362543)",
256015033,True,1,,,residential,50,False,11.059,roundabout,"LINESTRING (26.1079658 44.4384909, 26.1079598 44.4385074, 26.1079382 44.4385302, 26.1079072 44.4385464, 26.1078703 44.4385541)",
"[431339384, 125077130]",False,2,,Strada Italiană,residential,RO:urban,False,55.879,,"LINESTRING (26.1079658 44.4384909, 26.1080829 44.4384977, 26.1084641 44.4385201, 26.108487 44.4385215, 26.1085108 44.4385218, 26.1085389 44.438521, 26.1085518 44.4385203, 26.1085669 44.438519, 26.1085813 44.4385174, 26.1085968 44.4385149, 26.1086174 44.438511, 26.1086422 44.4385055, 26.1086638 44.4384998)",
241113068,False,2,,Calea Moșilor,residential,50,True,20.287,,"LINESTRING (26.1058649 44.4323053, 26.1060842 44.4323303, 26.1061172 44.4323341)",
541379602,False,2,,Calea Moșilor,residential,50,False,28.965000000000003,,"LINESTRING (26.1058649 44.4323053, 26.1056866 44.4322808, 26.1056141 44.4322708, 26.1055293 44.4322591, 26.1055067 44.432256)",
541379612,False,2,,,residential,50,True,25.891999999999996,,"LINESTRING (26.1058649 44.4323053, 26.1058308 44.4323124, 26.1057496 44.4323292, 26.1057098 44.4323413, 26.1056709 44.432358, 26.105648 44.4323735, 26.1056196 44.4323979, 26.1056081 44.4324263)",
541379612,False,2,,,residential,50,False,25.892,,"LINESTRING (26.1056081 44.4324263, 26.1056196 44.4323979, 26.105648 44.4323735, 26.1056709 44.432358, 26.1057098 44.4323413, 26.1057496 44.4323292, 26.1058308 44.4323124, 26.1058649 44.4323053)",
125077127,False,2,,Strada Logofăt Luca Stroici,residential,RO:urban,True,5.58,,"LINESTRING (26.1087759 44.4400741, 26.1088414 44.4400923)",
670574724,True,1,,Strada Logofăt Luca Stroici,residential,RO:urban,False,10.744,,"LINESTRING (26.1087759 44.4400741, 26.1086709 44.4400453, 26.1086496 44.4400394)",
232907685,False,2,,Strada Armand Călinescu,tertiary,30,True,9.28,,"LINESTRING (26.108694 44.4399622, 26.1086496 44.4400394)",
670574728,True,1,,Strada Logofăt Luca Stroici,residential,RO:urban,False,14.057,,"LINESTRING (26.108694 44.4399622, 26.1087088 44.4399776, 26.1087759 44.4400741)",
23556938,True,,,Strada Biserica Enei,residential,30,False,40.742,,"LINESTRING (26.0994799 44.4369131, 26.099009 44.4370587)",
674727725,True,,,Strada Biserica Enei,residential,30,False,24.106,,"LINESTRING (26.0994799 44.4369131, 26.0992074 44.4368175)",
23556915,True,,,Strada Academiei,residential,RO:urban,False,31.233,,"LINESTRING (26.0992074 44.4368175, 26.0991336 44.4369321, 26.0991049 44.43696, 26.099009 44.4370587)",
