osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,bridge,junction,access
362191739,2,Strada Mihai Eminescu,primary,,False,False,95.832,"LINESTRING (26.3589281 47.2048757, 26.3594036 47.2056747)",DN15B;DN15C,,,
231073374,2,Strada Mihai Eminescu,primary,30,True,False,15.527,"LINESTRING (26.3589281 47.2048757, 26.3588824 47.2048272, 26.3588411 47.2047902, 26.3588048 47.2047645)",DN15B;DN15C,,,
362191738,2,Strada Vasile Alecsandri,residential,50,False,False,81.554,"LINESTRING (26.3584979 47.2047169, 26.3575205 47.2048356, 26.3574352 47.204846)",,,,
667509216,2,Strada Vasile Alecsandri,residential,30,True,False,17.63,"LINESTRING (26.3584979 47.2047169, 26.3585964 47.2046962, 26.3586651 47.2046784, 26.3587161 47.2046615)",,,,
524511060,,,residential,RO:urban,False,False,59.754000000000005,"LINESTRING (26.3621812 47.2060318, 26.3620713 47.2060462, 26.3620043 47.2060452, 26.3619551 47.2060368, 26.3618943 47.2060207, 26.3618532 47.2060023, 26.3618121 47.2059738, 26.3617756 47.2058913, 26.3617003 47.2057213)",,,,
667342493,,,residential,,False,True,76.77,"LINESTRING (26.3653223 47.2021619, 26.3654546 47.202163, 26.3656451 47.2021583, 26.3658867 47.2021463, 26.365989 47.2021295, 26.3660877 47.2021103, 26.3662624 47.2020644, 26.366318 47.2020614)",,,,
667342493,,,residential,,False,False,76.77,"LINESTRING (26.366318 47.2020614, 26.3662624 47.2020644, 26.3660877 47.2021103, 26.365989 47.2021295, 26.3658867 47.2021463, 26.3656451 47.2021583, 26.3654546 47.202163, 26.3653223 47.2021619)",,,,
667342493,,,residential,,False,True,49.172999999999995,"LINESTRING (26.366318 47.2020614, 26.3663424 47.202084, 26.3665952 47.2024609)",,,,
164293867,,"Strada Radu Teoharie, Sublocotenent",residential,RO:urban,False,True,77.183,"LINESTRING (26.3665952 47.2024609, 26.3657659 47.2028663)",,,,
667342493,,,residential,,False,False,49.172999999999995,"LINESTRING (26.3665952 47.2024609, 26.3663424 47.202084, 26.366318 47.2020614)",,,,
164293865,2,"Strada Radu Teoharie, Sublocotenent",secondary,50,False,True,14.695,"LINESTRING (26.3652663 47.2031279, 26.3654607 47.2031233)",,,,
164293865,2,"Strada Radu Teoharie, Sublocotenent",secondary,50,False,False,192.75500000000002,"LINESTRING (26.3652663 47.2031279, 26.3643356 47.2032114, 26.3641191 47.2032374, 26.3639554 47.2032702, 26.3637574 47.2033302, 26.3632932 47.2035348, 26.3629139 47.2037019)",,,,
164293867,,"Strada Radu Teoharie, Sublocotenent",residential,RO:urban,False,False,47.669,"LINESTRING (26.3652663 47.2031279, 26.3655594 47.2029672, 26.3657659 47.2028663)",,,,
362191739,2,Strada Mihai Eminescu,primary,,False,False,24.67,"LINESTRING (26.3594036 47.2056747, 26.3595267 47.2058802)",DN15B;DN15C,,,
362191739,2,Strada Mihai Eminescu,primary,,False,True,95.832,"LINESTRING (26.3594036 47.2056747, 26.3589281 47.2048757)",DN15B;DN15C,,,
667509206,2,Strada Cuza Vodă,tertiary,50,True,False,23.331000000000003,"LINESTRING (26.3594036 47.2056747, 26.3595188 47.2057114, 26.3596058 47.205723, 26.3596982 47.2057298)",,,,
362191739,2,Strada Mihai Eminescu,primary,,False,True,24.67,"LINESTRING (26.3595267 47.2058802, 26.3594036 47.2056747)",DN15B;DN15C,,,
362191739,2,Strada Mihai Eminescu,primary,,False,False,74.44,"LINESTRING (26.3595267 47.2058802, 26.3595921 47.2059894, 26.3599013 47.2064994)",DN15B;DN15C,,,
679235191,2,,primary,30,True,False,4.65,"LINESTRING (26.3599246 47.2067222, 26.3599283 47.2067014, 26.3599384 47.2066817)",,,roundabout,
667509209,2,Strada Ștefan cel Mare,tertiary,50,True,False,21.422,"LINESTRING (26.3599745 47.2067972, 26.35987 47.2068, 26.3596916 47.20681)",,,,
679235192,2,,primary,30,True,False,9.449,"LINESTRING (26.3599745 47.2067972, 26.3599607 47.2067884, 26.3599473 47.2067764, 26.3599346 47.2067595, 26.359927 47.2067412, 26.3599246 47.2067222)",,,roundabout,
667509210,2,Strada Mărășești,primary,50,True,False,19.610999999999997,"LINESTRING (26.3601681 47.2067956, 26.3601731 47.2068761, 26.3602017 47.2069699)",DN15C,,,
679235194,2,,primary,30,True,False,10.646999999999998,"LINESTRING (26.3601681 47.2067956, 26.3601457 47.2068072, 26.3601204 47.2068157, 26.3600932 47.2068206, 26.360065 47.2068219, 26.3600371 47.2068194)",,,roundabout,
679235193,2,,primary,30,True,False,5.386,"LINESTRING (26.3600371 47.2068194, 26.3600103 47.2068134, 26.3599914 47.2068058, 26.3599745 47.2067972)",,,roundabout,
46717762,2,Strada Mărășești,primary,50,False,True,42.821,"LINESTRING (26.3602017 47.2069699, 26.3602741 47.2071021, 26.3603917 47.2073327)",DN15C,,,
667509211,2,Strada Mărășești,primary,30,True,False,20.909000000000002,"LINESTRING (26.3602017 47.2069699, 26.360119 47.206883, 26.3600938 47.2068611, 26.3600371 47.2068194)",DN15C,,,
667509212,2,Strada Ștefan cel Mare,primary,,True,False,25.751,"LINESTRING (26.3601739 47.2066554, 26.3602992 47.2066614, 26.3605134 47.2066468)",DN15B,,,
679235196,2,,primary,30,True,False,10.548,"LINESTRING (26.3601739 47.2066554, 26.3601949 47.2066743, 26.3602086 47.2066962, 26.3602142 47.2067196, 26.3602114 47.2067432)",,,roundabout,
679235195,2,,primary,30,True,False,6.778,"LINESTRING (26.3602114 47.2067432, 26.3602024 47.2067626, 26.3601878 47.2067803, 26.3601681 47.2067956)",,,roundabout,
137381053,2,Strada Ștefan cel Mare,primary,,False,True,334.89300000000003,"LINESTRING (26.3605134 47.2066468, 26.3609197 47.2065672, 26.3624364 47.2062699, 26.3641675 47.2059463, 26.3647904 47.2058579)",DN15B,,,
667509213,2,Strada Ștefan cel Mare,primary,30,True,False,25.238999999999997,"LINESTRING (26.3605134 47.2066468, 26.3603756 47.2066854, 26.3602991 47.2067098, 26.3602114 47.2067432)",DN15B,,,
679235197,2,,primary,30,True,False,8.582,"LINESTRING (26.3600722 47.2066252, 26.3601096 47.206629, 26.3601443 47.2066393, 26.3601739 47.2066554)",,,roundabout,
231072476,2,,primary,30,True,False,12.556999999999999,"LINESTRING (26.3599384 47.2066817, 26.3599559 47.2066625, 26.3599794 47.2066465, 26.3600076 47.2066346, 26.3600391 47.2066273, 26.3600722 47.2066252)",,,roundabout,
667509215,2,Strada Mihai Eminescu,primary,,True,False,20.492,"LINESTRING (26.3599384 47.2066817, 26.3599283 47.2066037, 26.3599198 47.2065589, 26.3599013 47.2064994)",DN15B;DN15C,,,
679235200,2,,primary,30,True,False,2.776,"LINESTRING (26.3587161 47.2046615, 26.3587192 47.2046556, 26.358723 47.2046499, 26.3587273 47.2046445, 26.3587323 47.2046392)",,,roundabout,
50074453,2,Strada Vasile Alecsandri,residential,30,True,False,17.653,"LINESTRING (26.3587304 47.2047301, 26.3586254 47.2047197, 26.3584979 47.2047169)",,,,
679235201,2,,primary,30,True,False,7.9,"LINESTRING (26.3587304 47.2047301, 26.3587118 47.2046969, 26.3587161 47.2046615)",,,roundabout,
667509217,2,Strada Mihai Eminescu,primary,30,True,False,15.732000000000001,"LINESTRING (26.3589234 47.2047347, 26.358918 47.2047761, 26.3589194 47.2048174, 26.3589281 47.2048757)",DN15B;DN15C,,,
679235202,2,,primary,30,True,False,9.972,"LINESTRING (26.3589234 47.2047347, 26.3588924 47.204754, 26.35885 47.2047637, 26.3588048 47.2047645)",,,roundabout,
231073372,2,,primary,30,True,False,6.9639999999999995,"LINESTRING (26.3588048 47.2047645, 26.3587828 47.2047598, 26.3587626 47.2047523, 26.3587449 47.2047423, 26.3587304 47.2047301)",,,roundabout,
679235203,2,,primary,30,True,False,3.319,"LINESTRING (26.3589432 47.2047082, 26.3589351 47.2047221, 26.3589234 47.2047347)",,,roundabout,
362191737,2,"Strada Radu Teoharie, Sublocotenent",secondary,30,True,False,20.473,"LINESTRING (26.3589285 47.2046414, 26.3590019 47.2046479, 26.3590867 47.2046503, 26.3591988 47.2046492)",,,,
679235204,2,,primary,30,True,False,7.721,"LINESTRING (26.3589285 47.2046414, 26.3589429 47.2046624, 26.3589479 47.2046853, 26.3589432 47.2047082)",,,roundabout,
667509219,2,Strada Mihai Eminescu,primary,30,True,False,17.041,"LINESTRING (26.3587323 47.2046392, 26.3587406 47.2045906, 26.3587428 47.204553, 26.358742 47.2044863)",DN15B;DN15C,,,
679235199,2,,primary,30,True,False,12.719000000000001,"LINESTRING (26.3587323 47.2046392, 26.3587623 47.2046191, 26.3588007 47.2046074, 26.3588427 47.2046056, 26.358883 47.2046138)",,,roundabout,
679235198,2,,primary,30,True,False,4.647,"LINESTRING (26.358883 47.2046138, 26.3589084 47.2046256, 26.3589285 47.2046414)",,,roundabout,
1143836460,,,living_street,,False,False,33.45,"LINESTRING (26.3656183 47.2025829, 26.365699 47.2027212, 26.3657659 47.2028663)",,,,
164293867,,"Strada Radu Teoharie, Sublocotenent",residential,RO:urban,False,False,77.183,"LINESTRING (26.3657659 47.2028663, 26.3665952 47.2024609)",,,,
164293867,,"Strada Radu Teoharie, Sublocotenent",residential,RO:urban,False,True,47.669,"LINESTRING (26.3657659 47.2028663, 26.3655594 47.2029672, 26.3652663 47.2031279)",,,,
1143836460,,,living_street,,False,True,33.45,"LINESTRING (26.3657659 47.2028663, 26.365699 47.2027212, 26.3656183 47.2025829)",,,,
46717762,2,Strada Mărășești,primary,50,False,True,6.414,"LINESTRING (26.3650458 47.2079327, 26.3651305 47.2079368)",DN15C,,,
46717762,2,Strada Mărășești,primary,50,False,False,58.761,"LINESTRING (26.3650458 47.2079327, 26.3648242 47.2079218, 26.3642695 47.2078991)",DN15C,,,
1160997437,1,,living_street,,False,False,68.14099999999999,"LINESTRING (26.3548451 47.2041312, 26.3549844 47.204101, 26.3550911 47.2040879, 26.3551919 47.2040829, 26.3552897 47.2040788, 26.3553653 47.2040738, 26.3554379 47.2040567, 26.3555979 47.2039963, 26.3556947 47.2039574)",,,,destination
50074298,1,Strada Fabricii,residential,RO:urban,False,False,151.644,"LINESTRING (26.3556947 47.2039574, 26.3556096 47.2038478, 26.3551427 47.2033341, 26.3551244 47.2032901, 26.3551726 47.2032528, 26.3558728 47.2029957)",,,,
"[50074298, 667338235, 667338236]",1,Strada Fabricii,residential,RO:urban,False,True,128.61,"LINESTRING (26.3556947 47.2039574, 26.3557987 47.2040633, 26.3559541 47.2041975, 26.3560782 47.2043038, 26.356197 47.2044209, 26.356384 47.2046448, 26.3565935 47.204935)",,yes,,
1160997437,1,,living_street,,False,True,68.14099999999999,"LINESTRING (26.3556947 47.2039574, 26.3555979 47.2039963, 26.3554379 47.2040567, 26.3553653 47.2040738, 26.3552897 47.2040788, 26.3551919 47.2040829, 26.3550911 47.2040879, 26.3549844 47.204101, 26.3548451 47.2041312)",,,,destination
