osmid,ref,name,highway,maxspeed,oneway,reversed,length,tunnel,width,geometry,lanes,junction,bridge
562904320,,H. Chr. Størmers gate,residential,,False,True,65.19800000000001,,,"LINESTRING (14.5716638 68.2355523, 14.5715494 68.2355969, 14.5714075 68.2356388, 14.5712914 68.2356674, 14.5711385 68.235705, 14.5708155 68.2357725, 14.5703241 68.2358558)",,,
"[37305707, 562904327]",,"['H. Chr. Størmers gate', 'Bjørnskjærveien']",residential,,False,"[False, True]",191.13700000000003,,,"LINESTRING (14.5716638 68.2355523, 14.5718795 68.2356515, 14.5720951 68.2357507, 14.5722864 68.2358608, 14.572396 68.2359454, 14.5724143 68.2360018, 14.5723509 68.236033, 14.5719118 68.23612, 14.571444 68.2361941, 14.5710584 68.2362638, 14.5707457 68.2363143, 14.5705487 68.2361245, 14.5703241 68.2358558)",,,
562904320,,H. Chr. Størmers gate,residential,,False,True,12.158,,,"LINESTRING (14.5715036 68.2354605, 14.5716638 68.2355523)",,,
562904320,,H. Chr. Størmers gate,residential,,False,False,36.735,,,"LINESTRING (14.5715036 68.2354605, 14.5711951 68.235291, 14.5710804 68.2352172, 14.5710129 68.2351851)",,,
"[562904328, 562904320]",,H. Chr. Størmers gate,residential,,False,True,88.63400000000001,,,"LINESTRING (14.5715036 68.2354605, 14.5719921 68.23529, 14.5716502 68.2351046, 14.5715227 68.2350365, 14.5712416 68.2351272, 14.5710129 68.2351851)",,,
37305706,,Bakkegata,residential,,False,True,104.344,,,"LINESTRING (14.5710129 68.2351851, 14.5709222 68.2351498, 14.5708692 68.2351382, 14.5707213 68.2351269, 14.5705844 68.2351366, 14.5702318 68.2351968, 14.5698695 68.2352662, 14.569559 68.2353412, 14.5691319 68.2354346, 14.5687913 68.2355011)",,,
"[562904320, 562904328]",,H. Chr. Størmers gate,residential,,False,False,88.634,,,"LINESTRING (14.5710129 68.2351851, 14.5712416 68.2351272, 14.5715227 68.2350365, 14.5716502 68.2351046, 14.5719921 68.23529, 14.5715036 68.2354605)",,,
562904320,,H. Chr. Størmers gate,residential,,False,True,36.735,,,"LINESTRING (14.5710129 68.2351851, 14.5710804 68.2352172, 14.5711951 68.235291, 14.5715036 68.2354605)",,,
25186940,,Gymnasgata,residential,,False,False,20.486,,,"LINESTRING (14.5670599 68.2364499, 14.5666431 68.2365502)",,,
25186940,,Gymnasgata,residential,,False,True,55.445,,,"LINESTRING (14.5670599 68.2364499, 14.5677267 68.2363395, 14.568264 68.2362289)",,,
37305708,,Kong Øysteins gate,residential,,False,True,179.164,,,"LINESTRING (14.5670599 68.2364499, 14.5665002 68.2360154, 14.5661972 68.2358117, 14.5656302 68.2353797, 14.5655527 68.2353237, 14.5651176 68.2350089)",,,
25186940,,Gymnasgata,residential,,False,True,20.486,,,"LINESTRING (14.5666431 68.2365502, 14.5670599 68.2364499)",,,
25116488,,Langåsveien,residential,,False,False,55.654,,,"LINESTRING (14.5651176 68.2350089, 14.565281 68.2349604, 14.5654361 68.2349182, 14.5659882 68.2347727, 14.5662059 68.234713)",,,
25116488,,Langåsveien,residential,,False,True,72.48400000000001,,,"LINESTRING (14.5651176 68.2350089, 14.564737 68.235088, 14.5643473 68.235169, 14.5639117 68.2352567, 14.563589 68.2353306)",,,
37305708,,Kong Øysteins gate,residential,,False,False,179.164,,,"LINESTRING (14.5651176 68.2350089, 14.5655527 68.2353237, 14.5656302 68.2353797, 14.5661972 68.2358117, 14.5665002 68.2360154, 14.5670599 68.2364499)",,,
38284680,,Storøyveien,residential,,False,True,33.058,,,"LINESTRING (14.5543903 68.232171, 14.5550539 68.2323378)",,,
37391624,,Zindelsens vei,residential,,False,False,117.81700000000001,,,"LINESTRING (14.5543903 68.232171, 14.5540121 68.2320716, 14.553625 68.2319697, 14.5534033 68.2318865, 14.5531929 68.2317904, 14.5530763 68.2317208, 14.5526474 68.2313659)",,,
38284680,,Storøyveien,residential,,False,False,30.991,,,"LINESTRING (14.5543903 68.232171, 14.5544775 68.2321278, 14.5545432 68.2321004, 14.5546679 68.2320835, 14.55479 68.2320745, 14.5550394 68.2320805)",,,
37391624,,Zindelsens vei,residential,,False,True,117.817,,,"LINESTRING (14.5526474 68.2313659, 14.5530763 68.2317208, 14.5531929 68.2317904, 14.5534033 68.2318865, 14.553625 68.2319697, 14.5540121 68.2320716, 14.5543903 68.232171)",,,
38284682,,Storøyveien,residential,,False,False,17.97,,,"LINESTRING (14.5550394 68.2320805, 14.5550425 68.2322421)",,,
38284680,,Storøyveien,residential,,False,True,30.991,,,"LINESTRING (14.5550394 68.2320805, 14.55479 68.2320745, 14.5546679 68.2320835, 14.5545432 68.2321004, 14.5544775 68.2321278, 14.5543903 68.232171)",,,
38284680,,Storøyveien,residential,,False,False,33.058,,,"LINESTRING (14.5550539 68.2323378, 14.5543903 68.232171)",,,
38284682,,Storøyveien,residential,,False,True,10.652,,,"LINESTRING (14.5550539 68.2323378, 14.5550425 68.2322421)",,,
38284682,,Storøyveien,residential,,False,False,117.304,,,"LINESTRING (14.5550539 68.2323378, 14.5551756 68.2324849, 14.5560259 68.233329)",,,
38284682,,Storøyveien,residential,,False,False,176.306,,,"LINESTRING (14.5560259 68.233329, 14.5566084 68.2338967, 14.5571116 68.2343661, 14.5575217 68.2347789, 14.5575201 68.234812)",,,
38284682,,Storøyveien,residential,,False,True,117.304,,,"LINESTRING (14.5560259 68.233329, 14.5551756 68.2324849, 14.5550539 68.2323378)",,,
562904353,,Storøyveien,residential,,False,False,60.721999999999994,,,"LINESTRING (14.5560259 68.233329, 14.556332 68.233292, 14.5570303 68.2331979, 14.5573311 68.2331522, 14.5573991 68.2331348)",,,
25186340,,Storøyveien,residential,,False,False,62.229,,,"LINESTRING (14.5575201 68.234812, 14.5573885 68.2348941, 14.5571794 68.234995, 14.5570748 68.2350594, 14.5570183 68.2351049, 14.5569671 68.2351643, 14.5569379 68.2352261, 14.5569365 68.2353126)",,,
38284682,,Storøyveien,residential,,False,True,176.30599999999998,,,"LINESTRING (14.5575201 68.234812, 14.5575217 68.2347789, 14.5571116 68.2343661, 14.5566084 68.2338967, 14.5560259 68.233329)",,,
"[562904330, 25186341]",,Valgata,residential,,False,"[False, True]",121.07199999999999,,,"LINESTRING (14.5575201 68.234812, 14.5576536 68.2348305, 14.5578609 68.2348605, 14.5580435 68.2348382, 14.5590054 68.2346964, 14.559121 68.2346797, 14.5592598 68.2346596, 14.5596008 68.2346117, 14.5599647 68.2345594, 14.5600293 68.2345497, 14.5602583 68.2345161)",,,
562904315,,Lofotgata,residential,,False,False,39.355999999999995,,,"LINESTRING (14.5607073 68.2348681, 14.5605579 68.2347331, 14.56037 68.2345371)",,,
562904315,,Lofotgata,residential,,False,True,60.423,,,"LINESTRING (14.5607073 68.2348681, 14.5610213 68.2352271, 14.5611634 68.2353845)",,,
1081956194,,Valgata,residential,,False,True,48.215999999999994,,,"LINESTRING (14.5607073 68.2348681, 14.5608234 68.2348556, 14.5610175 68.2348348, 14.5613466 68.2347995, 14.5615167 68.2347813, 14.5618306 68.2347476)",,,
"[25188204, 562904332, 25188205]",,"['Lamholmen', 'Sjømannsgata']",residential,,False,"[False, True]",201.96699999999998,,,"LINESTRING (14.571071 68.2331682, 14.5708203 68.233232, 14.5705756 68.233279, 14.5703917 68.2333125, 14.5699132 68.2333637, 14.5681229 68.2335793, 14.5680008 68.2336015, 14.56793 68.2336142, 14.5671649 68.2337517, 14.5668718 68.2338136, 14.5667352 68.2338486, 14.5665991 68.2338832)",,,yes
5029864,E 10,,trunk,50,True,False,4.586,,,"LINESTRING (14.561605 68.2357938, 14.5615521 68.2357874, 14.5615035 68.2357774)",,roundabout,
5029864,E 10,,trunk,50,True,False,13.73,,,"LINESTRING (14.5615035 68.2357774, 14.5614709 68.2357677, 14.5614423 68.2357565, 14.5614184 68.2357438, 14.5613995 68.2357301, 14.5613861 68.2357155, 14.5613784 68.2357003, 14.5613766 68.2356849, 14.5613807 68.2356696)",,roundabout,
562904344,E 10,Svolværveien,trunk,50,True,False,47.923,,,"LINESTRING (14.5615035 68.2357774, 14.5613668 68.2358017, 14.560996 68.2358545, 14.5607125 68.2358952, 14.5604172 68.2359296)",,,
5029864,E 10,,trunk,50,True,False,3.041,,,"LINESTRING (14.5613807 68.2356696, 14.5613892 68.2356563, 14.5614022 68.2356435)",,roundabout,
5029864,E 10,,trunk,50,True,False,15.173,,,"LINESTRING (14.5614022 68.2356435, 14.5614243 68.2356285, 14.5614524 68.235615, 14.5614858 68.2356033, 14.5615238 68.2355937, 14.5615654 68.2355865, 14.5616095 68.2355817, 14.5616551 68.2355795, 14.5617012 68.23558)",,roundabout,
562904345,,Lofotgata,residential,,True,False,30.635999999999996,,,"LINESTRING (14.5614022 68.2356435, 14.5613063 68.2355634, 14.5612134 68.2354805, 14.5611784 68.2354347, 14.5611634 68.2353845)",,,
5029864,E 10,,trunk,50,True,False,6.061,,,"LINESTRING (14.5617012 68.23558, 14.5617374 68.2355824, 14.5617725 68.2355864, 14.561806 68.235592, 14.5618374 68.2355991)",,roundabout,
5029864,E 10,,trunk,50,True,False,15.277999999999999,,,"LINESTRING (14.5618374 68.2355991, 14.5618731 68.2356101, 14.5619037 68.235623, 14.5619283 68.2356375, 14.5619466 68.2356533, 14.5619619 68.2356871, 14.5619585 68.2357043, 14.5619479 68.235721)",,roundabout,
562904346,,Svolværveien,residential,,True,False,28.417,,,"LINESTRING (14.5618374 68.2355991, 14.5620211 68.235583, 14.562256 68.2355586, 14.5625008 68.2355302)",,,
5029864,E 10,,trunk,50,True,False,5.026999999999999,,,"LINESTRING (14.5619479 68.235721, 14.5619381 68.2357307, 14.5619259 68.23574, 14.5619083 68.2357505, 14.5618879 68.23576)",,roundabout,
5029864,E 10,,trunk,50,True,False,12.845999999999998,,,"LINESTRING (14.5618879 68.23576, 14.5618658 68.2357683, 14.5618358 68.2357771, 14.5618012 68.2357848, 14.5617637 68.2357906, 14.5617248 68.2357945, 14.5616849 68.2357963, 14.5616447 68.2357961, 14.561605 68.2357938)",,roundabout,
562904343,E 10,Svolværveien,trunk,50,True,False,45.887,,,"LINESTRING (14.5618879 68.23576, 14.561984 68.2358158, 14.5620768 68.2358917, 14.5622892 68.2360468, 14.562362 68.2361318)",,,
25186135,E 10,Svolværveien,trunk,50,True,False,49.168000000000006,,7,"LINESTRING (14.5604172 68.2359296, 14.5607348 68.2358506, 14.5609218 68.235804, 14.5612005 68.2357218, 14.5613807 68.2356696)",2,,
"[331126656, 562904323, 25186134]",E 10,"['Svolværveien', 'Nonshaugtunnelen']",trunk,50,False,True,186.078,yes,7,"LINESTRING (14.5604172 68.2359296, 14.5602062 68.23597, 14.5599276 68.2360168, 14.5597403 68.2360469, 14.5594624 68.2360868, 14.5590131 68.2361469, 14.5585383 68.2361977, 14.5580783 68.236237, 14.5577741 68.2362586, 14.5573372 68.2362837, 14.5569722 68.2362996, 14.5566435 68.2363096, 14.5564146 68.2363138, 14.556069 68.236314)",,,
25186340,,Storøyveien,residential,,False,False,55.353,,,"LINESTRING (14.5569365 68.2353126, 14.556907 68.2354875, 14.5569159 68.2355628, 14.5569694 68.2356943, 14.5570308 68.2358062)",,,
25186340,,Storøyveien,residential,,False,True,62.229,,,"LINESTRING (14.5569365 68.2353126, 14.5569379 68.2352261, 14.5569671 68.2351643, 14.5570183 68.2351049, 14.5570748 68.2350594, 14.5571794 68.234995, 14.5573885 68.2348941, 14.5575201 68.234812)",,,
723911142,81,Svolværveien,primary,50,True,False,9.615,,,"LINESTRING (14.5531302 68.2363126, 14.553017 68.236237)",,,
1181930206,81,Svolværveien,primary,50,True,False,10.608,,,"LINESTRING (14.5532768 68.2362342, 14.5531302 68.2363126)",,,
1181930207,E 10,Svolværveien,trunk,50,True,False,115.53300000000002,,,"LINESTRING (14.5532768 68.2362342, 14.5536486 68.2362401, 14.5545191 68.2362558, 14.5556778 68.2362916, 14.556069 68.236314)",,,
26173690,,Vorsetøyveien,residential,,False,True,194.251,,,"LINESTRING (14.5569953 68.2285596, 14.5572888 68.2287624, 14.5583734 68.2295399, 14.558529 68.2296702, 14.5585866 68.2297344, 14.5586523 68.2298334, 14.5587341 68.2299945, 14.558813 68.2301572)",,,
562904353,,Storøyveien,residential,,False,True,60.722,,,"LINESTRING (14.5573991 68.2331348, 14.5573311 68.2331522, 14.5570303 68.2331979, 14.556332 68.233292, 14.5560259 68.233329)",,,
25116234,,Sivert Nilsens gate,residential,,False,True,106.45299999999999,,,"LINESTRING (14.5644604 68.2362309, 14.5643124 68.2361066, 14.5642661 68.2360678, 14.5642538 68.2360543, 14.5640531 68.2358341, 14.5638452 68.2355824, 14.5636816 68.2354217, 14.563673 68.2354132, 14.563589 68.2353306)",,,
1081956194,,Valgata,residential,,False,False,48.215999999999994,,,"LINESTRING (14.5618306 68.2347476, 14.5615167 68.2347813, 14.5613466 68.2347995, 14.5610175 68.2348348, 14.5608234 68.2348556, 14.5607073 68.2348681)",,,
25116382,,Kirkegata,residential,,False,True,29.198999999999998,,,"LINESTRING (14.5658741 68.2327826, 14.5657951 68.232797, 14.5652418 68.2329008)",,,
1181930207,E 10,Svolværveien,trunk,50,True,False,10.716,,,"LINESTRING (14.553017 68.236237, 14.5532768 68.2362342)",,,
723911142,81,Svolværveien,primary,50,True,False,37.177,,,"LINESTRING (14.553017 68.236237, 14.5529817 68.2360119, 14.5529634 68.235991, 14.5529181 68.2359721, 14.5528928 68.2359649, 14.5528683 68.2359597, 14.5528167 68.2359535, 14.5527661 68.2359494)",,,
