osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,width,tunnel
5105782,False,,Gamle Bybro,tertiary,,True,25.181,"LINESTRING (10.4005761 63.4283278, 10.4002535 63.4283839, 10.4001036 63.4284091)",,,
5105782,False,,Gamle Bybro,tertiary,,False,25.181,"LINESTRING (10.4001036 63.4284091, 10.4002535 63.4283839, 10.4005761 63.4283278)",,,
41361088,False,2,Kjøpmannsgata,tertiary,40,False,45.439,"LINESTRING (10.4001036 63.4284091, 10.4001655 63.4284492, 10.4003453 63.4286909, 10.4004146 63.4287914)",,,
"[744168644, 5147959]",True,"['1', '2']",St Olavs gate,residential,,False,154.848,"LINESTRING (10.3899828 63.4306006, 10.3901629 63.4306443, 10.3903307 63.430708, 10.3903645 63.430743, 10.3903732 63.430782, 10.3902712 63.4310196, 10.3901086 63.4313575, 10.3899175 63.4317662, 10.3899022 63.4317989, 10.3898252 63.4318784)",,,
227487138,False,3,Kongens gate,secondary,40,True,89.064,"LINESTRING (10.3899828 63.4306006, 10.3894483 63.4305939, 10.3891196 63.4305726, 10.3887907 63.4305435, 10.388516 63.4305225, 10.38843 63.4305156, 10.3882117 63.4304962)",6650,,
302374778,True,2,Kongens gate,secondary,40,False,108.46600000000001,"LINESTRING (10.3899828 63.4306006, 10.390456 63.430571, 10.3905884 63.4305708, 10.390938 63.4305712, 10.3917813 63.4305687, 10.3918391 63.4305685, 10.3921538 63.4305942)",6650,5,
"[729565370, 30662365]",False,2,Dronningens gate,residential,,True,101.758,"LINESTRING (10.3918546 63.4319715, 10.3916769 63.431967, 10.3915052 63.4319644, 10.3907338 63.4319528, 10.3900167 63.431901, 10.3898252 63.4318784)",,,
55379622,False,4,Prinsens gate,secondary,40,False,63.547999999999995,"LINESTRING (10.3918546 63.4319715, 10.3918749 63.431884, 10.3918909 63.4318187, 10.3919716 63.4314889, 10.3919811 63.4314502, 10.3919773 63.4314031)",6690,,
179137922,True,2,Dronningens gate,unclassified,40,False,120.56299999999999,"LINESTRING (10.3918546 63.4319715, 10.3920802 63.4319773, 10.3923477 63.431975, 10.393216 63.4319674, 10.3939477 63.4319583, 10.3942778 63.4319622)",,,
"[505301155, 5000422, 744168637, 884238621, 884238622]",False,4,Prinsens gate,secondary,40,True,117.40700000000001,"LINESTRING (10.3918546 63.4319715, 10.3918299 63.4320678, 10.3918162 63.4321238, 10.3917816 63.432265, 10.3917523 63.4323865, 10.3917415 63.4324331, 10.3916482 63.4328151, 10.3916408 63.4328455, 10.3916326 63.4328789, 10.3915938 63.4330209)",6690,,
32652606,False,2,St Olavs gate,residential,,False,58.397999999999996,"LINESTRING (10.3898252 63.4318784, 10.3897356 63.4319519, 10.3895603 63.4321296, 10.3893899 63.4322983, 10.3893284 63.432354)",,,
"[32652608, 30596405, 233574693]",False,,Dronningens gate,"['residential', 'living_street']",40,True,124.28200000000001,"LINESTRING (10.3898252 63.4318784, 10.3895726 63.4318428, 10.3895275 63.4318331, 10.3889128 63.4317015, 10.3883199 63.4315721, 10.3878041 63.4314548, 10.3877176 63.431433, 10.3876844 63.4314246, 10.3875728 63.4313977)",,,
"[729565370, 30662365]",False,2,Dronningens gate,residential,,False,101.758,"LINESTRING (10.3898252 63.4318784, 10.3900167 63.431901, 10.3907338 63.4319528, 10.3915052 63.4319644, 10.3916769 63.431967, 10.3918546 63.4319715)",,,
32652606,False,2,St Olavs gate,residential,,True,58.397999999999996,"LINESTRING (10.3893284 63.432354, 10.3893899 63.4322983, 10.3895603 63.4321296, 10.3897356 63.4319519, 10.3898252 63.4318784)",,,
227487139,True,,Sandgata,secondary,40,False,113.778,"LINESTRING (10.3893284 63.432354, 10.3891271 63.4323019, 10.3883583 63.4321179, 10.3874543 63.4319023, 10.38731 63.4318727)",6650,3.5,
"[19727379, 759460659, 227487140]",False,,St Olavs gate,residential,40,"[False, True]",177.138,"LINESTRING (10.3893284 63.432354, 10.3893181 63.4323918, 10.3892989 63.4324407, 10.3891124 63.4326478, 10.3889396 63.4328394, 10.3890414 63.4328886, 10.3894324 63.4330268, 10.3898861 63.43316, 10.3905521 63.4333681, 10.3908963 63.4334603)",,6,
154112820,False,,Krambugata,unclassified,,True,58.492999999999995,"LINESTRING (10.4033621 63.4343468, 10.4030011 63.4338948, 10.4029173 63.433868)",,,
8010118,True,1,Jomfrugata,unclassified,40,False,126.719,"LINESTRING (10.395761 63.433232, 10.3957427 63.4333298, 10.3956589 63.433873, 10.3955958 63.4343023, 10.3955782 63.4343266, 10.3955498 63.4343658)",,,
505301143,False,,Olav Tryggvasons gate,secondary,40,False,77.14599999999999,"LINESTRING (10.395761 63.433232, 10.3959923 63.4332359, 10.3960766 63.4332378, 10.3969904 63.4332584, 10.397066 63.4332601, 10.3973105 63.4332649)",6690,8,
9925453,True,,Carl Johans gate,unclassified,,False,150.129,"LINESTRING (10.397184 63.4339172, 10.3974188 63.4339166, 10.3985229 63.4339095, 10.3990354 63.4339051, 10.4000164 63.4338944, 10.4000775 63.4338942, 10.4002024 63.4338937)",,,
29088848,False,,Nordre gate,unclassified,40,False,72.81099999999999,"LINESTRING (10.397184 63.4339172, 10.3972768 63.4334086, 10.3972874 63.4333507, 10.3973105 63.4332649)",,6,
"[328061953, 1010818642, 5051196]",False,2,Kjøpmannsgata,secondary,40,False,97.967,"LINESTRING (10.4042664 63.4337498, 10.4043315 63.4338249, 10.404596 63.4341303, 10.4046543 63.4341976, 10.4046782 63.4342252, 10.4048807 63.4344588, 10.4049778 63.4345714)",,10,
"[1010818640, 9099244]",False,,Kjøpmannsgata,unclassified,,False,65.07300000000001,"LINESTRING (10.4042664 63.4337498, 10.4044353 63.4337208, 10.4046214 63.4336889, 10.4046356 63.4335779, 10.4043581 63.4333004)",,,
"[1010818641, 505301153]",False,2,Kjøpmannsgata,secondary,40,True,79.145,"LINESTRING (10.4042664 63.4337498, 10.4040886 63.4335373, 10.4038005 63.433193, 10.4037085 63.4330832)",,10,
"[239632572, 239632573, 21309910, 9099247]",True,,Kjøpmannsgata,unclassified,40,False,144.173,"LINESTRING (10.4043581 63.4333004, 10.4043007 63.4332255, 10.4042456 63.4331432, 10.4041938 63.4330596, 10.4040681 63.4329142, 10.4039465 63.4327541, 10.4038797 63.4326726, 10.4033914 63.4320785)",,,yes
"[1010818640, 9099244]",False,,Kjøpmannsgata,unclassified,,True,65.07300000000001,"LINESTRING (10.4043581 63.4333004, 10.4046356 63.4335779, 10.4046214 63.4336889, 10.4044353 63.4337208, 10.4042664 63.4337498)",,,
21309910,True,,Kjøpmannsgata,unclassified,40,False,24.585,"LINESTRING (10.4033914 63.4320785, 10.4032705 63.4319413, 10.4032168 63.4318717)",,,
23044000,False,,Kjøpmannsgata,unclassified,40,True,49.692,"LINESTRING (10.4033914 63.4320785, 10.4033613 63.4321695, 10.403369 63.4324187, 10.4033212 63.43247, 10.4032974 63.4324745, 10.403219 63.4324905)",,,
21309910,True,,Kjøpmannsgata,unclassified,40,False,176.423,"LINESTRING (10.4027248 63.4312751, 10.4026136 63.431136, 10.4023363 63.4307895, 10.4020883 63.4304797, 10.4020466 63.4304267, 10.401944 63.4302976, 10.4018978 63.4302387, 10.4018086 63.4301194, 10.40179 63.4300951, 10.4015735 63.4298122, 10.401548 63.4297784)",,,
41361088,False,2,Kjøpmannsgata,tertiary,40,False,21.669,"LINESTRING (10.4009605 63.4295312, 10.4010768 63.429719)",,,
14508930,False,,Kjøpmannsgata,unclassified,40,False,9.843,"LINESTRING (10.4009605 63.4295312, 10.4010431 63.4295172, 10.4011457 63.4295)",,,
41361088,False,2,Kjøpmannsgata,tertiary,40,True,86.627,"LINESTRING (10.4009605 63.4295312, 10.4006854 63.4291584, 10.4004146 63.4287914)",,,
9099248,True,,Kjøpmannsgata,unclassified,40,False,83.956,"LINESTRING (10.401548 63.4297784, 10.4009863 63.4290664)",,,
9099245,True,,Kjøpmannsgata,unclassified,40,False,37.428,"LINESTRING (10.401548 63.4297784, 10.4014132 63.4297301, 10.4011457 63.4295)",,,
4981432,True,1,Erling Skakkes gate,unclassified,40,False,77.125,"LINESTRING (10.3987811 63.4288429, 10.3981118 63.4288606, 10.3974386 63.428881, 10.39729 63.4288862, 10.3972341 63.4288893)",,,
9226774,True,1,Vår Frue gate,unclassified,40,False,97.471,"LINESTRING (10.3987811 63.4288429, 10.3987906 63.4289053, 10.3988156 63.4290677, 10.3988202 63.4290974, 10.3989158 63.4297174)",,,
5049342,True,,Vår Frue Strete,unclassified,40,False,76.707,"LINESTRING (10.3989158 63.4297174, 10.3980602 63.4297571, 10.3973832 63.4297942)",,5,
15437168,False,,Tinghusgata,unclassified,40,False,40.484,"LINESTRING (10.3940978 63.4290171, 10.3940878 63.4289626, 10.3940325 63.4286542)",,,
505301156,True,2,Erling Skakkes gate,unclassified,40,False,32.06,"LINESTRING (10.3940978 63.4290171, 10.3938727 63.4290258, 10.3934541 63.4290235)",,,
