osmid,name,highway,maxspeed,oneway,reversed,length,geometry,ref,lanes,access,bridge,width
30354769,Paracelsusweg,residential,30,False,False,64.315,"LINESTRING (14.0398558 46.6180258, 14.0406807 46.6181421)",,,,,
"[292325311, 843247895]",Kranzlhofenstraße,residential,30,False,False,143.54700000000003,"LINESTRING (14.0398558 46.6180258, 14.0399496 46.6178374, 14.0401696 46.6176474, 14.0404812 46.6173358, 14.0405612 46.6172557, 14.0405994 46.6172175, 14.0408309 46.6170392, 14.0408786 46.6169568)",,2,,,
843247895,Kranzlhofenstraße,residential,30,False,True,31.646,"LINESTRING (14.0398558 46.6180258, 14.039747 46.6182132, 14.0397378 46.6182958)",,2,,,
292325263,Kranzlhofenstraße,residential,30,False,False,135.58599999999998,"LINESTRING (14.039024 46.6190089, 14.0393462 46.619003, 14.0395424 46.6190019, 14.0396724 46.6189877, 14.0397299 46.6189653, 14.0398064 46.6189185, 14.0398408 46.6188879, 14.0398637 46.6188486, 14.0399027 46.6187509, 14.0398955 46.6186791, 14.0398567 46.6185993, 14.0397775 46.6184843, 14.039743 46.6183868, 14.0397378 46.6182958)",,,,,
509755119,Villacher Straße,primary,50,False,False,12.44,"LINESTRING (14.0411572 46.6138462, 14.0412444 46.613861, 14.0413156 46.6138722)",B83,2,,,
509755119,Villacher Straße,primary,50,False,True,114.60100000000001,"LINESTRING (14.0411572 46.6138462, 14.0408283 46.6137945, 14.0406226 46.6137542, 14.0403527 46.6137093, 14.0402095 46.6136823, 14.0399253 46.6136438, 14.0398061 46.6136356, 14.0396927 46.613634)",B83,2,,,
26504412,Kirchenstraße,residential,30,True,False,75.039,"LINESTRING (14.0427161 46.6156542, 14.0422159 46.6156821, 14.0417393 46.6157247)",,,,,
365905402,Casinoplatz,residential,,False,True,98.999,"LINESTRING (14.0427161 46.6156542, 14.0427284 46.6158398, 14.0426647 46.6159772, 14.0426364 46.6160294, 14.0426789 46.6163674, 14.0427647 46.6164385, 14.0427728 46.6165113)",,,,,
"[124123881, 732735174]",Birkenallee,residential,30,False,False,120.61,"LINESTRING (14.0468176 46.6178416, 14.0467267 46.6180374, 14.0465711 46.6181506, 14.0464525 46.618212, 14.0463216 46.6182162, 14.0456235 46.6181574, 14.0455543 46.6181484)",,,,,3.8
975931241,Hans-Dobernig-Weg,residential,30,False,False,32.9,"LINESTRING (14.0393086 46.6115592, 14.03932 46.6113216, 14.0393394 46.611265)",,,,,
365905402,Casinoplatz,residential,,False,False,98.999,"LINESTRING (14.0427728 46.6165113, 14.0427647 46.6164385, 14.0426789 46.6163674, 14.0426364 46.6160294, 14.0426647 46.6159772, 14.0427284 46.6158398, 14.0427161 46.6156542)",,,,,
