osmid,lanes,name,highway,oneway,reversed,length,geometry,bridge,maxspeed,ref,width
182089356,,Sackgasse,residential,False,False,110.447,"LINESTRING (14.4033867 46.9503197, 14.4036792 46.9502056, 14.4038592 46.9502588, 14.4043741 46.9504124, 14.4047249 46.9504679)",,,,
"[245660148, 30370982]",1,Petersbergweg,residential,False,True,540.1260000000001,"LINESTRING (14.4028434 46.9515703, 14.4027005 46.9515803, 14.4026249 46.9515579, 14.402576 46.9515718, 14.4023332 46.9517035, 14.4021395 46.9517726, 14.4019074 46.9518946, 14.4016424 46.9520289, 14.401265 46.9521284, 14.4011986 46.9521609, 14.4011505 46.9522046, 14.401041 46.9523619, 14.4008686 46.9525528, 14.4008017 46.9526122, 14.4007353 46.9526603, 14.4004883 46.9527801, 14.4004389 46.9528248, 14.40041 46.9528794, 14.4003618 46.9530708, 14.4003309 46.9531121, 14.4002847 46.9531342, 14.4000714 46.9531642, 14.3999136 46.9532265, 14.3997771 46.9537949, 14.3997145 46.9539589, 14.3996533 46.9540723, 14.3995437 46.9542197, 14.3994632 46.954314, 14.3994124 46.9543588, 14.3992638 46.9544411, 14.3992433 46.9544683, 14.399238 46.9544957, 14.3992623 46.9545359, 14.3995074 46.9546512, 14.3996496 46.9548147, 14.3998902 46.9550146)",,30,,
30832936,2,St.Veiter Straße,secondary,False,True,267.50199999999995,"LINESTRING (14.4080963 46.9487918, 14.4083777 46.9487011, 14.4089696 46.9485185, 14.4093467 46.9484185, 14.4096152 46.9483654, 14.4100743 46.9483316, 14.4103321 46.9483203, 14.4104779 46.9482987, 14.4105981 46.9482613, 14.4107364 46.9481968, 14.410857 46.9481203, 14.4111232 46.9478628, 14.4111728 46.9478165)",,50,L62,
231510737,,Herrengasse,secondary,False,False,99.564,"LINESTRING (14.4080963 46.9487918, 14.4071805 46.9491113, 14.407093 46.9491418, 14.406945 46.9492175)",,50,L62,
233267212,1,Grabenring,residential,False,True,292.593,"LINESTRING (14.4080963 46.9487918, 14.4085228 46.9493781, 14.4087805 46.9497617, 14.4089063 46.9499489, 14.4092137 46.9503967, 14.4092462 46.9504806, 14.4092475 46.9505611, 14.4092334 46.9506269, 14.4091891 46.9506894, 14.408805 46.9510509, 14.4087368 46.9511444)",,,,
231510737,,Herrengasse,secondary,False,True,17.894,"LINESTRING (14.4067863 46.9493365, 14.406945 46.9492175)",,50,L62,
30396269,1,Salzburger Gasse,residential,False,False,141.349,"LINESTRING (14.4067863 46.9493365, 14.4075552 46.9496623, 14.4077787 46.9497615, 14.4081688 46.9501505)",,,,
231510737,,Herrengasse,secondary,False,False,32.483,"LINESTRING (14.4067863 46.9493365, 14.4067372 46.949378, 14.4065576 46.9495829)",,50,L62,
291741032,1,Olsastraße,residential,True,False,60.772000000000006,"LINESTRING (14.4115088 46.951487, 14.4115041 46.9515816, 14.41144 46.9516174, 14.4112092 46.9517464, 14.4109859 46.9518627)",,30,,
563894836,,Kothgasse,residential,False,False,39.965,"LINESTRING (14.4082649 46.949843, 14.4083092 46.9500837, 14.4081688 46.9501505)",,,,
119294986,,Fleischbankgasse,residential,False,True,68.386,"LINESTRING (14.4057361 46.9493921, 14.4056189 46.9495537, 14.4055358 46.9497102, 14.405437 46.9499698)",,,,
"[563894837, 563894838]","['1', '2']","['Gendarmeriegasse', 'Theaterplatz']",residential,False,False,69.916,"LINESTRING (14.4057361 46.9493921, 14.4061178 46.9495015, 14.406209 46.9494566, 14.4065576 46.9495829)",,30,,
"[1051597877, 1051597878]",1,Fleischbankgasse,residential,False,False,68.30699999999999,"LINESTRING (14.4057361 46.9493921, 14.405844 46.949191, 14.4059774 46.9490245, 14.4060356 46.948997, 14.4062308 46.9489048)",,30,,
231510737,,Herrengasse,secondary,False,True,32.483,"LINESTRING (14.4065576 46.9495829, 14.4067372 46.949378, 14.4067863 46.9493365)",,50,L62,
"[563894837, 563894838]","['1', '2']","['Gendarmeriegasse', 'Theaterplatz']",residential,False,True,69.916,"LINESTRING (14.4065576 46.9495829, 14.406209 46.9494566, 14.4061178 46.9495015, 14.4057361 46.9493921)",,30,,
1051597879,2,Herrengasse,secondary,False,False,74.211,"LINESTRING (14.4065576 46.9495829, 14.4064555 46.9496994, 14.4060738 46.9501628)",,50,L62,
"[294067489, 30833039]",2,St.Veiter Straße,tertiary,True,False,39.425,"LINESTRING (14.4109913 46.9515161, 14.4111867 46.9515009, 14.4115088 46.951487)",,,,
813097804,,Grafendorfer Straße,unclassified,True,False,66.637,"LINESTRING (14.4109913 46.9515161, 14.411124 46.9514345, 14.411735 46.9512023)",,,,
