osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,bridge,junction,width
28426621,,Augasse,residential,30,False,False,50.006,,"LINESTRING (16.7204529 48.3448153, 16.7206002 48.3447341, 16.7209737 48.3445282)",,,
30207137,,Quellengasse,residential,30,False,False,43.067,,"LINESTRING (16.7123823 48.337298, 16.7125419 48.3376705)",,,
30207137,,Quellengasse,residential,30,False,True,46.003,,"LINESTRING (16.7123823 48.337298, 16.7122481 48.3369633, 16.7121843 48.336911)",,,
524373284,,Spitalgasse,residential,30,False,False,38.922,,"LINESTRING (16.7123823 48.337298, 16.7127398 48.3371898, 16.7128249 48.3371212)",,,
30206749,,Spitalgasse,residential,50,False,False,65.779,,"LINESTRING (16.7128249 48.3371212, 16.7133162 48.3369764, 16.7136045 48.3368416)",,,
30207773,,Fünfhaus,residential,50,False,True,68.902,,"LINESTRING (16.7128249 48.3371212, 16.7126196 48.3366588, 16.7127317 48.3365432)",,,
524373284,,Spitalgasse,residential,30,False,True,38.922,,"LINESTRING (16.7128249 48.3371212, 16.7127398 48.3371898, 16.7123823 48.337298)",,,
30206753,,Sondenstraße,residential,,False,True,115.514,,"LINESTRING (16.7133782 48.3422309, 16.7129558 48.341721, 16.7127086 48.3414226, 16.7126243 48.3413209)",,,
30207137,,Quellengasse,residential,30,False,False,46.003,,"LINESTRING (16.7121843 48.336911, 16.7122481 48.3369633, 16.7123823 48.337298)",,,
30207137,,Quellengasse,residential,30,False,True,97.718,,"LINESTRING (16.7121843 48.336911, 16.7121292 48.3368446, 16.7119754 48.3364575, 16.7118984 48.3362731, 16.7121847 48.3361815)",,,
30207137,,Quellengasse,residential,30,False,True,43.067,,"LINESTRING (16.7125419 48.3376705, 16.7123823 48.337298)",,,
30768419,,Flurgasse,residential,30,False,False,102.153,,"LINESTRING (16.7125419 48.3376705, 16.7138153 48.3373135)",,,
30207531,,Schneidpeckgasse,residential,50,False,True,223.97,,"LINESTRING (16.7171703 48.34368, 16.7169106 48.3433826, 16.7163818 48.3429391, 16.7163615 48.3428191, 16.7156164 48.342132, 16.7154498 48.3420518)",,,
30207570,,Johann-Strauß-Gasse,residential,,False,True,99.123,,"LINESTRING (16.7171703 48.34368, 16.7169451 48.3438468, 16.7162746 48.3443435)",,,
30770622,,Lange Gasse,residential,50,False,False,143.31400000000002,,"LINESTRING (16.7171703 48.34368, 16.7177145 48.3442385, 16.7180141 48.3445381, 16.7182789 48.3447345)",,,
165484629,,Johann-Strauß-Gasse,residential,,False,False,98.824,,"LINESTRING (16.7171703 48.34368, 16.7175169 48.3433655, 16.7180515 48.3430153)",,,
30389336,L11,Protteser Straße,secondary,50,False,False,57.498000000000005,2,"LINESTRING (16.719901 48.3429641, 16.7198703 48.3429322, 16.7197498 48.3428066, 16.7196103 48.3426599, 16.7194844 48.3425274)",,,
30389336,L11,Protteser Straße,secondary,50,False,True,94.369,2,"LINESTRING (16.719901 48.3429641, 16.7199924 48.3430512, 16.7203168 48.3433683, 16.7204244 48.3434735, 16.7205267 48.3435736, 16.7206205 48.3436652)",,,
30752655,,Kirchenplatz,residential,,False,False,77.146,,"LINESTRING (16.719901 48.3429641, 16.720249 48.3428029, 16.7204864 48.3427107, 16.7206403 48.3426004, 16.7207209 48.3425428)",,,
26262286,,Siebenbrunner Straße,residential,30,False,True,118.632,,"LINESTRING (16.7185615 48.3360544, 16.7190264 48.3368663, 16.7190639 48.33699, 16.7190797 48.3370612)",,,
30207809,,Fasangasse,residential,50,False,True,189.855,,"LINESTRING (16.7162746 48.3443435, 16.7149838 48.3428673)",,,
30207570,,Johann-Strauß-Gasse,residential,,False,False,99.123,,"LINESTRING (16.7162746 48.3443435, 16.7169451 48.3438468, 16.7171703 48.34368)",,,
26262349,,Johann-Marschall-Straße,residential,,False,False,116.313,,"LINESTRING (16.7132015 48.3434146, 16.7141522 48.3442482)",,,
"[604471707, 30207684]",,,unclassified,,False,True,160.595,,"LINESTRING (16.7132015 48.3434146, 16.7127497 48.3436527, 16.7126324 48.3437166, 16.7125784 48.3437675, 16.7125587 48.3438365, 16.7125863 48.3438939, 16.7126794 48.3439799, 16.7127091 48.3440407, 16.7126836 48.3441278, 16.7126158 48.3442329, 16.7124421 48.3444297, 16.712273 48.3445523)",,,
30207628,,Hafergrubenweg,residential,30,False,True,129.45000000000002,,"LINESTRING (16.7230566 48.337139, 16.722893 48.3365532, 16.7228235 48.3363062, 16.7227369 48.3359944)",,,
37615610,,Feldgasse,residential,30,False,False,85.35199999999999,,"LINESTRING (16.7230566 48.337139, 16.7231666 48.3371213, 16.7233737 48.337088, 16.7235889 48.3370534, 16.723619 48.3370487, 16.7238341 48.3370152, 16.7241715 48.3369414)",,,
455902695,,Feldgasse,residential,30,False,True,139.97700000000003,,"LINESTRING (16.7230566 48.337139, 16.7230381 48.3371525, 16.7230035 48.3371696, 16.7229462 48.337186, 16.722525 48.3372504, 16.7219843 48.3373352, 16.7217006 48.3373746, 16.7215948 48.3373806, 16.7214999 48.3373904, 16.7214435 48.3374029, 16.7214159 48.3374233, 16.7213981 48.3374509, 16.7213822 48.3374873, 16.7213604 48.3375371)",,,
"[604471707, 30207684]",,,unclassified,,False,False,160.595,,"LINESTRING (16.712273 48.3445523, 16.7124421 48.3444297, 16.7126158 48.3442329, 16.7126836 48.3441278, 16.7127091 48.3440407, 16.7126794 48.3439799, 16.7125863 48.3438939, 16.7125587 48.3438365, 16.7125784 48.3437675, 16.7126324 48.3437166, 16.7127497 48.3436527, 16.7132015 48.3434146)",,,
30752655,,Kirchenplatz,residential,,False,True,77.146,,"LINESTRING (16.7207209 48.3425428, 16.7206403 48.3426004, 16.7204864 48.3427107, 16.720249 48.3428029, 16.719901 48.3429641)",,,
30206833,,Schrammelweg,residential,50,True,False,8.771,,"LINESTRING (16.7161137 48.3380364, 16.7160011 48.3380613)",,,
"[1058926818, 925924462, 182858062, 925166354, 815484379]",B220,Hauptstraße,primary,50,False,"[False, True]",184.54000000000002,2,"LINESTRING (16.7161137 48.3380364, 16.7161919 48.3381666, 16.7162824 48.3383174, 16.716338 48.33841, 16.7163775 48.3384798, 16.7164315 48.3385657, 16.7164544 48.3386037, 16.7165035 48.3386855, 16.716578 48.3388003, 16.716696 48.3390062, 16.7167388 48.3390774, 16.7170139 48.3395355, 16.7170398 48.3395775)",,,
182858062,B220,Hauptstraße,primary,50,False,True,81.462,2,"LINESTRING (16.7161137 48.3380364, 16.7158957 48.3376486, 16.715826 48.3375246, 16.7157269 48.3373504)",,,
26262288,,Scheunengasse,residential,50,False,True,120.632,,"LINESTRING (16.7144049 48.3383251, 16.7138153 48.3373135)",,,
26262288,,Scheunengasse,residential,50,False,False,220.934,,"LINESTRING (16.7144049 48.3383251, 16.7150841 48.3394536, 16.7151385 48.3395439, 16.7151953 48.3396383, 16.7155154 48.3401698)",,,
30439665,B220,Hauptstraße,primary,50,True,False,33.768,1,"LINESTRING (16.7154539 48.3360513, 16.7153872 48.3362823, 16.7153609 48.3363485)",,,
924553975,,,primary,50,True,False,12.033000000000001,,"LINESTRING (16.7154539 48.3360513, 16.715401 48.3360592, 16.7153468 48.3360563, 16.7152965 48.3360429)",,roundabout,
30207809,,Fasangasse,residential,50,False,False,189.855,,"LINESTRING (16.7149838 48.3428673, 16.7162746 48.3443435)",,,
47198179,B220,Schönkirchner Straße,primary,50,False,False,100.409,,"LINESTRING (16.7149838 48.3428673, 16.7144841 48.343707)",,,
47198179,B220,Schönkirchner Straße,primary,50,False,True,55.453,,"LINESTRING (16.7149838 48.3428673, 16.7152351 48.3423974)",,,
47198179,B220,Schönkirchner Straße,primary,50,False,False,64.986,,"LINESTRING (16.7144841 48.343707, 16.7141522 48.3442482)",,,
47198179,B220,Schönkirchner Straße,primary,50,False,True,100.409,,"LINESTRING (16.7144841 48.343707, 16.7149838 48.3428673)",,,
26262292,,Bockfließer Weg,residential,50,False,True,107.793,,"LINESTRING (16.7153697 48.3408987, 16.7139486 48.3411166)",,,
30207139,,Quellengasse,residential,,False,True,80.442,,"LINESTRING (16.7153697 48.3408987, 16.7148017 48.3402816)",,,
26262292,,Bockfließer Weg,residential,50,False,False,44.815,,"LINESTRING (16.7153697 48.3408987, 16.7155654 48.3408656, 16.7158587 48.340816, 16.7159573 48.3407993)",,,
26262292,,Bockfließer Weg,residential,50,False,False,82.877,,"LINESTRING (16.7128547 48.3412804, 16.7139486 48.3411166)",,,
26262292,,Bockfließer Weg,residential,50,False,True,17.614,,"LINESTRING (16.7128547 48.3412804, 16.7126243 48.3413209)",,,
30207905,,Bauernfeldgasse,residential,,False,True,79.94200000000001,,"LINESTRING (16.7128547 48.3412804, 16.7127747 48.3409928, 16.7126932 48.3407001, 16.712662 48.340573)",,,
26262292,,Bockfließer Weg,residential,50,False,False,17.614,,"LINESTRING (16.7126243 48.3413209, 16.7128547 48.3412804)",,,
30206753,,Sondenstraße,residential,,False,False,115.514,,"LINESTRING (16.7126243 48.3413209, 16.7127086 48.3414226, 16.7129558 48.341721, 16.7133782 48.3422309)",,,
30439664,B8,,primary,50,True,False,49.566,,"LINESTRING (16.716196 48.3360802, 16.7157067 48.3360216, 16.7155667 48.3360127, 16.7155341 48.3360107)",,,
"[142884964, 925166357, 925166358]",B8,Wiener Straße,primary,50,False,False,242.323,2,"LINESTRING (16.716196 48.3360802, 16.7164855 48.3361547, 16.7167551 48.3362484, 16.716962 48.3363377, 16.7169831 48.3363485, 16.7175277 48.3366267, 16.7178155 48.3367593, 16.7180672 48.3368536, 16.7183549 48.3369378, 16.7186484 48.3370056, 16.718965 48.3370454, 16.7190797 48.3370612)",,,
32080830,,Gärtnergasse,residential,,False,False,85.65299999999999,,"LINESTRING (16.7250415 48.3444849, 16.7248281 48.3441513, 16.7245881 48.343776)",,,
47198179,B220,Schönkirchner Straße,primary,50,False,True,8.281,,"LINESTRING (16.7161952 48.3413045, 16.7162785 48.3412547)",,,
28426507,,Scheunengasse,residential,,False,False,236.144,,"LINESTRING (16.7161952 48.3413045, 16.7162403 48.3413681, 16.7163296 48.3414939, 16.7163406 48.3415095, 16.7163965 48.3415893, 16.7164669 48.3416853, 16.7165819 48.3418473, 16.7167136 48.3420327, 16.716777 48.342099, 16.716907 48.3421836, 16.7170322 48.3422595, 16.7173726 48.3424657, 16.7176981 48.3426334, 16.7182192 48.3428816)",,,
47198179,B220,Schönkirchner Straße,primary,50,False,False,100.52099999999999,,"LINESTRING (16.7161952 48.3413045, 16.7158978 48.3415423, 16.7157938 48.3416265, 16.7156716 48.3417353, 16.7155839 48.3418327, 16.7154498 48.3420518)",,,
47198179,B220,Schönkirchner Straße,primary,50,False,False,41.576,,"LINESTRING (16.7154498 48.3420518, 16.7152351 48.3423974)",,,
30207531,,Schneidpeckgasse,residential,50,False,False,223.97,,"LINESTRING (16.7154498 48.3420518, 16.7156164 48.342132, 16.7163615 48.3428191, 16.7163818 48.3429391, 16.7169106 48.3433826, 16.7171703 48.34368)",,,
47198179,B220,Schönkirchner Straße,primary,50,False,True,100.52099999999999,,"LINESTRING (16.7154498 48.3420518, 16.7155839 48.3418327, 16.7156716 48.3417353, 16.7157938 48.3416265, 16.7158978 48.3415423, 16.7161952 48.3413045)",,,
24449044,,Rathausgasse,residential,,False,True,26.494,,"LINESTRING (16.7169607 48.3398819, 16.7166155 48.3399461)",,,
"[624406955, 186109982]",B8,,primary,50,True,False,50.576,2,"LINESTRING (16.7155635 48.3359079, 16.7156231 48.3359234, 16.7157199 48.3359577, 16.716196 48.3360802)",,,
924553977,,,primary,50,True,False,12.008999999999999,,"LINESTRING (16.7155635 48.3359079, 16.7155695 48.3359346, 16.7155664 48.3359615, 16.7155544 48.3359873, 16.7155341 48.3360107)",,roundabout,
47027448,L11,Hauptstraße,secondary,50,True,False,19.731,1,"LINESTRING (16.7190755 48.3421722, 16.7191717 48.3422235, 16.7192569 48.342256, 16.719299 48.3422673)",,,
"[602715368, 4870030, 334176206]",L11,Hauptstraße,secondary,50,False,True,179.16000000000003,"['2', '3']","LINESTRING (16.7190755 48.3421722, 16.7189274 48.3420307, 16.7186985 48.3418047, 16.7184786 48.3415791, 16.7184534 48.3415533, 16.7183313 48.3414242, 16.718145 48.3412273, 16.7180636 48.3411325, 16.7180219 48.3410753, 16.7179672 48.3410005, 16.7179191 48.3409346, 16.7178948 48.3409013, 16.7178107 48.3408001)",,,
8108665,,Kirchenplatz,residential,50,False,True,72.94800000000001,2,"LINESTRING (16.7196978 48.342195, 16.7200689 48.3420726, 16.7201262 48.3420424, 16.7201637 48.342007, 16.7202378 48.3418932, 16.7203317 48.3417407)",,,
47027450,,Kirchenplatz,residential,50,True,False,24.496,,"LINESTRING (16.7196978 48.342195, 16.7195338 48.3422872, 16.7194858 48.3423099, 16.7194439 48.3423363)",,,
182858062,B220,Hauptstraße,primary,50,False,False,81.46199999999999,2,"LINESTRING (16.7157269 48.3373504, 16.715826 48.3375246, 16.7158957 48.3376486, 16.7161137 48.3380364)",,,
"[923199109, 182858062]",B220,Hauptstraße,primary,50,False,True,36.107,2,"LINESTRING (16.7157269 48.3373504, 16.7156098 48.3371339, 16.7156031 48.3371215, 16.7155597 48.3370453)",,,
30206833,,Schrammelweg,residential,50,True,False,121.576,,"LINESTRING (16.7160011 48.3380613, 16.7159714 48.3380658, 16.7144049 48.3383251)",,,
45420526,,Hauptstraße,residential,,True,False,84.658,,"LINESTRING (16.7160011 48.3380613, 16.7156628 48.3374184, 16.7157269 48.3373504)",,,6
45420526,,Hauptstraße,residential,,True,False,189.14499999999998,,"LINESTRING (16.7170398 48.3395775, 16.7169389 48.3395643, 16.7168525 48.3395023, 16.7160011 48.3380613)",,,6
"[1058926818, 182858062, 925924462, 925166354, 815484379]",B220,Hauptstraße,primary,50,False,"[False, True]",184.54,2,"LINESTRING (16.7170398 48.3395775, 16.7170139 48.3395355, 16.7167388 48.3390774, 16.716696 48.3390062, 16.716578 48.3388003, 16.7165035 48.3386855, 16.7164544 48.3386037, 16.7164315 48.3385657, 16.7163775 48.3384798, 16.716338 48.33841, 16.7162824 48.3383174, 16.7161919 48.3381666, 16.7161137 48.3380364)",,,
"[47295336, 925166354]",B220,,primary,50,False,True,21.503,,"LINESTRING (16.7170398 48.3395775, 16.7170595 48.3396075, 16.7170858 48.339646, 16.7171127 48.3396856, 16.7171625 48.3397528)",,,
31094277,L11,Hauptstraße,secondary,50,True,False,20.436999999999998,1,"LINESTRING (16.7192154 48.342329, 16.7191248 48.3422503, 16.7190755 48.3421722)",,,
481474211,L11,,secondary,50,True,False,9.548,2,"LINESTRING (16.7192154 48.342329, 16.7192543 48.3422843, 16.719299 48.3422673)",,roundabout,
"[47198192, 47198191]",B220,Rathausplatz,primary,50,False,False,75.604,3,"LINESTRING (16.7174297 48.3401691, 16.7176408 48.3405168, 16.7178107 48.3408001)",,,
"[47295337, 47295338, 298464812, 47295334]",B220,Rathausplatz,primary,50,False,"[False, True]",50.349999999999994,,"LINESTRING (16.7174297 48.3401691, 16.717365 48.3400641, 16.7172852 48.339934, 16.7172628 48.3398971, 16.717233 48.3398483, 16.7172241 48.3398369, 16.7171625 48.3397528)",,,
153069983,,Hans-Kudlich-Gasse,residential,30,False,True,5.584,,"LINESTRING (16.7186824 48.3393078, 16.7187069 48.3393553)",,,
30048793,,Eichamtstraße,residential,30,True,False,95.59900000000002,,"LINESTRING (16.7186824 48.3393078, 16.7188187 48.3392689, 16.7190698 48.3392206, 16.7198624 48.3391204, 16.7199389 48.3391156)",,,
"[298464804, 606434863]",,Hans-Kudlich-Gasse,residential,"['30', '50']",False,False,177.865,,"LINESTRING (16.7186824 48.3393078, 16.7186671 48.3392716, 16.7186517 48.3392354, 16.7182855 48.338394, 16.7182263 48.3382468, 16.7180782 48.3379024, 16.7180053 48.3377733)",,,
924553976,,,primary,50,True,False,7.526,,"LINESTRING (16.7155341 48.3360107, 16.7154983 48.3360348, 16.7154539 48.3360513)",,roundabout,
30439663,B8,,primary,50,True,False,48.716,1,"LINESTRING (16.7152252 48.3359916, 16.7150448 48.3359628, 16.7145787 48.3359073)",,,
481474210,L11,,secondary,50,True,False,5.01,,"LINESTRING (16.719299 48.3422673, 16.7193666 48.3422706)",,roundabout,
9806497,,Josef-Haydn-Gasse,residential,30,False,True,137.939,,"LINESTRING (16.7227369 48.3359944, 16.7208945 48.3361915)",,,
30207628,,Hafergrubenweg,residential,30,False,False,129.45,,"LINESTRING (16.7227369 48.3359944, 16.7228235 48.3363062, 16.722893 48.3365532, 16.7230566 48.337139)",,,
"[30207800, 153070059]",,"['Ferdinand Weiß-Gasse', 'Weingartengasse']",residential,50,False,True,208.62199999999999,,"LINESTRING (16.7220331 48.3369054, 16.7219744 48.3366543, 16.7212316 48.3367343, 16.7211141 48.3367617, 16.7198152 48.3371223, 16.7197674 48.3371606, 16.7197351 48.3372097)",,,
24449044,,Rathausgasse,residential,,False,False,26.494,,"LINESTRING (16.7166155 48.3399461, 16.7169607 48.3398819)",,,
24449044,,Rathausgasse,residential,,False,True,85.031,,"LINESTRING (16.7166155 48.3399461, 16.715611 48.3401509, 16.7155154 48.3401698)",,,
153070047,,Rathausplatz,residential,,True,False,90.594,,"LINESTRING (16.7166155 48.3399461, 16.7167612 48.3402602, 16.7167819 48.340283, 16.7168135 48.3402984, 16.7168584 48.340302, 16.7169032 48.3402983, 16.7171624 48.3402289, 16.7172103 48.3402161, 16.7174297 48.3401691)",,,
134282622,B8,Wiener Straße,primary,50,False,True,125.531,2,"LINESTRING (16.7213604 48.3375371, 16.7211345 48.3374928, 16.7209593 48.3374573, 16.7197351 48.3372097)",,,
455902695,,Feldgasse,residential,30,False,False,139.977,,"LINESTRING (16.7213604 48.3375371, 16.7213822 48.3374873, 16.7213981 48.3374509, 16.7214159 48.3374233, 16.7214435 48.3374029, 16.7214999 48.3373904, 16.7215948 48.3373806, 16.7217006 48.3373746, 16.7219843 48.3373352, 16.722525 48.3372504, 16.7229462 48.337186, 16.7230035 48.3371696, 16.7230381 48.3371525, 16.7230566 48.337139)",,,
30440837,,Friedensgasse,residential,50,False,False,79.396,,"LINESTRING (16.7217676 48.3388485, 16.7217413 48.3388099, 16.7213287 48.3381968)",,,
30440837,,Friedensgasse,residential,50,False,True,98.866,,"LINESTRING (16.7217676 48.3388485, 16.7217834 48.3388733, 16.7220626 48.339298, 16.7222788 48.3396699)",,,
606434868,,Eichamtstraße,residential,50,True,False,94.56400000000001,,"LINESTRING (16.7217676 48.3388485, 16.7224552 48.3387588, 16.7228489 48.3387116, 16.722909 48.3387092, 16.7230272 48.3387137)",,,
26262288,,Scheunengasse,residential,50,False,False,120.632,,"LINESTRING (16.7138153 48.3373135, 16.7144049 48.3383251)",,,
30768419,,Flurgasse,residential,30,False,True,102.153,,"LINESTRING (16.7138153 48.3373135, 16.7125419 48.3376705)",,,
"[26262288, 925166343]",,Scheunengasse,residential,50,False,True,55.199,,"LINESTRING (16.7138153 48.3373135, 16.7137865 48.3372639, 16.7136041 48.3369235, 16.7136045 48.3368416)",,,
1223190994,L11,,secondary,50,True,False,2.461,1,"LINESTRING (16.7194439 48.3423363, 16.7194487 48.3423582)",,roundabout,
