osmid,highway,maxspeed,oneway,reversed,length,bridge,geometry,name,lanes,width,access,ref
117697418,residential,40,False,False,30.996,,"LINESTRING (11.3502697 47.1556958, 11.3500972 47.1556567, 11.3499788 47.1556154, 11.3499147 47.1555677)",Am Bichl,,,,
224339491,residential,40,False,False,125.705,,"LINESTRING (11.3446962 47.1566908, 11.3448777 47.1567186, 11.3454794 47.1567751, 11.3457823 47.1567827, 11.3459776 47.1567866, 11.3461916 47.1567679, 11.3463195 47.1567086)",Tschaffinis-Umgebung,,,,
"[305385394, 134513371]",residential,40,False,True,299.109,,"LINESTRING (11.3446962 47.1566908, 11.3444872 47.1566257, 11.3443809 47.1564859, 11.3442818 47.1563325, 11.3441446 47.1560223, 11.3440853 47.1558882, 11.3440314 47.155665, 11.3439205 47.1554088, 11.3438106 47.1552428, 11.3437182 47.1550988, 11.3436069 47.1549519, 11.3435315 47.1548261, 11.3435134 47.1547298, 11.3435048 47.1546499, 11.3435078 47.1544679, 11.3434754 47.1543148, 11.3433871 47.1542382)",Tschaffinis-Umgebung,,,,
224339491,residential,40,False,False,168.19500000000002,,"LINESTRING (11.3463195 47.1567086, 11.3463885 47.1565584, 11.3464088 47.1565201, 11.3464466 47.1564484, 11.346483 47.1563796, 11.3465383 47.1562909, 11.3466051 47.1561827, 11.3466287 47.1561445, 11.3466486 47.1561123, 11.3466725 47.1560738, 11.3467659 47.1559409, 11.3468107 47.1558806, 11.3468218 47.1558584, 11.3468788 47.1557501, 11.3469003 47.1556644, 11.3469166 47.1555787, 11.3469343 47.155498, 11.3469562 47.1554648, 11.3469807 47.1554383, 11.3470222 47.155421, 11.347065 47.1554143, 11.3471227 47.1554221, 11.3471591 47.155439, 11.3471837 47.1554569)",Tschaffinis-Umgebung,,,,
224339491,residential,40,False,True,125.70500000000001,,"LINESTRING (11.3463195 47.1567086, 11.3461916 47.1567679, 11.3459776 47.1567866, 11.3457823 47.1567827, 11.3454794 47.1567751, 11.3448777 47.1567186, 11.3446962 47.1566908)",Tschaffinis-Umgebung,,,,
"[26139088, 442852163, 442852167]",residential,40,False,True,206.276,yes,"LINESTRING (11.3524378 47.1501681, 11.3525191 47.1503373, 11.3526735 47.1505278, 11.352912 47.1507865, 11.3531294 47.1510418, 11.3531398 47.1511042, 11.3531376 47.1511161, 11.3531219 47.1512024, 11.3530852 47.1514035, 11.3531928 47.1517115, 11.3531463 47.1518869)",Mühlwiese,,4,,
313123163,residential,40,False,True,50.402,,"LINESTRING (11.3524378 47.1501681, 11.35218 47.1501498, 11.351885 47.1501289, 11.3517754 47.1501183)",Waldrasterstraße,,4,,
"[416388784, 416388783, 337971542, 25740799]",residential,"['40', '50']",False,False,98.594,yes,"LINESTRING (11.3524378 47.1501681, 11.352641 47.1501763, 11.3530779 47.1501939, 11.3531921 47.1501907, 11.3532601 47.150177, 11.3533284 47.150155, 11.3534831 47.1500748, 11.3535592 47.1500354, 11.3536023 47.150013, 11.3536482 47.1499896)",Waldrasterstraße,,4,,
322929560,residential,40,False,False,46.142,,"LINESTRING (11.3531463 47.1518869, 11.3534464 47.1518683, 11.3535654 47.1519031, 11.3537447 47.1519012)",Schmelzhüttengasse,,,,
322929560,residential,40,False,True,148.984,,"LINESTRING (11.3531463 47.1518869, 11.3529568 47.1519253, 11.3527809 47.1519634, 11.3526528 47.1519641, 11.3524459 47.15206, 11.3522171 47.15222, 11.351955 47.1523335, 11.3517451 47.1524192, 11.3516665 47.1523899, 11.3514401 47.1524352)",Schmelzhüttengasse,,,,
"[26139088, 442852163, 442852167]",residential,40,False,False,206.27600000000004,yes,"LINESTRING (11.3531463 47.1518869, 11.3531928 47.1517115, 11.3530852 47.1514035, 11.3531219 47.1512024, 11.3531376 47.1511161, 11.3531398 47.1511042, 11.3531294 47.1510418, 11.352912 47.1507865, 11.3526735 47.1505278, 11.3525191 47.1503373, 11.3524378 47.1501681)",Mühlwiese,,4,,
44959633,residential,40,False,False,134.654,,"LINESTRING (11.3527615 47.1544398, 11.3530005 47.1543615, 11.3532593 47.1542791, 11.3534828 47.1542088, 11.3535458 47.1541888, 11.3536557 47.1541547, 11.3539484 47.154045, 11.3540195 47.1540205, 11.3543567 47.1539025)",Forchachstraße,,,,
224339459,residential,40,False,True,111.90700000000001,,"LINESTRING (11.3527615 47.1544398, 11.352617 47.15412, 11.3525662 47.1540113, 11.3523039 47.1534828)",Brunnachstraße,,,,
458587432,residential,40,False,False,103.809,,"LINESTRING (11.3527615 47.1544398, 11.3528186 47.154545, 11.3529905 47.1547924, 11.3531461 47.1550064, 11.3532758 47.155196, 11.3533555 47.15528)",Brunnachstraße,,,,
458587776,residential,40,False,True,64.807,,"LINESTRING (11.3551259 47.1536455, 11.3548205 47.1537453, 11.3543567 47.1539025)",Forchachstraße,,,,
44960782,residential,40,False,True,94.894,,"LINESTRING (11.352071 47.153052, 11.3516092 47.1532404, 11.3514593 47.1532879, 11.3510921 47.15341, 11.3510125 47.153443, 11.3509728 47.1534626)",Dr.-Kofler-Straße,,,,
224339459,residential,40,False,False,51.043,,"LINESTRING (11.352071 47.153052, 11.3521842 47.153252, 11.3523039 47.1534828)",Brunnachstraße,,,,
337971544,residential,40,False,True,49.504,,"LINESTRING (11.352071 47.153052, 11.3520029 47.1529317, 11.3518966 47.1527846, 11.3517792 47.1526548)",Brunnachstraße,,,,
"[117701353, 224339471, 224339470, 117701351]",secondary,40,False,True,123.83099999999999,yes,"LINESTRING (11.3496031 47.1528642, 11.3497545 47.1529246, 11.3498704 47.1529635, 11.3499569 47.1529993, 11.3501396 47.153079, 11.3502885 47.1531576, 11.3505911 47.1533037, 11.3508205 47.1534302, 11.3509728 47.1534626)",Riehlstraße,2,,,L56
363039860,residential,,True,False,63.483999999999995,,"LINESTRING (11.3496031 47.1528642, 11.3494521 47.1533064, 11.3494314 47.153349, 11.3493269 47.1533611)",Kirchstraße,,,,
363039861,residential,40,False,False,46.87899999999999,,"LINESTRING (11.3496031 47.1528642, 11.3495222 47.1528458, 11.3493705 47.1528134, 11.3492179 47.1528141, 11.349182 47.1528234, 11.3491521 47.1528325, 11.3491025 47.1528508, 11.3490594 47.1528705, 11.3490334 47.1528942)",Riehlstraße,2,,,
"[26506230, 178560863, 26506231]",residential,40,False,True,48.04,yes,"LINESTRING (11.3493115 47.1546996, 11.3491126 47.1546435, 11.3488695 47.1545543, 11.3487436 47.1545071)",Bahnstraße,,,,
117697418,residential,40,False,True,106.884,,"LINESTRING (11.3493115 47.1546996, 11.3497373 47.1552646, 11.349765 47.155314, 11.3498698 47.1555012, 11.3499147 47.1555677)",Am Bichl,,,,
"[117701354, 117701355, 224339468, 117697591]",residential,40,True,False,154.721,yes,"LINESTRING (11.3493115 47.1546996, 11.349415 47.1545043, 11.349425 47.1543087, 11.3495578 47.1538621, 11.3495529 47.1538217, 11.3495364 47.1537812, 11.349483 47.1537258, 11.3494633 47.1536856, 11.349448 47.1536384, 11.3494327 47.1535579, 11.3493964 47.1534458, 11.3493603 47.1534018, 11.3493269 47.1533611)",Michael-Pfurtscheller-Weg,,,,
117697592,residential,40,True,False,90.288,,"LINESTRING (11.3493115 47.1546996, 11.3491363 47.1548391, 11.3489857 47.1550065, 11.3487845 47.1551778, 11.3485532 47.1553215)",Michael-Pfurtscheller-Weg,,,,
176923897,residential,40,False,False,256.437,,"LINESTRING (11.3493115 47.1546996, 11.349463 47.1546808, 11.3495538 47.1546735, 11.349629 47.154667, 11.3497855 47.1546435, 11.3500361 47.1546047, 11.350149 47.1545964, 11.350221 47.1545972, 11.350498 47.1546556, 11.3506746 47.1546988, 11.35071 47.1547074, 11.3507719 47.1547322, 11.3509224 47.1547924, 11.3511957 47.1549478, 11.3512232 47.1549725, 11.351511 47.1552311, 11.3515567 47.1552675, 11.3516066 47.1553073, 11.3516855 47.1553579, 11.3519559 47.1555302, 11.3521021 47.1556235)",Bahnstraße,,,,
322929561,residential,40,False,True,60.897,,"LINESTRING (11.3464099 47.1521559, 11.3469595 47.1525562)",Bahnstraße,,,,
44961591,residential,40,False,True,112.13,,"LINESTRING (11.3439013 47.1537098, 11.3435165 47.1532426, 11.3433096 47.1527911)",Loredais,,,,
44960893,residential,40,False,True,112.758,,"LINESTRING (11.3485532 47.1553215, 11.3485378 47.1554405, 11.3484951 47.1555474, 11.3484729 47.1556912, 11.3484535 47.1557598, 11.3483283 47.1558436, 11.3480415 47.1560178, 11.3479436 47.1560737, 11.3479236 47.1561344, 11.3479377 47.1561725)",Michael-Pfurtscheller-Weg,,,,
44960893,residential,40,False,False,112.758,,"LINESTRING (11.3479377 47.1561725, 11.3479236 47.1561344, 11.3479436 47.1560737, 11.3480415 47.1560178, 11.3483283 47.1558436, 11.3484535 47.1557598, 11.3484729 47.1556912, 11.3484951 47.1555474, 11.3485378 47.1554405, 11.3485532 47.1553215)",Michael-Pfurtscheller-Weg,,,,
44960893,residential,40,False,True,152.943,,"LINESTRING (11.3479377 47.1561725, 11.3479997 47.1562561, 11.3480657 47.1563451, 11.3481461 47.1565085, 11.3481887 47.1565876, 11.3481964 47.1567026, 11.3481624 47.1568799, 11.3481344 47.1570178, 11.3480998 47.1570674, 11.3480042 47.1571234, 11.3478816 47.1572358, 11.3478041 47.1573204, 11.3477986 47.1574325)",Michael-Pfurtscheller-Weg,,,,
"[72477850, 72477828, 72477770]",residential,40,False,True,52.699000000000005,yes,"LINESTRING (11.3479377 47.1561725, 11.3477224 47.1561408, 11.3474863 47.1560898, 11.3472906 47.156009)",,,,,
"[416388784, 25740799, 337971542, 416388783]",residential,"['40', '50']",False,True,98.594,yes,"LINESTRING (11.3536482 47.1499896, 11.3536023 47.150013, 11.3535592 47.1500354, 11.3534831 47.1500748, 11.3533284 47.150155, 11.3532601 47.150177, 11.3531921 47.1501907, 11.3530779 47.1501939, 11.352641 47.1501763, 11.3524378 47.1501681)",Waldrasterstraße,,4,,
24397241,residential,40,False,True,141.67000000000002,,"LINESTRING (11.3448447 47.1536092, 11.3445567 47.1534117, 11.3443599 47.1532902, 11.3442193 47.1531937, 11.3441634 47.1531287, 11.3441011 47.1530452, 11.3440138 47.1528302, 11.3440058 47.1527098, 11.3440849 47.1525519)",Gröbenweg,,,,
117697423,residential,40,False,False,61.30799999999999,,"LINESTRING (11.3493022 47.155919, 11.3494543 47.1557807, 11.3499147 47.1555677)",Am Bichl,,,,
44960893,residential,40,False,False,152.943,,"LINESTRING (11.3477986 47.1574325, 11.3478041 47.1573204, 11.3478816 47.1572358, 11.3480042 47.1571234, 11.3480998 47.1570674, 11.3481344 47.1570178, 11.3481624 47.1568799, 11.3481964 47.1567026, 11.3481887 47.1565876, 11.3481461 47.1565085, 11.3480657 47.1563451, 11.3479997 47.1562561, 11.3479377 47.1561725)",Michael-Pfurtscheller-Weg,,,,
363039858,residential,40,False,True,149.745,,"LINESTRING (11.3504952 47.150915, 11.3505017 47.1509498, 11.3505134 47.1510116, 11.3504376 47.1512086, 11.3503384 47.1512884, 11.3502283 47.1514191, 11.3501009 47.1516241, 11.3500543 47.1518269, 11.3499815 47.1519659, 11.3499736 47.1520457, 11.3499611 47.1520674, 11.3499432 47.1520984, 11.3498662 47.152157)",Kirchstraße,,,,
"[633038144, 868385800, 458587431]",residential,40,False,False,133.951,,"LINESTRING (11.3504952 47.150915, 11.3505433 47.1508683, 11.3506543 47.1507723, 11.35084 47.1506117, 11.3509046 47.1505187, 11.3510884 47.1504067, 11.3512519 47.150328, 11.351374 47.1502671, 11.3515491 47.1501932, 11.3517754 47.1501183)",Waldrasterstraße,,4,,
"[322929559, 458587431]",residential,40,False,True,149.334,,"LINESTRING (11.3504952 47.150915, 11.35038 47.15097, 11.3500117 47.15116, 11.34986 47.151265, 11.3497367 47.151375, 11.3496324 47.1515026, 11.3495783 47.151595, 11.3495609 47.151669, 11.3494851 47.1519919)",Waldrasterstraße,,4,,
322929560,residential,40,False,True,46.141999999999996,,"LINESTRING (11.3537447 47.1519012, 11.3535654 47.1519031, 11.3534464 47.1518683, 11.3531463 47.1518869)",Schmelzhüttengasse,,,,
301557214,residential,,False,False,96.493,,"LINESTRING (11.3478718 47.1547272, 11.3477084 47.1549069, 11.3473045 47.1553023, 11.3471837 47.1554569)",Tschaffinis-Umgebung,,,destination,
"[305385394, 134513371]",residential,40,False,False,299.109,,"LINESTRING (11.3433871 47.1542382, 11.3434754 47.1543148, 11.3435078 47.1544679, 11.3435048 47.1546499, 11.3435134 47.1547298, 11.3435315 47.1548261, 11.3436069 47.1549519, 11.3437182 47.1550988, 11.3438106 47.1552428, 11.3439205 47.1554088, 11.3440314 47.155665, 11.3440853 47.1558882, 11.3441446 47.1560223, 11.3442818 47.1563325, 11.3443809 47.1564859, 11.3444872 47.1566257, 11.3446962 47.1566908)",Tschaffinis-Umgebung,,,,
117701368,residential,40,True,False,82.03800000000001,,"LINESTRING (11.3498662 47.152157, 11.3498198 47.1521924, 11.3496326 47.1526543, 11.3496256 47.1526804, 11.3496016 47.1528288, 11.3496031 47.1528642)",Kirchstraße,,,,
153761378,residential,40,False,True,39.766000000000005,,"LINESTRING (11.3498662 47.152157, 11.349657 47.1521566, 11.349606 47.152132, 11.3495871 47.1520519, 11.3494851 47.1519919)",Schmelzhüttengasse,,,,
363039858,residential,40,False,False,149.745,,"LINESTRING (11.3498662 47.152157, 11.3499432 47.1520984, 11.3499611 47.1520674, 11.3499736 47.1520457, 11.3499815 47.1519659, 11.3500543 47.1518269, 11.3501009 47.1516241, 11.3502283 47.1514191, 11.3503384 47.1512884, 11.3504376 47.1512086, 11.3505134 47.1510116, 11.3505017 47.1509498, 11.3504952 47.150915)",Kirchstraße,,,,
"[117701369, 363039859, 117701350]",residential,40,False,False,130.334,yes,"LINESTRING (11.3498662 47.152157, 11.3499613 47.1521745, 11.3502178 47.1522875, 11.3503132 47.1523098, 11.3504382 47.1523188, 11.3505506 47.1523224, 11.3507156 47.152286, 11.3508903 47.1522585, 11.3510323 47.1522681, 11.3511238 47.1523013, 11.3513785 47.1523809, 11.3514401 47.1524352)",Schmelzhüttengasse,,,,
153761389,residential,40,False,False,69.66,,"LINESTRING (11.3539274 47.1529908, 11.354262 47.1528692, 11.3544149 47.1528146, 11.3545179 47.1527782, 11.3547424 47.1526988)",Serlesstraße,,,,
153761389,residential,40,False,True,73.38300000000001,,"LINESTRING (11.3539274 47.1529908, 11.3535685 47.1531059, 11.3531612 47.1532462, 11.3530577 47.1532834)",Serlesstraße,,,,
153761392,residential,40,False,False,106.484,,"LINESTRING (11.3539274 47.1529908, 11.3541842 47.1535762, 11.3543567 47.1539025)",Dr.-Schwamberger-Straße,,,,
