osmid,ref,highway,maxspeed,oneway,reversed,length,geometry,name,tunnel,bridge
"[269402305, 176328198, 984499504, 176328184, 930676441]",L139,secondary,,False,True,107.96799999999999,"LINESTRING (14.8269528 46.7649107, 14.8270653 46.764864, 14.8273468 46.7647872, 14.8276498 46.7647362, 14.8278006 46.764718, 14.8279991 46.7647215, 14.8283128 46.7647621)",St.-Stefaner Landesstraße,,yes
30491506,,residential,,False,False,109.68500000000002,"LINESTRING (14.8261145 46.7655555, 14.8262137 46.7656234, 14.8262427 46.7656433, 14.8263085 46.765747, 14.8262887 46.7659744, 14.826269 46.7661704, 14.8262591 46.7663618, 14.8262427 46.7664947)",,,
176328198,L139,secondary,,False,False,112.40099999999998,"LINESTRING (14.8261145 46.7655555, 14.82585 46.7657612, 14.8257988 46.7657862, 14.8253162 46.7660222, 14.8251767 46.7661375, 14.8250517 46.7662454)",St.-Stefaner Landesstraße,,
176328198,L139,secondary,,False,True,87.789,"LINESTRING (14.8261145 46.7655555, 14.826365 46.7653379, 14.8265988 46.7651166, 14.8268511 46.7649512)",St.-Stefaner Landesstraße,,
"[176328193, 799323725, 176328185]",L139,secondary,50,False,True,189.79400000000004,"LINESTRING (14.8283128 46.7647621, 14.8284936 46.7648205, 14.8288049 46.7649501, 14.8291461 46.7651883, 14.8297839 46.765724, 14.82981 46.7657443, 14.8299096 46.765831, 14.8300552 46.7659536)",St.-Stefaner Landesstraße,,yes
"[269402305, 176328198, 984499504, 176328184, 930676441]",L139,secondary,,False,False,107.968,"LINESTRING (14.8283128 46.7647621, 14.8279991 46.7647215, 14.8278006 46.764718, 14.8276498 46.7647362, 14.8273468 46.7647872, 14.8270653 46.764864, 14.8269528 46.7649107)",St.-Stefaner Landesstraße,,yes
30489305,L139,secondary,,False,True,34.261,"LINESTRING (14.8250517 46.7662454, 14.8250173 46.766336, 14.8250082 46.7664015, 14.8250165 46.7665501)",St.-Stefaner Landesstraße,,
176328198,L139,secondary,,False,True,112.40100000000001,"LINESTRING (14.8250517 46.7662454, 14.8251767 46.7661375, 14.8253162 46.7660222, 14.8257988 46.7657862, 14.82585 46.7657612, 14.8261145 46.7655555)",St.-Stefaner Landesstraße,,
208085569,L139,tertiary,,False,False,25.884,"LINESTRING (14.8250517 46.7662454, 14.8250143 46.7662392, 14.8248738 46.7662158, 14.8247456 46.766154)",Aussichtsstraße,,
30491366,,residential,,False,True,144.928,"LINESTRING (14.8246491 46.766761, 14.8246851 46.7675618, 14.8246992 46.7680639)",Lorentogasse,,
30491370,,residential,,False,False,24.906,"LINESTRING (14.8250209 46.7681041, 14.8246992 46.7680639)",Stationsweg,,
30489305,L139,secondary,,False,False,122.887,"LINESTRING (14.8250209 46.7681041, 14.825071 46.7679683, 14.8250986 46.7678933, 14.8251072 46.7678577, 14.8251555 46.7676577, 14.8251742 46.7673787, 14.8251233 46.7670107)",St.-Stefaner Landesstraße,,
30489305,L139,secondary,,False,True,45.085,"LINESTRING (14.8250209 46.7681041, 14.8249813 46.7681813, 14.8249683 46.7682065, 14.8248165 46.7684846)",St.-Stefaner Landesstraße,,
984499499,B70,primary,50,False,False,8.099,"LINESTRING (14.8218947 46.7649165, 14.8219142 46.7649881)",,,
"[30491354, 30489299]",,residential,,False,"[False, True]",297.615,"LINESTRING (14.8218947 46.7649165, 14.8219607 46.7649047, 14.8222851 46.7648466, 14.8228162 46.7645675, 14.8229973 46.7644693, 14.8231617 46.764344, 14.8232542 46.7642359, 14.8234251 46.7640534, 14.8235097 46.7639708, 14.823621 46.7639153, 14.8239601 46.7637856, 14.8243646 46.7636659, 14.824689 46.76357, 14.824789 46.763533, 14.825041 46.7634541)",Tränkweg,,
984499499,B70,primary,50,False,True,144.931,"LINESTRING (14.8218947 46.7649165, 14.8218859 46.7648841, 14.8217173 46.7641805, 14.8216117 46.7636278)",,,
30489315,,unclassified,,False,False,61.111,"LINESTRING (14.8268141 46.7688291, 14.8270234 46.7692204, 14.8270988 46.7693428)",Sportplatzstraße,,
30489315,,unclassified,,False,True,124.216,"LINESTRING (14.8268141 46.7688291, 14.82664 46.7685037, 14.8264447 46.7681961, 14.8262837 46.7680122, 14.8260965 46.7678326)",Sportplatzstraße,,
205341177,,residential,,False,False,103.86500000000001,"LINESTRING (14.8268141 46.7688291, 14.8271013 46.7688019, 14.8274606 46.7687524, 14.8275681 46.7687082, 14.8275922 46.7686311, 14.8275841 46.7683114)",,,
205341179,,residential,,False,True,118.17299999999999,"LINESTRING (14.8256501 46.7696784, 14.8257574 46.7696581, 14.8258996 46.7695902, 14.8260283 46.7694799, 14.8260772 46.7694215, 14.826117 46.76934, 14.826159 46.7693221, 14.8268303 46.7693458, 14.8269457 46.7693459)",,,
205341177,,residential,,False,True,103.86500000000001,"LINESTRING (14.8275841 46.7683114, 14.8275922 46.7686311, 14.8275681 46.7687082, 14.8274606 46.7687524, 14.8271013 46.7688019, 14.8268141 46.7688291)",,,
190394780,,unclassified,,False,False,90.286,"LINESTRING (14.8269633 46.7651853, 14.8269959 46.7651625, 14.8270314 46.7651164, 14.8271173 46.764918, 14.8271521 46.7647581, 14.8271977 46.764534, 14.8271932 46.764401)",,,
"[190394778, 190394780, 30489319]",,unclassified,,False,True,556.8320000000001,"LINESTRING (14.8269633 46.7651853, 14.827049 46.766108, 14.8272897 46.7665493, 14.8275212 46.7669486, 14.8276647 46.7671707, 14.8278224 46.7674075, 14.8280328 46.7677273, 14.8282728 46.7680291, 14.8290061 46.7688331, 14.8291824 46.7690109, 14.8292843 46.7691137, 14.8295658 46.7693788, 14.829754 46.769534, 14.8298623 46.7696334, 14.8298956 46.7696711)",,,yes
229175145,,unclassified,,False,False,28.67,"LINESTRING (14.8269633 46.7651853, 14.8269531 46.7650483, 14.8269242 46.7650078, 14.8268511 46.7649512)",,,
190394780,,unclassified,,False,True,90.28600000000002,"LINESTRING (14.8271932 46.764401, 14.8271977 46.764534, 14.8271521 46.7647581, 14.8271173 46.764918, 14.8270314 46.7651164, 14.8269959 46.7651625, 14.8269633 46.7651853)",,,
"[520094273, 208085569, 520094271]",L139,tertiary,,False,False,341.689,"LINESTRING (14.8247456 46.766154, 14.8246042 46.7660857, 14.8242573 46.7658168, 14.8241396 46.7656688, 14.8240735 46.7655943, 14.823991 46.7654934, 14.8238976 46.7653551, 14.8238759 46.7653261, 14.8237722 46.7650861, 14.82373 46.7647617, 14.8237175 46.7647179, 14.8236739 46.7646648, 14.8236333 46.7646453, 14.8235878 46.7646439, 14.8235427 46.7646561, 14.823514 46.7646837, 14.8235139 46.7647251, 14.8235437 46.7647853, 14.8235821 46.7648583, 14.8236058 46.7649222, 14.8236114 46.764999, 14.8235908 46.7651912, 14.8235475 46.765295, 14.823418 46.7653674, 14.8233751 46.7653726, 14.8232612 46.7653863, 14.8232258 46.7653875, 14.8231334 46.7653908, 14.8231016 46.7653936, 14.823078 46.7653966, 14.8230388 46.7654054, 14.8228758 46.7654501, 14.822792 46.7654823, 14.8227469 46.7654996)",Aussichtsstraße,building_passage,
208085569,L139,tertiary,,False,True,25.884,"LINESTRING (14.8247456 46.766154, 14.8248738 46.7662158, 14.8250143 46.7662392, 14.8250517 46.7662454)",Aussichtsstraße,,
205341179,,residential,,False,True,11.665,"LINESTRING (14.8269457 46.7693459, 14.8270988 46.7693428)",,,
205341179,,residential,,False,False,118.173,"LINESTRING (14.8269457 46.7693459, 14.8268303 46.7693458, 14.826159 46.7693221, 14.826117 46.76934, 14.8260772 46.7694215, 14.8260283 46.7694799, 14.8258996 46.7695902, 14.8257574 46.7696581, 14.8256501 46.7696784)",,,
449049960,,residential,,False,False,222.559,"LINESTRING (14.8269457 46.7693459, 14.8268699 46.769309, 14.8265861 46.7692623, 14.8263362 46.7691914, 14.8262626 46.76916, 14.8261759 46.7690984, 14.8260718 46.7689803, 14.8259559 46.7688174, 14.8258367 46.7686407, 14.8257425 46.76846, 14.8257427 46.7683971, 14.8257446 46.768294, 14.8257868 46.7681583, 14.8258904 46.7679851, 14.826005 46.7678785, 14.8260965 46.7678326)",,,
30491427,,residential,,False,True,21.815,"LINESTRING (14.82194 46.7686621, 14.8216827 46.7687483)",Neuer Platz,,
30491427,,residential,,False,False,23.274,"LINESTRING (14.82194 46.7686621, 14.8221082 46.7686089, 14.8222119 46.7685671)",Neuer Platz,,
"[768731024, 1216460288, 30491573, 1216460287]",,"['unclassified', 'residential']",,False,"[False, True]",244.07999999999998,"LINESTRING (14.82194 46.7686621, 14.8219073 46.7686115, 14.8218968 46.7685347, 14.8219073 46.7684476, 14.8219201 46.7683884, 14.8219096 46.7683652, 14.8217481 46.7683476, 14.8215824 46.7683296, 14.8215483 46.7683259, 14.820571 46.7681922, 14.8191935 46.7680271)",Kärntnerlandstraße,building_passage,
