osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,width,bridge
5211278,,L17a,Kalvarienbergstraße,secondary,30,False,True,109.806,"LINESTRING (13.5733245 46.8056641, 13.5732606 46.8055467, 13.5732405 46.8055033, 13.5730699 46.8053142, 13.5729528 46.8052327, 13.5727718 46.8051288, 13.5726912 46.8050889, 13.5725952 46.8050413, 13.5724262 46.8049178)",,
5211279,,,Laubendorfer Straße,tertiary,30,False,False,565.2859999999998,"LINESTRING (13.5733245 46.8056641, 13.5733804 46.8060155, 13.5733459 46.8061941, 13.5733911 46.8063578, 13.573442 46.8065105, 13.5735105 46.806647, 13.5735754 46.8067482, 13.5736349 46.8068302, 13.5736111 46.8068618, 13.573562 46.8068682, 13.5735266 46.8068572, 13.5734931 46.8068241, 13.5734536 46.806762, 13.5733042 46.8066215, 13.5731658 46.8065267, 13.5730317 46.8064414, 13.5729124 46.806434, 13.5728041 46.8064454, 13.5726117 46.8064986, 13.5724403 46.8065744, 13.5723061 46.8066522, 13.5721935 46.80677, 13.5721173 46.8069033, 13.5720782 46.8070022, 13.5720044 46.8071061, 13.5718311 46.80741, 13.5716742 46.807779, 13.5715847 46.8080137, 13.5715721 46.8081271, 13.5715927 46.8082698, 13.57156 46.8083075, 13.5714948 46.8083222, 13.5714195 46.8083078, 13.5712899 46.8082493, 13.5711201 46.8081483, 13.5709865 46.8081046, 13.5708521 46.8080992, 13.5707626 46.8081193, 13.5706802 46.8081479, 13.5705601 46.8082017, 13.5705037 46.8082552, 13.570497 46.8082974, 13.5705345 46.8083273)",,
178994808,,,Glanzweg,residential,,False,False,73.495,"LINESTRING (13.5733245 46.8056641, 13.5731927 46.8058118, 13.5730512 46.8059073, 13.5728716 46.8060008, 13.5726548 46.806131)",,
"[89434243, 301044692, 1203151380, 89434239]",,L17a,Obermillstätter Straße,secondary,30,False,False,256.137,"LINESTRING (13.5733245 46.8056641, 13.5734992 46.8056534, 13.5737169 46.8056158, 13.5739601 46.805528, 13.5744414 46.805337, 13.5747802 46.8051724, 13.5749759 46.8050927, 13.5757317 46.8049339, 13.5760469 46.8049175, 13.5764279 46.8049513)",,yes
"[5211280, 5211279]",,,Laubendorfer Straße,tertiary,30,False,False,171.62099999999998,"LINESTRING (13.5705345 46.8083273, 13.5705775 46.8083396, 13.5706703 46.8083225, 13.5707411 46.8083066, 13.570851 46.8082978, 13.5709664 46.8083231, 13.5711013 46.8083681, 13.5715158 46.8085677, 13.5716973 46.808603, 13.5718746 46.8086517, 13.571979 46.8087068, 13.5720599 46.8087803, 13.5721766 46.8090187, 13.5722585 46.8090928)",,
5211279,,,Laubendorfer Straße,tertiary,30,False,True,565.2859999999998,"LINESTRING (13.5705345 46.8083273, 13.570497 46.8082974, 13.5705037 46.8082552, 13.5705601 46.8082017, 13.5706802 46.8081479, 13.5707626 46.8081193, 13.5708521 46.8080992, 13.5709865 46.8081046, 13.5711201 46.8081483, 13.5712899 46.8082493, 13.5714195 46.8083078, 13.5714948 46.8083222, 13.57156 46.8083075, 13.5715927 46.8082698, 13.5715721 46.8081271, 13.5715847 46.8080137, 13.5716742 46.807779, 13.5718311 46.80741, 13.5720044 46.8071061, 13.5720782 46.8070022, 13.5721173 46.8069033, 13.5721935 46.80677, 13.5723061 46.8066522, 13.5724403 46.8065744, 13.5726117 46.8064986, 13.5728041 46.8064454, 13.5729124 46.806434, 13.5730317 46.8064414, 13.5731658 46.8065267, 13.5733042 46.8066215, 13.5734536 46.806762, 13.5734931 46.8068241, 13.5735266 46.8068572, 13.573562 46.8068682, 13.5736111 46.8068618, 13.5736349 46.8068302, 13.5735754 46.8067482, 13.5735105 46.806647, 13.573442 46.8065105, 13.5733911 46.8063578, 13.5733459 46.8061941, 13.5733804 46.8060155, 13.5733245 46.8056641)",,
"[450676714, 450676717, 119212919]","['2', '3']",B98,Kaiser-Franz-Josef-Straße,primary,50,False,False,171.18500000000003,"LINESTRING (13.5702408 46.8033744, 13.5706532 46.803163, 13.570923 46.8030269, 13.5710774 46.802949, 13.5711599 46.8029064, 13.5714925 46.8027348, 13.5715846 46.8026854, 13.572038 46.8024489)",,
"[450676716, 119212919]","['2', '3']",B98,Kaiser-Franz-Josef-Straße,primary,50,False,True,192.93900000000002,"LINESTRING (13.5702408 46.8033744, 13.5695468 46.8037248, 13.569194 46.8039066, 13.5689631 46.804016, 13.5688536 46.8040791, 13.568724 46.804148, 13.5686177 46.8042026, 13.5685801 46.8042223, 13.5682243 46.8044247)",,
174912837,,,Seemühlgasse,residential,,False,True,161.18900000000002,"LINESTRING (13.5702408 46.8033744, 13.5702265 46.8033422, 13.5703417 46.8030731, 13.5704116 46.8028773, 13.5704031 46.8027665, 13.5703986 46.8026712, 13.5703641 46.8025365, 13.5702816 46.8024222, 13.5700318 46.8021752, 13.5699207 46.802031)",,
"[223327198, 26422599]",,,Überfuhrgasse,residential,,False,False,120.769,"LINESTRING (13.5715541 46.8014027, 13.5716189 46.8014968, 13.571636 46.8015126, 13.5717735 46.8016956, 13.5718897 46.8018502, 13.5720242 46.8021955, 13.5720533 46.8022481, 13.5721222 46.8023726, 13.5721378 46.802407)",,
219946174,,B98,Kaiser-Franz-Josef-Straße,primary,50,False,True,8.911,"LINESTRING (13.5721378 46.802407, 13.572038 46.8024489)",,
219946175,2,B98,Kaiser-Franz-Josef-Straße,primary,50,False,False,105.854,"LINESTRING (13.5721378 46.802407, 13.5722679 46.8023423, 13.5723839 46.8022967, 13.5725093 46.8022578, 13.5726403 46.8022272, 13.5727907 46.8022029, 13.572957 46.8021911, 13.5729969 46.8021921, 13.5732033 46.8021972, 13.5734531 46.8022192)",,
"[223327198, 26422599]",,,Überfuhrgasse,residential,,False,True,120.76900000000002,"LINESTRING (13.5721378 46.802407, 13.5721222 46.8023726, 13.5720533 46.8022481, 13.5720242 46.8021955, 13.5718897 46.8018502, 13.5717735 46.8016956, 13.571636 46.8015126, 13.5716189 46.8014968, 13.5715541 46.8014027)",,
39294184,,,Schwarzstraße,tertiary,30,False,False,172.474,"LINESTRING (13.5744643 46.803836, 13.5743349 46.8033727, 13.5743026 46.8032569, 13.5742773 46.8030468, 13.5741929 46.8023469, 13.5741923 46.8023331, 13.5741909 46.8022985)",,
"[219946192, 155865757, 155865759]",,,Mirnockstraße,tertiary,30,False,True,154.005,"LINESTRING (13.5744643 46.803836, 13.5739436 46.803934, 13.5734631 46.804063, 13.573238 46.8042861, 13.5731927 46.8043539, 13.5731071 46.8044155, 13.5728226 46.8045404)",,yes
165639573,,,Mirnockstraße,residential,30,False,True,163.461,"LINESTRING (13.5744643 46.803836, 13.5748289 46.8037609, 13.575174 46.8036318, 13.5755291 46.8034704, 13.5757109 46.8034121, 13.5761211 46.8033593, 13.5764318 46.8032849)",,
174912837,,,Seemühlgasse,residential,,False,False,161.189,"LINESTRING (13.5699207 46.802031, 13.5700318 46.8021752, 13.5702816 46.8024222, 13.5703641 46.8025365, 13.5703986 46.8026712, 13.5704031 46.8027665, 13.5704116 46.8028773, 13.5703417 46.8030731, 13.5702265 46.8033422, 13.5702408 46.8033744)",,
219946174,,B98,Kaiser-Franz-Josef-Straße,primary,50,False,False,8.911,"LINESTRING (13.572038 46.8024489, 13.5721378 46.802407)",,
223327199,,,Überfuhrgasse,residential,30,False,False,6.263,"LINESTRING (13.572038 46.8024489, 13.5720653 46.8024855, 13.572075 46.8024992)",4,
"[450676714, 450676717, 119212919]","['2', '3']",B98,Kaiser-Franz-Josef-Straße,primary,50,False,True,171.185,"LINESTRING (13.572038 46.8024489, 13.5715846 46.8026854, 13.5714925 46.8027348, 13.5711599 46.8029064, 13.5710774 46.802949, 13.570923 46.8030269, 13.5706532 46.803163, 13.5702408 46.8033744)",,
5211278,,L17a,Kalvarienbergstraße,secondary,30,False,True,8.256,"LINESTRING (13.5724262 46.8049178, 13.572365 46.8048565)",,
5211278,,L17a,Kalvarienbergstraße,secondary,30,False,False,109.80600000000001,"LINESTRING (13.5724262 46.8049178, 13.5725952 46.8050413, 13.5726912 46.8050889, 13.5727718 46.8051288, 13.5729528 46.8052327, 13.5730699 46.8053142, 13.5732405 46.8055033, 13.5732606 46.8055467, 13.5733245 46.8056641)",,
39294139,,,Marktplatz,residential,30,True,False,46.674,"LINESTRING (13.5724262 46.8049178, 13.5720154 46.8050516, 13.5718759 46.8051028)",5,
38434239,,,Alexanderhofstraße,residential,30,False,False,56.465999999999994,"LINESTRING (13.57032 46.8057841, 13.5702788 46.8058288, 13.570089 46.8058578, 13.5698535 46.805877, 13.5696354 46.8059332)",5,
38434239,,,Alexanderhofstraße,residential,30,False,True,84.372,"LINESTRING (13.57032 46.8057841, 13.5702599 46.8057461, 13.5700707 46.8056942, 13.5698975 46.8056227, 13.5694992 46.8052969)",5,
"[75743273, 301044693]",,,"['Spittaler Straße', 'Marktplatz']",residential,30,True,False,142.981,"LINESTRING (13.5718759 46.8051028, 13.571617 46.8052196, 13.5713726 46.8053478, 13.5713159 46.8053824, 13.5711025 46.8055125, 13.5708698 46.8056445, 13.5705067 46.8057739, 13.57032 46.8057841)",5,
89434238,,,Marktplatz,residential,,False,True,15.187999999999999,"LINESTRING (13.5718759 46.8051028, 13.5718366 46.8050414, 13.5717958 46.8049777)",,
39294140,,L17a,Marktplatz,secondary,30,False,False,45.37,"LINESTRING (13.5717958 46.8049777, 13.572269 46.8048767, 13.572365 46.8048565)",,
"[39294140, 157308909]",2,L17a,"['Aribonenstraße', 'Marktplatz']",secondary,30,False,True,185.23600000000002,"LINESTRING (13.5717958 46.8049777, 13.5711416 46.8051046, 13.5710793 46.805117, 13.5709759 46.8051637, 13.5705937 46.8053364, 13.570335 46.8053628, 13.5701285 46.8053609, 13.5698246 46.8053455, 13.569581 46.8053179, 13.5694992 46.8052969)",,
89434238,,,Marktplatz,residential,,False,False,15.187999999999999,"LINESTRING (13.5717958 46.8049777, 13.5718366 46.8050414, 13.5718759 46.8051028)",,
219946175,2,B98,Kaiser-Franz-Josef-Straße,primary,50,False,True,105.854,"LINESTRING (13.5734531 46.8022192, 13.5732033 46.8021972, 13.5729969 46.8021921, 13.572957 46.8021911, 13.5727907 46.8022029, 13.5726403 46.8022272, 13.5725093 46.8022578, 13.5723839 46.8022967, 13.5722679 46.8023423, 13.5721378 46.802407)",,
219946176,2,B98,Kaiser-Franz-Josef-Straße,primary,50,False,False,56.845,"LINESTRING (13.5734531 46.8022192, 13.5734991 46.8022241, 13.5741909 46.8022985)",,
"[292218232, 158780768]",,,Fischergasse,residential,,False,True,131.43,"LINESTRING (13.5734531 46.8022192, 13.5734781 46.8021777, 13.5733849 46.8021182, 13.5732819 46.8021015, 13.572922 46.8020926, 13.5727791 46.8020898, 13.5727405 46.8020638, 13.5727226 46.8020306, 13.5727431 46.8019588, 13.5728086 46.8017532, 13.5728786 46.8015657, 13.5729467 46.8014965)",,
301045615,,L17a,Kleindombra Straße,secondary,30,False,False,150.474,"LINESTRING (13.5765114 46.8079823, 13.5767159 46.8081196, 13.5767487 46.8081416, 13.576871 46.8083511, 13.5769456 46.8085286, 13.5771688 46.8087708, 13.5773401 46.8088842, 13.5776784 46.8090151)",,
"[1098747976, 1098747977, 5211277, 301045615]",,L17a,"['Kleindombra Straße', 'Obermillstätter Straße']",secondary,30,False,True,525.185,"LINESTRING (13.5765114 46.8079823, 13.5763028 46.8078884, 13.5759754 46.8077912, 13.5756574 46.8076515, 13.5755044 46.80753, 13.5753387 46.8073983, 13.5751598 46.8069372, 13.5749055 46.8064217, 13.5748833 46.8062949, 13.5748975 46.8062337, 13.5749343 46.8061724, 13.5751385 46.8059817, 13.5752088 46.805924, 13.5753914 46.8057741, 13.5756714 46.8055442, 13.5758929 46.805455, 13.576058 46.8054438, 13.5764242 46.8054475, 13.5765334 46.8054041, 13.5766522 46.8053233, 13.5768236 46.8052287, 13.5769451 46.8051774, 13.5769968 46.8051556, 13.5770738 46.8050726, 13.5770274 46.8049987, 13.5768518 46.8049447, 13.5764279 46.8049513)",,
301045615,,L17a,Kleindombra Straße,secondary,30,False,True,150.474,"LINESTRING (13.5776784 46.8090151, 13.5773401 46.8088842, 13.5771688 46.8087708, 13.5769456 46.8085286, 13.576871 46.8083511, 13.5767487 46.8081416, 13.5767159 46.8081196, 13.5765114 46.8079823)",,
115420669,,,Bärenfeldweg,residential,,False,True,249.15800000000004,"LINESTRING (13.5667422 46.8074913, 13.5670855 46.8075574, 13.5678795 46.8076639, 13.568153 46.8077814, 13.56855 46.8079402, 13.5690932 46.8080366, 13.5692579 46.8080881, 13.5694083 46.8081743, 13.5694579 46.8082367, 13.5694456 46.8082809, 13.5694067 46.8082974, 13.569341 46.8082974, 13.5692954 46.8083075, 13.5692632 46.8083405)",,
127516529,,,Ziesacherweg,residential,,False,False,201.404,"LINESTRING (13.5667422 46.8074913, 13.5668868 46.8074289, 13.5672905 46.8073379, 13.5674232 46.8073024, 13.5674836 46.8072598, 13.5674742 46.8072167, 13.5672261 46.8070665, 13.567147 46.8069747, 13.5670558 46.8068232, 13.56699 46.8067606, 13.5668533 46.8067057, 13.5667419 46.8066993, 13.5666212 46.8067332, 13.5665756 46.8067204, 13.5665743 46.8066883, 13.5667513 46.8065083, 13.5668211 46.8064551)",,
"[1098747976, 1098747977, 5211277, 301045615]",,L17a,"['Kleindombra Straße', 'Obermillstätter Straße']",secondary,30,False,False,525.185,"LINESTRING (13.5764279 46.8049513, 13.5768518 46.8049447, 13.5770274 46.8049987, 13.5770738 46.8050726, 13.5769968 46.8051556, 13.5769451 46.8051774, 13.5768236 46.8052287, 13.5766522 46.8053233, 13.5765334 46.8054041, 13.5764242 46.8054475, 13.576058 46.8054438, 13.5758929 46.805455, 13.5756714 46.8055442, 13.5753914 46.8057741, 13.5752088 46.805924, 13.5751385 46.8059817, 13.5749343 46.8061724, 13.5748975 46.8062337, 13.5748833 46.8062949, 13.5749055 46.8064217, 13.5751598 46.8069372, 13.5753387 46.8073983, 13.5755044 46.80753, 13.5756574 46.8076515, 13.5759754 46.8077912, 13.5763028 46.8078884, 13.5765114 46.8079823)",,
"[301044692, 89434243, 1203151380, 89434239]",,L17a,Obermillstätter Straße,secondary,30,False,True,256.137,"LINESTRING (13.5764279 46.8049513, 13.5760469 46.8049175, 13.5757317 46.8049339, 13.5749759 46.8050927, 13.5747802 46.8051724, 13.5744414 46.805337, 13.5739601 46.805528, 13.5737169 46.8056158, 13.5734992 46.8056534, 13.5733245 46.8056641)",,yes
127516530,,,Lukasweg,residential,,False,False,124.216,"LINESTRING (13.5687483 46.8070103, 13.5680938 46.806768, 13.5679436 46.8066947, 13.5678149 46.8065845, 13.567784 46.8065184, 13.5677122 46.8064831, 13.5674936 46.8064758, 13.5674179 46.8064441)",,
38434239,,,Alexanderhofstraße,residential,30,False,False,46.44799999999999,"LINESTRING (13.5674179 46.8064441, 13.5673054 46.8064201, 13.5670906 46.806411, 13.5669273 46.8064348, 13.5668211 46.8064551)",5,
38434239,,,Alexanderhofstraße,residential,30,False,True,185.134,"LINESTRING (13.5674179 46.8064441, 13.5675493 46.8064271, 13.5677995 46.8064125, 13.5679174 46.8064056, 13.568189 46.8063775, 13.568588 46.8063606, 13.5687918 46.8063367, 13.5690147 46.8062901, 13.5692243 46.8061605, 13.5694572 46.8060035, 13.5696354 46.8059332)",5,
127516530,,,Lukasweg,residential,,False,True,124.21600000000001,"LINESTRING (13.5674179 46.8064441, 13.5674936 46.8064758, 13.5677122 46.8064831, 13.567784 46.8065184, 13.5678149 46.8065845, 13.5679436 46.8066947, 13.5680938 46.806768, 13.5687483 46.8070103)",,
129683672,,,Alexanderhofstraße,residential,,False,False,76.212,"LINESTRING (13.5707062 46.806331, 13.5707572 46.806293, 13.5707485 46.8062463, 13.5707036 46.8061883, 13.5706372 46.806143, 13.5705144 46.806115, 13.5703871 46.8061003, 13.5702422 46.8060988, 13.5701336 46.8061311, 13.5700679 46.806149, 13.5699948 46.8061603)",,
129683672,,,Alexanderhofstraße,residential,,False,False,42.79,"LINESTRING (13.5699948 46.8061603, 13.5698654 46.8061531, 13.569758 46.8061355, 13.5697111 46.8060852, 13.5696817 46.8060351, 13.5696354 46.8059332)",,
129683672,,,Alexanderhofstraße,residential,,False,True,76.212,"LINESTRING (13.5699948 46.8061603, 13.5700679 46.806149, 13.5701336 46.8061311, 13.5702422 46.8060988, 13.5703871 46.8061003, 13.5705144 46.806115, 13.5706372 46.806143, 13.5707036 46.8061883, 13.5707485 46.8062463, 13.5707572 46.806293, 13.5707062 46.806331)",,
517789342,,,Alexanderhofstraße,residential,,False,False,18.372,"LINESTRING (13.5699948 46.8061603, 13.5700632 46.8061673, 13.570139 46.8061783, 13.5702241 46.8062068)",,
38434239,,,Alexanderhofstraße,residential,30,False,False,185.134,"LINESTRING (13.5696354 46.8059332, 13.5694572 46.8060035, 13.5692243 46.8061605, 13.5690147 46.8062901, 13.5687918 46.8063367, 13.568588 46.8063606, 13.568189 46.8063775, 13.5679174 46.8064056, 13.5677995 46.8064125, 13.5675493 46.8064271, 13.5674179 46.8064441)",5,
38434239,,,Alexanderhofstraße,residential,30,False,True,56.466,"LINESTRING (13.5696354 46.8059332, 13.5698535 46.805877, 13.570089 46.8058578, 13.5702788 46.8058288, 13.57032 46.8057841)",5,
129683672,,,Alexanderhofstraße,residential,,False,True,42.79,"LINESTRING (13.5696354 46.8059332, 13.5696817 46.8060351, 13.5697111 46.8060852, 13.569758 46.8061355, 13.5698654 46.8061531, 13.5699948 46.8061603)",,
157010526,,,Unterer Weinleitenweg,residential,30,False,False,55.980999999999995,"LINESTRING (13.5764318 46.8032849, 13.5765907 46.8033892, 13.5766497 46.803618, 13.5766775 46.8037369)",,
165639573,,,Mirnockstraße,residential,30,False,False,163.46099999999998,"LINESTRING (13.5764318 46.8032849, 13.5761211 46.8033593, 13.5757109 46.8034121, 13.5755291 46.8034704, 13.575174 46.8036318, 13.5748289 46.8037609, 13.5744643 46.803836)",,
165639573,,,Mirnockstraße,residential,30,False,True,120.24400000000001,"LINESTRING (13.5764318 46.8032849, 13.5768058 46.8031625, 13.5771422 46.8029492, 13.5772565 46.8027661, 13.5772869 46.8026439, 13.577297 46.8025244, 13.5773002 46.8024835)",,
179012711,,,Unterer Weinleitenweg,residential,30,False,False,128.409,"LINESTRING (13.5766775 46.8037369, 13.5751016 46.8041492)",,
157010526,,,Unterer Weinleitenweg,residential,30,False,False,29.02,"LINESTRING (13.5766775 46.8037369, 13.5767709 46.803876, 13.5768856 46.80395)",,
157010526,,,Unterer Weinleitenweg,residential,30,False,True,55.98100000000001,"LINESTRING (13.5766775 46.8037369, 13.5766497 46.803618, 13.5765907 46.8033892, 13.5764318 46.8032849)",,
157010526,,,Unterer Weinleitenweg,residential,30,False,True,29.02,"LINESTRING (13.5768856 46.80395, 13.5767709 46.803876, 13.5766775 46.8037369)",,
179012720,,,Unterer Weinleitenweg,residential,30,False,False,49.148,"LINESTRING (13.5768856 46.80395, 13.5768441 46.8040092, 13.5766577 46.8040534, 13.5763246 46.8041324)",,
"[158780768, 292218232]",,,Fischergasse,residential,,False,False,131.42999999999998,"LINESTRING (13.5729467 46.8014965, 13.5728786 46.8015657, 13.5728086 46.8017532, 13.5727431 46.8019588, 13.5727226 46.8020306, 13.5727405 46.8020638, 13.5727791 46.8020898, 13.572922 46.8020926, 13.5732819 46.8021015, 13.5733849 46.8021182, 13.5734781 46.8021777, 13.5734531 46.8022192)",,
223327199,,,Überfuhrgasse,residential,30,False,True,6.263,"LINESTRING (13.572075 46.8024992, 13.5720653 46.8024855, 13.572038 46.8024489)",4,
178994808,,,Glanzweg,residential,,False,True,73.495,"LINESTRING (13.5726548 46.806131, 13.5728716 46.8060008, 13.5730512 46.8059073, 13.5731927 46.8058118, 13.5733245 46.8056641)",,
179012720,,,Unterer Weinleitenweg,residential,30,False,True,49.148,"LINESTRING (13.5763246 46.8041324, 13.5766577 46.8040534, 13.5768441 46.8040092, 13.5768856 46.80395)",,
179012711,,,Unterer Weinleitenweg,residential,30,False,True,128.409,"LINESTRING (13.5751016 46.8041492, 13.5766775 46.8037369)",,
179012727,,,Spitzblechlweg,residential,,False,True,128.55700000000002,"LINESTRING (13.5724524 46.8078139, 13.5723256 46.8081358, 13.5722908 46.808434, 13.5724033 46.8089519)",,
179012727,,,Spitzblechlweg,residential,,False,False,128.55700000000002,"LINESTRING (13.5724033 46.8089519, 13.5722908 46.808434, 13.5723256 46.8081358, 13.5724524 46.8078139)",,
179012727,,,Spitzblechlweg,residential,,False,True,19.3,"LINESTRING (13.5724033 46.8089519, 13.572346 46.8090261, 13.5722585 46.8090928)",,
833155519,,,,residential,,False,True,119.468,"LINESTRING (13.5724033 46.8089519, 13.5725918 46.8089206, 13.5733375 46.8082083, 13.5733911 46.8081542)",,
"[5211280, 5211279]",,,Laubendorfer Straße,tertiary,30,False,True,171.62099999999998,"LINESTRING (13.5722585 46.8090928, 13.5721766 46.8090187, 13.5720599 46.8087803, 13.571979 46.8087068, 13.5718746 46.8086517, 13.5716973 46.808603, 13.5715158 46.8085677, 13.5711013 46.8083681, 13.5709664 46.8083231, 13.570851 46.8082978, 13.5707411 46.8083066, 13.5706703 46.8083225, 13.5705775 46.8083396, 13.5705345 46.8083273)",,
179012727,,,Spitzblechlweg,residential,,False,False,19.3,"LINESTRING (13.5722585 46.8090928, 13.572346 46.8090261, 13.5724033 46.8089519)",,
115420669,,,Bärenfeldweg,residential,,False,False,249.15800000000002,"LINESTRING (13.5692632 46.8083405, 13.5692954 46.8083075, 13.569341 46.8082974, 13.5694067 46.8082974, 13.5694456 46.8082809, 13.5694579 46.8082367, 13.5694083 46.8081743, 13.5692579 46.8080881, 13.5690932 46.8080366, 13.56855 46.8079402, 13.568153 46.8077814, 13.5678795 46.8076639, 13.5670855 46.8075574, 13.5667422 46.8074913)",,
517789342,,,Alexanderhofstraße,residential,,False,True,18.372,"LINESTRING (13.5702241 46.8062068, 13.570139 46.8061783, 13.5700632 46.8061673, 13.5699948 46.8061603)",,
38434239,,,Alexanderhofstraße,residential,30,False,True,46.448,"LINESTRING (13.5668211 46.8064551, 13.5669273 46.8064348, 13.5670906 46.806411, 13.5673054 46.8064201, 13.5674179 46.8064441)",5,
127516529,,,Ziesacherweg,residential,,False,True,201.404,"LINESTRING (13.5668211 46.8064551, 13.5667513 46.8065083, 13.5665743 46.8066883, 13.5665756 46.8067204, 13.5666212 46.8067332, 13.5667419 46.8066993, 13.5668533 46.8067057, 13.56699 46.8067606, 13.5670558 46.8068232, 13.567147 46.8069747, 13.5672261 46.8070665, 13.5674742 46.8072167, 13.5674836 46.8072598, 13.5674232 46.8073024, 13.5672905 46.8073379, 13.5668868 46.8074289, 13.5667422 46.8074913)",,
26694374,,,Mirnockstraße,tertiary,30,False,True,50.105999999999995,"LINESTRING (13.5728226 46.8045404, 13.5725923 46.8046497, 13.572365 46.8048565)",,
38434236,,,Überfuhrgasse,residential,30,True,False,240.788,"LINESTRING (13.5728226 46.8045404, 13.57273 46.8044521, 13.5725359 46.8042911, 13.572468 46.80418, 13.5724135 46.8040633, 13.5723594 46.8037836, 13.5723269 46.8034637, 13.5723276 46.8034302, 13.5723712 46.8031711, 13.5723602 46.8030454, 13.5723027 46.8028692, 13.572075 46.8024992)",4,
"[219946192, 155865757, 155865759]",,,Mirnockstraße,tertiary,30,False,False,154.005,"LINESTRING (13.5728226 46.8045404, 13.5731071 46.8044155, 13.5731927 46.8043539, 13.573238 46.8042861, 13.5734631 46.804063, 13.5739436 46.803934, 13.5744643 46.803836)",,yes
622016921,,,Pirkergasse,residential,,False,True,46.18900000000001,"LINESTRING (13.5728226 46.8045404, 13.572907 46.8046752, 13.5729218 46.8047321, 13.5728855 46.8048661, 13.5728601 46.8049387)",,
622016921,,,Pirkergasse,residential,,False,False,46.189,"LINESTRING (13.5728601 46.8049387, 13.5728855 46.8048661, 13.5729218 46.8047321, 13.572907 46.8046752, 13.5728226 46.8045404)",,
833155519,,,,residential,,False,False,119.468,"LINESTRING (13.5733911 46.8081542, 13.5733375 46.8082083, 13.5725918 46.8089206, 13.5724033 46.8089519)",,
