osmid,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,ref,lanes,tunnel
95613864,Waldblick,residential,,False,False,67.348,,"LINESTRING (16.6896941 47.9173533, 16.690258 47.9178266)",,,
95613864,Waldblick,residential,,False,True,67.348,,"LINESTRING (16.690258 47.9178266, 16.6896941 47.9173533)",,,
573448560,Untere Bahngasse,residential,,False,False,7.582,,"LINESTRING (16.6962552 47.9107891, 16.696178 47.9108335)",,,
4926453,Untere Bahngasse,residential,,False,True,246.80400000000003,,"LINESTRING (16.6962552 47.9107891, 16.6971958 47.9100484, 16.6979022 47.9095371, 16.698338 47.9090711)",,,
"[573448561, 193507716, 30347527]",Quergasse,residential,,False,True,227.807,yes,"LINESTRING (16.6962552 47.9107891, 16.6969545 47.9110235, 16.6977282 47.911275, 16.6984726 47.9116991, 16.6987194 47.9118636, 16.6987493 47.9118886, 16.6987716 47.9119124)",,,
"[142230025, 42416319]","['Veltlinergasse', 'Bartackerlgasse']",residential,,False,True,143.51,,"LINESTRING (16.6951742 47.9091599, 16.6950796 47.9092006, 16.6960753 47.9102162)",,,
156540586,Obere Bahngasse,residential,,False,True,8.59,,"LINESTRING (16.6956174 47.9112141, 16.6956968 47.9111581)",,,
156540603,Obere Bahngasse,residential,,False,False,51.276,,"LINESTRING (16.6956174 47.9112141, 16.6951418 47.9115473)",,,
156540551,Bodenzeile,residential,,False,False,28.439,,"LINESTRING (16.6956174 47.9112141, 16.6957522 47.9113062, 16.6959138 47.911372)",,,
"[193507713, 168833554, 193507714]",Gartenweg,residential,,False,False,214.352,yes,"LINESTRING (16.6986198 47.9106526, 16.6987389 47.9104637, 16.6988024 47.9104184, 16.6989334 47.9101976, 16.6990287 47.910171, 16.6991834 47.9101953, 16.6995268 47.9103016, 16.699696 47.9103708, 16.6997459 47.9103904, 16.6998335 47.9104237, 16.70024 47.9106112, 16.7006931 47.9109067)",,,
30347656,Hofgartengasse,residential,,False,True,139.042,,"LINESTRING (16.7023817 47.9113888, 16.7021738 47.9110915, 16.7017898 47.910609, 16.701698 47.9105267, 16.7013892 47.9103495)",,,
168833589,Josef-Orient-Gasse,residential,,False,False,82.728,,"LINESTRING (16.7023817 47.9113888, 16.7015141 47.9116677, 16.7013726 47.9116962)",,,
168833589,Josef-Orient-Gasse,residential,,False,True,82.728,,"LINESTRING (16.7013726 47.9116962, 16.7015141 47.9116677, 16.7023817 47.9113888)",,,
193507723,Am Brucker Tor,residential,,False,True,45.569,,"LINESTRING (16.6972456 47.9147246, 16.6970614 47.9147972, 16.6967193 47.9149332)",,,
193507721,Am Brucker Tor,residential,,False,False,24.886,,"LINESTRING (16.6967193 47.9149332, 16.6964352 47.9150508)",,,
"[168833642, 256771707, 824163186]","['Am Brucker Tor', 'Am Bruckertor']",residential,,False,False,19.98,,"LINESTRING (16.6967193 47.9149332, 16.6967719 47.9149941, 16.6968127 47.9150384, 16.6968581 47.9150869)",,,building_passage
168833642,Am Bruckertor,residential,,False,True,117.947,,"LINESTRING (16.6967193 47.9149332, 16.6966164 47.9148159, 16.6962069 47.9143922, 16.695776 47.9140875)",,,
193507723,Am Brucker Tor,residential,,False,False,45.569,,"LINESTRING (16.6967193 47.9149332, 16.6970614 47.9147972, 16.6972456 47.9147246)",,,
193507721,Am Brucker Tor,residential,,False,True,24.886,,"LINESTRING (16.6964352 47.9150508, 16.6967193 47.9149332)",,,
193507720,Am Brucker Tor,residential,,False,True,19.589,,"LINESTRING (16.6974136 47.9154519, 16.6972578 47.9154826, 16.6971579 47.9154896)",,,
193507718,Am Brucker Tor,residential,,False,True,23.414,,"LINESTRING (16.6971579 47.9154896, 16.6970766 47.9155226, 16.6968692 47.91557)",,,
193507720,Am Brucker Tor,residential,,False,False,19.589,,"LINESTRING (16.6971579 47.9154896, 16.6972578 47.9154826, 16.6974136 47.9154519)",,,
193507720,Am Brucker Tor,residential,,False,True,34.153,,"LINESTRING (16.6971579 47.9154896, 16.6970559 47.9153822, 16.6969269 47.9152971, 16.6968547 47.9152642)",,,
193507718,Am Brucker Tor,residential,,False,False,23.414,,"LINESTRING (16.6968692 47.91557, 16.6970766 47.9155226, 16.6971579 47.9154896)",,,
233738183,Am Bruckertor,residential,,True,False,23.658,,"LINESTRING (16.6968692 47.91557, 16.6968735 47.9156889, 16.6967935 47.9157659)",,,
396588029,Fellnergasse,tertiary,50,False,False,18.865,,"LINESTRING (16.6923083 47.9146151, 16.6920743 47.9146798)",L312,,
30347513,Schmalkräftengasse,residential,30,False,False,34.896,,"LINESTRING (16.6927206 47.9165118, 16.6923802 47.9167273)",,,
194644478,Schmalkräftengasse,residential,30,False,True,22.402,,"LINESTRING (16.6927206 47.9165118, 16.6925053 47.9163712)",,,
30347513,Schmalkräftengasse,residential,30,False,True,192.63299999999998,,"LINESTRING (16.6927206 47.9165118, 16.6929925 47.9163915, 16.694815 47.9156512, 16.6949392 47.9156307)",,,
4926453,Untere Bahngasse,residential,,False,False,5.405,,"LINESTRING (16.6983792 47.9090311, 16.698338 47.9090711)",,,
"[197633840, 193507712, 193507711]",Gartengasse,living_street,,False,False,270.697,yes,"LINESTRING (16.6983792 47.9090311, 16.6992661 47.9094571, 16.6999321 47.909606, 16.7001742 47.90969, 16.7001992 47.9097035, 16.7007442 47.9099608, 16.7013892 47.9103495)",,,
199193444,,tertiary,,True,False,14.502,,"LINESTRING (16.691995 47.9145607, 16.6920743 47.9146798)",L312,,
30347557,Fellnergasse,tertiary,,False,False,95.13899999999998,,"LINESTRING (16.691995 47.9145607, 16.6921215 47.9144666, 16.6922612 47.9143298, 16.6923184 47.9142518, 16.6923438 47.9141977, 16.6924183 47.9139603, 16.6924454 47.913899, 16.6924964 47.9138546, 16.6925716 47.913828)",L312,,
30347557,Fellnergasse,tertiary,,False,True,28.144000000000002,,"LINESTRING (16.691995 47.9145607, 16.6919147 47.9146163, 16.6918382 47.9146766, 16.6917602 47.9147578)",L312,,
396588029,Fellnergasse,tertiary,50,False,False,24.964,,"LINESTRING (16.6920743 47.9146798, 16.6917602 47.9147578)",L312,,
396588029,Fellnergasse,tertiary,50,False,True,18.865,,"LINESTRING (16.6920743 47.9146798, 16.6923083 47.9146151)",L312,,
"[192485143, 29370447]",Neusiedler Straße,primary,50,False,False,49.63399999999999,,"LINESTRING (16.6967935 47.9157659, 16.6966333 47.9156787, 16.6966025 47.9156624, 16.696386 47.9155998, 16.696203 47.9155836)",B50,"['2', '3']",
29370447,Neusiedler Straße,primary,50,False,True,290.235,,"LINESTRING (16.6967935 47.9157659, 16.6968594 47.9158136, 16.6969888 47.9159258, 16.6979118 47.9168617, 16.6984866 47.9173756, 16.6989915 47.9177859, 16.6990929 47.917869)",B50,2,
156540551,Bodenzeile,residential,,False,False,11.339,,"LINESTRING (16.6959138 47.911372, 16.6960382 47.9114307)",,,
156540551,Bodenzeile,residential,,False,True,28.439,,"LINESTRING (16.6959138 47.911372, 16.6957522 47.9113062, 16.6956174 47.9112141)",,,
770456047,,unclassified,,False,False,74.33099999999999,,"LINESTRING (16.6959138 47.911372, 16.6955041 47.9116339, 16.6954322 47.9116589, 16.6953469 47.911658, 16.695295 47.9116401, 16.6951418 47.9115473)",,,
156540603,Obere Bahngasse,residential,,False,True,51.276,,"LINESTRING (16.6951418 47.9115473, 16.6956174 47.9112141)",,,
156540603,Obere Bahngasse,residential,,False,False,305.419,,"LINESTRING (16.6951418 47.9115473, 16.6946648 47.9118814, 16.6932397 47.9130115, 16.6928818 47.9132745, 16.6923563 47.9135523)",,,
770456047,,unclassified,,False,True,74.331,,"LINESTRING (16.6951418 47.9115473, 16.695295 47.9116401, 16.6953469 47.911658, 16.6954322 47.9116589, 16.6955041 47.9116339, 16.6959138 47.911372)",,,
911589309,Kellergasse,residential,30,False,False,152.108,,"LINESTRING (16.6908444 47.9159748, 16.6924569 47.9151362)",,,
911589309,Kellergasse,residential,30,False,True,13.764,,"LINESTRING (16.6908444 47.9159748, 16.6906985 47.9160507)",,,
"[911589306, 911589307, 911589308, 256771711]",Kellergasse,residential,,False,True,168.389,yes,"LINESTRING (16.6908444 47.9159748, 16.690886 47.9160171, 16.6909276 47.9160594, 16.6909721 47.9161047, 16.6923372 47.9154273, 16.6926413 47.9153434)",,,
916719934,Untere Zeltergasse,residential,,False,True,49.9,,"LINESTRING (16.701525 47.9170563, 16.7010986 47.9167103)",,,
916719935,Untere Zeltergasse,residential,,False,False,169.716,,"LINESTRING (16.701525 47.9170563, 16.7027834 47.9163654, 16.7023918 47.9160172)",,,
916719935,Untere Zeltergasse,residential,,False,True,167.769,,"LINESTRING (16.701525 47.9170563, 16.7003265 47.9177658, 16.6998804 47.917447)",,,
95613846,Untere Zeltergasse,residential,30,False,False,45.803,,"LINESTRING (16.7010986 47.9167103, 16.7015742 47.9164494)",,,
95613846,Untere Zeltergasse,residential,30,False,True,40.522,,"LINESTRING (16.7010986 47.9167103, 16.7006778 47.9169411)",,,
916719934,Untere Zeltergasse,residential,,False,False,49.9,,"LINESTRING (16.7010986 47.9167103, 16.701525 47.9170563)",,,
95613846,Untere Zeltergasse,residential,30,False,False,3.589,,"LINESTRING (16.7023918 47.9160172, 16.7024296 47.9159972)",,,
95613846,Untere Zeltergasse,residential,30,False,True,77.603,,"LINESTRING (16.7023918 47.9160172, 16.7015742 47.9164494)",,,
916719935,Untere Zeltergasse,residential,,False,True,169.716,,"LINESTRING (16.7023918 47.9160172, 16.7027834 47.9163654, 16.701525 47.9170563)",,,
95613846,Untere Zeltergasse,residential,30,False,True,75.082,,"LINESTRING (16.6998804 47.917447, 16.6991486 47.9179111)",,,
95613846,Untere Zeltergasse,residential,30,False,False,81.827,,"LINESTRING (16.6998804 47.917447, 16.6999172 47.9174236, 16.7003122 47.917173, 16.7006778 47.9169411)",,,
916719935,Untere Zeltergasse,residential,,False,False,167.769,,"LINESTRING (16.6998804 47.917447, 16.7003265 47.9177658, 16.701525 47.9170563)",,,
