osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,width,junction,ref,tunnel,bridge,access
156259778,Paracelsushof,residential,False,False,72.019,"LINESTRING (13.6434253 48.0051038, 13.6433093 48.0047652, 13.6428714 48.0048311)",30,,,,,,,destination
156259793,Paracelsushof,residential,False,False,83.232,"LINESTRING (13.6434253 48.0051038, 13.6430975 48.0052092, 13.6427121 48.005331, 13.6424147 48.0054249)",30,,,,,,,destination
156259793,Paracelsushof,residential,False,True,46.224000000000004,"LINESTRING (13.6434253 48.0051038, 13.6434786 48.0050863, 13.6435219 48.0050866, 13.6435532 48.0051053, 13.6438516 48.005354)",30,,,,,,,destination
4008530,Wartenburger Straße,residential,False,False,28.454,"LINESTRING (13.6438516 48.005354, 13.643958 48.0052961, 13.6441439 48.005189)",30,,,,,,,
4008530,Wartenburger Straße,residential,False,True,325.025,"LINESTRING (13.6438516 48.005354, 13.6437584 48.0054066, 13.6433809 48.0055818, 13.6429693 48.005698, 13.6424856 48.0058362, 13.6420539 48.0059264, 13.6419346 48.0059484, 13.6417355 48.0059764, 13.6414082 48.0060069, 13.6411762 48.0060177, 13.6409389 48.0060213, 13.6408074 48.0060204, 13.6406653 48.0060177, 13.6403903 48.0060186, 13.6402428 48.0060195, 13.6399716 48.0060391, 13.6397074 48.0060598)",30,,,,,,,
156259793,Paracelsushof,residential,False,False,46.224000000000004,"LINESTRING (13.6438516 48.005354, 13.6435532 48.0051053, 13.6435219 48.0050866, 13.6434786 48.0050863, 13.6434253 48.0051038)",30,,,,,,,destination
156259793,Paracelsushof,residential,False,True,83.232,"LINESTRING (13.6424147 48.0054249, 13.6427121 48.005331, 13.6430975 48.0052092, 13.6434253 48.0051038)",30,,,,,,,destination
173456190,Raiffeisenstraße,residential,False,False,13.634,"LINESTRING (13.6437902 48.0059551, 13.6438531 48.0060034, 13.6439105 48.0060476)",30,,,,,,,destination
"[206169629, 206169631]",,primary_link,True,False,68.88399999999999,"LINESTRING (13.6494093 48.0040764, 13.6495223 48.0040337, 13.649709 48.0039596, 13.649767 48.0039252, 13.6498176 48.0038824, 13.6498411 48.0038461, 13.6498585 48.0038021, 13.6498619 48.0037451, 13.6498362 48.0036073)",,1,,,,,yes,
"[452737353, 452737358]",Linzer Straße,primary,True,False,103.60499999999999,"LINESTRING (13.6494093 48.0040764, 13.6495313 48.0040574, 13.649957 48.0039849, 13.6507594 48.0038481)",70,2,,,B1,,yes,
319989450,Anton Hesch-Gasse,residential,True,False,10.677,"LINESTRING (13.6513826 48.0080955, 13.6514038 48.0080761, 13.651433 48.0080622, 13.6514673 48.0080552, 13.6515032 48.0080557)",30,,,roundabout,,,,
319989452,Anton Hesch-Gasse,residential,True,False,32.458,"LINESTRING (13.6513826 48.0080955, 13.6513529 48.0080281, 13.6512816 48.0079407, 13.6511873 48.0078362)",30,,,,,,,
"[822923456, 33580651, 142447670]",Salzburger Straße,tertiary,False,True,160.55599999999998,"LINESTRING (13.6511873 48.0078362, 13.6510746 48.0078631, 13.6509767 48.0078793, 13.6508761 48.0078815, 13.6507695 48.0078735, 13.6506522 48.0078524, 13.6505596 48.0078255, 13.6504134 48.0077712, 13.6503214 48.0077304, 13.6501564 48.007654, 13.6498358 48.0074892, 13.6494505 48.0073025, 13.6493284 48.0072453)",30,3,,,,,,
822916050,Salzburger Straße,tertiary,False,False,9.756,"LINESTRING (13.6511873 48.0078362, 13.6512206 48.0078252, 13.6513017 48.0077934)",30,,,,,,,
"[4443168, 452737367, 4006168, 452737369, 4443164, 4443167]",Linzer Straße,primary,True,False,637.934,"LINESTRING (13.6504263 48.0040064, 13.6501833 48.0040471, 13.6498699 48.0040995, 13.6495676 48.004153, 13.6490306 48.0042365, 13.6487245 48.0042793, 13.6483191 48.0043231, 13.6479634 48.0043543, 13.647602 48.004374, 13.6472835 48.0043857, 13.6469603 48.0043897, 13.6466256 48.0043857, 13.646285 48.0043713, 13.6458773 48.0043502, 13.645249 48.0043134, 13.6447085 48.0042803, 13.6442177 48.0042463, 13.6435682 48.0042067, 13.6427846 48.0041465, 13.6419323 48.0040842)",70,"['2', '3']",,,B1,,yes,
4596821,Sebastian Schwarz-Straße,residential,False,True,132.407,"LINESTRING (13.651434 48.0060167, 13.6514981 48.0060846, 13.6517477 48.0063642, 13.6517491 48.0063839, 13.651737 48.0063987, 13.6515338 48.006508, 13.65134 48.0066132, 13.6511697 48.0067076, 13.6508966 48.0068909)",30,,,,,,,
48572419,Feldgasse,residential,True,False,121.282,"LINESTRING (13.651434 48.0060167, 13.6513816 48.0059718, 13.6512396 48.0058839, 13.6509834 48.0057426, 13.6506549 48.0055407, 13.6503953 48.0053738, 13.6502321 48.0052817)",30,,,,,,,
822916063,Feldgasse,residential,False,True,68.014,"LINESTRING (13.651434 48.0060167, 13.6515192 48.0059929, 13.6515836 48.005984, 13.6519758 48.0059561, 13.6521267 48.0059512, 13.6523371 48.0059443)",30,,,,,,,
1230144973,Klosterstraße,residential,False,True,98.434,"LINESTRING (13.651434 48.0060167, 13.6513358 48.0060505, 13.6510136 48.0061697, 13.6508232 48.006246, 13.6507132 48.0062971, 13.6506247 48.0063447, 13.6503652 48.0065259)",30,,,,,,,
4008527,Salzburger Straße,tertiary,False,True,105.934,"LINESTRING (13.6458154 48.0054641, 13.6457102 48.0054416, 13.645558 48.0053523, 13.645454 48.005289, 13.6453569 48.005223, 13.6450375 48.0049808, 13.6449589 48.0049192, 13.6448152 48.0048006)",50,2,,,,,,
1122899067,Salzburger Straße,tertiary,True,False,12.841,"LINESTRING (13.6458154 48.0054641, 13.6458403 48.0054481, 13.6458725 48.0054398, 13.645907 48.0054402, 13.6459386 48.0054495, 13.6459625 48.0054662)",,,,roundabout,,,,
122071328,Salzburger Straße,tertiary,False,False,201.962,"LINESTRING (13.6459604 48.005532, 13.646039 48.0055814, 13.6464559 48.0057619, 13.6472196 48.0061423, 13.6478622 48.0064861, 13.6479793 48.0065488, 13.648127 48.0066238)",,,,,,,,
1122899067,Salzburger Straße,tertiary,True,False,10.274000000000001,"LINESTRING (13.6459604 48.005532, 13.6459355 48.005548, 13.6459033 48.0055564, 13.6458688 48.0055559, 13.6458372 48.0055466)",,,,roundabout,,,,
