osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,junction,access
30290548,,Kienbergstraße,residential,30,False,False,52.632999999999996,"LINESTRING (11.7683031 47.3909876, 11.7687778 47.3909495, 11.7689985 47.3909591)",,,,
35821003,,Kienbergstraße,residential,,False,False,24.017,"LINESTRING (11.7683096 47.3914521, 11.767992 47.3914726)",,,,
35821005,,Kienbergstraße,living_street,,False,True,51.652,"LINESTRING (11.7683096 47.3914521, 11.7683031 47.3909876)",,,,
35821003,,Kienbergstraße,residential,,False,True,48.602000000000004,"LINESTRING (11.7683096 47.3914521, 11.7684537 47.3914666, 11.7685264 47.3914809, 11.7685673 47.3914969, 11.7686195 47.391536, 11.7686748 47.3915637, 11.7687229 47.3915774, 11.7688994 47.391594)",,,,
30290548,,Kienbergstraße,residential,30,False,False,119.421,"LINESTRING (11.7663621 47.3911853, 11.7668393 47.3911412, 11.7675767 47.3910459, 11.7676261 47.3910419, 11.7679283 47.3910177)",,,,
30290398,,Prof.-Tusch-Straße,residential,30,False,False,100.253,"LINESTRING (11.7674328 47.3919021, 11.7674388 47.3919445, 11.7674352 47.3919808, 11.7673997 47.39209, 11.767161 47.3927822)",,,,
38075694,L215,Tratzbergstraße,secondary,50,False,False,81.33900000000001,"LINESTRING (11.7674328 47.3919021, 11.7673599 47.3919093, 11.767015 47.3919283, 11.7668679 47.3919304, 11.7666755 47.3919233, 11.7664442 47.3919077, 11.7663561 47.3919017)",,,,
38075694,L215,Tratzbergstraße,secondary,50,False,True,20.824,"LINESTRING (11.7674328 47.3919021, 11.7674963 47.3918949, 11.7677067 47.391876)",,,,
24839322,,Schießstandstraße,residential,30,False,False,139.831,"LINESTRING (11.7685404 47.3890486, 11.76877 47.3889793, 11.7691406 47.3888785, 11.7698744 47.3886948, 11.7702723 47.388595)",,,,
474074985,,Am Sportplatz,residential,30,False,True,218.00000000000003,"LINESTRING (11.7685404 47.3890486, 11.7673887 47.3894049, 11.7672379 47.3894363, 11.7671391 47.3894446, 11.7668681 47.389454, 11.7664527 47.3894486, 11.7658941 47.3894513, 11.7658304 47.3894657, 11.7657801 47.3894874)",,,,
24839322,,Schießstandstraße,residential,30,False,False,127.841,"LINESTRING (11.7702723 47.388595, 11.7704503 47.3885519, 11.7707027 47.3884941, 11.7709179 47.3884486, 11.7711753 47.3884169, 11.7713209 47.388405, 11.7718154 47.3883829, 11.7719284 47.388389)",,,,
30290397,,Putzsiedlung,residential,30,False,True,215.916,"LINESTRING (11.7702723 47.388595, 11.7702467 47.3885397, 11.7704873 47.388151, 11.7706456 47.3878417, 11.7707103 47.387775, 11.7712725 47.3880213, 11.7717098 47.388167, 11.771911 47.3883333, 11.7719284 47.388389)",,,,
24839322,,Schießstandstraße,residential,30,False,True,139.831,"LINESTRING (11.7702723 47.388595, 11.7698744 47.3886948, 11.7691406 47.3888785, 11.76877 47.3889793, 11.7685404 47.3890486)",,,,
37100408,L7,Achenseestraße,secondary,50,False,True,27.545,"LINESTRING (11.7735416 47.3900046, 11.7736041 47.3899331, 11.7736272 47.3898888, 11.7736383 47.389845, 11.7736407 47.3897718)",,,,
45566796,L7,Achenseestraße,secondary,50,False,False,12.733,"LINESTRING (11.7735416 47.3900046, 11.7735076 47.3900367, 11.7734785 47.3900524, 11.7734447 47.3900638, 11.7734098 47.3900693)",,,,
84689619,,Postgasse,residential,,False,True,29.219,"LINESTRING (11.7735416 47.3900046, 11.7735955 47.3900343, 11.7736983 47.390091, 11.7738218 47.3901852)",,,,
"[35064210, 1020418359]",,Bahnhofstraße,"['unclassified', 'living_street']","['20', '30']",False,True,363.733,"LINESTRING (11.773963 47.3884735, 11.7739573 47.3884347, 11.7739533 47.3883669, 11.7743713 47.3876667, 11.7744038 47.3876312, 11.7744682 47.3875769, 11.7745489 47.3875268, 11.7746962 47.3874698, 11.7748225 47.3874546, 11.7749233 47.3874649, 11.7750662 47.3874994, 11.7757389 47.3877417, 11.7759953 47.3878334, 11.7760141 47.387847, 11.7760825 47.3878709, 11.7764637 47.3880038, 11.7771066 47.3882278, 11.7771503 47.3882668, 11.7772538 47.3883588, 11.7773635 47.3884565)",,2,,
146611423,,,secondary,50,True,False,12.132,"LINESTRING (11.773963 47.3884735, 11.7740027 47.3884686, 11.7740425 47.3884727, 11.7740782 47.3884853, 11.7741059 47.3885051)",,,roundabout,
84689619,,Postgasse,residential,,False,False,29.219,"LINESTRING (11.7738218 47.3901852, 11.7736983 47.390091, 11.7735955 47.3900343, 11.7735416 47.3900046)",,,,
37100402,L215,Tratzbergstraße,secondary,50,False,False,82.303,"LINESTRING (11.7721622 47.391056, 11.7721178 47.3910848, 11.7720715 47.3911056, 11.7719025 47.3911638, 11.7716374 47.3912692, 11.771574 47.3913002, 11.771525 47.3913286, 11.7714726 47.3913734, 11.7713684 47.3914801, 11.7713355 47.3915166)",,,,
72571099,L7,Auf der Huben,secondary,50,False,False,92.75500000000001,"LINESTRING (11.7721622 47.391056, 11.772195 47.3910185, 11.7722209 47.39098, 11.7722747 47.3908503, 11.7722889 47.3908162, 11.7723178 47.3907482, 11.7724177 47.3905633, 11.7725416 47.3903285, 11.7725679 47.39027)",,,,
"[407581338, 35064219, 407581339]",,Postgasse,residential,30,True,False,31.525000000000002,"LINESTRING (11.7720703 47.393008, 11.7721668 47.3930111, 11.7722308 47.3930235, 11.7724863 47.3930289)",yes,,,
37100406,L7,Achenseestraße,secondary,50,True,False,169.46,"LINESTRING (11.7720703 47.393008, 11.7721057 47.3929791, 11.7722952 47.3928243, 11.7725036 47.3926199, 11.7726079 47.3924935, 11.7727201 47.3923639, 11.7729216 47.3921312, 11.7730212 47.3919903, 11.7730475 47.391936, 11.7730672 47.3918828, 11.7730861 47.3918043, 11.7730962 47.3917329, 11.7731036 47.3916803)",,,,
37707598,,Feldgasse,residential,30,False,False,227.623,"LINESTRING (11.7726661 47.3934703, 11.7728846 47.3935424, 11.7729625 47.3935493, 11.7731645 47.3935504, 11.7734336 47.3936186, 11.7737235 47.393709, 11.7740421 47.3938084, 11.7743927 47.3939165, 11.7747911 47.3940328, 11.7750617 47.3941108, 11.7751216 47.3941257, 11.775465 47.3942112)",,,,
46651786,,An der Feldschmiede,residential,30,False,True,102.539,"LINESTRING (11.7744404 47.3951799, 11.7738965 47.3949127, 11.7737034 47.3948178, 11.7733381 47.3946381)",,,,
46651455,,Pfeiferweg,residential,30,False,True,135.57,"LINESTRING (11.7771312 47.3909138, 11.7764766 47.3917031, 11.7764579 47.391756, 11.7764934 47.3918581, 11.7764435 47.3920091)",,,,
30290385,L215,Schalserstraße,secondary,50,True,False,30.330000000000002,"LINESTRING (11.7764435 47.3920091, 11.7765694 47.3920357, 11.7766578 47.3920428, 11.7768398 47.3920443)",,,,
46651455,,Pfeiferweg,residential,30,False,False,135.57,"LINESTRING (11.7764435 47.3920091, 11.7764934 47.3918581, 11.7764579 47.391756, 11.7764766 47.3917031, 11.7771312 47.3909138)",,,,
69884946,,Josef-Sattler-Straße,residential,30,False,False,56.331,"LINESTRING (11.773658 47.3924276, 11.774242 47.3925889, 11.7743553 47.3925676)",,,,
84458566,,Josef-Sattler-Straße,residential,30,True,False,51.359,"LINESTRING (11.7749667 47.3927726, 11.7743553 47.3925676)",,,,
80201276,,Josef-Sattler-Straße,residential,30,False,True,79.58200000000001,"LINESTRING (11.7749667 47.3927726, 11.77502 47.3927019, 11.7753978 47.392201, 11.775406 47.3921273)",,,,
30290385,L215,Schalserstraße,secondary,50,True,False,64.16,"LINESTRING (11.7756774 47.3917579, 11.7759265 47.391851, 11.7762957 47.3919717, 11.7764435 47.3920091)",,,,
69884928,,Schalserstraße,residential,30,False,True,46.35,"LINESTRING (11.7756774 47.3917579, 11.7756527 47.3917927, 11.7754463 47.3921078, 11.775406 47.3921273)",,,,
35064202,,Schießstandstraße,residential,30,False,True,98.56,"LINESTRING (11.7729572 47.3897714, 11.7728564 47.3894648, 11.7727437 47.3890144, 11.7727511 47.3889881, 11.7728004 47.3889439, 11.7728358 47.3889208)",,,,
"[30290386, 998892412]",,"['Morgenstätterfeld', 'Schalserseitenweg']",residential,30,False,True,295.471,"LINESTRING (11.7778037 47.3900544, 11.7776434 47.3902669, 11.7773309 47.3901573, 11.7768978 47.3901031, 11.7768299 47.3901112, 11.7767602 47.3901419, 11.7766377 47.3902779, 11.7765843 47.3903109, 11.7764017 47.3905596, 11.7763878 47.3905786, 11.7760986 47.3909886, 11.7755782 47.3917265)",,,,
30290398,,Prof.-Tusch-Straße,residential,30,False,True,22.229,"LINESTRING (11.7656754 47.3932057, 11.7659704 47.3932147)",,,,
37100406,L7,Achenseestraße,secondary,50,True,False,10.528,"LINESTRING (11.7719546 47.3930612, 11.7720703 47.393008)",,,,
45519747,L7,Achenseestraße,secondary,50,False,True,129.95999999999998,"LINESTRING (11.7719546 47.3930612, 11.7719269 47.393077, 11.7718687 47.3931053, 11.7718009 47.3931382, 11.7717268 47.393182, 11.7716775 47.3932245, 11.7716075 47.3932987, 11.7715683 47.3933563, 11.7715299 47.3934334, 11.7715017 47.3934999, 11.7714763 47.3935711, 11.7714086 47.3940041, 11.7713835 47.3941107)",,,,
123394192,,Tratzbergsiedlung,residential,30,False,True,16.95,"LINESTRING (11.7669367 47.3927688, 11.767161 47.3927822)",,,,
30290650,,Dr.-Neuner-Weg,residential,30,False,False,410.387,"LINESTRING (11.7674156 47.3934466, 11.7678796 47.3934534, 11.7679474 47.3934564, 11.7680386 47.3934758, 11.7681122 47.3935099, 11.7685507 47.3938023, 11.7689658 47.3941333, 11.7694935 47.3944867, 11.7696187 47.3945924, 11.7701183 47.3951097, 11.7704646 47.3954596, 11.7708155 47.3959001, 11.7709319 47.3959598, 11.7710423 47.3959823)",,,,
30290650,,Dr.-Neuner-Weg,residential,30,False,True,112.089,"LINESTRING (11.7674156 47.3934466, 11.7672193 47.393439, 11.7661169 47.3932476, 11.7659704 47.3932147)",,,,
"[999035474, 173642695]",,Kirchlergründe,residential,30,False,False,457.68699999999995,"LINESTRING (11.7674156 47.3934466, 11.7674293 47.3934725, 11.7674644 47.3934926, 11.7676771 47.3935334, 11.7677172 47.3935559, 11.7677314 47.3935907, 11.7677249 47.3936294, 11.7676909 47.3936687, 11.7676201 47.3937029, 11.7675225 47.3937325, 11.7673433 47.3937558, 11.7672146 47.3937623, 11.7670292 47.3937597, 11.7664515 47.3936675, 11.7663651 47.3936661, 11.7663148 47.3936807, 11.7662686 47.3937092, 11.7662407 47.3937456, 11.766231 47.3937834, 11.7662381 47.3938259, 11.7662609 47.3938573, 11.7663058 47.3938908, 11.766409 47.3939427, 11.7665499 47.3939941, 11.7666853 47.3940237, 11.7668135 47.3940388, 11.7670526 47.3940486, 11.7671071 47.394067, 11.7671366 47.3940915, 11.7671453 47.3941156, 11.7671397 47.3941367, 11.7671117 47.3941679, 11.7670423 47.3942004, 11.7669114 47.3942354, 11.7666596 47.3942606, 11.7665526 47.3942604, 11.7663692 47.3942407, 11.766184 47.3941895, 11.7656754 47.3940148, 11.7656383 47.394014, 11.7655803 47.3940298, 11.7655179 47.3940807, 11.7654837 47.3941283, 11.7654634 47.3942037, 11.7657101 47.3942696, 11.7658379 47.3943257, 11.7660888 47.3945152)",,,,
38075694,L215,Tratzbergstraße,secondary,50,False,True,81.33900000000001,"LINESTRING (11.7663561 47.3919017, 11.7664442 47.3919077, 11.7666755 47.3919233, 11.7668679 47.3919304, 11.767015 47.3919283, 11.7673599 47.3919093, 11.7674328 47.3919021)",,,,
180239585,,Am Sportplatz,residential,,False,False,122.235,"LINESTRING (11.7658979 47.3884113, 11.7653512 47.3894464)",,,,
180239585,,Am Sportplatz,residential,,False,True,122.235,"LINESTRING (11.7653512 47.3894464, 11.7658979 47.3884113)",,,,
474074986,,Am Sportplatz,residential,30,False,False,32.861999999999995,"LINESTRING (11.7653512 47.3894464, 11.765556 47.3894475, 11.7657112 47.3894752, 11.7657801 47.3894874)",,,,
30290601,,Huberstraße,residential,30,True,False,126.91499999999999,"LINESTRING (11.7767878 47.3921762, 11.77673 47.392234, 11.7763725 47.3924825, 11.7760924 47.3927354, 11.7759861 47.3928345, 11.7759021 47.3929173, 11.7757878 47.3930861)",,,,
30290731,,Bräufeldweg,residential,30,False,True,220.75299999999996,"LINESTRING (11.7703722 47.3918743, 11.7703713 47.3919216, 11.7703556 47.3921741, 11.7703382 47.392342, 11.7703219 47.3927324, 11.770302 47.3928505, 11.7702409 47.3931565, 11.7701908 47.3935676, 11.7701896 47.3936136, 11.7702004 47.39365, 11.7702172 47.3936749, 11.7702432 47.3937015, 11.7702603 47.3937124, 11.7704137 47.3937871)",,,,
37100403,L215,Tratzbergstraße,secondary,50,False,True,84.573,"LINESTRING (11.7703722 47.3918743, 11.7704149 47.391866, 11.7707005 47.3918164, 11.7707819 47.3918011, 11.7708477 47.3917838, 11.7709135 47.3917581, 11.7711625 47.3916189, 11.7712742 47.3915599, 11.7713355 47.3915166)",,,,
38075694,L215,Tratzbergstraße,secondary,50,False,False,113.665,"LINESTRING (11.7703722 47.3918743, 11.7703052 47.3918852, 11.7702417 47.3918901, 11.7698266 47.3918774, 11.7688677 47.3918284)",,,,
"[35064210, 1020418359]",,Bahnhofstraße,"['living_street', 'unclassified']","['20', '30']",False,False,363.73300000000006,"LINESTRING (11.7773635 47.3884565, 11.7772538 47.3883588, 11.7771503 47.3882668, 11.7771066 47.3882278, 11.7764637 47.3880038, 11.7760825 47.3878709, 11.7760141 47.387847, 11.7759953 47.3878334, 11.7757389 47.3877417, 11.7750662 47.3874994, 11.7749233 47.3874649, 11.7748225 47.3874546, 11.7746962 47.3874698, 11.7745489 47.3875268, 11.7744682 47.3875769, 11.7744038 47.3876312, 11.7743713 47.3876667, 11.7739533 47.3883669, 11.7739573 47.3884347, 11.773963 47.3884735)",,2,,
1024518993,,Bahnhofstraße,living_street,20,False,False,48.75899999999999,"LINESTRING (11.7773635 47.3884565, 11.7773963 47.3884464, 11.7774322 47.3884446, 11.7774669 47.3884513, 11.7774961 47.3884655, 11.7775163 47.3884856, 11.7775252 47.3885092, 11.7775216 47.3885334, 11.777506 47.3885554, 11.7774802 47.3885724, 11.7774474 47.3885824, 11.7774116 47.3885842, 11.7773769 47.3885776, 11.7773477 47.3885633, 11.7773274 47.3885433, 11.7773185 47.3885196, 11.7773221 47.3884954, 11.7773378 47.3884734, 11.7773635 47.3884565)",,,,
1024518993,,Bahnhofstraße,living_street,20,False,True,48.759,"LINESTRING (11.7773635 47.3884565, 11.7773378 47.3884734, 11.7773221 47.3884954, 11.7773185 47.3885196, 11.7773274 47.3885433, 11.7773477 47.3885633, 11.7773769 47.3885776, 11.7774116 47.3885842, 11.7774474 47.3885824, 11.7774802 47.3885724, 11.777506 47.3885554, 11.7775216 47.3885334, 11.7775252 47.3885092, 11.7775163 47.3884856, 11.7774961 47.3884655, 11.7774669 47.3884513, 11.7774322 47.3884446, 11.7773963 47.3884464, 11.7773635 47.3884565)",,,,
